baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	U2AF84_1.1	U2AF84_2.1	pEhEx_1.1	pEhEx_2.1	Certeza	DE
EHI_105170A	15.0005094539062	0.458784054016114	0.908153196744949	0.505183547952606	0.613429924525505	NA	19	12	27	6	21.3393495918274	13.6723495833294	18.3552867673682	6.63505187309982	NA	DOWN_pEhEx_UP_U2AF84
EHI_105240A	14.9283145813046	0.288682397327115	0.821855262583901	0.351256979750305	0.725395566339182	NA	12	17	20	12	13.4774839527331	19.3691619097166	13.5965087165691	13.2701037461996	NA	DOWN_pEhEx_UP_U2AF84
EHI_105340A	14.350253227059	0.0749157320165511	0.826590344233171	0.0906322370436718	0.927784815880687	NA	12	14	20	13	13.4774839527331	15.9510745138843	13.5965087165691	14.3759457250496	NA	DOWN_pEhEx_UP_U2AF84
EHI_105790A	33.5713845941954	0.328892862500449	0.586324353900175	0.560940135460321	0.574838348087445	NA	37	29	39	30	41.555575520927	33.041511493046	26.5131919973097	33.1752593654991	NA	DOWN_pEhEx_UP_U2AF84
EHI_105830A	20.717377024194	0.0397329828901637	0.74139186322913	0.0535924183428543	0.957259897118657	NA	22	15	23	23	24.7087205800106	17.0904369791617	15.6359850240544	25.4343655135493	NA	DOWN_pEhEx_UP_U2AF84
EHI_105860A	20.4643270437087	0.439126768734545	0.803184612946729	0.546732048468252	0.584562832941002	NA	26	16	36	9	29.2012152309217	18.2297994444392	24.4737156898243	9.95257780964972	NA	DOWN_pEhEx_UP_U2AF84
EHI_105870A	7.5343256208003	-0.293970752341385	1.11404310718389	-0.263877358466399	0.791874422790046	NA	7	5	13	7	7.8618656390943	5.69681232638724	8.83773066576988	7.74089385194979	NA	UP_pEhEx_DOWN_U2AF84
EHI_106070A	10.0100807406483	0.54589183023317	0.990094166008452	0.551353445939313	0.581391407353762	NA	13	8	11	8	14.6006076154608	9.11489972221958	7.47807979411298	8.84673583079976	NA	DOWN_pEhEx_UP_U2AF84
EHI_106080A	6.09642960497893	0.0511765939755283	1.28563659371565	0.0398064229236208	0.968247455539117	NA	3	8	11	4	3.36937098818327	9.11489972221958	7.47807979411298	4.42336791539988	NA	DOWN_pEhEx_UP_U2AF84
EHI_106240A	7.32673775699716	1.21486118361516	1.15388310184019	1.05284597865912	0.292411588284972	NA	8	10	5	5	8.98498930182205	11.3936246527745	3.39912717914226	5.52920989424985	NA	DOWN_pEhEx_UP_U2AF84
EHI_106250A	8.82714492215315	-0.11804426395036	1.03789707853295	-0.113734074786311	0.909448599999374	NA	9	6	14	8	10.1081129645498	6.83617479166468	9.51755610159834	8.84673583079976	NA	UP_pEhEx_DOWN_U2AF84
EHI_106260A	10.1367244667197	0.323825013875615	0.972348589665155	0.333033870072388	0.739108716465528	NA	11	9	15	7	12.3543602900053	10.254262187497	10.1973815374268	7.74089385194979	NA	DOWN_pEhEx_UP_U2AF84
EHI_106270A	20.6016021826445	0.438491165395296	0.71263328415353	0.615311093581796	0.538349292705725	NA	24	18	27	15	26.9549679054662	20.508524374994	18.3552867673682	16.5876296827495	NA	DOWN_pEhEx_UP_U2AF84
EHI_106280A	11.8121458707474	0.185645675478422	1.02137044527696	0.181761354400735	0.855770013979376	NA	6	16	10	14	6.73874197636654	18.2297994444392	6.79825435828453	15.4817877038996	NA	DOWN_pEhEx_UP_U2AF84
EHI_106300A	29.2189145654673	0.139454504735191	0.635295376417257	0.219511285477385	0.826251789694662	NA	21	33	38	27	23.5855969172829	37.5989613541558	25.8333665614812	29.8577334289492	NA	DOWN_pEhEx_UP_U2AF84
EHI_106310A	19.4025864744707	0.227981840336119	0.728992787413797	0.312735385414327	0.75448170939316	NA	21	16	25	17	23.5855969172829	18.2297994444392	16.9956358957113	18.7993136404495	NA	DOWN_pEhEx_UP_U2AF84
EHI_106360A	18.0965451898775	-0.169772297887309	0.756961153416788	-0.22428138765244	0.822538357833942	NA	14	16	24	20	15.7237312781886	18.2297994444392	16.3158104598829	22.1168395769994	NA	UP_pEhEx_DOWN_U2AF84
EHI_106680A	14.7837593075001	0.764866775217807	0.839809814166147	0.910761891937699	0.36242084549312	NA	14	19	19	8	15.7237312781886	21.6478868402715	12.9166832807406	8.84673583079976	NA	DOWN_pEhEx_UP_U2AF84
EHI_107140A	6.79848700950986	-0.736821638116433	1.17500147731804	-0.627081456781007	0.530605841541816	NA	4	5	12	8	4.49249465091103	5.69681232638724	8.15790522994143	8.84673583079976	NA	UP_pEhEx_DOWN_U2AF84
EHI_107150A	11.2846772842562	-0.570529238219754	0.933539554521911	-0.611146293112279	0.541102734936543	NA	8	8	17	14	8.98498930182205	9.11489972221958	11.5570324090837	15.4817877038996	NA	UP_pEhEx_DOWN_U2AF84
EHI_107180A	12.3137366334729	-0.100288808246881	0.884210534639609	-0.113421865401951	0.909696105481591	NA	11	10	18	12	12.3543602900053	11.3936246527745	12.2368578449121	13.2701037461996	NA	UP_pEhEx_DOWN_U2AF84
EHI_107240A	34.5854407917972	0.849525261747349	0.609137698765783	1.39463583270028	0.163125683820153	NA	39	40	46	16	43.8018228463825	45.5744986110979	31.2719700481088	17.6934716615995	NA	DOWN_pEhEx_UP_U2AF84
EHI_107260A	8.95758762852999	-0.525656640972312	1.07663906271521	-0.488238499954334	0.625380917298842	NA	4	9	18	8	4.49249465091103	10.254262187497	12.2368578449121	8.84673583079976	NA	UP_pEhEx_DOWN_U2AF84
EHI_107280A	20.9742027363103	-0.310284081369749	0.723429425934769	-0.428907188795672	0.667990768432001	NA	13	20	31	23	14.6006076154608	22.7872493055489	21.074588510682	25.4343655135493	NA	UP_pEhEx_DOWN_U2AF84
EHI_107320A	28.9007057598612	0.439440493037799	0.620266384870788	0.708470592242948	0.478653068139332	NA	31	28	41	19	34.8168335445605	31.9021490277685	27.8728428689666	21.0109975981494	NA	DOWN_pEhEx_UP_U2AF84
EHI_107330A	9.56767309793626	-1.03905626089823	1.07789102080473	-0.963971534081891	0.335060197619649	NA	7	4	12	16	7.8618656390943	4.55744986110979	8.15790522994143	17.6934716615995	NA	UP_pEhEx_DOWN_U2AF84
EHI_107920A	8.55042370710863	-0.216019802082659	1.04352429953322	-0.207009843641673	0.836002170897083	NA	7	7	14	8	7.8618656390943	7.97553725694213	9.51755610159834	8.84673583079976	NA	UP_pEhEx_DOWN_U2AF84
EHI_107930A	18.1744211905187	0.621031749256696	0.765990332645237	0.810756641160278	0.417505438747662	NA	24	15	21	13	26.9549679054662	17.0904369791617	14.2763341523975	14.3759457250496	NA	DOWN_pEhEx_UP_U2AF84
EHI_108630A	25.7466456522273	-0.534047717544959	0.681868600213285	-0.783212069565767	0.433502588420087	NA	19	18	33	35	21.3393495918274	20.508524374994	22.4342393823389	38.7044692597489	NA	UP_pEhEx_DOWN_U2AF84
EHI_108650A	7.14376302972163	0.272803207101101	1.43756457033214	0.189767619995025	0.849491230295858	NA	13	1	14	3	14.6006076154608	1.13936246527745	9.51755610159834	3.31752593654991	NA	DOWN_pEhEx_UP_U2AF84
EHI_108660A	7.69294214425129	0.55593990028488	1.19307773606986	0.465971230102921	0.641236093878156	NA	8	8	4	9	8.98498930182205	9.11489972221958	2.71930174331381	9.95257780964972	NA	DOWN_pEhEx_UP_U2AF84
EHI_108670A	20.1999446715488	-1.16859731829422	0.739103207429396	-1.58110167368723	0.113854792125057	NA	13	9	40	26	14.6006076154608	10.254262187497	27.1930174331381	28.7518914500992	NA	UP_pEhEx_DOWN_U2AF84
EHI_108700A	8.81470509990885	-0.299983402676326	1.08040498471502	-0.277658291955634	0.781274680246601	NA	10	4	14	9	11.2312366272776	4.55744986110979	9.51755610159834	9.95257780964972	NA	UP_pEhEx_DOWN_U2AF84
EHI_108730A	8.83526432342799	-0.116018612919595	1.02844933793985	-0.11280926404406	0.910181773585785	NA	7	8	14	8	7.8618656390943	9.11489972221958	9.51755610159834	8.84673583079976	NA	UP_pEhEx_DOWN_U2AF84
EHI_109000A	20.7158631918817	0.365585158675073	0.754676425672593	0.484426366371854	0.628083310078074	NA	15	26	21	20	16.8468549409164	29.6234240972136	14.2763341523975	22.1168395769994	NA	DOWN_pEhEx_UP_U2AF84
EHI_109570A	13.2309285446366	-0.284111899312052	0.955075746479919	-0.297475776512168	0.766103298950918	NA	5	16	20	14	5.61561831363878	18.2297994444392	13.5965087165691	15.4817877038996	NA	UP_pEhEx_DOWN_U2AF84
EHI_109830A	14.6557548743585	0.215837683771226	0.842642893118068	0.256143718215617	0.797839865439459	NA	14	14	25	9	15.7237312781886	15.9510745138843	16.9956358957113	9.95257780964972	NA	DOWN_pEhEx_UP_U2AF84
EHI_109840A	14.2107500455402	-0.132639124289013	0.867015087686452	-0.152983640276605	0.878411176587061	NA	16	8	21	14	17.9699786036441	9.11489972221958	14.2763341523975	15.4817877038996	NA	UP_pEhEx_DOWN_U2AF84
EHI_109870A	25.6620390264881	-1.31455522601904	0.670618822845513	-1.96021224164457	0.0499709882514603	NA	11	15	54	33	12.3543602900053	17.0904369791617	36.7105735347364	36.492785302049	NA	UP_pEhEx_DOWN_U2AF84
EHI_109880A	25.8981185331075	-1.16959522067735	0.722551280626246	-1.61870202439284	0.10551139110802	NA	10	18	39	41	11.2312366272776	20.508524374994	26.5131919973097	45.3395211328487	NA	UP_pEhEx_DOWN_U2AF84
EHI_109890A	29.1010639784755	0.881544587907504	0.639153453323064	1.37923777666257	0.167821454233778	NA	35	32	37	14	39.3093281954715	36.4595988888783	25.1535411256527	15.4817877038996	NA	DOWN_pEhEx_UP_U2AF84
EHI_109930A	5.91185587087434	2.75814144020484	1.61884592677609	1.70377019491759	0.0884240282766319	NA	11	7	0	3	12.3543602900053	7.97553725694213	0	3.31752593654991	NA	DOWN_pEhEx_UP_U2AF84
EHI_109940A	6.19965620109296	0.771588635117552	1.32305281669932	0.583188082424759	0.559766692994369	NA	10	4	10	2	11.2312366272776	4.55744986110979	6.79825435828453	2.21168395769994	NA	DOWN_pEhEx_UP_U2AF84
EHI_109960A	8.82376557505082	0.456652649146832	1.05052987001372	0.434687924809665	0.663788964409652	NA	11	7	9	8	12.3543602900053	7.97553725694213	6.11842892245607	8.84673583079976	NA	DOWN_pEhEx_UP_U2AF84
EHI_109980A	9.82310341814541	0.120055069584275	1.0170492946998	0.118042527741697	0.906033961155112	NA	11	7	10	11	12.3543602900053	7.97553725694213	6.79825435828453	12.1642617673497	NA	DOWN_pEhEx_UP_U2AF84
EHI_110150A	8.69096976995553	0.858890549029068	1.10053781943982	0.780428017881519	0.435138981598589	NA	11	9	13	3	12.3543602900053	10.254262187497	8.83773066576988	3.31752593654991	NA	DOWN_pEhEx_UP_U2AF84
EHI_110160A	29.2149566722908	0.128257324622512	0.60689720588215	0.211332863917349	0.832627540281913	NA	27	27	43	24	30.3243388936494	30.7627865624911	29.2324937406235	26.5402074923993	NA	DOWN_pEhEx_UP_U2AF84
EHI_110220A	6.35665129714173	-0.0762274428702462	1.21594574477373	-0.0626898389158234	0.950013488849498	NA	7	4	11	5	7.8618656390943	4.55744986110979	7.47807979411298	5.52920989424985	NA	UP_pEhEx_DOWN_U2AF84
EHI_110420A	27.4612628830932	-0.567673854107323	0.700099904626318	-0.810846923926267	0.417453583534575	NA	25	14	35	38	28.0780915681939	15.9510745138843	23.7938902539958	42.0219951962988	NA	UP_pEhEx_DOWN_U2AF84
EHI_110430A	18.1890385656662	-0.0237502946749471	0.752671977322592	-0.0315546418500018	0.974827215919838	NA	16	16	31	14	17.9699786036441	18.2297994444392	21.074588510682	15.4817877038996	NA	UP_pEhEx_DOWN_U2AF84
EHI_110470A	23.934425847877	-0.283961140164256	0.681918770315607	-0.416414905301452	0.677106423380439	NA	17	21	32	28	19.0931022663719	23.9266117708264	21.7544139465105	30.9635754077991	NA	UP_pEhEx_DOWN_U2AF84
EHI_110490A	25.6202393978135	-0.286090000298271	0.665882435777697	-0.429640406364137	0.667457239601561	NA	21	20	50	20	23.5855969172829	22.7872493055489	33.9912717914226	22.1168395769994	NA	UP_pEhEx_DOWN_U2AF84
EHI_110530A	19.5678093949855	-0.802074270524018	0.839511933302511	-0.955405442980162	0.33937270253746	NA	8	17	23	31	8.98498930182205	19.3691619097166	15.6359850240544	34.281101344349	NA	UP_pEhEx_DOWN_U2AF84
EHI_110680A	7.37733052475153	0.407323233532985	1.16788837561688	0.348768976588054	0.727262755774434	NA	10	5	12	4	11.2312366272776	5.69681232638724	8.15790522994143	4.42336791539988	NA	DOWN_pEhEx_UP_U2AF84
EHI_110730A	34.5457756701774	-0.66901700587866	0.599110303753572	-1.1166841926889	0.264129378927279	NA	19	28	55	43	21.3393495918274	31.9021490277685	37.3903989705649	47.5512050905487	NA	UP_pEhEx_DOWN_U2AF84
EHI_110820A	23.0844851402204	-0.263782177873753	0.682874915761359	-0.386281838423738	0.699287949527219	NA	20	17	32	26	22.4624732545551	19.3691619097166	21.7544139465105	28.7518914500992	NA	UP_pEhEx_DOWN_U2AF84
EHI_110830A	23.6327165651527	0.14666071743176	0.671890583679287	0.218280656098263	0.827210445281057	NA	25	19	35	19	28.0780915681939	21.6478868402715	23.7938902539958	21.0109975981494	NA	DOWN_pEhEx_UP_U2AF84
EHI_110950A	19.9969379490471	-0.439266763865143	0.72328666895279	-0.607320420409704	0.543638289107773	NA	17	13	32	22	19.0931022663719	14.8117120486068	21.7544139465105	24.3285235346993	NA	UP_pEhEx_DOWN_U2AF84
EHI_111080A	29.5713689130868	0.146328621223767	0.612219883276285	0.23901318010237	0.811095362656201	NA	25	30	45	23	28.0780915681939	34.1808739583234	30.5921446122804	25.4343655135493	NA	DOWN_pEhEx_UP_U2AF84
EHI_111200A	10.5754415523176	0.524404541853332	0.95515758536383	0.54902410857532	0.582988905071142	NA	12	10	11	9	13.4774839527331	11.3936246527745	7.47807979411298	9.95257780964972	NA	DOWN_pEhEx_UP_U2AF84
EHI_111430A	16.4424717860952	-0.594237541157036	0.834115831018664	-0.712416092656248	0.47620715323135	NA	9	14	21	23	10.1081129645498	15.9510745138843	14.2763341523975	25.4343655135493	NA	UP_pEhEx_DOWN_U2AF84
EHI_111740A	17.1532205222449	0.263607101407019	0.768359723362349	0.343077719187924	0.731539992541299	NA	17	16	20	16	19.0931022663719	18.2297994444392	13.5965087165691	17.6934716615995	NA	DOWN_pEhEx_UP_U2AF84
EHI_111780A	11.526987428686	-0.206360754108092	0.93555466314025	-0.220575838311177	0.825422715928354	NA	12	7	20	10	13.4774839527331	7.97553725694213	13.5965087165691	11.0584197884997	NA	UP_pEhEx_DOWN_U2AF84
EHI_111800A	12.6945583958745	-1.44861840746051	0.973812733836503	-1.48757390114774	0.136863300498019	NA	3	9	27	17	3.36937098818327	10.254262187497	18.3552867673682	18.7993136404495	NA	UP_pEhEx_DOWN_U2AF84
EHI_111810A	13.9944708501183	-0.788380334695571	0.925031905567196	-0.85227366748195	0.394062217655799	NA	10	8	15	23	11.2312366272776	9.11489972221958	10.1973815374268	25.4343655135493	NA	UP_pEhEx_DOWN_U2AF84
EHI_111820A	5.06841313709035	0.290972936712489	1.47265755324759	0.197583569969012	0.843370890643907	NA	8	2	10	2	8.98498930182205	2.27872493055489	6.79825435828453	2.21168395769994	NA	DOWN_pEhEx_UP_U2AF84
EHI_111840A	32.9032448887219	-0.12057998925799	0.615105155503582	-0.196031504823386	0.844585507088677	NA	28	28	63	23	31.4474625563772	31.9021490277685	42.8290024571925	25.4343655135493	NA	UP_pEhEx_DOWN_U2AF84
EHI_112010A	10.8883822473568	0.234047322806866	0.999020073935401	0.234276896844418	0.81477002053169	NA	11	10	21	5	12.3543602900053	11.3936246527745	14.2763341523975	5.52920989424985	NA	DOWN_pEhEx_UP_U2AF84
EHI_112060A	12.73792151844	0.0508319890392607	0.89050697580073	0.0570820784346505	0.954479812480708	NA	10	13	22	9	11.2312366272776	14.8117120486068	14.956159588226	9.95257780964972	NA	DOWN_pEhEx_UP_U2AF84
EHI_112590A	13.8439728998409	1.17637935077377	0.899866776587846	1.30728167922192	0.191117064040233	NA	12	22	15	6	13.4774839527331	25.0659742361038	10.1973815374268	6.63505187309982	NA	DOWN_pEhEx_UP_U2AF84
EHI_112810A	17.6021840723409	-1.39708263095354	0.896453043390581	-1.55845600754443	0.119125188757265	NA	4	13	28	29	4.49249465091103	14.8117120486068	19.0351122031967	32.0694173866491	NA	UP_pEhEx_DOWN_U2AF84
EHI_112840A	9.69436731368755	0.472195964106847	0.994184919115228	0.474957882611091	0.6348169933731	NA	10	10	14	6	11.2312366272776	11.3936246527745	9.51755610159834	6.63505187309982	NA	DOWN_pEhEx_UP_U2AF84
EHI_112890A	32.629716038802	0.0683951446285178	0.579852505260008	0.117952658664205	0.906105168847214	NA	29	30	45	30	32.5705862191049	34.1808739583234	30.5921446122804	33.1752593654991	NA	DOWN_pEhEx_UP_U2AF84
EHI_113410A	9.07914540558013	-0.173267458949167	1.08866255254687	-0.15915625879095	0.873545764938611	NA	10	5	9	12	11.2312366272776	5.69681232638724	6.11842892245607	13.2701037461996	NA	UP_pEhEx_DOWN_U2AF84
EHI_113440A	8.93933018594817	1.24687195446217	1.15537884878815	1.07918883556678	0.280503555605888	NA	12	10	3	8	13.4774839527331	11.3936246527745	2.03947630748536	8.84673583079976	NA	DOWN_pEhEx_UP_U2AF84
EHI_113550A	7.81442618294714	-0.835138746951971	1.15512567427246	-0.722985182956801	0.469688987416957	NA	7	3	18	7	7.8618656390943	3.41808739583234	12.2368578449121	7.74089385194979	NA	UP_pEhEx_DOWN_U2AF84
EHI_114360A	10.2660671863584	-0.86336713005428	1.06476733579133	-0.810850503234712	0.417451527785203	NA	6	7	29	6	6.73874197636654	7.97553725694213	19.7149376390251	6.63505187309982	NA	UP_pEhEx_DOWN_U2AF84
EHI_114380A	13.2230698636938	-0.165426451858726	0.868222545121972	-0.190534619019235	0.848890217978706	NA	9	13	20	13	10.1081129645498	14.8117120486068	13.5965087165691	14.3759457250496	NA	UP_pEhEx_DOWN_U2AF84
EHI_114420A	34.5596200734415	0.553031159361737	0.60027130414082	0.921302010518895	0.356892771738288	NA	38	35	51	19	42.6786991836548	39.8776862847107	34.6710972272511	21.0109975981494	NA	DOWN_pEhEx_UP_U2AF84
EHI_114430A	14.830031654285	0.284918772146747	0.854887902625007	0.333282025949694	0.738921405786744	NA	15	14	26	8	16.8468549409164	15.9510745138843	17.6754613315398	8.84673583079976	NA	DOWN_pEhEx_UP_U2AF84
EHI_114440A	22.5215112840052	-0.0581800713195004	0.692729673957046	-0.0839866884684775	0.933067015436128	NA	16	23	35	20	17.9699786036441	26.2053367013813	23.7938902539958	22.1168395769994	NA	UP_pEhEx_DOWN_U2AF84
EHI_114780A	21.4190999700386	-0.943376303412321	0.715369182169852	-1.31872650783038	0.187260561474075	NA	14	12	47	22	15.7237312781886	13.6723495833294	31.9517954839373	24.3285235346993	NA	UP_pEhEx_DOWN_U2AF84
EHI_114930A	7.1604214654744	0.765603333854551	1.14141615588864	0.670748639665517	0.502380671374398	NA	8	8	9	4	8.98498930182205	9.11489972221958	6.11842892245607	4.42336791539988	NA	DOWN_pEhEx_UP_U2AF84
EHI_115340A	7.59439849689971	0.334497766383333	1.10909277065096	0.301595840523788	0.762960179214607	NA	9	6	10	6	10.1081129645498	6.83617479166468	6.79825435828453	6.63505187309982	NA	DOWN_pEhEx_UP_U2AF84
EHI_115500A	31.0067182324817	0.912346702635045	0.645953055557937	1.41240403584284	0.157831028816431	NA	42	30	40	14	47.1711938345658	34.1808739583234	27.1930174331381	15.4817877038996	NA	DOWN_pEhEx_UP_U2AF84
EHI_115710A	18.713070699645	0.585637454464098	0.794024734549182	0.737555681809587	0.460784494916355	NA	24	16	29	9	26.9549679054662	18.2297994444392	19.7149376390251	9.95257780964972	NA	DOWN_pEhEx_UP_U2AF84
EHI_116040A	12.7977345023087	-3.01163837673757	1.20192423918362	-2.50568070645049	0.0122215928956261	NA	5	0	28	24	5.61561831363878	0	19.0351122031967	26.5402074923993	NA	UP_pEhEx_DOWN_U2AF84
EHI_116480A	5.35435374014788	2.58405452327198	1.66141179869907	1.55533656694587	0.119865932818706	NA	8	8	0	3	8.98498930182205	9.11489972221958	0	3.31752593654991	NA	DOWN_pEhEx_UP_U2AF84
EHI_117260A	13.1808001121362	0.188565786536997	0.896985073902696	0.210221766251433	0.833494592110152	NA	15	10	23	8	16.8468549409164	11.3936246527745	15.6359850240544	8.84673583079976	NA	DOWN_pEhEx_UP_U2AF84
EHI_117570A	26.2287026117162	0.333923958512998	0.687845960519232	0.485463283466737	0.627347751537741	NA	25	27	45	14	28.0780915681939	30.7627865624911	30.5921446122804	15.4817877038996	NA	DOWN_pEhEx_UP_U2AF84
EHI_117590A	16.2894279674927	0.612425742793681	0.802533269707735	0.763115706114854	0.445394393998446	NA	19	16	23	9	21.3393495918274	18.2297994444392	15.6359850240544	9.95257780964972	NA	DOWN_pEhEx_UP_U2AF84
EHI_117600A	24.1603953822961	-0.104534366462301	0.675373676071346	-0.15478004276148	0.876994725157024	NA	20	21	30	27	22.4624732545551	23.9266117708264	20.3947630748536	29.8577334289492	NA	UP_pEhEx_DOWN_U2AF84
EHI_117670A	32.4284672360004	-0.0206666766972601	0.586479683646888	-0.0352385210835424	0.971889545910786	NA	27	30	52	27	30.3243388936494	34.1808739583234	35.3509226630795	29.8577334289492	NA	UP_pEhEx_DOWN_U2AF84
EHI_117690A	5.87176367221995	0.681677078103632	1.6799258201093	0.405778082546098	0.684905664154224	NA	10	3	13	0	11.2312366272776	3.41808739583234	8.83773066576988	0	NA	DOWN_pEhEx_UP_U2AF84
EHI_117790A	6.98978475298219	0.125460840308947	1.17303608789453	0.10695394762674	0.914825514580492	NA	7	6	13	4	7.8618656390943	6.83617479166468	8.83773066576988	4.42336791539988	NA	DOWN_pEhEx_UP_U2AF84
EHI_117800A	10.5361886200693	0.369763599567669	0.954751363905451	0.387287846392945	0.698543122043087	NA	9	12	14	8	10.1081129645498	13.6723495833294	9.51755610159834	8.84673583079976	NA	DOWN_pEhEx_UP_U2AF84
EHI_117810A	5.10704282121358	0.0419092012387335	1.5462207593427	0.0271042805404767	0.978376560638703	NA	2	7	2	8	2.24624732545551	7.97553725694213	1.35965087165691	8.84673583079976	NA	DOWN_pEhEx_UP_U2AF84
EHI_117840A	10.8466405521935	-0.321726023361484	0.942445736792124	-0.341373525075903	0.732822403271704	NA	8	9	16	12	8.98498930182205	10.254262187497	10.8772069732552	13.2701037461996	NA	UP_pEhEx_DOWN_U2AF84
EHI_117860A	9.30302256161281	0.428186240224437	1.03003745390148	0.415699680242297	0.677629775264088	NA	10	9	15	5	11.2312366272776	10.254262187497	10.1973815374268	5.52920989424985	NA	DOWN_pEhEx_UP_U2AF84
EHI_117950A	13.5797428248218	-0.00293264886027528	0.872031155631748	-0.00336300927017992	0.99731671188341	NA	9	15	22	11	10.1081129645498	17.0904369791617	14.956159588226	12.1642617673497	NA	UP_pEhEx_DOWN_U2AF84
EHI_117980A	30.2467150150747	-0.03716783048283	0.620614926245587	-0.0598887150647133	0.952244267836425	NA	27	26	54	22	30.3243388936494	29.6234240972136	36.7105735347364	24.3285235346993	NA	UP_pEhEx_DOWN_U2AF84
EHI_118030A	13.0024636315723	0.109376293729471	0.896450955613003	0.12201034874761	0.902890822391501	NA	15	9	22	9	16.8468549409164	10.254262187497	14.956159588226	9.95257780964972	NA	DOWN_pEhEx_UP_U2AF84
EHI_118090A	14.4876872788658	0.194717040850654	1.09284771158957	0.178173993307297	0.858586333244949	NA	7	20	6	21	7.8618656390943	22.7872493055489	4.07895261497072	23.2226815558494	NA	DOWN_pEhEx_UP_U2AF84
EHI_118190A	7.42418141761057	0.201347505048285	1.11327686642356	0.180860225448788	0.856477289420651	NA	7	7	9	7	7.8618656390943	7.97553725694213	6.11842892245607	7.74089385194979	NA	DOWN_pEhEx_UP_U2AF84
EHI_118290A	23.7683197870064	-1.07049023323857	0.698156655797771	-1.53330950059531	0.125199614859335	NA	14	13	38	35	15.7237312781886	14.8117120486068	25.8333665614812	38.7044692597489	NA	UP_pEhEx_DOWN_U2AF84
EHI_118450A	17.3007355099486	-0.63374437907776	0.774902787649014	-0.817837268337211	0.413450114420624	NA	14	10	31	19	15.7237312781886	11.3936246527745	21.074588510682	21.0109975981494	NA	UP_pEhEx_DOWN_U2AF84
EHI_118480A	16.3315388061792	0.203756769593346	0.784310287761602	0.259791019922563	0.795024978255499	NA	16	15	25	12	17.9699786036441	17.0904369791617	16.9956358957113	13.2701037461996	NA	DOWN_pEhEx_UP_U2AF84
EHI_118600A	14.300608148902	-0.124834928969956	4.57831963831312	-0.0272665385625962	0.978247145298943	NA	0	24	0	27	0	27.3446991666587	0	29.8577334289492	NA	UP_pEhEx_DOWN_U2AF84
EHI_118630A	20.2470554566386	0.499896730544623	0.734991184112449	0.680139764054832	0.49641596849561	NA	17	25	28	13	19.0931022663719	28.4840616319362	19.0351122031967	14.3759457250496	NA	DOWN_pEhEx_UP_U2AF84
EHI_118640A	13.2791343569369	-1.09456353833183	0.983997908134731	-1.11236368419389	0.265981812341005	NA	12	3	24	18	13.4774839527331	3.41808739583234	16.3158104598829	19.9051556192994	NA	UP_pEhEx_DOWN_U2AF84
EHI_118700A	12.9130888825539	-0.612289653124333	0.878860333435537	-0.696685957745803	0.485999348579334	NA	9	9	20	16	10.1081129645498	10.254262187497	13.5965087165691	17.6934716615995	NA	UP_pEhEx_DOWN_U2AF84
EHI_118710A	15.2676992428245	0.961332879919446	1.30717400181768	0.735428396359379	0.46207863316641	NA	21	15	30	0	23.5855969172829	17.0904369791617	20.3947630748536	0	NA	DOWN_pEhEx_UP_U2AF84
EHI_118800A	20.0055274732049	0.546154610944908	0.718578566728843	0.760048568427453	0.447225553885494	NA	19	23	25	14	21.3393495918274	26.2053367013813	16.9956358957113	15.4817877038996	NA	DOWN_pEhEx_UP_U2AF84
EHI_118850A	28.7950922082931	0.119271517559813	0.61394034404335	0.194272161321574	0.845962782397367	NA	29	24	39	26	32.5705862191049	27.3446991666587	26.5131919973097	28.7518914500992	NA	DOWN_pEhEx_UP_U2AF84
EHI_118870A	33.810979940215	-0.571337789780634	0.580142059354954	-0.984823941942583	0.324710558184404	NA	24	24	54	40	26.9549679054662	27.3446991666587	36.7105735347364	44.2336791539988	NA	UP_pEhEx_DOWN_U2AF84
EHI_118880A	11.5396879712623	0.0664156694937673	0.941775159656133	0.0705217894237276	0.943778358271605	NA	13	8	20	8	14.6006076154608	9.11489972221958	13.5965087165691	8.84673583079976	NA	DOWN_pEhEx_UP_U2AF84
EHI_119260A	12.080169138443	-0.193694516039679	0.943891117435524	-0.205208537787634	0.837409199201791	NA	14	6	20	11	15.7237312781886	6.83617479166468	13.5965087165691	12.1642617673497	NA	UP_pEhEx_DOWN_U2AF84
EHI_119270A	8.17651955178273	0.716035946045897	1.07417731154965	0.6665900855911	0.50503400368649	NA	8	10	10	5	8.98498930182205	11.3936246527745	6.79825435828453	5.52920989424985	NA	DOWN_pEhEx_UP_U2AF84
EHI_119320A	25.0244254087059	-0.156560311456767	0.687510235632275	-0.22772069904208	0.819863379668723	NA	18	24	48	18	20.2162259290996	27.3446991666587	32.6316209197657	19.9051556192994	NA	UP_pEhEx_DOWN_U2AF84
EHI_119340A	17.3004747896166	-0.730227594674404	0.768516029072423	-0.950178743253759	0.342021437643333	NA	12	11	31	20	13.4774839527331	12.5329871180519	21.074588510682	22.1168395769994	NA	UP_pEhEx_DOWN_U2AF84
EHI_119370A	19.9159938113154	-0.0125811727344135	0.717808195310019	-0.0175272068731115	0.986016028231914	NA	16	19	28	19	17.9699786036441	21.6478868402715	19.0351122031967	21.0109975981494	NA	UP_pEhEx_DOWN_U2AF84
