logFC	AveExpr	t	P.Value	adj.P.Val	B	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_017720A	0.965163043164595	7.20460810607367	2.30970884458522	0.0527083807654349	0.728802950726254	-4.5557255659227	1283	1309	2573	1473	829	958	216.517874471274	182.542161707473	221.111024083726	132.630236420848	115.584117915869	76.6930164553461	27.12	DOWN_pEhEx_UP_CDC5
EHI_017750A	-1.68070169085192	6.27626251811037	-2.0750995668204	0.0749810440093435	0.728802950726254	-4.56282062651579	176	141	1594	950	880	3200	29.7015946273922	19.6626774642885	136.98055670014	85.5388490154825	122.694841695976	256.177090456271	27.12	UP_pEhEx_DOWN_CDC5
EHI_019060A	1.3618845668336	2.32558269847397	1.96052692382541	0.0890342202815591	0.728802950726254	-4.5740258379929	59	66	65	74	24	16	9.95678456259169	9.20380647264568	5.58578179768449	6.66302613383758	3.34622295534481	1.28088545228136	27.12	DOWN_pEhEx_UP_CDC5
EHI_019190A	-2.37311837833425	0.355376158357467	-1.82912700848658	0.108324077205939	0.728802950726254	-4.58501880579877	5	8	2	20	6	138	0.84379530191455	1.11561290577523	0.171870209159523	1.80081787401016	0.836555738836203	11.0476370259267	27.12	UP_pEhEx_DOWN_CDC5
EHI_019860A	-2.18283713640039	1.6369791837483	-2.65230444630538	0.031595397482721	0.728802950726254	-4.56531015090328	13	8	14	41	27	234	2.19386778497783	1.11561290577523	1.20309146411666	3.69167664172082	3.76450082476291	18.7329497396148	27.12	UP_pEhEx_DOWN_CDC5
EHI_020240A	-1.10543589992089	2.07386509064088	-1.7635568485257	0.119395344064556	0.728802950726254	-4.57889098092394	25	30	15	81	48	57	4.21897650957275	4.18354839665713	1.28902656869642	7.29331238974114	6.69244591068962	4.56315442375233	27.12	UP_pEhEx_DOWN_CDC5
EHI_020990A	-3.16817389821698	0.0907615673046878	-1.99988426326038	0.083937398926107	0.728802950726254	-4.58566863438616	0	0	65	17	31	79	0	0	5.58578179768449	1.53069519290863	4.32220465065372	6.32437192063919	27.12	UP_pEhEx_DOWN_CDC5
EHI_021190A	1.7617548772571	4.23049174994927	2.81827139245519	0.0247303224566521	0.728802950726254	-4.54819734125864	164	146	824	145	92	80	27.6764859027972	20.359935530398	70.8105261737233	13.0559295865736	12.8271879954884	6.40442726140678	27.12	DOWN_pEhEx_UP_CDC5
EHI_021260A	2.00851939056043	4.12434685510126	1.7928849614576	0.114316154803111	0.728802950726254	-4.57392912995999	165	355	331	213	214	15	27.8452449631802	49.505322693776	28.444519615901	19.1787103582082	29.8371546851579	1.20083011151377	27.12	DOWN_pEhEx_UP_CDC5
EHI_021370A	1.28984065551604	3.38183188102067	2.12371097320303	0.0697017566230657	0.728802950726254	-4.56735871951663	74	83	329	116	54	48	12.4881704683353	11.5744838974181	28.2726494067415	10.4447436692589	7.52900164952583	3.84265635684407	27.12	DOWN_pEhEx_UP_CDC5
EHI_022010A	-1.1657422467767	7.96604787617265	-2.14218023752405	0.0677941547413031	0.728802950726254	-4.55971653590085	743	983	3119	5923	3332	2670	125.387981864502	137.080935797132	268.031591184276	533.312213388108	464.567286967038	213.747759849451	27.12	UP_pEhEx_DOWN_CDC5
EHI_022130A	1.93377936018178	6.1551623337755	1.90002461862384	0.0974628156780946	0.728802950726254	-4.56803439384143	685	624	3088	865	636	88	115.599956362293	87.0178066504683	265.367602942303	77.8853730509393	88.6749083166375	7.04486998754745	27.12	DOWN_pEhEx_UP_CDC5
EHI_022870A	1.7135448977993	0.914789563539852	2.52924490501926	0.0379427654892843	0.728802950726254	-4.56945348351492	19	17	54	21	8	6	3.20642214727529	2.37067742477237	4.64049564730711	1.89085876771067	1.1154076517816	0.480332044605508	27.12	DOWN_pEhEx_UP_CDC5
EHI_023000A	-1.49126084268237	2.97416083372223	-2.46396418184076	0.0418288504781811	0.728802950726254	-4.56113868137555	20	24	96	157	149	101	3.3751812076582	3.3468387173257	8.24977003965709	14.1364203109797	20.7744675144324	8.08558941752605	27.12	UP_pEhEx_DOWN_CDC5
EHI_023220A	1.4340204370938	6.8408410556781	1.85615135975685	0.104053188636603	0.728802950726254	-4.56915509634619	570	821	6977	497	537	1276	96.1926644182587	114.489774455183	599.569224652995	44.7503241691524	74.8717386258402	102.150614819438	27.12	DOWN_pEhEx_UP_CDC5
EHI_023360A	-1.91153496344965	6.0900920045714	-1.92997587824892	0.0931976799386678	0.728802950726254	-4.56731612490564	433	661	76	1070	1189	1760	73.0726731458001	92.1775163396787	6.53106794806186	96.3437562595434	165.777462246041	140.897399750949	27.12	UP_pEhEx_DOWN_CDC5
EHI_023400A	2.06584502544341	7.28850005249221	2.91949497081265	0.021325441424457	0.728802950726254	-4.53983871013232	2623	3888	1610	1723	438	578	442.655015384373	542.187872206764	138.355518373416	155.140459845975	61.0685689350428	46.271986963664	27.12	DOWN_pEhEx_UP_CDC5
EHI_023420A	1.34436838638315	-0.171490147665409	2.1785625679365	0.0641871842605042	0.728802950726254	-4.58138797536023	8	9	17	7	3	6	1.35007248306328	1.25506451899714	1.46089677785594	0.630286255903555	0.418277869418101	0.480332044605508	27.12	DOWN_pEhEx_UP_CDC5
EHI_023450A	-1.43064064720065	1.65477339777793	-2.09950809364558	0.0722824914887222	0.728802950726254	-4.57346645633914	11	14	21	46	19	147	1.85634966421201	1.95232258510666	1.80463719617499	4.14188111022336	2.64909317298131	11.7681350928349	27.12	UP_pEhEx_DOWN_CDC5
EHI_023490A	1.62265033045709	3.92204432415841	2.23843212546958	0.0586644835758275	0.728802950726254	-4.56265286000794	142	162	377	110	160	38	23.9637865743732	22.5911613419485	32.39753442657	9.90449830705587	22.3081530356321	3.04210294916822	27.12	DOWN_pEhEx_UP_CDC5
EHI_023600A	-2.24376679344494	4.41210740404632	-1.94124863718345	0.0916398333788277	0.728802950726254	-4.56993933366159	92	340	16	537	406	403	15.5258335552277	47.4135484954475	1.37496167327618	48.3519599171727	56.6069383279164	32.2623023293366	27.12	UP_pEhEx_DOWN_CDC5
EHI_023890A	0.717279606563875	5.71878063208546	1.82938410542901	0.108282664098908	0.728802950726254	-4.57022489240125	387	458	856	535	296	434	65.3097563681862	63.8688388556322	73.5604495202757	48.1718781297717	41.2700831159193	34.7440178931318	27.12	DOWN_pEhEx_UP_CDC5
EHI_024510A	-2.03438802157355	3.988091609038	-2.52489276437774	0.0381899282124458	0.728802950726254	-4.55648732690635	77	128	25	331	309	301	12.9944476494841	17.8498064924038	2.14837761449403	29.8035358148681	43.0826205500644	24.096657571043	27.12	UP_pEhEx_DOWN_CDC5
EHI_024670A	-1.10575660545817	2.04073555552163	-2.23110935136672	0.0593135467913225	0.728802950726254	-4.56919975521101	11	21	43	66	39	84	1.85634966421201	2.92848387765999	3.69520949692974	5.94269898423352	5.43761230243532	6.72464862447711	27.12	UP_pEhEx_DOWN_CDC5
EHI_025360A	-1.77569195580203	5.31375518405355	-3.19892406510484	0.0142526472422657	0.728802950726254	-4.53721689844931	126	152	254	545	379	1916	21.2636416082467	21.1966452097295	21.8275165632594	49.0722870667768	52.8424375031535	153.386032910692	27.12	UP_pEhEx_DOWN_CDC5
EHI_025480A	3.11378443665228	1.41419283514404	1.80601702213281	0.112109249305615	0.728802950726254	-4.58089146760554	34	50	100	89	22	0	5.73780805301894	6.97258066109521	8.59351045797613	8.0136395393452	3.06737104239941	0	27.12	DOWN_pEhEx_UP_CDC5
EHI_025600A	1.80869817163442	13.3415595210112	2.80536543342318	0.0252036928196786	0.728802950726254	-4.52803957974008	94921	107628	347065	90687	70620	27104	16018.7787706062	15008.8982278471	29825.0670709749	8165.53852701796	9846.26104610211	2169.81995616462	27.12	DOWN_pEhEx_UP_CDC5
EHI_025830A	-1.21730165381322	7.36697976046111	-3.12966521277481	0.0157359123641228	0.728802950726254	-4.53524487852457	618	832	1218	2317	1872	3656	104.293099316638	116.023742200624	104.668957378149	208.624750704077	261.005390516895	292.68232584629	27.12	UP_pEhEx_DOWN_CDC5
EHI_025840A	3.4147226389168	-0.252051283475868	2.28770197387145	0.054479235498295	0.728802950726254	-4.58372998748719	14	17	43	0	0	62	2.36262684536074	2.37067742477237	3.69520949692974	0	0	4.96343112759025	27.12	DOWN_pEhEx_UP_CDC5
EHI_025850A	2.23478767732081	10.0484218052127	2.20605836318333	0.0615889515951573	0.728802950726254	-4.55472442966957	12587	14608	31898	14656	7892	1022	2124.17029303969	2037.10916594558	2741.15796588523	1319.63933807464	1100.34964848255	81.8165582644716	27.12	DOWN_pEhEx_UP_CDC5
EHI_026310A	1.57297225437412	4.63859279758595	2.62400101962631	0.0329509635217087	0.728802950726254	-4.55052782796558	289	269	489	250	158	77	48.771368450661	37.5124839566923	42.0222661395033	22.510223425127	22.0293011226867	6.16426123910402	27.12	DOWN_pEhEx_UP_CDC5
EHI_026330A	1.43715197446354	3.96404271864301	2.31067080909753	0.0526323133780219	0.728802950726254	-4.56062286651891	121	152	437	191	82	55	20.4198463063321	21.1966452097295	37.5536407013557	17.197810696797	11.4329284307614	4.40304374221716	27.12	DOWN_pEhEx_UP_CDC5
EHI_026350A	-1.89828649761024	0.322222435482082	-2.29976266505429	0.0535014179673615	0.728802950726254	-4.57868402353542	5	8	3	17	12	52	0.84379530191455	1.11561290577523	0.257805313739284	1.53069519290863	1.67311147767241	4.1628777199144	27.12	UP_pEhEx_DOWN_CDC5
EHI_026360A	-3.11262656791276	1.54301638999534	-3.60157163389766	0.00811740368209143	0.728802950726254	-4.55748107231154	9	18	3	57	78	108	1.51883154344619	2.51012903799428	0.257805313739284	5.13233094092895	10.8752246048706	8.64597680289915	27.12	UP_pEhEx_DOWN_CDC5
EHI_027650A	-1.72470547088483	2.03489907964005	-1.82277837776956	0.109351543052727	0.728802950726254	-4.57785549331692	26	42	5	68	57	95	4.38773556995566	5.85696775531998	0.429675522898807	6.12278077163454	7.94727951894393	7.60525737292055	27.12	UP_pEhEx_DOWN_CDC5
EHI_027810A	2.88415329718711	0.853158895132018	1.78692469313757	0.115331427652296	0.728802950726254	-4.58319297502988	16	21	113	39	21	0	2.70014496612656	2.92848387765999	9.71066681751303	3.51159485431981	2.92794508592671	0	27.12	DOWN_pEhEx_UP_CDC5
EHI_028930A	1.39534364091746	1.31330607660519	2.54585866009541	0.0370142710691988	0.728802950726254	-4.56617407251989	29	30	35	21	13	12	4.89401275110439	4.18354839665713	3.00772866029165	1.89085876771067	1.81253743414511	0.960664089211016	27.12	DOWN_pEhEx_UP_CDC5
EHI_029090A	1.39550358235317	4.58483366073884	2.1521910949362	0.0667819868714552	0.728802950726254	-4.56250593829974	222	223	566	253	181	72	37.464511405006	31.0977097484847	48.6392691921449	22.7803461062285	25.2360981215588	5.7639845352661	27.12	DOWN_pEhEx_UP_CDC5
EHI_029210A	-1.60118174879161	2.74928114863894	-2.94206059771635	0.0206357487273299	0.728802950726254	-4.55314662524226	24	17	65	90	91	195	4.05021744918984	2.37067742477237	5.58578179768449	8.10368043304571	12.6877620390157	15.610791449679	27.12	UP_pEhEx_DOWN_CDC5
EHI_030150A	3.38604537011061	0.249682612415189	3.81593803167887	0.00607191230156622	0.728802950726254	-4.56967235025796	16	22	60	5	7	1	2.70014496612656	3.06793549088189	5.15610627478568	0.450204468502539	0.975981695308903	0.0800553407675847	27.12	DOWN_pEhEx_UP_CDC5
EHI_030600A	-1.83189524324397	3.94959407890918	-2.84513436447586	0.023774594064439	0.728802950726254	-4.54971630908107	62	109	41	222	215	491	10.4630617437404	15.2002258411876	3.52333928777021	19.9890784015127	29.9765806416306	39.3071723168841	27.12	UP_pEhEx_DOWN_CDC5
EHI_030780A	-1.52323754136966	0.495019650750361	-2.18969947469559	0.0631218400329582	0.728802950726254	-4.57831616210965	5	7	7	26	9	49	0.84379530191455	0.97616129255333	0.601545732058329	2.34106323621321	1.2548336082543	3.92271169761165	27.12	UP_pEhEx_DOWN_CDC5
EHI_030870A	-1.97709439309456	-0.349472080777079	-1.77898849002749	0.116696625719698	0.728802950726254	-4.58744141456537	3	8	1	14	4	39	0.50627718114873	1.11561290577523	0.0859351045797613	1.26057251180711	0.557703825890802	3.1221582899358	27.12	UP_pEhEx_DOWN_CDC5
EHI_030880A	-1.15850954981384	0.880933124234237	-1.93494634678523	0.0925076335199068	0.728802950726254	-4.57956649181475	6	6	20	22	19	50	1.01255436229746	0.836709679331426	1.71870209159523	1.98089966141117	2.64909317298131	4.00276703837923	27.12	UP_pEhEx_DOWN_CDC5
EHI_031210A	1.37949341898458	1.44635231231384	2.13880921500394	0.0681384147745202	0.728802950726254	-4.57281792854013	25	23	74	24	5	33	4.21897650957275	3.2073871041038	6.35919773890234	2.16098144881219	0.697129782363502	2.64182624533029	27.12	DOWN_pEhEx_UP_CDC5
EHI_031240A	-2.95067215084345	3.70662229689295	-3.60163508173541	0.00811669813023736	0.728802950726254	-4.53927950670782	42	55	22	191	226	1058	7.08788053608222	7.66983872720474	1.89057230075475	17.197810696797	31.5102661628303	84.6985505321046	27.12	UP_pEhEx_DOWN_CDC5
EHI_031260A	1.62124247989082	2.32034279220417	2.84163337336771	0.0238969307589306	0.728802950726254	-4.55692320303356	47	55	124	58	18	21	7.93167583799677	7.66983872720474	10.6559529678904	5.22237183462946	2.50966721650861	1.68116215611928	27.12	DOWN_pEhEx_UP_CDC5
EHI_032780A	-1.63841877500453	2.32360329120016	-1.85103793510367	0.104848689767492	0.728802950726254	-4.57645946743754	8	9	128	63	97	120	1.35007248306328	1.25506451899714	10.9996933862095	5.672576303132	13.5243177778519	9.60664089211016	27.12	UP_pEhEx_DOWN_CDC5
EHI_033850A	-2.99544652851353	0.645253123647296	-2.02339935812839	0.0810297622181885	0.728802950726254	-4.58189427224562	11	26	0	49	33	28	1.85634966421201	3.62574194376951	0	4.41200379132489	4.60105656359912	2.24154954149237	27.12	UP_pEhEx_DOWN_CDC5
EHI_035160A	3.3770607731761	0.960480646683115	2.25327514328798	0.0573706634439483	0.728802950726254	-4.57703748382637	33	65	40	32	18	0	5.56904899263603	9.06435485942378	3.43740418319045	2.88130859841625	2.50966721650861	0	27.12	DOWN_pEhEx_UP_CDC5
EHI_035220A	-3.04624842149603	2.20831270566713	-5.30065704712804	0.000979114118501734	0.728802950726254	-4.53671908470247	4	14	28	166	101	152	0.67503624153164	1.95232258510666	2.40618292823332	14.9467883542843	14.0820216037427	12.1684117966729	27.12	UP_pEhEx_DOWN_CDC5
EHI_035510A	-1.86159940516627	3.60133032129213	-3.00256501016475	0.0188998381472753	0.728802950726254	-4.54816325005327	33	37	101	168	119	612	5.56904899263603	5.15970968921046	8.67944556255589	15.1268701416853	16.5916888202514	48.9938685497618	27.12	UP_pEhEx_DOWN_CDC5
EHI_035530A	1.60784081121888	6.08064540811715	1.96293981748788	0.0887132291063433	0.728802950726254	-4.56612047216583	562	614	2346	802	524	138	94.8425919351954	85.6232905182492	201.60375534412	72.2127967478073	73.0592011916951	11.0476370259267	27.12	DOWN_pEhEx_UP_CDC5
EHI_035670A	-1.96593314318794	4.32619985185242	-2.37190886245408	0.0480117630570855	0.728802950726254	-4.55910391033735	40	29	401	284	294	797	6.7503624153164	4.04409678343522	34.4599769364843	25.5716138109442	40.9912312029739	63.804106591765	27.12	UP_pEhEx_DOWN_CDC5
EHI_035730A	1.05589812806146	1.61326521008802	1.94657167791779	0.0909130488093405	0.728802950726254	-4.57588288004628	23	27	66	33	9	29	3.88145838880693	3.76519355699142	5.67171690226425	2.97134949211676	1.2548336082543	2.32160488225996	27.12	DOWN_pEhEx_UP_CDC5
EHI_035960A	2.12549840348544	-0.255692601869779	2.24891117802359	0.0577480510911983	0.728802950726254	-4.5819000620067	6	10	29	7	7	1	1.01255436229746	1.39451613221904	2.49211803281308	0.630286255903555	0.975981695308903	0.0800553407675847	27.12	DOWN_pEhEx_UP_CDC5
EHI_035970A	-2.29705470262853	1.80376256597244	-2.22019522044195	0.0602943372695081	0.728802950726254	-4.5716776966587	8	14	16	34	29	430	1.35007248306328	1.95232258510666	1.37496167327618	3.06139038581727	4.04335273770831	34.4237965300614	27.12	UP_pEhEx_DOWN_CDC5
EHI_036630A	-3.04236256065883	1.86486089260703	-2.25003229029582	0.0576508617329682	0.728802950726254	-4.57292392365067	0	67	23	76	76	247	0	9.34325808586759	1.97650740533451	6.8431079212386	10.5963726919252	19.7736691695934	27.12	UP_pEhEx_DOWN_CDC5
EHI_036840A	2.20724027610808	-0.36665432960443	2.01859200354366	0.0816160333197057	0.728802950726254	-4.58472853850523	4	8	39	4	10	1	0.67503624153164	1.11561290577523	3.35146907861069	0.360163574802032	1.394259564727	0.0800553407675847	27.12	DOWN_pEhEx_UP_CDC5
EHI_036900A	-1.20770821770893	5.74958350780308	-2.64907960265683	0.0317468905316294	0.728802950726254	-4.54765106667957	200	262	416	610	572	1557	33.751812076582	36.5363226641389	35.7490035051807	54.9249451573098	79.7516471023847	124.646165575129	27.12	UP_pEhEx_DOWN_CDC5
EHI_037190A	-1.385857903191	0.640495896551777	-1.79956947461714	0.113187657618175	0.728802950726254	-4.58304758445103	3	13	9	15	16	61	0.50627718114873	1.81287097188476	0.773415941217852	1.35061340550762	2.23081530356321	4.88337578682267	27.12	UP_pEhEx_DOWN_CDC5
EHI_038300A	-1.87905307140348	2.3691583084098	-3.11834207380299	0.0159935954646982	0.728802950726254	-4.55235353976005	11	12	64	138	75	96	1.85634966421201	1.67341935866285	5.49984669310473	12.4256433306701	10.4569467354525	7.68531271368813	27.12	UP_pEhEx_DOWN_CDC5
EHI_038600A	2.14071916894693	0.0123377515107494	2.86180360356239	0.023201041003719	0.728802950726254	-4.57477177232038	11	13	30	12	2	3	1.85634966421201	1.81287097188476	2.57805313739284	1.08049072440609	0.278851912945401	0.240166022302754	27.12	DOWN_pEhEx_UP_CDC5
EHI_038860A	1.01393550216039	13.4087658477463	2.54219662166177	0.0372169044567487	0.728802950726254	-4.53624436796442	85249	82477	256792	82537	65055	83958	14386.5411385827	11501.550703703	22067.4473752461	7431.70524335882	9070.35559833153	6721.28630016488	27.12	DOWN_pEhEx_UP_CDC5
EHI_038900A	1.45047320053554	0.475270099875681	2.415028431613	0.0450073310359859	0.728802950726254	-4.57387582693408	12	17	26	14	6	6	2.02510872459492	2.37067742477237	2.23431271907379	1.26057251180711	0.836555738836203	0.480332044605508	27.12	DOWN_pEhEx_UP_CDC5
EHI_039060A	-1.34591679212285	3.0277720659171	-2.45832456310205	0.0421831509168087	0.728802950726254	-4.56106097516578	34	40	48	98	76	283	5.73780805301894	5.57806452887617	4.12488501982854	8.82400758264977	10.5963726919252	22.6556614372265	27.12	UP_pEhEx_DOWN_CDC5
EHI_039070A	-1.72255922745284	3.41462468425772	-2.62804728748461	0.0327535430421009	0.728802950726254	-4.55605049521566	36	49	56	116	110	550	6.07532617378476	6.83312904787331	4.81236585646663	10.4447436692589	15.3368552119971	44.0304374221716	27.12	UP_pEhEx_DOWN_CDC5
EHI_039830A	1.36221778705463	3.66953636544794	2.3359326281663	0.0506739909580754	0.728802950726254	-4.56122885278092	151	149	190	185	35	73	25.4826181178194	20.7782903700637	16.3276698701547	16.657565334594	4.87990847654452	5.84403987603368	27.12	DOWN_pEhEx_UP_CDC5
EHI_039860A	0.826589274201131	5.42624177565393	1.76314701875655	0.119467818213569	0.728802950726254	-4.57238975608316	358	343	752	526	248	256	60.4157436170818	47.8319033351132	64.6231986439805	47.3615100864671	34.5776372052297	20.4941672365017	27.12	DOWN_pEhEx_UP_CDC5
EHI_040310A	-1.09158795628621	7.02098915797425	-2.36122997243582	0.0487868418479858	0.728802950726254	-4.55424442467637	463	477	1575	1757	1241	3103	78.1354449572873	66.5184195068483	135.347789713124	158.201850231792	173.027611982621	248.411722401815	27.12	UP_pEhEx_DOWN_CDC5
EHI_040340A	2.60732960040813	6.31242882804758	2.5524470601191	0.0366525649363842	0.728802950726254	-4.54967526284455	946	1089	3545	615	739	74	159.646071122233	151.862806798654	304.639945735254	55.3751496258123	103.035781833326	5.92409521680127	27.12	DOWN_pEhEx_UP_CDC5
EHI_040700A	-1.35124923122996	1.29673357800884	-2.2205252791652	0.060264439542634	0.728802950726254	-4.57280146675669	8	21	10	47	23	50	1.35007248306328	2.92848387765999	0.859351045797613	4.23192200392387	3.20679699887211	4.00276703837923	27.12	UP_pEhEx_DOWN_CDC5
EHI_041580A	2.59705227890621	2.15730646818197	2.90360054812814	0.0218257444808986	0.728802950726254	-4.55709944669352	80	86	88	30	37	5	13.5007248306328	11.9928387370838	7.562289203019	2.70122681101524	5.15876038948992	0.400276703837923	27.12	DOWN_pEhEx_UP_CDC5
EHI_041960A	-2.22744756274953	2.15773522558903	-2.45669689019916	0.0422859765661659	0.728802950726254	-4.56500149087608	20	42	5	115	63	110	3.3751812076582	5.85696775531998	0.429675522898807	10.3547027755584	8.78383525778013	8.80608748443432	27.12	UP_pEhEx_DOWN_CDC5
EHI_042140A	-1.89650695768405	1.69458994114826	-2.73391379776939	0.0280011360758551	0.728802950726254	-4.56295054030803	15	17	9	41	42	124	2.53138590574365	2.37067742477237	0.773415941217852	3.69167664172082	5.85589017185342	9.9268622551805	27.12	UP_pEhEx_DOWN_CDC5
EHI_042690A	1.54116304874754	3.3848198020297	2.29356861243315	0.0540013661798982	0.728802950726254	-4.56340152421999	55	147	322	85	75	37	9.28174832106005	20.4993871436199	27.6711036746831	7.65347596454317	10.4569467354525	2.96204760840063	27.12	DOWN_pEhEx_UP_CDC5
EHI_044510A	1.30203050023712	3.31045714547968	2.18575925484614	0.063496721469004	0.728802950726254	-4.56616035211361	80	94	236	101	68	37	13.5007248306328	13.108451642859	20.2806846808237	9.0941302637513	9.48096504014363	2.96204760840063	27.12	DOWN_pEhEx_UP_CDC5
EHI_044550A	1.31923781477416	13.4214273534681	3.69590954887911	0.00713785647933734	0.728802950726254	-4.50491792181043	98905	103273	250407	80340	53808	77595	16691.1148671717	14401.5864522657	21518.7517325043	7233.8853998988	7502.23186588307	6211.89416686073	27.12	DOWN_pEhEx_UP_CDC5
EHI_044610A	-2.02515089674768	1.13437562060909	-1.82230005956412	0.109429331513321	0.728802950726254	-4.58203025451281	5	2	37	19	32	168	0.84379530191455	0.278903226443809	3.17959886945117	1.71077698030965	4.46163060712642	13.4492972489542	27.12	UP_pEhEx_DOWN_CDC5
EHI_044640A	-1.88069173482606	4.46610905359423	-1.866125633265	0.102518169731772	0.728802950726254	-4.57156865926826	164	210	24	409	228	722	27.6764859027972	29.2848387765999	2.06244250991427	36.8267255235077	31.7891180757757	57.7999560341961	27.12	UP_pEhEx_DOWN_CDC5
