logFC	AveExpr	t	P.Value	adj.P.Val	B	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_172620A	0.043162858347267	1.69702197761806	0.0684296515293841	0.947386575032503	0.999791217706948	-4.60319175209907	25	47	6	57	32	27	2.76808332859371	5.02499349484324	2.15305571777009	4.37821671132789	3.86331732474221	1.96809736445897	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_172720.mRNA	-1.19923279325568	3.9381928279799	-0.888485466195405	0.404221284244372	0.999791217706948	-4.59708475315318	291	272	2	478	272	174	32.2204899448307	29.0808134169651	0.717685239256696	36.7155717195567	32.8381972603088	12.6832941265134	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_172850A	0.391099641633481	0.56061728516521	0.468969316845785	0.653564044536208	0.999791217706948	-4.6002205737408	5	28	8	20	7	17	0.553616665718741	2.99361314586406	2.87074095702678	1.53621638993961	0.845100664787359	1.23917241465935	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_172960A	-0.428519349659729	5.42743777594034	-0.446401106859951	0.668995920239974	0.999791217706948	-4.60333817445621	214	130	446	393	529	849	23.6947932927621	13.898918177226	160.043808354243	30.1866520623134	63.8654645246447	61.8857282379876	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_173410A	0.179744868925082	3.02994413985257	0.0912430641530227	0.929894732035718	0.999791217706948	-4.60458628580861	311	249	1	373	206	11	34.4349566077057	26.6217740471482	0.358842619628348	28.6504356723737	24.870105278028	0.80181744477958	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_173430A	0.728442878541505	2.68429205597439	0.810902813328089	0.444517846215684	0.999791217706948	-4.59806234345785	98	143	8	127	60	26	10.8508866480873	15.2888099949486	2.87074095702678	9.75497407611653	7.24371998389165	1.89520486947901	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_173440A	0.321405129470741	2.20708552315507	0.571680872798781	0.585691205953623	0.999791217706948	-4.60074384113059	56	52	10	69	40	38	6.2005066560499	5.55956727089039	3.58842619628348	5.29994654529166	4.82914665592777	2.76991480923855	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_173470A	-0.302261849815673	1.96220187389719	-0.23692706965084	0.819601379755764	0.999791217706948	-4.60298389380251	15	34	22	41	7	325	1.66084999715622	3.63510167712064	7.89453763182366	3.1492435993762	0.845100664787359	23.6900608684876	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_173480A	-1.2632896458446	5.09926833263359	-1.72490283748295	0.128870056760449	0.999791217706948	-4.58095355175643	551	119	37	740	518	595	61.0085565622053	12.7228558699222	13.2771769262489	56.8400064277656	62.5374491942646	43.3710345130773	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_173490A	0.0983705355559109	-0.00603781598289587	0.098160701191234	0.924598483695807	0.999791217706948	-4.60065699424741	20	16	0	25	7	10	2.21446666287496	1.71063608335089	0	1.92027048742451	0.845100664787359	0.728924949799618	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_173500A	0.58833911693724	2.69481222802506	0.588217772734826	0.575146484764516	0.999791217706948	-4.60090995743053	77	161	8	171	62	22	8.52569665206861	17.2132755887183	2.87074095702678	13.1346501339837	7.48517731668804	1.60363488955916	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_174070A	-0.741156192394559	0.0866944087711684	-1.13575551323135	0.294006680484982	0.999791217706948	-4.59378553743814	10	7	1	20	12	16	1.10723333143748	0.748403286466015	0.358842619628348	1.53621638993961	1.44874399677833	1.16627991967939	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_174090A	0.610002953570799	1.24940823379679	1.14201441269328	0.29156759329878	0.999791217706948	-4.59321210807818	26	24	9	28	13	26	2.87880666173745	2.56595412502634	3.22958357665513	2.15070294591546	1.56947266317652	1.89520486947901	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_174110A	1.41001815755093	1.36653275126566	1.82112028786568	0.112051204811038	0.999791217706948	-4.58292355318395	40	46	8	25	29	8	4.42893332574993	4.91807873963381	2.87074095702678	1.92027048742451	3.50113132554763	0.583139959839694	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_174130A	-0.903350139718697	6.1586495545899	-1.02403799957942	0.340410788338529	0.999791217706948	-4.59477457707477	1306	515	49	1809	1119	685	144.604673085735	55.0610989328568	17.5832883617891	138.950772470038	135.095377699579	49.9313590612738	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_174140A	0.792882356788905	0.567166040310543	0.653123086687116	0.534849494336508	0.999791217706948	-4.59877861495109	32	24	1	37	23	3	3.54314666059994	2.56595412502634	0.358842619628348	2.84200032138828	2.77675932715847	0.218677484939885	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_174150A	-1.84596209067711	-0.0149400198452708	-2.09376589564316	0.0751764428723025	0.999791217706948	-4.58472798209269	5	10	0	15	19	37	0.553616665718741	1.06914755209431	0	1.15216229245471	2.29384466156569	2.69702231425859	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_174160A	0.77499033776351	-0.352486587919997	0.516007264290768	0.621985934025462	0.999791217706948	-4.59871222645374	10	27	0	22	16	1	1.10723333143748	2.88669839065463	0	1.68983802893357	1.93165866237111	0.0728924949799618	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_174170A	0.480038195072003	6.44837087960766	1.01447474231625	0.344639749504555	0.999791217706948	-4.59495136248212	907	1196	238	870	566	1209	100.42606316138	127.870047230479	85.4045434715468	66.8254129623731	68.3324251813779	88.1270264307738	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_174180A	-1.95660875748902	5.33038767643234	-1.82886206608038	0.110793826892758	0.999791217706948	-4.57898533225286	793	148	15	1430	1086	520	87.8036031829923	15.8233837709957	5.38263929442522	109.839471880682	131.111331708439	37.9040973895801	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_174220A	-0.324943295685085	5.6709620479291	-0.407028500898476	0.69633112207481	0.999791217706948	-4.60371373076224	252	231	384	519	418	1246	27.9022799522246	24.6973084533785	137.795565937286	39.8648153189329	50.4645825544452	90.8240487450324	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_174250A	-0.324077159854049	6.32883349125563	-0.458528577723171	0.660681270593304	0.999791217706948	-4.60321169576813	783	988	113	2528	629	671	86.6963698515549	105.631778146917	40.5492160180033	194.177751688367	75.9383311644641	48.9108641315544	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_174640A	0.160453496494666	3.65554706094373	0.309289390439576	0.766242142679503	0.999791217706948	-4.60415118945182	154	131	26	168	125	122	17.0513933041372	14.0058329324354	9.32990811033705	12.9042176754927	15.0910832997743	8.89288438755534	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_174660A	0.352623248720741	2.84877127446468	0.227657297972388	0.826518773022685	0.999791217706948	-4.60398496531861	23	25	270	40	23	315	2.54663666230621	2.67286888023577	96.8875072996539	3.07243277987922	2.77675932715847	22.961135918688	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_174670A	-0.722614590571559	5.09480762400679	-1.33255705808614	0.225045608638132	0.999791217706948	-4.58878820860049	265	161	105	502	498	489	29.3416832830933	17.2132755887183	37.6784750609765	38.5590313874842	60.1228758663007	35.6444300452013	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_174880A	-2.05748062687532	0.665272920827085	-2.6855849214767	0.0317455765463459	0.999791217706948	-4.57742332368612	10	6	1	24	28	77	1.10723333143748	0.641488531256584	0.358842619628348	1.84345966792753	3.38040265914944	5.61272211345706	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_174890A	0.0432974429092331	2.18608936985542	0.0588452349868397	0.954745209780003	0.999791217706948	-4.60375889571195	24	43	23	35	27	126	2.65735999544996	4.59733447400552	8.253380251452	2.68837868239432	3.25967399275124	9.18445436747519	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_174900A	0.317476136995619	1.43936556214495	0.283025635739188	0.785469201904545	0.999791217706948	-4.60233009140926	13	12	52	17	12	71	1.43940333086873	1.28297706251317	18.6598162206741	1.30578393144867	1.44874399677833	5.17536714357729	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_174910A	-0.853212742146355	6.41893339617541	-1.17572677352403	0.278716296930696	0.999791217706948	-4.59186760183787	446	308	436	940	1181	2045	49.3826065821117	32.9297446045046	156.45538215796	72.2021703271617	142.580555016267	149.065152234022	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_174940A	0.308409359665005	1.78140464785966	0.241196414301579	0.816421220612668	0.999791217706948	-4.60280649030534	104	39	2	89	65	9	11.5152266469498	4.1696754531678	0.717685239256696	6.83616293523127	7.84736331588262	0.656032454819656	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_174960A	-0.592288625616246	3.7520086467282	-0.840442037369698	0.428850698542571	0.999791217706948	-4.59787267602835	213	100	13	251	187	152	23.5840699596184	10.6914755209431	4.66495405516852	19.2795156937421	22.5762606164623	11.0796592369542	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_174990A	0.63416406787045	1.20297965009262	0.956253397304871	0.371275650220371	0.999791217706948	-4.59574580507857	16	23	16	31	10	24	1.77157333029997	2.4590393698169	5.74148191405357	2.3811354044064	1.20728666398194	1.74941987951908	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_175020A	-0.104214540861425	6.08933772098695	-0.156053021626705	0.880463718456855	0.999791217706948	-4.60534443985412	501	329	400	652	635	1264	55.4723899050179	35.1749544639027	143.537047851339	50.0806543120313	76.6627031628533	92.1361136546717	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_175030A	0.170570829292437	3.3638059523483	0.174694669015878	0.866340598194441	0.999791217706948	-4.60466018979603	192	165	8	205	147	50	21.2588799635997	17.6409346095561	2.87074095702678	15.746217996881	17.7471139605345	3.64462474899809	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_175040A	0.484572195323732	2.7886544721278	0.289620241691024	0.780625654468444	0.999791217706948	-4.60358047973601	198	117	4	224	214	7	21.9232199624621	12.5090263595034	1.43537047851339	17.2056235673236	25.8359346092135	0.510247464859733	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_175050A	-0.797423543571636	7.32830935194591	-1.49255769158946	0.179847097504736	0.999791217706948	-4.58522847634498	1801	774	305	2205	1966	3245	199.412722991891	82.7520205320993	109.446998986646	169.367856990842	237.35255813885	236.536146209976	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_175060A	0.00881389589174383	2.15152931419686	0.0140092113094027	0.989219533208218	0.999791217706948	-4.6037354824154	55	46	7	66	55	37	6.08978332290615	4.91807873963381	2.51189833739844	5.06951408680072	6.64007665190068	2.69702231425859	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_175070A	-1.09028913227732	3.10317472169028	-1.92513626682695	0.0962574867962012	0.999791217706948	-4.57861210902723	77	39	15	157	149	125	8.52569665206861	4.1696754531678	5.38263929442522	12.0592986610259	17.9885712933309	9.11156187249522	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_175080A	1.42661182552792	-0.77716641726091	0.96674578112205	0.366362022918756	0.999791217706948	-4.59537675314433	3	9	10	2	0	31	0.332169999431245	0.962232796884876	3.58842619628348	0.153621638993961	0	2.25966734437882	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_175090A	-0.000408415619287722	3.52983820891599	-0.000780359883658998	0.999399469552668	0.999791217706948	-4.605131790729	149	97	24	159	73	197	16.4977766384185	10.3707312553148	8.61222287108035	12.2129203000199	8.81319264706817	14.3598215110525	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_175230A	0.903462960856322	1.2244413722558	1.00930717109161	0.346941984639457	0.999791217706948	-4.59504673263922	29	26	9	38	30	6	3.2109766611687	2.7797836354452	3.22958357665513	2.91881114088526	3.62185999194582	0.437354969879771	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_175240A	0.0262033293697326	-0.00884683360137594	0.0373771865730464	0.971243834167105	0.999791217706948	-4.60076683167936	8	11	2	18	4	16	0.885786665149986	1.17606230730374	0.717685239256696	1.38259475094565	0.482914665592777	1.16627991967939	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_175270A	0.165456420748356	1.5496207299341	0.261656769282707	0.801233299511491	0.999791217706948	-4.60248484022674	26	30	8	41	37	20	2.87880666173745	3.20744265628292	2.87074095702678	3.1492435993762	4.46696065673318	1.45784989959924	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_175280A	0.0698836742323651	2.80794972725928	0.0596777061181329	0.954105863298387	0.999791217706948	-4.60443603177044	33	42	71	59	17	387	3.65386999374369	4.49041971879609	25.4778259936127	4.53183835032185	2.0523873287693	28.2093955572452	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_175400A	1.1653397799887	1.49398231922972	0.649008202113895	0.537351627882342	0.999791217706948	-4.5995147603225	63	128	1	63	89	2	6.97556998805614	13.6850886668071	0.358842619628348	4.83908162830977	10.7448513094393	0.145784989959924	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_175410A	-0.330688411096665	4.82390821782927	-0.474760551300031	0.649632875635504	0.999791217706948	-4.60304846697706	203	113	172	306	322	456	22.4768366281809	12.0813673386657	61.7209305760759	23.504110766076	38.8746305802185	33.2389777108626	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_175430A	-0.00860340941646709	2.93949686640029	-0.0084790342327301	0.993474999094373	0.999791217706948	-4.60460375423036	35	33	103	71	38	209	3.87531666003119	3.52818692191121	36.9607898217198	5.45356818428562	4.58768932313138	15.234531450812	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_175440A	-0.193447241429759	0.430404850747644	-0.208445600810119	0.840907313225397	0.999791217706948	-4.60110856246342	15	15	1	31	24	7	1.66084999715622	1.60372132814146	0.358842619628348	2.3811354044064	2.89748799355666	0.510247464859733	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_175450A	0.334525150526067	0.570534120456654	0.315737257774338	0.761548163232289	0.999791217706948	-4.60106332297527	25	20	1	38	22	5	2.76808332859371	2.13829510418861	0.358842619628348	2.91881114088526	2.65603066076027	0.364462474899809	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_175460A	-0.481358713712421	9.82337707794742	-0.505680500110878	0.62884890301848	0.999791217706948	-4.60364464925693	14034	16646	429	15002	9642	13269	1553.89125733936	1779.70301521618	153.943483820561	1152.3159140937	1164.06580141139	967.210515889113	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_175480A	-0.0240092325066559	4.65129720800835	-0.0485795177325241	0.96263217720014	0.999791217706948	-4.60563606684327	246	304	47	370	190	348	27.2379399533621	32.5020855836669	16.8656031225324	28.4200032138828	22.9384466156569	25.3665882530267	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_175490A	0.498254744417635	1.78235324707241	0.266898289437819	0.797356997629516	0.999791217706948	-4.60277715256185	5	17	243	17	8	165	0.553616665718741	1.81755083856032	87.1987565696886	1.30578393144867	0.965829331185553	12.0272616716937	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_175700A	1.07626069228281	-0.240251718299854	1.49972706566326	0.17802851786343	0.999791217706948	-4.59022210198142	12	10	3	5	3	14	1.32867999772498	1.06914755209431	1.07652785888504	0.384054097484903	0.362185999194582	1.02049492971947	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_176140A	0.953724391252906	15.2992699684206	0.988261863916428	0.356442234138263	0.999791217706948	-4.59559091278598	246577	266241	655156	188361	237744	777073	27301.827316586	28465.091341714	235097.89530523	14468.1627712708	28702.5160641723	56642.7897515639	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_176150A	-0.900210865426263	3.53878573947565	-0.688233973200085	0.51379602843965	0.999791217706948	-4.60005246109783	27	58	103	78	59	1103	2.9895299948812	6.20105580214698	36.9607898217198	5.99124392076448	7.12299131749346	80.4004219628979	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_176170A	0.238317175351413	2.76567984434708	0.20727836281873	0.841783687324361	0.999791217706948	-4.60398975484737	27	28	145	56	36	146	2.9895299948812	2.99361314586406	52.0321798461105	4.30140589183091	4.34623199033499	10.6423042670744	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_176180A	-0.549388102441083	0.796995524451506	-0.53634458854116	0.608588155256655	0.999791217706948	-4.59984550998063	8	19	4	15	7	110	0.885786665149986	2.03138034897918	1.43537047851339	1.15216229245471	0.845100664787359	8.0181744477958	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_176580A	0.408394332435431	0.994904612038703	0.467433385292224	0.654608650788093	0.999791217706948	-4.60067523060343	22	40	2	44	20	10	2.43591332916246	4.27659020837723	0.717685239256696	3.37967605786714	2.41457332796388	0.728924949799618	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_176700A	-0.766503702673288	2.18340297258961	-0.707208028767706	0.502641967914759	0.999791217706948	-4.59910805761534	55	85	1	110	91	42	6.08978332290615	9.08775419280161	0.358842619628348	8.44919014466786	10.9863086422357	3.0614847891584	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_176800A	-0.646571746962623	-0.242943341632076	-0.61545813771312	0.558020026546723	0.999791217706948	-4.59813373925141	14	7	0	20	17	6	1.55012666401248	0.748403286466015	0	1.53621638993961	2.0523873287693	0.437354969879771	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_176820A	-0.214154503100779	7.70434577750109	-0.127873149255225	0.901900484837937	0.999791217706948	-4.60589181163562	427	492	8513	1125	1655	8582	47.2788632523805	52.6020595630399	3054.82722089613	86.4121719341031	199.805942889011	625.563391918032	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_176830A	0.196942609397814	3.27325277355713	0.216793462753028	0.834646801881442	0.999791217706948	-4.60440833033388	46	78	79	77	38	328	5.09327332461242	8.33935090633559	28.3485669506395	5.9144331012675	4.58768932313138	23.9087383534275	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_176850A	1.37548013455069	1.42798236833622	1.61415729089624	0.151198875550109	0.999791217706948	-4.58596913495023	14	56	24	21	24	12	1.55012666401248	5.98722629172812	8.61222287108035	1.61302720943659	2.89748799355666	0.874709939759541	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_176970A	0.354558974151327	5.14145945492166	0.437586795674759	0.675070639727594	0.999791217706948	-4.60348832656207	534	437	63	642	488	144	59.1262598987616	46.7217480265212	22.6070850365859	49.3125461170615	58.9155892023187	10.4965192771145	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_176980A	-0.839650863998888	5.24856299481379	-0.76952526027493	0.467131233574169	0.999791217706948	-4.59911674311262	756	362	18	927	874	255	83.7068398566737	38.7031413858139	6.45916715331026	71.203629673701	105.516854432022	18.5875862198903	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_176990A	0.909974560466789	0.336631429266099	0.725017007491027	0.492317115111906	0.999791217706948	-4.59795136277364	20	26	1	29	23	2	2.21446666287496	2.7797836354452	0.358842619628348	2.22751376541244	2.77675932715847	0.145784989959924	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_177010A	-0.599250472854158	2.19969665260656	-1.04271892076097	0.332267957106697	0.999791217706948	-4.59454065660866	51	34	6	75	38	97	5.64688999033116	3.63510167712064	2.15305571777009	5.76081146227354	4.58768932313138	7.07057201305629	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_177050.mRNA	0.34704620639819	1.97158420254694	0.664328560195586	0.528072556248678	0.999791217706948	-4.59959682440835	45	45	9	47	33	40	4.98254999146867	4.81116398442438	3.22958357665513	3.61010851635809	3.98404599114041	2.91569979919847	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_177180A	0.119957536029731	4.03055023138969	0.199240054424412	0.847825416009806	0.999791217706948	-4.60501223089522	146	91	91	165	119	273	16.1656066389872	9.72924272405819	32.6546783861797	12.6737852170018	14.3667113013851	19.8996511295296	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_177190A	0.815933011414708	4.20281159837673	0.719773450067444	0.495342511498446	0.999791217706948	-4.59986687858883	355	337	26	364	312	37	39.3067832660306	36.0302725055781	9.32990811033705	27.9591382969009	37.6673439162366	2.69702231425859	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_177300A	-0.0177342669452738	2.71210352858696	-0.0181393592151148	0.986041626448317	0.999791217706948	-4.60433278114892	104	99	5	173	85	32	11.5152266469498	10.5845607657336	1.79421309814174	13.2882717729776	10.2619366438465	2.33255983935878	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_177310A	1.32182773662293	0.738779353456115	1.15039274419841	0.2883287419396	0.999791217706948	-4.59327908906533	16	31	7	31	24	2	1.77157333029997	3.31435741149235	2.51189833739844	2.3811354044064	2.89748799355666	0.145784989959924	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_177320A	-0.366184932557218	6.45503782124642	-0.520589294020097	0.61895365076907	0.999791217706948	-4.60254594934047	1318	889	93	1526	1102	860	145.93335308346	95.0472173811839	33.3723636254364	117.213310552392	133.04299037081	62.6875456827671	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_177340A	0.244382762703563	0.166063458000801	0.248583644326913	0.810927417008608	0.999791217706948	-4.60076201988894	7	15	4	12	2	42	0.775063332006238	1.60372132814146	1.43537047851339	0.921729833963767	0.241457332796388	3.0614847891584	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_177350A	-0.645195503106297	-0.329692668444374	-0.578350768730856	0.58142488089849	0.999791217706948	-4.59836320903405	2	4	8	14	2	25	0.221446666287496	0.427659020837723	2.87074095702678	1.07535147295773	0.241457332796388	1.82231237449904	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_177370A	1.29794418137558	0.42653125296237	1.51492970608225	0.174227675426155	0.999791217706948	-4.58899321417435	7	21	17	11	5	11	0.775063332006238	2.24520985939804	6.10032453368192	0.844919014466786	0.603643331990971	0.80181744477958	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_177380A	-0.0321712059037139	1.08181866291587	-0.0439640666732746	0.966179670219587	0.999791217706948	-4.6025222894907	22	8	13	29	17	23	2.43591332916246	0.855318041675445	4.66495405516852	2.22751376541244	2.0523873287693	1.67652738453912	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_177390A	-0.122496346471061	2.52677937688168	-0.213980594043573	0.836754908693311	0.999791217706948	-4.60367807788613	59	34	19	61	73	70	6.53267665548115	3.63510167712064	6.81800977293861	4.68545998931581	8.81319264706817	5.10247464859733	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_177400A	0.400334878372273	6.45353461241135	0.636743023182631	0.544852465810043	0.999791217706948	-4.60105779645907	694	628	544	742	550	1624	76.8419932017613	67.1424662715225	195.210385077821	56.9936280667596	66.4007665190068	118.377411847458	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_177420A	0.176502276478908	2.14594591991554	0.0913401888533456	0.929820344741935	0.999791217706948	-4.60362401563208	137	224	0	125	117	11	15.1690966406935	23.9489051669125	0	9.60135243712257	14.1252539685887	0.80181744477958	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_177430A	-0.813517410013778	3.15838797292521	-0.96267342323782	0.368263182622713	0.999791217706948	-4.59581191972979	119	117	4	173	95	168	13.176076644106	12.5090263595034	1.43537047851339	13.2882717729776	11.4692233078284	12.2459391566336	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_177450A	-0.461616436753332	1.62122421536042	-0.268100436571117	0.796468826311645	0.999791217706948	-4.60250631603021	2	23	118	24	11	150	0.221446666287496	2.4590393698169	42.3434291161451	1.84345966792753	1.32801533038014	10.9338742469943	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_177460A	-2.27277534231205	1.68679433723649	-2.19846129647443	0.0644736641468088	0.999791217706948	-4.57919190038002	39	21	0	181	62	80	4.31820999260618	2.24520985939804	0	13.9027583289535	7.48517731668804	5.83139959839694	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_177470A	-0.162494376975788	10.9326699624534	-0.279007701484806	0.788425293943477	0.999791217706948	-4.60630533283074	18378	30260	2632	24258	15016	36415	2034.87341651581	3235.24049263737	944.473774861812	1863.27685935775	1812.86165463528	2654.38020469531	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_177490A	-0.0456011286458192	2.50665622138927	-0.0519151642421234	0.960068919624796	0.999791217706948	-4.60408930107245	90	88	4	125	62	41	9.96509998293734	9.4084984584299	1.43537047851339	9.60135243712257	7.48517731668804	2.98859229417843	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_177500A	0.362639096692593	0.810842416684179	0.341557695446436	0.742860995644677	0.999791217706948	-4.60129909488286	11	15	13	11	4	81	1.21795666458123	1.60372132814146	4.66495405516852	0.844919014466786	0.482914665592777	5.90429209337691	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_177510A	0.577540177144533	-0.0222085583820399	0.494201380186635	0.636524256349367	0.999791217706948	-4.59927017548098	5	10	11	8	1	37	0.553616665718741	1.06914755209431	3.94726881591183	0.614486555975844	0.120728666398194	2.69702231425859	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_177520A	-1.57132555901436	6.74771687262834	-2.63598503767289	0.0340939806995596	0.999791217706948	-4.56335113039102	839	336	199	2107	2448	1844	92.8968765076048	35.9233577503687	71.4096813060413	161.840396680138	295.543775342779	134.41376074305	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_177530A	0.114440855915733	0.97952684222491	0.197207897348165	0.849354582418443	0.999791217706948	-4.60209444143193	13	21	7	29	12	25	1.43940333086873	2.24520985939804	2.51189833739844	2.22751376541244	1.44874399677833	1.82231237449904	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_177540A	-0.740075875710949	4.94787457994605	-1.19637374000499	0.271081549158639	0.999791217706948	-4.59150090709224	392	110	74	464	372	538	43.4035465923493	11.7606230730374	26.5543538524977	35.640220246599	44.9110639001282	39.2161622992194	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_177550A	0.770846380199611	0.618591594741785	0.55054410397418	0.5993282730153	0.999791217706948	-4.59965507079352	9	11	29	12	1	75	0.996509998293734	1.17606230730374	10.4064359692221	0.921729833963767	0.120728666398194	5.46693712349713	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_177560A	-0.659356015059983	0.32755933247037	-0.623855472786626	0.552802452098565	0.999791217706948	-4.59871867776031	4	6	12	10	6	54	0.442893332574993	0.641488531256584	4.30611143554018	0.768108194969805	0.724371998389165	3.93619472891794	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_177570A	-0.560986115748094	1.81131249158405	-1.05116965522981	0.328635463722803	0.999791217706948	-4.59444531684332	25	26	8	43	34	75	2.76808332859371	2.7797836354452	2.87074095702678	3.30286523837016	4.1047746575386	5.46693712349713	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_177580A	-0.477766327800355	0.658205101599499	-0.398051964130323	0.702633759846032	0.999791217706948	-4.60072633599369	6	7	17	7	9	88	0.664339998862489	0.748403286466015	6.10032453368192	0.537675736478864	1.08655799758375	6.41453955823664	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_177590A	0.656460861805894	0.68374246984164	0.652709928196822	0.535100396489656	0.999791217706948	-4.59887737299967	7	20	17	16	3	38	0.775063332006238	2.13829510418861	6.10032453368192	1.22897311195169	0.362185999194582	2.76991480923855	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_177610A	0.227303774993729	1.83897981574309	0.209471321619269	0.840137391882145	0.999791217706948	-4.60304373185299	25	15	41	17	18	137	2.76808332859371	1.60372132814146	14.7125474047623	1.30578393144867	2.17311599516749	9.98627181225477	0.02	DOWN_pEhEx_UP_EhMyb10
