pEhEx_mean	U2AF84_mean	theta	prob	log2FC	U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3	U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_161060A	41.902470594415	44.9370779324583	-0.0283897945532816	0.286098050329564	-0.100871006645535	67	43	7	71	36	67	72.3349625976685	46.9246799705711	16.9098856743493	47.7678513554051	37.2948548257859	40.8842584699727	28.61	DOWN_pEhEx_UP_U2AF84
EHI_174940A	43.2353799700047	47.0241616913496	-0.0283594640773891	0.286011846981243	-0.121189856435698	53	74	2	89	65	9	57.2201942936781	80.7541004144712	4.83139590695695	59.8780108539585	67.3379323243356	5.491915316862	28.6	DOWN_pEhEx_UP_U2AF84
EHI_158610A	10.1452519263295	11.1025195252137	-0.0283371882817451	0.28594853672999	-0.130082418010612	14	17	0	25	12	3	15.1147683039904	18.5516176627839	1.20784897673924	16.8196659702131	12.431618275262	1.830638438954	28.59	DOWN_pEhEx_UP_U2AF84
EHI_065870A	47.8663598510016	39.9440151646338	0.0696705990365982	0.285941431419049	0.261032736417831	37	26	21	55	23	132	39.9461733748319	28.3730623077872	50.729657023048	37.0032651344688	23.8272683609187	80.548091313976	28.59	UP_pEhEx_DOWN_U2AF84
EHI_153480A	113.638007264137	121.680104019226	-0.0282319857126051	0.285651280111526	-0.0986478534566231	93	59	81	130	66	296	100.405246590794	64.3850260061324	195.671534231757	87.462263045108	68.3739005139408	180.622992643461	28.57	DOWN_pEhEx_UP_U2AF84
EHI_171760A	19.7279959284349	21.3426958321089	-0.0281197003614142	0.285336657453804	-0.113498009827047	32	21	3	49	16	17	34.5480418376924	22.9167041716742	7.24709386043543	32.9665453016176	16.5754910336826	10.3736178207393	28.53	DOWN_pEhEx_UP_U2AF84
EHI_064670A	75.3411160639397	61.4653976290544	0.0694183739803266	0.285296364067839	0.293662940955378	15	33	53	51	65	199	16.1943946114183	36.0119636983452	128.031991534359	34.3121185792347	67.3379323243356	121.432349783949	28.53	UP_pEhEx_DOWN_U2AF84
EHI_188590A	95.8458432935346	80.7705410201921	0.0693502217678531	0.285122329475561	0.246886662531824	110	105	5	187	88	119	118.758893817068	114.583520858371	12.0784897673924	125.811101457194	91.1652006852543	72.6153247451754	28.51	UP_pEhEx_DOWN_U2AF84
EHI_045290A	201.708726468873	175.963012837568	0.0692304773034872	0.284814954426758	0.197001291830462	231	186	33	316	167	359	249.393677015842	202.9765226634	79.7180324647897	212.600577863493	173.006687664062	219.066399861495	28.48	UP_pEhEx_DOWN_U2AF84
EHI_035540A	40.9113633842772	35.0488544350236	0.0691458760628847	0.284597729709229	0.22313432550076	41	34	10	71	47	45	44.2646786045434	37.1032353255678	24.1569795347848	47.7678513554051	48.6905049114427	27.45957658431	28.46	UP_pEhEx_DOWN_U2AF84
EHI_000580A	127.113290018506	133.949354307238	-0.0278220872793154	0.284502791896824	-0.0755727511215439	130	131	49	187	100	247	140.351419965625	142.956583166158	118.369199720445	125.811101457194	103.596818960516	150.722564807213	28.45	DOWN_pEhEx_UP_U2AF84
EHI_094090A	130.360065414554	107.457499031344	0.0690697477690501	0.284402409163074	0.27873581490616	93	52	67	100	20	478	100.405246590794	56.7461246155743	161.851762883058	67.2786638808523	20.7193637921033	291.681724606671	28.44	UP_pEhEx_DOWN_U2AF84
EHI_169670A	106.011365689231	115.444403190881	-0.0277705232639398	0.284358324029826	-0.122979284862906	30	36	110	47	55	363	32.3887892228367	39.285778580013	265.726774882632	31.6209720240006	56.978250428284	221.507251113434	28.44	DOWN_pEhEx_UP_U2AF84
EHI_083630A	22.3014648503805	17.282228337821	0.0690422744887393	0.284331956200022	0.367849227437684	6	5	16	11	6	84	6.47775784456733	5.45635813611292	38.6511672556556	7.40065302689375	6.21580913763098	51.257876290712	28.43	UP_pEhEx_DOWN_U2AF84
EHI_002990A	35.2916580674407	37.9601973703217	-0.0277000494963917	0.284160879452512	-0.105160281335664	53	35	8	83	37	22	57.2201942936781	38.1945069527904	19.3255836278278	55.8412910211074	38.330823015391	13.4246818856627	28.42	DOWN_pEhEx_UP_U2AF84
EHI_121780A	299.245061276042	265.63293024707	0.068936844709146	0.284061760267544	0.171893429981849	228	317	85	506	364	311	246.154798093559	345.933105829559	205.334326045671	340.430039237113	377.092421016279	189.776184838231	28.41	UP_pEhEx_DOWN_U2AF84
EHI_073680A	24.6155253829277	26.839239160425	-0.027644855418871	0.284006246094457	-0.124775242405824	23	45	3	43	44	2	24.8314050708414	49.1072232250162	7.24709386043543	28.9298254687665	45.5826003426272	1.22042562596933	28.4	DOWN_pEhEx_UP_U2AF84
EHI_200010A	65.3062371036262	54.1299606508344	0.0687979646783119	0.283706249114514	0.270793444334421	41	29	35	61	33	192	44.2646786045434	31.6468771894549	84.5494283717467	41.0399849673199	34.1869502569704	117.160860093056	28.37	UP_pEhEx_DOWN_U2AF84
EHI_055960A	31.1081465019611	33.4329802716268	-0.0273727202917679	0.283243856350092	-0.10397952673046	35	40	8	65	42	13	37.7869207599761	43.6508650889033	19.3255836278278	43.731131522554	43.5106639634168	7.93276656880067	28.32	DOWN_pEhEx_UP_U2AF84
EHI_137940A	10.441072803057	8.78879571900525	0.0685952462381725	0.28318815916003	0.248532554716606	11	9	2	20	6	19	11.8758893817068	9.82144464500325	4.83139590695695	13.4557327761705	6.21580913763098	11.5940434467087	28.32	UP_pEhEx_DOWN_U2AF84
EHI_108660A	17.7300128200486	14.0559948224006	0.0685788845552858	0.283146386690865	0.335008014372414	8	8	10	4	9	65	8.63701045942311	8.73017301778066	24.1569795347848	2.69114655523409	9.32371370644647	39.6638328440034	28.31	UP_pEhEx_DOWN_U2AF84
EHI_008740A	16.4404099755535	17.5243160478061	-0.0272913654552289	0.283016662992262	-0.0921118627004167	11	17	9	20	15	33	11.8758893817068	18.5516176627839	21.7412815813063	13.4557327761705	15.5395228440774	20.137022828494	28.3	DOWN_pEhEx_UP_U2AF84
EHI_052780A	875.687712161969	788.681435827369	0.0684420584534062	0.282797313167141	0.150973782921559	915	1210	36	1366	1333	606	987.858071296518	1320.43866893933	86.9651263252252	919.026548612442	1380.94559674368	369.788964668708	28.28	UP_pEhEx_DOWN_U2AF84
EHI_143620A	107.634009458526	115.940768831224	-0.0271484627008279	0.282622128818733	-0.107253954770678	132	181	5	192	189	10	142.510672580481	197.520164527288	12.0784897673924	129.175034651236	195.797987835376	6.10212812984667	28.26	DOWN_pEhEx_UP_U2AF84
EHI_164780A	63.1190499180634	53.16703061403	0.0683165859110478	0.28247676061481	0.247543595794792	58	63	12	157	57	45	62.6183258308175	68.7501125150227	28.9883754417417	105.627502292938	59.0501868074943	27.45957658431	28.25	UP_pEhEx_DOWN_U2AF84
EHI_175030A	104.903917708653	112.212030144993	-0.0270262471417204	0.282284716127621	-0.0971587968454165	126	158	13	205	147	50	136.032914735914	172.420917101168	31.4040733952202	137.921260955747	152.287323871959	30.5106406492333	28.23	DOWN_pEhEx_UP_U2AF84
EHI_104530A	17.1441078336383	18.4805335441453	-0.0269932781720407	0.282193696520565	-0.108293579359034	8	11	14	20	19	30	8.63701045942311	12.0039878994484	33.8197713486987	13.4557327761705	19.6833956024981	18.30638438954	28.22	DOWN_pEhEx_UP_U2AF84
EHI_096380A	114.403121942465	123.049867184171	-0.0269591550989641	0.282099491204405	-0.105116678297229	44	55	105	100	79	310	47.5035575268271	60.0199394972421	253.64828511524	67.2786638808523	81.8414869788079	189.165972025247	28.21	DOWN_pEhEx_UP_U2AF84
EHI_048170A	1352.08750051565	1430.58594248781	-0.0269083848202794	0.281959328036458	-0.0814176513712679	59	117	1637	145	24	6166	63.6979521382454	127.678780385042	3954.49754984427	97.5540626272358	24.8632365505239	3762.57220486346	28.2	DOWN_pEhEx_UP_U2AF84
EHI_096500A	16.9497582309849	14.0468299469802	0.0680893536995008	0.281894651727605	0.271020111690371	9	7	10	19	14	38	9.716636766851	7.63890139055808	24.1569795347848	12.7829461373619	14.5035546544723	23.1880868934173	28.19	UP_pEhEx_DOWN_U2AF84
EHI_154200A	94.4530545101207	101.612810792025	-0.026852034026422	0.281803759876671	-0.105412943056629	82	153	21	148	181	6	88.5293572090869	166.964558965055	50.729657023048	99.5724225436614	187.510242318534	3.661276877908	28.18	DOWN_pEhEx_UP_U2AF84
EHI_045560A	12.1634671720048	10.3369371448154	0.0680150749310156	0.281704639048669	0.23474574920143	12	10	3	18	8	26	12.9555156891347	10.9127162722258	7.24709386043543	12.1101594985534	8.2877455168413	15.8655331376013	28.17	UP_pEhEx_DOWN_U2AF84
EHI_015370A	7.84887609906821	8.33069485679272	-0.0268104577589009	0.281688980778425	-0.0859507491356931	7	7	4	14	6	13	7.55738415199522	7.63890139055808	9.66279181391391	9.41901294331932	6.21580913763098	7.93276656880067	28.17	DOWN_pEhEx_UP_U2AF84
EHI_080260A	3407.90907751295	3223.02509178291	0.067896680386968	0.281402048074482	0.0804714251362099	2046	2098	2090	3520	3665	6609	2208.91542499746	2289.48787391298	5048.80872277002	2368.208968606	3796.82341490292	4032.89648101566	28.14	UP_pEhEx_DOWN_U2AF84
EHI_076480A	16.6040859369727	18.3304303333443	-0.02664092898561	0.281220972565769	-0.142702351665384	13	38	0	16	39	0	14.0351419965625	41.4683218344582	1.20784897673924	10.7645862209364	40.4027593946014	0.305106406492333	28.12	DOWN_pEhEx_UP_U2AF84
EHI_035180A	15.5239434792191	13.0742189015295	0.0677895534535785	0.281128544857372	0.247770328049314	16	16	2	29	14	21	17.2740209188462	17.4603460355613	4.83139590695695	19.5108125254472	14.5035546544723	12.814469072678	28.11	UP_pEhEx_DOWN_U2AF84
EHI_044920A	103.72407033728	90.4528916305004	0.0677818111356568	0.281108788800222	0.197512197326928	89	106	25	148	97	182	96.0867413610821	115.674792485594	60.3924488369619	99.5724225436614	100.488914391701	111.058731963209	28.11	UP_pEhEx_DOWN_U2AF84
EHI_200200A	75.2592856855868	62.6396213561214	0.067692236320195	0.280880325406021	0.264794104450445	82	89	2	141	103	46	88.5293572090869	97.1231748228099	4.83139590695695	94.8629160720017	106.704723529332	28.0697893972947	28.09	UP_pEhEx_DOWN_U2AF84
EHI_087900A	34.1444538912683	29.0778881497866	0.067666683318523	0.280815186909242	0.231728765597723	23	35	10	70	37	30	24.8314050708414	38.1945069527904	24.1569795347848	47.0950647165966	38.330823015391	18.30638438954	28.08	UP_pEhEx_DOWN_U2AF84
EHI_182610A	34.4773186701527	36.8238877507994	-0.0263107847866409	0.280311068952239	-0.0949943707629084	23	31	21	81	27	36	24.8314050708414	33.8294204439001	50.729657023048	54.4957177434904	27.9711411193394	21.967661267448	28.03	DOWN_pEhEx_UP_U2AF84
EHI_096350A	288.881601096145	248.260393792944	0.0674296811280062	0.280211776370527	0.218624201802992	150	331	91	375	602	22	161.943946114183	361.210908610675	219.828513766541	252.294989553196	623.652850142308	13.4246818856627	28.02	UP_pEhEx_DOWN_U2AF84
EHI_192780A	270.915653923279	237.084288844087	0.0674180452931427	0.280182185944371	0.19244369594498	276	330	25	439	317	321	297.976860850097	360.119636983452	60.3924488369619	295.353334436942	328.401916104837	195.878312968078	28.02	UP_pEhEx_DOWN_U2AF84
EHI_031330A	119.105848026738	103.100305245134	0.0673897690037678	0.280110192736057	0.208195646370418	129	109	22	207	84	214	139.271793658198	118.948607367262	53.1453549765265	139.266834233364	87.0213279268337	130.585541978719	28.01	UP_pEhEx_DOWN_U2AF84
EHI_083440A	6.59818171616406	5.37334715614733	0.0673386652229052	0.279979616414507	0.296247461423874	9	6	0	13	8	5	9.716636766851	6.5476297633355	1.20784897673924	8.7462263045108	8.2877455168413	3.05106406492333	28	UP_pEhEx_DOWN_U2AF84
EHI_121880A	324.910024269792	291.305016867682	0.0673073512352941	0.279899636264814	0.157509707179483	331	297	81	458	371	470	357.356307758631	324.107673285107	195.671534231757	308.136280574303	384.344198343515	286.800022102793	27.99	UP_pEhEx_DOWN_U2AF84
EHI_099780A	87.8958001882053	73.2362374891254	0.0672464429794452	0.279744135490479	0.263236557979188	67	89	21	112	178	17	72.3349625976685	97.1231748228099	50.729657023048	75.3521035465546	184.402337749719	10.3736178207393	27.97	UP_pEhEx_DOWN_U2AF84
EHI_197410A	46.5850656156986	38.1646647665767	0.0671773403136617	0.279567821406555	0.287630006423908	13	19	32	48	32	119	14.0351419965625	20.7341609172291	77.3023345113113	32.2937586628091	33.1509820673652	72.6153247451754	27.96	UP_pEhEx_DOWN_U2AF84
EHI_200730A	64.8706408584646	55.8396421095756	0.0671462518688618	0.279488537023597	0.216275996323305	58	38	26	75	53	144	62.6183258308175	41.4683218344582	62.8081467904404	50.4589979106392	54.9063140490736	87.870645069792	27.95	UP_pEhEx_DOWN_U2AF84
EHI_044480A	144.198834572898	153.525571557528	-0.02598080675089	0.279415436789095	-0.0904194694320609	191	223	7	297	178	91	206.208624718727	243.353572870636	16.9098856743493	199.817631726131	184.402337749719	55.5293659816047	27.94	DOWN_pEhEx_UP_U2AF84
EHI_169820A	297.125719197365	259.327617356181	0.0670792790023038	0.279317815459126	0.196297634600998	227	363	58	539	456	122	245.075171786131	396.131600681798	140.110481301752	362.631998317794	472.401494459954	74.4459631841294	27.93	UP_pEhEx_DOWN_U2AF84
EHI_056460A	288.690054683258	304.562656441119	-0.0259213228459419	0.279253986187638	-0.0772176506061179	112	156	250	387	305	477	120.918146431924	170.238373846723	603.924488369619	260.368429218898	315.970297829575	291.071511793686	27.93	DOWN_pEhEx_UP_U2AF84
EHI_193460A	13.4475390804199	14.4904734618105	-0.0258590516028418	0.279084970763347	-0.107762552684663	19	17	2	32	16	5	20.5128998411299	18.5516176627839	4.83139590695695	21.5291724418727	16.5754910336826	3.05106406492333	27.91	DOWN_pEhEx_UP_U2AF84
EHI_066200A	14.8578424327809	16.1738580233826	-0.0258315230848402	0.279010253559685	-0.122439220902892	11	4	13	22	2	44	11.8758893817068	4.36508650889033	31.4040733952202	14.8013060537875	2.07193637921033	26.8493637713253	27.9	DOWN_pEhEx_UP_U2AF84
EHI_035800A	39.8926668734142	42.2967374019098	-0.0256151460770668	0.27842297235663	-0.0844228114449314	48	38	14	73	49	35	51.8220627565386	41.4683218344582	33.8197713486987	49.1134246330222	50.762441290653	21.3574484544633	27.84	DOWN_pEhEx_UP_U2AF84
EHI_148760A	22.1355662043891	18.8381145705481	0.0666107013005657	0.278126341119302	0.232711697762406	15	26	5	39	24	26	16.1943946114183	28.3730623077872	12.0784897673924	26.2386789135324	24.8632365505239	15.8655331376013	27.81	UP_pEhEx_DOWN_U2AF84
EHI_176990A	14.5002174840249	15.7305502535328	-0.0254738221627143	0.278039400655096	-0.117494598092438	21	23	0	29	23	2	22.6721524559857	25.0992474261194	1.20784897673924	19.5108125254472	23.8272683609187	1.22042562596933	27.8	DOWN_pEhEx_UP_U2AF84
EHI_152710A	511.09376602387	458.875094368409	0.0664293290348913	0.277666538721652	0.155486488409523	560	589	59	922	572	550	604.590732159618	642.758988434101	142.52617925523	620.309280981458	592.573804454153	335.617047141567	27.77	UP_pEhEx_DOWN_U2AF84
EHI_059910A	116.130147259478	99.4417516314443	0.0663932792286306	0.277574826402696	0.22381892859057	141	108	13	150	87	254	152.227309347332	117.857335740039	31.4040733952202	100.917995821278	90.1292324956492	154.994054498105	27.76	UP_pEhEx_DOWN_U2AF84
EHI_074780A	28.0030651289742	23.9367673067327	0.0663742949878796	0.277526542006779	0.226356421262102	18	21	12	40	18	62	19.433273533702	22.9167041716742	28.9883754417417	26.9114655523409	18.6474274128929	37.8331944050493	27.75	UP_pEhEx_DOWN_U2AF84
EHI_066730A	12.2932864872585	13.2406486787657	-0.0252774351026186	0.277510325918851	-0.107103146246033	17	20	0	23	14	12	18.3536472262741	21.8254325444517	1.20784897673924	15.474092692596	14.5035546544723	7.322553755816	27.75	DOWN_pEhEx_UP_U2AF84
EHI_134030A	84.8535546795227	90.3212271043825	-0.025238449954935	0.277406071503208	-0.0900899883824347	110	106	16	186	106	40	118.758893817068	115.674792485594	38.6511672556556	125.138314818385	109.812628098147	24.4085125193867	27.74	DOWN_pEhEx_UP_U2AF84
EHI_097920A	90.9393017206961	79.1331462983622	0.0662758316222455	0.277276247641225	0.200621807089941	63	56	44	139	80	158	68.016457367957	61.1112111244647	106.290709953053	93.5173427943847	82.877455168413	96.4136244515774	27.73	UP_pEhEx_DOWN_U2AF84
EHI_142140A	13.9639357528404	11.6762940920894	0.0662017173426621	0.277087999862058	0.258123170545225	11	17	2	27	17	11	11.8758893817068	18.5516176627839	4.83139590695695	18.1652392478301	17.6114592232878	6.71234094283134	27.71	UP_pEhEx_DOWN_U2AF84
EHI_119590A	68356.8949612782	69346.9996032989	-0.024948733727518	0.276631304105444	-0.0207465980178375	98041	75856	8953	98080	63941	119358	105847.642806538	82779.5005545963	21627.7437774928	65986.9135343399	66240.8420115437	72833.7809322239	27.66	DOWN_pEhEx_UP_U2AF84
EHI_054470A	24.0239106770695	19.2096368111074	0.0659918855725366	0.276555736773177	0.322640773150327	5	9	17	18	11	77	5.39813153713944	9.82144464500325	41.0668652091341	12.1101594985534	11.3956500856568	46.9863865998194	27.66	UP_pEhEx_DOWN_U2AF84
EHI_188090A	18.4537501101209	19.8587085342413	-0.0248674895400729	0.27641403675233	-0.10585777774123	24	27	2	38	27	5	25.9110313782693	29.4643339350097	4.83139590695695	25.5658922747239	27.9711411193394	3.05106406492333	27.64	DOWN_pEhEx_UP_U2AF84
EHI_184510A	232.268979095452	205.567932316246	0.0658673791734104	0.276240401496051	0.176181258433587	235	197	62	383	142	473	253.712182245554	214.980510562849	149.773273115666	257.677282663664	147.107482923933	288.630660541747	27.62	UP_pEhEx_DOWN_U2AF84
EHI_148050A	229.929768503796	240.338555672828	-0.0247761347362316	0.276169730115308	-0.0638748468271655	286	239	64	420	232	282	308.773123924376	260.813918906197	154.604669022623	282.57038829958	240.344619988398	172.080013261676	27.62	DOWN_pEhEx_UP_U2AF84
EHI_195020A	61.6040074512488	65.891635635485	-0.0247404041784187	0.276074176983557	-0.0970711355152551	94	84	3	120	83	35	101.484872898222	91.666816686697	7.24709386043543	80.7343966570227	85.9853597372285	21.3574484544633	27.61	DOWN_pEhEx_UP_U2AF84
EHI_005940A	58.7441478438629	62.780673097071	-0.024717567831944	0.276013106363372	-0.0958753607407237	79	90	3	137	38	75	85.2904782868032	98.2144464500325	7.24709386043543	92.1717695167676	39.3667912049962	45.76596097385	27.6	DOWN_pEhEx_UP_U2AF84
EHI_146350A	65.2140904679047	55.9648164346396	0.065745957854521	0.275933230447808	0.220663584894443	70	66	9	102	70	91	75.5738415199522	72.0239273966905	21.7412815813063	68.6242371584693	72.5177732723614	55.5293659816047	27.59	UP_pEhEx_DOWN_U2AF84
EHI_167730A	40.2046820221154	43.7011524124038	-0.0245885668071168	0.275668121242356	-0.120307804793763	20	9	40	28	14	138	21.5925261485578	9.82144464500325	96.6279181391391	18.8380258866386	14.5035546544723	84.209368191884	27.57	DOWN_pEhEx_UP_U2AF84
EHI_124430A	35.7831401967659	37.8996933064262	-0.024576763204072	0.275636554978062	-0.0829061752473824	45	38	10	69	40	34	48.583183834255	41.4683218344582	24.1569795347848	46.4222780777881	41.4387275842065	20.7472356414787	27.56	DOWN_pEhEx_UP_U2AF84
EHI_052200A	225.991205652096	197.458377621002	0.0655239345827756	0.275372450680038	0.194718053175958	272	238	19	356	257	290	293.658355620386	259.722647278975	45.8982611160911	239.512043415834	266.243824728527	176.961715765553	27.54	UP_pEhEx_DOWN_U2AF84
EHI_168390A	21.784463810729	18.165642964023	0.0655024762439743	0.275318312971484	0.26208717394932	22	15	6	30	6	62	23.7517787634135	16.3690744083387	14.4941877208709	20.1835991642557	6.21580913763098	37.8331944050493	27.53	UP_pEhEx_DOWN_U2AF84
EHI_177580A	23.2825130918556	25.5138234273074	-0.0244091753076285	0.275188406487712	-0.132032323467572	7	6	25	7	9	88	7.55738415199522	6.5476297633355	60.3924488369619	4.70950647165966	9.32371370644647	53.6987275426507	27.52	DOWN_pEhEx_UP_U2AF84
EHI_070730A	687.418363793298	632.4720261745	0.0652366479284579	0.274646703163492	0.12018672083171	524	575	288	814	608	1433	565.724185092214	627.481185652985	695.721010601801	547.648323990138	629.868659279939	874.434961007028	27.46	UP_pEhEx_DOWN_U2AF84
EHI_068340A	48.1729713892496	40.6664058911307	0.0651880997181414	0.27452416888895	0.24438642388291	48	52	6	102	56	33	51.8220627565386	56.7461246155743	14.4941877208709	68.6242371584693	58.0142186178891	20.137022828494	27.45	UP_pEhEx_DOWN_U2AF84
EHI_194840A	65.8411801372696	56.2396912428477	0.0651617007033107	0.274457561586622	0.227401520851838	67	72	8	108	80	72	72.3349625976685	78.571557160026	19.3255836278278	72.6609569913205	82.877455168413	43.935322534896	27.45	UP_pEhEx_DOWN_U2AF84
EHI_142090A	261.846338852633	272.099934055899	-0.0240658197920165	0.274287378989063	-0.0554161738459823	291	255	93	410	229	447	314.171255461516	278.274264941759	224.659909673498	275.842521911494	237.236715419582	272.765127404146	27.43	DOWN_pEhEx_UP_U2AF84
EHI_104470A	214.66682676277	188.921809877083	0.0650191297419051	0.274098121388277	0.184310001832132	218	223	38	400	237	223	235.35853501928	243.353572870636	91.7965222321821	269.114655523409	245.524460936424	136.077457295581	27.41	UP_pEhEx_DOWN_U2AF84
EHI_029570A	80.8257798758895	70.4989557324113	0.0647687920983091	0.273468129473719	0.197213635055264	63	83	22	118	101	99	68.016457367957	90.5755450594744	53.1453549765265	79.3888233794057	104.632787150121	60.411068485482	27.35	UP_pEhEx_DOWN_U2AF84
EHI_011970A	21.4828547092156	23.2365787345351	-0.0236602800662844	0.273223107083611	-0.113211951537803	9	7	21	20	11	63	9.716636766851	7.63890139055808	50.729657023048	13.4557327761705	11.3956500856568	38.443407218034	27.32	DOWN_pEhEx_UP_U2AF84
EHI_120280A	66.434442287116	70.6330011390812	-0.0236324719874774	0.273150126933991	-0.088411010086587	82	88	12	142	90	24	88.5293572090869	96.0319031955873	28.9883754417417	95.5357027108102	93.2371370644647	14.645107511632	27.32	DOWN_pEhEx_UP_U2AF84
EHI_010560A	82.0543644364073	87.4886611070495	-0.0235006599898954	0.272804192278032	-0.0925159776965594	35	37	74	82	73	186	37.7869207599761	40.3770502072356	178.761648557407	55.1685043822989	75.6256778411769	113.499583215148	27.28	DOWN_pEhEx_UP_U2AF84
EHI_178990A	39.8266191051056	34.5374781826067	0.0644925979565464	0.272774719983727	0.205570268355226	26	31	17	51	34	81	28.0702839931251	33.8294204439001	41.0668652091341	34.3121185792347	35.2229184465755	49.427237851758	27.28	UP_pEhEx_DOWN_U2AF84
EHI_119910A	219.378401240061	197.830136778604	0.064472855958369	0.272725108536077	0.149159274961205	185	178	82	339	204	360	199.730866874159	194.24634964562	198.087232185235	228.074670556089	211.337510679453	219.67661267448	27.27	UP_pEhEx_DOWN_U2AF84
EHI_151180A	14.9308871603375	15.9067280220914	-0.0233995729731151	0.272540811586853	-0.0913372173133056	22	18	2	31	16	13	23.7517787634135	19.6428892900065	4.83139590695695	20.8563858030642	16.5754910336826	7.93276656880067	27.25	DOWN_pEhEx_UP_U2AF84
EHI_201190A	16.7171045339715	17.8191630147698	-0.0232830744849305	0.272240160682342	-0.0921045847220605	16	6	12	21	12	38	17.2740209188462	6.5476297633355	28.9883754417417	14.128519414979	12.431618275262	23.1880868934173	27.22	DOWN_pEhEx_UP_U2AF84
EHI_058120A	63.3355720853257	67.6633126810282	-0.0232490082315171	0.272152243281933	-0.0953578015253787	83	95	5	126	102	7	89.6089835165147	103.670804586145	12.0784897673924	84.7711164898739	105.668755339727	4.27148969089267	27.22	DOWN_pEhEx_UP_U2AF84
EHI_073580A	69.5151646639498	57.5596861728292	0.0642181942406645	0.272085951045148	0.272269008424414	46	29	37	56	19	239	49.6628101416829	31.6468771894549	89.3808242787037	37.6760517732773	19.6833956024981	145.840862303335	27.21	UP_pEhEx_DOWN_U2AF84
EHI_013110A	9.18972259518062	9.77444404333477	-0.0232171789443071	0.272070098310134	-0.0889933339093316	7	11	4	24	6	9	7.55738415199522	12.0039878994484	9.66279181391391	16.1468793314045	6.21580913763098	5.491915316862	27.21	DOWN_pEhEx_UP_U2AF84
EHI_141370A	39.921749244904	42.267084234508	-0.0232123135050103	0.272057541534378	-0.082359656086404	30	30	25	53	26	92	32.3887892228367	32.7381488166775	60.3924488369619	35.6576918568517	26.9351729297342	56.1395787945894	27.21	DOWN_pEhEx_UP_U2AF84
EHI_181250A	1452.49097377535	1498.77229609844	-0.0232098237163324	0.272051115856206	-0.0452520173708501	591	623	1276	1669	1094	3381	638.059147689882	679.862223759669	3082.43058863854	1122.88090017142	1133.34919942805	2063.12952070116	27.21	DOWN_pEhEx_UP_U2AF84
EHI_082530A	132.296111850381	113.152076431632	0.064144727780494	0.271901839980738	0.225507602331083	146	155	7	243	174	97	157.625440884472	169.1471022195	16.9098856743493	163.487153230471	180.258464991298	59.1906428595127	27.19	UP_pEhEx_DOWN_U2AF84
EHI_112890A	28.0179207034067	29.3838361938998	-0.0231292219814919	0.271843095699301	-0.0686728657329832	29	30	10	45	30	38	31.3091629154088	32.7381488166775	24.1569795347848	30.2753987463835	31.0790456881549	23.1880868934173	27.18	DOWN_pEhEx_UP_U2AF84
EHI_118160A	1058.40525767381	965.386001623149	0.0641120994371805	0.271820111268534	0.132714320846384	1162	1357	80	2200	1457	410	1254.52576923121	1480.85559814105	193.255836278278	1480.13060537875	1509.40565225472	250.187253323713	27.18	UP_pEhEx_DOWN_U2AF84
EHI_022020A	9.88960508861391	10.6684436134606	-0.0230953414731194	0.271755654276842	-0.109364903559542	13	3	6	13	0	33	14.0351419965625	3.27381488166775	14.4941877208709	8.7462263045108	0.517984094802581	20.137022828494	27.18	DOWN_pEhEx_UP_U2AF84
EHI_042140A	49.4700726447412	41.4919342510326	0.0640405369383798	0.271640944341186	0.253725104394976	19	27	30	41	42	124	20.5128998411299	29.4643339350097	72.4709386043543	27.5842521911494	43.5106639634168	75.6663888100987	27.16	UP_pEhEx_DOWN_U2AF84
EHI_129850A	11.9890026281153	12.7499411065755	-0.023011280737483	0.271538700638901	-0.088778937996828	12	19	2	24	8	19	12.9555156891347	20.7341609172291	4.83139590695695	16.1468793314045	8.2877455168413	11.5940434467087	27.15	DOWN_pEhEx_UP_U2AF84
EHI_080220A	16.9804095411249	17.9274276574964	-0.0228809598418979	0.271202344359672	-0.0782972410265556	21	13	7	34	10	29	22.6721524559857	14.1865311538936	16.9098856743493	22.8747457194898	10.3596818960516	17.6961715765553	27.12	DOWN_pEhEx_UP_U2AF84
EHI_127250A	132.310081358732	138.01631200258	-0.0228692949525843	0.271172236916381	-0.0609157958211294	123	119	62	173	124	248	132.79403581363	129.861323639487	149.773273115666	116.392088513874	128.46005551104	151.332777620197	27.12	DOWN_pEhEx_UP_U2AF84
EHI_072020A	28.2725568971797	30.6932461799575	-0.0228635327273318	0.271157364400544	-0.11851887353621	18	5	27	18	4	108	19.433273533702	5.45635813611292	65.2238447439189	12.1101594985534	4.14387275842065	65.902983802344	27.12	DOWN_pEhEx_UP_U2AF84
EHI_177430A	105.55382712057	91.3107478321705	0.0638226984903913	0.271096276841651	0.209122298859303	110	118	12	173	95	168	118.758893817068	128.770052012265	28.9883754417417	116.392088513874	98.4169780124905	102.515752581424	27.11	UP_pEhEx_DOWN_U2AF84
EHI_196890A	29.3324895487384	25.6609061128562	0.0637502672063937	0.270915415331572	0.192927408389771	29	22	9	47	25	50	31.3091629154088	24.0079757988968	21.7412815813063	31.6209720240006	25.8992047401291	30.5106406492333	27.09	UP_pEhEx_DOWN_U2AF84
