pEhEx_mean	CDC5_mean	theta	prob	log2FC	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_159620A	1098.92025830721	1062.37767186111	0.0418362651909148	0.106754582616602	0.0487899720364049	796	802	1120	1057	1075	1345	1277.78028795693	1063.83415301059	942.573782217438	861.903408484863	1361.94410225332	968.965177664223	10.68	UP_pEhEx_DOWN_CDC5
EHI_022840A	13.7592523780369	12.6325952303406	0.0418266669960794	0.106711671651598	0.123251026274292	7	8	21	20	14	9	11.2367613262544	10.6118120001057	17.673258416577	16.3084845503285	17.7369464479502	6.48378185797622	10.67	UP_pEhEx_DOWN_CDC5
EHI_094820A	9.9566221591331	8.86251987145131	0.0417752008161484	0.106481575026804	0.167939425623094	4	6	16	10	0	27	6.42100647214538	7.95885900007925	13.4653397459634	8.15424227516426	0.633462373141079	19.4513455739286	10.65	UP_pEhEx_DOWN_CDC5
EHI_148050A	287.724692034962	271.229767487874	0.0417396133683585	0.106322464528762	0.0851735129254401	196	268	197	420	232	282	314.629317135123	355.49570200354	165.791995622174	342.478175556899	293.926541137461	203.158498216588	10.63	UP_pEhEx_DOWN_CDC5
EHI_012470A	14.8027465086921	13.2669964121879	0.0417143848702762	0.106209666127474	0.158023090958659	7	18	7	26	17	2	11.2367613262544	23.8765770002378	5.89108613885899	21.2010299154271	21.5377206867967	1.4408404128836	10.62	UP_pEhEx_DOWN_CDC5
EHI_067940A	296.572226557507	319.413208726801	-0.0542848278911299	0.106192376193568	-0.107040475510649	176	178	573	269	276	402	282.524284774397	236.112817002351	482.227479652314	219.349117201919	349.671229973875	289.608922989604	10.62	DOWN_pEhEx_UP_CDC5
EHI_083110A	39.7320640983049	43.5542470815626	-0.0540587650407162	0.105334118065836	-0.132509662400615	30	38	43	54	27	51	48.1575485410903	50.4061070005019	36.1881005672766	44.032908285887	34.2069681496182	36.7414305285319	10.53	DOWN_pEhEx_UP_CDC5
EHI_153490A	25.6950018636757	23.4094825493842	0.0415092754444375	0.105292530932747	0.13439471176841	15	28	13	45	21	17	24.0787742705452	37.1413420003699	10.9405885435953	36.6940902382392	26.6054196719253	12.2471435095106	10.53	UP_pEhEx_DOWN_CDC5
EHI_141920A	16.3414292428322	14.8494053039513	0.041448586280967	0.105021136673024	0.138129014556562	10	10	20	16	5	37	16.0525161803634	13.2647650001321	16.8316746824543	13.0467876402628	6.33462373141079	26.6555476383467	10.5	UP_pEhEx_DOWN_CDC5
EHI_036560A	155.749153233038	142.480231632212	0.0412607436790427	0.104181052782343	0.128462552754488	29	43	419	225	125	156	46.552296923054	57.038489500568	352.623584597417	183.470451191196	158.36559328527	112.385552204921	10.42	UP_pEhEx_DOWN_CDC5
EHI_134750A	20.0828875406434	18.1544666600998	0.0411874547598444	0.103853253563098	0.145642169126611	11	25	6	34	18	12	17.6577677983998	33.1619125003302	5.04950240473628	27.7244237355585	22.8046454330788	8.64504247730162	10.39	UP_pEhEx_DOWN_CDC5
EHI_091510A	145.275057591876	161.506963987961	-0.053462602764918	0.103072839919354	-0.152809346957716	103	162	142	213	200	11	165.340916657743	214.88919300214	119.504890245425	173.685360460999	253.384949256431	7.92462227085982	10.31	DOWN_pEhEx_UP_CDC5
EHI_075850A	8.02087941670132	9.07663431957409	-0.0534299661231492	0.102949134225323	-0.178397011332642	6	7	11	12	10	2	9.63150970821807	9.28533550009246	9.25742107534984	9.78509073019712	12.6692474628216	1.4408404128836	10.29	DOWN_pEhEx_UP_CDC5
EHI_173410A	191.784269390307	214.456723815521	-0.0533924267737474	0.102806856500984	-0.161202157318077	119	328	40	373	206	11	191.024942546325	435.084292004333	33.6633493649085	304.153236863627	260.986497734124	7.92462227085982	10.28	DOWN_pEhEx_UP_CDC5
EHI_200560A	9.81061179205534	8.58127868939675	0.0409503436207883	0.102792607860072	0.193150467487189	2	17	1	21	9	1	3.21050323607269	22.5501005002246	0.841583734122713	17.123908777845	11.4023227165394	0.720420206441802	10.28	UP_pEhEx_DOWN_CDC5
EHI_151200A	27.4996551057959	30.3532152127622	-0.0533027329028643	0.102466956478914	-0.142435819540974	18	18	50	30	18	44	28.8945291246542	23.8765770002378	42.0791867061356	24.4627268254928	22.8046454330788	31.6984890834393	10.25	DOWN_pEhEx_UP_CDC5
EHI_103880A	43.224437146658	47.7142675467398	-0.0531255655140723	0.10179577073318	-0.142573548487822	29	46	48	70	35	35	46.552296923054	61.0179190006076	40.3960192378902	57.0796959261498	44.3423661198755	25.2147072254631	10.18	DOWN_pEhEx_UP_CDC5
EHI_065700A	8.83294519000393	10.348658422798	-0.0531019344983414	0.101706266432192	-0.228477287596913	4	18	2	18	8	2	6.42100647214538	23.8765770002378	1.68316746824543	14.6776360952957	10.1353979702573	1.4408404128836	10.17	DOWN_pEhEx_UP_CDC5
EHI_155490A	20.3402048570679	18.7696901165609	0.0406747142221366	0.101574229948959	0.115929377632103	13	16	19	33	18	14	20.8682710344725	21.2236240002113	15.9900909483315	26.9089995080421	22.8046454330788	10.0858828901852	10.16	UP_pEhEx_DOWN_CDC5
EHI_110160A	23.4741192761818	26.7928703719222	-0.0530243867984978	0.101412581711054	-0.190778117643177	14	36	15	43	24	6	22.4735226525088	47.7531540004755	12.6237560118407	35.0632417832063	30.4061939107718	4.32252123865081	10.14	DOWN_pEhEx_UP_CDC5
EHI_069440A	320.599498025323	300.519868046927	0.0405796973161906	0.101157229285434	0.0933117926967574	260	315	99	409	359	217	417.36542068945	417.840097504161	83.3167896781486	333.508509054218	454.825983915295	156.331184797871	10.12	UP_pEhEx_DOWN_CDC5
EHI_117940A	68.8067332261271	64.4656425448741	0.0403922577988495	0.100334526410573	0.0940192797135095	46	54	64	81	52	93	73.8415744296718	71.6297310007133	53.8613589838536	66.0493624288305	65.8800868066722	66.9990791990876	10.03	UP_pEhEx_DOWN_CDC5
EHI_010010A	87.6814436883186	97.6745246039827	-0.05263235274784	0.0999524963780093	-0.155710775933441	58	107	80	153	93	25	93.104593846108	141.932985501413	67.326698729817	124.759906810013	117.824001404241	18.010505161045	10	DOWN_pEhEx_UP_CDC5
EHI_156340A	11.6341146844534	10.5615748499692	0.0402559333653004	0.0997361034005849	0.139536458015712	7	8	13	16	16	2	11.2367613262544	10.6118120001057	10.9405885435953	13.0467876402628	20.2707959405145	1.4408404128836	9.97	UP_pEhEx_DOWN_CDC5
EHI_006885A	123.166576193493	138.430229861625	-0.0525507425905345	0.0996492078839138	-0.168548223672907	95	104	165	105	4	348	152.498903713453	137.953556001374	138.861316130248	85.6195438892248	5.06769898512863	250.706231841747	9.96	DOWN_pEhEx_UP_CDC5
EHI_112890A	35.0540705261465	38.3427962707502	-0.052485322310853	0.099406125465757	-0.129373572315961	25	23	58	45	30	38	40.1312904509086	30.5089595003038	48.8118565791173	36.6940902382392	38.0077423884647	27.3759678447885	9.94	DOWN_pEhEx_UP_CDC5
EHI_001150A	60.8910991602493	68.4266071893445	-0.0524629671557747	0.099323068375477	-0.168326060075603	55	78	21	115	47	36	88.2888389919989	103.46516700103	17.673258416577	93.773786164389	59.5454630752614	25.9351274319049	9.93	DOWN_pEhEx_UP_CDC5
EHI_179060A	15.3996728040779	16.974328967219	-0.0524362402115446	0.0992237739703516	-0.14045484427923	13	13	17	21	9	22	20.8682710344725	17.2441945001717	14.3069234800861	17.123908777845	11.4023227165394	15.8492445417196	9.92	DOWN_pEhEx_UP_CDC5
EHI_052140A	743.518075947364	778.576467715207	-0.0521973722399896	0.0983366058025454	-0.0664709236312958	457	513	1208	821	628	957	733.599989442609	680.482444506776	1016.63315082024	669.463290790986	795.628740665195	689.442137564804	9.83	DOWN_pEhEx_UP_CDC5
EHI_127300A	13.0206498212184	11.9478489980444	0.0398651130775542	0.0980201814211011	0.124050541354581	7	7	20	10	8	26	11.2367613262544	9.28533550009246	16.8316746824543	8.15424227516426	10.1353979702573	18.7309253674868	9.8	UP_pEhEx_DOWN_CDC5
EHI_184680A	116.020516145702	108.43744382534	0.0395888651946402	0.0968069935845638	0.0975169323122273	71	58	175	109	126	125	113.97286488058	76.9356370007661	147.277153471475	88.8812407992905	159.632518031552	90.0525258052252	9.68	UP_pEhEx_DOWN_CDC5
EHI_185560A	18.2449845287911	16.9719687557231	0.0395785919229166	0.0967618719798894	0.104345999722894	9	12	27	24	17	17	14.4472645623271	15.9177180001585	22.7227608213132	19.5701814603942	21.5377206867967	12.2471435095106	9.68	UP_pEhEx_DOWN_CDC5
EHI_146500A	62.761825801065	57.3134132148058	0.0395270276272574	0.0965353893369386	0.131014505921488	37	76	19	97	69	27	59.3943098673447	100.812214001004	15.9900909483315	79.0961500690933	87.4178074934689	19.4513455739286	9.65	UP_pEhEx_DOWN_CDC5
EHI_138410A	14.6885730890928	13.3173414626367	0.0394454252557979	0.0961828102323613	0.141388146803114	7	9	22	17	22	3	11.2367613262544	11.9382885001189	18.5148421506997	13.8622118677792	27.8723444182075	2.16126061932541	9.62	UP_pEhEx_DOWN_CDC5
EHI_042260A	116.404201755512	126.642592028807	-0.0516095928283246	0.0961582299828926	-0.121619553855382	87	95	151	175	55	170	139.656890769162	126.015267501255	127.07914385253	142.699239815375	69.6808610455187	122.471435095106	9.62	DOWN_pEhEx_UP_CDC5
EHI_044780A	81.0398382204452	88.9258824540572	-0.0512782131442362	0.0949529140519583	-0.133972091816272	57	47	147	71	56	143	91.4993422280716	62.3443955006208	123.712808916039	57.8951201536663	70.9477857918008	103.020089521178	9.5	DOWN_pEhEx_UP_CDC5
EHI_080870A	18.8906778397614	20.6905010432119	-0.051099735033277	0.0943041025797435	-0.131294112287129	13	12	33	24	16	21	20.8682710344725	15.9177180001585	27.7722632260495	19.5701814603942	20.2707959405145	15.1288243352778	9.43	DOWN_pEhEx_UP_CDC5
EHI_107180A	20.8881888823721	19.0877522355181	0.0389687859436163	0.0941345376813226	0.130040186782943	7	11	41	18	12	41	11.2367613262544	14.5912415001453	34.5049330990312	14.6776360952957	15.2030969553859	29.5372284641139	9.41	UP_pEhEx_DOWN_CDC5
EHI_020610A	190.657817959686	207.391863034253	-0.0507885196639267	0.0931733625439353	-0.121373601238773	145	127	289	145	109	395	232.76148461527	168.462515501678	243.217699161464	118.236512989882	138.094797344755	284.565981544512	9.32	DOWN_pEhEx_UP_CDC5
EHI_069410A	31.9789443268422	35.8683066705447	-0.0503751079673048	0.0916724977988715	-0.165587323738985	21	32	42	49	41	5	33.7102839787632	42.4472480004227	35.3465168331539	39.9557871483049	51.9439145975685	3.60210103220901	9.17	DOWN_pEhEx_UP_CDC5
EHI_165820A	391.341018917308	368.119559945815	0.0382816413756566	0.0911803294008241	0.0882519271006442	213	466	210	614	474	90	341.918594641741	618.138049006155	176.73258416577	500.670475695086	600.522329737743	64.8378185797622	9.12	UP_pEhEx_DOWN_CDC5
EHI_048540A	54.0002798130663	60.2753162826677	-0.0502252571336111	0.0911342445300405	-0.158600433197901	39	64	46	96	57	14	62.6048131034174	84.8944960008454	38.7128517696448	78.2807258415769	72.214710538083	10.0858828901852	9.11	DOWN_pEhEx_UP_CDC5
EHI_012320A	12.4401876597655	11.2798844492313	0.0382598972486534	0.0910868203118941	0.14125595974198	7	3	24	9	6	28	11.2367613262544	3.97942950003963	20.1980096189451	7.33881804764784	7.60154847769294	20.1717657803704	9.11	UP_pEhEx_DOWN_CDC5
EHI_065610A	31.5419765712091	35.2937272155369	-0.0501626411253654	0.0909112523128797	-0.162138725713604	31	38	9	48	26	28	49.7628001591267	50.4061070005019	7.57425360710441	39.1403629207885	32.9400434033361	20.1717657803704	9.09	DOWN_pEhEx_UP_CDC5
EHI_183150A	48.0647747749139	43.82672040347	0.0380650869882422	0.0902595696285713	0.133169248903298	26	65	8	89	29	43	41.7365420689449	86.2209725008586	6.7326698729817	72.5727562489619	36.7408176421826	30.9780688769975	9.03	UP_pEhEx_DOWN_CDC5
EHI_091070A	201.970547929242	190.975408128465	0.0380068628696348	0.0900152512368505	0.0807580547210723	155	142	180	198	180	271	248.814000795633	188.359663001876	151.485072142088	161.453997048252	228.046454330788	195.233875945728	9	UP_pEhEx_DOWN_CDC5
EHI_164780A	79.0242251701914	87.1337788746519	-0.0496849280173585	0.0892109796271503	-0.140937127629844	49	56	142	157	57	45	78.6573292837809	74.2826840007397	119.504890245425	128.021603720079	72.214710538083	32.4189092898811	8.92	DOWN_pEhEx_UP_CDC5
EHI_004810A	709.180196313507	675.408110475013	0.0377005384463492	0.0887296745480169	0.0703927461828731	474	871	185	1081	714	424	760.889266949227	1155.36103151151	155.692990812702	881.473589945257	904.58426884546	305.458167531324	8.87	UP_pEhEx_DOWN_CDC5
EHI_058510A	10.651226917995	9.69305579698685	0.0376281118863172	0.0884256701895006	0.135996163320981	7	9	8	9	3	26	11.2367613262544	11.9382885001189	6.7326698729817	7.33881804764784	3.80077423884647	18.7309253674868	8.84	UP_pEhEx_DOWN_CDC5
EHI_035630A	845.265249820441	891.236665683377	-0.0493218987254708	0.0879200586470216	-0.0764044470274063	358	473	1916	792	733	1204	574.680079257011	627.423384506248	1612.47443457912	645.81598819301	928.655839024821	867.385928555929	8.79	DOWN_pEhEx_UP_CDC5
EHI_141990A	70.1690222937099	64.3639787956295	0.0374881742357882	0.0878382439964038	0.124580748565722	25	30	147	56	31	157	40.1312904509086	39.7942950003963	123.712808916039	45.6637567409199	39.2746671347469	113.105972411363	8.78	UP_pEhEx_DOWN_CDC5
EHI_000250A	480.945714952746	458.14505538484	0.0372691340166208	0.0869186317049966	0.0700696152102985	346	436	329	438	278	917	555.417059840575	578.343754005759	276.881048526372	357.155811652195	352.20507946644	660.625329307132	8.69	UP_pEhEx_DOWN_CDC5
EHI_094020A	243.774817031169	274.976314766062	-0.0488547770449314	0.0862694526814978	-0.173758259508609	0	0	1062	594	192	0	0.802625809018172	0.663238250006605	893.761925638321	484.361991144757	243.249551286174	0.360210103220901	8.63	DOWN_pEhEx_UP_CDC5
EHI_140220A	12.4680410105934	11.4200921914455	0.0370426207515465	0.085967475786363	0.126660508227692	8	13	6	25	7	10	12.8420129442908	17.2441945001717	5.04950240473628	20.3856056879107	8.8684732239751	7.20420206441802	8.6	UP_pEhEx_DOWN_CDC5
EHI_028910A	190.025946006601	207.025999857471	-0.0486251315573035	0.0854725511613904	-0.123615546871502	170	236	56	253	184	163	272.892775066179	313.048454003117	47.1286891108719	206.302329561656	233.114153315917	117.428493650014	8.55	DOWN_pEhEx_UP_CDC5
EHI_201250A	2798.21900111995	2893.81550996532	-0.0485973596945197	0.08537620534559	-0.0484640696776628	2080	2437	2820	3759	3175	1633	3338.9233655156	3232.62323053219	2373.26613022605	3065.17967123425	4022.48606944585	1176.44619711946	8.54	DOWN_pEhEx_UP_CDC5
EHI_022940A	137.399741611653	151.402236605607	-0.0485707528360722	0.0852839064860854	-0.140007226761513	114	179	52	234	142	51	182.998684456143	237.439293502364	43.7623541743811	190.809269238844	179.903313972066	36.7414305285319	8.53	DOWN_pEhEx_UP_CDC5
EHI_156420A	58.4928003863432	64.5883956177692	-0.0483523578305069	0.0845264942603072	-0.143015923151139	37	25	131	41	53	94	59.3943098673447	33.1619125003302	110.247469170075	33.4323933281735	67.1470115529543	67.7194994055294	8.45	DOWN_pEhEx_UP_CDC5
EHI_017570A	14.0276374094902	16.3319856228506	-0.0482480330794088	0.0841648113705182	-0.219428157684454	7	10	32	4	1	47	11.2367613262544	13.2647650001321	26.9306794919268	3.26169691006571	1.26692474628216	33.8597497027647	8.42	DOWN_pEhEx_UP_CDC5
EHI_131540A	34.1347710193157	37.6504085384438	-0.0478512744407784	0.082790023410083	-0.141423445314632	30	29	35	57	32	19	48.1575485410903	38.4678185003831	29.4554306942949	46.4791809684363	40.541591881029	13.6879839223942	8.28	DOWN_pEhEx_UP_CDC5
EHI_135170A	15.3725910868336	17.2499881982483	-0.0472932725800561	0.0808817755229311	-0.166235019647975	13	10	23	14	4	37	20.8682710344725	13.2647650001321	19.3564258848224	11.41593918523	5.06769898512863	26.6555476383467	8.09	DOWN_pEhEx_UP_CDC5
EHI_064550A	87.8810899113317	82.0957985105089	0.0357491281011336	0.0806404326127951	0.0982443725323825	34	45	172	103	85	90	54.5785550132357	59.6914425005944	144.752402269107	83.9886954341919	107.688603433983	64.8378185797622	8.06	UP_pEhEx_DOWN_CDC5
EHI_078290A	64.6496179710797	71.2995449238819	-0.0471801367783488	0.0804983351664991	-0.141251023704421	44	58	88	131	55	21	70.6310711935992	76.9356370007661	74.0593686027987	106.820573804652	69.6808610455187	15.1288243352778	8.05	DOWN_pEhEx_UP_CDC5
EHI_070690A	12.415070334277	13.7175889429416	-0.0471620652434812	0.0804370954861938	-0.143934495329675	13	9	11	19	7	16	20.8682710344725	11.9382885001189	9.25742107534984	15.4930603228121	8.8684732239751	11.5267233030688	8.04	DOWN_pEhEx_UP_CDC5
EHI_197550A	17.2727143456439	19.5946440910713	-0.0469216561971917	0.0796226336751382	-0.18196455358977	14	27	2	30	19	4	22.4735226525088	35.8148655003566	1.68316746824543	24.4627268254928	24.071570179361	2.88168082576721	7.96	DOWN_pEhEx_UP_CDC5
EHI_192430A	25.4493486413662	23.6064788211059	0.0353807242428288	0.0791411993906651	0.108445868992274	12	11	48	35	13	39	19.2630194164361	14.5912415001453	40.3960192378902	28.5398479630749	16.470021701668	28.0963880512303	7.91	UP_pEhEx_DOWN_CDC5
EHI_011220A	27.0170774845066	24.9459661511797	0.0351640172732879	0.0782782116674228	0.115065076949015	15	31	14	49	12	32	24.0787742705452	41.1207715004095	11.782172277718	39.9557871483049	15.2030969553859	23.0534466061377	7.83	UP_pEhEx_DOWN_CDC5
EHI_157790A	27.1794215406041	30.270168323381	-0.0465094348399572	0.0782270603634574	-0.15538194601887	12	23	54	59	9	27	19.2630194164361	30.5089595003038	45.4455216426265	48.1100294234692	11.4023227165394	19.4513455739286	7.82	DOWN_pEhEx_UP_CDC5
EHI_139430A	8.57082783376131	9.57760773118398	-0.046482564707898	0.0781361336138505	-0.160230791318951	6	10	8	14	10	2	9.63150970821807	13.2647650001321	6.7326698729817	11.41593918523	12.6692474628216	1.4408404128836	7.81	DOWN_pEhEx_UP_CDC5
EHI_131550A	26.6006728846357	24.9639100252069	0.0349291615644641	0.0773427724260248	0.0916188232169101	20	18	25	27	21	39	32.1050323607269	23.8765770002378	21.0395933530678	22.0164541429435	26.6054196719253	28.0963880512303	7.73	UP_pEhEx_DOWN_CDC5
EHI_093880A	41.4923002329412	45.6511893288895	-0.0459177319174558	0.0762547303836111	-0.137808807595857	35	39	39	67	43	19	56.183806631272	51.7325835005152	32.8217656307858	54.6334232436006	54.4777640901328	13.6879839223942	7.63	DOWN_pEhEx_UP_CDC5
EHI_095860A	58.4088708500962	53.5141942494316	0.0345591346212556	0.0758685648561023	0.126265888523207	31	82	7	118	48	22	49.7628001591267	108.771073001083	5.89108613885899	96.2200588469383	60.8123878215436	15.8492445417196	7.59	UP_pEhEx_DOWN_CDC5
EHI_099340A	2416.43545162293	2338.14576696039	0.0344912071849128	0.0755978882268072	0.0475155831075704	703	885	6106	2397	2129	3252	1128.49188747955	1173.93170251169	5138.71028055328	1954.57187335687	2697.28278483471	2342.80651134874	7.56	UP_pEhEx_DOWN_CDC5
EHI_038270A	32.5851491999982	29.3824715450125	0.0342707764275744	0.0747194108720051	0.149258845564252	14	5	76	17	5	97	22.4735226525088	6.63238250006605	63.9603637933262	13.8622118677792	6.33462373141079	69.8807600248548	7.47	UP_pEhEx_DOWN_CDC5
EHI_187790A	224.887983363918	245.770089181643	-0.0453407555793997	0.0743508362572383	-0.128102772503439	58	73	708	190	158	400	93.104593846108	96.8327845009643	595.841283758881	154.930603228121	200.174109912581	288.168082576721	7.44	DOWN_pEhEx_UP_CDC5
EHI_119920A	77.2945733955424	84.9803845907356	-0.0451960440734859	0.0738736774508905	-0.136762742079219	53	103	48	132	75	36	85.0783357559262	136.627079501361	40.3960192378902	107.635998032168	95.0193559711618	25.9351274319049	7.39	DOWN_pEhEx_UP_CDC5
EHI_136210A	205.574826121089	194.47476442283	0.0339814465514997	0.0735842379990991	0.0800806493242054	99	129	332	266	238	123	158.919910185598	171.115468501704	279.405799728741	216.902844519369	301.528089615153	88.6116853923416	7.36	UP_pEhEx_DOWN_CDC5
EHI_091100A	44.7572733301764	41.0897950232705	0.033752064673693	0.0726952247344894	0.123342014551591	19	62	17	79	48	11	30.4997807426905	82.241543000819	14.3069234800861	64.4185139737977	60.8123878215436	7.92462227085982	7.27	UP_pEhEx_DOWN_CDC5
EHI_003930A	107.660770376494	119.29635916485	-0.0447353203256153	0.0723720904579119	-0.148057359894217	56	167	69	137	162	8	89.8940906100353	221.521575502206	58.0692776544672	111.71311916975	205.24180889771	5.76336165153441	7.24	DOWN_pEhEx_UP_CDC5
EHI_068000A	53.2542168228647	59.0416117998087	-0.0447284865625781	0.0723501224260614	-0.148836339999939	43	70	23	98	52	17	69.0258195755628	92.8533550009246	19.3564258848224	79.9115742966098	65.8800868066722	12.2471435095106	7.24	DOWN_pEhEx_UP_CDC5
EHI_182660A	17.135066490446	19.4597176373715	-0.0447262412738707	0.0723429047168	-0.183538986545725	4	9	52	11	7	42	6.42100647214538	11.9382885001189	43.7623541743811	8.96966650268069	8.8684732239751	30.2576486705557	7.23	DOWN_pEhEx_UP_CDC5
EHI_199650A	32.2820467634202	34.9067031862676	-0.0447037146911554	0.0722704925609061	-0.112772053888591	22	23	51	33	23	51	35.3155355967996	30.5089595003038	42.9207704402583	26.9089995080421	29.1392691644896	36.7414305285319	7.23	DOWN_pEhEx_UP_CDC5
EHI_096470A	45.7368576993379	41.906398681527	0.0336001453010265	0.0721063351259783	0.126186704746932	21	17	90	29	12	123	33.7102839787632	22.5501005002246	75.7425360710441	23.6473025979764	15.2030969553859	88.6116853923416	7.21	UP_pEhEx_DOWN_CDC5
EHI_009640A	67.6378227063466	63.4945982146136	0.0334023801301874	0.0713396161604427	0.0911963592327238	31	41	113	76	76	56	49.7628001591267	54.3855365005416	95.0989619558665	61.9722412912484	96.286280717444	40.3435315607409	7.13	UP_pEhEx_DOWN_CDC5
EHI_154230A	50.5813699811973	54.7198456555352	-0.0443630717040363	0.0711758963006123	-0.113458048428213	41	32	73	76	41	47	65.8153163394901	42.4472480004227	61.435612590958	61.9722412912484	51.9439145975685	33.8597497027647	7.12	DOWN_pEhEx_UP_CDC5
EHI_083620A	459.722621289212	494.146510974267	-0.0442680249711087	0.0708706167061752	-0.104175196482634	291	664	208	569	703	33	467.128220848576	880.780396008771	175.049416697524	463.976385456847	890.648096636357	23.7738668125795	7.09	DOWN_pEhEx_UP_CDC5
EHI_035250A	19.7491251123038	18.0478222848515	0.0331626586794653	0.0704100603838995	0.12996397636712	10	9	34	19	1	53	16.0525161803634	11.9382885001189	28.6138469601722	15.4930603228121	1.26692474628216	38.1822709414155	7.04	UP_pEhEx_DOWN_CDC5
EHI_024430A	13.6187688747767	14.8661869874343	-0.0440113835600756	0.07004660984255	-0.126438368683917	10	7	25	13	10	22	16.0525161803634	9.28533550009246	21.0395933530678	10.6005149577135	12.6692474628216	15.8492445417196	7	DOWN_pEhEx_UP_CDC5
EHI_078240A	11.4765706681739	10.4237090992787	0.033053340791025	0.0699860999336441	0.138822885050906	0	8	27	11	17	5	0.802625809018172	10.6118120001057	22.7227608213132	8.96966650268069	21.5377206867967	3.60210103220901	7	UP_pEhEx_DOWN_CDC5
EHI_096240A	100.630126935574	95.0255909087608	0.0329432867468113	0.0695592440023758	0.0826742914762432	43	70	162	115	58	168	69.0258195755628	92.8533550009246	136.336564927879	93.773786164389	73.4816352843651	121.030594682223	6.96	UP_pEhEx_DOWN_CDC5
EHI_069210A	19.3625382550165	21.4583299952966	-0.0437902570414406	0.0693369791859673	-0.148269712654103	13	29	8	30	17	15	20.8682710344725	38.4678185003831	6.7326698729817	24.4627268254928	21.5377206867967	10.806303096627	6.93	DOWN_pEhEx_UP_CDC5
EHI_069050A	76.2660291387819	83.2338339779727	-0.0437833819434423	0.0693149210397318	-0.126129506686037	49	59	122	75	28	165	78.6573292837809	78.2621135007793	102.673215562971	61.156817063732	35.4738928959004	118.869334062897	6.93	DOWN_pEhEx_UP_CDC5
EHI_111740A	16.7261979557324	18.2475152609872	-0.0436368265378969	0.0688447848075188	-0.125590484990684	16	14	14	20	16	17	25.6840258885815	18.5706710001849	11.782172277718	16.3084845503285	20.2707959405145	12.2471435095106	6.88	DOWN_pEhEx_UP_CDC5
EHI_054190A	14.4193458084615	13.2110335803065	0.0327360778383813	0.0687639097090124	0.126262370513156	11	14	5	35	7	7	17.6577677983998	18.5706710001849	4.20791867061356	28.5398479630749	8.8684732239751	5.04294144509261	6.88	UP_pEhEx_DOWN_CDC5
EHI_101430A	27.945626561979	30.4942844830099	-0.0435679927948911	0.0686267967789344	-0.125916343275234	13	18	61	37	24	29	20.8682710344725	23.8765770002378	51.3366077814855	30.1706964181078	30.4061939107718	20.8921859868123	6.86	DOWN_pEhEx_UP_CDC5
EHI_186920A	205.139213776788	219.672491656661	-0.043555442480253	0.0685874910796266	-0.0987509212379916	108	136	399	235	108	358	173.367174747925	180.400804001796	335.791909914962	191.62469346636	136.827872598473	257.910433906165	6.86	DOWN_pEhEx_UP_CDC5
EHI_119320A	30.0538789970405	32.4849188480067	-0.0435501969911645	0.0685710632919203	-0.112218892268397	22	24	40	48	18	35	35.3155355967996	31.835436000317	33.6633493649085	39.1403629207885	22.8046454330788	25.2147072254631	6.86	DOWN_pEhEx_UP_CDC5
EHI_092380A	19.9769461880106	18.784111588548	0.0325068381079032	0.067903093656559	0.0888231757663064	9	12	34	22	18	24	14.4472645623271	15.9177180001585	28.6138469601722	17.9393330053614	22.8046454330788	17.2900849546032	6.79	UP_pEhEx_DOWN_CDC5
EHI_035810A	9.73055939849457	10.7689093261152	-0.0433067059100181	0.0678086914139194	-0.146277489938896	8	6	15	8	4	22	12.8420129442908	7.95885900007925	12.6237560118407	6.52339382013141	5.06769898512863	15.8492445417196	6.78	DOWN_pEhEx_UP_CDC5
EHI_045470A	23.6582482533425	21.9445454420013	0.0324363056879054	0.0676382027256819	0.108480868397358	12	15	35	13	13	55	19.2630194164361	19.8971475001981	29.4554306942949	10.6005149577135	16.470021701668	39.6231113542991	6.76	UP_pEhEx_DOWN_CDC5
EHI_197170A	15.9564852754348	14.4850814021082	0.0324342505254218	0.0676304841267782	0.13957511288781	8	5	31	7	3	48	12.8420129442908	6.63238250006605	26.0890957578041	5.70796959261498	3.80077423884647	34.5801699092065	6.76	UP_pEhEx_DOWN_CDC5
EHI_180350A	136.438785013626	147.655274288946	-0.0431094049782745	0.0671912165246394	-0.11397907794241	80	104	232	219	154	44	128.420129442908	137.953556001374	195.247426316469	178.577905826097	195.106410927452	31.6984890834393	6.72	DOWN_pEhEx_UP_CDC5
EHI_012290A	8.56199938770859	9.42739827746363	-0.0428895503526219	0.0665034475928659	-0.138911946268467	6	6	14	13	10	3	9.63150970821807	7.95885900007925	11.782172277718	10.6005149577135	12.6692474628216	2.16126061932541	6.65	DOWN_pEhEx_UP_CDC5
EHI_075540A	22.8007478688809	24.8428800083789	-0.0428610754751422	0.0664143922962727	-0.123751287500495	17	27	16	32	15	29	27.2892775066179	35.8148655003566	13.4653397459634	26.0935752805256	19.0038711942324	20.8921859868123	6.64	DOWN_pEhEx_UP_CDC5
EHI_093960A	7.88982073858001	7.26891124723011	0.0321041070535846	0.0663903772208875	0.11825323128385	3	9	7	10	11	2	4.81575485410903	11.9382885001189	5.89108613885899	8.15424227516426	13.9361722091037	1.4408404128836	6.64	UP_pEhEx_DOWN_CDC5
