pEhEx_mean	CmasM_mean	theta	prob	log2FC	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_116830A	1731.15704464277	1807.66795345699	-0.0459738218875406	0.111941656595358	-0.0623930896181127	1294	1501	2238	1970	2552	326	1819.22483734021	1864.36295586775	1738.07882941761	1684.91933346486	3364.54033634324	261.816628638528	11.19	DOWN_pEhEx_UP_CmasM
EHI_084970A	40.6676520030436	37.173100703986	0.0594963005039336	0.111795903304525	0.129622665305547	23	31	52	47	29	54	32.3355264751351	38.5044980892074	40.3843159650205	40.1985830826643	38.2334129129914	43.3683986088358	11.18	UP_pEhEx_DOWN_CmasM
EHI_128160A	10.5509250687883	11.5239705250719	-0.0455014970754672	0.110035427047585	-0.127268380612833	6	7	22	12	7	15	8.43535473264394	8.69456408465974	17.0856721390471	10.2634680211058	9.22875484106689	12.0467773913433	11	DOWN_pEhEx_UP_CmasM
EHI_095090A	16.8851126916697	18.2795415129155	-0.0454519489717267	0.10983539841864	-0.114478077241655	18	14	16	22	12	20	25.3060641979318	17.3891281693195	12.4259433738525	18.8163580386939	15.8207225846861	16.0623698551244	10.98	DOWN_pEhEx_UP_CmasM
EHI_190450A	124.17828248307	114.388639861077	0.0589575526356051	0.109797436954557	0.11846910032523	72	96	157	170	77	156	101.224256791727	119.239736018191	121.929569355927	145.399130298998	101.516303251736	125.28648486997	10.98	UP_pEhEx_DOWN_CmasM
EHI_031330A	153.787219857161	163.627228720803	-0.0454355042876833	0.109769007728786	-0.0894772265132472	127	135	187	207	84	214	178.548341840963	167.680878775581	145.228213181901	177.044823364075	110.745058092803	171.867357449831	10.98	DOWN_pEhEx_UP_CmasM
EHI_188280A	92.171175870144	84.3965869506416	0.0588771220001665	0.10950021992756	0.127130999314695	71	69	88	93	65	137	99.8183643362866	85.7035602630746	68.3426885561885	79.5418771635697	85.6955806670497	110.027233507602	10.95	UP_pEhEx_DOWN_CmasM
EHI_037160A	560.546387630696	582.96732087821	-0.0452808118214335	0.109144419673448	-0.0565812460161728	452	438	732	617	409	761	635.463389859177	544.031295582995	568.48690935375	527.713314085188	539.222961428051	611.173172987483	10.91	DOWN_pEhEx_UP_CmasM
EHI_146150A	127.954817715611	137.379651038361	-0.0451549615685798	0.108636203043813	-0.102533856658028	144	118	86	157	99	149	202.448513583455	146.565508855693	66.789445634457	134.280373276134	130.52096132366	119.664655420677	10.86	DOWN_pEhEx_UP_CmasM
EHI_201270A	20.3071520085161	22.0145711710818	-0.0451339039695336	0.10855115968007	-0.116470819834732	15	16	32	23	22	16	21.0883868316099	19.8732893363651	24.8518867477049	19.6716470404527	29.0046580719245	12.8498958840995	10.86	DOWN_pEhEx_UP_CmasM
EHI_035490A	13.4760074883629	14.8600724402953	-0.0451011264845332	0.108418780194115	-0.141048013532722	15	7	19	17	4	25	21.0883868316099	8.69456408465974	14.7558077564498	14.5399130298998	5.27357419489537	20.0779623189055	10.84	DOWN_pEhEx_UP_CmasM
EHI_098290A	822.230910751681	781.501659701862	0.0585187156893109	0.108176342187775	0.0732946721236435	374	852	978	1123	599	900	525.803778334806	1058.25265716144	759.535788726732	960.489548975149	789.717735685581	722.806643480597	10.82	UP_pEhEx_DOWN_CmasM
EHI_007140A	32.6061354514175	28.8172395723825	0.0584036049338922	0.107751337247743	0.178211314771599	18	30	31	45	41	9	25.3060641979318	37.2624175056846	24.0752652868391	38.4880050791466	54.0541354976775	7.22806643480597	10.78	UP_pEhEx_DOWN_CmasM
EHI_146790A	22.6494315561283	24.519036944513	-0.0448987253864961	0.107601225450973	-0.11442747145455	19	13	39	25	15	33	26.7119566533725	16.1470475857967	30.2882369737654	21.3822250439704	19.7759032308576	26.5029102609552	10.76	DOWN_pEhEx_UP_CmasM
EHI_183890A	17.8841404358103	16.3481206089823	0.058273710387635	0.107271859392291	0.129555987791783	10	15	21	21	15	20	14.0589245544066	18.6312087528423	16.3090506781814	17.9610690369351	19.7759032308576	16.0623698551244	10.73	UP_pEhEx_DOWN_CmasM
EHI_114780A	29.8321303807613	27.0415619806042	0.0581213810374585	0.106709718023767	0.141688520216618	18	21	38	47	22	26	25.3060641979318	26.0836922539792	29.5116155128996	40.1985830826643	29.0046580719245	20.8810808116617	10.67	UP_pEhEx_DOWN_CmasM
EHI_073640A	32.5166722140772	34.770212569231	-0.0445438968891983	0.106184152998479	-0.0966722688325042	21	30	48	37	25	41	29.5237415642538	37.2624175056846	37.2778301215574	31.6456930650761	32.959838718096	32.927858203005	10.62	DOWN_pEhEx_UP_CmasM
EHI_180030A	13.6775351692476	15.1046784111661	-0.0444924536797321	0.105981832833518	-0.143187203089987	7	16	20	23	15	3	9.8412471880846	19.8732893363651	15.5324292173156	19.6716470404527	19.7759032308576	2.40935547826866	10.6	DOWN_pEhEx_UP_CmasM
EHI_124580A	319.439835189007	295.537447755115	0.0578706815100104	0.105784912732212	0.112203285867956	291	203	294	292	176	580	409.114704533231	252.142358455132	228.326709494539	249.744388513574	232.037264575396	465.808725798607	10.58	UP_pEhEx_DOWN_CmasM
EHI_051730A	221.842514683721	204.846996925884	0.0578615068504817	0.105751076635662	0.11498913223041	176	126	270	207	143	367	247.437072157556	156.502153523875	209.68779443376	177.044823364075	188.530277467509	294.744486841533	10.58	UP_pEhEx_DOWN_CmasM
EHI_000440A	371.143687018985	389.651940286006	-0.0444188012539225	0.105692144795201	-0.0702081708309106	283	259	573	545	235	422	397.867564889706	321.69887113241	445.004097076091	466.132505958554	309.822483950103	338.916003943125	10.57	DOWN_pEhEx_UP_CmasM
EHI_082200A	30.8769404688953	27.5439667871673	0.0577912257202941	0.105494819369789	0.164793459666831	17	28	31	47	33	13	23.9001717424912	34.778256338639	24.0752652868391	40.1985830826643	43.5069871078868	10.4405404058309	10.55	UP_pEhEx_DOWN_CmasM
EHI_045130A	43.2191397184637	46.4328229135204	-0.043943169973699	0.103820789834788	-0.103474637663374	34	40	54	66	35	35	47.8003434849823	49.6832233409128	41.9375588867521	56.4490741160818	46.1437742053345	28.1091472464677	10.38	DOWN_pEhEx_UP_CmasM
EHI_038800A	116.078778919279	124.889163961775	-0.0437075106708868	0.102893202983778	-0.105544058304382	99	125	106	189	108	61	139.183353088625	155.260072940352	82.3218748517726	161.649621332416	142.386503262175	48.9902280581294	10.29	DOWN_pEhEx_UP_CmasM
EHI_009640A	69.3884796313649	62.9178472498971	0.0569940324422012	0.102603530354982	0.141226846777937	34	66	76	76	76	56	47.8003434849823	81.9773185125061	59.0232310257992	65.0019641336699	100.197909703012	44.9746355943483	10.26	UP_pEhEx_DOWN_CmasM
EHI_164920A	23.6799065636249	21.2674091750284	0.0568656854142243	0.102138444785928	0.155019095466727	11	22	27	33	24	15	15.4648170098472	27.325772837502	20.968779443376	28.2245370580409	31.6414451693722	12.0467773913433	10.21	UP_pEhEx_DOWN_CmasM
EHI_120920A	10.9762313949874	11.8115999481632	-0.0433086685881214	0.101322712332795	-0.105821598130136	11	8	13	15	8	12	15.4648170098472	9.93664466818256	10.0960789912551	12.8293350263822	10.5471483897907	9.63742191307463	10.13	DOWN_pEhEx_UP_CmasM
EHI_117980A	48.896447038003	44.0765543073611	0.0566218710466405	0.101255256531234	0.149718193081589	26	34	68	54	22	87	36.5532038414571	42.2307398397759	52.810259338873	46.185606094976	29.0046580719245	69.8713088697911	10.13	UP_pEhEx_DOWN_CmasM
EHI_135040A	32.8905923278921	35.5246061584267	-0.0431663127828582	0.100761987500062	-0.111143665242716	32	28	35	55	18	35	44.988558574101	34.778256338639	27.1817511303023	47.0408950967348	23.7310838770291	28.1091472464677	10.08	DOWN_pEhEx_UP_CmasM
EHI_085680A	7.504381353621	6.35844260081313	0.0564309806887088	0.100564063690974	0.239059700199198	0	5	16	10	11	0	0.702946227720328	6.2104029176141	12.4259433738525	8.55289001758814	14.5023290359623	0.40155924637811	10.06	UP_pEhEx_DOWN_CmasM
EHI_179880A	10.8407504167847	11.757748826425	-0.0430125107833982	0.100169946647731	-0.117147237762726	10	9	13	18	9	7	14.0589245544066	11.1787252517054	10.0960789912551	15.3952020316587	11.8655419385146	5.62182944929354	10.02	DOWN_pEhEx_UP_CmasM
EHI_165280A	59.2382787838887	54.3707533842997	0.0560743525712504	0.0992872789883645	0.123698903693218	41	43	67	60	41	89	57.6415906730669	53.4094650914812	52.0336378780072	51.3173401055289	54.0541354976775	71.4775458553035	9.93	UP_pEhEx_DOWN_CmasM
EHI_131530A	22.3914037132624	20.5445822650548	0.0560114259306831	0.0990637170349439	0.124186976982158	15	19	22	27	19	24	21.0883868316099	23.5995310869336	17.0856721390471	23.092803047488	25.049477425753	19.2748438261493	9.91	UP_pEhEx_DOWN_CmasM
EHI_155430A	11.5006680511913	10.137663328182	0.055987520832864	0.0989787954700881	0.181992508991038	5	12	11	20	2	18	7.02946227720328	14.9049670022738	8.54283606952357	17.1057800351763	2.63678709744768	14.4561328696119	9.9	UP_pEhEx_DOWN_CmasM
EHI_117900A	40.8616849296461	44.9578163910354	-0.0426195400582637	0.0986629446803488	-0.137823270551834	41	43	32	96	17	24	57.6415906730669	53.4094650914812	24.8518867477049	82.1077441688462	22.4126903283053	19.2748438261493	9.87	DOWN_pEhEx_UP_CmasM
EHI_049330A	1077.01663784146	1030.59921036271	0.0556713937834354	0.097856134514771	0.0635571447037128	853	751	1237	960	719	1789	1199.22626449088	932.802518225638	960.680747090969	821.077441688462	947.924961532442	1436.77898354088	9.79	UP_pEhEx_DOWN_CmasM
EHI_160900A	27.1881420969364	23.9711195976964	0.0555368054285968	0.0973783762349166	0.181680274861678	33	13	13	40	25	19	46.3944510295417	16.1470475857967	10.0960789912551	34.2115600703526	32.959838718096	15.2592513623682	9.74	UP_pEhEx_DOWN_CmasM
EHI_194500A	450.607930015281	422.162647044809	0.0554795446477592	0.0971751504772866	0.0940737683781575	342	294	540	442	224	825	480.815219760705	365.171691555709	419.375588867521	378.037738777396	295.320154914141	662.572756523881	9.72	UP_pEhEx_DOWN_CmasM
EHI_106690A	743.330631574144	708.325048767307	0.0554472099876775	0.0970604004556042	0.0695924988438567	577	628	697	831	465	1114	811.199946789259	780.026606452331	541.305158223448	710.745160461575	613.053000156586	894.674000930428	9.71	UP_pEhEx_DOWN_CmasM
EHI_065310A	186.56054377912	172.380472162538	0.0552794699818521	0.0964652339324331	0.11404754841093	161	122	181	213	103	296	226.348685325946	151.533831189784	140.568484416706	182.176557374627	135.794535518556	237.723073855841	9.65	UP_pEhEx_DOWN_CmasM
EHI_041980A	28.2946811415539	30.8147608076541	-0.042008280776744	0.0963173824522878	-0.123090713076413	27	32	20	50	23	16	37.9590962968977	39.7465786727302	15.5324292173156	42.7644500879407	30.3230516206484	12.8498958840995	9.63	DOWN_pEhEx_UP_CmasM
EHI_179020A	32.1430775099227	35.0625450570397	-0.0419327385600134	0.0960273848257165	-0.125422654494898	14	36	52	51	34	12	19.6824943761692	44.7149010068215	40.3843159650205	43.6197390896995	44.8253806566106	9.63742191307463	9.6	DOWN_pEhEx_UP_CmasM
EHI_148640A	10.7307874238868	9.46224838340586	0.05507712735625	0.0957475447712672	0.181501007656423	5	11	10	14	14	3	7.02946227720328	13.662886418751	7.76621460865779	11.9740460246234	18.4575096821338	2.40935547826866	9.57	UP_pEhEx_DOWN_CmasM
EHI_103620A	26.9778832038052	24.0051753649514	0.0550273068947373	0.0955708789135774	0.168431677560854	22	9	38	26	12	52	30.9296340196945	11.1787252517054	29.5116155128996	22.2375140457292	15.8207225846861	41.7621616233234	9.56	UP_pEhEx_DOWN_CmasM
EHI_183230A	12.1096893920075	12.9886272629005	-0.041796485389753	0.0955042569642744	-0.101087102798599	8	9	21	14	10	14	11.2471396435253	11.1787252517054	16.3090506781814	11.9740460246234	13.1839354872384	11.2436588985871	9.55	DOWN_pEhEx_UP_CmasM
EHI_083660A	24.3520578280223	22.3018860424326	0.0549258553149852	0.0952111782510421	0.126877967669492	15	22	24	33	19	25	21.0883868316099	27.325772837502	18.6389150607787	28.2245370580409	25.049477425753	20.0779623189055	9.52	UP_pEhEx_DOWN_CmasM
EHI_131660A	48.6439982314139	44.2569593718374	0.0549242434416288	0.0952054638490399	0.136357478446551	26	49	46	73	28	58	36.5532038414571	60.8619485926182	35.7245871998258	62.4360971283934	36.9150193642676	46.5808725798607	9.52	UP_pEhEx_DOWN_CmasM
EHI_052810A	221.600173224362	207.654471638022	0.0548029638617745	0.0947755545645312	0.0937740700007565	148	158	280	263	153	295	208.072083405217	196.248732196606	217.454009042418	224.941007462568	201.714212954748	236.919955363085	9.48	UP_pEhEx_DOWN_CmasM
EHI_197880A	22.0323794866143	24.3111786024431	-0.0415783270662818	0.0946676899312003	-0.141994522871734	27	16	20	21	5	50	37.9590962968977	19.8732893363651	15.5324292173156	17.9610690369351	6.59196774361921	40.155924637811	9.47	DOWN_pEhEx_UP_CmasM
EHI_167660A	74.2999447157593	79.2088352125065	-0.041483357887415	0.0943128994965179	-0.0923002249027292	67	74	68	101	54	82	94.194794514524	91.9139631806887	52.810259338873	86.3841891776403	71.1932516310874	65.85571640601	9.43	DOWN_pEhEx_UP_CmasM
EHI_000520A	18.7361540553062	20.2687241667024	-0.0412395906772709	0.0934020269080021	-0.113430436558843	13	10	38	23	17	18	18.2766019207285	12.4208058352282	29.5116155128996	19.6716470404527	22.4126903283053	14.4561328696119	9.34	DOWN_pEhEx_UP_CmasM
EHI_025860A	13.2172791619482	12.0266898833754	0.054356460732592	0.0932190211879705	0.136185599062294	10	9	14	21	8	14	14.0589245544066	11.1787252517054	10.8727004521209	17.9610690369351	10.5471483897907	11.2436588985871	9.32	UP_pEhEx_DOWN_CmasM
EHI_099780A	112.023109226164	121.875336899987	-0.0409890728138421	0.0924656365139429	-0.121609830636147	49	114	197	112	178	17	68.8887303165922	141.597186521601	152.994427790558	95.7923681969872	234.674051672844	13.6530143768557	9.25	DOWN_pEhEx_UP_CmasM
EHI_000650A	70.5081633542771	75.497511536939	-0.0409188536797785	0.0922031168035807	-0.0986387919905445	68	73	54	103	53	68	95.6006869699647	90.6718825971658	41.9375588867521	88.0947671811579	69.8748580823636	54.6120575074229	9.22	DOWN_pEhEx_UP_CmasM
EHI_035190A	29.473831469776	25.2723235453665	0.0540560089278116	0.0921754714328715	0.2218763045115	23	9	41	6	6	90	32.3355264751351	11.1787252517054	31.8414798954969	5.13173401055289	7.91036129234305	72.2806643480597	9.22	UP_pEhEx_DOWN_CmasM
EHI_012490A	95.0708054850911	102.979615287125	-0.0406980759132831	0.0913775697862464	-0.115284496810709	54	130	94	182	87	25	75.9181925937955	161.470475857967	73.0024173213832	155.662598320104	114.700238738974	20.0779623189055	9.14	DOWN_pEhEx_UP_CmasM
EHI_148560A	507.761759947666	481.742747282945	0.0536857953264798	0.0908904428722515	0.0758888015809294	419	403	465	512	439	632	589.068938829635	500.558475159696	361.128979302587	437.907968900513	578.774767889766	507.570887421931	9.09	UP_pEhEx_DOWN_CmasM
EHI_068040A	15.5756449990698	13.5566545159407	0.0536656740295303	0.0908206269234181	0.200290710560453	11	7	21	10	3	41	15.4648170098472	8.69456408465974	16.3090506781814	8.55289001758814	3.95518064617152	32.927858203005	9.08	UP_pEhEx_DOWN_CmasM
EHI_069470A	10.1364514054823	9.22345246559483	0.0532827510551987	0.0894924890661144	0.136173900870095	8	9	7	11	8	13	11.2471396435253	11.1787252517054	5.43635022606045	9.40817901934696	10.5471483897907	10.4405404058309	8.95	UP_pEhEx_DOWN_CmasM
EHI_021500A	11.2559245636395	12.121828365511	-0.0401696944401717	0.0894008726548288	-0.106922755617751	7	8	21	17	8	11	9.8412471880846	9.93664466818256	16.3090506781814	14.5399130298998	10.5471483897907	8.83430342031841	8.94	DOWN_pEhEx_UP_CmasM
EHI_155380A	50.3090125650316	44.8661227666555	0.0531782900372585	0.0891305055868549	0.165190358738633	12	69	42	68	49	37	16.8707094652879	85.7035602630746	32.6181013563627	58.1596521195994	64.6012838874682	29.7153842319801	8.91	UP_pEhEx_DOWN_CmasM
EHI_174960A	192.639499786272	178.427134775548	0.053155627098526	0.0890534159140647	0.110568517484547	83	165	272	251	187	152	116.689073801575	204.943296281265	211.241037355492	214.677539441462	246.539593611358	122.074010898945	8.91	UP_pEhEx_DOWN_CmasM
EHI_035790A	44.3235773124347	47.777213646532	-0.0400676947907155	0.0890191353099761	-0.108248394097081	29	45	60	82	33	26	40.770881207779	55.8936262585269	46.5972876519467	70.1336981442228	43.5069871078868	20.8810808116617	8.9	DOWN_pEhEx_UP_CmasM
EHI_068060A	18.4791769377636	16.7308885142092	0.0530501365889036	0.0886946261724965	0.143386437083811	12	15	19	22	21	12	16.8707094652879	18.6312087528423	14.7558077564498	18.8163580386939	27.6862645232007	9.63742191307463	8.87	UP_pEhEx_DOWN_CmasM
EHI_121740A	17.9619556818033	15.9056915289576	0.0528342191948852	0.0879604834990616	0.175401340947524	12	9	25	18	4	40	16.8707094652879	11.1787252517054	19.4155365216445	15.3952020316587	5.27357419489537	32.1247397102488	8.8	UP_pEhEx_DOWN_CmasM
EHI_119330A	132.997000070386	139.716399401385	-0.0397007261842522	0.0876857512026483	-0.0711076648388257	100	118	170	171	99	153	140.589245544066	146.565508855693	132.025648347182	146.254419300757	130.52096132366	122.877129391702	8.77	DOWN_pEhEx_UP_CmasM
EHI_077230A	30.1847602426784	26.7969560097335	0.0526074668931788	0.0871898279518426	0.171751214297366	26	12	37	27	9	67	36.5532038414571	14.9049670022738	28.7349940520338	23.092803047488	11.8655419385146	53.8089390146667	8.72	UP_pEhEx_DOWN_CmasM
EHI_152280A	233.079616204333	244.919453528512	-0.0394132792788332	0.0866438382906738	-0.0714845290081485	150	258	264	322	178	239	210.883868316099	320.456790548888	205.028065668566	275.403058566338	234.674051672844	191.945319768736	8.66	DOWN_pEhEx_UP_CmasM
EHI_000300A	104.528125622802	112.247787856372	-0.0393669220260686	0.0864757700308713	-0.102795829263826	47	125	148	180	98	44	66.0769454057109	155.260072940352	114.939976208135	153.952020316587	129.202567774936	35.3372136812737	8.65	DOWN_pEhEx_UP_CmasM
EHI_105330A	52.6051595268759	55.7927012216483	-0.0393234692385123	0.0863182227144008	-0.0848720952845826	35	48	75	70	34	66	49.206235940423	59.6198680090953	58.2466095649334	59.870230123117	44.8253806566106	53.0058205219105	8.63	DOWN_pEhEx_UP_CmasM
EHI_130870A	59.4174406554383	63.0390569099355	-0.0393191514051814	0.0863025670057977	-0.0853594877273366	56	48	66	64	48	75	78.7299775046768	59.6198680090953	51.2570164171414	54.7384961125641	63.2828903387444	60.2338869567165	8.63	DOWN_pEhEx_UP_CmasM
EHI_112840A	13.4885913601282	12.0507104177146	0.0522251643516457	0.0858912668773599	0.162621493471906	13	5	15	14	6	25	18.2766019207285	6.2104029176141	11.6493219129867	11.9740460246234	7.91036129234305	20.0779623189055	8.59	UP_pEhEx_DOWN_CmasM
EHI_153160A	36.6121489175134	32.0142237835271	0.052139979734793	0.0856020511598184	0.193609423008376	23	15	57	23	5	100	32.3355264751351	18.6312087528423	44.2674232693494	19.6716470404527	6.59196774361921	80.3118492756219	8.56	UP_pEhEx_DOWN_CmasM
EHI_055960A	39.7549353202735	42.9653127722218	-0.039088863949769	0.0854674575965453	-0.112038424480134	25	41	55	65	42	13	35.1473113860164	50.9253039244356	42.7141803476178	55.5937851143229	55.3725290464013	10.4405404058309	8.55	DOWN_pEhEx_UP_CmasM
EHI_037130A	32499.459584917	31578.6483319803	0.0520457980301406	0.0852823437788612	0.0414663080649647	8290	33429	52705	40091	32268	26800	11654.848455603	41521.5118265843	40931.8340949309	34289.3913695126	42541.9230302209	21523.5756058667	8.53	UP_pEhEx_DOWN_CmasM
EHI_198680A	96.3979249434315	104.233192381584	-0.0387440469739442	0.0842165531551726	-0.112740771099368	32	70	227	122	119	41	44.988558574101	86.9456408465974	176.293071616532	104.345258214575	156.888832298137	32.927858203005	8.42	DOWN_pEhEx_UP_CmasM
EHI_008450A	247.857835636489	232.287223652584	0.0515121907101884	0.0834808915860649	0.0936030633837568	201	191	231	240	183	366	282.584383543572	237.237391452859	179.399557459995	205.269360422115	241.266019416463	293.941368348776	8.35	UP_pEhEx_DOWN_CmasM
EHI_004870A	17.8579219669566	16.1689858659692	0.0513386157165068	0.0829057586272228	0.143335016887778	9	19	16	30	11	17	12.6530320989659	23.5995310869336	12.4259433738525	25.6586700527644	14.5023290359623	13.6530143768557	8.29	UP_pEhEx_DOWN_CmasM
EHI_133920A	43.3253897288623	46.8501244708637	-0.0383795761217203	0.0829045370125844	-0.112840153773711	22	48	64	59	53	15	30.9296340196945	59.6198680090953	49.7037734954099	50.4620511037701	69.8748580823636	12.0467773913433	8.29	DOWN_pEhEx_UP_CmasM
EHI_121850A	18.5660736377775	19.8206483667389	-0.0382522840208198	0.0824557365311402	-0.0943354105910548	12	14	32	26	12	22	16.8707094652879	17.3891281693195	24.8518867477049	22.2375140457292	15.8207225846861	17.6686068406368	8.25	DOWN_pEhEx_UP_CmasM
EHI_030400A	48.5078416017763	44.3164572135144	0.0512002701337792	0.0824474941750094	0.130375434242291	30	38	56	45	27	87	42.1767736632197	47.1990621738671	43.4908018084836	38.4880050791466	35.5966258155437	69.8713088697911	8.24	UP_pEhEx_DOWN_CmasM
EHI_118170A	1770.13754736926	1830.38676910553	-0.0381446131321872	0.0820760559967361	-0.0482870604604111	1003	1989	2083	2758	2066	417	1410.11013280698	2470.49828062689	1617.70250298342	2358.88706685081	2723.80107166346	334.900411479344	8.21	DOWN_pEhEx_UP_CmasM
EHI_142070A	12.0957045531446	12.9710458851019	-0.0381342160077363	0.0820393896588341	-0.100800005911425	10	10	16	21	8	10	14.0589245544066	12.4208058352282	12.4259433738525	17.9610690369351	10.5471483897907	8.03118492756219	8.2	DOWN_pEhEx_UP_CmasM
EHI_048150A	23.3876295232076	25.0390231288747	-0.0381223798691596	0.0819976478959425	-0.0984326348518842	16	19	37	34	22	16	22.4942792870505	23.5995310869336	28.7349940520338	29.0798260597997	29.0046580719245	12.8498958840995	8.2	DOWN_pEhEx_UP_CmasM
EHI_107110A	10.1263192261381	10.9807562429727	-0.0380724822062089	0.0818216696985344	-0.116867545774665	8	12	9	7	6	20	11.2471396435253	14.9049670022738	6.98959314779201	5.9870230123117	7.91036129234305	16.0623698551244	8.18	DOWN_pEhEx_UP_CmasM
EHI_065860A	47.6862245203132	50.5986615455921	-0.0380419119962177	0.0817138494242308	-0.0855266585167488	39	34	70	55	31	68	54.8298057621856	42.2307398397759	54.3635022606045	47.0408950967348	40.8702000104391	54.6120575074229	8.17	DOWN_pEhEx_UP_CmasM
EHI_118820A	406.277481837319	423.189465989103	-0.0380341160781917	0.0816863527348375	-0.0588383118225282	366	315	471	392	289	618	514.55663869128	391.255383809688	365.788708067782	335.273288689455	381.01573558119	496.327228523344	8.17	DOWN_pEhEx_UP_CmasM
EHI_148080A	15.5791225847001	16.9283970716228	-0.0379263261090849	0.0813061414216607	-0.11983138955841	13	17	15	33	5	15	18.2766019207285	21.1153699198879	11.6493219129867	28.2245370580409	6.59196774361921	12.0467773913433	8.13	DOWN_pEhEx_UP_CmasM
EHI_148440A	28.5883591490689	30.6646642154381	-0.0379117287210042	0.0812546473349882	-0.101149335498884	22	32	28	45	25	19	30.9296340196945	39.7465786727302	21.7454009042418	38.4880050791466	32.959838718096	15.2592513623682	8.13	DOWN_pEhEx_UP_CmasM
EHI_107300A	94.4249032287197	102.184590766904	-0.0376998821889536	0.0805072194656707	-0.113938351899869	123	81	47	106	19	202	172.924772019201	100.608527265348	36.5012086606916	90.6606341864343	25.049477425753	162.229935536756	8.05	DOWN_pEhEx_UP_CmasM
EHI_112060A	14.7648605804999	15.762826529884	-0.0376505238539596	0.0803330450977736	-0.0943585228960781	14	13	15	22	9	17	19.6824943761692	16.1470475857967	11.6493219129867	18.8163580386939	11.8655419385146	13.6530143768557	8.03	DOWN_pEhEx_UP_CmasM
EHI_154290A	20.2540394193738	22.5194044370382	-0.0374868351782384	0.0797553426326532	-0.152959008964284	0	13	64	10	12	44	0.702946227720328	16.1470475857967	49.7037734954099	8.55289001758814	15.8207225846861	35.3372136812737	7.98	DOWN_pEhEx_UP_CmasM
EHI_044560A	39.5324427971514	36.4391315727543	0.0502350590671783	0.0792536576030761	0.117548528381151	34	26	38	53	27	47	47.8003434849823	32.2940951715933	29.5116155128996	45.3303170932172	35.5966258155437	37.7465691595423	7.93	UP_pEhEx_DOWN_CmasM
EHI_069380A	95.1507718459586	100.117019131786	-0.0373137045170644	0.0791441792120581	-0.0733999776632405	82	80	111	107	72	123	115.283181346134	99.3664466818256	86.2049821561015	91.5159231881931	94.9243355081166	98.783574609015	7.91	DOWN_pEhEx_UP_CmasM
EHI_158120A	125.030206089775	114.792775879489	0.0495508315531634	0.0770293043242317	0.123244824761068	111	74	125	128	52	239	156.054062553913	91.9139631806887	97.0776826082224	109.476992225128	68.5564645336398	191.945319768736	7.7	UP_pEhEx_DOWN_CmasM
EHI_168060A	12.9365352679729	13.8439693872916	-0.0366572736368675	0.076859294980239	-0.0978063776699983	11	13	13	22	8	12	15.4648170098472	16.1470475857967	10.0960789912551	18.8163580386939	10.5471483897907	9.63742191307463	7.69	DOWN_pEhEx_UP_CmasM
EHI_016400A	16.7723477645765	15.0932216381676	0.0493276149115903	0.0763079258073979	0.152183867988105	9	19	12	26	17	8	12.6530320989659	23.5995310869336	9.31945753038935	22.2375140457292	22.4126903283053	6.42494794204976	7.63	UP_pEhEx_DOWN_CmasM
EHI_023080A	97.7787886851793	90.5751630004795	0.0489220477792075	0.0749980321072379	0.11040603591299	56	82	117	138	92	71	78.7299775046768	101.850607848871	90.8647109212962	118.029882242716	121.292206482593	57.0214129856916	7.5	UP_pEhEx_DOWN_CmasM
EHI_012720A	565.112457378472	583.495521751327	-0.0358527956739438	0.0741147353506945	-0.0461835910776887	516	431	635	664	450	668	725.440507007379	535.336731498335	493.15462764977	567.911897167853	593.277096925729	536.483153161155	7.41	DOWN_pEhEx_UP_CmasM
EHI_183160A	106.406715534654	96.4061339006878	0.0485729343910307	0.0738712917925255	0.142392358136521	35	93	158	125	153	22	49.206235940423	115.513494267622	122.706190816793	106.911125219852	201.714212954748	17.6686068406368	7.39	UP_pEhEx_DOWN_CmasM
EHI_101250A	67.5377636773888	61.3462807051939	0.0485651111342622	0.0738460514350884	0.138718530356879	32	73	63	107	73	23	44.988558574101	90.6718825971658	48.9271520345441	91.5159231881931	96.2427290568404	18.471725333393	7.38	UP_pEhEx_DOWN_CmasM
EHI_039610A	1349.26463146375	1389.72034183233	-0.0357069795305067	0.073616944963847	-0.0426212616874569	1339	836	1612	1463	1598	921	1882.48999783504	1038.37936782508	1251.91379491564	1251.28780957315	2106.7928908607	739.672131828478	7.36	DOWN_pEhEx_UP_CmasM
EHI_060400A	540.954382319098	509.529901597788	0.048247479648633	0.0728424830405956	0.086340126413209	524	324	508	393	280	1111	736.687646650904	402.434109061394	394.523702119816	336.128577691214	369.150193642676	892.26464545216	7.28	UP_pEhEx_DOWN_CmasM
EHI_029530A	3837.40910625292	3936.47687174876	-0.0354139763557553	0.0726163837418085	-0.036772423001109	2063	4073	4950	5867	4382	1163	2900.35613557407	5058.99421668844	3844.27623128561	5017.98057331896	5777.20053050787	934.026807075483	7.26	DOWN_pEhEx_UP_CmasM
EHI_008740A	21.2492145039958	19.4210915203151	0.0481515099057673	0.0725404304775306	0.129785225157479	14	22	15	20	15	33	19.6824943761692	27.325772837502	11.6493219129867	17.1057800351763	19.7759032308576	26.5029102609552	7.25	UP_pEhEx_DOWN_CmasM
