baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1.1	EhMyb10_2.1	EhMyb10_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_001430A	8.00071093969274	0.113492356829209	0.859091367123696	0.132107434869459	0.894899315282328	0.999126623936413	9	11	2	12	16	3	8.0686215091189	9.89900405197255	6.27171448657247	7.09366214345662	15.0242513963656	1.64701205067032	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_001635A	180.687338275174	-0.00739830674449508	1.46586584810963	-0.00504705580939476	0.995973049188448	0.999126623936413	535	67	0	548	210	42	479.634723042068	60.2939337711056	0	323.943904551186	197.193299577298	23.0581687093845	0.09	UP_pEhEx_DOWN_EhMyb10
EHI_001780A	7603.48675953728	-0.00922650010832821	0.880655984611391	-0.0104768493822245	0.991640836555401	0.999126623936413	3162	7441	4212	6330	2494	30597	2834.77569020377	6696.2262864298	13208.2307087216	3741.90678067337	2341.90518640848	16797.8759047866	0.09	UP_pEhEx_DOWN_EhMyb10
EHI_001800A	19.1982180268666	1.13080676070517	1.14715745071297	0.98574677783103	0.324257388587067	0.999126623936413	7	16	19	12	1	49	6.27559450709248	14.3985513483237	59.5812876224384	7.09366214345662	0.939015712272848	26.9011968276153	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_001810A	363.399929663713	-0.171129585325852	0.73300909493361	-0.233461748986009	0.8154028688116	0.999126623936413	501	537	29	847	447	431	449.153264007619	483.251379628115	90.9398600553008	500.694319625646	419.740023385963	236.620731279637	0.09	UP_pEhEx_DOWN_EhMyb10
EHI_001820A	15.9156105644363	-0.583828111238701	0.762622744396689	-0.765552975607313	0.443942333756691	0.999126623936413	25	15	0	34	21	36	22.4128375253303	13.4986418890535	0	20.0987094064604	19.7193299577298	19.7641446080439	0.09	UP_pEhEx_DOWN_EhMyb10
EHI_001830A	35.8370496946622	-0.693179606388411	0.580773666756587	-1.19354517269967	0.232655931815068	0.999126623936413	33	42	4	70	39	104	29.584945533436	37.7961972893497	12.5434289731449	41.3796958368303	36.6216127786411	57.0964177565713	0.09	UP_pEhEx_DOWN_EhMyb10
EHI_001840A	190.220771135827	0.691035776206517	0.670023226816943	1.03136092682846	0.302371596807992	0.999126623936413	168	141	137	167	124	399	150.61426817022	126.887233757103	429.612442330214	98.720131496438	116.437948321833	219.052602739153	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_001850A	181.033746582755	-0.0961547515796403	0.549951318155004	-0.174842296773146	0.8612035521846	0.999126623936413	216	143	65	235	131	543	193.646916218854	128.687052675643	203.830720813605	138.917550309359	123.011058307743	298.109181171329	0.09	UP_pEhEx_DOWN_EhMyb10
EHI_001870A	10.1813581236455	0.38945688787454	0.846195641976139	0.46024449731865	0.645340734943257	0.999126623936413	11	5	7	13	3	26	9.86164851114533	4.49954729635116	21.9510007030036	7.68480065541134	2.81704713681854	14.2741044391428	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_001910A	33.8388664902141	1.26058221209149	0.95047787864623	1.32626149478296	0.184753096360401	0.999126623936413	17	22	35	22	9	67	15.2407295172246	19.7980081039451	109.755003515018	13.0050472630038	8.45114141045563	36.7832691316373	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_001930A	21.3553028880614	1.22895413732433	1.24413480368962	0.987798214212579	0.323251482328483	0.999126623936413	4	10	25	7	3	55	3.58605400405285	8.99909459270232	78.3964310821558	4.13796958368303	2.81704713681854	30.195220928956	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_001950A	137.369914079266	-0.407943619261851	1.13415805709393	-0.359688507884988	0.719080087031963	0.999126623936413	236	150	2	338	267	38	211.577186239118	134.986418890535	6.27171448657247	199.804817040695	250.71719517685	20.8621526418241	0.09	UP_pEhEx_DOWN_EhMyb10
EHI_001990A	31.9448881299303	-0.274369247407585	0.830547541003668	-0.330347432100065	0.741137457007801	0.999126623936413	40	19	11	54	8	118	35.8605400405285	17.0982797261344	34.4944296761486	31.9214796455548	7.51212569818278	64.7824739930328	0.09	UP_pEhEx_DOWN_EhMyb10
EHI_002110A	91.2132808115881	0.290669963865911	0.700237151090919	0.415102174189227	0.678067107899203	0.999126623936413	132	139	18	227	89	54	118.339782133744	125.087414838562	56.4454303791522	134.188442213721	83.5723983922835	29.6462169120658	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_002130A	107.539375951815	0.148506681395406	0.6938160812267	0.214043296795368	0.83051329353494	0.999126623936413	193	144	11	227	118	115	173.02710569555	129.586962134913	34.4944296761486	134.188442213721	110.803854048196	63.1354619423625	0.09	DOWN_pEhEx_UP_EhMyb10
