"","GenId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CDC5_1","CDC5_2","CDC5_3","pEhEx_1","pEhEx_2","pEhEx_3","CDC5_1.1","CDC5_2.1","CDC5_3.1","pEhEx_1.1","pEhEx_2.1","pEhEx_3.1","Certeza","DE"
"3552","EHI_164770A",18.92024759,0.632365554,0.888897297,0.711404519,0.4768336,0.999126624,8,15,16,12,11,46,7.172108008,13.49864189,50.17371589,7.093662143,10.32917284,25.25418478,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3553","EHI_164780A",48.40537937,-0.483962267,0.711774057,-0.679938053,0.496543686,0.999126624,62,50,6,157,57,45,55.58383706,44.99547296,18.81514346,92.80874638,53.5238956,24.70518076,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3554","EHI_164790A",9.016806714,0.110872981,0.62234215,0.178154382,0.858601735,0.999126624,10,11,3,14,7,20,8.96513501,9.899004052,9.40757173,8.275939167,6.573109986,10.98008034,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3555","EHI_164800A",290.65931,-0.578778826,0.729681402,-0.793193885,0.42766487,0.999126624,421,261,27,577,574,304,377.4321839,234.8763689,84.66814557,341.0869214,538.9950188,166.8972211,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3556","EHI_164810A",78.48351536,-0.301674018,0.647371744,-0.465998123,0.641216844,0.999126624,89,105,11,167,129,77,79.78970159,94.49049322,34.49442968,98.7201315,121.1330269,42.2733093,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3557","EHI_164840A",18.22883145,-1.288410213,1.06575435,-1.208918559,0.226694135,0.999126624,6,1,9,19,21,80,5.379081006,0.899909459,28.22271519,11.23163173,19.71932996,43.92032135,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3558","EHI_164850A",42.3142337,0.600534722,0.561439752,1.069633419,0.284784346,0.999126624,63,61,13,77,40,34,56.48035056,54.89447702,40.76614416,45.51766542,37.56062849,18.66613657,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3559","EHI_164870A",28468.72247,0.221615132,0.49042271,0.45188595,0.651351146,0.999126624,34466,48993,5409,38367,27051,56066,30899.23433,44089.26414,16961.85183,22680.21129,25401.31403,30780.45921,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3560","EHI_164880A",79.5941167,-0.145293699,0.668819895,-0.217238901,0.82802217,0.999126624,65,44,42,142,49,215,58.27337757,39.59601621,131.7060042,83.9416687,46.0117699,118.0358636,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3561","EHI_164890A",225.3325866,-0.175496214,0.752289144,-0.233282928,0.815541715,0.999126624,197,259,72,390,58,786,176.6131597,233.07655,225.7817215,230.5440197,54.46291131,431.5171573,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3562","EHI_164900A",255.6404075,0.280427204,0.825668934,0.339636375,0.734130382,0.999126624,545,296,27,531,329,130,488.5998581,266.3731999,84.66814557,313.8945498,308.9361693,71.3705222,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3563","EHI_164910A",105.3768946,0.704356858,0.632134206,1.114252087,0.265171056,0.999126624,68,109,75,154,70,148,60.96291807,98.09013106,235.1892932,91.03533084,65.73109986,81.2525945,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3564","EHI_164920A",13.46452515,-0.633064004,0.712360377,-0.888685032,0.374172378,0.999126624,18,9,2,33,24,15,16.13724302,8.099185133,6.271714487,19.50757089,22.53637709,8.235060253,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3565","EHI_165070A",135.5403149,-0.681236052,0.731451434,-0.931348303,0.351673423,0.999126624,123,157,19,166,80,599,110.2711606,141.2857851,59.58128762,98.12899298,75.12125698,328.8534061,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3566","EHI_165150A",9.308211025,0.74126132,0.967947272,0.765807541,0.443790827,0.999126624,14,17,2,12,15,1,12.55118901,15.29846081,6.271714487,7.093662143,14.08523568,0.549004017,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3567","EHI_165160A",16.36970034,-0.535331378,0.772278217,-0.693184615,0.488193702,0.999126624,22,20,0,30,28,30,19.72329702,17.99818919,0,17.73415536,26.29243994,16.47012051,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3568","EHI_165170A",37.69266315,1.353478143,1.337377441,1.012039011,0.311519401,0.999126624,3,15,47,15,4,91,2.689540503,13.49864189,147.3852904,8.867077679,3.756062849,49.95936554,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3569","EHI_165180A",16.35782101,1.481638728,1.181912271,1.253594505,0.20998943,0.999126624,9,20,15,8,0,37,8.068621509,17.99818919,47.03785865,4.729108096,0,20.31314862,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3570","EHI_165210A",5.439201235,-0.908470102,0.761069835,-1.193675087,0.232605089,0.999126624,6,5,0,10,8,17,5.379081006,4.499547296,0,5.91138512,7.512125698,9.333068287,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3571","EHI_165220A",17.35208883,0.034350103,0.820280846,0.041876027,0.966597527,0.999126624,25,22,3,41,26,7,22.41283753,19.7980081,9.40757173,24.23667899,24.41440852,3.843028118,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3572","EHI_165260A",52.07009358,1.865323096,1.351187996,1.38050597,0.167430913,0.999126624,6,6,75,16,11,85,5.379081006,5.399456756,235.1892932,9.458216191,10.32917284,46.66534144,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3573","EHI_165270A",398.547021,0.285854059,0.544358763,0.525120707,0.599499282,0.999126624,715,494,72,546,431,642,641.0071532,444.5552729,225.7817215,322.7616275,404.715772,352.4605788,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3574","EHI_165280A",36.4846845,-0.290674515,0.592853666,-0.490297237,0.623923582,0.999126624,46,47,4,60,41,89,41.23962105,42.29574459,12.54342897,35.46831072,38.4996442,48.8613575,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3575","EHI_165290A",17.03914669,0.658568361,0.982423966,0.670350463,0.502634405,0.999126624,36,29,1,35,19,4,32.27448604,26.09737432,3.135857243,20.68984792,17.84129853,2.196016068,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3576","EHI_165350A",7133.199678,-0.519218195,0.818791708,-0.634127324,0.525997732,0.999126624,11397,6855,383,15793,12933,6797,10217.56437,6168.879343,1201.033324,9335.850519,12144.29021,3731.580303,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3577","EHI_165770A",76.37654179,-0.616012527,0.730110794,-0.843724723,0.398823249,0.999126624,72,17,33,132,91,203,64.54897207,15.29846081,103.483289,78.03028358,85.45042982,111.4478154,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3578","EHI_165780A",20.8054359,-0.086571005,1.118786384,-0.077379388,0.938321738,0.999126624,47,19,0,40,40,8,42.13613455,17.09827973,0,23.64554048,37.56062849,4.392032135,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3579","EHI_165790A",192.7083606,0.56613808,0.580246633,0.975685248,0.329220465,0.999126624,149,234,111,195,127,418,133.5805117,210.5788135,348.080154,115.2720098,119.2549955,229.4836791,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3580","EHI_165800A",54.14420544,0.31574822,0.673691662,0.46868358,0.639295825,0.999126624,80,74,13,120,61,32,71.72108008,66.59329999,40.76614416,70.93662143,57.27995845,17.56812854,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3581","EHI_165810.mRNA",910.5318315,0.984999461,0.725853763,1.357021912,0.174774248,0.999126624,1022,1740,366,627,275,2194,916.236798,1565.842459,1147.723751,370.643847,258.2293209,1204.514813,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3582","EHI_165820A",293.6422309,0.081435156,1.024015273,0.079525334,0.936614782,0.999126624,615,347,13,614,474,90,551.3558031,312.2685824,40.76614416,362.9590463,445.0934476,49.41036152,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3583","EHI_166020A",29.99237126,0.569782588,0.499402429,1.140928747,0.253899576,0.999126624,35,34,15,43,21,47,31.37797254,30.59692162,47.03785865,25.41895601,19.71932996,25.80318879,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3584","EHI_166030A",197.9835989,-0.841993562,0.552785009,-1.52318451,0.12771255,0.999126624,254,96,35,435,327,364,227.7144293,86.39130809,109.7550035,257.1452527,307.0581379,199.8374621,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3585","EHI_166040A",27.95156637,0.152694442,1.136215999,0.134388569,0.89309532,0.999126624,47,50,0,66,39,9,42.13613455,44.99547296,0,39.01514179,36.62161278,4.941036152,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3586","EHI_166050A",58.28971368,0.604219399,1.354709938,0.446013853,0.65558724,0.999126624,103,131,0,124,67,6,92.3408906,117.8881392,0,73.30117548,62.91405272,3.294024101,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3587","EHI_166360A",61.49216518,0.667461369,0.908006855,0.735084064,0.462288299,0.999126624,22,54,51,57,21,159,19.72329702,48.5951108,159.9287194,33.69489518,19.71932996,87.29163869,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3588","EHI_166370A",35.40604702,1.306682126,1.126196145,1.160261586,0.245942319,0.999126624,39,125,1,60,24,7,34.96402654,112.4886824,3.135857243,35.46831072,22.53637709,3.843028118,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3589","EHI_166380A",19.29857949,-0.799771075,1.227346226,-0.651626296,0.51464228,0.999126624,0,17,9,20,10,93,0,15.29846081,28.22271519,11.82277024,9.390157123,51.05737357,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3590","EHI_166400A",86.56268129,1.028134197,0.960101751,1.070859621,0.284232554,0.999126624,27,66,85,66,27,191,24.20586453,59.39402431,266.5478657,39.01514179,25.35342423,104.8597672,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3591","EHI_166410A",28.73336869,1.106087733,1.125727502,0.982553709,0.325827137,0.999126624,9,5,34,33,9,46,8.068621509,4.499547296,106.6191463,19.50757089,8.45114141,25.25418478,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3592","EHI_166430A",19.40633836,0.39454492,0.737927797,0.534666022,0.592880821,0.999126624,11,16,14,17,22,32,9.861648511,14.39855135,43.90200141,10.0493547,20.65834567,17.56812854,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3593","EHI_166440A",72.53598847,0.863645653,0.670551881,1.287962465,0.19775903,0.999126624,82,48,53,69,41,133,73.51410708,43.19565404,166.2004339,40.78855732,38.4996442,73.01753425,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3594","EHI_166470A",120.3320174,0.106951349,0.660585578,0.161903851,0.87138157,0.999126624,85,87,71,135,94,322,76.20364759,78.29212296,222.6458643,79.80369911,88.26747695,176.7792934,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3595","EHI_166480A",15.40886266,0.522045854,0.566376462,0.921729431,0.356669725,0.999126624,15,25,6,24,11,24,13.44770252,22.49773648,18.81514346,14.18732429,10.32917284,13.17609641,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3596","EHI_166490A",620.379627,-0.57535682,0.58591596,-0.981978405,0.326110487,0.999126624,859,389,119,777,1052,1424,770.1050974,350.0647797,373.167012,459.3146238,987.8445293,781.7817201,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3597","EHI_166800A",58.26824652,0.675597575,1.043767018,0.647268561,0.517458145,0.999126624,26,116,28,19,11,205,23.30935103,104.3894973,87.80400281,11.23163173,10.32917284,112.5458235,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3598","EHI_166810A",2679.24301,0.280300311,0.940913572,0.297902293,0.765777738,0.999126624,5001,4440,107,5575,3178,1787,4483.464019,3995.597999,335.536725,3295.597204,2984.191934,981.0701782,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3599","EHI_166850A",29.82591539,1.148594153,1.26663807,0.90680533,0.364509751,0.999126624,7,6,36,16,4,75,6.275594507,5.399456756,112.8908608,9.458216191,3.756062849,41.17530127,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3600","EHI_166860A",60.16315548,1.10661102,1.469537606,0.753033482,0.451429794,0.999126624,7,31,68,15,1,189,6.275594507,27.89719324,213.2382925,8.867077679,0.939015712,103.7617592,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3601","EHI_166870A",61.56592733,0.046737553,0.852603262,0.054817469,0.956283883,0.999126624,75,74,17,126,106,15,67.23851258,66.59329999,53.30957314,74.48345251,99.5356655,8.235060253,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3602","EHI_166890A",6.767259419,-0.026816813,0.758284529,-0.035365106,0.971788609,0.999126624,9,9,1,20,6,7,8.068621509,8.099185133,3.135857243,11.82277024,5.634094274,3.843028118,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3603","EHI_166900A",7.833075118,0.841355568,0.68648172,1.225605203,0.220347279,0.999126624,10,16,2,14,5,8,8.96513501,14.39855135,6.271714487,8.275939167,4.695078561,4.392032135,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3604","EHI_166910A",40.23137297,0.603873958,0.50488253,1.196068238,0.231669931,0.999126624,44,75,12,53,37,56,39.44659404,67.49320945,37.63028692,31.33034113,34.74358135,30.74422495,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3605","EHI_166920A",325.0290433,0.008935221,0.938937177,0.009516314,0.992407195,0.999126624,529,478,23,618,580,116,474.255642,430.1567215,72.1247166,365.3236004,544.6291131,63.68446596,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3606","EHI_166940A",12.3004161,0.15092975,1.088953445,0.138600737,0.889765661,0.999126624,20,22,0,36,14,3,17.93027002,19.7980081,0,21.28098643,13.14621997,1.647012051,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3607","EHI_166950A",32.9340484,0.38872443,0.961047424,0.404479967,0.685859806,0.999126624,48,65,3,82,36,8,43.03264805,58.49411485,9.40757173,48.47335798,33.80456564,4.392032135,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3608","EHI_166970A",16.06704275,2.962192361,1.261278383,2.348563491,0.018845986,0.999126624,4,8,24,2,1,15,3.586054004,7.199275674,75.26057384,1.182277024,0.939015712,8.235060253,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3609","EHI_166990A",23.06113841,0.352305432,0.854056994,0.412508104,0.679967042,0.999126624,35,33,5,51,30,6,31.37797254,29.69701216,15.67928622,30.14806411,28.17047137,3.294024101,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3610","EHI_167020A",264.4408077,0.228471693,0.768505219,0.297293613,0.766242358,0.999126624,394,494,18,513,184,467,353.2263194,444.5552729,56.44543038,303.2540566,172.7788911,256.3848759,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3611","EHI_167050A",13652.0133,0.143629329,0.355255143,0.404299086,0.685992798,0.999126624,17478,17091,3808,17737,15049,26056,15669.26297,15380.35257,11941.34438,10485.02379,14131.24745,14304.84866,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3612","EHI_167060A",463.3290874,-1.227722427,0.687515915,-1.785736738,0.074141894,0.999126624,334,477,32,764,563,1768,299.4355093,429.2568121,100.3474318,451.6298231,528.665846,970.6391019,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3613","EHI_167070A",17.9848023,1.376018281,1.000840973,1.37486206,0.169174213,0.999126624,5,10,21,14,7,25,4.482567505,8.999094593,65.85300211,8.275939167,6.573109986,13.72510042,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3614","EHI_167080A",5215.894032,1.594481555,0.834710207,1.910221704,0.056104674,0.999126624,3005,3783,5553,4708,1432,6659,2694.023071,3404.357484,17413.41527,2783.080114,1344.6705,3655.817748,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3615","EHI_167090A",398.9089937,0.008677297,1.018035514,0.00852357,0.993199258,0.999126624,198,104,297,265,207,1530,177.5096732,93.59058376,931.3496013,156.6517057,194.3762524,839.9761458,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3616","EHI_167100A",30.67091448,-0.682182343,0.500541795,-1.362887874,0.172917851,0.999126624,31,23,7,71,33,74,27.79191853,20.69791756,21.9510007,41.97083435,30.98751851,40.62629725,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3617","EHI_167110A",11.25701396,-0.824789062,1.098325239,-0.75095157,0.452681803,0.999126624,10,10,2,6,2,69,8.96513501,8.999094593,6.271714487,3.546831072,1.878031425,37.88127717,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3618","EHI_167130A",224.9549443,0.18310643,0.928062008,0.19729978,0.843592951,0.999126624,431,328,11,471,314,110,386.3973189,295.1703026,34.49442968,278.4262391,294.8509337,60.39044186,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3619","EHI_167150A",26.38341917,-0.326089829,0.746893754,-0.436594666,0.662405332,0.999126624,12,17,15,39,20,79,10.75816201,15.29846081,47.03785865,23.05440197,18.78031425,43.37131733,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3620","EHI_167170A",11.53383874,0.132936099,0.618542468,0.214918305,0.829831013,0.999126624,11,10,6,21,11,16,9.861648511,8.999094593,18.81514346,12.41390875,10.32917284,8.78406427,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3621","EHI_167270A",6131.387857,-1.03787652,0.62486087,-1.660972179,0.096719034,0.999126624,4781,1688,1992,11325,11496,13200,4286.231048,1519.047167,6246.627629,6694.643648,10794.92463,7246.853023,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3622","EHI_167290A",53.16513782,0.588945658,0.837729959,0.703025661,0.482039758,0.999126624,25,30,46,81,55,47,22.41283753,26.99728378,144.2494332,47.88221947,51.64586418,25.80318879,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3623","EHI_167300A",28985.73227,1.506788499,1.03643807,1.453814312,0.145997795,0.999126624,9308,8869,35818,11682,13848,46191,8344.747667,7981.296994,112320.1347,6905.680097,13003.48958,25359.04454,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3624","EHI_167310A",9146.557974,0.700312049,1.097021907,0.638375628,0.523229192,0.999126624,3777,920,9490,5302,7576,19413,3386.131493,827.9167025,29759.28524,3134.21639,7113.983036,10657.81498,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3625","EHI_167320A",21752.42632,-0.068961909,0.567829304,-0.121448309,0.903335955,0.999126624,22528,17955,8720,16134,26966,58208,20196.65615,16157.87434,27344.67516,9537.428752,25321.4977,31956.42582,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3626","EHI_167330A",68.77224919,1.171108046,0.980887664,1.193926776,0.232506613,0.999126624,20,38,75,46,32,124,17.93027002,34.19655945,235.1892932,27.19237155,30.04850279,68.07649809,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3627","EHI_167460A",10.56521613,0.035529655,0.809034255,0.043916132,0.964971256,0.999126624,13,21,0,24,7,22,11.65467551,18.89809864,0,14.18732429,6.573109986,12.07808837,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3628","EHI_167470A",27.42707571,1.519755493,1.536705561,0.988969866,0.322677885,0.999126624,1,10,36,5,1,69,0.896513501,8.999094593,112.8908608,2.95569256,0.939015712,37.88127717,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3629","EHI_167480A",248.2466075,0.53059487,0.513702885,1.032882792,0.301658753,0.999126624,232,279,135,260,194,494,207.9911322,251.0747391,423.3407278,153.6960131,182.1690482,271.2079843,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3630","EHI_167510A",18.06319793,-0.310717156,0.555068699,-0.559781439,0.575628525,0.999126624,23,16,4,28,22,43,20.61981052,14.39855135,12.54342897,16.55187833,20.65834567,23.60717273,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3631","EHI_167620A",28.15993829,1.612803468,1.149357797,1.40322141,0.160550825,0.999126624,22,119,0,20,13,33,19.72329702,107.0892257,0,11.82277024,12.20720426,18.11713256,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3632","EHI_167630A",21.79287083,1.749449185,1.294237378,1.351722037,0.176464253,0.999126624,4,8,29,6,2,43,3.586054004,7.199275674,90.93986006,3.546831072,1.878031425,23.60717273,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3633","EHI_167640A",9.890876791,0.372172319,0.684950913,0.54335619,0.586884583,0.999126624,8,13,5,21,5,14,7.172108008,11.69882297,15.67928622,12.41390875,4.695078561,7.686056236,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3634","EHI_167660A",55.74361603,0.204036064,0.431943582,0.472367395,0.636664573,0.999126624,70,63,19,101,54,82,62.75594507,56.69429593,59.58128762,59.70498971,50.70684846,45.01832938,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3635","EHI_167670A",19.48206447,1.192925217,2.644894397,0.451029432,0.651968337,0.999126624,0,14,22,4,0,60,0,12.59873243,68.98885935,2.364554048,0,32.94024101,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3636","EHI_167680A",61.84980311,-0.631772554,0.51818676,-1.219198563,0.222768837,0.999126624,65,66,8,113,82,154,58.27337757,59.39402431,25.08685795,66.79865185,76.99928841,84.5466186,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3637","EHI_167700A",42.73245771,0.298659774,0.967894172,0.308566559,0.757651262,0.999126624,70,79,2,104,49,16,62.75594507,71.09284728,6.271714487,61.47840524,46.0117699,8.78406427,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3638","EHI_167710A",25.17537022,0.660698128,0.869767159,0.759626437,0.447477912,0.999126624,49,39,4,56,24,7,43.92916155,35.09646891,12.54342897,33.10375667,22.53637709,3.843028118,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3639","EHI_167720A",480.5347491,-0.535258063,0.569810671,-0.939361249,0.347545302,0.999126624,543,218,158,793,800,883,486.8068311,196.1802621,495.4654444,468.77284,751.2125698,484.7705469,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3640","EHI_167730A",62.25020788,1.320380222,1.081487772,1.220892419,0.222126755,0.999126624,19,35,70,28,14,138,17.03375652,31.49683107,219.510007,16.55187833,13.14621997,75.76255433,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3641","EHI_167940A",15.97829334,-0.113314778,1.109566268,-0.102125291,0.918657227,0.999126624,17,23,3,21,40,1,15.24072952,20.69791756,9.40757173,12.41390875,37.56062849,0.549004017,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3642","EHI_168060A",9.228922666,0.05259631,0.645443881,0.081488587,0.935053401,0.999126624,11,10,3,22,8,12,9.861648511,8.999094593,9.40757173,13.00504726,7.512125698,6.588048203,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3643","EHI_168070A",142.5510076,0.777422042,0.509921565,1.524591416,0.12736104,0.999126624,160,130,90,181,105,195,143.4421602,116.9882297,282.2271519,106.9960707,98.59664979,107.0557833,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3644","EHI_168190A",78.16197029,0.53291276,0.616340187,0.864640618,0.387236071,0.999126624,110,124,21,129,95,50,98.61648511,111.5887729,65.85300211,76.25686804,89.20649267,27.45020084,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3645","EHI_168200A",14.32416325,0.774192331,0.667669351,1.159544511,0.246234304,0.999126624,22,30,2,25,10,16,19.72329702,26.99728378,6.271714487,14.7784628,9.390157123,8.78406427,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3646","EHI_168220A",106.1107356,-0.108970527,0.629466911,-0.173115576,0.862560582,0.999126624,199,64,22,228,129,138,178.4061867,57.59420539,68.98885935,134.7795807,121.1330269,75.76255433,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3647","EHI_168230A",9.150647487,0.015745871,0.975814706,0.016136128,0.987125791,0.999126624,10,19,0,8,21,8,8.96513501,17.09827973,0,4.729108096,19.71932996,4.392032135,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3648","EHI_168240A",15076.60037,0.44669636,0.534911114,0.835085211,0.403669733,0.999126624,12039,15544,8737,15622,12383,31726,10793.12604,13988.19263,27397.98473,9234.765834,11627.83157,17417.70144,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3649","EHI_168250A",5.35864461,-0.350136061,0.987119583,-0.354704807,0.722810749,0.999126624,1,11,1,10,2,19,0.896513501,9.899004052,3.135857243,5.91138512,1.878031425,10.43107632,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3650","EHI_168260A",12.90597412,0.07881102,0.685416534,0.114982665,0.908458862,0.999126624,20,10,4,27,17,11,17.93027002,8.999094593,12.54342897,15.96073982,15.96326711,6.039044186,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3651","EHI_168290A",60.2261809,-0.766128689,0.5667447,-1.351805652,0.176437495,0.999126624,74,26,14,119,91,131,66.34199907,23.39764594,43.90200141,70.34548292,85.45042982,71.91952621,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3652","EHI_168300A",270.7615213,0.881108256,0.752143698,1.171462658,0.241412859,0.999126624,203,200,221,225,134,566,181.9922407,179.9818919,693.0244508,133.0061652,125.8281054,310.7362736,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3653","EHI_168330A",70.04905044,-0.148219171,1.220567974,-0.121434589,0.903346821,0.999126624,13,19,55,33,19,331,11.65467551,17.09827973,172.4721484,19.50757089,17.84129853,181.7203296,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3654","EHI_168370A",74.01613577,0.173110147,0.559579539,0.309357536,0.757049568,0.999126624,84,64,33,125,101,71,75.30713409,57.59420539,103.483289,73.89231399,94.84058694,38.9792852,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3655","EHI_168380A",28.50813508,-0.018158371,0.66470621,-0.027317889,0.978206189,0.999126624,21,30,13,36,17,86,18.82678352,26.99728378,40.76614416,21.28098643,15.96326711,47.21434545,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3656","EHI_168390A",18.91831856,-0.070043796,0.775203477,-0.090355369,0.928004822,0.999126624,13,25,7,30,6,62,11.65467551,22.49773648,21.9510007,17.73415536,5.634094274,34.03824905,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3657","EHI_168400A",8.229107292,-0.057184636,0.659510665,-0.086707674,0.930903877,0.999126624,6,11,3,13,7,19,5.379081006,9.899004052,9.40757173,7.684800655,6.573109986,10.43107632,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3658","EHI_168450A",23.99468964,2.326466138,1.668183315,1.394610603,0.163133296,0.999126624,10,2,35,0,1,41,8.96513501,1.799818919,109.7550035,0,0.939015712,22.50916469,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3659","EHI_168500A",148.2214721,-0.290463456,0.454772278,-0.638700884,0.523017537,0.999126624,189,159,27,244,191,307,169.4410517,143.085604,84.66814557,144.2377969,179.352001,168.5442332,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3660","EHI_168600A",115.0390305,-0.475432466,0.511836341,-0.928875947,0.35295338,0.999126624,160,86,21,182,162,262,143.4421602,77.3922135,65.85300211,107.5872092,152.1205454,143.8390524,0.09,"UP_pEhEx_DOWN_EhMyb10"
"3661","EHI_169070A",45.83431181,0.687456782,0.65248859,1.053592036,0.292069737,0.999126624,65,101,6,70,36,58,58.27337757,90.89085539,18.81514346,41.37969584,33.80456564,31.84223298,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3662","EHI_169080A",8.184604549,1.009250516,0.649704244,1.553399913,0.120327624,0.999126624,11,15,3,12,4,10,9.861648511,13.49864189,9.40757173,7.093662143,3.756062849,5.490040169,0.09,"DOWN_pEhEx_UP_EhMyb10"
"3663","EHI_169090A",12.40411199,-0.801280503,0.872874407,-0.917979146,0.358629784,0.999126624,18,2,3,27,8,43,16.13724302,1.799818919,9.40757173,15.96073982,7.512125698,23.60717273,0.09,"UP_pEhEx_DOWN_EhMyb10"
