"","GenId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CDC5_1","CDC5_2","CDC5_3","pEhEx_1","pEhEx_2","pEhEx_3","CDC5_1.1","CDC5_2.1","CDC5_3.1","pEhEx_1.1","pEhEx_2.1","pEhEx_3.1","Certeza","DE"
"3599","EHI_165160A",17.96363697,-0.324185367,0.727045818,-0.445893998,0.655673818,0.999772996,20,23,1,30,28,30,20.21015498,23.80445156,2.357600396,17.81713113,26.39656505,17.19591872,0.02,"UP_pEhEx_DOWN_U2AF84"
"3600","EHI_165170A",42.53043484,1.536425627,1.43788594,1.068530948,0.285281078,0.999772996,9,2,76,15,4,91,9.09456974,2.069952309,179.1776301,8.908565567,3.770937864,52.16095344,0.02,"DOWN_pEhEx_UP_U2AF84"
"3601","EHI_165210A",6.249120648,-0.52426051,0.781163848,-0.671127461,0.502139334,0.999772996,9,5,0,10,8,17,9.09456974,5.174880773,0,5.939043711,7.541875728,9.744353939,0.02,"UP_pEhEx_DOWN_U2AF84"
"3602","EHI_165220A",16.70937851,-0.104297131,0.944586301,-0.110415672,0.912079725,0.999772996,21,23,1,41,26,7,21.22066273,23.80445156,2.357600396,24.35007922,24.51109611,4.012381034,0.02,"UP_pEhEx_DOWN_U2AF84"
"3603","EHI_165260A",38.73780289,1.23654028,1.371818382,0.901387746,0.367382194,0.999772996,2,6,66,16,11,85,2.021015498,6.209856928,155.6016261,9.502469938,10.37007913,48.72176969,0.02,"DOWN_pEhEx_UP_U2AF84"
"3604","EHI_165270A",358.6630873,-0.055494538,0.505904593,-0.109693683,0.91265231,0.999772996,425,432,75,546,431,642,429.4657933,447.1096988,176.8200297,324.2717866,406.3185548,367.9926605,0.02,"UP_pEhEx_DOWN_U2AF84"
"3605","EHI_165280A",37.82772997,-0.280565299,0.46739525,-0.600274176,0.548323526,0.999772996,35,39,11,60,41,89,35.36777121,40.36407003,25.93360436,35.63426227,38.6521131,51.01455886,0.02,"UP_pEhEx_DOWN_U2AF84"
"3606","EHI_165290A",17.85334195,0.728388506,0.96290523,0.7564488,0.449380159,0.999772996,28,32,2,35,19,4,28.29421697,33.11923695,4.715200792,20.78665299,17.91195485,2.292789162,0.02,"DOWN_pEhEx_UP_U2AF84"
"3607","EHI_165330A",13.67160432,0.272140091,1.11544671,0.243974086,0.80725089,0.999772996,3,5,16,5,9,43,3.031523247,5.174880773,37.72160634,2.969521856,8.484610194,24.64748349,0.02,"DOWN_pEhEx_UP_U2AF84"
"3608","EHI_165350A",7371.810231,-0.440601038,0.833282111,-0.528753746,0.596976288,0.999772996,7651,9743,402,15793,12933,6797,7731.394787,10083.77267,947.7553592,9379.531733,12192.38485,3896.021984,0.02,"UP_pEhEx_DOWN_U2AF84"
"3609","EHI_165770A",82.64406703,-0.404990695,0.632456431,-0.640345603,0.521947939,0.999772996,29,59,53,132,91,203,29.30472472,61.06359312,124.952821,78.39537699,85.7888364,116.35905,0.02,"UP_pEhEx_DOWN_U2AF84"
"3610","EHI_165780A",19.91181974,-0.289008239,0.818886063,-0.352928511,0.724142036,0.999772996,14,22,7,40,40,8,14.14710848,22.7694754,16.50320277,23.75617484,37.70937864,4.585578324,0.02,"UP_pEhEx_DOWN_U2AF84"
"3611","EHI_165790A",165.1720538,0.113528694,0.485746594,0.23372,0.81520236,0.999772996,176,133,85,195,127,418,177.8493638,137.6518286,200.3960337,115.8113524,119.7272772,239.5964674,0.02,"DOWN_pEhEx_UP_U2AF84"
"3612","EHI_165800A",56.06409437,0.380174078,0.829216704,0.458473734,0.646612129,0.999772996,76,95,6,120,61,32,76.79858892,98.32273469,14.14560238,71.26852453,57.50680242,18.3423133,0.02,"DOWN_pEhEx_UP_U2AF84"
"3613","EHI_165810.mRNA",791.7694521,0.598042429,0.707802887,0.844927931,0.398151078,0.999772996,902,761,493,627,275,2194,911.4779895,787.6168537,1162.296995,372.3780407,259.2519781,1257.594855,0.02,"DOWN_pEhEx_UP_U2AF84"
"3614","EHI_165820A",309.1205666,0.202821668,1.075298582,0.18861893,0.850391495,0.999772996,463,481,11,614,474,90,467.8650877,497.8235304,25.93360436,364.6572839,446.8561369,51.58775615,0.02,"DOWN_pEhEx_UP_U2AF84"
"3615","EHI_166020A",30.24013514,0.550246083,0.509565424,1.079834025,0.280216097,0.999772996,27,29,22,43,21,47,27.28370922,30.01430848,51.86720871,25.53788796,19.79742378,26.94027265,0.02,"DOWN_pEhEx_UP_U2AF84"
"3616","EHI_166030A",210.6128466,-0.659542636,0.416434144,-1.583786164,0.113242389,0.999772996,143,207,55,435,327,364,144.5026081,214.240064,129.6680218,258.3484014,308.2741704,208.6438137,0.02,"UP_pEhEx_DOWN_U2AF84"
"3617","EHI_166040A",28.82889727,0.20727844,0.935915445,0.221471332,0.824725456,0.999772996,46,37,3,66,39,9,46.48335645,38.29411772,7.072801188,39.19768849,36.76664417,5.158775615,0.02,"DOWN_pEhEx_UP_U2AF84"
"3618","EHI_166050A",59.76337124,0.64788764,1.19482482,0.542244879,0.587649823,0.999772996,110,99,2,124,67,6,111.1558524,102.4626393,4.715200792,73.64414202,63.16320922,3.439183743,0.02,"DOWN_pEhEx_UP_U2AF84"
"3619","EHI_166360A",52.70212496,0.217631013,0.839368606,0.25927943,0.79541965,0.999772996,30,27,48,57,21,159,30.31523247,27.94435617,113.164819,33.85254915,19.79742378,91.13836919,0.02,"DOWN_pEhEx_UP_U2AF84"
"3620","EHI_166370A",39.03463025,1.480125583,0.911324158,1.624148301,0.104344161,0.999772996,77,75,7,60,24,7,77.80909667,77.6232116,16.50320277,35.63426227,22.62562718,4.012381034,0.02,"DOWN_pEhEx_UP_U2AF84"
"3621","EHI_166380A",17.23148105,-1.456662025,0.90490151,-1.609746485,0.107453212,0.999772996,6,6,7,20,10,93,6.063046493,6.209856928,16.50320277,11.87808742,9.427344659,53.30734802,0.02,"UP_pEhEx_DOWN_U2AF84"
"3622","EHI_166400A",93.05007627,1.128626102,0.955429793,1.181275809,0.237493174,0.999772996,47,36,127,66,27,191,47.4938642,37.25914157,299.4152503,39.19768849,25.45383058,109.4806825,0.02,"DOWN_pEhEx_UP_U2AF84"
"3623","EHI_166410A",17.83206907,-0.105249066,1.216864548,-0.086492014,0.931075304,0.999772996,10,0,18,33,9,46,10.10507749,0,42.43680713,19.59884425,8.484610194,26.36707536,0.02,"UP_pEhEx_DOWN_U2AF84"
"3624","EHI_166430A",20.37062554,0.512763035,0.766496345,0.668969968,0.503514635,0.999772996,11,12,21,17,22,32,11.11558524,12.41971386,49.50960832,10.09637431,20.74015825,18.3423133,0.02,"DOWN_pEhEx_UP_U2AF84"
"3625","EHI_166440A",67.8552856,0.668977302,0.55312745,1.209445133,0.226491878,0.999772996,71,55,52,69,41,133,71.74605017,56.9236885,122.5952206,40.97940161,38.6521131,76.23523964,0.02,"DOWN_pEhEx_UP_U2AF84"
"3626","EHI_166470A",127.192146,0.200626368,0.698807797,0.287098068,0.774037232,0.999772996,69,78,110,135,94,322,69.72503467,80.72814006,259.3360436,80.1770901,88.6170398,184.5695275,0.02,"DOWN_pEhEx_UP_U2AF84"
"3627","EHI_166480A",15.32352389,0.460858141,0.53455682,0.862131253,0.388615295,0.999772996,20,14,8,24,11,24,20.21015498,14.48966616,18.86080317,14.25370491,10.37007913,13.75673497,0.02,"DOWN_pEhEx_UP_U2AF84"
"3628","EHI_166490A",577.2422607,-0.926967196,0.479140787,-1.934644725,0.053033908,0.999772996,305,439,183,777,1052,1424,308.2048634,454.3545319,431.4408725,461.4636964,991.7566582,816.2329417,0.02,"UP_pEhEx_DOWN_U2AF84"
"3629","EHI_166800A",73.00589557,1.090788678,1.197540814,0.910857204,0.362370617,0.999772996,36,19,103,19,11,205,36.37827896,19.66454694,242.8328408,11.28418305,10.37007913,117.5054446,0.02,"DOWN_pEhEx_UP_U2AF84"
"3630","EHI_166810A",2839.345848,0.404938787,0.917095236,0.441544969,0.658818514,0.999772996,4743,4386,158,5575,3178,1787,4792.838253,4539.405414,372.5008626,3311.016869,2996.010133,1024.303558,0.02,"DOWN_pEhEx_UP_U2AF84"
"3631","EHI_166850A",17.0675763,-0.339214096,1.402032845,-0.241944471,0.80882319,0.999772996,6,0,17,16,4,75,6.063046493,0,40.07920673,9.502469938,3.770937864,42.98979679,0.02,"UP_pEhEx_DOWN_U2AF84"
"3632","EHI_166860A",48.95174567,0.558225101,1.534259147,0.363840165,0.715977368,0.999772996,27,2,62,15,1,189,27.28370922,2.069952309,146.1712246,8.908565567,0.942734466,108.3342879,0.02,"DOWN_pEhEx_UP_U2AF84"
"3633","EHI_166870A",55.81589085,-0.259110879,0.963152428,-0.269023751,0.787911406,0.999772996,53,81,6,126,106,15,53.55691069,83.83306852,14.14560238,74.83195076,99.92985339,8.597959358,0.02,"UP_pEhEx_DOWN_U2AF84"
"3634","EHI_166890A",7.393219114,0.170530599,0.77391933,0.220346737,0.825601124,0.999772996,10,10,1,20,6,7,10.10507749,10.34976155,2.357600396,11.87808742,5.656406796,4.012381034,0.02,"DOWN_pEhEx_UP_U2AF84"
"3635","EHI_166900A",8.365681803,0.925866481,0.665630465,1.390961697,0.164237042,0.999772996,15,10,3,14,5,8,15.15761623,10.34976155,7.072801188,8.314661196,4.71367233,4.585578324,0.02,"DOWN_pEhEx_UP_U2AF84"
"3636","EHI_166910A",35.64723908,0.252605746,0.442483063,0.570882294,0.568079434,0.999772996,46,37,13,53,37,56,46.48335645,38.29411772,30.64880515,31.47693167,34.88117524,32.09904827,0.02,"DOWN_pEhEx_UP_U2AF84"
"3637","EHI_166920A",306.0943328,-0.191841132,0.953184077,-0.201263467,0.840492567,0.999772996,372,414,22,618,580,116,375.9088826,428.480128,51.86720871,367.0329013,546.7859902,66.4908857,0.02,"UP_pEhEx_DOWN_U2AF84"
"3638","EHI_166940A",15.42691222,0.665610473,1.190689208,0.559012771,0.576153005,0.999772996,27,28,0,36,14,3,27.28370922,28.97933233,0,21.38055736,13.19828252,1.719591872,0.02,"DOWN_pEhEx_UP_U2AF84"
"3639","EHI_166950A",36.31000368,0.598564346,1.144666576,0.522915894,0.601032783,0.999772996,87,39,1,82,36,8,87.91417415,40.36407003,2.357600396,48.70015843,33.93844077,4.585578324,0.02,"DOWN_pEhEx_UP_U2AF84"
"3640","EHI_166990A",25.90057598,0.618324533,0.924737856,0.668648448,0.50371976,0.999772996,37,45,4,51,30,6,37.38878671,46.57392696,9.430401584,30.28912293,28.28203398,3.439183743,0.02,"DOWN_pEhEx_UP_U2AF84"
"3641","EHI_167010A",5.2938533,0.572611919,0.841924038,0.680123019,0.49642657,0.999772996,9,7,1,14,2,5,9.09456974,7.244833082,2.357600396,8.314661196,1.885468932,2.865986453,0.02,"DOWN_pEhEx_UP_U2AF84"
"3642","EHI_167020A",252.156278,0.045266968,0.693837968,0.065241411,0.94798179,0.999772996,375,309,29,513,184,467,378.9404058,319.8076318,68.37041148,304.6729424,173.4631417,267.6831347,0.02,"DOWN_pEhEx_UP_U2AF84"
"3643","EHI_167050A",12865.56212,-0.079086438,0.356958761,-0.22155623,0.824659359,0.999772996,14479,13373,3845,17737,15049,26056,14631.1417,13840.73612,9064.973523,10534.08183,14187.21098,14935.2286,0.02,"UP_pEhEx_DOWN_U2AF84"
"3644","EHI_167060A",476.7463326,-1.208760636,0.52379429,-2.307701057,0.021015769,0.999772996,305,342,85,764,563,1768,308.2048634,353.9618449,200.3960337,453.7429395,530.7595043,1013.41281,0.02,"UP_pEhEx_DOWN_U2AF84"
"3645","EHI_167070A",15.28743962,1.013263135,0.882531478,1.148132571,0.25091384,0.999772996,8,7,20,14,7,25,8.084061991,7.244833082,47.15200792,8.314661196,6.599141262,14.32993226,0.02,"DOWN_pEhEx_UP_U2AF84"
"3646","EHI_167080A",4628.195499,1.314227675,0.735053075,1.787935757,0.073786373,0.999772996,3615,2778,5632,4708,1432,6659,3652.985512,2875.163758,13278.00543,2796.101779,1349.995755,3816.920757,0.02,"DOWN_pEhEx_UP_U2AF84"
"3647","EHI_167100A",39.30159214,0.025072296,0.453295289,0.055311177,0.955890558,0.999772996,33,36,21,71,33,74,33.34675571,37.25914157,49.50960832,42.16721035,31.11023738,42.4165995,0.02,"DOWN_pEhEx_UP_U2AF84"
"3648","EHI_167130A",222.0153698,0.122559582,0.911550441,0.134451783,0.893045337,0.999772996,309,334,15,471,314,110,312.2468944,345.6820356,35.36400594,279.7289588,296.0186223,63.05170196,0.02,"DOWN_pEhEx_UP_U2AF84"
"3649","EHI_167150A",29.32275465,-0.031214203,0.686956547,-0.045438395,0.963757878,0.999772996,20,16,22,39,20,79,20.21015498,16.55961847,51.86720871,23.16227047,18.85468932,45.28258595,0.02,"UP_pEhEx_DOWN_U2AF84"
"3650","EHI_167170A",12.69044954,0.441544488,0.551483484,0.800648615,0.423335098,0.999772996,13,14,7,21,11,16,13.13660074,14.48966616,16.50320277,12.47199179,10.37007913,9.171156648,0.02,"DOWN_pEhEx_UP_U2AF84"
"3651","EHI_167270A",6979.307794,-0.585909123,0.585503144,-1.000693384,0.316975067,0.999772996,2523,4277,4144,11325,11496,13200,2549.51105,4426.593013,9769.896041,6725.967003,10837.67542,7566.204235,0.02,"UP_pEhEx_DOWN_U2AF84"
"3652","EHI_167290A",54.83243392,0.649054028,0.783040774,0.828889184,0.407167116,0.999772996,29,28,61,81,55,47,29.30472472,28.97933233,143.8136242,48.10625406,51.85039563,26.94027265,0.02,"DOWN_pEhEx_UP_U2AF84"
"3653","EHI_167300A",31637.42848,1.625212579,1.089698209,1.491433652,0.135847678,0.999772996,6669,7130,54817,11682,13848,46191,6739.076177,7379.379982,129236.5809,6937.990863,13054.98688,26476.55605,0.02,"DOWN_pEhEx_UP_U2AF84"
"3654","EHI_167310A",12033.32026,1.245374876,1.128275605,1.103786052,0.269685957,0.999772996,1410,2613,19788,5302,7576,19413,1424.815926,2704.392692,46652.19664,3148.880976,7142.156314,11127.479,0.02,"DOWN_pEhEx_UP_U2AF84"
"3655","EHI_167320A",21350.98956,-0.194772813,0.666120512,-0.292398762,0.769981755,0.999772996,10930,12213,15292,16134,26966,58208,11044.8497,12640.16378,36052.42526,9582.053124,25421.77761,33364.66789,0.02,"UP_pEhEx_DOWN_U2AF84"
"3656","EHI_167330A",65.82765239,1.032479794,0.898311236,1.149356429,0.250409039,0.999772996,33,27,87,46,32,124,33.34675571,27.94435617,205.1112345,27.31960107,30.16750291,71.07646402,0.02,"DOWN_pEhEx_UP_U2AF84"
"3657","EHI_167460A",12.37496159,0.325441854,0.638104147,0.510013695,0.610041867,0.999772996,18,15,3,24,7,22,18.18913948,15.52464232,7.072801188,14.25370491,6.599141262,12.61034039,0.02,"DOWN_pEhEx_UP_U2AF84"
"3658","EHI_167480A",222.1904991,0.195099703,0.43138318,0.452265438,0.651077772,0.999772996,213,205,121,260,194,494,215.2381505,212.1701117,285.2696479,154.4151365,182.8904864,283.1594615,0.02,"DOWN_pEhEx_UP_U2AF84"
"3659","EHI_167510A",17.25019755,-0.557137119,0.538540388,-1.034531728,0.300887652,0.999772996,13,16,5,28,22,43,13.13660074,16.55961847,11.78800198,16.62932239,20.74015825,24.64748349,0.02,"UP_pEhEx_DOWN_U2AF84"
"3660","EHI_167620A",24.91446424,1.309800622,1.270648991,1.03081231,0.302628845,0.999772996,82,0,10,20,13,33,82.86163541,0,23.57600396,11.87808742,12.25554806,18.91551059,0.02,"DOWN_pEhEx_UP_U2AF84"
"3661","EHI_167640A",12.20164916,0.856639822,0.70703216,1.211599516,0.22566572,0.999772996,17,7,10,21,5,14,17.17863173,7.244833082,23.57600396,12.47199179,4.71367233,8.024762067,0.02,"DOWN_pEhEx_UP_U2AF84"
"3662","EHI_167660A",50.57951867,-0.087363826,0.581333463,-0.150281777,0.88054231,0.999772996,66,58,8,101,54,82,66.69351143,60.02861697,18.86080317,59.98434148,50.90766116,47.00217782,0.02,"UP_pEhEx_DOWN_U2AF84"
"3663","EHI_167680A",71.19984563,-0.259677643,0.422133079,-0.615155874,0.538451785,0.999772996,78,48,28,113,82,154,78.81960441,49.67885542,66.01281109,67.11119394,77.30422621,88.27238274,0.02,"UP_pEhEx_DOWN_U2AF84"
"3664","EHI_167700A",43.37756391,0.307286291,0.960109328,0.320053437,0.748927822,0.999772996,65,68,3,104,49,16,65.68300368,70.37837851,7.072801188,61.7660546,46.19398883,9.171156648,0.02,"DOWN_pEhEx_UP_U2AF84"
"3665","EHI_167710A",25.25544758,0.639889022,0.981437011,0.651991941,0.514406371,0.999772996,43,42,2,56,24,7,43.4518332,43.46899849,4.715200792,33.25864478,22.62562718,4.012381034,0.02,"DOWN_pEhEx_UP_U2AF84"
"3666","EHI_167720A",577.8573483,0.001380559,0.492930603,0.002800716,0.997765355,0.999772996,417,450,360,793,800,883,421.3817313,465.7392696,848.7361426,470.9661663,754.1875728,506.1332075,0.02,"DOWN_pEhEx_UP_U2AF84"
"3667","EHI_167730A",38.79296454,0.155125239,1.039740065,0.149196173,0.88139884,0.999772996,20,9,40,28,14,138,20.21015498,9.314785391,94.30401584,16.62932239,13.19828252,79.10122609,0.02,"DOWN_pEhEx_UP_U2AF84"
"3668","EHI_167940A",15.76310779,-0.173977199,1.211971214,-0.143548954,0.885856652,0.999772996,9,29,2,21,40,1,9.09456974,30.01430848,4.715200792,12.47199179,37.70937864,0.573197291,0.02,"UP_pEhEx_DOWN_U2AF84"
"3669","EHI_168060A",8.7719518,-0.063969302,0.664461505,-0.096272397,0.923304233,0.999772996,11,9,2,22,8,12,11.11558524,9.314785391,4.715200792,13.06589616,7.541875728,6.878367486,0.02,"UP_pEhEx_DOWN_U2AF84"
"3670","EHI_168070A",129.7056707,0.518935212,0.389094393,1.333700052,0.182302178,0.999772996,135,119,85,181,105,195,136.4185461,123.1621624,200.3960337,107.4966912,98.98711892,111.7734716,0.02,"DOWN_pEhEx_UP_U2AF84"
"3671","EHI_168190A",77.03827035,0.471100877,0.645924343,0.729343741,0.465791422,0.999772996,93,122,20,129,95,50,93.97722065,126.2670909,47.15200792,76.61366387,89.55977426,28.65986453,0.02,"DOWN_pEhEx_UP_U2AF84"
"3672","EHI_168200A",13.90826756,0.636254291,0.633991789,1.003568661,0.315586566,0.999772996,22,20,3,25,10,16,22.23117048,20.69952309,7.072801188,14.84760928,9.427344659,9.171156648,0.02,"DOWN_pEhEx_UP_U2AF84"
"3673","EHI_168220A",113.5303662,0.050267067,0.647605665,0.07761987,0.938130436,0.999772996,129,171,16,228,129,138,130.3554996,176.9809224,37.72160634,135.4101966,121.6127461,79.10122609,0.02,"DOWN_pEhEx_UP_U2AF84"
"3674","EHI_168230A",9.206771064,-0.162013153,0.820676548,-0.197414137,0.843503468,0.999772996,7,7,5,8,21,8,7.073554242,7.244833082,11.78800198,4.751234969,19.79742378,4.585578324,0.02,"UP_pEhEx_DOWN_U2AF84"
"3675","EHI_168240A",16130.65351,0.558589501,0.574263141,0.97270652,0.330699184,0.999772996,11079,11920,14470,15622,12383,31726,11195.41535,12336.91576,34114.47773,9277.974085,11673.88089,18185.25724,0.02,"DOWN_pEhEx_UP_U2AF84"
"3676","EHI_168250A",8.524395089,0.69232276,1.281864972,0.54009024,0.589134801,0.999772996,0,4,12,10,2,19,0,4.139904618,28.29120475,5.939043711,1.885468932,10.89074852,0.02,"DOWN_pEhEx_UP_U2AF84"
"3677","EHI_168260A",11.5643196,-0.209244841,0.757630782,-0.276183131,0.782407413,0.999772996,13,15,1,27,17,11,13.13660074,15.52464232,2.357600396,16.03541802,16.02648592,6.305170196,0.02,"UP_pEhEx_DOWN_U2AF84"
"3678","EHI_168290A",53.41136238,-1.333772255,0.526286112,-2.534310188,0.011266895,0.999772996,32,41,6,119,91,131,32.33624796,42.43402234,14.14560238,70.67462016,85.7888364,75.08884506,0.02,"UP_pEhEx_DOWN_U2AF84"
"3679","EHI_168300A",262.7867168,0.758404746,0.756126999,1.003012387,0.315854885,0.999772996,170,155,280,225,134,566,171.7863173,160.421304,660.1281109,133.6284835,126.3264184,324.4296664,0.02,"DOWN_pEhEx_UP_U2AF84"
"3680","EHI_168330A",74.89419475,-0.046247292,1.258433703,-0.036749883,0.970684434,0.999772996,26,7,80,33,19,331,26.27320147,7.244833082,188.6080317,19.59884425,17.91195485,189.7283032,0.02,"UP_pEhEx_DOWN_U2AF84"
"3681","EHI_168370A",69.1328786,-0.034747839,0.494990725,-0.07019897,0.944035294,0.999772996,68,63,30,125,101,71,68.71452692,65.20349774,70.72801188,74.23804639,95.21618106,40.69700763,0.02,"UP_pEhEx_DOWN_U2AF84"
"3682","EHI_168380A",27.719889,-0.162605804,0.658148816,-0.247065405,0.804857606,0.999772996,22,19,16,36,17,86,22.23117048,19.66454694,37.72160634,21.38055736,16.02648592,49.29496698,0.02,"UP_pEhEx_DOWN_U2AF84"
"3683","EHI_168390A",18.48553085,-0.186586338,0.765325668,-0.243799921,0.807385781,0.999772996,22,15,6,30,6,62,22.23117048,15.52464232,14.14560238,17.81713113,5.656406796,35.53823201,0.02,"UP_pEhEx_DOWN_U2AF84"
"3684","EHI_168400A",9.122346811,0.132517602,0.648642694,0.204299844,0.838119192,0.999772996,6,9,6,13,7,19,6.063046493,9.314785391,14.14560238,7.720756824,6.599141262,10.89074852,0.02,"DOWN_pEhEx_UP_U2AF84"
"3685","EHI_168500A",153.2357996,-0.251191538,0.35036953,-0.716933168,0.473415335,0.999772996,151,143,50,244,191,307,152.5866701,148.0015901,117.8800198,144.9126666,180.062283,175.9715682,0.02,"UP_pEhEx_DOWN_U2AF84"
"3686","EHI_168600A",120.7495236,-0.392697346,0.378364396,-1.037881339,0.299325302,0.999772996,91,107,47,182,162,262,91.95620515,110.7424485,110.8072186,108.0905955,152.7229835,150.1776901,0.02,"UP_pEhEx_DOWN_U2AF84"
"3687","EHI_169070A",46.84920198,0.686235202,0.480149073,1.429212803,0.152943079,0.999772996,70,64,15,70,36,58,70.73554242,66.23847389,35.36400594,41.57330598,33.93844077,33.24544285,0.02,"DOWN_pEhEx_UP_U2AF84"
"3688","EHI_169080A",9.30371839,1.106435139,0.791403252,1.398067466,0.162092808,0.999772996,8,5,11,12,4,10,8.084061991,5.174880773,25.93360436,7.126852453,3.770937864,5.731972905,0.02,"DOWN_pEhEx_UP_U2AF84"
"3689","EHI_169090A",23.47951047,0.894899082,1.011221996,0.884967975,0.376173904,0.999772996,4,15,31,27,8,43,4.042030996,15.52464232,73.08561228,16.03541802,7.541875728,24.64748349,0.02,"DOWN_pEhEx_UP_U2AF84"
"3690","EHI_169100A",15357.97677,-0.089435621,0.498138432,-0.179539693,0.857513953,0.999772996,13611,12840,7467,17726,11010,46395,13754.02097,13289.09383,17604.20216,10527.54888,10379.50647,26593.48829,0.02,"UP_pEhEx_DOWN_U2AF84"
"3691","EHI_169210A",111.8497426,0.729381539,0.664765972,1.097200473,0.272553767,0.999772996,190,161,25,193,106,68,191.9964723,166.6311609,58.9400099,114.6235436,99.92985339,38.97741575,0.02,"DOWN_pEhEx_UP_U2AF84"
"3692","EHI_169230A",18.06987569,0.383103172,1.059934406,0.361440453,0.717770212,0.999772996,10,5,20,10,6,60,10.10507749,5.174880773,47.15200792,5.939043711,5.656406796,34.39183743,0.02,"DOWN_pEhEx_UP_U2AF84"
"3693","EHI_169250A",9.887533833,0.026515021,0.639751048,0.041445843,0.966940467,0.999772996,13,7,4,11,11,22,13.13660074,7.244833082,9.430401584,6.532948082,10.37007913,12.61034039,0.02,"DOWN_pEhEx_UP_U2AF84"
"3694","EHI_169260A",68.2462737,0.707313472,0.614092867,1.151802129,0.249402393,0.999772996,116,97,15,123,49,65,117.2188989,100.392687,35.36400594,73.05023765,46.19398883,37.25782388,0.02,"DOWN_pEhEx_UP_U2AF84"
"3695","EHI_169280A",1279.785901,0.536642841,0.915772836,0.585999956,0.557875545,0.999772996,390,511,1537,1184,978,2629,394.0980221,528.872815,3623.631809,703.1827754,921.9943077,1506.935677,0.02,"DOWN_pEhEx_UP_U2AF84"
"3696","EHI_169290A",2707.423726,1.349303319,0.991132677,1.361375072,0.17339519,0.999772996,1182,1000,4003,1785,665,5043,1194.420159,1034.976155,9437.474385,1060.119302,626.9184199,2890.633936,0.02,"DOWN_pEhEx_UP_U2AF84"
"3697","EHI_169300A",162.1392602,0.499003482,0.994043267,0.501993724,0.615671935,0.999772996,35,55,203,106,148,348,35.36777121,56.9236885,478.5928804,62.95386334,139.524701,199.4726571,0.02,"DOWN_pEhEx_UP_U2AF84"
"3698","EHI_169310A",64.12362055,1.462445152,1.253941329,1.166278771,0.243501753,0.999772996,72,109,41,98,47,0,72.75655792,112.8124009,96.66161624,58.20262837,44.3085199,0,0.02,"DOWN_pEhEx_UP_U2AF84"
"3699","EHI_169320A",21.49928049,0.276925134,0.59837667,0.462794002,0.643512031,0.999772996,24,22,10,47,22,17,24.25218597,22.7694754,23.57600396,27.91350544,20.74015825,9.744353939,0.02,"DOWN_pEhEx_UP_U2AF84"
"3700","EHI_169340A",83.15231768,1.632976425,1.055115629,1.547675325,0.121700486,0.999772996,26,21,140,57,26,109,26.27320147,21.73449925,330.0640554,33.85254915,24.51109611,62.47850467,0.02,"DOWN_pEhEx_UP_U2AF84"
"3701","EHI_169360A",3866.08773,-0.013439602,0.968352645,-0.013878831,0.988926651,0.999772996,5384,5557,149,8637,5552,2250,5440.57372,5751.362491,351.282459,5129.552053,5234.061755,1289.693904,0.02,"UP_pEhEx_DOWN_U2AF84"
"3702","EHI_169370A",24.41251209,1.367581156,1.273719164,1.073691278,0.282961072,0.999772996,7,7,39,6,3,59,7.073554242,7.244833082,91.94641544,3.563426227,2.828203398,33.81864014,0.02,"DOWN_pEhEx_UP_U2AF84"
"3703","EHI_169610A",25.98826701,0.467066487,1.282224722,0.364262581,0.715661939,0.999772996,6,5,34,10,5,94,6.063046493,5.174880773,80.15841346,5.939043711,4.71367233,53.88054531,0.02,"DOWN_pEhEx_UP_U2AF84"
"3704","EHI_169630A",27.61705236,1.094240609,0.660472075,1.656755296,0.097568958,0.999772996,41,46,10,52,12,19,41.4308177,47.60890311,23.57600396,30.8830273,11.31281359,10.89074852,0.02,"DOWN_pEhEx_UP_U2AF84"
"3705","EHI_169650A",28.79565457,1.331744322,1.156400454,1.151629021,0.249473551,0.999772996,11,7,45,12,6,62,11.11558524,7.244833082,106.0920178,7.126852453,5.656406796,35.53823201,0.02,"DOWN_pEhEx_UP_U2AF84"
"3706","EHI_169670A",102.4574892,0.172120812,1.044420316,0.164800329,0.869101145,0.999772996,30,36,110,47,55,363,30.31523247,37.25914157,259.3360436,27.91350544,51.85039563,208.0706165,0.02,"DOWN_pEhEx_UP_U2AF84"
"3707","EHI_169680A",11.99739833,-0.507483441,0.769671156,-0.659350993,0.509670404,0.999772996,10,10,4,16,6,47,10.10507749,10.34976155,9.430401584,9.502469938,5.656406796,26.94027265,0.02,"UP_pEhEx_DOWN_U2AF84"
"3708","EHI_169700A",92.12262317,-0.513562552,0.556826076,-0.922303344,0.35637037,0.999772996,88,94,17,136,94,274,88.9246819,97.28775853,40.07920673,80.77099447,88.6170398,157.0560576,0.02,"UP_pEhEx_DOWN_U2AF84"
"3709","EHI_169800A",454.8956786,0.566549587,0.694022221,0.816327734,0.414312716,0.999772996,366,257,422,440,268,1020,369.8458361,265.9888717,994.9073671,261.3179233,252.6528369,584.6612363,0.02,"DOWN_pEhEx_UP_U2AF84"
"3710","EHI_169820A",260.2923113,-0.140789813,0.75992794,-0.18526732,0.853019369,0.999772996,227,363,58,539,456,122,229.385259,375.6963441,136.740823,320.114456,429.8869165,69.93006944,0.02,"UP_pEhEx_DOWN_U2AF84"
