baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	CDC5_1.1	CDC5_2.1	pEhEx_1.1	pEhEx_2.1	Certeza	DE
EHI_147710A	2160.66701150385	0.0310079215388632	0.40536714642982	0.0764934253107549	0.939026544493616	0.984268705982558	1151	2763	2499	2524	1507.93258231644	2858.66190063719	1613.9080676939	2662.16549536785	1.57	DOWN_pEhEx_UP_CDC5
EHI_153180A	41.8831518954771	-0.0433733731122567	0.568890527362574	-0.0762420378369445	0.939226538640133	0.984268705982558	29	43	68	39	37.9930885205707	44.4887664594279	43.915865787589	41.134886814321	1.57	UP_pEhEx_DOWN_CDC5
EHI_181140A	491.875062196546	0.0243115324194721	0.312037490320143	0.0779122162357127	0.937897881801217	0.984268705982558	360	503	782	446	471.63834025536	520.415105327726	505.032456557274	470.414346645825	1.57	DOWN_pEhEx_UP_CDC5
EHI_185580A	21841.1280411413	0.0227209701152325	0.28650160185809	0.079304862408716	0.936790138842425	0.984268705982558	17842	19960	30696	22294	23374.9201856559	20651.0646169809	19824.1384737623	23514.388888166	1.57	DOWN_pEhEx_UP_CDC5
EHI_188890A	38.7056783612198	0.0534723038602736	0.699998958694141	0.0763891191495871	0.939109525973147	0.984268705982558	44	21	76	25	57.6446860312107	21.7270719918136	49.0824382331877	26.3685171886673	1.57	DOWN_pEhEx_UP_CDC5
EHI_179960A	60.8917533544713	0.0399135544045877	0.529491964830108	0.075380850051982	0.939911695298708	0.984438089132841	53	52	72	70	69.4356445375947	53.8003687416337	46.4991520103884	73.8318481282685	1.56	DOWN_pEhEx_UP_CDC5
EHI_007310A	50.1716178722127	0.0398454007280717	0.537105598273397	0.0741854131778936	0.940862852464232	0.984474618826712	38	50	67	53	49.7840470269547	51.7311237900324	43.2700442318892	55.9012564399747	1.55	DOWN_pEhEx_UP_CDC5
EHI_042970A	17.6888731379865	0.0599650504253932	0.809831422626069	0.074046336990657	0.940973514845683	0.984474618826712	15	16	29	15	19.65159751064	16.5539596128104	18.7288251152953	15.8211103132004	1.55	DOWN_pEhEx_UP_CDC5
EHI_104780A	17.6888731379865	0.0599650504253932	0.809831422626069	0.074046336990657	0.940973514845683	0.984474618826712	15	16	29	15	19.65159751064	16.5539596128104	18.7288251152953	15.8211103132004	1.55	DOWN_pEhEx_UP_CDC5
EHI_156240A	215.64741167921	-0.0283273635855583	0.383914783410489	-0.0737855503607168	0.941181024823493	0.984474618826712	182	183	394	171	238.439383129099	189.335913071519	254.453692945736	180.360657570485	1.55	UP_pEhEx_DOWN_CDC5
EHI_165780A	34.5390471560215	0.0482213115422315	0.654814535559211	0.0736411745977058	0.941295907474664	0.984474618826712	33	26	40	40	43.233514523408	26.9001843708168	25.8328622279936	42.1896275018677	1.55	DOWN_pEhEx_UP_CDC5
EHI_009510A	39.4521941307458	-0.0418702440425808	0.580706989453301	-0.0721021871667139	0.942520585650749	0.984619273094001	31	36	65	36	40.6133015219893	37.2464091288233	41.9784011204895	37.970664751681	1.54	UP_pEhEx_DOWN_CDC5
EHI_033250A	1387.72224748489	-0.0207067167616681	0.286724427283749	-0.0722181816102337	0.942428276120425	0.984619273094001	1091	1282	2187	1311	1429.32619227388	1326.38601397643	1412.41174231555	1382.76504137371	1.54	UP_pEhEx_DOWN_CDC5
EHI_052990A	20.2171358965409	-0.0561884393744394	0.78287949493589	-0.0717715047308024	0.942783750251466	0.984619273094001	17	17	39	15	22.2718105120587	17.588582088611	25.1870406722937	15.8211103132004	1.54	UP_pEhEx_DOWN_CDC5
EHI_083120A	18.3518320414561	-0.0578268873362423	0.794748741946117	-0.0727612190925153	0.941996131802166	0.984619273094001	14	17	27	19	18.3414910099307	17.588582088611	17.4371820038956	20.0400730633872	1.54	UP_pEhEx_DOWN_CDC5
EHI_093880A	43.7069744693622	-0.040781479046995	0.558574608212276	-0.0730099049391389	0.941798235546525	0.984619273094001	35	39	67	43	45.8537275248267	40.3502765562253	43.2700442318892	45.3538495645078	1.54	UP_pEhEx_DOWN_CDC5
EHI_023850A	45.3148711460787	-0.0406847588216255	0.581829757283387	-0.0699255380329567	0.944252926465866	0.984912637238315	28	51	85	35	36.6829820198613	52.765746265833	54.8948322344863	36.9159240641343	1.51	UP_pEhEx_DOWN_CDC5
EHI_069600A	20.318012475123	0.0595789393821603	0.838691869105473	0.0710379360726432	0.943367563122221	0.984912637238315	23	11	24	23	30.1324495163147	11.3808472338071	15.4997173367961	24.2590358135739	1.51	DOWN_pEhEx_UP_CDC5
EHI_104740A	165.023118921183	0.0269812107438258	0.387414134960217	0.0696443632512181	0.944476725873597	0.984912637238315	137	149	285	135	179.484590597179	154.158748894297	184.059143374454	142.389992818804	1.51	DOWN_pEhEx_UP_CDC5
EHI_125350A	20.6537772751921	-0.0551562638305799	0.782862637310326	-0.0704545870525636	0.943831844964226	0.984912637238315	12	24	39	16	15.721278008512	24.8309394192155	25.1870406722937	16.8758510007471	1.51	UP_pEhEx_DOWN_CDC5
EHI_125650A	490.012252151902	0.0277677611542733	0.396294348871339	0.0700685266730574	0.944139117188535	0.984912637238315	255	633	785	440	334.07715768088	654.91602718181	506.969921224373	464.085902520545	1.51	DOWN_pEhEx_UP_CDC5
EHI_139380A	305.445171179294	-0.0262716423120717	0.378803439303071	-0.0693542866464114	0.944707615227511	0.984912637238315	270	243	393	344	353.72875519152	251.413261619557	253.807871390037	362.830796516062	1.51	UP_pEhEx_DOWN_CDC5
EHI_188130A	431.241302537652	-0.0229975372947408	0.333692210280842	-0.0689184121960341	0.945054562552105	0.984912637238315	352	381	592	462	461.157488249685	394.191163280047	382.326360974305	487.290197646572	1.51	UP_pEhEx_DOWN_CDC5
EHI_200200A	98.7340366061347	-0.0294277717430029	0.428321514195834	-0.0687048648449355	0.945224545770652	0.984912637238315	74	95	141	103	96.9478810524907	98.2891352010615	91.0608393536773	108.638290817309	1.51	UP_pEhEx_DOWN_CDC5
EHI_010070A	460.692492738226	0.0200755467356488	0.314249754818085	0.0638840490019483	0.949062553385029	0.98644413128312	375	422	698	440	491.289937766	436.610684787873	450.783445878487	464.085902520545	1.36	DOWN_pEhEx_UP_CDC5
EHI_029620A	552.212289943251	-0.0197634062435289	0.313017786852397	-0.0631382850229158	0.949656388061544	0.98644413128312	416	533	785	574	545.004304295083	551.453779601745	506.969921224373	605.421154651802	1.36	UP_pEhEx_DOWN_CDC5
EHI_050940A	2473.81951209811	0.0206182517945617	0.316597011424012	0.0651245938861629	0.948074798905277	0.98644413128312	1554	2848	3836	2309	2035.9055021023	2946.60481108024	2477.37148766458	2435.39624754531	1.36	DOWN_pEhEx_UP_CDC5
EHI_052050A	362.134041658809	-0.0273711518973098	0.412226749091156	-0.0663982916141552	0.947060730297711	0.98644413128312	180	465	589	333	235.81917012768	481.099451247301	380.388896307205	351.228648953049	1.36	UP_pEhEx_DOWN_CDC5
EHI_085050A	60.219884371495	0.0343071444750574	0.526913381041854	0.0651096474475988	0.948086699181072	0.98644413128312	57	46	102	50	74.676070540432	47.5926338868298	65.8737986813835	52.7370343773347	1.36	DOWN_pEhEx_UP_CDC5
EHI_088490A	95.7961084883475	0.0300677637126868	0.462752022992645	0.0649759746445554	0.948193129278623	0.98644413128312	82	83	116	109	107.428733058165	85.8736654914538	74.9153004611813	114.96673494259	1.36	DOWN_pEhEx_UP_CDC5
EHI_121470A	70.006091591779	-0.0314176105518143	0.493513744018293	-0.0636610650313515	0.94924010743402	0.98644413128312	59	59	92	78	77.2962835418507	61.0427260722382	59.4155831243852	82.2697736286421	1.36	UP_pEhEx_DOWN_CDC5
EHI_122830A	25.843493885049	-0.0492280593889506	0.765558594047632	-0.0643034508027319	0.948728605800592	0.98644413128312	22	21	23	36	28.8223430156053	21.7270719918136	14.8538957810963	37.970664751681	1.36	UP_pEhEx_DOWN_CDC5
EHI_147500A	124.386633105397	0.0255531208487446	0.397967771144474	0.0642090206834061	0.948803794752044	0.98644413128312	100	116	189	118	131.010650070933	120.016207192875	122.06027402727	124.45940113051	1.36	DOWN_pEhEx_UP_CDC5
EHI_175450A	23.5222814307508	-0.0450501452429139	0.713691720323611	-0.0631226956401943	0.94966880182739	0.98644413128312	18	22	38	22	23.581917012768	22.7616944676142	24.5412191165939	23.2042951260273	1.36	UP_pEhEx_DOWN_CDC5
EHI_178450A	42.1903670375238	0.0382317871283521	0.599804395464449	0.0637404250743244	0.949176915620548	0.98644413128312	25	51	75	33	32.7526625177333	52.765746265833	48.4366166774879	34.8064426890409	1.36	DOWN_pEhEx_UP_CDC5
EHI_056500A	33.1163428246662	0.0407869336655303	0.662559585073528	0.0615596462331821	0.950913513601616	0.986817980054901	34	22	47	33	44.5436210241173	22.7616944676142	30.3536131178924	34.8064426890409	1.32	DOWN_pEhEx_UP_CDC5
EHI_085060A	135.500107754126	0.0239875334972236	0.391237303116426	0.0613119794716643	0.95111075051344	0.986817980054901	101	136	196	135	132.320756571643	140.708656708888	126.581024917168	142.389992818804	1.32	DOWN_pEhEx_UP_CDC5
EHI_085980A	98.4200181401015	-0.030509558369581	0.493870573715079	-0.0617764248233635	0.950740877886228	0.986817980054901	58	115	195	69	75.9861770411413	118.981584717074	125.935203361469	72.7771074407218	1.32	UP_pEhEx_DOWN_CDC5
EHI_164480A	30.5591910252512	0.169511327965814	2.74992567874505	0.0616421488318813	0.950847810830429	0.986817980054901	21	36	89	0	27.512236514896	37.2464091288233	57.4781184572856	0	1.32	DOWN_pEhEx_UP_CDC5
EHI_020270A	75.9911239255743	0.0282089359182217	0.474649079578946	0.0594311400398066	0.952608710721517	0.987249027475027	49	86	111	75	64.1952185347573	88.9775329188557	71.6861926826821	79.105551566002	1.28	DOWN_pEhEx_UP_CDC5
EHI_117470A	3737.7378793293	-0.019900248858716	0.331985156793467	-0.0599431885778443	0.952200882206761	0.987249027475027	3204	3118	4726	4243	4197.5812282727	3225.95287954642	3052.15267223744	4475.26473726062	1.28	UP_pEhEx_DOWN_CDC5
EHI_160870A	53.5942986995442	0.0307289794705235	0.516737846069808	0.0594672515362311	0.952579948786302	0.987249027475027	40	54	81	51	52.4042600283733	55.869613693235	52.3115460116869	53.7917750648814	1.28	DOWN_pEhEx_UP_CDC5
EHI_195140A	380.890452231865	-0.021801500278545	0.365601241509005	-0.0596319098604814	0.95244880318914	0.987249027475027	353	284	556	387	462.467594750395	293.832783127384	359.07678496911	408.18464608057	1.28	UP_pEhEx_DOWN_CDC5
EHI_006010A	132.35610866703	0.0229980639972628	0.390852427394661	0.0588407858960044	0.953078922272723	0.987398020425641	105	125	204	124	137.56118257448	129.327809475081	131.747597362767	130.78784525579	1.26	DOWN_pEhEx_UP_CDC5
EHI_035500A	114.867581460835	0.0239745015192007	0.410108710745746	0.0584588936811539	0.953383104559167	0.987398020425641	89	111	162	117	116.599478563131	114.843094813872	104.623092023374	123.404660442963	1.26	DOWN_pEhEx_UP_CDC5
EHI_090410A	345.124445525919	-0.0210154748852852	0.360897255923459	-0.0582311850266389	0.95356448080031	0.987398020425641	250	345	431	396	327.526625177333	356.944754151223	278.34909050663	417.677312268491	1.26	UP_pEhEx_DOWN_CDC5
EHI_090010A	117.819609762564	0.0275465073088688	0.488670363914168	0.0563703251578955	0.955046796447053	0.987997514616997	125	72	173	115	163.763312588667	74.4928182576466	111.727129136072	121.29517906787	1.2	DOWN_pEhEx_UP_CDC5
EHI_127200A	8590.05076230609	0.0170523627687547	0.302884200516311	0.0562999414947575	0.955102865442957	0.987997514616997	6240	8801	11282	9285	8175.06456442624	9105.7124095215	7286.15879140558	9793.26728387105	1.2	DOWN_pEhEx_UP_CDC5
EHI_138350A	261.342005485942	0.0195625433392096	0.344364406518183	0.0568076809592592	0.954698395300333	0.987997514616997	214	238	426	231	280.362791151797	246.240149240554	275.119982728131	243.645098823286	1.2	DOWN_pEhEx_UP_CDC5
EHI_140750A	41.918973066781	-0.0325492406034273	0.579741406175825	-0.0561444124167934	0.955226763720984	0.987997514616997	26	47	63	42	34.0627690184427	48.6272563626304	40.6867580090898	44.2991088769611	1.2	UP_pEhEx_DOWN_CDC5
EHI_023300A	197.990088805084	0.0198789143711396	0.370241431988608	0.0536917607096744	0.95718074733564	0.988939012722897	150	195	265	211	196.5159751064	201.751382781126	171.142712260457	222.550285072352	1.11	DOWN_pEhEx_UP_CDC5
EHI_053620A	16.3833824846046	-0.0450199420913527	0.834218624270624	-0.0539665991402609	0.956961775470085	0.988939012722897	12	16	27	15	15.721278008512	16.5539596128104	17.4371820038956	15.8211103132004	1.11	UP_pEhEx_DOWN_CDC5
EHI_168220A	140.431447245817	-0.0224788755065889	0.419063476080996	-0.0536407412948682	0.957221396360896	0.988939012722897	83	164	228	129	108.738839558875	169.678086031306	147.247314699563	136.061548693523	1.11	UP_pEhEx_DOWN_CDC5
EHI_168330A	20.9245406889755	0.0425938189606381	0.78195554656893	0.0544708956251177	0.956559996079148	0.988939012722897	11	27	33	19	14.4111715078027	27.9348068466175	21.3121113380947	20.0400730633872	1.11	DOWN_pEhEx_UP_CDC5
EHI_141850A	16.6227473030269	-0.0451105520026138	0.850232807616508	-0.0530567058792686	0.957686726539054	0.988957571281404	10	19	31	13	13.1010650070933	19.6578270402123	20.020468226695	13.711628938107	1.1	UP_pEhEx_DOWN_CDC5
EHI_143110A	725.141925709001	-0.0174523925139542	0.329677991868851	-0.0529376935810047	0.957781551353399	0.988957571281404	632	593	1018	760	827.987308448299	613.531128149784	657.446343702436	801.602922535487	1.1	UP_pEhEx_DOWN_CDC5
EHI_080220A	16.5747135730919	0.0457616885865239	0.880587669977681	0.0519672147892824	0.958554816908338	0.989196031706257	10	20	34	10	13.1010650070933	20.692449516013	21.9579328937945	10.5474068754669	1.08	DOWN_pEhEx_UP_CDC5
EHI_131540A	34.9676943739709	-0.0321047684315877	0.614631953816919	-0.0522341349684379	0.958342134276444	0.989196031706257	30	29	57	32	39.30319502128	30.0040517982188	36.8118286748908	33.7517020014942	1.08	UP_pEhEx_DOWN_CDC5
EHI_027730A	28.1535616232502	-0.0339682113794647	0.675400768092967	-0.0502934153826563	0.959888570894713	0.990012300430849	18	31	49	24	23.581917012768	32.0732967498201	31.6452562292921	25.3137765011206	1	UP_pEhEx_DOWN_CDC5
EHI_096420A	6028.09234088241	-0.0180835931725011	0.358245028288076	-0.0504782809099016	0.959741256659448	0.990012300430849	4916	5354	6717	7390	6440.48355748708	5539.36873543667	4337.98338963582	7794.53368097006	1	UP_pEhEx_DOWN_CDC5
EHI_020290A	166.455058530068	-0.0184102409486158	0.370963929384154	-0.049628116079046	0.960418740841742	0.990279131314492	131	154	267	154	171.623951592923	159.3318612733	172.434355371857	162.430065882191	0.97	UP_pEhEx_DOWN_CDC5
EHI_059870A	422.572344738585	-0.069709724705197	1.4287898705002	-0.0487893469463027	0.961087171970395	0.990688330982764	49	735	790	337	64.1952185347573	760.447519713476	510.199029002873	355.447611703236	0.93	UP_pEhEx_DOWN_CDC5
EHI_052070A	46.2818365696397	0.0254640540265415	0.546378317813501	0.0466051693420845	0.962827911970098	0.99092637761908	35	46	75	41	45.8537275248267	47.5926338868298	48.4366166774879	43.2443681894144	0.91	DOWN_pEhEx_UP_CDC5
EHI_067830A	33.2435344246804	0.029138015973327	0.627227209129366	0.0464552805573798	0.962947376523044	0.99092637761908	22	37	53	30	28.8223430156053	38.281031604624	34.2285424520915	31.6422206264008	0.91	DOWN_pEhEx_UP_CDC5
EHI_100400A	60.2708286882028	-0.025031410069051	0.538835984692526	-0.0464545998785411	0.962947919040471	0.99092637761908	36	70	113	46	47.163834025536	72.4235733060453	72.9778357940818	48.5180716271479	0.91	UP_pEhEx_DOWN_CDC5
EHI_131130A	154.131011661461	-0.0179355064687125	0.382302836331127	-0.0469143955112534	0.962581454768768	0.99092637761908	124	139	224	157	162.453206087957	143.81252413629	144.664028476764	165.594287944831	0.91	UP_pEhEx_DOWN_CDC5
EHI_183250A	720.099565436978	0.0152142359887143	0.325639103819564	0.0467211579022907	0.962735467190521	0.99092637761908	462	814	1136	663	605.269203327712	842.182695301727	733.653287275017	699.293075843458	0.91	DOWN_pEhEx_UP_CDC5
EHI_187270A	418.601898183448	0.0170088069860967	0.362655545259845	0.0469007222098584	0.962592352489018	0.99092637761908	355	364	512	476	465.087807751813	376.602581191436	330.660636518317	502.056567272226	0.91	DOWN_pEhEx_UP_CDC5
EHI_160710A	110.040208221067	-0.0197537914629169	0.432248492315446	-0.0457000818142841	0.963549298600679	0.991265606682255	77	114	199	88	100.878200554619	117.946962241274	128.518489584268	92.817180504109	0.87	UP_pEhEx_DOWN_CDC5
EHI_000440A	298.575565723339	-0.0161437128527628	0.358413827581252	-0.0450421038767067	0.964073748951095	0.991366562278263	235	277	545	235	307.875027666693	286.590425796779	351.972747856412	247.864061573473	0.86	UP_pEhEx_DOWN_CDC5
EHI_000780A	23.8407805392867	-0.0365074613478261	0.830615450988094	-0.0439523022409433	0.964942424392672	0.991366562278263	8	35	28	29	10.4808520056747	36.2117866530227	18.0830035595955	30.5874799388541	0.86	UP_pEhEx_DOWN_CDC5
EHI_048840A	43.6159129824632	-0.0259955777826314	0.605003434795135	-0.042967653219083	0.965727319020645	0.991366562278263	39	34	50	53	51.094153527664	35.177164177222	32.2910777849919	55.9012564399747	0.86	UP_pEhEx_DOWN_CDC5
EHI_078750A	75.5271630990992	-0.0215735242040328	0.49575124457482	-0.0435168331701019	0.965289546307273	0.991366562278263	72	54	116	73	94.327668051072	55.869613693235	74.9153004611813	76.9960701909086	0.86	UP_pEhEx_DOWN_CDC5
EHI_140500A	17.5679595314907	0.0354832875479316	0.828090470488312	0.0428495301087183	0.965821480903768	0.991366562278263	17	13	29	15	22.2718105120587	13.4500921854084	18.7288251152953	15.8211103132004	0.86	DOWN_pEhEx_UP_CDC5
EHI_176990A	21.1436752080994	-0.0335181895146411	0.770520146875203	-0.0435007308382162	0.965302381954496	0.991366562278263	12	25	29	23	15.721278008512	25.8655618950162	18.7288251152953	24.2590358135739	0.86	UP_pEhEx_DOWN_CDC5
EHI_177640A	764.948650780033	0.0134143005024746	0.302158240896431	0.0443949516739228	0.964589585663866	0.991366562278263	542	799	1171	727	710.077723384459	826.663358164717	756.257041724511	766.796479846446	0.86	DOWN_pEhEx_UP_CDC5
EHI_194330A	683.683705054204	0.0143930764473648	0.332397511001632	0.0433007948946227	0.96546175758401	0.991366562278263	547	635	868	759	716.628255888005	656.985272133411	560.57311034746	800.54818184794	0.86	DOWN_pEhEx_UP_CDC5
EHI_009450A	35.6916186305528	0.0253035835325418	0.61828894359598	0.0409251755099739	0.967355547102457	0.992071320012175	33	28	57	32	43.233514523408	28.9694293224181	36.8118286748908	33.7517020014942	0.79	DOWN_pEhEx_UP_CDC5
EHI_013330A	35.1271895815225	0.0250701257228201	0.622278654280368	0.0402876196224541	0.967863823876788	0.992071320012175	32	28	49	36	41.9234080226987	28.9694293224181	31.6452562292921	37.970664751681	0.79	DOWN_pEhEx_UP_CDC5
EHI_017600A	43.1849662003022	-0.0236376181226147	0.605524903822278	-0.0390365746700195	0.968861228456042	0.992071320012175	26	50	84	31	34.0627690184427	51.7311237900324	54.2490106787865	32.6969613139475	0.79	UP_pEhEx_DOWN_CDC5
EHI_037230A	34.807154903851	-0.0191927645524408	0.624572900882235	-0.0307294224986871	0.975485326477056	0.992071320012175	29	30	45	39	37.9930885205707	31.0386742740194	29.0619700064927	41.134886814321	0.79	UP_pEhEx_DOWN_CDC5
EHI_040270A	18.6276250081761	-0.0270980340432044	0.816075837549845	-0.0332052890140242	0.973510880426578	0.992071320012175	13	19	21	23	17.0313845092213	19.6578270402123	13.5622526696966	24.2590358135739	0.79	UP_pEhEx_DOWN_CDC5
EHI_069460A	83.5374082011399	0.0152120298963373	0.451413293955958	0.0336986750279922	0.973117435548417	0.992071320012175	66	79	141	71	86.467029046816	81.7351755882512	91.0608393536773	74.8865888158152	0.79	DOWN_pEhEx_UP_CDC5
EHI_083460A	68.5801895450972	-0.0177846325561114	0.525336743469177	-0.0338537762248775	0.972993753268749	0.992071320012175	58	58	77	84	75.9861770411413	60.0081035964376	49.7282597888876	88.5982177539222	0.79	UP_pEhEx_DOWN_CDC5
EHI_087640A	16.3263103313994	0.0287710000906083	0.846222301987871	0.0339993403896612	0.97287767669112	0.992071320012175	15	13	27	14	19.65159751064	13.4500921854084	17.4371820038956	14.7663696256537	0.79	DOWN_pEhEx_UP_CDC5
EHI_096600A	34.6893342488838	0.0207946963740318	0.61648710986276	0.0337309508039203	0.973091697837157	0.992071320012175	29	31	59	29	37.9930885205707	32.0732967498201	38.1034717862905	30.5874799388541	0.79	DOWN_pEhEx_UP_CDC5
EHI_098790A	117.843793144495	-0.0159222423613469	0.418259681193383	-0.0380678393765265	0.969633593174439	0.992071320012175	76	130	178	116	99.5680940539093	134.500921854084	114.956236914571	122.349919755416	0.79	UP_pEhEx_DOWN_CDC5
EHI_104630A	3032.3002774074	0.0108669364880676	0.343295386628873	0.0316547699483522	0.974747365145825	0.992071320012175	1828	3568	4013	3272	2394.87468329666	3691.53299365671	2591.68190302345	3451.11152965278	0.79	DOWN_pEhEx_UP_CDC5
EHI_114150A	48.4685156334388	-0.0236248632032442	0.581020989741271	-0.0406609461970804	0.967566196250314	0.992071320012175	25	61	75	47	32.7526625177333	63.1119710238395	48.4366166774879	49.5728123146946	0.79	UP_pEhEx_DOWN_CDC5
EHI_117670A	31.2395726383362	0.0228275751514387	0.660971324534899	0.0345364077140588	0.972449410497603	0.992071320012175	18	38	52	27	23.581917012768	39.3156540804246	33.5827208963916	28.4779985637607	0.79	DOWN_pEhEx_UP_CDC5
EHI_119580A	24.4479048235043	-0.0257452516595162	0.721620042527549	-0.035677018572462	0.971539895405977	0.992071320012175	14	29	39	23	18.3414910099307	30.0040517982188	25.1870406722937	24.2590358135739	0.79	UP_pEhEx_DOWN_CDC5
EHI_129350A	20.2388890916381	0.0267405951829126	0.762410799599694	0.0350737360973281	0.972020944080889	0.992071320012175	17	18	31	19	22.2718105120587	18.6232045644117	20.020468226695	20.0400730633872	0.79	DOWN_pEhEx_UP_CDC5
EHI_132030A	39.0821655417659	0.020872697870826	0.58398311679667	0.0357419542971025	0.971488117217307	0.992071320012175	30	38	55	40	39.30319502128	39.3156540804246	35.5201855634911	42.1896275018677	0.79	DOWN_pEhEx_UP_CDC5
EHI_135790A	43224.4503970537	0.00844335175108199	0.275078785097973	0.0306943036267765	0.975513334070989	0.992071320012175	32316	42880	69675	39060	42337.4016769228	44364.6117623318	44997.6168933863	41198.1712555738	0.79	DOWN_pEhEx_UP_CDC5
EHI_137820A	96.023067476754	0.0142527847130081	0.443135790332501	0.0321634700332232	0.974341687787687	0.992071320012175	72	95	125	105	94.327668051072	98.2891352010615	80.7276944624798	110.747772192403	0.79	DOWN_pEhEx_UP_CDC5
EHI_139310A	20.1422958386067	-0.0305244192290583	0.813064352391372	-0.0375424394628547	0.97005250218364	0.992071320012175	21	12	27	22	27.512236514896	12.4154697096078	17.4371820038956	23.2042951260273	0.79	UP_pEhEx_DOWN_CDC5
EHI_148350A	17.3448161420332	0.0264022953389715	0.868722750762537	0.0303920846044338	0.975754357511975	0.992071320012175	19	10	30	14	24.8920235134773	10.3462247580065	19.3746466709952	14.7663696256537	0.79	DOWN_pEhEx_UP_CDC5
EHI_153520A	95.6164301414288	0.0137534995843393	0.434169884207311	0.0316776913475927	0.974729085682424	0.992071320012175	75	91	162	81	98.2579875532	94.1506452978589	104.623092023374	85.4339956912822	0.79	DOWN_pEhEx_UP_CDC5
EHI_155470A	176.275173900213	-0.0148169733596069	0.371251218816082	-0.0399109083247137	0.968164154447855	0.992071320012175	124	182	289	159	162.453206087957	188.301290595718	186.642429597253	167.703769319924	0.79	UP_pEhEx_DOWN_CDC5
EHI_166430A	16.8044094112847	-0.0274388184091764	0.869504317401182	-0.031556851254272	0.974825453947756	0.992071320012175	11	18	17	22	14.4111715078027	18.6232045644117	10.9789664468973	23.2042951260273	0.79	UP_pEhEx_DOWN_CDC5
EHI_167100A	40.1640105924944	-0.0221848203349708	0.592555787652721	-0.037439209602274	0.970134809830997	0.992071320012175	35	33	71	33	45.8537275248267	34.1425417014214	45.8533304546886	34.8064426890409	0.79	UP_pEhEx_DOWN_CDC5
EHI_173440A	42.9985599009536	-0.0193584866088143	0.590344622782836	-0.0327918403280444	0.973840585189955	0.992071320012175	24	52	69	40	31.442556017024	53.8003687416337	44.5616873432889	42.1896275018677	0.79	UP_pEhEx_DOWN_CDC5
EHI_178740A	70.8085558348176	0.0190614141286123	0.475605156819782	0.0400782326585141	0.968030755678147	0.992071320012175	60	62	113	64	78.60639004256	64.1465934996402	72.9778357940818	67.5034040029884	0.79	DOWN_pEhEx_UP_CDC5
EHI_187140A	35.6109487713036	-0.0185331074229325	0.603065995371993	-0.0307314747725091	0.975483689772461	0.992071320012175	28	33	57	33	36.6829820198613	34.1425417014214	36.8118286748908	34.8064426890409	0.79	UP_pEhEx_DOWN_CDC5
EHI_189430A	61.0570479223109	0.0198209931769032	0.510787799659603	0.038804750603112	0.969046057255414	0.992071320012175	41	67	106	50	53.7143665290827	69.3197058786434	68.4570849041829	52.7370343773347	0.79	DOWN_pEhEx_UP_CDC5
EHI_193490A	24.7589010779056	0.0236192273531665	0.6997442742421	0.033754084488578	0.973073250332097	0.992071320012175	20	23	40	22	26.2021300141867	23.7963169434149	25.8328622279936	23.2042951260273	0.79	DOWN_pEhEx_UP_CDC5
EHI_198760A	30387.7308209678	-0.00957618302867367	0.285464824465702	-0.0335459300339269	0.973239239554112	0.992071320012175	20793	32217	47997	28424	27241.0444692492	33332.4323028695	30997.4972089252	29979.9493028272	0.79	UP_pEhEx_DOWN_CDC5
EHI_199690A	333.124250700641	-0.0123164556295897	0.347699011281844	-0.0354227513739059	0.971742643121285	0.992071320012175	262	309	439	366	343.247903185845	319.6983450224	283.515662952229	386.03509164209	0.79	UP_pEhEx_DOWN_CDC5
EHI_199970A	3521.78038525153	-0.00985113061061224	0.288304100344375	-0.0341692351889731	0.972742198971664	0.992071320012175	2822	3211	5040	3615	3697.12054500174	3322.17276979588	3254.94064072719	3812.8875854813	0.79	UP_pEhEx_DOWN_CDC5
EHI_200070A	139.039500046235	-0.0136268132022459	0.388392153802726	-0.0350851917805923	0.972011809390241	0.992071320012175	99	142	214	134	129.700543570224	146.916391563692	138.205812919765	141.335252131257	0.79	UP_pEhEx_DOWN_CDC5
EHI_202040A	864.961989973801	-0.0136366360243698	0.34323822638667	-0.0397293628041523	0.968308892019022	0.992071320012175	739	728	1093	979	968.168704024197	753.205162382872	705.882960379924	1032.59113310821	0.79	UP_pEhEx_DOWN_CDC5
EHI_093740A	1965.19941898469	0.00924760343595458	0.308235427329595	0.0300017539063287	0.976065654386626	0.992111314350073	1383	2059	2638	2100	1811.87729048101	2130.28767767353	1703.67726393617	2214.95544384806	0.79	DOWN_pEhEx_UP_CDC5
EHI_043140A	42.8274591117647	-0.0174059836425217	0.598421791674594	-0.02908648027976	0.976795618410857	0.992576717538387	23	53	70	39	30.1324495163147	54.8349912174343	45.2075088989887	41.134886814321	0.74	UP_pEhEx_DOWN_CDC5
EHI_120640A	23.0640910350159	0.0209977523235445	0.736755715562662	0.0285002910462778	0.977263135903292	0.992775249171598	14	27	32	24	18.3414910099307	27.9348068466175	20.6662897823948	25.3137765011206	0.72	DOWN_pEhEx_UP_CDC5
EHI_187280A	202.018407786288	-0.0148711935325286	0.531071910718636	-0.0280022219823398	0.977660378957388	0.992902300232893	72	297	355	168	94.327668051072	307.282875312792	229.266652273443	177.196435507844	0.71	UP_pEhEx_DOWN_CDC5
