"","GenId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","U2AF84_1","U2AF84_2","pEhEx_1","pEhEx_2","U2AF84_1.1","U2AF84_2.1","pEhEx_1.1","pEhEx_2.1","Certeza","DE"
"4303","EHI_155500A",14.12006508,-0.356388771,0.85415202,-0.417242789,0.67650083,NA,13,9,27,12,14.60060762,10.25426219,18.35528677,13.27010375,NA,"UP_pEhEx_DOWN_U2AF84"
"4304","EHI_155560A",21.95787371,0.452515973,0.699458659,0.646951707,0.5176632,NA,26,19,30,15,29.20121523,21.64788684,20.39476307,16.58762968,NA,"DOWN_pEhEx_UP_U2AF84"
"4305","EHI_155580A",8.594779221,0.70865716,1.27017544,0.557920692,0.576898541,NA,17,2,11,5,19.09310227,2.278724931,7.478079794,5.529209894,NA,"DOWN_pEhEx_UP_U2AF84"
"4306","EHI_155590A",7.866799291,0.224897096,1.11215452,0.20221749,0.8397467,NA,10,5,10,7,11.23123663,5.696812326,6.798254358,7.740893852,NA,"DOWN_pEhEx_UP_U2AF84"
"4307","EHI_155600A",11.90605127,-0.128766102,0.9178675,-0.140288333,0.888432182,NA,10,10,14,14,11.23123663,11.39362465,9.517556102,15.4817877,NA,"UP_pEhEx_DOWN_U2AF84"
"4308","EHI_155610A",11.24662615,0.022966443,0.921807781,0.024914568,0.980123107,NA,10,10,15,11,11.23123663,11.39362465,10.19738154,12.16426177,NA,"DOWN_pEhEx_UP_U2AF84"
"4309","EHI_155690A",7.057035956,-0.128151502,1.211550039,-0.105774832,0.915761006,NA,4,8,15,4,4.492494651,9.114899722,10.19738154,4.423367915,NA,"UP_pEhEx_DOWN_U2AF84"
"4310","EHI_155710A",10.58772246,0.487163217,0.987895691,0.493132242,0.62191915,NA,14,8,16,6,15.72373128,9.114899722,10.87720697,6.635051873,NA,"DOWN_pEhEx_UP_U2AF84"
"4311","EHI_155730A",13.95563094,0.371923636,0.892081556,0.41691663,0.676739389,NA,19,9,21,9,21.33934959,10.25426219,14.27633415,9.95257781,NA,"DOWN_pEhEx_UP_U2AF84"
"4312","EHI_156210A",10.633893,-0.131602332,0.950946442,-0.138390898,0.889931491,NA,10,8,18,9,11.23123663,9.114899722,12.23685784,9.95257781,NA,"UP_pEhEx_DOWN_U2AF84"
"4313","EHI_156230A",21.25909384,0.493157347,0.717034792,0.687773246,0.491595586,NA,18,26,29,14,20.21622593,29.6234241,19.71493764,15.4817877,NA,"DOWN_pEhEx_UP_U2AF84"
"4314","EHI_156300A",13.97181925,-0.797915286,0.855500218,-0.932688584,0.350980781,NA,10,8,23,18,11.23123663,9.114899722,15.63598502,19.90515562,NA,"UP_pEhEx_DOWN_U2AF84"
"4315","EHI_156340A",11.3949804,-0.736957278,0.979319226,-0.752519973,0.451738423,NA,5,10,16,16,5.615618314,11.39362465,10.87720697,17.69347166,NA,"UP_pEhEx_DOWN_U2AF84"
"4316","EHI_156370A",21.08350767,-0.82478519,0.719738538,-1.145951128,0.251815374,NA,15,12,45,21,16.84685494,13.67234958,30.59214461,23.22268156,NA,"UP_pEhEx_DOWN_U2AF84"
"4317","EHI_156380A",14.26930992,-1.833414274,0.909209283,-2.016493131,0.043748436,NA,6,5,25,25,6.738741976,5.696812326,16.9956359,27.64604947,NA,"UP_pEhEx_DOWN_U2AF84"
"4318","EHI_156430A",11.35522266,-0.131673185,1.119503925,-0.11761744,0.906370786,NA,13,6,6,18,14.60060762,6.836174792,4.078952615,19.90515562,NA,"UP_pEhEx_DOWN_U2AF84"
"4319","EHI_156440A",32.47120794,-0.573904497,0.600715926,-0.955367541,0.339391863,NA,20,26,51,39,22.46247325,29.6234241,34.67109723,43.12783718,NA,"UP_pEhEx_DOWN_U2AF84"
"4320","EHI_157140A",33.83996978,0.008007168,0.582469704,0.013746927,0.989031885,NA,26,34,52,29,29.20121523,38.73832382,35.35092266,32.06941739,NA,"DOWN_pEhEx_UP_U2AF84"
"4321","EHI_157790A",18.46474497,-1.092096512,0.934719663,-1.168367967,0.24265837,NA,8,13,59,9,8.984989302,14.81171205,40.10970071,9.95257781,NA,"UP_pEhEx_DOWN_U2AF84"
"4322","EHI_158020A",20.56140818,0.040910612,0.718759738,0.056918341,0.954610244,NA,18,19,35,15,20.21622593,21.64788684,23.79389025,16.58762968,NA,"DOWN_pEhEx_UP_U2AF84"
"4323","EHI_158060A",21.51203623,-0.769221604,0.759430347,-1.012892896,0.311111322,NA,17,11,28,32,19.09310227,12.53298712,19.0351122,35.38694332,NA,"UP_pEhEx_DOWN_U2AF84"
"4324","EHI_158070A",21.67392368,-0.019680211,0.728348296,-0.027020329,0.97844352,NA,24,14,27,23,26.95496791,15.95107451,18.35528677,25.43436551,NA,"UP_pEhEx_DOWN_U2AF84"
"4325","EHI_158110A",12.65838941,0.220312831,0.880153046,0.250311957,0.80234611,NA,11,13,15,12,12.35436029,14.81171205,10.19738154,13.27010375,NA,"DOWN_pEhEx_UP_U2AF84"
"4326","EHI_158130A",16.76213649,0.328717492,0.778146986,0.422436246,0.672706626,NA,19,14,21,14,21.33934959,15.95107451,14.27633415,15.4817877,NA,"DOWN_pEhEx_UP_U2AF84"
"4327","EHI_158190A",6.549519978,0.129218341,1.331488045,0.097048067,0.922688222,NA,9,3,4,9,10.10811296,3.418087396,2.719301743,9.95257781,NA,"DOWN_pEhEx_UP_U2AF84"
"4328","EHI_158260A",7.82832852,0.62695204,1.224227718,0.512120441,0.608566719,NA,13,4,13,3,14.60060762,4.557449861,8.837730666,3.317525937,NA,"DOWN_pEhEx_UP_U2AF84"
"4329","EHI_158610A",16.33965821,0.204888783,0.788122308,0.259970795,0.794886302,NA,14,17,25,12,15.72373128,19.36916191,16.9956359,13.27010375,NA,"DOWN_pEhEx_UP_U2AF84"
"4330","EHI_158620A",26.77939556,0.16072986,0.63060495,0.254882015,0.798814227,NA,27,23,37,23,30.32433889,26.2053367,25.15354113,25.43436551,NA,"DOWN_pEhEx_UP_U2AF84"
"4331","EHI_159330A",19.93025868,0.623547754,0.786517892,0.792795384,0.427897047,NA,29,14,28,11,32.57058622,15.95107451,19.0351122,12.16426177,NA,"DOWN_pEhEx_UP_U2AF84"
"4332","EHI_159490A",30.09170387,0.568219434,0.699079952,0.812810369,0.41632679,NA,41,23,48,14,46.04807017,26.2053367,32.63162092,15.4817877,NA,"DOWN_pEhEx_UP_U2AF84"
"4333","EHI_159500A",9.558141672,-0.321896211,0.995093017,-0.323483539,0.746329072,NA,7,8,15,10,7.861865639,9.114899722,10.19738154,11.05841979,NA,"UP_pEhEx_DOWN_U2AF84"
"4334","EHI_159710A",7.899639424,0.385891759,1.158770964,0.333018147,0.739120585,NA,9,7,15,3,10.10811296,7.975537257,10.19738154,3.317525937,NA,"DOWN_pEhEx_UP_U2AF84"
"4335","EHI_159720A",21.38741693,-0.503025689,0.885450167,-0.568101636,0.569965957,NA,7,24,22,32,7.861865639,27.34469917,14.95615959,35.38694332,NA,"UP_pEhEx_DOWN_U2AF84"
"4336","EHI_159730A",6.67496191,-1.543935393,1.250660928,-1.234495584,0.217018291,NA,2,4,13,10,2.246247325,4.557449861,8.837730666,11.05841979,NA,"UP_pEhEx_DOWN_U2AF84"
"4337","EHI_159740A",12.83219606,-1.311877671,0.919225068,-1.427156109,0.153534902,NA,8,5,23,19,8.984989302,5.696812326,15.63598502,21.0109976,NA,"UP_pEhEx_DOWN_U2AF84"
"4338","EHI_159770A",9.329314231,0.092217818,1.011627709,0.091157861,0.927367158,NA,10,7,12,9,11.23123663,7.975537257,8.15790523,9.95257781,NA,"DOWN_pEhEx_UP_U2AF84"
"4339","EHI_159780A",17.0684774,0.878241658,0.77238758,1.137047877,0.255518272,NA,19,20,16,12,21.33934959,22.78724931,10.87720697,13.27010375,NA,"DOWN_pEhEx_UP_U2AF84"
"4340","EHI_159790A",23.41793374,0.389145166,0.729496985,0.533443145,0.593726858,NA,16,31,35,15,17.9699786,35.32023642,23.79389025,16.58762968,NA,"DOWN_pEhEx_UP_U2AF84"
"4341","EHI_159840A",15.26115078,0.628803213,0.869906211,0.722840238,0.469778043,NA,22,11,22,8,24.70872058,12.53298712,14.95615959,8.846735831,NA,"DOWN_pEhEx_UP_U2AF84"
"4342","EHI_159870A",20.19354768,1.094095469,0.789728806,1.38540656,0.165928186,NA,29,20,26,7,32.57058622,22.78724931,17.67546133,7.740893852,NA,"DOWN_pEhEx_UP_U2AF84"
"4343","EHI_159880A",26.36243949,0.45351454,0.638703985,0.710054345,0.477670436,NA,28,26,36,18,31.44746256,29.6234241,24.47371569,19.90515562,NA,"DOWN_pEhEx_UP_U2AF84"
"4344","EHI_159900A",15.6764341,0.425988366,0.836854137,0.509035383,0.610727423,NA,17,15,26,8,19.09310227,17.09043698,17.67546133,8.846735831,NA,"DOWN_pEhEx_UP_U2AF84"
"4345","EHI_159910A",10.93419026,-0.4848448,1.41100154,-0.343617485,0.731133974,NA,0,16,18,12,0,18.22979944,12.23685784,13.27010375,NA,"UP_pEhEx_DOWN_U2AF84"
"4346","EHI_160720A",19.53260955,-0.136764261,0.72836782,-0.187768127,0.851058423,NA,17,16,34,16,19.09310227,18.22979944,23.11406482,17.69347166,NA,"UP_pEhEx_DOWN_U2AF84"
"4347","EHI_160860A",17.95277208,0.475267472,0.761943207,0.623757082,0.532787129,NA,22,15,23,13,24.70872058,17.09043698,15.63598502,14.37594573,NA,"DOWN_pEhEx_UP_U2AF84"
"4348","EHI_160880A",20.67425137,-0.620803711,0.762539792,-0.814126316,0.415572592,NA,15,14,49,15,16.84685494,15.95107451,33.31144636,16.58762968,NA,"UP_pEhEx_DOWN_U2AF84"
"4349","EHI_160900A",22.1656718,-0.69578086,0.773218208,-0.899850589,0.368199768,NA,22,8,40,25,24.70872058,9.114899722,27.19301743,27.64604947,NA,"UP_pEhEx_DOWN_U2AF84"
"4350","EHI_160910A",31.40687101,-1.63140252,0.730228063,-2.234100007,0.025476494,NA,18,9,44,59,20.21622593,10.25426219,29.91231918,65.24467675,NA,"UP_pEhEx_DOWN_U2AF84"
"4351","EHI_160920A",32.00022265,-0.08087362,0.58492798,-0.138262527,0.89003294,NA,29,26,48,30,32.57058622,29.6234241,32.63162092,33.17525937,NA,"UP_pEhEx_DOWN_U2AF84"
"4352","EHI_160950A",9.618055635,-0.020396882,1.049543133,-0.019434058,0.984494841,NA,12,5,17,7,13.47748395,5.696812326,11.55703241,7.740893852,NA,"UP_pEhEx_DOWN_U2AF84"
"4353","EHI_161190A",10.77823804,0.580770392,0.979812035,0.592736536,0.553357486,NA,11,12,17,5,12.35436029,13.67234958,11.55703241,5.529209894,NA,"DOWN_pEhEx_UP_U2AF84"
"4354","EHI_161640A",26.12044138,-0.263404223,0.662312833,-0.397703637,0.690848656,NA,26,16,40,27,29.20121523,18.22979944,27.19301743,29.85773343,NA,"UP_pEhEx_DOWN_U2AF84"
"4355","EHI_161660A",33.84399479,0.858160952,0.57946652,1.480950015,0.138619894,NA,40,37,32,24,44.92494651,42.15641122,21.75441395,26.54020749,NA,"DOWN_pEhEx_UP_U2AF84"
"4356","EHI_161900A",13.26810573,0.829631579,0.906470976,0.915232369,0.360069655,NA,20,10,12,10,22.46247325,11.39362465,8.15790523,11.05841979,NA,"DOWN_pEhEx_UP_U2AF84"
"4357","EHI_161960A",24.26901914,0.595985587,0.737312425,0.808321638,0.418905449,NA,26,26,40,10,29.20121523,29.6234241,27.19301743,11.05841979,NA,"DOWN_pEhEx_UP_U2AF84"
"4358","EHI_162180A",24.05056239,0.804456554,0.663249182,1.212902445,0.225167121,NA,27,27,24,17,30.32433889,30.76278656,16.31581046,18.79931364,NA,"DOWN_pEhEx_UP_U2AF84"
"4359","EHI_162190A",9.175177041,-0.223299214,1.01531919,-0.219930063,0.825925622,NA,7,8,16,8,7.861865639,9.114899722,10.87720697,8.846735831,NA,"UP_pEhEx_DOWN_U2AF84"
"4360","EHI_162210A",19.32824212,0.05107922,0.764354494,0.066826611,0.946719738,NA,19,16,36,12,21.33934959,18.22979944,24.47371569,13.27010375,NA,"DOWN_pEhEx_UP_U2AF84"
"4361","EHI_162540A",19.30456427,0.307583924,0.800073825,0.384444428,0.700649077,NA,26,12,31,12,29.20121523,13.67234958,21.07458851,13.27010375,NA,"DOWN_pEhEx_UP_U2AF84"
"4362","EHI_162550A",12.32195784,-0.122797929,0.936405602,-0.131137542,0.895666504,NA,14,7,23,9,15.72373128,7.975537257,15.63598502,9.95257781,NA,"UP_pEhEx_DOWN_U2AF84"
"4363","EHI_162560A",31.241211,-0.277226744,0.60402013,-0.45896938,0.646256155,NA,22,28,55,28,24.70872058,31.90214903,37.39039897,30.96357541,NA,"UP_pEhEx_DOWN_U2AF84"
"4364","EHI_163470A",11.20789465,0.160491907,0.929918685,0.172587033,0.862976045,NA,11,10,18,8,12.35436029,11.39362465,12.23685784,8.846735831,NA,"DOWN_pEhEx_UP_U2AF84"
"4365","EHI_163490A",20.95900599,1.687286167,0.82243995,2.051561537,0.040212293,NA,30,27,22,4,33.69370988,30.76278656,14.95615959,4.423367915,NA,"DOWN_pEhEx_UP_U2AF84"
"4366","EHI_163520A",9.842041214,-0.924726591,1.026266993,-0.901058495,0.367557219,NA,4,8,20,11,4.492494651,9.114899722,13.59650872,12.16426177,NA,"UP_pEhEx_DOWN_U2AF84"
"4367","EHI_163550A",7.989122596,-0.238275535,1.080768766,-0.220468561,0.825506255,NA,7,6,14,7,7.861865639,6.836174792,9.517556102,7.740893852,NA,"UP_pEhEx_DOWN_U2AF84"
"4368","EHI_163570A",14.20595867,0.67316205,0.843538239,0.798021973,0.424857739,NA,16,15,19,8,17.9699786,17.09043698,12.91668328,8.846735831,NA,"DOWN_pEhEx_UP_U2AF84"
"4369","EHI_163600A",13.7337211,0.070601489,0.864733391,0.081645383,0.934928711,NA,15,10,23,10,16.84685494,11.39362465,15.63598502,11.05841979,NA,"DOWN_pEhEx_UP_U2AF84"
"4370","EHI_163620A",23.78924071,0.470661824,0.676380478,0.69585365,0.486520487,NA,23,26,34,15,25.83184424,29.6234241,23.11406482,16.58762968,NA,"DOWN_pEhEx_UP_U2AF84"
"4371","EHI_163630A",9.669335372,-1.687751786,1.181456685,-1.428534629,0.153138035,NA,2,6,11,20,2.246247325,6.836174792,7.478079794,22.11683958,NA,"UP_pEhEx_DOWN_U2AF84"
"4372","EHI_163760A",28.66599358,0.195753192,0.637990253,0.306827872,0.758974392,NA,21,33,38,25,23.58559692,37.59896135,25.83336656,27.64604947,NA,"DOWN_pEhEx_UP_U2AF84"
"4373","EHI_164070A",16.99002286,-0.295488691,0.768777991,-0.384361538,0.700710504,NA,13,14,29,16,14.60060762,15.95107451,19.71493764,17.69347166,NA,"UP_pEhEx_DOWN_U2AF84"
"4374","EHI_164310A",5.531590234,0.608895086,1.444645848,0.421483983,0.673401705,NA,8,4,11,1,8.984989302,4.557449861,7.478079794,1.105841979,NA,"DOWN_pEhEx_UP_U2AF84"
"4375","EHI_164320A",8.403901111,0.439668233,1.21490153,0.361896188,0.717429609,NA,13,4,5,10,14.60060762,4.557449861,3.399127179,11.05841979,NA,"DOWN_pEhEx_UP_U2AF84"
"4376","EHI_164370A",8.767491679,-0.268181807,1.045247203,-0.256572614,0.797508719,NA,6,8,12,10,6.738741976,9.114899722,8.15790523,11.05841979,NA,"UP_pEhEx_DOWN_U2AF84"
"4377","EHI_164380A",13.18891951,0.189377573,0.884321084,0.214150241,0.830429898,NA,13,12,23,8,14.60060762,13.67234958,15.63598502,8.846735831,NA,"DOWN_pEhEx_UP_U2AF84"
"4378","EHI_164420A",6.633111792,-0.187714081,1.189212138,-0.157847431,0.874577022,NA,7,4,11,6,7.861865639,4.557449861,7.478079794,6.635051873,NA,"UP_pEhEx_DOWN_U2AF84"
"4379","EHI_164460A",11.49325671,0.501522604,0.960713134,0.522031589,0.601648337,NA,15,9,18,6,16.84685494,10.25426219,12.23685784,6.635051873,NA,"DOWN_pEhEx_UP_U2AF84"
"4380","EHI_164480A",25.30324382,-0.574475586,2.751288924,-0.208802348,0.834602539,NA,19,17,89,0,21.33934959,19.36916191,60.50446379,0,NA,"UP_pEhEx_DOWN_U2AF84"
"4381","EHI_164620A",8.835264323,-0.116018613,1.028449338,-0.112809264,0.910181774,NA,7,8,14,8,7.861865639,9.114899722,9.517556102,8.846735831,NA,"UP_pEhEx_DOWN_U2AF84"
"4382","EHI_164760A",34.04807908,-0.208523574,0.579030493,-0.360125376,0.718753377,NA,29,27,60,29,32.57058622,30.76278656,40.78952615,32.06941739,NA,"UP_pEhEx_DOWN_U2AF84"
"4383","EHI_164770A",10.73675707,0.168917406,0.951374973,0.177550819,0.859075752,NA,10,10,12,11,11.23123663,11.39362465,8.15790523,12.16426177,NA,"DOWN_pEhEx_UP_U2AF84"
"4384","EHI_164790A",9.12036566,0.148201171,1.014600604,0.146068483,0.883867326,NA,9,8,14,7,10.10811296,9.114899722,9.517556102,7.740893852,NA,"DOWN_pEhEx_UP_U2AF84"
"4385","EHI_164820A",8.044773244,0.196114312,1.239420014,0.158230713,0.874275003,NA,3,12,6,10,3.369370988,13.67234958,4.078952615,11.05841979,NA,"DOWN_pEhEx_UP_U2AF84"
"4386","EHI_164840A",9.600462741,-3.987514462,1.413096574,-2.82182728,0.004775089,NA,1,1,19,21,1.123123663,1.139362465,12.91668328,23.22268156,NA,"UP_pEhEx_DOWN_U2AF84"
"4387","EHI_164920A",21.00871561,-0.477414012,0.704631001,-0.677537621,0.498064909,NA,16,15,33,24,17.9699786,17.09043698,22.43423938,26.54020749,NA,"UP_pEhEx_DOWN_U2AF84"
"4388","EHI_165150A",14.11726428,0.380559408,0.891513954,0.426868706,0.66947496,NA,11,17,12,15,12.35436029,19.36916191,8.15790523,16.58762968,NA,"DOWN_pEhEx_UP_U2AF84"
"4389","EHI_165160A",25.00653711,-0.065990399,0.671644405,-0.09825199,0.9217322,NA,20,23,30,28,22.46247325,26.2053367,20.39476307,30.96357541,NA,"UP_pEhEx_DOWN_U2AF84"
"4390","EHI_165170A",6.751896837,-0.258217166,1.312118888,-0.196794032,0.843988722,NA,9,2,15,4,10.10811296,2.278724931,10.19738154,4.423367915,NA,"UP_pEhEx_DOWN_U2AF84"
"4391","EHI_165210A",7.86247887,0.024375162,1.107566483,0.022007854,0.98244169,NA,9,5,10,8,10.10811296,5.696812326,6.798254358,8.846735831,NA,"DOWN_pEhEx_UP_U2AF84"
"4392","EHI_165220A",26.60391698,-0.184762389,0.632297265,-0.292208111,0.77012751,NA,21,23,41,26,23.58559692,26.2053367,27.87284287,28.75189145,NA,"UP_pEhEx_DOWN_U2AF84"
"4393","EHI_165260A",8.030972714,-1.342221387,1.169000731,-1.148178398,0.250894925,NA,2,6,16,11,2.246247325,6.836174792,10.87720697,12.16426177,NA,"UP_pEhEx_DOWN_U2AF84"
"4394","EHI_165290A",28.17798732,0.595276319,0.621232944,0.958217565,0.337953062,NA,28,32,35,19,31.44746256,36.45959889,23.79389025,21.0109976,NA,"DOWN_pEhEx_UP_U2AF84"
"4395","EHI_165780A",28.05410053,-0.798737417,0.678128623,-1.177855337,0.238854283,NA,14,22,40,40,15.72373128,25.06597424,27.19301743,44.23367915,NA,"UP_pEhEx_DOWN_U2AF84"
"4396","EHI_166020A",28.95525642,0.265196779,0.61594676,0.430551463,0.666794539,NA,27,29,43,21,30.32433889,33.04151149,29.23249374,23.22268156,NA,"DOWN_pEhEx_UP_U2AF84"
"4397","EHI_166360A",31.60730696,0.043402705,0.622753705,0.069694816,0.944436568,NA,30,27,57,21,33.69370988,30.76278656,38.75004984,23.22268156,NA,"DOWN_pEhEx_UP_U2AF84"
"4398","EHI_166380A",9.557461318,-0.866698843,1.010821748,-0.857420059,0.391212778,NA,6,6,20,10,6.738741976,6.836174792,13.59650872,11.05841979,NA,"UP_pEhEx_DOWN_U2AF84"
"4399","EHI_166410A",10.90451345,-1.534517493,1.367908213,-1.121798582,0.261948089,NA,10,0,33,9,11.23123663,0,22.43423938,9.95257781,NA,"UP_pEhEx_DOWN_U2AF84"
"4400","EHI_166430A",15.47806645,-0.444949556,0.856520437,-0.519485044,0.60342254,NA,11,12,17,22,12.35436029,13.67234958,11.55703241,24.32852353,NA,"UP_pEhEx_DOWN_U2AF84"
"4401","EHI_166480A",16.723405,0.421719094,0.790705658,0.533345233,0.593794621,NA,20,14,24,11,22.46247325,15.95107451,16.31581046,12.16426177,NA,"DOWN_pEhEx_UP_U2AF84"
"4402","EHI_166690A",6.948614988,2.425243606,1.449009035,1.673725662,0.094184528,NA,13,8,6,0,14.60060762,9.114899722,4.078952615,0,NA,"DOWN_pEhEx_UP_U2AF84"
"4403","EHI_166800A",21.79032094,1.305419315,0.743960515,1.754688976,0.079312523,NA,36,19,19,11,40.43245186,21.64788684,12.91668328,12.16426177,NA,"DOWN_pEhEx_UP_U2AF84"
"4404","EHI_166860A",10.97657184,1.487580102,1.42103466,1.046828866,0.295178514,NA,27,2,15,1,30.32433889,2.278724931,10.19738154,1.105841979,NA,"DOWN_pEhEx_UP_U2AF84"
"4405","EHI_166890A",10.71410547,0.138836155,0.979484772,0.141744066,0.887282166,NA,10,10,20,6,11.23123663,11.39362465,13.59650872,6.635051873,NA,"DOWN_pEhEx_UP_U2AF84"
"4406","EHI_166900A",10.8218114,0.886514584,0.976611005,0.907745847,0.364012515,NA,15,10,14,5,16.84685494,11.39362465,9.517556102,5.529209894,NA,"DOWN_pEhEx_UP_U2AF84"
"4407","EHI_166940A",25.54549783,0.623464634,0.667081752,0.934615033,0.349986729,NA,27,28,36,14,30.32433889,31.90214903,24.47371569,15.4817877,NA,"DOWN_pEhEx_UP_U2AF84"
"4408","EHI_167010A",7.45322257,0.5821708,1.224495535,0.475437258,0.634475343,NA,9,7,14,2,10.10811296,7.975537257,9.517556102,2.211683958,NA,"DOWN_pEhEx_UP_U2AF84"
"4409","EHI_167070A",8.554744128,-0.032098366,1.045325613,-0.030706572,0.97550355,NA,8,7,14,7,8.984989302,7.975537257,9.517556102,7.740893852,NA,"UP_pEhEx_DOWN_U2AF84"
"4410","EHI_167150A",22.33057607,-0.262033118,0.689097156,-0.380255695,0.70375562,NA,20,16,39,20,22.46247325,18.22979944,26.513192,22.11683958,NA,"UP_pEhEx_DOWN_U2AF84"
"4411","EHI_167170A",14.24806951,0.202762628,0.829558813,0.244422246,0.806903815,NA,13,14,21,11,14.60060762,15.95107451,14.27633415,12.16426177,NA,"DOWN_pEhEx_UP_U2AF84"
"4412","EHI_167330A",33.6211952,0.028856151,0.57860203,0.049872191,0.960224238,NA,33,27,46,32,37.06308087,30.76278656,31.27197005,35.38694332,NA,"DOWN_pEhEx_UP_U2AF84"
"4413","EHI_167460A",15.34084181,0.608173138,0.851926483,0.713879836,0.475301487,NA,18,15,24,7,20.21622593,17.09043698,16.31581046,7.740893852,NA,"DOWN_pEhEx_UP_U2AF84"
"4414","EHI_167510A",19.0485107,-0.394791869,0.742074594,-0.53201103,0.594718356,NA,13,16,28,22,14.60060762,18.22979944,19.0351122,24.32852353,NA,"UP_pEhEx_DOWN_U2AF84"
"4415","EHI_167620A",30.0171487,1.719353668,2.872658263,0.598523566,0.549490639,NA,82,0,20,13,92.09614034,0,13.59650872,14.37594573,NA,"DOWN_pEhEx_UP_U2AF84"
"4416","EHI_167640A",11.71854589,0.425105639,1.023935606,0.415168334,0.678018678,NA,17,7,21,5,19.09310227,7.975537257,14.27633415,5.529209894,NA,"DOWN_pEhEx_UP_U2AF84"
"4417","EHI_167730A",16.80840884,-0.082175586,0.827005313,-0.099365245,0.920848277,NA,20,9,28,14,22.46247325,10.25426219,19.0351122,15.4817877,NA,"UP_pEhEx_DOWN_U2AF84"
"4418","EHI_167940A",25.41490944,-0.424875903,0.877311364,-0.484293172,0.628177821,NA,9,29,21,40,10.10811296,33.04151149,14.27633415,44.23367915,NA,"UP_pEhEx_DOWN_U2AF84"
"4419","EHI_168060A",11.60287947,-0.090083921,0.933617892,-0.096489069,0.923132155,NA,11,9,22,8,12.35436029,10.25426219,14.95615959,8.846735831,NA,"UP_pEhEx_DOWN_U2AF84"
"4420","EHI_168200A",18.88750639,0.743381759,0.752122409,0.988378687,0.322967222,NA,22,20,25,10,24.70872058,22.78724931,16.9956359,11.05841979,NA,"DOWN_pEhEx_UP_U2AF84"
"4421","EHI_168230A",11.12467198,-0.830095751,1.090670443,-0.761087601,0.446604746,NA,7,7,8,21,7.861865639,7.975537257,5.438603487,23.22268156,NA,"UP_pEhEx_DOWN_U2AF84"
"4422","EHI_168260A",17.21141125,-0.228927699,0.76403328,-0.299630534,0.764458991,NA,13,15,27,17,14.60060762,17.09043698,18.35528677,18.79931364,NA,"UP_pEhEx_DOWN_U2AF84"
"4423","EHI_168330A",20.15549737,-0.22516364,0.847392459,-0.265713528,0.790459844,NA,26,7,33,19,29.20121523,7.975537257,22.43423938,21.0109976,NA,"UP_pEhEx_DOWN_U2AF84"
"4424","EHI_168380A",22.40740919,0.09119536,0.687812484,0.132587532,0.894519593,NA,22,19,36,17,24.70872058,21.64788684,24.47371569,18.79931364,NA,"DOWN_pEhEx_UP_U2AF84"
"4425","EHI_168390A",17.20724313,0.599196089,0.875546323,0.684368232,0.493742671,NA,22,15,30,6,24.70872058,17.09043698,20.39476307,6.635051873,NA,"DOWN_pEhEx_UP_U2AF84"
"4426","EHI_168400A",8.39290717,0.030506239,1.063124837,0.02869488,0.97710794,NA,6,9,13,7,6.738741976,10.25426219,8.837730666,7.740893852,NA,"DOWN_pEhEx_UP_U2AF84"
"4427","EHI_169080A",6.815768693,0.202261178,1.191023523,0.169821313,0.865150665,NA,8,5,12,4,8.984989302,5.696812326,8.15790523,4.423367915,NA,"DOWN_pEhEx_UP_U2AF84"
"4428","EHI_169090A",12.19623856,-0.350414762,1.043875485,-0.33568636,0.737107393,NA,4,15,27,8,4.492494651,17.09043698,18.35528677,8.846735831,NA,"UP_pEhEx_DOWN_U2AF84"
"4429","EHI_169230A",7.590338796,0.333433374,1.129242201,0.295271797,0.76778626,NA,10,5,10,6,11.23123663,5.696812326,6.798254358,6.635051873,NA,"DOWN_pEhEx_UP_U2AF84"
"4430","EHI_169240A",13.40365102,1.025161264,0.929496882,1.102920606,0.270061645,NA,22,10,16,6,24.70872058,11.39362465,10.87720697,6.635051873,NA,"DOWN_pEhEx_UP_U2AF84"
"4431","EHI_169250A",10.55462161,0.217661046,0.991720058,0.219478313,0.826277471,NA,13,7,11,11,14.60060762,7.975537257,7.478079794,12.16426177,NA,"DOWN_pEhEx_UP_U2AF84"
"4432","EHI_169320A",27.07531529,-0.121225233,0.636501276,-0.190455601,0.848952131,NA,24,22,47,22,26.95496791,25.06597424,31.95179548,24.32852353,NA,"UP_pEhEx_DOWN_U2AF84"
"4433","EHI_169340A",30.15744207,-0.35286458,0.617645332,-0.571306155,0.56779213,NA,26,21,57,26,29.20121523,23.92661177,38.75004984,28.75189145,NA,"UP_pEhEx_DOWN_U2AF84"
"4434","EHI_169370A",5.808470362,1.088024242,1.261285255,0.862631381,0.388340171,NA,7,7,6,3,7.861865639,7.975537257,4.078952615,3.317525937,NA,"DOWN_pEhEx_UP_U2AF84"
