baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,CmasM_1,CmasM_2,pEhEx_1,pEhEx_2,CmasM_1.1,CmasM_2.1,pEhEx_1.1,pEhEx_2.1,Certeza,DE,
EHI_140750A,49.86039394,0.261484323,0.544803094,0.479961157,0.631255013,0.999901938,52,46,63,42,61.73210914,47.00268206,43.45497918,47.25180539,0.01,DOWN_pEhEx_UP_CmasM
EHI_140980A,20.04210046,0.739339361,0.789699886,0.936228274,0.349155669,0.999901938,21,25,30,8,24.93027484,25.5449359,20.69284723,9.000343883,0.01,DOWN_pEhEx_UP_CmasM
EHI_141000A,32.50281434,-0.718743034,0.709492588,-1.013038115,0.311041956,0.999901938,24,20,36,50,28.49174268,20.43594872,24.83141668,56.25214927,0.01,UP_pEhEx_DOWN_CmasM
EHI_141010A,41.7624882,-1.178258224,0.761671354,-1.546937821,0.12187824,0.999901938,17,30,38,80,20.18165106,30.65392308,26.21093983,90.00343883,0.01,UP_pEhEx_DOWN_CmasM
EHI_141040A,18.97200419,0.04456138,0.740178206,0.060203583,0.951993492,0.999901938,17,18,28,16,20.18165106,18.39235385,19.31332408,18.00068777,0.01,DOWN_pEhEx_UP_CmasM
EHI_141060A,17.91818108,-0.399916585,0.788594621,-0.507125682,0.612066636,0.999901938,15,13,36,14,17.80733917,13.28336667,24.83141668,15.7506018,0.01,UP_pEhEx_DOWN_CmasM
EHI_141070A,31.26775639,0.127057014,0.651856724,0.194915554,0.845459058,0.999901938,32,27,52,21,37.98899024,27.58853077,35.86760187,23.62590269,0.01,DOWN_pEhEx_UP_CmasM
EHI_141090A,7.462074491,0.470584982,1.144092812,0.411317139,0.680840004,0.999901938,7,9,13,3,8.310091615,9.196176925,8.966900467,3.375128956,0.01,DOWN_pEhEx_UP_CmasM
EHI_141220A,6.846216104,0.320973656,1.146198813,0.280033143,0.779452077,0.999901938,6,8,11,4,7.12293567,8.174379488,7.587377318,4.500171942,0.01,DOWN_pEhEx_UP_CmasM
EHI_141330A,130.6124007,-0.537447731,0.485914264,-1.106054648,0.268702867,0.999901938,108,83,186,161,128.2128421,84.80918719,128.2956528,181.1319207,0.01,UP_pEhEx_DOWN_CmasM
EHI_141350A,23.38134306,0.017040428,0.706979298,0.02410315,0.980770331,0.999901938,20,23,41,16,23.7431189,23.50134103,28.28022455,18.00068777,0.01,DOWN_pEhEx_UP_CmasM
EHI_141360A,137.4254057,-0.114433941,0.440677576,-0.25967725,0.795112743,0.999901938,99,143,188,139,117.5284386,146.1170334,129.675176,156.380975,0.01,UP_pEhEx_DOWN_CmasM
EHI_141370A,30.72763799,-0.210416769,0.62752236,-0.335313579,0.737388551,0.999901938,24,28,53,26,28.49174268,28.61032821,36.55736344,29.25111762,0.01,UP_pEhEx_DOWN_CmasM
EHI_141400A,123.2763031,0.643361079,0.441190094,1.458240082,0.144774379,0.999901938,133,140,153,77,157.8917407,143.051641,105.5335209,86.62830988,0.01,DOWN_pEhEx_UP_CmasM
EHI_141410A,17.13458951,0.311594808,0.794695884,0.392093145,0.694989393,0.999901938,20,14,23,13,23.7431189,14.3051641,15.86451621,14.62555881,0.01,DOWN_pEhEx_UP_CmasM
EHI_141560A,12.8889349,0.24049399,0.898662955,0.267613112,0.788997137,0.999901938,8,18,18,10,9.49724756,18.39235385,12.41570834,11.25042985,0.01,DOWN_pEhEx_UP_CmasM
EHI_141790A,15.96663539,-0.492196477,0.905976503,-0.54327731,0.586938884,0.999901938,5,20,25,18,5.935779725,20.43594872,17.24403936,20.25077374,0.01,UP_pEhEx_DOWN_CmasM
EHI_141820A,9.556962426,0.566427086,1.0012934,0.565695415,0.571600852,0.999901938,9,12,14,5,10.6844035,12.26156923,9.656662041,5.625214927,0.01,DOWN_pEhEx_UP_CmasM
EHI_141830A,532.3138054,-0.084908464,0.385308652,-0.2203648,0.825587057,0.999901938,378,572,811,477,448.7449472,584.4681334,559.3966368,536.645504,0.01,UP_pEhEx_DOWN_CmasM
EHI_141840A,592.775914,0.206263951,0.403378619,0.511340814,0.60911243,0.999901938,585,563,667,570,694.4862278,575.2719565,460.0709701,641.2745017,0.01,DOWN_pEhEx_UP_CmasM
EHI_141850A,18.81831324,0.115163093,0.760028816,0.151524641,0.879561875,0.999901938,15,21,31,13,17.80733917,21.45774616,21.3826088,14.62555881,0.01,DOWN_pEhEx_UP_CmasM
EHI_141860A,39.36016281,0.170101417,0.590447389,0.288089032,0.773278588,0.999901938,36,40,63,27,42.73761402,40.87189744,43.45497918,30.37616061,0.01,DOWN_pEhEx_UP_CmasM
EHI_141870A,27.09245406,-0.07187208,0.661859648,-0.108591119,0.913526805,0.999901938,24,24,46,21,28.49174268,24.52313847,31.72903242,23.62590269,0.01,UP_pEhEx_DOWN_CmasM
EHI_141900A,9.623058744,0.023177591,1.042614053,0.02223027,0.982264272,0.999901938,5,13,10,11,5.935779725,13.28336667,6.897615744,12.37547284,0.01,DOWN_pEhEx_UP_CmasM
EHI_141910A,62.42693551,0.476523888,0.505207983,0.943223194,0.345566752,0.999901938,64,68,81,43,75.97798048,69.48222565,55.87068752,48.37684837,0.01,DOWN_pEhEx_UP_CmasM
EHI_141920A,10.66077969,0.610237986,1.013362561,0.60219117,0.547046893,0.999901938,15,8,16,5,17.80733917,8.174379488,11.03618519,5.625214927,0.01,DOWN_pEhEx_UP_CmasM
EHI_141930A,299.4525841,0.170842611,0.384463578,0.44436618,0.656777861,0.999901938,283,292,401,255,335.9651324,298.3648513,276.5943913,286.8859613,0.01,DOWN_pEhEx_UP_CmasM
EHI_141990A,37.18577695,0.026577302,0.631386355,0.042093563,0.966424111,0.999901938,41,26,56,31,48.67339374,26.56673334,38.62664816,34.87633255,0.01,DOWN_pEhEx_UP_CmasM
EHI_142020A,10.15762228,0.610678532,1.01534209,0.601451016,0.547539628,0.999901938,7,16,15,5,8.310091615,16.34875898,10.34642362,5.625214927,0.01,DOWN_pEhEx_UP_CmasM
EHI_142040A,31.39575863,-0.240298381,0.622867925,-0.385793474,0.699649629,0.999901938,27,25,48,31,32.05321051,25.5449359,33.10855557,34.87633255,0.01,UP_pEhEx_DOWN_CmasM
EHI_142050A,18.74570896,0.455288057,0.772819795,0.58912577,0.555776907,0.999901938,14,26,20,16,16.62018323,26.56673334,13.79523149,18.00068777,0.01,DOWN_pEhEx_UP_CmasM
EHI_142060A,7.467442257,-0.437924549,1.195265956,-0.366382517,0.714079664,0.999901938,2,10,12,8,2.37431189,10.21797436,8.277138892,9.000343883,0.01,UP_pEhEx_DOWN_CmasM
EHI_142070A,11.39371769,-0.105547975,0.928601602,-0.113663357,0.909504661,0.999901938,10,10,21,8,11.87155945,10.21797436,14.48499306,9.000343883,0.01,UP_pEhEx_DOWN_CmasM
EHI_142090A,309.8158759,0.369585716,0.395712937,0.933974307,0.350317146,0.999901938,327,304,410,229,388.199994,310.6264206,282.8022455,257.6348437,0.01,DOWN_pEhEx_UP_CmasM
EHI_142100A,152.6804783,-0.37297651,0.436612312,-0.854251012,0.392965924,0.999901938,112,130,213,176,132.9614658,132.8336667,146.9192153,198.0075654,0.01,UP_pEhEx_DOWN_CmasM
EHI_142140A,15.94016458,-0.531647696,0.807447768,-0.658429829,0.510261973,0.999901938,9,15,27,17,10.6844035,15.32696154,18.62356251,19.12573075,0.01,UP_pEhEx_DOWN_CmasM
EHI_142150A,50.58751179,0.456185346,0.579998438,0.786528577,0.431557884,0.999901938,61,44,71,32,72.41651264,44.95908719,48.97307178,36.00137553,0.01,DOWN_pEhEx_UP_CmasM
EHI_142160A,14.85014149,-1.090918647,0.902010281,-1.209430391,0.226497539,0.999901938,9,8,18,25,10.6844035,8.174379488,12.41570834,28.12607464,0.01,UP_pEhEx_DOWN_CmasM
EHI_142170A,23.40884863,0.145303217,0.738791693,0.196676842,0.844080434,0.999901938,27,17,38,16,32.05321051,17.37055641,26.21093983,18.00068777,0.01,DOWN_pEhEx_UP_CmasM
EHI_142200A,33.93922415,-0.033693499,0.633330313,-0.053200516,0.957572145,0.999901938,27,34,38,38,32.05321051,34.74111283,26.21093983,42.75163345,0.01,UP_pEhEx_DOWN_CmasM
EHI_142210A,2313.740984,-0.506891387,0.417739729,-1.213414364,0.224971437,0.999901938,1302,2228,3306,2802,1545.67704,2276.564688,2280.351765,3152.370445,0.01,UP_pEhEx_DOWN_CmasM
EHI_142250A,405.6639731,-0.449512436,0.438244116,-1.025712429,0.305027154,0.999901938,283,342,509,521,335.9651324,349.4547231,351.0886413,586.1473954,0.01,UP_pEhEx_DOWN_CmasM
EHI_142710A,133.7684608,-0.677255282,0.592617872,-1.142819537,0.253113526,0.999901938,45,149,259,134,53.42201752,152.247818,178.6482478,150.75576,0.01,UP_pEhEx_DOWN_CmasM
EHI_142720A,670.333494,-0.237356317,0.373246699,-0.635923418,0.524826339,0.999901938,507,615,944,711,601.8880641,628.4054232,651.1349262,799.9055626,0.01,UP_pEhEx_DOWN_CmasM
EHI_142730A,15964.42939,-0.46576841,0.478589786,-0.973210092,0.330448896,0.999901938,12244,12021,17135,22417,14535.53739,12283.02698,11819.06458,25220.0886,0.01,UP_pEhEx_DOWN_CmasM
EHI_142740A,15.79640598,0.620525673,0.844026483,0.735196922,0.462219573,0.999901938,21,13,15,13,24.93027484,13.28336667,10.34642362,14.62555881,0.01,DOWN_pEhEx_UP_CmasM
EHI_142910A,8.388865695,0.296567736,1.038743329,0.285506272,0.7752563,0.999901938,7,10,12,6,8.310091615,10.21797436,8.277138892,6.750257913,0.01,DOWN_pEhEx_UP_CmasM
EHI_142930A,28.16133309,0.610042182,0.75171885,0.811529712,0.417061537,0.999901938,42,18,35,18,49.86054969,18.39235385,24.1416551,20.25077374,0.01,DOWN_pEhEx_UP_CmasM
EHI_142960A,8.643655632,0.124993883,1.085491359,0.115149588,0.908326556,0.999901938,11,5,14,6,13.05871539,5.10898718,9.656662041,6.750257913,0.01,DOWN_pEhEx_UP_CmasM
EHI_143080A,42.63941794,0.015280628,0.58515235,0.02611393,0.979166466,0.999901938,42,35,53,43,49.86054969,35.76291026,36.55736344,48.37684837,0.01,DOWN_pEhEx_UP_CmasM
EHI_143100A,102.3390253,-0.009010491,0.451717457,-0.019947183,0.984085506,0.999901938,90,95,138,98,106.844035,97.07075643,95.18709726,110.2542126,0.01,UP_pEhEx_DOWN_CmasM
EHI_143110A,760.5189816,-0.06812644,0.371508878,-0.18337769,0.85450168,0.999901938,650,698,1018,760,771.6513642,713.2146104,702.1772827,855.0326689,0.01,UP_pEhEx_DOWN_CmasM
EHI_143120A,15.68190923,-0.332057205,0.874033582,-0.379913554,0.704009585,0.999901938,15,10,34,10,17.80733917,10.21797436,23.45189353,11.25042985,0.01,UP_pEhEx_DOWN_CmasM
EHI_143430A,154430.6347,0.558262524,0.361863997,1.542741276,0.122893563,0.999901938,147971,188119,160534,123647,175664.6523,192219.5119,110730.1846,139108.19,0.01,DOWN_pEhEx_UP_CmasM
EHI_143550A,187.570014,0.334872564,0.404549853,0.827765879,0.407803102,0.999901938,182,198,230,154,216.062382,202.3158923,158.6451621,173.2566198,0.01,DOWN_pEhEx_UP_CmasM
EHI_143560A,17.70196195,-0.900884643,0.842407602,-1.069416564,0.284882007,0.999901938,6,17,28,24,7.12293567,17.37055641,19.31332408,27.00103165,0.01,UP_pEhEx_DOWN_CmasM
EHI_143570A,97.6916071,-0.338171226,0.459685363,-0.735658024,0.461938841,0.999901938,68,90,171,89,80.72660426,91.96176925,117.9492292,100.1288257,0.01,UP_pEhEx_DOWN_CmasM
EHI_143580A,185.3911963,0.404612417,0.432788642,0.934896108,0.349841843,0.999901938,197,185,263,122,233.8697212,189.0325257,181.4072941,137.2552442,0.01,DOWN_pEhEx_UP_CmasM
EHI_143620A,169.1618812,-0.05260096,0.511975006,-0.102741266,0.918168321,0.999901938,102,206,192,189,121.0899064,210.4902718,132.4342223,212.6331242,0.01,UP_pEhEx_DOWN_CmasM
EHI_143630A,90.99156648,-0.012735481,0.47570391,-0.026771866,0.978641693,0.999901938,78,87,152,69,92.59816371,88.89637694,104.8437593,77.62796599,0.01,UP_pEhEx_DOWN_CmasM
EHI_143640A,47.42973213,-0.115935755,0.554791761,-0.20897166,0.834470362,0.999901938,44,38,68,46,52.23486158,38.82830257,46.90378706,51.75197733,0.01,UP_pEhEx_DOWN_CmasM
EHI_143650A,3066.67145,-0.046458737,0.365524426,-0.127101594,0.89885999,0.999901938,2617,2865,3981,3099,3106.787108,2927.449654,2745.940827,3486.508212,0.01,UP_pEhEx_DOWN_CmasM
EHI_143660A,92.65728186,0.048298848,0.456086168,0.105898515,0.915662872,0.999901938,83,88,132,81,98.53394343,89.91817437,91.04852781,91.12848182,0.01,DOWN_pEhEx_UP_CmasM
EHI_143780A,9.456711102,-0.3623021,0.993297034,-0.364746987,0.715300281,0.999901938,7,8,13,11,8.310091615,8.174379488,8.966900467,12.37547284,0.01,UP_pEhEx_DOWN_CmasM
EHI_144600A,236.4794708,0.022577865,0.434622062,0.051948272,0.958569911,0.999901938,204,229,270,252,242.1798128,233.9916129,186.2356251,283.5108323,0.01,DOWN_pEhEx_UP_CmasM
EHI_144710A,409.991326,-0.063507577,0.426232651,-0.148997448,0.881555647,0.999901938,274,466,529,421,325.2807289,476.1576052,364.8838728,473.6430969,0.01,UP_pEhEx_DOWN_CmasM
EHI_144750A,16.22313944,-0.198279376,0.813949214,-0.243601655,0.807539346,0.999901938,10,18,29,13,11.87155945,18.39235385,20.00308566,14.62555881,0.01,UP_pEhEx_DOWN_CmasM
EHI_145050A,9.075406069,0.135820612,1.016732,0.13358546,0.893730382,0.999901938,10,7,12,8,11.87155945,7.152582052,8.277138892,9.000343883,0.01,DOWN_pEhEx_UP_CmasM
EHI_145840A,6095.391766,-0.291609688,0.36912195,-0.79000907,0.429522471,0.999901938,4657,5318,8383,6788,5528.585236,5433.918765,5782.271278,7636.791785,0.01,UP_pEhEx_DOWN_CmasM
EHI_145970A,9.77623175,0.936027648,1.276154449,0.733475207,0.463268644,0.999901938,5,19,2,11,5.935779725,19.41415129,1.379523149,12.37547284,0.01,DOWN_pEhEx_UP_CmasM
EHI_146110A,7841.085802,0.443464818,0.372047953,1.191956076,0.233278468,0.999901938,8626,7666,9011,6289,10240.40718,7833.099145,6215.441546,7075.395335,0.01,DOWN_pEhEx_UP_CmasM
EHI_146150A,127.7985941,0.407230248,0.454502935,0.895990359,0.370257913,0.999901938,144,118,157,99,170.9504561,120.5720975,108.2925672,111.3792556,0.01,DOWN_pEhEx_UP_CmasM
EHI_146170A,176.8037989,0.137097435,0.418733035,0.327410123,0.743357711,0.999901938,138,202,239,153,163.8275204,206.4030821,164.8530163,172.1315768,0.01,DOWN_pEhEx_UP_CmasM
EHI_146180A,1720.554773,-0.464805326,0.453311127,-1.025356094,0.305195197,0.999901938,837,1857,2741,1867,993.6495259,1897.477839,1890.636475,2100.455254,0.01,UP_pEhEx_DOWN_CmasM
EHI_146190A,8.205482732,0.490013862,1.141433579,0.429296869,0.667707195,0.999901938,12,5,13,4,14.24587134,5.10898718,8.966900467,4.500171942,0.01,DOWN_pEhEx_UP_CmasM
EHI_146200A,15.5518992,0.514170591,0.836677715,0.614538408,0.538859601,0.999901938,16,17,13,15,18.99449512,17.37055641,8.966900467,16.87564478,0.01,DOWN_pEhEx_UP_CmasM
EHI_146320A,22.66267157,-0.30328212,0.701350286,-0.43242603,0.665431803,0.999901938,16,21,32,25,18.99449512,21.45774616,22.07237038,28.12607464,0.01,UP_pEhEx_DOWN_CmasM
EHI_146330A,23.19977582,0.754698917,0.735062705,1.026713657,0.304555317,0.999901938,32,20,27,14,37.98899024,20.43594872,18.62356251,15.7506018,0.01,DOWN_pEhEx_UP_CmasM
EHI_146340A,12375.04869,0.038853615,0.375133295,0.103572826,0.917508353,0.999901938,11097,11655,15057,12472,13173.86952,11909.04912,10385.74003,14031.53611,0.01,DOWN_pEhEx_UP_CmasM
EHI_146350A,79.86738104,0.191198724,0.526254968,0.363319561,0.716366183,0.999901938,91,61,102,70,108.031191,62.3296436,70.35568058,78.75300898,0.01,DOWN_pEhEx_UP_CmasM
EHI_146370A,13254.18839,0.079637916,0.347235355,0.229348524,0.818598042,0.999901938,11905,12827,17764,12021,14133.09152,13106.59571,12252.92461,13524.14173,0.01,DOWN_pEhEx_UP_CmasM
EHI_146380A,143.4158485,0.310457879,0.429669018,0.722551235,0.469955638,0.999901938,148,139,190,111,175.6990799,142.0298436,131.0546991,124.8797714,0.01,DOWN_pEhEx_UP_CmasM
EHI_146390A,28887.04024,0.527328108,0.422839862,1.24711068,0.212356917,0.999901938,36121,24795,31988,22459,42881.25989,25335.46743,22064.09324,25267.34041,0.01,DOWN_pEhEx_UP_CmasM
EHI_146500A,79.00160247,0.249394877,0.475379589,0.524622602,0.599845571,0.999901938,73,83,97,69,86.66238398,84.80918719,66.90687271,77.62796599,0.01,DOWN_pEhEx_UP_CmasM
EHI_146510A,729.6811994,-0.048326967,0.410537203,-0.117716412,0.906292362,0.999901938,476,851,1049,676,565.0862298,869.5496181,723.5598915,760.5290582,0.01,UP_pEhEx_DOWN_CmasM
EHI_146520A,26.8184623,0.343733385,0.700395633,0.490770315,0.623588908,0.999901938,31,23,42,16,36.80183429,23.50134103,28.96998612,18.00068777,0.01,DOWN_pEhEx_UP_CmasM
EHI_146530A,1571.538411,0.093929415,0.359864053,0.26101361,0.794082012,0.999901938,1471,1467,2099,1416,1746.306395,1498.976839,1447.809545,1593.060867,0.01,DOWN_pEhEx_UP_CmasM
EHI_146540A,12.66858981,1.433862689,0.92178635,1.555526061,0.119820833,0.999901938,20,13,10,6,23.7431189,13.28336667,6.897615744,6.750257913,0.01,DOWN_pEhEx_UP_CmasM
EHI_146560A,22908.68443,-0.005692025,0.360028537,-0.015809929,0.987386028,0.999901938,17550,24361,30820,21910,20834.58683,24892.00734,21258.45172,24649.69181,0.01,UP_pEhEx_DOWN_CmasM
EHI_146570A,32891.25583,0.180193894,0.349517404,0.515550562,0.606168347,0.999901938,30008,33530,41438,29419,35624.1756,34260.86803,28582.34012,33097.63959,0.01,DOWN_pEhEx_UP_CmasM
EHI_146780A,143.1578242,-0.671376341,0.831609377,-0.807321754,0.419481134,0.999901938,18,195,251,159,21.36880701,199.2505,173.1301552,178.8818347,0.01,UP_pEhEx_DOWN_CmasM
EHI_146790A,17.48975344,0.064570075,0.789365679,0.081799953,0.934805794,0.999901938,19,13,25,15,22.55596295,13.28336667,17.24403936,16.87564478,0.01,DOWN_pEhEx_UP_CmasM
EHI_146820A,37.14750859,-0.692067912,0.695333498,-0.995303568,0.319588643,0.999901938,14,39,52,50,16.62018323,39.85010001,35.86760187,56.25214927,0.01,UP_pEhEx_DOWN_CmasM
EHI_146920A,83.27145403,0.260491186,0.542845209,0.479862734,0.631325001,0.999901938,54,115,125,58,64.10642103,117.5067051,86.22019679,65.25249315,0.01,DOWN_pEhEx_UP_CmasM
EHI_146930A,13.46665492,0.155609021,0.848899912,0.183306676,0.854557396,0.999901938,11,15,19,11,13.05871539,15.32696154,13.10546991,12.37547284,0.01,DOWN_pEhEx_UP_CmasM
EHI_146950A,203.1881203,-0.522161425,0.41134463,-1.269401343,0.204297958,0.999901938,144,159,310,236,170.9504561,162.4657923,213.826088,265.5101446,0.01,UP_pEhEx_DOWN_CmasM
EHI_146980A,167.1905525,0.42005228,0.432559949,0.971084541,0.331506181,0.999901938,154,196,238,108,182.8220155,200.2722975,164.1632547,121.5046424,0.01,DOWN_pEhEx_UP_CmasM
EHI_146990A,8.759228159,-0.132260466,1.040980077,-0.127053792,0.898897823,0.999901938,9,6,15,7,10.6844035,6.130784616,10.34642362,7.875300898,0.01,UP_pEhEx_DOWN_CmasM
EHI_147000A,15.88517799,0.361791534,0.97144176,0.372427405,0.709574653,0.999901938,25,6,19,13,29.67889862,6.130784616,13.10546991,14.62555881,0.01,DOWN_pEhEx_UP_CmasM
EHI_147010A,297.2385282,0.099184927,0.381369487,0.260075676,0.7948054,0.999901938,264,295,405,262,313.4091695,301.4302436,279.3534376,294.7612622,0.01,DOWN_pEhEx_UP_CmasM
EHI_147020A,11.03297895,-0.260148232,0.955914614,-0.272145888,0.785509847,0.999901938,11,7,20,9,13.05871539,7.152582052,13.79523149,10.12538687,0.01,UP_pEhEx_DOWN_CmasM
EHI_147230A,14.4461236,0.121659817,0.850814289,0.142992212,0.886296332,0.999901938,16,11,22,11,18.99449512,11.2397718,15.17475464,12.37547284,0.01,DOWN_pEhEx_UP_CmasM
EHI_147470A,88.92841289,0.840533977,0.543921052,1.545323487,0.122268037,0.999901938,125,78,79,65,148.3944931,79.70020001,54.49116437,73.12779405,0.01,DOWN_pEhEx_UP_CmasM
EHI_147500A,135.8167699,0.089263819,0.446289594,0.20001322,0.841470242,0.999901938,137,115,189,118,162.6403645,117.5067051,130.3649376,132.7550723,0.01,DOWN_pEhEx_UP_CmasM
EHI_147530A,7.143005091,0.42633156,1.125298946,0.378860712,0.7047913,0.999901938,7,8,11,4,8.310091615,8.174379488,7.587377318,4.500171942,0.01,DOWN_pEhEx_UP_CmasM
EHI_147540A,65.68538664,0.721463706,0.720654724,1.001122565,0.316767557,0.999901938,58,92,29,71,68.85504481,94.00536412,20.00308566,79.87805197,0.01,DOWN_pEhEx_UP_CmasM
EHI_147550A,84.28450109,0.224492692,0.473546758,0.47406658,0.63545243,0.999901938,74,92,124,62,87.84953993,94.00536412,85.53043522,69.7526651,0.01,DOWN_pEhEx_UP_CmasM
EHI_147560A,7.871214803,0.380468051,1.073067349,0.354561204,0.722918345,0.999901938,9,7,10,6,10.6844035,7.152582052,6.897615744,6.750257913,0.01,DOWN_pEhEx_UP_CmasM
EHI_147580A,9.622729033,-0.088362527,0.996180381,-0.088701333,0.929319273,0.999901938,7,10,11,11,8.310091615,10.21797436,7.587377318,12.37547284,0.01,UP_pEhEx_DOWN_CmasM
EHI_147700A,389.1395844,-0.192746408,0.422434976,-0.456274738,0.648192428,0.999901938,244,427,555,398,289.6660506,436.3075052,382.8176738,447.7671082,0.01,UP_pEhEx_DOWN_CmasM
EHI_147710A,2268.298153,-0.016686757,0.672858349,-0.024799807,0.980214645,0.999901938,690,3612,2499,2524,819.137602,3690.732339,1723.714174,2839.608495,0.01,UP_pEhEx_DOWN_CmasM
EHI_147720A,708.2920741,0.55763914,0.464029866,1.201731139,0.229467712,0.999901938,912,592,966,426,1082.686222,604.9040821,666.3096808,479.2683118,0.01,DOWN_pEhEx_UP_CmasM
EHI_148020A,198.1580337,-0.252481445,0.421893465,-0.598448342,0.549540818,0.999901938,173,153,292,204,205.3779785,156.3350077,201.4103797,229.508769,0.01,UP_pEhEx_DOWN_CmasM
EHI_148040A,1156.515512,0.203275547,0.381814734,0.532393144,0.594453733,0.999901938,1103,1141,1337,1092,1309.433007,1165.870875,922.2112249,1228.54694,0.01,DOWN_pEhEx_UP_CmasM
EHI_148050A,286.8570793,0.114417155,0.397527581,0.287821928,0.773483051,0.999901938,278,261,420,232,330.0293527,266.6891308,289.6998612,261.0099726,0.01,DOWN_pEhEx_UP_CmasM
EHI_148060A,338.424853,0.235766565,0.40121398,0.587632975,0.556778673,0.999901938,348,312,417,297,413.1302688,318.8008,287.6305765,334.1377667,0.01,DOWN_pEhEx_UP_CmasM
EHI_148080A,15.29773264,0.17943386,0.947261817,0.189423723,0.849760733,0.999901938,13,17,33,5,15.43302728,17.37055641,22.76213195,5.625214927,0.01,DOWN_pEhEx_UP_CmasM
EHI_148090A,12.50591575,0.146228123,0.881423651,0.165899931,0.868235702,0.999901938,10,14,15,12,11.87155945,14.3051641,10.34642362,13.50051583,0.01,DOWN_pEhEx_UP_CmasM
EHI_148100A,31.46160847,1.090001556,0.668155742,1.63135851,0.102814694,0.999901938,44,33,35,14,52.23486158,33.71931539,24.1416551,15.7506018,0.01,DOWN_pEhEx_UP_CmasM
EHI_148120A,10.7078168,0.074772573,0.932643059,0.080172765,0.936099851,0.999901938,9,11,14,10,10.6844035,11.2397718,9.656662041,11.25042985,0.01,DOWN_pEhEx_UP_CmasM
EHI_148130A,340.1072725,0.412489454,0.378396324,1.090099,0.275669537,0.999901938,330,377,443,247,391.7614618,385.2176334,305.5643774,277.8856174,0.01,DOWN_pEhEx_UP_CmasM
EHI_148140A,36.97277789,0.385870461,0.591305758,0.652573489,0.514031282,0.999901938,36,40,41,32,42.73761402,40.87189744,28.28022455,36.00137553,0.01,DOWN_pEhEx_UP_CmasM
EHI_148150A,166.0790877,-0.800368095,0.612682756,-1.30633364,0.191439122,0.999901938,48,181,278,205,56.98348536,184.9453359,191.7537177,230.633812,0.01,UP_pEhEx_DOWN_CmasM
EHI_148160A,8.545448138,-0.08554549,1.0336682,-0.082759139,0.93404306,0.999901938,8,7,14,7,9.49724756,7.152582052,9.656662041,7.875300898,0.01,UP_pEhEx_DOWN_CmasM
EHI_148170A,100.6963092,-0.62553344,0.508488825,-1.230181292,0.218629224,0.999901938,48,99,172,112,56.98348536,101.1579462,118.6389908,126.0048144,0.01,UP_pEhEx_DOWN_CmasM
EHI_148200A,28.88295432,-0.429841163,0.640210877,-0.671405592,0.501962184,0.999901938,20,25,52,27,23.7431189,25.5449359,35.86760187,30.37616061,0.01,UP_pEhEx_DOWN_CmasM
EHI_148220A,315.6930229,-0.207095486,0.399672764,-0.518162619,0.604344813,0.999901938,213,326,487,303,252.8642163,333.1059642,335.9138867,340.8880246,0.01,UP_pEhEx_DOWN_CmasM
EHI_148230A,53586.61122,0.680077973,0.40819294,1.666069905,0.095699492,0.999901938,68669,49379,59066,37002,81520.81158,50455.3356,40741.45715,41628.84055,0.01,DOWN_pEhEx_UP_CmasM
EHI_148240A,199.6775161,-0.662086059,0.5283117,-1.253211048,0.21012891,0.999901938,180,94,399,190,213.6880701,96.04895899,275.2148682,213.7581672,0.01,UP_pEhEx_DOWN_CmasM
EHI_148260A,11.31508622,0.89129833,0.994980178,0.895795062,0.370362228,0.999901938,18,8,13,6,21.36880701,8.174379488,8.966900467,6.750257913,0.01,DOWN_pEhEx_UP_CmasM
EHI_148270A,442.7441037,-0.501089676,0.442195875,-1.133184872,0.257136626,0.999901938,297,372,556,582,352.5853157,380.1086462,383.5074353,654.7750175,0.01,UP_pEhEx_DOWN_CmasM
EHI_148280A,819.5451341,-0.387595471,0.412044513,-0.940664075,0.346877035,0.999901938,503,805,1140,953,597.1394403,822.546936,786.3281948,1072.165965,0.01,UP_pEhEx_DOWN_CmasM
EHI_148290A,49.93470964,-0.083470697,0.642104022,-0.1299956,0.896569908,0.999901938,54,32,53,59,64.10642103,32.69751795,36.55736344,66.37753614,0.01,UP_pEhEx_DOWN_CmasM
EHI_148320A,19577.73881,-0.222506155,0.404258994,-0.550404958,0.582041648,0.999901938,16267,16471,23953,22797,19311.46576,16830.02557,16521.85899,25647.60494,0.01,UP_pEhEx_DOWN_CmasM
EHI_148350A,18.70561226,0.059936692,0.804431441,0.074508142,0.940606063,0.999901938,22,12,30,14,26.11743079,12.26156923,20.69284723,15.7506018,0.01,DOWN_pEhEx_UP_CmasM
EHI_148360A,452.8495696,-0.079919019,0.417877018,-0.191250095,0.848329658,0.999901938,379,421,533,501,449.9321031,430.1767206,367.6429191,563.6465357,0.01,UP_pEhEx_DOWN_CmasM
EHI_148370A,16.82495673,-0.713620137,0.790051537,-0.903257703,0.366389139,0.999901938,12,11,28,20,14.24587134,11.2397718,19.31332408,22.50085971,0.01,UP_pEhEx_DOWN_CmasM
EHI_148410A,12.70350811,-0.190578239,0.924126207,-0.206225337,0.836614897,0.999901938,14,7,18,13,16.62018323,7.152582052,12.41570834,14.62555881,0.01,UP_pEhEx_DOWN_CmasM
