"","GenId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","EhMyb10_1","EhMyb10_2","pEhEx_1","pEhEx_2","EhMyb10_1.1","EhMyb10_2.1","pEhEx_1.1","pEhEx_2.1","Certeza","DE"
"1522","EHI_110750A",209.8068985,-0.435119525,0.439351919,-0.990366734,0.321994899,0.994205567,180,158,287,236,191.0366143,165.4578037,205.0549165,277.6782596,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1523","EHI_111570A",6854.965901,-0.635772122,0.650960294,-0.976668051,0.328733517,0.994205567,8160,1983,10322,7911,8660.326514,2076.600157,7374.832224,9308.10471,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1524","EHI_112870A",179.8096951,-0.475902841,0.479226769,-0.993063977,0.320678778,0.994205567,137,148,219,223,145.4000898,154.9857908,156.4704764,262.3824232,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1525","EHI_113950A",796.138485,0.75722403,0.775262198,0.976732817,0.328701444,0.994205567,516,1387,258,850,547.6382943,1452.468189,184.3350817,1000.112376,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1526","EHI_114320A",274.6104283,-0.517375653,0.520198806,-0.994572934,0.319944017,0.994205567,215,213,285,377,228.1826226,223.0538747,203.6259624,443.5792536,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1527","EHI_114390A",81.81573618,0.497933639,0.510971213,0.974484718,0.329815923,0.994205567,72,110,96,57,76.41464572,115.1921418,68.58979786,67.0663593,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1528","EHI_118780A",139.5303105,-0.496149907,0.518743476,-0.956445584,0.338847164,0.994205567,139,80,189,163,147.5227188,83.77610316,135.0361645,191.7862556,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1529","EHI_118800A",22.29952913,0.672853804,0.706622716,0.952210831,0.340990069,0.994205567,29,23,25,14,30.77812119,24.08562966,17.86192652,16.47243913,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1530","EHI_119520A",9.987381627,-0.935458905,0.982257446,-0.952356135,0.340916398,0.994205567,5,8,17,12,5.306572619,8.377610316,12.14611004,14.11923354,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1531","EHI_123280A",29.0999305,0.719277522,0.712442974,1.009593116,0.312690269,0.994205567,22,47,35,16,23.34891952,49.21846061,25.00669713,18.82564472,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1532","EHI_125770A",25.24923396,0.676723035,0.672281402,1.006606807,0.314123762,0.994205567,27,32,28,16,28.65549214,33.51044126,20.00535771,18.82564472,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1533","EHI_126270A",30.43428517,0.755310734,0.797778466,0.946767513,0.34375726,0.994205567,17,56,40,14,18.04234691,58.64327221,28.57908244,16.47243913,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1534","EHI_126870A",39051.28496,-1.546601198,1.625142047,-0.951671394,0.341263661,0.994205567,35780,1777,68859,57090,37973.83366,1860.876691,49198.17594,67172.25356,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1535","EHI_129320A",163.5702353,0.444326862,0.440165701,1.009453625,0.312757132,0.994205567,155,203,192,119,164.5037512,212.5818618,137.1795957,140.0157326,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1536","EHI_129500A",28.43956926,0.700115997,0.735831155,0.951462835,0.341369476,0.994205567,19,48,31,18,20.16497595,50.26566189,22.14878889,21.17885031,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1537","EHI_130690A",61.99302735,0.501229005,0.51447476,0.974253829,0.329930523,0.994205567,65,73,76,41,68.98544405,76.44569413,54.30025664,48.24071459,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1538","EHI_130740A",9.87754235,1.290618219,1.306395104,0.987923344,0.323190192,0.994205567,4,23,14,1,4.245258095,24.08562966,10.00267885,1.176602795,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1539","EHI_131880A",53.98106327,-0.572688109,0.601184872,-0.952599003,0.340793283,0.994205567,41,41,61,73,43.51389548,42.93525287,43.58310072,85.89200402,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1540","EHI_133900A",1308.544043,-0.409582896,0.420855632,-0.973214719,0.330446597,0.994205567,1135,996,1672,1523,1204.591985,1043.012484,1194.605646,1791.966056,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1541","EHI_136390A",228.0425332,-0.524104309,0.541886355,-0.967184916,0.333451601,0.994205567,248,106,389,221,263.2060019,111.0033367,277.9315767,260.0292177,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1542","EHI_140010A",18.51100707,-0.758633786,0.767140669,-0.988910922,0.322706726,0.994205567,15,11,29,22,15.91971786,11.51921418,20.71983477,25.88526149,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1543","EHI_143110A",714.806582,-0.3891673,0.389184703,-0.999955282,0.317332149,0.994205567,585,589,1018,760,620.8689964,616.8015595,727.3376481,894.2181241,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1544","EHI_143580A",195.7754028,0.443950865,0.468597047,0.947404317,0.343432792,0.994205567,170,259,263,122,180.4234691,271.225134,187.907467,143.545541,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1545","EHI_146350A",91.78793793,0.451421967,0.470149891,0.960166057,0.336971647,0.994205567,101,100,102,70,107.1927669,104.7201289,72.87666022,82.36219564,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1546","EHI_148060A",375.6630554,0.402788731,0.399867103,1.007306498,0.313787508,0.994205567,424,387,417,297,449.9973581,405.266899,297.9369344,349.4510301,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1547","EHI_148650A",13.54817063,-0.877002447,0.881483595,-0.994916356,0.319776947,0.994205567,9,9,18,19,9.551830714,9.424811605,12.8605871,22.3554531,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1548","EHI_148800A",14.86041272,0.803048969,0.851007544,0.943644947,0.345351116,0.994205567,13,23,17,8,13.79708881,24.08562966,12.14611004,9.412822359,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1549","EHI_151650A",32.11652871,-0.663443912,0.685686956,-0.967560935,0.333263695,0.994205567,32,15,51,36,33.96206476,15.70801934,36.43833011,42.35770061,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1550","EHI_151930A",638.4960989,0.45961646,0.470173857,0.977545759,0.328299035,0.994205567,566,839,936,345,600.7040205,878.6018819,668.7505291,405.9279642,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1551","EHI_152460A",28.87046062,-0.671670642,0.693088168,-0.96909841,0.332496091,0.994205567,25,17,37,38,26.5328631,17.80242192,26.43565126,44.7109062,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1552","EHI_152700A",248.2867056,-0.411045721,0.430293997,-0.955267152,0.339442614,0.994205567,233,171,403,237,247.2862841,179.0714205,287.9342556,278.8548624,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1553","EHI_152710A",591.5208478,-0.364585451,0.379742798,-0.960085227,0.337012323,0.994205567,497,484,922,572,527.4733183,506.8454241,658.7478502,673.0167986,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1554","EHI_152970A",252.3504585,0.426076237,0.426601628,0.998768428,0.317906884,0.994205567,244,305,269,203,258.9607438,319.3963933,192.1943294,238.8503673,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1555","EHI_153120A",34.84051569,0.645601174,0.634612239,1.017315983,0.309003136,0.994205567,35,46,46,18,37.14600833,48.17125932,32.86594481,21.17885031,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1556","EHI_153190A",633.5704326,-0.437649806,0.45053832,-0.971393081,0.331352573,0.994205567,474,547,760,778,503.0630843,572.8191053,543.0025664,915.3969744,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1557","EHI_154690A",9.981819322,-1.256710728,1.283739548,-0.978945246,0.327607034,0.994205567,9,2,5,21,9.551830714,2.094402579,3.572385305,24.70865869,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1558","EHI_155260A",12.27339011,0.951475153,0.98606741,0.964918974,0.334585397,0.994205567,17,14,18,3,18.04234691,14.66081805,12.8605871,3.529808384,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1559","EHI_155610A",16.17455556,0.802807405,0.824001113,0.974279515,0.329917773,0.994205567,14,25,15,11,14.85840333,26.18003224,10.71715591,12.94263074,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1560","EHI_156330A",2995.421911,0.361373828,0.378622095,0.954444638,0.33985862,0.994205567,2854,3541,3561,2295,3028.991651,3708.139766,2544.252814,2700.303414,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1561","EHI_160880A",20.7885686,-0.800722919,0.82080923,-0.975528649,0.329298098,0.994205567,9,20,49,15,9.551830714,20.94402579,35.00937599,17.64904192,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1562","EHI_161650A",112.8470498,-0.580868104,0.577817491,-1.005279544,0.314762262,0.994205567,119,52,168,128,126.2964283,54.45446705,120.0321462,150.6051577,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1563","EHI_162540A",24.07077508,0.711281725,0.718449508,0.990023261,0.322162749,0.994205567,23,34,31,12,24.41023405,35.60484384,22.14878889,14.11923354,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1564","EHI_163530A",608.765674,-0.382848836,0.387137589,-0.98892189,0.32270136,0.994205567,539,463,954,592,572.0485283,484.854197,681.6111162,696.5488545,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1565","EHI_164430A",292.603202,0.476068565,0.492050776,0.967519183,0.333284556,0.994205567,266,380,248,266,282.3096633,397.93649,177.1903111,312.9763434,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1566","EHI_165070A",126.9209261,0.468086723,0.464291386,1.008174473,0.313370711,0.994205567,123,157,166,80,130.5416864,164.4106024,118.6031921,94.12822359,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1567","EHI_165260A",9.25633965,-0.942218624,1.000602339,-0.941651431,0.346371129,0.994205567,6,6,16,11,6.367887143,6.283207737,11.43163298,12.94263074,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1568","EHI_165350A",11443.77666,-0.459312524,0.452713851,-1.014575815,0.310308073,0.994205567,11397,6855,15793,12933,12095.80163,7178.564839,11283.73622,15217.00395,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1569","EHI_166810A",4419.915239,0.366639283,0.370208676,0.990358429,0.321998957,0.994205567,5001,4440,5575,3178,5307.633934,4649.573725,3983.209615,3739.243682,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1570","EHI_167150A",20.48371437,-0.75508648,0.738386079,-1.022617437,0.306488762,0.994205567,12,17,39,20,12.73577429,17.80242192,27.86460538,23.5320559,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1571","EHI_168300A",185.8273049,0.41588974,0.417155836,0.996964934,0.318781531,0.994205567,203,200,225,134,215.4468483,209.4402579,160.7573387,157.6647745,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1572","EHI_169700A",122.2841104,0.439632464,0.449790132,0.977416871,0.328362814,0.994205567,125,142,136,94,132.6643155,148.7025831,97.16888029,110.6006627,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1573","EHI_170080A",169.8416557,0.444544288,0.444618337,0.999833456,0.317391112,0.994205567,161,211,218,112,170.8716383,220.9594721,155.7559993,131.779513,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1574","EHI_170340A",55305.75113,-0.635053116,0.635781221,-0.998854787,0.317865041,0.994205567,64430,17448,75864,68305,68380.49477,18271.5681,54203.08776,80367.8539,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1575","EHI_173480A",461.8986322,-0.681966431,0.684057064,-0.996943774,0.318791802,0.994205567,551,119,740,518,584.7843026,124.6169534,528.7130251,609.4802477,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1576","EHI_175020A",522.3074048,-0.468015327,0.476187305,-0.982838731,0.325686816,0.994205567,501,329,652,635,531.7185764,344.5292242,465.8390438,747.1427747,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1577","EHI_175050A",1652.646067,-0.514397677,0.536778854,-0.95830466,0.337909155,0.994205567,1801,774,2205,1966,1911.427457,810.5337981,1575.421919,2313.201095,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1578","EHI_176980A",718.0279313,-0.516447923,0.525351185,-0.983052742,0.325581481,0.994205567,756,362,927,874,802.35378,379.0868668,662.3202355,1028.350843,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1579","EHI_178670A",210.5808575,0.429759834,0.430926361,0.997292978,0.318622321,0.994205567,196,263,252,152,208.0176467,275.4139391,180.0482194,178.8436248,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1580","EHI_181190A",71.52881416,0.495412106,0.506957454,0.977226198,0.328457181,0.994205567,69,90,87,48,73.23070214,94.24811605,62.15950431,56.47693415,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1581","EHI_181240A",101.6879548,-0.814744734,0.845952967,-0.963108785,0.335492933,0.994205567,123,16,126,144,130.5416864,16.75522063,90.02410968,169.4308025,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1582","EHI_182720A",137.1106138,0.422128386,0.436650134,0.966742828,0.333672611,0.994205567,142,156,165,99,150.7066624,163.3634012,117.8887151,116.4836767,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1583","EHI_182820A",126.80946,0.417695721,0.442875476,0.943144842,0.345606822,0.994205567,141,134,146,96,149.6453479,140.3249728,104.3136509,112.9538683,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1584","EHI_185240A",185.5185618,0.447633158,0.446535287,1.002458645,0.31612213,0.994205567,182,224,188,153,193.1592433,234.5730888,134.3216875,180.0202276,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1585","EHI_186360A",162.0334423,-0.455640275,0.452668386,-1.006565266,0.314143733,0.994205567,151,108,266,157,160.2584931,113.0977393,190.0508982,184.7266388,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1586","EHI_187080A",118.071689,0.440961289,0.454287904,0.970664825,0.331715213,0.994205567,117,141,134,89,124.1737993,147.6553818,95.73992617,104.7176487,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1587","EHI_187090A",703.1718726,0.445531273,0.441280201,1.009633497,0.312670915,0.994205567,582,959,886,474,617.6850529,1004.266037,633.026676,557.7097247,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1588","EHI_187190A",48.88230374,-0.708945509,0.707252737,-1.002393448,0.316153605,0.994205567,52,18,63,65,55.18835524,18.84962321,45.01205484,76.47918166,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1589","EHI_188580A",7.341047959,1.272853115,1.251744855,1.016863069,0.309218574,0.994205567,7,13,10,1,7.429201667,13.61361676,7.14477061,1.176602795,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1590","EHI_189120A",8.861307047,-1.027052951,1.063463647,-0.965762162,0.334163206,0.994205567,4,7,12,13,4.245258095,7.330409026,8.573724732,15.29583633,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1591","EHI_189490A",7442.81437,0.412701578,0.417024857,0.989633044,0.322353513,0.994205567,9323,6785,7660,6203,9894.635306,7105.260749,5472.894287,7298.467136,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1592","EHI_189960A",8.456478309,1.083825592,1.085977354,0.998018594,0.318270342,0.994205567,8,14,10,3,8.490516191,14.66081805,7.14477061,3.529808384,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1593","EHI_191750A",14800.76035,0.347704409,0.366148529,0.949626671,0.342301982,0.994205567,15581,15866,17126,11742,16536.3416,16614.89566,12236.13415,13815.67002,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1594","EHI_192090A",17259.82602,0.384382353,0.4010673,0.958398635,0.337861783,0.994205567,16970,20130,17559,14791,18010.50747,21080.16196,12545.50271,17403.13194,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1595","EHI_193090A",24.41384107,0.667993823,0.702698298,0.950612553,0.341801094,0.994205567,22,35,28,15,23.34891952,36.65204513,20.00535771,17.64904192,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1596","EHI_193390A",270.7548234,-0.708758189,0.75171933,-0.942849493,0.345757892,0.994205567,330,58,356,355,350.2337929,60.73767479,254.3538337,417.6939922,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1597","EHI_194240A",26.8670951,0.688876809,0.699661331,0.984586083,0.324827429,0.994205567,22,41,28,18,23.34891952,42.93525287,20.00535771,21.17885031,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1598","EHI_196560A",15.73766428,0.813424126,0.820778087,0.991040256,0.321665924,0.994205567,15,23,14,11,15.91971786,24.08562966,10.00267885,12.94263074,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1599","EHI_197210A",7.645783583,1.100651455,1.141866642,0.963905429,0.335093342,0.994205567,10,10,10,2,10.61314524,10.47201289,7.14477061,2.35320559,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1600","EHI_197510A",1150.72656,-0.415126108,0.406270685,-1.021796854,0.306877059,0.994205567,1091,778,1837,1120,1157.894146,814.7226032,1312.494361,1317.79513,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1601","EHI_197990A",4992.739336,0.47542869,0.498210465,0.954272788,0.339945579,0.994205567,3854,7186,4414,4421,4090.306175,7525.188466,3153.701747,5201.760956,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1602","EHI_199000A",579.1393858,-0.502652673,0.503209636,-0.99889318,0.31784644,0.994205567,598,309,778,682,634.6660853,323.5851984,555.8631535,802.4431061,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1603","EHI_200220A",12.60234287,0.858366016,0.903483632,0.950062609,0.342080441,0.994205567,12,19,15,6,12.73577429,19.8968245,10.71715591,7.059616769,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1604","EHI_201250A",2827.566393,-0.393181089,0.40046715,-0.981806096,0.326195385,0.994205567,2187,2452,3759,3175,2321.094864,2567.737562,2685.719272,3735.713874,0.58,"UP_pEhEx_DOWN_EhMyb10"
"1605","EHI_201280A",142.4680664,0.475693162,0.472343195,1.00709223,0.313890455,0.994205567,125,190,177,95,132.6643155,198.968245,126.4624398,111.7772655,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1606","EHI_201830A",93.77326415,0.453662532,0.480476379,0.944193204,0.345070927,0.994205567,96,110,124,59,101.8861943,115.1921418,88.59515556,69.41956489,0.58,"DOWN_pEhEx_UP_EhMyb10"
"1607","EHI_068210A",24.84096626,-0.681975707,0.725763882,-0.939666086,0.347388866,0.994614064,16,20,30,34,16.98103238,20.94402579,21.43431183,40.00449502,0.54,"UP_pEhEx_DOWN_EhMyb10"
"1608","EHI_148890A",1688.3085,0.361346274,0.384661217,0.939388372,0.347531381,0.994614064,1760,1842,1829,1402,1867.913562,1928.944775,1306.778545,1649.597118,0.54,"DOWN_pEhEx_UP_EhMyb10"
"1609","EHI_035790A",40.71592021,-0.581827221,0.620041718,-0.938367862,0.348055396,0.995494675,37,25,82,33,39.26863738,26.18003224,58.587119,38.82789223,0.45,"UP_pEhEx_DOWN_EhMyb10"
"1610","EHI_081290A",10.90375235,0.8857163,0.944679736,0.937583677,0.348458403,0.996028306,12,15,13,5,12.73577429,15.70801934,9.288201793,5.883013974,0.4,"DOWN_pEhEx_UP_EhMyb10"
"1611","EHI_096770A",26.79790867,0.66755604,0.713171833,0.936038146,0.349253548,0.996444406,32,30,19,24,33.96206476,31.41603868,13.57506416,28.23846708,0.36,"DOWN_pEhEx_UP_EhMyb10"
"1612","EHI_138420A",28.24791339,0.666970168,0.712429432,0.936191204,0.349174751,0.996444406,21,45,33,17,22.287605,47.12405803,23.57774301,20.00224751,0.36,"DOWN_pEhEx_UP_EhMyb10"
"1613","EHI_182560A",29.50560733,0.709302246,0.757540772,0.936322205,0.349107319,0.996444406,24,46,44,11,25.47154857,48.17125932,31.43699068,12.94263074,0.36,"DOWN_pEhEx_UP_EhMyb10"
"1614","EHI_029090A",228.476851,0.403299136,0.431425944,0.934805016,0.349888794,0.997020576,277,216,253,181,293.9841231,226.1954785,180.7626964,212.9651059,0.3,"DOWN_pEhEx_UP_EhMyb10"
"1615","EHI_051810A",29.83860476,-0.645911728,0.690670915,-0.935194625,0.349688008,0.997020576,17,27,38,39,18.04234691,28.27443482,27.15012832,45.887509,0.3,"UP_pEhEx_DOWN_EhMyb10"
"1616","EHI_001760A",8.317266038,0.974766682,1.046892891,0.9311045,0.351799511,0.99820665,10,11,9,4,10.61314524,11.51921418,6.430293549,4.706411179,0.18,"DOWN_pEhEx_UP_EhMyb10"
"1617","EHI_051690A",43.56716026,-2.345082742,2.519632395,-0.930724159,0.351996269,0.99820665,27,0,77,77,28.65549214,0,55.0147337,90.5984152,0.18,"UP_pEhEx_DOWN_EhMyb10"
"1618","EHI_099230A",8.079146554,1.064466266,1.142097007,0.932027892,0.351322111,0.99820665,8,13,11,2,8.490516191,13.61361676,7.859247671,2.35320559,0.18,"DOWN_pEhEx_UP_EhMyb10"
"1619","EHI_121790A",11.95962318,0.83220657,0.893499308,0.931401471,0.35164593,0.99820665,14,15,11,8,14.85840333,15.70801934,7.859247671,9.412822359,0.18,"DOWN_pEhEx_UP_EhMyb10"
"1620","EHI_151220A",10.3372164,0.938109326,1.008026992,0.930639093,0.352040285,0.99820665,9,17,13,4,9.551830714,17.80242192,9.288201793,4.706411179,0.18,"DOWN_pEhEx_UP_EhMyb10"
"1621","EHI_178920A",438.3347758,-0.400096826,0.429907119,-0.930658758,0.35203011,0.99820665,411,305,606,480,436.2002693,319.3963933,432.973099,564.7693415,0.18,"UP_pEhEx_DOWN_EhMyb10"
"1622","EHI_182790A",21.40003109,0.738264648,0.791130268,0.933177098,0.350728537,0.99820665,15,36,25,12,15.91971786,37.69924642,17.86192652,14.11923354,0.18,"DOWN_pEhEx_UP_EhMyb10"
"1623","EHI_200230A",464.1913283,0.378638748,0.406754817,0.930877108,0.351917137,0.99820665,440,556,516,373,466.9783905,582.2439169,368.6701635,438.8728425,0.18,"DOWN_pEhEx_UP_EhMyb10"
"1624","EHI_009700A",73.19373855,0.477186252,0.513359158,0.929536844,0.35261094,0.998594183,77,85,100,43,81.72121834,89.01210961,71.4477061,50.59392018,0.14,"DOWN_pEhEx_UP_EhMyb10"
"1625","EHI_191900A",60.79054253,-0.720866062,0.775509283,-0.929538921,0.352609865,0.998594183,25,62,46,101,26.5328631,64.92647995,32.86594481,118.8368823,0.14,"UP_pEhEx_DOWN_EhMyb10"
"1626","EHI_000260A",89.68335496,0.110176302,0.508332401,0.216740664,0.828410456,0.999463877,91,86,147,57,96.57962167,90.05931089,105.028128,67.0663593,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1627","EHI_000280A",58.85288788,-0.454854452,0.565271767,-0.804665081,0.421012975,0.999463877,40,54,74,71,42.45258095,56.54886963,52.87130251,83.53879843,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1628","EHI_000290A",18.51669923,0.388597999,0.787601857,0.49339396,0.621734249,0.999463877,14,26,25,12,14.85840333,27.22723353,17.86192652,14.11923354,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1629","EHI_000300A",111.6531819,-0.268507022,0.490613311,-0.547288499,0.584180544,0.999463877,116,76,180,98,123.1124848,79.587298,128.605871,115.3070739,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1630","EHI_000410A",21.14754461,-0.66688134,0.736869091,-0.905020102,0.365454738,0.999463877,19,12,38,21,20.16497595,12.56641547,27.15012832,24.70865869,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1631","EHI_000430A",21.11299101,0.194771403,0.743543626,0.261950202,0.793359835,0.999463877,21,22,35,12,22.287605,23.03842837,25.00669713,14.11923354,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1632","EHI_000440A",313.62022,-0.179668162,0.455586745,-0.394366525,0.693310454,0.999463877,227,332,545,235,240.9183969,347.6708281,389.3899982,276.5016568,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1633","EHI_000480A",22.74221124,-0.076632274,0.70158451,-0.109227432,0.913022103,0.999463877,24,18,34,19,25.47154857,18.84962321,24.29222007,22.3554531,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1634","EHI_000510A",10847.95053,0.078892501,0.414388257,0.190383051,0.849008979,0.999463877,12088,9033,12568,10304,12829.16996,9459.369248,8979.547703,12123.7152,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1635","EHI_000520A",19.63727081,0.215983671,0.748482535,0.288562072,0.772916523,0.999463877,16,24,23,17,16.98103238,25.13283095,16.4329724,20.00224751,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1636","EHI_000540A",26.87701918,0.487552862,0.769771489,0.6333735,0.526489766,0.999463877,21,39,44,11,22.287605,40.84085029,31.43699068,12.94263074,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1637","EHI_000550A",255.2346622,-0.178582244,0.417371865,-0.427873221,0.668743424,0.999463877,252,202,388,225,267.45126,211.5346605,277.2170997,264.7356288,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1638","EHI_000560A",52.86769683,0.34367801,0.554591767,0.619695477,0.535458294,0.999463877,66,46,63,41,70.04675857,48.17125932,45.01205484,48.24071459,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1639","EHI_000570A",53.22510924,0.281618242,0.584829523,0.481539032,0.630133446,0.999463877,39,72,67,41,41.39126643,75.39849284,47.86996309,48.24071459,0.05,"DOWN_pEhEx_UP_EhMyb10"
