baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UmasM_1	UmasM_2	pEhEx_1	pEhEx_2	UmasM_1.1	UmasM_2.1	pEhEx_1.1	pEhEx_2.1	Certeza	DE
EHI_151540A	53.2734070879183	-0.055209523127698	0.745302200868603	-0.0740766940757115	0.940949359733834	0.99974516567436	21	104	55	52	26.0745430568725	77.7845714859394	43.2831472073666	65.9513666014948	0.03	UP_pEhEx_DOWN_UmasM
EHI_151550A	17.0579284854067	1.45854258436078	1.00810994299321	1.44680904547989	0.14795041265257	0.99974516567436	11	48	6	11	13.6580939821713	35.9005714550489	4.72179787716727	13.9512506272393	0.03	DOWN_pEhEx_UP_UmasM
EHI_151580A	107.831412589325	0.478052506901894	0.568290203782739	0.84121194368618	0.400229210634478	0.99974516567436	117	142	127	63	145.272454174004	106.205857221186	99.9447217333739	79.9026172287341	0.03	DOWN_pEhEx_UP_UmasM
EHI_151600A	512.337216990199	0.145273041758776	0.480716483796648	0.302201082458052	0.76249877911464	0.99974516567436	421	740	629	377	522.73250604492	553.467143265338	495.001810789702	478.147407860837	0.03	DOWN_pEhEx_UP_UmasM
EHI_151630A	2872.27259873626	-0.564538627179454	0.551724674263689	-1.02322526708247	0.306201348939567	0.99974516567436	2453	2125	3528	3215	3045.7549580242	1589.3482154579	2776.41715177435	4077.57006968857	0.03	UP_pEhEx_DOWN_UmasM
EHI_151640A	59.0873737678386	0.195968101608396	0.666766080669544	0.293908324508066	0.768827956869311	0.99974516567436	34	112	79	38	42.215926853984	83.7680000617809	62.1703387160357	48.1952294395539	0.03	DOWN_pEhEx_UP_UmasM
EHI_151650A	38.8157571853888	-0.288273001032535	0.724764507060024	-0.397747127824875	0.690816594355611	0.99974516567436	18	63	51	36	22.3496083344621	47.1195000347517	40.1352819559218	45.6586384164195	0.03	UP_pEhEx_DOWN_UmasM
EHI_151740A	11.2897744474257	0.263785122969152	1.08286762901744	0.243598678084507	0.807541652196684	0.99974516567436	6	23	18	5	7.44986944482071	17.2023571555443	14.1653936315018	6.34147755783604	0.03	DOWN_pEhEx_UP_UmasM
EHI_151800A	323.493463559895	-0.271272964579001	0.570902795258713	-0.475164891172182	0.634669449269927	0.99974516567436	153	529	415	301	189.971670842928	395.654214577518	326.591019837403	381.75694898173	0.03	UP_pEhEx_DOWN_UmasM
EHI_151810A	12475.9703520027	-0.68126395616728	0.511225198869743	-1.33261028148353	0.182659729370392	0.99974516567436	9030	10637	15567	14575	11212.0535144552	7955.71622015324	12250.7045923105	18485.4070810921	0.03	UP_pEhEx_DOWN_UmasM
EHI_151820A	12.8425219994844	0.733282446678667	1.09720650158774	0.668317628101503	0.503930863158619	0.99974516567436	6	33	18	4	7.44986944482071	24.6816428753461	14.1653936315018	5.07318204626883	0.03	DOWN_pEhEx_UP_UmasM
EHI_151890A	70.938946281877	0.589214979160211	0.929240789778092	0.634082129886829	0.526027224389843	0.99974516567436	11	209	64	50	13.6580939821713	156.317071543859	50.3658440231175	63.4147755783604	0.03	DOWN_pEhEx_UP_UmasM
EHI_151920A	29.0533879740599	-0.136044505826604	0.744452160121598	-0.182744457084231	0.854998531376667	0.99974516567436	18	44	42	22	22.3496083344621	32.9088571671282	33.0525851401709	27.9025012544786	0.03	UP_pEhEx_DOWN_UmasM
EHI_151930A	732.493135977893	0.578750531999737	0.575150837518877	1.00625869640804	0.314291143495493	0.99974516567436	931	802	936	345	1155.97140885468	599.838714728109	736.600468838094	437.561951490687	0.03	DOWN_pEhEx_UP_UmasM
EHI_151950A	263.180117268744	0.316246441349489	0.546267514296195	0.578922291868183	0.562641607977575	0.99974516567436	290	300	342	157	360.077023166334	224.378571594056	269.142478998534	199.122395316052	0.03	DOWN_pEhEx_UP_UmasM
EHI_151960A	18.3041029199142	0.154892720229253	0.862301800146148	0.179627040327413	0.857445374846606	0.99974516567436	18	22	26	11	22.3496083344621	16.4544285835641	20.4611241343915	13.9512506272393	0.03	DOWN_pEhEx_UP_UmasM
EHI_151990A	283.191704645457	-0.30490307675451	0.558418048622194	-0.546012217024162	0.585057539342179	0.99974516567436	262	243	339	283	325.310965757171	181.746642991185	266.781580059951	358.92762977352	0.03	UP_pEhEx_DOWN_UmasM
EHI_152000A	13.9628096869239	0.251363762014473	0.993292224695015	0.253061239950462	0.800220890210132	0.99974516567436	18	11	16	10	22.3496083344621	8.22721429178205	12.5914610057794	12.6829551156721	0.03	DOWN_pEhEx_UP_UmasM
EHI_152010A	299.04682863239	-0.356826266986199	0.553237427048111	-0.644978538220207	0.51894109388374	0.99974516567436	158	438	350	313	196.179895380279	327.592714527322	275.438209501424	396.976495120536	0.03	UP_pEhEx_DOWN_UmasM
EHI_152040A	10.7164886271873	0.395460481726178	1.06927823183027	0.36983870984568	0.71150267073621	0.99974516567436	13	11	9	9	16.1413837971115	8.22721429178205	7.0826968157509	11.4146596041049	0.03	DOWN_pEhEx_UP_UmasM
EHI_152050A	30.4136878526902	-0.0713704206711925	0.747783685796036	-0.0954426019540888	0.923963279036174	0.99974516567436	22	43	50	18	27.3161879643426	32.160928595148	39.3483156430606	22.8293192082097	0.03	UP_pEhEx_DOWN_UmasM
EHI_152060A	10.2625014502994	0.0498909301330631	1.11268256758334	0.0448384216546344	0.964236099824191	0.99974516567436	4	21	13	8	4.96657962988047	15.7065000115839	10.2305620671957	10.1463640925377	0.03	DOWN_pEhEx_UP_UmasM
EHI_152070A	7.54489951747324	0.40023566807579	1.26592341356407	0.316161044015269	0.751880274662426	0.99974516567436	8	10	13	2	9.93315925976095	7.47928571980186	10.2305620671957	2.53659102313442	0.03	DOWN_pEhEx_UP_UmasM
EHI_152080A	6552.2188774578	-0.72944579284215	0.51585217410693	-1.41405974319097	0.157344361786887	0.99974516567436	3267	7759	8185	7812	4056.45391270488	5803.17778999426	6441.31927076902	9907.92453636303	0.03	UP_pEhEx_DOWN_UmasM
EHI_152090A	10.4062997354085	0.819230854400262	1.05577760021748	0.775950213597553	0.437778382549838	0.99974516567436	10	19	11	5	12.4164490747012	14.2106428676235	8.65662944147333	6.34147755783604	0.03	DOWN_pEhEx_UP_UmasM
EHI_152100A	38.4299616003365	-0.0621925988599245	0.871439157338321	-0.0713676891108295	0.943105124370574	0.99974516567436	9	85	52	30	11.1748041672311	63.5739286183158	40.922248268783	38.0488653470162	0.03	UP_pEhEx_DOWN_UmasM
EHI_152120A	76.9519485083802	-0.34355194000197	0.677506127679064	-0.50708314798403	0.612096478741644	0.99974516567436	37	119	73	91	45.9408615763944	89.0035000656422	57.4485408388684	115.414891552616	0.03	UP_pEhEx_DOWN_UmasM
EHI_152130A	33.858674566702	-0.300961583276255	0.699553976391062	-0.430219244594805	0.667036164227792	0.99974516567436	26	38	45	31	32.2827675942231	28.4212857352471	35.4134840787545	39.3171608585834	0.03	UP_pEhEx_DOWN_UmasM
EHI_152150A	26.1731958411531	-0.304083918192428	0.859113909659929	-0.353950640041198	0.72337587513427	0.99974516567436	12	42	21	33	14.8997388896414	31.4130000231678	16.5262925700854	41.8537518817179	0.03	UP_pEhEx_DOWN_UmasM
EHI_152160A	107.876445609556	0.59020303874168	0.957095728819316	0.616660403938654	0.537458743575177	0.99974516567436	192	28	56	101	238.395822234263	20.9420000154452	44.0701135202278	128.097846668288	0.03	DOWN_pEhEx_UP_UmasM
EHI_152170A	55.6209772557532	0.190278902538291	0.634120804580165	0.300067276083569	0.764125839582896	0.99974516567436	56	66	72	37	69.5321148183266	49.3632857506923	56.6615745260072	46.9269339279867	0.03	DOWN_pEhEx_UP_UmasM
EHI_152180A	30.1747483273843	0.168257590993222	0.751131622193518	0.224005468578013	0.822753048047152	0.99974516567436	33	31	38	21	40.9742819465139	23.1857857313858	29.904719888726	26.6342057429114	0.03	DOWN_pEhEx_UP_UmasM
EHI_152190A	25.9829702086698	-0.326911672236953	0.812364636016091	-0.402419871254067	0.687375048189935	0.99974516567436	11	43	40	21	13.6580939821713	32.160928595148	31.4786525144485	26.6342057429114	0.03	UP_pEhEx_DOWN_UmasM
EHI_152200A	13.4282671144923	0.209695208235267	0.985548309168326	0.212770095879138	0.831506289686931	0.99974516567436	15	14	20	7	18.6246736120518	10.4710000077226	15.7393262572242	8.87806858097045	0.03	DOWN_pEhEx_UP_UmasM
EHI_152210A	19.3374216976505	0.473305992119086	0.868864673859414	0.544740747735439	0.585931835592374	0.99974516567436	12	40	22	12	14.8997388896414	29.9171428792074	17.3132588829467	15.2195461388065	0.03	DOWN_pEhEx_UP_UmasM
EHI_152220A	170.14667463224	-0.507819814937061	0.580033856486776	-0.875500299263373	0.3813017474604	0.99974516567436	77	247	233	171	95.6066578751991	184.738357279106	183.363150896662	216.878532477993	0.03	UP_pEhEx_DOWN_UmasM
EHI_152230A	4204.56969957781	-0.349459846906023	0.545299793101225	-0.640858205572714	0.521614812157947	0.99974516567436	3955	3323	5233	4182	4910.70560904432	2485.36664469016	4118.19471520272	5304.01182937406	0.03	UP_pEhEx_DOWN_UmasM
EHI_152240A	32.5769425855419	-0.173125789386813	0.715727120107836	-0.241887982895951	0.808866961940807	0.99974516567436	29	34	44	27	36.0077023166334	25.4295714473263	34.6265177658933	34.2439788123146	0.03	UP_pEhEx_DOWN_UmasM
EHI_152260A	9.43114303366824	0.606542375950976	1.15152000355899	0.5267319491423	0.598379745679478	0.99974516567436	7	19	14	3	8.69151435229083	14.2106428676235	11.017528380057	3.80488653470162	0.03	DOWN_pEhEx_UP_UmasM
EHI_152270A	9.1146494059531	0.676151186941869	1.25859613555548	0.537226492153059	0.591111173885305	0.99974516567436	3	25	13	3	3.72493472241035	18.6982142995047	10.2305620671957	3.80488653470162	0.03	DOWN_pEhEx_UP_UmasM
EHI_152280A	209.483578012516	-0.41392307310991	0.571275949851972	-0.72455889875491	0.46872268150121	0.99974516567436	98	317	322	178	121.681200932072	237.093357317719	253.40315274131	225.756601058963	0.03	UP_pEhEx_DOWN_UmasM
EHI_152310A	8.89722845694396	1.15369202114773	1.25050569654066	0.922580380352723	0.356225923940179	0.99974516567436	11	15	12	1	13.6580939821713	11.2189285797028	9.44359575433454	1.26829551156721	0.03	DOWN_pEhEx_UP_UmasM
EHI_152320A	58.7510009652739	0.0825132736070716	0.621397294183235	0.13278666382918	0.894362101677322	0.99974516567436	56	69	77	42	69.5321148183266	51.6070714666328	60.5964060903133	53.2684114858227	0.03	DOWN_pEhEx_UP_UmasM
EHI_152330A	505.602198029583	-0.095635054075977	0.496179027295909	-0.19274303994099	0.847160214401561	0.99974516567436	451	559	684	399	559.981853269023	418.092071736924	538.284957997069	506.049909115316	0.03	UP_pEhEx_DOWN_UmasM
EHI_152340A	35.017763293393	0.86560717453332	0.782684532027859	1.10594644344205	0.268749700966452	0.99974516567436	48	42	43	12	59.5989555585657	31.4130000231678	33.8395514530321	15.2195461388065	0.03	DOWN_pEhEx_UP_UmasM
EHI_152350A	23.4928298659855	0.418842078124646	0.803453095133084	0.521302463904591	0.602156084860519	0.99974516567436	16	45	24	17	19.8663185195219	33.6567857391084	18.8871915086691	21.5610236966425	0.03	DOWN_pEhEx_UP_UmasM
EHI_152360A	51.2852029292958	-0.583928433651448	0.638535671763943	-0.914480520780236	0.360464408755779	0.99974516567436	31	58	68	55	38.4909921315737	43.3798571748508	53.5137092745624	69.7562531361964	0.03	UP_pEhEx_DOWN_UmasM
EHI_152370A	41.0283248431257	0.335110372772558	0.673974396914928	0.497215286376609	0.619037242840582	0.99974516567436	42	53	50	26	52.149086113745	39.6402143149499	39.3483156430606	32.9756833007474	0.03	DOWN_pEhEx_UP_UmasM
EHI_152380A	30.4377964278235	0.128359797074478	1.12131548012223	0.114472509610307	0.908863237280247	0.99974516567436	2	81	23	32	2.48328981494024	60.5822143303951	18.1002251958079	40.5854563701507	0.03	DOWN_pEhEx_UP_UmasM
EHI_152400A	19.0934379790128	0.214015475687009	0.848026013278377	0.252368998516505	0.800755860359994	0.99974516567436	13	33	21	15	16.1413837971115	24.6816428753461	16.5262925700854	19.0244326735081	0.03	DOWN_pEhEx_UP_UmasM
EHI_152410A	7.33146577239399	-0.49644928592067	1.51856025009165	-0.326921033189634	0.743727612244604	0.99974516567436	0	16	14	5	0	11.966857151683	11.017528380057	6.34147755783604	0.03	UP_pEhEx_DOWN_UmasM
EHI_152430A	17.5189139778206	-0.0646710171707109	0.895917403760915	-0.0721841286922573	0.94245537569067	0.99974516567436	17	18	29	10	21.107963426992	13.4627142956434	22.8220230729751	12.6829551156721	0.03	UP_pEhEx_DOWN_UmasM
EHI_152450A	108.915828372662	-0.025448071431355	0.547549671170652	-0.0464762792696916	0.962930640052045	0.99974516567436	86	146	147	82	106.78146204243	109.197571509107	115.684047990598	104.000231948511	0.03	UP_pEhEx_DOWN_UmasM
EHI_152460A	35.8950723181733	-0.197336734839776	0.854717610585221	-0.23087945351291	0.817408453256645	0.99974516567436	10	72	37	38	12.4164490747012	53.8508571825734	29.1177535758648	48.1952294395539	0.03	UP_pEhEx_DOWN_UmasM
EHI_152500A	72.9932219711683	0.271270077465671	0.782060807879446	0.34686571009896	0.728692208522452	0.99974516567436	50	131	137	19	62.0822453735059	97.9786429294044	107.814384861986	24.0976147197769	0.03	DOWN_pEhEx_UP_UmasM
EHI_152510A	51.7099685125886	1.15200707392754	0.701578657397793	1.64202126415935	0.100585597356429	0.99974516567436	69	77	55	16	85.6734986154381	57.5905000424743	43.2831472073666	20.2927281850753	0.03	DOWN_pEhEx_UP_UmasM
EHI_152540A	199.547806361266	-0.479756846485089	0.53989901280582	-0.888604785535398	0.374215518268169	0.99974516567436	109	264	261	205	135.339294914243	197.453143002769	205.398207656776	260.000579871278	0.03	UP_pEhEx_DOWN_UmasM
EHI_152560A	22.0458409767329	1.11920752787938	0.94484935628106	1.18453541873024	0.236201184367949	0.99974516567436	37	20	25	6	45.9408615763944	14.9585714396037	19.6741578215303	7.60977306940325	0.03	DOWN_pEhEx_UP_UmasM
EHI_152570A	22365.0404915972	-0.0869754370258631	0.500548395599734	-0.173760295289036	0.862053849405661	0.99974516567436	21505	22303	29158	18238	26701.5737351449	16681.0509408741	22946.3637504072	23131.1735399627	0.03	UP_pEhEx_DOWN_UmasM
EHI_152580A	13.6727199157623	0.362940370587606	0.959370863764353	0.378310812112336	0.705199714349089	0.99974516567436	11	23	19	7	13.6580939821713	17.2023571555443	14.952359944363	8.87806858097045	0.03	DOWN_pEhEx_UP_UmasM
EHI_152610A	8382.00554489388	-0.246567995059654	0.46638283978413	-0.528681533766938	0.597026389362923	0.99974516567436	6434	9822	10802	7642	7988.74333466274	7346.15443398939	8500.81011152681	9692.3142993966	0.03	UP_pEhEx_DOWN_UmasM
EHI_152620A	7.33162468546906	0.548346955336655	1.26221160102084	0.434433461784989	0.663973703163623	0.99974516567436	10	7	10	3	12.4164490747012	5.2355000038613	7.86966312861211	3.80488653470162	0.03	DOWN_pEhEx_UP_UmasM
EHI_152630A	25.5521388476572	0.261426912814855	0.812951121436352	0.321577651990881	0.747772676358628	0.99974516567436	21	40	41	11	26.0745430568725	29.9171428792074	32.2656188273097	13.9512506272393	0.03	DOWN_pEhEx_UP_UmasM
EHI_152650A	2027.07058987911	0.163544922972333	0.511530941254865	0.319716579746148	0.749183190149506	0.99974516567436	1344	3496	2736	1318	1668.77075563984	2614.75828764273	2153.13983198827	1671.61348424558	0.03	DOWN_pEhEx_UP_UmasM
EHI_152670A	375.797252000899	-0.348945041331451	0.679694102802757	-0.513385418370642	0.607681743524906	0.99974516567436	109	702	523	340	135.339294914243	525.045857530091	411.583381626414	431.220473932851	0.03	UP_pEhEx_DOWN_UmasM
EHI_152680A	183.264029004887	-0.16997253265972	0.516819716666224	-0.328881672232123	0.742245127860955	0.99974516567436	149	214	240	157	185.005091213048	160.05671440376	188.871915086691	199.122395316052	0.03	UP_pEhEx_DOWN_UmasM
EHI_152690A	10.8258532457596	0.0545774653724392	1.02768090651767	0.0531074042791908	0.957646332018523	0.99974516567436	10	13	14	8	12.4164490747012	9.72307143574242	11.017528380057	10.1463640925377	0.03	DOWN_pEhEx_UP_UmasM
EHI_152700A	297.259846393924	-0.114894037606079	0.522178514412698	-0.22002827468936	0.825849134231429	0.99974516567436	277	304	403	237	343.935639369223	227.370285881977	317.147424083068	300.586036241428	0.03	UP_pEhEx_DOWN_UmasM
EHI_152710A	693.153576466455	-0.135564513285395	0.492816017930703	-0.275081386060908	0.783253711900672	0.99974516567436	615	746	922	572	763.611618094123	557.954714697219	725.582940458037	725.465032616443	0.03	UP_pEhEx_DOWN_UmasM
EHI_152730A	44.0025199664622	0.539476025644414	0.681695680895024	0.791373688822725	0.428725959069324	0.99974516567436	39	75	57	21	48.4241513913346	56.094642898514	44.8570798330891	26.6342057429114	0.03	DOWN_pEhEx_UP_UmasM
EHI_152750A	287.010510610295	-0.493946870459685	0.552479090186511	-0.894055321248328	0.37129229267821	0.99974516567436	143	399	356	309	177.555221768227	298.423500220094	280.160007378591	391.903313074267	0.03	UP_pEhEx_DOWN_UmasM
EHI_152760A	704.489495871914	-0.534448348496479	0.502365589318376	-1.06386336934748	0.287390599201455	0.99974516567436	501	707	871	774	622.064098642529	528.785500389992	685.447658502115	981.660725953019	0.03	UP_pEhEx_DOWN_UmasM
EHI_152770A	14.8517499293744	0.158114764118338	0.928315943195621	0.170324300985337	0.864755101056868	0.99974516567436	10	25	15	13	12.4164490747012	18.6982142995047	11.8044946929182	16.4878416503737	0.03	DOWN_pEhEx_UP_UmasM
EHI_152780A	81.7455727640598	0.72407049180756	0.628073226115482	1.15284406610644	0.248974393661994	0.99974516567436	74	150	103	33	91.8817231527887	112.189285797028	81.0575302247048	41.8537518817179	0.03	DOWN_pEhEx_UP_UmasM
EHI_152800A	915.512221078794	-0.915126492308861	0.954697572164678	-0.958551188345338	0.337784892508668	0.99974516567436	63	1591	755	1419	78.2236291706174	1189.95435802048	594.159566210215	1799.71133091387	0.03	UP_pEhEx_DOWN_UmasM
EHI_152870A	99.1089646228798	-0.310056276698222	0.674462582941693	-0.459708639945452	0.64572536710247	0.99974516567436	95	79	87	119	117.956266209661	59.0863571864347	68.4660692189254	150.927165876498	0.03	UP_pEhEx_DOWN_UmasM
EHI_152880A	302.491222265898	0.994762582913224	0.63615694352105	1.56370624111612	0.11788657139774	0.99974516567436	449	333	345	104	557.498563454083	249.060214469402	271.503377937118	131.90273320299	0.03	DOWN_pEhEx_UP_UmasM
EHI_152910A	17.6674386301113	0.203286083958222	0.868560960141056	0.234049299113339	0.814946706187955	0.99974516567436	13	29	24	11	16.1413837971115	21.6899285874254	18.8871915086691	13.9512506272393	0.03	DOWN_pEhEx_UP_UmasM
EHI_152920A	109.332126413194	0.259939967618783	0.664596958833789	0.391124220723062	0.695705418270258	0.99974516567436	50	235	131	76	62.0822453735059	175.763214415344	103.092586984819	96.3904588791078	0.03	DOWN_pEhEx_UP_UmasM
EHI_152930A	25.3978897096069	-0.084961700010328	0.784015426557125	-0.108367383003448	0.913704273326511	0.99974516567436	20	33	42	15	24.8328981494024	24.6816428753461	33.0525851401709	19.0244326735081	0.03	UP_pEhEx_DOWN_UmasM
EHI_152940A	35.7715397233494	0.483067977659161	0.756189709052388	0.638818502653935	0.52294101009508	0.99974516567436	43	40	26	31	53.3907310212151	29.9171428792074	20.4611241343915	39.3171608585834	0.03	DOWN_pEhEx_UP_UmasM
EHI_152970A	223.77315375543	-0.142129431695448	0.581451618030845	-0.244438964976633	0.806890867149629	0.99974516567436	231	186	269	203	286.819973625597	139.114714388315	211.693938159666	257.463988848143	0.03	UP_pEhEx_DOWN_UmasM
EHI_152980A	53.1602643133431	0.767467486883804	0.683939259316756	1.12212813700809	0.261807962018673	0.99974516567436	37	117	41	37	45.9408615763944	87.5076429216818	32.2656188273097	46.9269339279867	0.03	DOWN_pEhEx_UP_UmasM
EHI_152990A	150.303319500684	-0.542628433090642	0.5968178772968	-0.909202712808133	0.363243132505325	0.99974516567436	67	215	188	165	83.1902088004979	160.80464297574	147.949666817908	209.268759408589	0.03	UP_pEhEx_DOWN_UmasM
EHI_153010A	14.1066713940466	0.616390930926599	0.982267073797764	0.627518673249864	0.530319299754145	0.99974516567436	12	26	20	5	14.8997388896414	19.4461428714848	15.7393262572242	6.34147755783604	0.03	DOWN_pEhEx_UP_UmasM
EHI_153020A	62.3847938592	0.462628099873926	0.681773553311088	0.678565628759191	0.49741312719135	0.99974516567436	79	63	81	32	98.0899476901393	47.1195000347517	63.7442713417581	40.5854563701507	0.03	DOWN_pEhEx_UP_UmasM
EHI_153030A	9.7353606921438	0.55781345150664	1.11171122136373	0.50176110557054	0.615835575480062	0.99974516567436	6	21	12	5	7.44986944482071	15.7065000115839	9.44359575433454	6.34147755783604	0.03	DOWN_pEhEx_UP_UmasM
EHI_153050A	10.5053246685838	0.605274151143517	1.10817577792604	0.546189659799541	0.584935573174316	0.99974516567436	11	16	16	3	13.6580939821713	11.966857151683	12.5914610057794	3.80488653470162	0.03	DOWN_pEhEx_UP_UmasM
EHI_153060A	286.272583540265	0.141232707076582	0.50240975379222	0.281110599486871	0.778625571629895	0.99974516567436	267	360	350	212	331.519190294522	269.254285912867	275.438209501424	268.878648452248	0.03	DOWN_pEhEx_UP_UmasM
EHI_153070A	134866.247303269	0.469477553983425	0.632126692973035	0.742695347629389	0.45766614707794	0.99974516567436	193524	97535	142101	90199	240288.089073247	72949.2132680875	111828.700023891	114398.986847851	0.03	DOWN_pEhEx_UP_UmasM
EHI_153080A	13905.7116463474	-0.165125557914352	0.473862191887505	-0.348467467422582	0.727489141824236	0.99974516567436	10008	18444	16516	12934	12426.3822339609	13794.7945816026	12997.5356232158	16404.1341466103	0.03	UP_pEhEx_DOWN_UmasM
EHI_153090A	135.3838381934	0.354977220360403	0.550942561394063	0.64430894476948	0.519375116480046	0.99974516567436	113	219	176	78	140.305874544123	163.796357263661	138.506071063573	98.9270499022422	0.03	DOWN_pEhEx_UP_UmasM
EHI_153100A	263.165219225399	-0.0122514295184821	0.505310927279175	-0.0242453286819848	0.980656921684462	0.99974516567436	230	319	317	220	285.578328718127	238.589214461679	249.468321177004	279.025012544786	0.03	UP_pEhEx_DOWN_UmasM
EHI_153120A	32.2933164633917	0.232212748629054	0.736817733055782	0.315156297427866	0.752642985553076	0.99974516567436	33	39	46	18	40.9742819465139	29.1692143072273	36.2004503916157	22.8293192082097	0.03	DOWN_pEhEx_UP_UmasM
EHI_153140A	30.7514487579687	0.680224411933993	0.8635879282852	0.787672441513505	0.430888329346488	0.99974516567436	47	24	40	12	58.3573106510956	17.9502857275245	31.4786525144485	15.2195461388065	0.03	DOWN_pEhEx_UP_UmasM
EHI_153150A	100.654099153977	0.061008745340319	0.618481689402414	0.0986427672568069	0.921421912230128	0.99974516567436	111	91	113	85	137.822584729183	68.0615000501969	88.9271933533169	107.805118483213	0.03	DOWN_pEhEx_UP_UmasM
EHI_153160A	13.1973619503595	0.172691898594185	1.03605815983161	0.166681664494831	0.867620533310433	0.99974516567436	15	13	23	5	18.6246736120518	9.72307143574242	18.1002251958079	6.34147755783604	0.03	DOWN_pEhEx_UP_UmasM
EHI_153180A	51.6124408236475	-0.000588471974724921	0.641379629384169	-0.000917509611725511	0.999267933349128	0.99974516567436	49	57	68	39	60.8406004660358	42.6319286028706	53.5137092745624	49.4635249511211	0.03	UP_pEhEx_DOWN_UmasM
EHI_153190A	671.795053181885	-0.523283085262406	0.521152477553339	-1.00408826169084	0.315336072835482	0.99974516567436	477	682	760	778	592.264620863246	510.087286090487	598.094397774521	986.733907999288	0.03	UP_pEhEx_DOWN_UmasM
EHI_153200A	35.623141915086	0.18860140775014	0.712242766987319	0.264799330357394	0.791164052783444	0.99974516567436	23	63	43	26	28.5578328718127	47.1195000347517	33.8395514530321	32.9756833007474	0.03	DOWN_pEhEx_UP_UmasM
EHI_153210A	29.17757955426	0.773410182029124	0.797403611269966	0.969910558590738	0.332091076605936	0.99974516567436	35	41	38	10	43.4575717614541	30.6650714511876	29.904719888726	12.6829551156721	0.03	DOWN_pEhEx_UP_UmasM
EHI_153220A	325.674695546223	0.0196140407077348	0.628948704168109	0.0311854378230696	0.975121653200563	0.99974516567436	392	227	444	234	486.724803728286	169.779785839502	349.413042910378	296.781149706727	0.03	DOWN_pEhEx_UP_UmasM
EHI_153240A	44.5672212183745	-0.739288661365618	0.718626441990255	-1.02875237838193	0.303596049824006	0.99974516567436	16	62	65	48	19.8663185195219	46.3715714627715	51.1528103359787	60.878184555226	0.03	UP_pEhEx_DOWN_UmasM
EHI_153250A	51.8058168438789	0.0744210104690437	1.0147178737019	0.0733415783813296	0.941534306006096	0.99974516567436	5	133	42	54	6.20822453735059	99.4745000733648	33.0525851401709	68.4879576246292	0.03	DOWN_pEhEx_UP_UmasM
EHI_153260A	72.2007678710664	-0.901467389552618	0.761475916924488	-1.18384228511591	0.236475500120143	0.99974516567436	16	107	95	90	19.8663185195219	80.0283572018799	74.7617997218151	114.146596041049	0.03	UP_pEhEx_DOWN_UmasM
EHI_153280A	22.9829270665015	-0.295613572037746	0.809166540488644	-0.36533093899215	0.714864386129224	0.99974516567436	12	35	34	19	14.8997388896414	26.1775000193065	26.7568546372812	24.0976147197769	0.03	UP_pEhEx_DOWN_UmasM
EHI_153290A	198.527748384186	-0.350377814327677	0.513104274629346	-0.682858887856238	0.49469601455233	0.99974516567436	134	244	266	186	166.380417600996	182.494571563165	209.333039221082	235.902965151501	0.03	UP_pEhEx_DOWN_UmasM
EHI_153330A	2327.15252764458	-0.495216775833179	0.477162927360718	-1.03783581547779	0.299346499418172	0.99974516567436	1577	2547	3026	2416	1958.07401908038	1904.97407283353	2381.36006271803	3064.20195594637	0.03	UP_pEhEx_DOWN_UmasM
EHI_153340A	9.88878391185295	-0.903850363915438	1.16602479950466	-0.775155352012583	0.438247867183963	0.99974516567436	3	13	9	15	3.72493472241035	9.72307143574242	7.0826968157509	19.0244326735081	0.03	UP_pEhEx_DOWN_UmasM
EHI_153350A	124.4178456311	0.267315317868266	0.584998980664107	0.456950057527968	0.64770694299183	0.99974516567436	141	130	151	84	175.071931953287	97.2307143574242	118.831913242043	106.536822971645	0.03	DOWN_pEhEx_UP_UmasM
EHI_153360A	65.4317334313748	0.249167098742938	0.625485646152964	0.39835782047987	0.690366444940535	0.99974516567436	70	74	68	52	86.9151435229083	55.3467143265338	53.5137092745624	65.9513666014948	0.03	DOWN_pEhEx_UP_UmasM
EHI_153410A	48.4343235635293	0.456019333775048	0.730105939104626	0.624593376591749	0.532237967867759	0.99974516567436	54	61	74	18	67.0488250033864	45.6236428907914	58.2355071517296	22.8293192082097	0.03	DOWN_pEhEx_UP_UmasM
EHI_153420A	10.000429442194	0.735835641683931	1.15531998143752	0.636910685789714	0.524183021942471	0.99974516567436	6	23	5	9	7.44986944482071	17.2023571555443	3.93483156430606	11.4146596041049	0.03	DOWN_pEhEx_UP_UmasM
EHI_153430A	147.315175494936	0.00452646279041747	0.54491309181164	0.00830676094672016	0.993372239912176	0.99974516567436	106	218	160	133	131.614360191833	163.048428691681	125.914610057794	168.683303038439	0.03	DOWN_pEhEx_UP_UmasM
EHI_153440A	133.253737572031	-0.334697657562619	0.538004152846801	-0.622109803040731	0.533869669406182	0.99974516567436	97	154	170	129	120.439556024601	115.181000084949	133.784273186406	163.61012099217	0.03	UP_pEhEx_DOWN_UmasM
EHI_153450A	158.299677453243	-0.535544756426746	0.615236062730952	-0.870470359051343	0.384043410820313	0.99974516567436	69	230	179	185	85.6734986154381	172.023571555443	140.866970002157	234.634669639933	0.03	UP_pEhEx_DOWN_UmasM
EHI_153480A	106.294485929579	0.362284107424525	0.560677758009099	0.646153877605122	0.518179705968178	0.99974516567436	86	177	130	66	106.78146204243	132.383357240493	102.305620671957	83.7075037634357	0.03	DOWN_pEhEx_UP_UmasM
