baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,UmasM_1,UmasM_2,pEhEx_1,pEhEx_2,UmasM_1.1,UmasM_2.1,pEhEx_1.1,pEhEx_2.1,Certeza,DE,
EHI_038880A,44.07459872,0.763446611,0.746177235,1.0231438,0.30623986,0.999745166,24,108,40,27,29.79947778,80.77628577,31.47865251,34.24397881,0.03,DOWN_pEhEx_UP_UmasM
EHI_038890A,42.78282371,0.075905365,0.670088223,0.113276674,0.90981121,0.999745166,42,48,54,32,52.14908611,35.90057146,42.49618089,40.58545637,0.03,DOWN_pEhEx_UP_UmasM
EHI_038900A,13.04895959,0.820813941,1.001281035,0.819763795,0.412350774,0.999745166,18,15,14,6,22.34960833,11.21892858,11.01752838,7.609773069,0.03,DOWN_pEhEx_UP_UmasM
EHI_038920A,24.13472623,-0.088744441,0.770362259,-0.115198324,0.908287927,0.999745166,19,31,31,20,23.59125324,23.18578573,24.3959557,25.36591023,0.03,UP_pEhEx_DOWN_UmasM
EHI_038930A,8.159528403,0.439435944,1.163206634,0.377779778,0.705594197,0.999745166,8,12,11,4,9.93315926,8.975142864,8.656629441,5.073182046,0.03,DOWN_pEhEx_UP_UmasM
EHI_038950A,25.87826854,-0.216178339,0.789406424,-0.273849227,0.784200492,0.999745166,16,37,26,28,19.86631852,27.67335716,20.46112413,35.51227432,0.03,UP_pEhEx_DOWN_UmasM
EHI_039000A,12.09710996,0.68233552,1.123006582,0.60759708,0.543454738,0.999745166,11,22,20,2,13.65809398,16.45442858,15.73932626,2.536591023,0.03,DOWN_pEhEx_UP_UmasM
EHI_039010A,24989.04541,0.120737263,0.496827427,0.243016501,0.807992615,0.999745166,25396,27457,32246,17749,31532.81407,20535.8748,25376.51572,22510.97703,0.03,DOWN_pEhEx_UP_UmasM
EHI_039020A,571.4961896,-2.384546684,2.159813529,-1.10405211,0.269570534,0.999745166,6,481,248,1359,7.449869445,359.7536431,195.1676456,1723.6136,0.03,UP_pEhEx_DOWN_UmasM
EHI_039040A,60.09848471,-0.235148779,0.621696335,-0.378237357,0.705254276,0.999745166,37,86,88,48,45.94086158,64.32185719,69.25303553,60.87818456,0.03,UP_pEhEx_DOWN_UmasM
EHI_039060A,87.06592423,0.018269377,0.600499523,0.030423633,0.975729197,0.999745166,54,144,98,76,67.048825,107.7017144,77.12269866,96.39045888,0.03,DOWN_pEhEx_UP_UmasM
EHI_039070A,106.6905146,-0.226104762,0.638152376,-0.354311557,0.723105408,0.999745166,50,179,116,110,62.08224537,133.8792144,91.28809229,139.5125063,0.03,UP_pEhEx_DOWN_UmasM
EHI_039180A,280.5793058,-0.097102801,0.541554075,-0.17930398,0.857699022,0.999745166,267,282,313,263,331.5191903,210.9158573,246.3204559,333.5617195,0.03,UP_pEhEx_DOWN_UmasM
EHI_039200A,57.81497988,0.408465913,0.632588807,0.645705248,0.518470261,0.999745166,51,92,76,31,63.32389028,68.80942862,59.80943978,39.31716086,0.03,DOWN_pEhEx_UP_UmasM
EHI_039210A,117.4291899,-0.077231794,0.599914181,-0.128738071,0.89756491,0.999745166,64,199,173,83,79.46527408,148.8377858,136.1451721,105.2685275,0.03,UP_pEhEx_DOWN_UmasM
EHI_039330A,1420.481553,0.048058082,0.605606828,0.079355251,0.936750061,0.999745166,1691,1055,1501,1271,2099.621539,789.0646434,1181.236436,1612.003595,0.03,DOWN_pEhEx_UP_UmasM
EHI_039350A,194.6305951,-0.243683743,0.51628797,-0.471991906,0.636932566,0.999745166,154,221,251,177,191.2133158,165.2922144,197.5285445,224.4883055,0.03,UP_pEhEx_DOWN_UmasM
EHI_039480A,84.87730277,0.260661732,0.636174067,0.40973335,0.682001563,0.999745166,52,161,119,48,64.56553519,120.4165001,93.64899123,60.87818456,0.03,DOWN_pEhEx_UP_UmasM
EHI_039590A,69.94473718,-0.345745823,0.606139919,-0.570405961,0.568402388,0.999745166,54,75,83,72,67.048825,56.0946429,65.31820397,91.31727683,0.03,UP_pEhEx_DOWN_UmasM
EHI_039610A,1202.652693,-0.960520069,0.522623966,-1.837879874,0.066080108,0.999745166,648,1107,1463,1598,804.5859,827.9569292,1151.331716,2026.736227,0.03,UP_pEhEx_DOWN_UmasM
EHI_039820A,11.25256182,0.582735235,1.108817258,0.525546686,0.599203208,0.999745166,16,10,16,4,19.86631852,7.47928572,12.59146101,5.073182046,0.03,DOWN_pEhEx_UP_UmasM
EHI_039830A,138.7121006,0.931414423,0.689493548,1.350867497,0.176737882,0.999745166,177,194,185,35,219.7711486,145.098143,145.5887679,44.3903429,0.03,DOWN_pEhEx_UP_UmasM
EHI_039850A,41.59577501,0.137409056,0.668005205,0.205700576,0.837024808,0.999745166,31,65,54,29,38.49099213,48.61535718,42.49618089,36.78056984,0.03,DOWN_pEhEx_UP_UmasM
EHI_039860A,385.9014617,0.160035195,0.516060937,0.310109105,0.756477989,0.999745166,380,459,526,248,471.8250648,343.2992145,413.9442806,314.5372869,0.03,DOWN_pEhEx_UP_UmasM
EHI_040260A,34.83961918,-0.171723186,0.707115563,-0.242850242,0.808121413,0.999745166,22,51,52,26,27.31618796,38.14435717,40.92224827,32.9756833,0.03,UP_pEhEx_DOWN_UmasM
EHI_040270A,21.12160453,-0.242216488,0.866844869,-0.279423109,0.779920139,0.999745166,21,17,21,23,26.07454306,12.71478572,16.52629257,29.17079677,0.03,UP_pEhEx_DOWN_UmasM
EHI_040280A,107.7489034,0.287625932,0.678492088,0.423919361,0.671624624,0.999745166,47,238,120,79,58.35731065,178.0070001,94.43595754,100.1953454,0.03,DOWN_pEhEx_UP_UmasM
EHI_040290A,14.8821009,0.950721849,0.943461001,1.00769597,0.31360044,0.999745166,13,31,16,6,16.1413838,23.18578573,12.59146101,7.609773069,0.03,DOWN_pEhEx_UP_UmasM
EHI_040300A,203.2009824,0.394514534,0.538632911,0.732436742,0.46390204,0.999745166,215,261,257,117,266.9536551,195.2093573,202.2503424,148.3905749,0.03,DOWN_pEhEx_UP_UmasM
EHI_040310A,1492.301372,0.027744115,0.65374061,0.042439026,0.966148718,0.999745166,530,3148,1757,1241,658.071801,2354.479145,1382.699812,1573.95473,0.03,DOWN_pEhEx_UP_UmasM
EHI_040320A,209.6878211,-0.269985842,0.521994694,-0.517219514,0.605002931,0.999745166,172,223,265,197,213.5629241,166.7880716,208.5460729,249.8542158,0.03,UP_pEhEx_DOWN_UmasM
EHI_040340A,772.0809623,0.229820541,0.677114793,0.339411491,0.734299764,0.999745166,1030,519,615,739,1278.894255,388.1749289,483.9842824,937.270383,0.03,DOWN_pEhEx_UP_UmasM
EHI_040360A,122.5267513,0.452553905,0.603503263,0.749878142,0.4533281,0.999745166,152,127,143,74,188.7300259,94.98692864,112.5361827,93.85386786,0.03,DOWN_pEhEx_UP_UmasM
EHI_040370A,28.09575809,0.708160252,1.010647335,0.700699668,0.483490463,0.999745166,51,9,28,16,63.32389028,6.731357148,22.03505676,20.29272819,0.03,DOWN_pEhEx_UP_UmasM
EHI_040400A,346.818422,-0.945605019,0.625625777,-1.511454697,0.130672643,0.999745166,107,455,446,444,132.8560051,340.3075003,350.9869755,563.1232071,0.03,UP_pEhEx_DOWN_UmasM
EHI_040410A,8.546817991,0.146247575,1.13190199,0.129205157,0.897195316,0.999745166,6,14,11,6,7.449869445,10.47100001,8.656629441,7.609773069,0.03,DOWN_pEhEx_UP_UmasM
EHI_040420A,1646.115387,0.070702647,0.564990652,0.125139499,0.900413113,0.999745166,1882,1386,1932,1333,2336.775716,1036.629001,1520.418916,1690.637917,0.03,DOWN_pEhEx_UP_UmasM
EHI_040440A,187.6194379,-0.212403151,0.51903477,-0.40922721,0.682372928,0.999745166,131,247,235,172,162.6554829,184.7383573,184.9370835,218.146828,0.03,UP_pEhEx_DOWN_UmasM
EHI_040450A,44.29601669,0.268391549,0.663171301,0.404709234,0.685691254,0.999745166,34,73,57,28,42.21592685,54.59878575,44.85707983,35.51227432,0.03,DOWN_pEhEx_UP_UmasM
EHI_040460A,1548.248539,-0.571670815,0.471734458,-1.211848755,0.225570281,0.999745166,991,1685,2171,1572,1230.470103,1260.259644,1708.503865,1993.760544,0.03,UP_pEhEx_DOWN_UmasM
EHI_040480A,8.307472805,1.100379856,1.161088365,0.947714135,0.343275003,0.999745166,8,17,7,4,9.93315926,12.71478572,5.50876419,5.073182046,0.03,DOWN_pEhEx_UP_UmasM
EHI_040580A,32.83369469,0.460161302,0.781846964,0.588556742,0.556158659,0.999745166,40,36,47,14,49.6657963,26.92542859,36.9874167,17.75613716,0.03,DOWN_pEhEx_UP_UmasM
EHI_040590A,336.0700858,-0.014944605,0.532169212,-0.028082431,0.977596407,0.999745166,330,347,479,235,409.7428195,259.5312145,376.9568639,298.0494452,0.03,UP_pEhEx_DOWN_UmasM
EHI_040600A,20.52822414,-0.968529771,0.832456127,-1.163460439,0.24464274,0.999745166,9,22,37,20,11.17480417,16.45442858,29.11775358,25.36591023,0.03,UP_pEhEx_DOWN_UmasM
EHI_040650A,37.07422571,0.033335609,0.746666274,0.044645929,0.964389533,0.999745166,18,70,50,27,22.34960833,52.35500004,39.34831564,34.24397881,0.03,DOWN_pEhEx_UP_UmasM
EHI_040660A,12213.38365,-0.21042986,0.486912532,-0.432171789,0.665616562,0.999745166,10551,12766,15055,11320,13100.59542,9548.05615,11847.77784,14357.10519,0.03,UP_pEhEx_DOWN_UmasM
EHI_040670A,9.701936269,1.252592914,1.151892704,1.087421519,0.276850565,0.999745166,12,17,11,2,14.89973889,12.71478572,8.656629441,2.536591023,0.03,DOWN_pEhEx_UP_UmasM
EHI_040680A,8.704052746,0.959567334,1.154478315,0.831169647,0.405877799,0.999745166,9,16,10,3,11.17480417,11.96685715,7.869663129,3.804886535,0.03,DOWN_pEhEx_UP_UmasM
EHI_040700A,39.01522435,0.450882834,0.759915633,0.593332752,0.552958484,0.999745166,20,87,47,23,24.83289815,65.06978576,36.9874167,29.17079677,0.03,DOWN_pEhEx_UP_UmasM
EHI_040800A,42921.02542,0.094353383,0.615806652,0.153219169,0.878225442,0.999745166,53525,29668,48897,35130,66459.04367,22189.54487,38480.2918,44555.22132,0.03,DOWN_pEhEx_UP_UmasM
EHI_040810A,22.99342566,-0.028201262,0.782453937,-0.036042073,0.971248811,0.999745166,18,31,30,18,22.34960833,23.18578573,23.60898939,22.82931921,0.03,UP_pEhEx_DOWN_UmasM
EHI_040820A,14.28308039,-0.301906613,1.189359668,-0.253839626,0.799619459,0.999745166,18,5,33,4,22.34960833,3.73964286,25.96988832,5.073182046,0.03,UP_pEhEx_DOWN_UmasM
EHI_040830A,16483.33451,-0.070239046,0.52989135,-0.132553675,0.894546371,0.999745166,16961,14848,20289,14036,21059.53928,11105.24344,15966.75952,17801.7958,0.03,UP_pEhEx_DOWN_UmasM
EHI_040840A,35.1327179,0.260330674,0.752716734,0.345854771,0.729451861,0.999745166,41,35,50,19,50.90744121,26.17750002,39.34831564,24.09761472,0.03,DOWN_pEhEx_UP_UmasM
EHI_040850A,13.11843614,0.11908209,0.963834364,0.123550367,0.901671293,0.999745166,10,20,19,8,12.41644907,14.95857144,14.95235994,10.14636409,0.03,DOWN_pEhEx_UP_UmasM
EHI_041070A,34.4166988,-0.269458741,0.798258781,-0.337558129,0.7356962,0.999745166,12,63,51,28,14.89973889,47.11950003,40.13528196,35.51227432,0.03,UP_pEhEx_DOWN_UmasM
EHI_041465A,408.7948573,0.909630748,0.556280656,1.635201113,0.102006895,0.999745166,551,513,426,183,684.146344,383.6873574,335.2476493,232.0980786,0.03,DOWN_pEhEx_UP_UmasM
EHI_041480A,11.24401063,1.14517363,1.105161641,1.036204648,0.300106679,0.999745166,19,10,8,6,23.59125324,7.47928572,6.295730503,7.609773069,0.03,DOWN_pEhEx_UP_UmasM
EHI_041580A,54.71840812,1.071670756,0.87743585,1.221366503,0.221947284,0.999745166,102,29,30,37,126.6477806,21.68992859,23.60898939,46.92693393,0.03,DOWN_pEhEx_UP_UmasM
EHI_041880A,16.65952559,-0.547414094,1.156952136,-0.473151894,0.636104816,0.999745166,1,34,25,16,1.241644907,25.42957145,19.67415782,20.29272819,0.03,UP_pEhEx_DOWN_UmasM
EHI_041900A,22.22180877,-0.749641123,0.807782464,-0.928023517,0.353395371,0.999745166,14,21,29,26,17.3830287,15.70650001,22.82202307,32.9756833,0.03,UP_pEhEx_DOWN_UmasM
EHI_041910A,21.43109111,1.336369724,1.095500229,1.219871697,0.222513517,0.999745166,4,75,12,12,4.96657963,56.0946429,9.443595754,15.21954614,0.03,DOWN_pEhEx_UP_UmasM
EHI_041930A,4.280836958,-0.05880393,1.81261954,-0.032441408,0.974120041,0.999745166,2,8,11,0,2.483289815,5.983428576,8.656629441,0,0.03,UP_pEhEx_DOWN_UmasM
EHI_041950A,48.08291498,0.11019776,0.654517213,0.168364953,0.866296178,0.999745166,34,77,66,32,42.21592685,57.59050004,51.93977665,40.58545637,0.03,DOWN_pEhEx_UP_UmasM
EHI_041960A,78.76779407,-0.228579123,0.64327747,-0.355335191,0.722338495,0.999745166,37,132,115,63,45.94086158,98.7265715,90.50112598,79.90261723,0.03,UP_pEhEx_DOWN_UmasM
EHI_041980A,42.50787107,0.559341365,0.667420255,0.838064714,0.401994359,0.999745166,42,66,50,23,52.14908611,49.36328575,39.34831564,29.17079677,0.03,DOWN_pEhEx_UP_UmasM
EHI_042090A,85.52944404,0.337225893,0.655603983,0.514374381,0.606990268,0.999745166,109,75,98,58,135.3392949,56.0946429,77.12269866,73.56113967,0.03,DOWN_pEhEx_UP_UmasM
EHI_042140A,37.69244487,-0.369378885,0.749063513,-0.493120915,0.621927154,0.999745166,17,59,41,42,21.10796343,44.12778575,32.26561883,53.26841149,0.03,UP_pEhEx_DOWN_UmasM
EHI_042170A,3431.760116,-0.459868965,0.51136924,-0.899289454,0.368498503,0.999745166,2524,3536,3818,3898,3133.911746,2644.675431,3004.637383,4943.815904,0.03,UP_pEhEx_DOWN_UmasM
EHI_042190A,12.02984325,1.100163528,1.142276374,0.963132525,0.335481021,0.999745166,4,37,10,6,4.96657963,27.67335716,7.869663129,7.609773069,0.03,DOWN_pEhEx_UP_UmasM
EHI_042210A,23.79645615,-0.015771168,0.796292216,-0.019805755,0.984198327,0.999745166,19,32,38,14,23.59125324,23.9337143,29.90471989,17.75613716,0.03,UP_pEhEx_DOWN_UmasM
EHI_042250A,101.1056966,0.33520104,0.648288366,0.517055461,0.605117444,0.999745166,110,120,157,43,136.5809398,89.75142864,123.5537111,54.536707,0.03,DOWN_pEhEx_UP_UmasM
EHI_042260A,130.355625,0.589974746,0.597822415,0.986872911,0.323704946,0.999745166,139,189,175,55,172.5886421,141.3585001,137.7191048,69.75625314,0.03,DOWN_pEhEx_UP_UmasM
EHI_042370A,1270.43329,-0.063627157,0.479645122,-0.132654653,0.894466508,0.999745166,880,1861,1629,1037,1092.647519,1391.895072,1281.968124,1315.222445,0.03,UP_pEhEx_DOWN_UmasM
EHI_042690A,90.26497418,0.301084706,0.578744385,0.5202378,0.602897842,0.999745166,82,130,85,75,101.8148824,97.23071436,66.89213659,95.12216337,0.03,DOWN_pEhEx_UP_UmasM
EHI_042700A,8.727606565,0.074865551,1.165394914,0.064240499,0.94877873,0.999745166,4,17,9,8,4.96657963,12.71478572,7.082696816,10.14636409,0.03,DOWN_pEhEx_UP_UmasM
EHI_042720A,75143.25155,0.057071652,0.541259871,0.105442238,0.916024902,0.999745166,82867,67343,91671,59270,102891.3885,50367.75382,72141.98887,75171.87497,0.03,DOWN_pEhEx_UP_UmasM
EHI_042740A,8.72130183,-0.35927551,1.237021869,-0.29043586,0.771482813,0.999745166,3,15,6,12,3.724934722,11.21892858,4.721797877,15.21954614,0.03,UP_pEhEx_DOWN_UmasM
EHI_042860A,23.94563321,-0.171933857,0.837735532,-0.205236439,0.837387401,0.999745166,23,22,21,27,28.55783287,16.45442858,16.52629257,34.24397881,0.03,UP_pEhEx_DOWN_UmasM
EHI_042870A,305.2423656,0.291910148,0.523681717,0.557419016,0.577241176,0.999745166,323,363,381,196,401.0513051,271.4980716,299.8341652,248.5859203,0.03,DOWN_pEhEx_UP_UmasM
EHI_042880A,12.50427634,-0.147866686,0.991975678,-0.149062814,0.881504068,0.999745166,7,20,19,9,8.691514352,14.95857144,14.95235994,11.4146596,0.03,UP_pEhEx_DOWN_UmasM
EHI_042890A,30.11009819,0.099137462,0.757383769,0.130894622,0.895858669,0.999745166,30,34,46,17,37.24934722,25.42957145,36.20045039,21.5610237,0.03,DOWN_pEhEx_UP_UmasM
EHI_042900A,329.8575862,-0.473688949,0.506180651,-0.935810067,0.349370987,0.999745166,237,345,422,343,294.2698431,258.0353573,332.099784,435.0253605,0.03,UP_pEhEx_DOWN_UmasM
EHI_042910A,6.914786711,-0.056837301,1.26923913,-0.044780609,0.964282182,0.999745166,3,13,10,5,3.724934722,9.723071436,7.869663129,6.341477558,0.03,UP_pEhEx_DOWN_UmasM
EHI_042920A,26722.49789,0.187906972,0.634411562,0.296190964,0.767084249,0.999745166,35097,17840,28446,21748,43578.01132,13343.04572,22386.04374,27582.89079,0.03,DOWN_pEhEx_UP_UmasM
EHI_042930A,17013.14698,0.259665035,0.606766224,0.427949061,0.668688207,0.999745166,22178,12760,19649,12228,27537.20076,9543.568578,15463.10108,15508.71752,0.03,DOWN_pEhEx_UP_UmasM
EHI_042970A,21.28819306,0.052009657,0.811637426,0.064079914,0.948906595,0.999745166,15,33,29,15,18.62467361,24.68164288,22.82202307,19.02443267,0.03,DOWN_pEhEx_UP_UmasM
EHI_042980A,22.07155688,0.267478593,0.95994122,0.278640595,0.780520656,0.999745166,6,54,24,17,7.449869445,40.38814289,18.88719151,21.5610237,0.03,DOWN_pEhEx_UP_UmasM
EHI_043010A,954.7602178,-0.101551131,0.50361713,-0.20164352,0.84019542,0.999745166,898,973,1222,800,1114.997127,727.7345005,961.6728343,1014.636409,0.03,UP_pEhEx_DOWN_UmasM
EHI_043140A,52.13670713,-0.011407053,0.627333899,-0.018183384,0.985492558,0.999745166,44,66,70,39,54.63237593,49.36328575,55.0876419,49.46352495,0.03,UP_pEhEx_DOWN_UmasM
EHI_043240A,624.9814695,0.120679401,0.53568545,0.225280341,0.821761192,0.999745166,677,618,804,445,840.5936024,462.2198575,632.7209155,564.3915026,0.03,DOWN_pEhEx_UP_UmasM
EHI_043340A,7.788401946,0.311241095,4.591974735,0.067779357,0.945961277,0.999745166,0,23,0,11,0,17.20235716,0,13.95125063,0.03,DOWN_pEhEx_UP_UmasM
EHI_044180A,7.671055263,0.180958075,1.507964479,0.12000155,0.90448192,0.999745166,2,18,1,11,2.483289815,13.4627143,0.786966313,13.95125063,0.03,DOWN_pEhEx_UP_UmasM
EHI_044190A,16.15264287,0.06484324,0.9127928,0.071038291,0.943367281,0.999745166,9,29,21,12,11.17480417,21.68992859,16.52629257,15.21954614,0.03,DOWN_pEhEx_UP_UmasM
EHI_044200A,55.70298657,0.64435735,0.648881367,0.993027975,0.320696321,0.999745166,61,81,68,26,75.74033936,60.58221433,53.51370927,32.9756833,0.03,DOWN_pEhEx_UP_UmasM
EHI_044210A,83.95634643,-0.131569863,0.604186271,-0.217763741,0.827613197,0.999745166,48,134,106,73,59.59895556,100.2224286,83.41842916,92.58557234,0.03,UP_pEhEx_DOWN_UmasM
EHI_044220A,18.75088165,2.512334929,1.055908128,2.379312045,0.017344986,0.999745166,42,16,9,3,52.14908611,11.96685715,7.082696816,3.804886535,0.03,DOWN_pEhEx_UP_UmasM
EHI_044230A,23.67421198,-0.628623084,0.811347716,-0.774788752,0.438464497,0.999745166,11,31,30,27,13.65809398,23.18578573,23.60898939,34.24397881,0.03,UP_pEhEx_DOWN_UmasM
EHI_044370A,641.4705285,0.466405504,0.530456313,0.879253376,0.37926391,0.999745166,756,736,759,378,938.68355,550.475429,597.3074315,479.4157034,0.03,DOWN_pEhEx_UP_UmasM
EHI_044470A,58.68239151,-0.277680596,0.624589993,-0.444580604,0.656622867,0.999745166,37,80,72,57,45.94086158,59.83428576,56.66157453,72.29284416,0.03,UP_pEhEx_DOWN_UmasM
EHI_044480A,227.0869209,-0.034051429,0.503532108,-0.06762514,0.946084042,0.999745166,182,298,297,178,225.9793732,222.8827145,233.7289949,225.7566011,0.03,UP_pEhEx_DOWN_UmasM
EHI_044490A,44.32018738,-0.024293649,0.658925402,-0.036868588,0.970589786,0.999745166,36,58,65,30,44.69921667,43.37985717,51.15281034,38.04886535,0.03,UP_pEhEx_DOWN_UmasM
EHI_044500A,16.90963946,-0.001425906,0.86798154,-0.001642783,0.998689249,0.999745166,14,22,22,13,17.3830287,16.45442858,17.31325888,16.48784165,0.03,UP_pEhEx_DOWN_UmasM
EHI_044510A,96.39572898,0.40417578,0.587265065,0.688233992,0.491305442,0.999745166,109,113,101,68,135.3392949,84.51592863,79.4835976,86.24409479,0.03,DOWN_pEhEx_UP_UmasM
EHI_044520A,19.19257408,0.239629841,0.860311837,0.278538352,0.780599129,0.999745166,13,34,27,11,16.1413838,25.42957145,21.24809045,13.95125063,0.03,DOWN_pEhEx_UP_UmasM
EHI_044530A,215.8812754,0.195693752,0.550739335,0.355329173,0.722343003,0.999745166,220,252,306,127,273.1618796,188.4780001,240.8116917,161.07353,0.03,DOWN_pEhEx_UP_UmasM
EHI_044540A,41.17782428,0.181161311,0.682605939,0.265396623,0.790703937,0.999745166,43,46,51,29,53.39073102,34.40471431,40.13528196,36.78056984,0.03,DOWN_pEhEx_UP_UmasM
EHI_044550A,86111.70048,0.695969521,0.645426711,1.078309139,0.28089582,0.999745166,133569,63017,80340,53808,165845.2686,47132.21482,63224.87358,68244.44489,0.03,DOWN_pEhEx_UP_UmasM
EHI_044560A,37.27210098,-0.063643747,0.688557019,-0.092430613,0.926355918,0.999745166,33,43,53,27,40.97428195,32.1609286,41.70921458,34.24397881,0.03,UP_pEhEx_DOWN_UmasM
EHI_044580A,16.53257839,-0.105113979,0.874949122,-0.120137247,0.904374427,0.999745166,13,21,21,14,16.1413838,15.70650001,16.52629257,17.75613716,0.03,UP_pEhEx_DOWN_UmasM
EHI_044590A,7086.7489,-0.235546877,0.464553754,-0.507039013,0.612127445,0.999745166,5552,8190,9672,6084,6893.612526,6125.535005,7611.538178,7716.309892,0.03,UP_pEhEx_DOWN_UmasM
EHI_044610A,18.7459898,-1.46163476,1.255564901,-1.164125215,0.244373272,0.999745166,0,26,19,32,0,19.44614287,14.95235994,40.58545637,0.03,UP_pEhEx_DOWN_UmasM
EHI_044620A,8.61583658,0.650320397,1.44109498,0.451268241,0.651796231,0.999745166,1,26,3,9,1.241644907,19.44614287,2.360898939,11.4146596,0.03,DOWN_pEhEx_UP_UmasM
EHI_044640A,305.9746493,0.003921121,0.494840324,0.007924012,0.993677619,0.999745166,243,416,409,228,301.7197125,311.1382859,321.869222,289.1713766,0.03,DOWN_pEhEx_UP_UmasM
EHI_044650A,16.26441285,-0.247950367,0.893127397,-0.27762038,0.781303786,0.999745166,12,20,27,11,14.89973889,14.95857144,21.24809045,13.95125063,0.03,UP_pEhEx_DOWN_UmasM
EHI_044680A,26.86676275,0.061784316,0.772753458,0.079953465,0.936274267,0.999745166,27,29,39,17,33.5244125,21.68992859,30.6916862,21.5610237,0.03,DOWN_pEhEx_UP_UmasM
EHI_044720A,29.88931038,-0.141872765,0.752248815,-0.18859819,0.850407751,0.999745166,28,30,47,20,34.76605741,22.43785716,36.9874167,25.36591023,0.03,UP_pEhEx_DOWN_UmasM
EHI_044730A,3303.410445,0.343237938,0.653756461,0.525024162,0.599566394,0.999745166,4666,2134,3515,2411,5793.515138,1596.079573,2766.18659,3057.860478,0.03,DOWN_pEhEx_UP_UmasM
EHI_044740A,671.6692277,0.279648584,0.509553971,0.548810528,0.583135485,0.999745166,705,800,858,424,875.3596598,598.3428576,675.2170964,537.7572969,0.03,DOWN_pEhEx_UP_UmasM
EHI_044750A,9.853324246,0.158636647,1.212932645,0.13078768,0.895943269,0.999745166,11,10,20,2,13.65809398,7.47928572,15.73932626,2.536591023,0.03,DOWN_pEhEx_UP_UmasM
EHI_044770A,8447.793667,-0.795548321,0.571573445,-1.391856687,0.1639658,0.999745166,3153,11279,10867,10162,3914.906393,8435.886363,8551.962922,12888.41899,0.03,UP_pEhEx_DOWN_UmasM
EHI_044780A,53.80075667,-0.525965846,0.638796959,-0.823369364,0.410297979,0.999745166,41,50,71,56,50.90744121,37.3964286,55.87460821,71.02454865,0.03,UP_pEhEx_DOWN_UmasM
EHI_044790A,69.28799949,0.186846428,0.646913586,0.288827491,0.772713394,0.999745166,39,132,83,51,48.42415139,98.7265715,65.31820397,64.68307109,0.03,DOWN_pEhEx_UP_UmasM
EHI_044800A,55.16580625,-0.196311602,0.620897456,-0.316173951,0.751870479,0.999745166,45,63,77,45,55.87402084,47.11950003,60.59640609,57.07329802,0.03,UP_pEhEx_DOWN_UmasM
EHI_044810A,20105.34041,-0.29512961,0.544547384,-0.541972322,0.587837573,0.999745166,18759,17141,22358,21063,23292.01682,12820.24365,17594.99282,26714.10836,0.03,UP_pEhEx_DOWN_UmasM
