logFC	logCPM	PValue	FDR	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_161980A	0.386673022596621	5.23602771957418	0.664478501679016	1	217	195	520	275	175	570	28.9309502222623	16.2052210343377	82.373173772084	24.3530705378585	23.7964679367019	49.2701339472637	0	DOWN_pEhEx_UP_UmasM
EHI_162180A	0.756282856276998	3.29800381956435	0.584329718736618	1	20	19	203	24	17	197	2.6664470250933	1.57897025462778	32.1572197610251	2.12535888330401	2.31165688527961	17.0284498028262	0	DOWN_pEhEx_UP_UmasM
EHI_162190A	0.00913126805023041	1.22677029071842	1	1	18	20	15	16	8	44	2.39980232258397	1.66207395223977	2.3761492434255	1.41690592220268	1.08783853424923	3.80330858540281	0	DOWN_pEhEx_UP_UmasM
EHI_162200A	-0.0260956176355766	5.99057279384691	0.974202952148095	1	372	510	609	596	372	1023	49.5959146667353	42.3828857821141	96.4716592830753	52.7797456020497	50.5844918425892	88.4269246106153	0	UP_pEhEx_DOWN_UmasM
EHI_162210A	-0.594308514306458	2.04594668287063	0.52824918805156	1	14	35	29	36	12	107	1.86651291756531	2.90862941641959	4.5938885372893	3.18803832495602	1.63175780137384	9.24895496904774	0	UP_pEhEx_DOWN_UmasM
EHI_162230A	-0.532023491917589	2.3918305124478	0.755150249745367	1	0	140	4	55	88	12	0	11.6345176656784	0.6336397982468	4.8706141075717	11.9662238767415	1.03726597783713	0	UP_pEhEx_DOWN_UmasM
EHI_162540A	-0.670568552444985	2.2482315171797	0.503098447956787	1	19	35	32	31	12	142	2.53312467383863	2.90862941641959	5.0691183859744	2.74525522426768	1.63175780137384	12.2743140710727	0	UP_pEhEx_DOWN_UmasM
EHI_162550A	-0.181397023331332	0.712586413722501	0.849718799924715	1	9	27	3	23	9	15	1.19990116129198	2.24379983552369	0.4752298486851	2.03680226316635	1.22381835103038	1.29658247229641	0	UP_pEhEx_DOWN_UmasM
EHI_162560A	-0.418137372306082	1.59117322219899	0.694624516679136	1	16	54	3	55	28	11	2.13315762007464	4.48759967104737	0.4752298486851	4.8706141075717	3.8074348698723	0.950827146350703	0	UP_pEhEx_DOWN_UmasM
EHI_162810A	0.700906558380387	0.702766145955051	0.743256377665568	1	0	0	34	3	12	16	0	0	5.3859382850978	0.265669860413002	1.63175780137384	1.38302130378284	0	DOWN_pEhEx_UP_UmasM
EHI_163240A	-0.00395545910469237	9.42898560997865	0.995485196443505	1	4633	5942	6016	8517	4623	7950	617.682453362862	493.802171210435	952.994256563187	754.236733712512	628.634692979273	687.188710317099	0	UP_pEhEx_DOWN_UmasM
EHI_163260A	0.297143224434652	6.50933086111886	0.734184336591896	1	233	999	1178	743	557	1193	31.0641078423369	83.0205939143764	186.606920583683	65.7975687622867	75.7407579471026	103.121525963308	0	DOWN_pEhEx_UP_UmasM
EHI_163470A	0.0640359245613821	0.346727250059085	0.999999999999999	1	13	14	2	18	8	5	1.73319056631064	1.16345176656784	0.3168198991234	1.59401916247801	1.08783853424923	0.432194157432138	0	DOWN_pEhEx_UP_UmasM
EHI_163480A	-0.425970141029969	4.44782683667159	0.694786451568592	1	133	417	18	345	272	79	17.7318727168704	34.6542419041992	2.8513790921106	30.5520339474952	36.9865101644738	6.82866768742777	0	UP_pEhEx_DOWN_UmasM
EHI_163490A	0.816291368126043	3.22017072441126	0.585956040616911	1	35	14	184	22	4	200	4.66628229391327	1.16345176656784	29.1474307193528	1.94824564302868	0.543919267124615	17.2877662972855	0	DOWN_pEhEx_UP_UmasM
EHI_163510A	0.216158830552741	4.42440364746222	0.783686069106188	1	187	154	195	220	92	312	24.9312796846223	12.7979694322462	30.8899401645315	19.4824564302868	12.5101431438661	26.9689154237654	0	DOWN_pEhEx_UP_UmasM
EHI_163520A	0.735492355641391	0.943982820605773	0.400970376799187	1	10	45	8	20	11	7	1.33322351254665	3.73966639253948	1.2672795964936	1.77113240275334	1.49577798459269	0.605071820404993	0	DOWN_pEhEx_UP_UmasM
EHI_163530A	0.869816722159345	7.55635471067894	0.42122407393219	1	522	847	3720	954	592	2707	69.594267354935	70.3888318773542	589.285012369524	84.4830156113345	80.500051534443	233.989916833759	0	DOWN_pEhEx_UP_UmasM
EHI_163540A	0.203600755881468	6.09269732479805	0.806165161830178	1	405	581	734	642	233	1170	53.9955522581392	48.2832483125653	116.272902978288	56.8533501283823	31.6832973100088	101.13343283912	0	DOWN_pEhEx_UP_UmasM
EHI_163550A	-0.141237725187321	0.730849374654565	0.874987000453158	1	10	20	7	14	7	27	1.33322351254665	1.66207395223977	1.1088696469319	1.23979268192734	0.951858717468075	2.33384845013354	0	UP_pEhEx_DOWN_UmasM
EHI_163560A	-0.00840929966035271	4.94760781347984	0.993987013093859	1	151	728	69	496	242	178	20.1316750394544	60.4994918615276	10.9302865197573	43.9240835882829	32.9071156610392	15.3861120045841	0	UP_pEhEx_DOWN_UmasM
EHI_163570A	0.691314570028174	3.16358795005963	0.617390682103894	1	24	27	171	19	8	200	3.19973643011196	2.24379983552369	27.0881013750507	1.68257578261568	1.08783853424923	17.2877662972855	0	DOWN_pEhEx_UP_UmasM
EHI_163580A	-0.0800535268124496	4.8296156332279	0.917894474879221	1	186	512	94	370	209	299	24.7979573333677	42.5490931773381	14.8905352587998	32.7659494509369	28.4197817072611	25.8452106144418	0	UP_pEhEx_DOWN_UmasM
EHI_163590A	0.00700792188111717	3.89237691546356	0.996775563389458	1	48	99	186	106	110	225	6.39947286022391	8.22726606358685	29.4642506184762	9.38700173459272	14.9577798459269	19.4487370844462	0	DOWN_pEhEx_UP_UmasM
EHI_163600A	0.484696853222872	1.44784196198843	0.5286842012577	1	13	36	26	23	10	33	1.73319056631064	2.99173311403158	4.1186586886042	2.03680226316635	1.35979816781154	2.85248143905211	0	DOWN_pEhEx_UP_UmasM
EHI_163620A	0.0407601790063422	1.52039001795871	0.977087558942198	1	27	22	17	34	15	32	3.59970348387595	1.82828134746374	2.6929691425489	3.01092508468068	2.0396972517173	2.76604260756568	0	DOWN_pEhEx_UP_UmasM
EHI_163630A	-1.18584747075489	0.598278332590167	0.233397265080387	1	2	5	11	11	20	20	0.26664470250933	0.415518488059942	1.7425094451787	0.974122821514339	2.71959633562307	1.72877662972855	0	UP_pEhEx_DOWN_UmasM
EHI_163640A	0.0573527656952561	3.32762878186713	0.944250356688799	1	40	130	88	89	68	136	5.33289405018659	10.8034806895585	13.9400755614296	7.88153919225238	9.24662754111845	11.7556810821541	0	DOWN_pEhEx_UP_UmasM
EHI_163650A	0.325259805477401	5.91734720849591	0.662564903243621	1	399	555	642	541	391	686	53.1956181506113	46.1225521746536	101.699187618611	47.909131494478	53.1681083614311	59.2970383996893	0	DOWN_pEhEx_UP_UmasM
EHI_163670A	0.531864865908035	9.46131379887647	0.604106423163196	1	1009	5217	12193	3643	4428	9302	134.522252415957	433.551990441743	1931.49251500581	322.611767161522	602.118628706948	804.054010486749	0	DOWN_pEhEx_UP_UmasM
EHI_163690A	0.175775069548746	8.60814813439708	0.832208631079185	1	3622	1995	3741	2860	1760	7013	482.893556244396	165.791876735917	592.611621310319	253.271933593728	239.32447753483	606.195525214316	0	DOWN_pEhEx_UP_UmasM
EHI_163700A	-0.379760951809613	3.51680766685149	0.701962123356297	1	90	188	10	198	105	73	11.9990116129198	15.6234951510538	1.584099495617	17.5342107872581	14.2778807620211	6.31003469850921	0	UP_pEhEx_DOWN_UmasM
EHI_163710A	-0.649641315409438	4.65172814422067	0.384932760349886	1	90	285	142	318	281	289	11.9990116129198	23.6845538194167	22.4942128377614	28.1610052037782	38.2103285155042	24.9808222995776	0	UP_pEhEx_DOWN_UmasM
EHI_163740A	-0.412477982222249	3.65244022051665	0.613904610697259	1	101	161	31	189	125	100	13.4655574767211	13.3796953155301	4.9107084364127	16.7372012060191	16.9974770976442	8.64388314864275	0	UP_pEhEx_DOWN_UmasM
EHI_163750A	-0.392565582924785	12.3400335836645	0.60477258319144	1	29209	25152	47130	40518	55065	76130	3894.2125577975	2090.22420233673	7465.86092284292	3588.137134738	7487.72861105423	6580.58824106173	0	UP_pEhEx_DOWN_UmasM
EHI_163760A	-0.0381753827495566	1.67609617225297	0.980378246890347	1	19	52	12	38	25	27	2.53312467383863	4.3213922758234	1.9009193947404	3.36515156523135	3.39949541952884	2.33384845013354	0	UP_pEhEx_DOWN_UmasM
EHI_163860A	0.795372659074734	5.26452562713931	0.425746665333809	1	104	240	706	224	177	462	13.8655245304851	19.9448874268772	111.83742439056	19.8366829108375	24.0684275702642	39.9347401467295	0	DOWN_pEhEx_UP_UmasM
EHI_164070A	0.403692909021872	1.84800743425041	0.601314562814416	1	16	51	33	29	16	46	2.13315762007464	4.23828857821141	5.2275283355361	2.56814198399235	2.17567706849846	3.97618624837567	0	DOWN_pEhEx_UP_UmasM
EHI_164310A	0.501453712815242	-0.297120042701253	0.660450184418236	1	9	9	1	11	1	4	1.19990116129198	0.747933278507896	0.1584099495617	0.974122821514339	0.135979816781154	0.34575532594571	0	DOWN_pEhEx_UP_UmasM
EHI_164360A	0.381970037542343	2.39118934404985	0.785059323244841	1	7	22	91	9	11	125	0.933256458782654	1.82828134746374	14.4153054101147	0.797009581239005	1.49577798459269	10.8048539358034	0	DOWN_pEhEx_UP_UmasM
EHI_164370A	0.603546254796253	0.323115174396709	0.59901346112693	1	10	21	4	12	10	1	1.33322351254665	1.74517764985176	0.6336397982468	1.06267944165201	1.35979816781154	0.0864388314864275	0	DOWN_pEhEx_UP_UmasM
EHI_164380A	0.162053239268155	0.61415715931611	0.887102865103993	1	15	20	3	23	8	7	1.99983526881997	1.66207395223977	0.4752298486851	2.03680226316635	1.08783853424923	0.605071820404993	0	DOWN_pEhEx_UP_UmasM
EHI_164400A	-0.114532145707468	5.29742065279217	0.882644034641796	1	151	462	342	439	243	579	20.1316750394544	38.3939082967386	54.1762027501014	38.8763562404359	33.0430954778203	50.0480834306415	0	UP_pEhEx_DOWN_UmasM
EHI_164420A	0.862467838056492	1.38440660768169	0.422415494741497	1	7	18	44	11	6	38	0.933256458782654	1.49586655701579	6.9700377807148	0.974122821514339	0.815878900686922	3.28467559648425	0	DOWN_pEhEx_UP_UmasM
EHI_164430A	-0.0307493350441951	4.5141258329636	0.974669490834707	1	305	180	73	248	266	122	40.6633171326728	14.9586655701579	11.5639263180041	21.9620417941415	36.1706312637869	10.5455374413442	0	UP_pEhEx_DOWN_UmasM
EHI_164440A	0.0656935841522346	6.82881994046789	0.955559595750848	1	1832	1090	84	1485	1311	265	244.246547498546	90.5830303970673	13.3064357631828	131.506580904436	178.269539800092	22.9062903439033	0	DOWN_pEhEx_UP_UmasM
EHI_164450A	0.604109875979698	0.377830545412827	0.686298776582664	1	0	10	20	2	3	23	0	0.831036976119884	3.168198991234	0.177113240275334	0.407939450343461	1.98809312418783	0	DOWN_pEhEx_UP_UmasM
EHI_164460A	0.345125792292837	0.616654826414208	0.62861919366285	1	13	14	10	18	6	12	1.73319056631064	1.16345176656784	1.584099495617	1.59401916247801	0.815878900686922	1.03726597783713	0	DOWN_pEhEx_UP_UmasM
EHI_164480A	0.403418405313005	2.84655397996233	0.789385342409154	1	17	79	95	89	0	117	2.2664799713293	6.56519211134708	15.0489452083615	7.88153919225238	0	10.113343283912	0	DOWN_pEhEx_UP_UmasM
EHI_164490A	0.0447457999351169	3.04664704415157	0.966486851807333	1	71	148	17	158	49	36	9.4658869390812	12.2993472465743	2.6929691425489	13.9919459817514	6.66301102227653	3.11179793351139	0	DOWN_pEhEx_UP_UmasM
EHI_164500A	0.380935000288047	7.97238137995036	0.669629298147586	1	642	2324	3617	2019	1391	3309	85.5929495054948	193.132993250261	572.968787564669	178.79581605795	189.147925142585	286.026093388589	0	DOWN_pEhEx_UP_UmasM
EHI_164510A	-0.241154541271643	8.99031004181654	0.78700419085896	1	6175	5580	700	7232	5110	3667	823.265518997555	463.718632674895	110.88696469319	640.441476835609	694.856863751695	316.97119506073	0	UP_pEhEx_DOWN_UmasM
EHI_164620A	0.374273717982509	0.369547554809518	0.726271939849642	1	7	26	3	14	8	6	0.933256458782654	2.1606961379117	0.4752298486851	1.23979268192734	1.08783853424923	0.518632988918565	0	DOWN_pEhEx_UP_UmasM
EHI_164730A	-0.0630553849037248	3.77410527450171	0.935431331159483	1	73	164	102	146	119	141	9.73253164159053	13.6290064083661	16.1578148552934	12.9292665400994	16.1815981969573	12.1878752395863	0	UP_pEhEx_DOWN_UmasM
EHI_164740A	-0.452364544019248	6.14180009159734	0.702416168233094	1	640	1050	36	1252	879	158	85.3263048029855	87.2588824925878	5.7027581842212	110.872888412359	119.526258950634	13.6573353748555	0	UP_pEhEx_DOWN_UmasM
EHI_164750A	-0.324232942870935	6.34047360216576	0.674703384502612	1	775	907	231	1202	699	788	103.324822222365	75.3750537340735	36.5926983487527	106.445057405476	95.0498919300264	68.1137992113049	0	UP_pEhEx_DOWN_UmasM
EHI_164760A	-0.211018723809411	2.56671082817032	0.810999704313113	1	33	36	54	60	29	105	4.39963759140394	2.99173311403158	8.5541372763318	5.31339720826003	3.94341468665346	9.07607730607489	0	UP_pEhEx_DOWN_UmasM
EHI_164770A	0.125957300072442	1.32358462778473	0.900276139380054	1	10	14	30	12	11	46	1.33322351254665	1.16345176656784	4.752298486851	1.06267944165201	1.49577798459269	3.97618624837567	0	DOWN_pEhEx_UP_UmasM
EHI_164780A	-0.18809972702896	3.0375052455457	0.863705074130509	1	55	171	5	157	57	45	7.33272931900656	14.21073229165	0.7920497478085	13.9033893616138	7.75084955652576	3.88974741688924	0	UP_pEhEx_DOWN_UmasM
EHI_164790A	0.154941613025824	0.682596878435373	0.862240203296285	1	13	17	8	14	7	20	1.73319056631064	1.4127628594038	1.2672795964936	1.23979268192734	0.951858717468075	1.72877662972855	0	DOWN_pEhEx_UP_UmasM
EHI_164800A	-0.767612490249457	5.36862858246214	0.367239200936756	1	187	612	97	577	574	304	24.9312796846223	50.8594629385369	15.3657651074849	51.097169819434	78.0524148323822	26.277404771874	0	UP_pEhEx_DOWN_UmasM
EHI_164810A	-0.194138972758611	3.62960778805669	0.821392219007219	1	83	205	37	167	129	77	11.0657551541372	17.0362580104576	5.8611681337829	14.7889555629904	17.5413963647688	6.65579002445492	0	UP_pEhEx_DOWN_UmasM
EHI_164820A	0.690597566822988	0.0736992028795235	0.588598683680014	1	12	14	2	6	10	1	1.59986821505598	1.16345176656784	0.3168198991234	0.531339720826003	1.35979816781154	0.0864388314864275	0	DOWN_pEhEx_UP_UmasM
EHI_164840A	0.0590287295699968	2.04024965719382	0.973354846229744	1	2	25	61	19	21	80	0.26664470250933	2.07759244029971	9.6630069232637	1.68257578261568	2.85557615240423	6.9151065189142	0	DOWN_pEhEx_UP_UmasM
EHI_164850A	0.20454555662936	2.50122845274375	0.811576671042653	1	68	67	18	77	40	34	9.06591988531721	5.56794774000322	2.8513790921106	6.81885975060037	5.43919267124615	2.93892027053854	0	DOWN_pEhEx_UP_UmasM
EHI_164870A	0.0877341609722953	12.0010267063523	0.901243342313516	1	46994	25210	27205	38367	27051	56066	6265.35057486172	2095.04421679823	4309.54267782605	3397.65184482188	3678.39002374699	4846.27952611805	0	DOWN_pEhEx_UP_UmasM
EHI_164880A	0.157731199294803	3.76166184022757	0.865815119458328	1	36	131	168	142	49	215	4.79960464516793	10.8865843871705	26.6128715263656	12.5750400595487	6.66301102227653	18.5843487695819	0	DOWN_pEhEx_UP_UmasM
EHI_164890A	-0.11931289049597	5.1523081802395	0.898625102645652	1	309	337	205	390	58	786	41.1966065376914	28.0059460952401	32.4740396601485	34.5370818536902	7.88682937330691	67.940921548332	0	UP_pEhEx_DOWN_UmasM
EHI_164900A	-0.2601507036465	4.9866614411482	0.785522720956195	1	324	417	51	531	329	130	43.1964418065114	34.6542419041992	8.0789074276467	47.0235652931013	44.7373597209995	11.2370480932356	0	UP_pEhEx_DOWN_UmasM
EHI_164910A	0.221919734728196	3.72281699626447	0.760754096875087	1	106	139	103	154	70	148	14.1321692329945	11.5514139680664	16.3162248048551	13.6377195012007	9.51858717468076	12.7929470599913	0	DOWN_pEhEx_UP_UmasM
EHI_164920A	-0.197360785631894	1.34064590037406	0.797351947374812	1	11	44	8	33	24	15	1.46654586380131	3.65656269492749	1.2672795964936	2.92236846454302	3.26351560274769	1.29658247229641	0	UP_pEhEx_DOWN_UmasM
EHI_165070A	-0.346137826904437	4.54008212778858	0.698610022899847	1	105	265	157	166	80	599	13.9988468817398	22.0224798671769	24.8703620811869	14.7003989428528	10.8783853424923	51.7768600603701	0	UP_pEhEx_DOWN_UmasM
EHI_165150A	0.624053128756068	0.631435314090944	0.656826210264441	1	24	18	1	12	15	1	3.19973643011196	1.49586655701579	0.1584099495617	1.06267944165201	2.0396972517173	0.0864388314864275	0	DOWN_pEhEx_UP_UmasM
EHI_165160A	-0.207035217246556	1.59283626597655	0.797093986798342	1	17	54	6	30	28	30	2.2664799713293	4.48759967104737	0.9504596973702	2.65669860413002	3.8074348698723	2.59316494459283	0	UP_pEhEx_DOWN_UmasM
EHI_165170A	0.654239093082303	2.13787802794819	0.607073411420138	1	14	17	77	15	4	91	1.86651291756531	1.4127628594038	12.1975661162509	1.32834930206501	0.543919267124615	7.8659336652649	0	DOWN_pEhEx_UP_UmasM
EHI_165180A	0.77486055214599	0.998400597016	0.551368270048847	1	27	12	14	8	0	37	3.59970348387595	0.997244371343861	2.2177392938638	0.708452961101338	0	3.19823676499782	0	DOWN_pEhEx_UP_UmasM
EHI_165210A	-0.212520530630191	0.350847026012423	0.817722556488937	1	4	24	2	10	8	17	0.533289405018659	1.99448874268772	0.3168198991234	0.885566201376672	1.08783853424923	1.46946013526927	0	UP_pEhEx_DOWN_UmasM
EHI_165220A	0.00742973058906381	1.4856802752088	1	1	22	48	5	41	26	7	2.93309172760263	3.98897748537544	0.7920497478085	3.63082142564436	3.53547523630999	0.605071820404993	0	DOWN_pEhEx_UP_UmasM
EHI_165260A	0.992710421595557	2.41480660348803	0.434198200308488	1	6	34	107	16	11	85	0.799934107527989	2.82552571880761	16.9498646031019	1.41690592220268	1.49577798459269	7.34730067634634	0	DOWN_pEhEx_UP_UmasM
EHI_165270A	-0.508881292901258	5.53349133333275	0.473520594462969	1	348	379	229	546	431	642	46.3961782366233	31.4963013949436	36.2758784496293	48.3519145951663	58.6073010326772	55.4937298142865	0	UP_pEhEx_DOWN_UmasM
EHI_165280A	-0.321523733652444	2.535592068474	0.680565949085397	1	42	38	39	60	41	89	5.59953875269592	3.15794050925556	6.1779880329063	5.31339720826003	5.5751724880273	7.69305600229205	0	UP_pEhEx_DOWN_UmasM
EHI_165290A	0.271348840226629	1.27818670829493	0.821769154364882	1	32	30	3	35	19	4	4.26631524014927	2.49311092835965	0.4752298486851	3.09948170481835	2.58361651884192	0.34575532594571	0	DOWN_pEhEx_UP_UmasM
EHI_165330A	0.29156085746172	1.14705526363305	0.829297874251045	1	1	25	28	5	9	43	0.133322351254665	2.07759244029971	4.4354785877276	0.442783100688336	1.22381835103038	3.71686975391638	0	DOWN_pEhEx_UP_UmasM
EHI_165340A	0.943180164218422	2.2257676002207	0.548969222690872	1	4	11	103	6	5	92	0.533289405018659	0.914140673731872	16.3162248048551	0.531339720826003	0.679899083905768	7.95237249675133	0	DOWN_pEhEx_UP_UmasM
EHI_165350A	-0.502413761999248	10.0565026922624	0.537005731900864	1	7319	15825	2225	15793	12933	6797	975.786288832892	1315.11601470972	352.462137774782	1398.57470183418	1758.62697043066	587.524737613248	0	UP_pEhEx_DOWN_UmasM
EHI_165770A	-0.202151995931591	3.72049222789184	0.820992052710185	1	27	154	125	132	91	203	3.59970348387595	12.7979694322462	19.8012436952125	11.6894738581721	12.374163327085	17.5470827917448	0	UP_pEhEx_DOWN_UmasM
EHI_165780A	-0.432732130633444	1.58693388919766	0.683438592908294	1	15	53	4	40	40	8	1.99983526881997	4.40449597343538	0.6336397982468	3.54226480550669	5.43919267124615	0.69151065189142	0	UP_pEhEx_DOWN_UmasM
EHI_165790A	-0.164541918057379	4.49274591132363	0.840388831946396	1	170	144	180	195	127	418	22.664799713293	11.9669324561263	28.513790921106	17.2685409268451	17.2694367312065	36.1314315613267	0	UP_pEhEx_DOWN_UmasM
EHI_165800A	0.179681414470172	2.9852218928579	0.861292828988489	1	101	112	11	120	61	32	13.4655574767211	9.3076141325427	1.7425094451787	10.6267944165201	8.29476882365037	2.76604260756568	0	DOWN_pEhEx_UP_UmasM
EHI_165810.mRNA	0.275785597984806	6.70501886687233	0.813483843792964	1	737	124	1475	627	275	2194	98.258572874688	10.3048585038866	233.654675603507	55.5250008263173	37.3944496148173	189.646796281222	0	DOWN_pEhEx_UP_UmasM
EHI_165820A	-0.174228767593038	5.32208103830364	0.868825797408874	1	470	481	60	614	474	90	62.6615050896925	39.9728785513664	9.504596973702	54.3737647645277	64.4544331542668	7.77949483377848	0	UP_pEhEx_DOWN_UmasM
EHI_166020A	-0.0483441066900643	1.90388082556083	0.9656109385975	1	27	31	27	43	21	47	3.59970348387595	2.57621462597164	4.2770686381659	3.80793466591969	2.85557615240423	4.06262507986209	0	UP_pEhEx_DOWN_UmasM
EHI_166030A	-0.717746321913906	4.94857803661345	0.353198994987377	1	90	408	149	435	327	364	11.9990116129198	33.9063086256913	23.6030824846933	38.5221297598852	44.4654000874372	31.4637346610596	0	UP_pEhEx_DOWN_UmasM
EHI_166040A	0.362685543230754	2.24939664811798	0.791571967777455	1	63	81	1	66	39	9	8.39930812904388	6.73139950657106	0.1584099495617	5.84473692908603	5.30321285446499	0.777949483377848	0	DOWN_pEhEx_UP_UmasM
EHI_166050A	0.34574992021795	3.00187573659595	0.802762057770489	1	131	99	3	124	67	6	17.4652280143611	8.22726606358685	0.4752298486851	10.9810208970707	9.11064772433729	0.518632988918565	0	DOWN_pEhEx_UP_UmasM
EHI_166360A	0.195987957489427	2.99504047508986	0.832091505424505	1	37	84	82	57	21	159	4.9329269964226	6.98071059940703	12.9896158640594	5.04772734784703	2.85557615240423	13.743774206342	0	DOWN_pEhEx_UP_UmasM
EHI_166370A	1.4741485479443	2.58446562147951	0.265590670967593	1	154	53	4	60	24	7	20.5316420932184	4.40449597343538	0.6336397982468	5.31339720826003	3.26351560274769	0.605071820404993	0	DOWN_pEhEx_UP_UmasM
EHI_166380A	0.616488970679164	2.30409081497595	0.611317381367378	1	6	36	85	20	10	93	0.799934107527989	2.99173311403158	13.4648457127445	1.77113240275334	1.35979816781154	8.03881132823776	0	DOWN_pEhEx_UP_UmasM
EHI_166390A	0.82207571326504	5.4914962246297	0.489994466625936	1	85	226	894	173	102	785	11.3323998566465	18.7814356603094	141.61849490816	15.3202952838164	13.8699413116777	67.8544827168456	0	DOWN_pEhEx_UP_UmasM
EHI_166400A	0.716873479906471	3.54810219394908	0.463327872724578	1	57	88	177	66	27	191	7.59937402151589	7.31312538985498	28.0385610724209	5.84473692908603	3.67145505309115	16.5098168139077	0	DOWN_pEhEx_UP_UmasM
EHI_166410A	-0.436202177206576	1.36741454250657	0.73074807891485	1	14	49	0	33	9	46	1.86651291756531	4.07208118298743	0	2.92236846454302	1.22381835103038	3.97618624837567	0	UP_pEhEx_DOWN_UmasM
EHI_166430A	-0.127234734209425	1.3334825202594	0.883158540905286	1	8	43	12	17	22	32	1.06657881003732	3.5734589973155	1.9009193947404	1.50546254234034	2.99155596918538	2.76604260756568	0	UP_pEhEx_DOWN_UmasM
EHI_166440A	0.39450456874704	3.19679486976409	0.639764265979142	1	68	61	104	69	41	133	9.06591988531721	5.06932555433129	16.4746347544168	6.11040678949904	5.5751724880273	11.4963645876949	0	DOWN_pEhEx_UP_UmasM
EHI_166470A	0.174235326497143	4.23826406018216	0.843331361666984	1	87	141	228	135	94	322	11.5990445591558	11.7176213632904	36.1174685000676	11.9551437185851	12.7821027774284	27.8333037386297	0	DOWN_pEhEx_UP_UmasM
EHI_166480A	0.243274502878802	1.19420315434135	0.769855733102833	1	19	35	8	24	11	24	2.53312467383863	2.90862941641959	1.2672795964936	2.12535888330401	1.49577798459269	2.07453195567426	0	DOWN_pEhEx_UP_UmasM
EHI_166490A	-1.01439643968968	6.38659986912604	0.189528784286909	1	247	794	422	777	1052	1424	32.9306207599022	65.9843359039188	66.8489987150374	68.8084938469674	143.050767253774	123.088896036673	0	UP_pEhEx_DOWN_UmasM
EHI_166800A	0.964416166318818	3.39361409805272	0.417439950597401	1	61	88	161	19	11	205	8.13266342653455	7.31312538985498	25.5040018794337	1.68257578261568	1.49577798459269	17.7199604547176	0	DOWN_pEhEx_UP_UmasM
EHI_166810A	-0.115820384488256	8.43639054905323	0.904653785276877	1	4516	3983	403	5575	3178	1787	602.083738266066	331.00202758855	63.8392096733651	493.703157267495	432.143857730506	154.466191866246	0	UP_pEhEx_DOWN_UmasM
EHI_166850A	-0.19259916910923	1.52002184205359	0.876331453590896	1	5	19	33	16	4	75	0.666611756273324	1.57897025462778	5.2275283355361	1.41690592220268	0.543919267124615	6.48291236148206	0	UP_pEhEx_DOWN_UmasM
EHI_166860A	0.039482564316948	2.64164590428539	0.981039693209129	1	26	25	81	15	1	189	3.46638113262128	2.07759244029971	12.8312059144977	1.32834930206501	0.135979816781154	16.3369391509348	0	DOWN_pEhEx_UP_UmasM
EHI_166870A	-0.0907847529993708	3.15142503010484	0.938733165422478	1	82	150	11	126	106	15	10.9324328028825	12.4655546417983	1.7425094451787	11.1581341373461	14.4138605788023	1.29658247229641	0	UP_pEhEx_DOWN_UmasM
EHI_166890A	0.126470371773173	0.411574978519996	0.90400345551641	1	12	15	4	20	6	7	1.59986821505598	1.24655546417983	0.6336397982468	1.77113240275334	0.815878900686922	0.605071820404993	0	DOWN_pEhEx_UP_UmasM
EHI_166900A	0.618470944315427	0.403199908508589	0.510247858849986	1	16	17	3	14	5	8	2.13315762007464	1.4127628594038	0.4752298486851	1.23979268192734	0.679899083905768	0.69151065189142	0	DOWN_pEhEx_UP_UmasM
EHI_166910A	0.198941533434727	2.44051462676773	0.792571426531394	1	46	59	36	53	37	56	6.13282815771458	4.90311815910731	5.7027581842212	4.69350086729636	5.03125322090269	4.84057456323994	0	DOWN_pEhEx_UP_UmasM
EHI_166920A	-0.44372602519905	5.38327513973877	0.689128453225839	1	340	663	32	618	580	116	45.329599426586	55.0977515167483	5.0691183859744	54.7279912450783	78.8682937330691	10.0269044524256	0	UP_pEhEx_DOWN_UmasM
EHI_166940A	0.312460167434587	1.14727160730045	0.834526332225937	1	31	30	0	36	14	3	4.13299288889461	2.49311092835965	0	3.18803832495602	1.90371743493615	0.259316494459283	0	DOWN_pEhEx_UP_UmasM
EHI_166950A	0.295394062658072	2.31717067630381	0.832957429191046	1	72	72	1	82	36	8	9.59920929033587	5.98346622806316	0.1584099495617	7.26164285128871	4.89527340412153	0.69151065189142	0	DOWN_pEhEx_UP_UmasM
EHI_166990A	-0.352440475958935	1.54456525085553	0.777805426853125	1	25	43	1	51	30	6	3.33305878136662	3.5734589973155	0.1584099495617	4.51638762702103	4.07939450343461	0.518632988918565	0	UP_pEhEx_DOWN_UmasM
EHI_167000A	0.850231418765772	0.171873746782932	0.391769698297153	1	8	25	2	11	4	5	1.06657881003732	2.07759244029971	0.3168198991234	0.974122821514339	0.543919267124615	0.432194157432138	0	DOWN_pEhEx_UP_UmasM
EHI_167010A	0.470909402559474	-7.84191878225405e-05	0.667411641765311	1	12	10	2	14	2	5	1.59986821505598	0.831036976119884	0.3168198991234	1.23979268192734	0.271959633562307	0.432194157432138	0	DOWN_pEhEx_UP_UmasM
