logFC	logCPM	PValue	FDR	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_120300A	1.63949033339303	4.58946639411742	0.0199971836731091	0.847788978993771	183	190	593	145	119	65	30.8829080500725	26.4958065121618	50.9595170157985	13.0559295865736	16.5916888202514	5.203597149893	15.22	DOWN_pEhEx_UP_CDC5
EHI_129520A	2.67969653004268	0.526729346024119	0.0207861086635103	0.847788978993771	9	11	38	1	7	0	1.51883154344619	1.53396774544095	3.26553397403093	0.0900408937005079	0.975981695308903	0	15.22	DOWN_pEhEx_UP_CDC5
EHI_140480A	1.86222994769987	1.26308222718933	0.020589911828587	0.847788978993771	20	14	58	4	6	20	3.3751812076582	1.95232258510666	4.98423606562616	0.360163574802032	0.836555738836203	1.60110681535169	15.22	DOWN_pEhEx_UP_CDC5
EHI_151370A	-1.75097057528969	0.671676974639785	0.0185348862859279	0.847788978993771	5	6	3	16	17	31	0.84379530191455	0.836709679331426	0.257805313739284	1.44065429920813	2.37024126003591	2.48171556379513	15.22	UP_pEhEx_DOWN_CDC5
EHI_153450A	-1.85414156479618	4.79614366240248	0.019487231224544	0.847788978993771	75	74	149	179	185	1093	12.6569295287183	10.3194193784209	12.8043305823844	16.1173199723909	25.7938019474496	87.5004874589701	15.22	UP_pEhEx_DOWN_CDC5
EHI_170000A	-1.71387221685761	2.18069760575541	0.0189924952774045	0.847788978993771	12	19	16	42	41	128	2.02510872459492	2.64958065121618	1.37496167327618	3.78171753542133	5.71646421538072	10.2470836182508	15.22	UP_pEhEx_DOWN_CDC5
EHI_184520A	1.85640545790835	5.20648880470026	0.0187697446741106	0.847788978993771	259	310	996	156	205	64	43.7085966391737	43.2300000987903	85.5913641614423	14.0463794172792	28.5823210769036	5.12354180912542	15.22	DOWN_pEhEx_UP_CDC5
EHI_187060A	-1.77011292157656	1.50677749054151	0.019951050775325	0.847788978993771	11	9	6	29	30	66	1.85634966421201	1.25506451899714	0.515610627478568	2.61118591731473	4.18277869418101	5.28365249066059	15.22	UP_pEhEx_DOWN_CDC5
EHI_103370A	-2.03914016272311	2.74117470354552	0.0211448051792328	0.847924456431084	2	24	44	134	80	100	0.33751812076582	3.3468387173257	3.7811446015095	12.0654797558681	11.154076517816	8.00553407675847	15.21	UP_pEhEx_DOWN_CDC5
EHI_136740A	-1.8335947487042	4.52574398861224	0.0211096674780226	0.847924456431084	46	120	64	199	459	313	7.76291677761386	16.7341935866285	5.49984669310473	17.9181378464011	63.9965140209695	25.057321660254	15.21	UP_pEhEx_DOWN_CDC5
EHI_017580A	1.98929146425894	0.564623154611701	0.0213424984080562	0.848720020027037	12	10	31	10	4	1	2.02510872459492	1.39451613221904	2.6639882419726	0.900408937005079	0.557703825890802	0.0800553407675847	15.13	DOWN_pEhEx_UP_CDC5
EHI_095820A	-1.7340336752783	3.21580742457604	0.0215361537487385	0.849343187512231	21	52	21	111	108	209	3.54394026804111	7.25148388753902	1.80463719617499	9.99453920075637	15.0580032990517	16.7315662204252	15.07	UP_pEhEx_DOWN_CDC5
EHI_163640A	-1.53562292951403	2.72197045523015	0.0217915245645989	0.852370124772671	21	31	23	89	68	136	3.54394026804111	4.32300000987903	1.97650740533451	8.0136395393452	9.48096504014363	10.8875263443915	14.76	UP_pEhEx_DOWN_CDC5
EHI_167090A	-1.83446122168446	5.23418447523895	0.0220736441209631	0.856385607684843	88	110	220	265	207	1530	14.8507973136961	15.3396774544095	18.9057230075475	23.8608368306346	28.861172989849	122.484671374405	14.36	UP_pEhEx_DOWN_CDC5
EHI_008200A	-2.38019345237436	5.81037478718742	0.0241433796102917	0.862619507267636	147	195	24	457	357	2376	24.8075818762878	27.1930645782713	2.06244250991427	41.1486884211321	49.7750664607541	190.211489663781	13.74	UP_pEhEx_DOWN_CDC5
EHI_010020A	-2.16055053785059	6.79178813463739	0.023435288522839	0.862619507267636	96	128	1013	610	1264	3885	16.2008697967594	17.8498064924038	87.0522609392982	54.9249451573098	176.234408981493	311.014998882067	13.74	UP_pEhEx_DOWN_CDC5
EHI_014250A	2.1245950826426	4.98375753250492	0.0233101581387811	0.862619507267636	315	326	638	117	167	18	53.1591040206167	45.4612259103408	54.8265967218877	10.5347845629594	23.284134730941	1.44099613381652	13.74	DOWN_pEhEx_UP_CDC5
EHI_042140A	-1.79845691866204	2.14477853172253	0.0247530856613994	0.862619507267636	15	17	9	41	42	124	2.53138590574365	2.37067742477237	0.773415941217852	3.69167664172082	5.85589017185342	9.9268622551805	13.74	UP_pEhEx_DOWN_CDC5
EHI_048990A	1.23656084048852	13.2902039711749	0.0246275457947198	0.862619507267636	77714	77874	212030	61717	45200	75547	13114.9416185975	10859.6549280426	18220.8202240468	5557.05383651424	6302.05323256606	6047.94082896872	13.74	DOWN_pEhEx_UP_CDC5
EHI_075690A	-2.10909717576126	4.0321870329207	0.0247650612941463	0.862619507267636	29	27	110	93	79	738	4.89401275110439	3.76519355699142	9.45286150377375	8.37380311414723	11.0146505613433	59.0808414864775	13.74	UP_pEhEx_DOWN_CDC5
EHI_079960A	1.89497145063398	0.686327716763997	0.0231044711447613	0.862619507267636	11	18	26	5	9	2	1.85634966421201	2.51012903799428	2.23431271907379	0.450204468502539	1.2548336082543	0.160110681535169	13.74	DOWN_pEhEx_UP_CDC5
EHI_094810A	-1.70830557122148	1.51787942536282	0.0231327923597962	0.862619507267636	11	4	15	26	37	58	1.85634966421201	0.557806452887617	1.28902656869642	2.34106323621321	5.15876038948992	4.64320976451991	13.74	UP_pEhEx_DOWN_CDC5
EHI_096380A	-1.98397867026844	3.26510093811731	0.0239921975543478	0.862619507267636	34	34	11	100	79	310	5.73780805301894	4.74135484954475	0.945286150377375	9.00408937005079	11.0146505613433	24.8171556379513	13.74	UP_pEhEx_DOWN_CDC5
EHI_096500A	-1.75148619168613	0.758043310200191	0.0241970627599833	0.862619507267636	7	4	4	19	14	38	1.18131342268037	0.557806452887617	0.343740418319045	1.71077698030965	1.95196339061781	3.04210294916822	13.74	UP_pEhEx_DOWN_CDC5
EHI_100340A	-1.90525804792095	1.96476770920235	0.0239773114940769	0.862619507267636	11	14	10	37	22	136	1.85634966421201	1.95232258510666	0.859351045797613	3.33151306691879	3.06737104239941	10.8875263443915	13.74	UP_pEhEx_DOWN_CDC5
EHI_133540A	2.22037880358663	3.94154354096803	0.0232922389940235	0.862619507267636	140	91	448	51	77	10	23.6262684536074	12.6900968031933	38.4989268517331	4.5920855787259	10.7357986483979	0.800553407675847	13.74	DOWN_pEhEx_UP_CDC5
EHI_135780A	1.58754663918995	0.919587679441357	0.0247191219766249	0.862619507267636	15	11	41	12	3	12	2.53138590574365	1.53396774544095	3.52333928777021	1.08049072440609	0.418277869418101	0.960664089211016	13.74	DOWN_pEhEx_UP_CDC5
EHI_140000A	1.65001329803001	2.52875955486218	0.024357036626748	0.862619507267636	35	50	144	45	19	17	5.90656711340185	6.97258066109521	12.3746550594856	4.05184021652286	2.64909317298131	1.36094079304894	13.74	DOWN_pEhEx_UP_CDC5
EHI_019190A	-2.70067899412904	1.53454421394793	0.0254696846346777	0.871555956249361	5	8	2	20	6	138	0.84379530191455	1.11561290577523	0.171870209159523	1.80081787401016	0.836555738836203	11.0476370259267	12.84	UP_pEhEx_DOWN_CDC5
EHI_059890A	1.69582116737661	1.25676993528351	0.0264605369849461	0.871555956249361	12	14	69	14	6	12	2.02510872459492	1.95232258510666	5.92952221600353	1.26057251180711	0.836555738836203	0.960664089211016	12.84	DOWN_pEhEx_UP_CDC5
EHI_068140A	2.32712870909068	1.7988659860375	0.0270306541334672	0.871555956249361	33	32	74	15	14	0	5.56904899263603	4.46245162310094	6.35919773890234	1.35061340550762	1.95196339061781	0	12.84	DOWN_pEhEx_UP_CDC5
EHI_081290A	1.58725428094119	0.833755205988664	0.0263681166541384	0.871555956249361	12	12	39	13	5	6	2.02510872459492	1.67341935866285	3.35146907861069	1.1705316181066	0.697129782363502	0.480332044605508	12.84	DOWN_pEhEx_UP_CDC5
EHI_103540A	-1.88185246797721	1.20727026918386	0.0268233458607026	0.871555956249361	5	6	11	20	11	80	0.84379530191455	0.836709679331426	0.945286150377375	1.80081787401016	1.53368552119971	6.40442726140678	12.84	UP_pEhEx_DOWN_CDC5
EHI_120470A	-1.51150122458581	1.39766652575004	0.0267569822700529	0.871555956249361	9	6	16	27	23	63	1.51883154344619	0.836709679331426	1.37496167327618	2.43110412991371	3.20679699887211	5.04348646835784	12.84	UP_pEhEx_DOWN_CDC5
EHI_147540A	2.24569438217759	3.66021003192111	0.0267152152860071	0.871555956249361	114	104	324	29	71	7	19.2385328836517	14.502967775078	27.8429738838427	2.61118591731473	9.89924290956173	0.560387385373093	12.84	DOWN_pEhEx_UP_CDC5
EHI_151890A	-1.6616511320898	2.26251374608006	0.0268519449910037	0.871555956249361	9	7	46	64	50	102	1.51883154344619	0.97616129255333	3.95301481066902	5.7626171968325	6.97129782363502	8.16564475829364	12.84	UP_pEhEx_DOWN_CDC5
EHI_155700A	-1.74932003354318	4.17076514815751	0.0264960954075313	0.871555956249361	39	110	30	272	235	312	6.58160335493349	15.3396774544095	2.57805313739284	24.4911230865381	32.7650997710846	24.9772663194864	12.84	UP_pEhEx_DOWN_CDC5
EHI_180000A	-1.50835564130098	1.92206424519415	0.0269316547796681	0.871555956249361	8	11	30	54	53	46	1.35007248306328	1.53396774544095	2.57805313739284	4.86220825982743	7.38957569305313	3.6825456753089	12.84	UP_pEhEx_DOWN_CDC5
EHI_182590A	1.24970668103147	12.2001609167301	0.0270131201545315	0.871555956249361	36237	38980	96855	27129	25888	28802	6115.32207109551	5435.82388338983	8323.24455407278	2442.71940520108	3609.45916116527	2305.75392478797	12.84	DOWN_pEhEx_UP_CDC5
EHI_190440A	-1.33748077713831	3.96547207384879	0.0272933826955281	0.874120954517181	44	62	117	188	175	311	7.42539865684804	8.64600001975807	10.0544072358321	16.9276880156955	24.3995423827226	24.8972109787188	12.59	UP_pEhEx_DOWN_CDC5
EHI_025600A	1.59228654027154	13.7213057763336	0.0285940501520909	0.885305913575706	94921	107628	347065	90687	70620	27104	16018.7787706062	15008.8982278471	29825.0670709749	8165.53852701796	9846.26104610211	2169.81995616462	11.47	DOWN_pEhEx_UP_CDC5
EHI_025830A	-1.22991885921069	7.50338871435462	0.028396583385189	0.885305913575706	618	832	1218	2317	1872	3656	104.293099316638	116.023742200624	104.668957378149	208.624750704077	261.005390516895	292.68232584629	11.47	UP_pEhEx_DOWN_CDC5
EHI_030780A	-1.65813612895665	0.923138156661411	0.0281359585929062	0.885305913575706	5	7	7	26	9	49	0.84379530191455	0.97616129255333	0.601545732058329	2.34106323621321	1.2548336082543	3.92271169761165	11.47	UP_pEhEx_DOWN_CDC5
EHI_051720A	-1.78827007730097	4.1593144133409	0.0294395285961638	0.885305913575706	64	73	33	180	123	607	10.8005798645062	10.179967765199	2.83585845113212	16.2073608660914	17.1493926461422	48.5935918459239	11.47	UP_pEhEx_DOWN_CDC5
EHI_114320A	-1.59175044403636	5.02121653176437	0.029447766270282	0.885305913575706	124	148	78	285	377	837	20.9261234874808	20.6388387568418	6.70293815722138	25.6616547046447	52.5635855902081	67.0063202224684	11.47	UP_pEhEx_DOWN_CDC5
EHI_126980A	-2.07154642592767	2.86766764895766	0.0284026266239297	0.885305913575706	6	7	70	61	127	140	1.01255436229746	0.97616129255333	6.01545732058329	5.49249451573098	17.707096472033	11.2077477074619	11.47	UP_pEhEx_DOWN_CDC5
EHI_129910A	-2.26225065079912	5.17327645520072	0.028254879729035	0.885305913575706	83	40	203	187	111	1818	14.0070020117815	5.57806452887617	17.4448262296916	16.837647121995	15.4762811684698	145.540609515469	11.47	UP_pEhEx_DOWN_CDC5
EHI_143430A	1.32325446296593	14.4432530681566	0.029217929903218	0.885305913575706	165102	223763	423919	160534	123647	80809	27862.4583873392	31204.111329373	36429.5235983478	14454.6248293173	17239.60123998	6469.19203208775	11.47	DOWN_pEhEx_UP_CDC5
EHI_152040A	1.66981351546348	0.918513975002474	0.0291414210943557	0.885305913575706	11	14	44	9	9	5	1.85634966421201	1.95232258510666	3.7811446015095	0.810368043304571	1.2548336082543	0.400276703837923	11.47	DOWN_pEhEx_UP_CDC5
EHI_165150A	2.31461899570812	1.76883378820181	0.0294978290566927	0.885305913575706	22	22	106	12	15	1	3.71269932842402	3.06793549088189	9.1091210854547	1.08049072440609	2.09138934709051	0.0800553407675847	11.47	DOWN_pEhEx_UP_CDC5
EHI_133100A	-1.48225530626101	2.45359082563944	0.0297601530053481	0.887596563384507	13	29	24	61	71	98	2.19386778497783	4.04409678343522	2.06244250991427	5.49249451573098	9.89924290956173	7.8454233952233	11.24	UP_pEhEx_DOWN_CDC5
EHI_023450A	-1.72615947230144	2.09710180248048	0.0301872470360696	0.888508948609455	11	14	21	46	19	147	1.85634966421201	1.95232258510666	1.80463719617499	4.14188111022336	2.64909317298131	11.7681350928349	11.15	UP_pEhEx_DOWN_CDC5
EHI_158270A	1.22997193491777	9.20628241566119	0.0302195149227182	0.888508948609455	3957	5212	12676	4054	2776	3834	667.779601935175	726.821808112565	1089.31338565305	365.025783061859	387.046455168217	306.93217650292	11.15	DOWN_pEhEx_UP_CDC5
EHI_183470A	-2.11868071532131	5.12213851141916	0.0303493207509097	0.888508948609455	83	104	120	157	120	1720	14.0070020117815	14.502967775078	10.3122125495714	14.1364203109797	16.7311147767241	137.695186120246	11.15	UP_pEhEx_DOWN_CDC5
EHI_166030A	-1.27817261217111	4.75646023717785	0.0306603490946875	0.89214137731615	93	128	156	435	327	364	15.6945926156106	17.8498064924038	13.4058763144428	39.1677887597209	45.5922877665731	29.1401440394008	10.79	UP_pEhEx_DOWN_CDC5
EHI_041580A	2.00941733105009	2.82056030175989	0.0308950565981439	0.893522485371774	80	86	88	30	37	5	13.5007248306328	11.9928387370838	7.562289203019	2.70122681101524	5.15876038948992	0.400276703837923	10.65	DOWN_pEhEx_UP_CDC5
EHI_030600A	-1.6165173455734	4.31976424988921	0.0311330146268311	0.894793812778178	62	109	41	222	215	491	10.4630617437404	15.2002258411876	3.52333928777021	19.9890784015127	29.9765806416306	39.3071723168841	10.52	UP_pEhEx_DOWN_CDC5
EHI_048580A	1.99546196848354	4.17567653586991	0.0316890516260503	0.894793812778178	143	141	487	103	81	12	24.1325456347561	19.6626774642885	41.8503959303438	9.27421205115231	11.2935024742887	0.960664089211016	10.52	DOWN_pEhEx_UP_CDC5
EHI_050590A	-1.86786526056156	1.2118585691404	0.0315094898789623	0.894793812778178	7	8	5	18	14	77	1.18131342268037	1.11561290577523	0.429675522898807	1.62073608660914	1.95196339061781	6.16426123910402	10.52	UP_pEhEx_DOWN_CDC5
EHI_152770A	-1.69468798946597	0.969500342251257	0.0313622434738086	0.894793812778178	4	7	9	15	13	59	0.67503624153164	0.97616129255333	0.773415941217852	1.35061340550762	1.81253743414511	4.7232651052875	10.52	UP_pEhEx_DOWN_CDC5
EHI_016370A	1.22743065294697	8.15315068449169	0.0327933416834934	0.899366819043855	2600	2701	4429	2381	1260	1508	438.773556995566	376.658807312364	380.606578183763	214.387367900909	175.676705155603	120.723453877518	10.06	DOWN_pEhEx_UP_CDC5
EHI_023220A	1.86935748676504	7.42837461276218	0.0324906525785219	0.899366819043855	570	821	6977	497	537	1276	96.1926644182587	114.489774455183	599.569224652995	44.7503241691524	74.8717386258402	102.150614819438	10.06	DOWN_pEhEx_UP_CDC5
EHI_079930A	1.39259171055336	2.13992744349768	0.0324103000070662	0.899366819043855	33	40	83	23	11	41	5.56904899263603	5.57806452887617	7.13261368012019	2.07094055511168	1.53368552119971	3.28226897147097	10.06	DOWN_pEhEx_UP_CDC5
EHI_108690A	1.22743065294697	8.15315068449169	0.0327933416834934	0.899366819043855	2600	2701	4429	2381	1260	1508	438.773556995566	376.658807312364	380.606578183763	214.387367900909	175.676705155603	120.723453877518	10.06	DOWN_pEhEx_UP_CDC5
EHI_156690A	1.21279695330119	12.4672059229464	0.0320713602129147	0.899366819043855	50016	52427	92886	46465	27579	27613	8440.65316411163	7311.02972638478	7982.16812399571	4183.7501257941	3845.22845356061	2210.56812461532	10.06	DOWN_pEhEx_UP_CDC5
EHI_023420A	1.3764286611431	0.191742474201648	0.0346370453228711	0.911518672408487	8	9	17	7	3	6	1.35007248306328	1.25506451899714	1.46089677785594	0.630286255903555	0.418277869418101	0.480332044605508	8.85	DOWN_pEhEx_UP_CDC5
EHI_036900A	-1.28993252665911	5.93374428463769	0.0334882816787379	0.911518672408487	200	262	416	610	572	1557	33.751812076582	36.5363226641389	35.7490035051807	54.9249451573098	79.7516471023847	124.646165575129	8.85	UP_pEhEx_DOWN_CDC5
EHI_052790A	1.54630545458145	0.300834893064877	0.0347645428286556	0.911518672408487	7	10	23	9	3	4	1.18131342268037	1.39451613221904	1.97650740533451	0.810368043304571	0.418277869418101	0.320221363070339	8.85	DOWN_pEhEx_UP_CDC5
EHI_054540A	1.98365025611866	0.38226305324015	0.0346011951894919	0.911518672408487	9	10	27	10	3	0	1.51883154344619	1.39451613221904	2.32024782365356	0.900408937005079	0.418277869418101	0	8.85	DOWN_pEhEx_UP_CDC5
EHI_137010A	1.33479688997749	2.12912300065926	0.0342433539423738	0.911518672408487	40	41	64	34	15	24	6.7503624153164	5.71751614209808	5.49984669310473	3.06139038581727	2.09138934709051	1.92132817842203	8.85	DOWN_pEhEx_UP_CDC5
EHI_137270A	1.33479688997749	2.12912300065926	0.0342433539423738	0.911518672408487	40	41	64	34	15	24	6.7503624153164	5.71751614209808	5.49984669310473	3.06139038581727	2.09138934709051	1.92132817842203	8.85	DOWN_pEhEx_UP_CDC5
EHI_176150A	-2.30767978815909	4.39293781538476	0.0343004820430266	0.911518672408487	49	27	103	78	59	1103	8.26919395876259	3.76519355699142	8.85131577171542	7.02318970863961	8.22613143188933	88.3010408666459	8.85	UP_pEhEx_DOWN_CDC5
EHI_186950A	-1.27471391525704	4.63185427987478	0.0340324960425513	0.911518672408487	64	91	227	376	268	414	10.8005798645062	12.6900968031933	19.5072687396058	33.855376031391	37.3661563346837	33.1429110777801	8.85	UP_pEhEx_DOWN_CDC5
EHI_039060A	-1.44984144093166	3.29615076145459	0.0357485907794297	0.917581005328413	34	40	48	98	76	283	5.73780805301894	5.57806452887617	4.12488501982854	8.82400758264977	10.5963726919252	22.6556614372265	8.24	UP_pEhEx_DOWN_CDC5
EHI_046600A	-1.45393261900702	3.51387559136429	0.0360126147748096	0.917581005328413	25	28	113	126	139	232	4.21897650957275	3.90464517021332	9.71066681751303	11.345152606264	19.3802079497054	18.5728390580796	8.24	UP_pEhEx_DOWN_CDC5
EHI_062500A	-1.51159584529255	3.92468250206999	0.0355581408909078	0.917581005328413	39	31	143	157	137	415	6.58160335493349	4.32300000987903	12.2887199549059	14.1364203109797	19.10135603676	33.2229664185476	8.24	UP_pEhEx_DOWN_CDC5
EHI_081390A	1.3726205778589	0.82387200827573	0.0360014085753673	0.917581005328413	12	16	29	13	7	6	2.02510872459492	2.23122581155047	2.49211803281308	1.1705316181066	0.975981695308903	0.480332044605508	8.24	DOWN_pEhEx_UP_CDC5
EHI_125780A	-1.32381978632181	8.60021616456471	0.0357601554384576	0.917581005328413	1523	2084	1358	5036	5158	6124	257.020048963172	290.617161954449	116.699872019316	453.445940675758	719.159083486189	490.258906860689	8.24	UP_pEhEx_DOWN_CDC5
EHI_131210A	-2.7175576652435	5.67992889688033	0.0363297432244849	0.917581005328413	88	62	196	142	44	3081	14.8507973136961	8.64600001975807	16.8432804976332	12.7858069054721	6.13474208479882	246.650504904928	8.24	UP_pEhEx_DOWN_CDC5
EHI_169250A	1.48688427349918	1.54993413661264	0.0365340299690693	0.917581005328413	14	25	71	11	11	22	2.36262684536074	3.48629033054761	6.10139242516305	0.990449830705587	1.53368552119971	1.76121749688686	8.24	DOWN_pEhEx_UP_CDC5
EHI_171070A	1.53730553411437	3.91380978760038	0.0363840531940724	0.917581005328413	110	75	433	93	69	61	18.5634966421201	10.4588709916428	37.2099002830367	8.37380311414723	9.62039099661633	4.88337578682267	8.24	DOWN_pEhEx_UP_CDC5
EHI_069420A	1.77068470843247	0.916059485185711	0.0369152571333642	0.919744175116883	14	10	46	7	10	4	2.36262684536074	1.39451613221904	3.95301481066902	0.630286255903555	1.394259564727	0.320221363070339	8.03	DOWN_pEhEx_UP_CDC5
EHI_153070A	1.14484248472895	14.1963837843438	0.0370056331983323	0.919744175116883	149883	143678	375064	142101	90199	121233	25294.1142473717	20036.1288844968	32231.1640641036	12794.9010357359	12576.0818478811	9705.3491272766	8.03	DOWN_pEhEx_UP_CDC5
EHI_012260A	2.07806482058554	1.20203963046414	0.0383555488806088	0.926023690589443	27	16	40	16	7	0	4.55649463033857	2.23122581155047	3.43740418319045	1.44065429920813	0.975981695308903	0	7.4	DOWN_pEhEx_UP_CDC5
EHI_024500A	-1.84964669092999	1.43996772092703	0.0386904944224984	0.926023690589443	4	8	16	15	15	102	0.67503624153164	1.11561290577523	1.37496167327618	1.35061340550762	2.09138934709051	8.16564475829364	7.4	UP_pEhEx_DOWN_CDC5
EHI_025250A	-1.98842922634644	1.39477578764683	0.0384610497150648	0.926023690589443	5	7	12	16	10	107	0.84379530191455	0.97616129255333	1.03122125495714	1.44065429920813	1.394259564727	8.56592146213156	7.4	UP_pEhEx_DOWN_CDC5
