logFC	logCPM	PValue	FDR	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_004790A	-0.292056878225829	8.91283243625086	0.695198243800425	1	4514	3110	1302	6325	4836	7153	499.80512581088	332.504888701329	467.213090756109	485.828433318402	583.843830701667	521.400016591667	0	UP_pEhEx_DOWN_EhMyb10
EHI_004800A	0.0370977509697306	3.1246649898634	0.981579356246295	1	101	108	8	165	63	68	11.1830566475186	11.5467935626185	2.87074095702678	12.6737852170018	7.60590598308623	4.9566896586374	0	DOWN_pEhEx_UP_EhMyb10
EHI_004810A	-0.100723092063026	6.01481561918394	0.911759170936801	1	817	682	64	1081	714	424	90.4609631784423	72.9158630528317	22.9659276562143	83.032495876236	86.2002678083106	30.9064178715038	0	UP_pEhEx_DOWN_EhMyb10
EHI_004820A	0.619362311854641	5.07298267805441	0.516626166110389	1	177	143	243	266	202	471	19.5980299664434	15.2888099949486	87.1987565696886	20.4316779861968	24.3871906124352	34.332365135562	0	DOWN_pEhEx_UP_EhMyb10
EHI_004830A	-0.437112493054733	4.07360974455304	0.556952252872854	1	123	128	42	212	157	303	13.618969976681	13.6850886668071	15.0713900243906	16.2838937333599	18.9544006245165	22.0864259789284	0	UP_pEhEx_DOWN_EhMyb10
EHI_004840A	0.389038972937561	7.61237583859521	0.694553881920066	1	1175	557	1326	1463	1494	2951	130.099916443904	59.5515186516529	475.825313627189	112.374228924083	180.368627598902	215.105752685867	0	DOWN_pEhEx_UP_EhMyb10
EHI_004850A	1.57059528246375	3.46023066586482	0.347352591662256	1	11	14	130	20	6	195	1.21795666458123	1.49680657293203	46.6495405516852	1.53621638993961	0.724371998389165	14.2140365210926	0	DOWN_pEhEx_UP_EhMyb10
EHI_004860A	-1.20658061430011	5.05926338028955	0.151186865952828	1	263	203	25	709	431	442	29.1202366168058	21.7036953075144	8.9710654907087	54.4588710233592	52.0340552176217	32.2184827811431	0	UP_pEhEx_DOWN_EhMyb10
EHI_004870A	0.022381945231047	0.909442158825179	0.96061510867083	1	13	12	7	30	11	17	1.43940333086873	1.28297706251317	2.51189833739844	2.30432458490942	1.32801533038014	1.23917241465935	0	DOWN_pEhEx_UP_EhMyb10
EHI_004880A	-1.03230989012643	5.28610040156539	0.184837626964937	1	258	186	78	474	496	823	28.566619951087	19.8861444689541	27.9897243310111	36.4083284415688	59.8814185335043	59.9905233685086	0	UP_pEhEx_DOWN_EhMyb10
EHI_004900A	0.457466766818895	2.4276090379281	0.540672391533988	1	62	50	16	40	42	68	6.86484665491239	5.34573776047153	5.74148191405357	3.07243277987922	5.07060398872415	4.9566896586374	0	DOWN_pEhEx_UP_EhMyb10
EHI_004930A	-0.464883282605139	2.63598081541641	0.587649607197924	1	81	29	8	104	77	50	8.96858998464361	3.10052790107349	2.87074095702678	7.98832522768598	9.29610731266095	3.64462474899809	0	UP_pEhEx_DOWN_EhMyb10
EHI_004940A	-0.253332772622706	3.17387765283855	0.796466398032955	1	123	66	9	164	116	30	13.618969976681	7.05637384382242	3.22958357665513	12.5969743975048	14.0045253021905	2.18677484939885	0	UP_pEhEx_DOWN_EhMyb10
EHI_004960A	0.718857755752413	4.09798521887123	0.413319057818043	1	252	201	38	229	135	62	27.9022799522246	21.4898657970956	13.6360195458772	17.5896776648085	16.2983699637562	4.51933468875763	0	DOWN_pEhEx_UP_EhMyb10
EHI_004970A	1.97406131655573	6.77344333991882	0.0965384834816608	1	257	509	1227	638	246	745	28.4558966179433	54.4196104016002	440.299894283983	49.0053028390736	29.6992519339558	54.3049087600715	0	DOWN_pEhEx_UP_EhMyb10
EHI_004980A	0.437795970893058	2.67145174637304	0.738566810607648	1	7	25	51	23	14	169	0.775063332006238	2.67286888023577	18.3009736010457	1.76664884843055	1.69020132957472	12.3188316516135	0	DOWN_pEhEx_UP_EhMyb10
EHI_004990A	0.143513983684997	3.06260095330234	0.864256318259495	1	44	53	43	56	59	161	4.87182665832492	5.66648202609982	15.430232644019	4.30140589183091	7.12299131749346	11.7356916917738	0	DOWN_pEhEx_UP_EhMyb10
EHI_005000A	-0.826824005788122	1.59659143579881	0.298951391159835	1	23	10	7	37	38	45	2.54663666230621	1.06914755209431	2.51189833739844	2.84200032138828	4.58768932313138	3.28016227409828	0	UP_pEhEx_DOWN_EhMyb10
EHI_005010A	-0.691562613349111	4.0638380002225	0.449795058337486	1	88	41	67	198	190	314	9.74365331664984	4.38350496358666	24.0424555150993	15.2085422604021	22.9384466156569	22.888243423708	0	UP_pEhEx_DOWN_EhMyb10
EHI_005020A	-1.11335329982915	6.61067428804747	0.179313776277596	1	766	492	132	1570	1609	1170	84.8140731881111	52.6020595630399	47.3672257909419	120.592986610259	194.252424234694	85.2842191265553	0	UP_pEhEx_DOWN_EhMyb10
EHI_005040A	-0.909945306728474	0.848515272338617	0.226347138969808	1	12	8	3	15	18	39	1.32867999772498	0.855318041675445	1.07652785888504	1.15216229245471	2.17311599516749	2.84280730421851	0	UP_pEhEx_DOWN_EhMyb10
EHI_005060A	-0.564276698287787	5.93107250305355	0.469413395888782	1	510	468	113	729	801	891	56.4688999033116	50.0361054380135	40.5492160180033	55.9950874132988	96.7036617849535	64.947213027146	0	UP_pEhEx_DOWN_EhMyb10
EHI_005070A	-0.775711122224032	4.15825095078406	0.440950354652044	1	56	45	79	174	154	476	6.2005066560499	4.81116398442438	28.3485669506395	13.3650825924746	18.5922146253219	34.6968276104618	0	UP_pEhEx_DOWN_EhMyb10
EHI_005080A	1.06197720539414	3.16317676038877	0.182908843105217	1	83	78	51	83	58	50	9.1900366509311	8.33935090633559	18.3009736010457	6.37529801824939	7.00226265109526	3.64462474899809	0	DOWN_pEhEx_UP_EhMyb10
EHI_005100A	-1.27963966562936	3.20846211617433	0.110178461964748	1	52	37	17	108	86	268	5.75761332347491	3.95584594274893	6.10032453368192	8.2955685056739	10.3826653102447	19.5351886546298	0	UP_pEhEx_DOWN_EhMyb10
EHI_005120A	-0.112614070512817	0.612349027263908	0.903357507235863	1	10	17	2	14	9	27	1.10723333143748	1.81755083856032	0.717685239256696	1.07535147295773	1.08655799758375	1.96809736445897	0	UP_pEhEx_DOWN_EhMyb10
EHI_005130A	-0.419563115520739	3.32552537559734	0.618977328640481	1	91	115	7	142	87	169	10.0758233160811	12.2951968490845	2.51189833739844	10.9071363685712	10.5033939766429	12.3188316516135	0	UP_pEhEx_DOWN_EhMyb10
EHI_005140A	0.267849480679	4.95523778262435	0.806819667875834	1	583	268	21	355	407	103	64.5517032228052	28.6531543961274	7.53569501219531	27.2678409214281	49.136567224065	7.50792698293606	0	DOWN_pEhEx_UP_EhMyb10
EHI_005150A	-0.725233938018104	6.90301920849876	0.509057750922503	1	1216	1047	65	2736	1748	349	134.639573102798	111.939748704274	23.3247702758426	210.154402143739	211.033708864043	25.4394807480067	0	UP_pEhEx_DOWN_EhMyb10
EHI_005460A	0.156822477434366	8.2668311893923	0.838648653994846	1	3070	3834	623	3320	2391	4522	339.920632751307	409.911171472957	223.558952028461	255.011920729975	288.662241358082	329.619862299387	0	DOWN_pEhEx_UP_EhMyb10
EHI_005657A	0.616656441911627	0.390049216526629	0.736476679393704	1	18	17	0	12	14	0	1.99301999658747	1.81755083856032	0	0.921729833963767	1.69020132957472	0	0	DOWN_pEhEx_UP_EhMyb10
EHI_005860A	-0.323545535558695	1.72173945193262	0.70569926813067	1	13	28	11	40	27	53	1.43940333086873	2.99361314586406	3.94726881591183	3.07243277987922	3.25967399275124	3.86330223393798	0	UP_pEhEx_DOWN_EhMyb10
EHI_005870A	-0.167006343198281	4.61808741858725	0.910475960052914	1	317	313	0	379	321	128	35.0992966065682	33.4643183805518	0	29.1113005893556	38.7539019138203	9.33023935743511	0	UP_pEhEx_DOWN_EhMyb10
EHI_005890A	0.301659271516349	10.1993068662138	0.812196684234529	1	17525	17637	188	19395	12304	2523	1940.42641334419	1885.65553762873	67.4624124901294	1489.74584414394	1485.44551136338	183.907764834444	0	DOWN_pEhEx_UP_EhMyb10
EHI_005900A	-0.382283247105604	1.86915236283223	0.600779725939909	1	32	32	5	50	34	52	3.54314666059994	3.42127216670178	1.79421309814174	3.84054097484903	4.1047746575386	3.79040973895801	0	UP_pEhEx_DOWN_EhMyb10
EHI_005910A	0.11020389958832	4.67834325078154	0.931928896150067	1	278	396	16	526	260	20	30.781086613962	42.3382430629345	5.74148191405357	40.4024910554118	31.3894532635305	1.45784989959924	0	DOWN_pEhEx_UP_EhMyb10
EHI_005920A	1.50279737287681	3.03611050437832	0.410720337778349	1	4	10	97	7	4	160	0.442893332574993	1.06914755209431	34.8077341039498	0.537675736478864	0.482914665592777	11.6627991967939	0	DOWN_pEhEx_UP_EhMyb10
EHI_005940A	-0.20477916967342	2.72626469992138	0.820996822694419	1	90	61	3	137	38	75	9.96509998293734	6.52180006777527	1.07652785888504	10.5230822710863	4.58768932313138	5.46693712349713	0	UP_pEhEx_DOWN_EhMyb10
EHI_005950A	-0.663167609805938	4.300414672008	0.455372296267148	1	256	102	16	310	258	230	28.3451732847995	10.9053050313619	5.74148191405357	23.811354044064	31.1479959307341	16.7652738453912	0	UP_pEhEx_DOWN_EhMyb10
EHI_005960A	2.26210001540454	5.39616325707873	0.229593030472881	1	14	16	574	36	52	473	1.55012666401248	1.71063608335089	205.975663666672	2.7651895018913	6.2778906527061	34.4781501255219	0	DOWN_pEhEx_UP_EhMyb10
EHI_005970A	1.2638914224306	11.2943967942083	0.198666900316896	1	12216	16063	21093	12691	7773	34528	1352.59623768403	1717.37171292908	7569.06737582074	974.80611023618	938.423923913163	2516.83206666812	0	DOWN_pEhEx_UP_EhMyb10
EHI_006010A	-0.12066250015815	3.6446617233897	0.929278502760492	1	171	151	0	204	124	106	18.9336899675809	16.144128036624	0	15.669407177384	14.9703546333761	7.72660446787595	0	UP_pEhEx_DOWN_EhMyb10
EHI_006020A	0.0839937657202266	1.22108454211421	0.917361620960551	1	8	24	9	17	3	61	0.885786665149986	2.56595412502634	3.22958357665513	1.30578393144867	0.362185999194582	4.44644219377767	0	DOWN_pEhEx_UP_EhMyb10
EHI_006030A	-0.173666314786446	2.79664250137939	0.834496069728885	1	97	45	9	120	61	67	10.7401633149436	4.81116398442438	3.22958357665513	9.21729833963767	7.36444865028984	4.88379716365744	0	UP_pEhEx_DOWN_EhMyb10
EHI_006040A	-0.569619081482815	3.26666921951101	0.662162719587836	1	32	50	39	33	12	407	3.54314666059994	5.34573776047153	13.9948621655056	2.53475704340036	1.44874399677833	29.6672454568445	0	UP_pEhEx_DOWN_EhMyb10
EHI_006050A	0.0893351510274126	4.8415442524381	0.912541032181889	1	194	258	109	264	157	596	21.4803266298872	27.5840068440331	39.1138455394899	20.2780563472029	18.9544006245165	43.4439270080572	0	DOWN_pEhEx_UP_EhMyb10
EHI_006060A	-1.02369460120066	1.50953384901201	0.182372338298894	1	16	23	2	33	29	63	1.77157333029997	2.4590393698169	0.717685239256696	2.53475704340036	3.50113132554763	4.59222718373759	0	UP_pEhEx_DOWN_EhMyb10
EHI_006070A	0.0559642932033021	7.42722535274844	0.951359439593833	1	2385	1777	199	2607	1893	1056	264.07514954784	189.987520007158	71.4096813060413	200.245806428628	228.539365491782	76.9744746988397	0	DOWN_pEhEx_UP_EhMyb10
EHI_006100A	0.095451942077755	2.72816079555941	0.955021259222044	1	11	7	51	5	4	245	1.21795666458123	0.748403286466015	18.3009736010457	0.384054097484903	0.482914665592777	17.8586612700906	0	DOWN_pEhEx_UP_EhMyb10
EHI_006130A	0.363969158422068	1.93743804944664	0.627881577193403	1	38	29	14	51	33	22	4.20748665946243	3.10052790107349	5.02379667479687	3.91735179434601	3.98404599114041	1.60363488955916	0	DOWN_pEhEx_UP_EhMyb10
EHI_006150A	0.542431697999352	1.94634745067791	0.529003514336907	1	43	58	5	52	26	25	4.76110332518117	6.20105580214698	1.79421309814174	3.99416261384299	3.13894532635305	1.82231237449904	0	DOWN_pEhEx_UP_EhMyb10
EHI_006160A	-0.661932704368746	3.3974828146552	0.403443694089066	1	68	48	32	164	82	210	7.52918665377488	5.13190825005267	11.4829638281071	12.5969743975048	9.89975064465192	15.307423945792	0	UP_pEhEx_DOWN_EhMyb10
EHI_006170A	0.9283868573758	5.53794591156471	0.448067334707178	1	184	54	436	250	335	495	20.3730932984497	5.77339678130926	156.45538215796	19.2027048742451	40.444103243395	36.0817850150811	0	DOWN_pEhEx_UP_EhMyb10
EHI_006190A	0.781390598576573	4.43187266040636	0.387757855738109	1	119	166	141	142	92	345	13.176076644106	17.7478493647655	50.5968093675971	10.9071363685712	11.1070373086339	25.1479107680868	0	DOWN_pEhEx_UP_EhMyb10
EHI_006200A	1.31655712470636	2.38073595354512	0.335282495518436	1	55	109	10	60	0	54	6.08978332290615	11.6537083178279	3.58842619628348	4.60864916981883	0	3.93619472891794	0	DOWN_pEhEx_UP_EhMyb10
EHI_006550A	0.0603914832502986	2.48672381683284	0.978031091490597	1	69	74	2	104	59	10	7.63990998691863	7.91169188549787	0.717685239256696	7.98832522768598	7.12299131749346	0.728924949799618	0	DOWN_pEhEx_UP_EhMyb10
EHI_006670A	0.0871958241617481	7.41007648193673	0.924984476001608	1	2015	2378	132	2682	1445	1561	223.107516284653	254.243287888026	47.3672257909419	206.006617890902	174.452922945391	113.78518466372	0	DOWN_pEhEx_UP_EhMyb10
EHI_006680A	-1.165591488919	1.88355455831408	0.346757843236419	1	22	35	0	80	60	14	2.43591332916246	3.74201643233007	0	6.14486555975844	7.24371998389165	1.02049492971947	0	UP_pEhEx_DOWN_EhMyb10
EHI_006700A	-1.45366472269949	2.75984896018824	0.170504912658616	1	29	25	13	41	25	308	3.2109766611687	2.67286888023577	4.66495405516852	3.1492435993762	3.01821665995485	22.4508884538282	0	UP_pEhEx_DOWN_EhMyb10
EHI_006710A	-0.0321521033667613	2.07682634826208	1	1	10	14	27	28	18	107	1.10723333143748	1.49680657293203	9.6887507299654	2.15070294591546	2.17311599516749	7.79949696285591	0	UP_pEhEx_DOWN_EhMyb10
EHI_006720A	-0.102778138297332	1.73807786022422	0.891781650887286	1	41	36	1	46	34	29	4.53965665889368	3.8489311875395	0.358842619628348	3.5332976968611	4.1047746575386	2.11388235441889	0	UP_pEhEx_DOWN_EhMyb10
EHI_006730A	0.762905029098269	2.42569396605508	0.60991986539239	1	84	93	0	81	39	7	9.30075998407485	9.94307223447705	0	6.22167637925542	4.70841798952957	0.510247464859733	0	DOWN_pEhEx_UP_EhMyb10
EHI_006760A	-0.0133313077151153	-0.0295352320074464	0.937201284082364	1	10	9	0	15	5	8	1.10723333143748	0.962232796884876	0	1.15216229245471	0.603643331990971	0.583139959839694	0	UP_pEhEx_DOWN_EhMyb10
EHI_006770A	0.572468147946797	0.913839396595046	0.807827093889347	1	39	14	0	0	0	54	4.31820999260618	1.49680657293203	0	0	0	3.93619472891794	0	DOWN_pEhEx_UP_EhMyb10
EHI_006800A	0.442368174359107	1.71769226668857	0.770419796379297	1	2	8	28	10	5	90	0.221446666287496	0.855318041675445	10.0475933495937	0.768108194969805	0.603643331990971	6.56032454819656	0	DOWN_pEhEx_UP_EhMyb10
EHI_006810A	-1.53738918834418	6.29926648349594	0.090835210390804	1	371	332	123	699	599	3077	41.0783565963306	35.495698729531	44.1376422142868	53.6907628283894	72.3164711725183	224.290207053342	0	UP_pEhEx_DOWN_EhMyb10
EHI_006830A	-0.0291658026133327	3.21837124490173	0.974555546542859	1	113	113	6	195	79	42	12.5117366452436	12.0813673386657	2.15305571777009	14.9781098019112	9.53756464545734	3.0614847891584	0	UP_pEhEx_DOWN_EhMyb10
EHI_006840A	-1.22126126401535	4.91743487921771	0.198055465649832	1	277	93	37	521	592	199	30.6703632808183	9.94307223447705	13.2771769262489	40.0184369579269	71.4713705077309	14.5056065010124	0	UP_pEhEx_DOWN_EhMyb10
EHI_006850A	-0.640253914819808	2.58901598150617	0.587428308144371	1	99	19	1	61	105	53	10.9616099812311	2.03138034897918	0.358842619628348	4.68545998931581	12.6765099718104	3.86330223393798	0	UP_pEhEx_DOWN_EhMyb10
EHI_006860A	0.0364928065611824	10.5402153264673	0.963966451103524	1	19482	16284	1741	18866	14098	17273	2157.1119763065	1740.99987383037	624.745000772954	1449.11292063003	1702.03273888174	1259.07206578888	0	DOWN_pEhEx_UP_EhMyb10
EHI_006880A	-0.55440192799858	2.93651647514288	0.492016505509925	1	58	30	24	106	64	145	6.4219533223374	3.20744265628292	8.61222287108035	8.14194686667994	7.72663464948443	10.5694117720945	0	UP_pEhEx_DOWN_EhMyb10
EHI_006885A	-0.36217402552442	3.36218134643816	0.782075295570258	1	25	98	37	105	4	348	2.76808332859371	10.4776460105242	13.2771769262489	8.06513604718296	0.482914665592777	25.3665882530267	0	UP_pEhEx_DOWN_EhMyb10
EHI_006900A	-0.38190314966445	4.79818604283434	0.65574825890115	1	185	101	114	354	307	403	20.4838166315934	10.7983902761525	40.9080586376317	27.1910301019311	37.0637005842456	29.3756754769246	0	UP_pEhEx_DOWN_EhMyb10
EHI_006920A	-0.153395163471769	1.5804615133551	0.88142566183276	1	35	35	0	47	24	31	3.87531666003119	3.74201643233007	0	3.61010851635809	2.89748799355666	2.25966734437882	0	UP_pEhEx_DOWN_EhMyb10
EHI_006930A	-0.131624139724504	4.08111238400538	0.876534741730709	1	115	135	58	176	97	372	12.733183311531	14.4334919532731	20.8128719384442	13.5187042314686	11.7106806406248	27.1160081325458	0	UP_pEhEx_DOWN_EhMyb10
EHI_006940A	-0.642538989789025	4.53822948982104	0.480834329169112	1	130	80	87	204	186	630	14.3940333086873	8.55318041675445	31.2193079076663	15.669407177384	22.4555319500641	45.9222718373759	0	UP_pEhEx_DOWN_EhMyb10
EHI_006960A	0.161369051825862	1.36339248056874	0.897500444691338	1	6	1	20	25	22	30	0.664339998862489	0.106914755209431	7.17685239256696	1.92027048742451	2.65603066076027	2.18677484939885	0	DOWN_pEhEx_UP_EhMyb10
EHI_006980A	-0.284329785559727	8.89455177611447	0.740756197043053	1	5490	3990	703	7208	6544	3068	607.871098959178	426.589873285628	252.266361598729	553.652386934236	790.048392909783	223.634174598523	0	UP_pEhEx_DOWN_EhMyb10
EHI_007000A	0.54150305302599	4.3469295341548	0.490874709173239	1	247	262	45	262	152	148	27.3486632865058	28.0116658648708	16.1479178832757	20.1244347082089	18.3507572925255	10.7880892570343	0	DOWN_pEhEx_UP_EhMyb10
EHI_007020A	0.309386351923765	1.03048137281037	0.728097775733388	1	13	18	8	32	16	7	1.43940333086873	1.92446559376975	2.87074095702678	2.45794622390338	1.93165866237111	0.510247464859733	0	DOWN_pEhEx_UP_EhMyb10
EHI_007030A	-0.351688137049801	3.10792377844192	0.637613073145275	1	83	57	19	140	83	103	9.1900366509311	6.09414104693755	6.81800977293861	10.7535147295773	10.0204793110501	7.50792698293606	0	UP_pEhEx_DOWN_EhMyb10
EHI_007140A	-1.19656718736479	1.25080705970534	0.308699230271409	1	17	17	0	45	41	9	1.88229666344372	1.81755083856032	0	3.45648687736412	4.94987532232596	0.656032454819656	0	UP_pEhEx_DOWN_EhMyb10
EHI_007150A	0.253433946408465	3.74335882606194	0.839921965895223	1	177	190	8	225	149	11	19.5980299664434	20.3138034897918	2.87074095702678	17.2824343868206	17.9885712933309	0.80181744477958	0	DOWN_pEhEx_UP_EhMyb10
EHI_007260A	-0.805487170350052	0.745254774406638	0.396359148079418	1	10	17	0	18	25	17	1.10723333143748	1.81755083856032	0	1.38259475094565	3.01821665995485	1.23917241465935	0	UP_pEhEx_DOWN_EhMyb10
EHI_007270A	-0.340476807618868	0.742497374359416	0.717220936681095	1	18	15	0	29	12	17	1.99301999658747	1.60372132814146	0	2.22751376541244	1.44874399677833	1.23917241465935	0	UP_pEhEx_DOWN_EhMyb10
EHI_007300A	1.88889210879935	1.04380657389724	0.107535166391691	1	8	10	21	8	2	21	0.885786665149986	1.06914755209431	7.53569501219531	0.614486555975844	0.241457332796388	1.5307423945792	0	DOWN_pEhEx_UP_EhMyb10
EHI_007310A	0.662321032588381	2.75476205086286	0.402842868889236	1	51	51	37	67	53	50	5.64688999033116	5.45265251568096	13.2771769262489	5.1463249062977	6.39861931910429	3.64462474899809	0	DOWN_pEhEx_UP_EhMyb10
EHI_007320A	-0.774870005262591	1.47791346555339	0.502295829870729	1	25	19	2	38	55	3	2.76808332859371	2.03138034897918	0.717685239256696	2.91881114088526	6.64007665190068	0.218677484939885	0	UP_pEhEx_DOWN_EhMyb10
EHI_007330A	-0.142011820944215	7.07375473280145	0.891841505443486	1	1633	1643	75	2182	1769	579	180.811203023741	175.660942809095	26.9131964721261	167.601208142412	213.569010858405	42.2047545933979	0	UP_pEhEx_DOWN_EhMyb10
EHI_007340A	0.25324218883181	1.15101119142613	0.778857373977474	1	10	8	14	16	15	33	1.10723333143748	0.855318041675445	5.02379667479687	1.22897311195169	1.81092999597291	2.40545233433874	0	DOWN_pEhEx_UP_EhMyb10
EHI_007350A	0.159247448428422	9.17293491553267	0.841810517128806	1	5755	8288	844	7372	4974	6432	637.212782242271	886.109491175761	302.863170966326	566.249361331741	600.504386664618	468.844527711114	0	DOWN_pEhEx_UP_EhMyb10
EHI_007360A	-0.0852995580009018	3.89997591062148	0.93305009779609	1	164	208	6	277	143	95	18.1586266355747	22.2382690835616	2.15305571777009	21.2765970006636	17.2641992949418	6.92478702309637	0	UP_pEhEx_DOWN_EhMyb10
EHI_007460A	-0.133880469236716	3.21892035222909	0.881562275679557	1	131	56	15	178	94	49	14.504756641831	5.98722629172812	5.38263929442522	13.6723258704625	11.3484946414302	3.57173225401813	0	UP_pEhEx_DOWN_EhMyb10
EHI_007480A	0.15136599679189	3.87851326317506	0.91068286420942	1	205	200	4	241	177	18	22.6982832944684	21.3829510418861	1.43537047851339	18.5114074987723	21.3689739524804	1.31206490963931	0	DOWN_pEhEx_UP_EhMyb10
EHI_007490A	-0.213112116948651	1.30518705384084	0.793065500058443	1	19	33	1	27	28	26	2.10374332973122	3.52818692191121	0.358842619628348	2.07389212641847	3.38040265914944	1.89520486947901	0	UP_pEhEx_DOWN_EhMyb10
EHI_007500A	-0.01877110436118	3.81086304703683	0.982259818315444	1	151	137	27	198	101	197	16.719223304706	14.647321463692	9.6887507299654	15.2085422604021	12.1935953062176	14.3598215110525	0	UP_pEhEx_DOWN_EhMyb10
EHI_007510A	1.20195551816328	11.3927582777956	0.347504571280451	1	35225	64615	1213	37214	15620	1967	3900.22940998853	6908.29690785736	435.276097609186	2858.43783676063	1885.78176913979	143.379537625585	0	DOWN_pEhEx_UP_EhMyb10
EHI_007620A	1.23385068016823	9.36744116038445	0.310095860670782	1	8495	15845	404	8869	3753	653	940.594715056141	1694.06429629343	144.972418329853	681.23515811872	453.094684992423	47.5987992219151	0	DOWN_pEhEx_UP_EhMyb10
