pEhEx_mean	U2AF84_mean	theta	prob	log2FC	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_155340A	261.708416146625	273.661309800462	-0.0528147443961014	0.169029952850288	-0.0644311610659597	235	237	447	189	269.607964180437	274.51687586039	318.35641356479	207.548399223809	16.9	DOWN_pEhEx_UP_U2AF84
EHI_131200A	9.87022147327432	10.4357287525426	-0.0527997665033984	0.168968332191511	-0.0803769888344744	9	9	14	9	10.3254113941444	10.4246914883692	9.97089438457954	9.88325710589564	16.9	DOWN_pEhEx_UP_U2AF84
EHI_129770A	79.562616539767	71.2775346412345	0.109462674026858	0.168775107980285	0.158643284654769	64	59	103	79	73.4251476916935	68.3396442015316	73.3572944008352	86.7530345961951	16.88	UP_pEhEx_DOWN_U2AF84
EHI_164760A	37.1011599235816	32.453400274121	0.109451012506152	0.168734332830162	0.193094648550295	29	27	60	29	33.2707700477986	31.2740744651077	42.7324045053409	31.8460506745526	16.87	UP_pEhEx_DOWN_U2AF84
EHI_105340A	14.1779251851321	15.0871418207953	-0.0527005589056613	0.168560162380957	-0.0896730985347282	12	14	20	13	13.7672151921925	16.2161867596855	14.2441348351136	14.275815819627	16.86	DOWN_pEhEx_UP_U2AF84
EHI_090260A	65.2311361802591	57.4164752396682	0.109230407449864	0.167963477166702	0.184095990108977	48	51	107	50	55.0688607687702	59.0732517674256	76.2061213678579	54.9069839216425	16.8	UP_pEhEx_DOWN_U2AF84
EHI_109680A	67.1399195258042	71.8373302490252	-0.0525148901204384	0.167796176115778	-0.0975629271730841	66	58	120	45	75.719683557059	67.1813451472684	85.4648090106818	49.4162855294782	16.78	DOWN_pEhEx_UP_U2AF84
EHI_159770A	9.15866898689702	9.83599894338408	-0.0521917187331174	0.166466119461722	-0.102933630707901	10	7	12	9	11.4726793268271	8.10809337984274	8.54648090106818	9.88325710589564	16.65	DOWN_pEhEx_UP_U2AF84
EHI_001840A	126.779066447007	114.32640047337	0.108719489335415	0.166181841263555	0.149157957734855	90	107	167	124	103.254113941444	123.937998806168	118.938525873199	136.169320125673	16.62	UP_pEhEx_DOWN_U2AF84
EHI_119480A	8.95198927010723	7.54357091039763	0.108696700165561	0.166102491234706	0.246960691400956	6	7	16	6	6.88360759609627	8.10809337984274	11.3953078680909	6.5888380705971	16.61	UP_pEhEx_DOWN_U2AF84
EHI_128200A	11.6874914828115	9.87593314475193	0.108629224528093	0.165867605905118	0.242976338360427	7	10	13	13	8.03087552877898	11.5829905426325	9.25868764282386	14.275815819627	16.59	UP_pEhEx_DOWN_U2AF84
EHI_078260A	17.5673966938228	15.1004532212512	0.10819081423186	0.164343639829864	0.218308563837408	11	15	28	14	12.6199472595098	17.3744858139487	19.9417887691591	15.3739554980599	16.43	UP_pEhEx_DOWN_U2AF84
EHI_165220A	28.7116266134529	25.5228705733378	0.108122258613598	0.164105669907244	0.169844467500798	21	23	41	26	24.0926265863369	26.6408782480547	29.2004764119829	28.5516316392541	16.41	UP_pEhEx_DOWN_U2AF84
EHI_068000A	63.1156731179241	66.6926785752616	-0.05157338214405	0.163920287020295	-0.0795300880726905	56	59	98	52	64.2470042302319	68.3396442015316	69.7962606920568	57.1032632785082	16.39	DOWN_pEhEx_UP_U2AF84
EHI_125920A	127.567396520572	133.985086959682	-0.0514927348845822	0.16358814872926	-0.0708127778465209	111	120	157	132	127.346740527781	138.99588651159	111.816458455642	144.954437553136	16.36	DOWN_pEhEx_UP_U2AF84
EHI_009390A	12.9039167387764	13.8876822024782	-0.0514273985974778	0.163319051155821	-0.105996804699331	14	10	21	10	16.061751057558	11.5829905426325	14.9563415768693	10.9813967843285	16.33	DOWN_pEhEx_UP_U2AF84
EHI_177040A	8.20204799013598	9.28951473604937	-0.0514054404616254	0.163228609949879	-0.179619050449589	7	9	20	2	8.03087552877898	10.4246914883692	14.2441348351136	2.1962793568657	16.32	DOWN_pEhEx_UP_U2AF84
EHI_162190A	10.0385123964702	8.7030963273468	0.107857911197091	0.163188921238867	0.205944823218925	7	8	16	8	8.03087552877898	9.26639243410598	11.3953078680909	8.78511742746279	16.32	UP_pEhEx_DOWN_U2AF84
EHI_054510A	40.9039908658519	35.8787309231447	0.10779154908168	0.162958991908225	0.189112747792957	36	26	60	36	41.3016455765776	30.1157754108444	42.7324045053409	39.5330284235826	16.3	UP_pEhEx_DOWN_U2AF84
EHI_065630A	194.990773350354	204.542372399013	-0.051320265040052	0.162877773870777	-0.0689938790260599	141	211	261	188	161.764778508262	244.401100449545	185.885959598233	206.450259545376	16.29	DOWN_pEhEx_UP_U2AF84
EHI_050890A	21.2934500489052	23.1505741376157	-0.0512624045155212	0.162639433397206	-0.120638253097289	23	17	40	13	26.3871624517024	19.6910839224752	28.4882696702273	14.275815819627	16.26	DOWN_pEhEx_UP_U2AF84
EHI_117890A	216.510097512846	200.051412924873	0.107668660907964	0.162531289881746	0.114063492166727	170	175	294	206	195.035548556061	202.702334496068	209.38878207617	226.216773757167	16.25	UP_pEhEx_DOWN_U2AF84
EHI_122880A	24.9471844647765	26.6158389880073	-0.0509041187317145	0.161163322012056	-0.0934080413848536	27	19	35	23	30.9762341824332	22.0076820310017	24.9272359614489	25.2572126039555	16.12	DOWN_pEhEx_UP_U2AF84
EHI_067900A	72.1444399752193	75.8757021076634	-0.0508566541630098	0.160967738894542	-0.072749747816116	71	60	102	66	81.4560232204725	69.4979432557949	72.6450876590795	72.4772187765681	16.1	DOWN_pEhEx_UP_U2AF84
EHI_027620A	9.32695991009286	8.10336651818829	0.107113403890312	0.160573715279192	0.202885520642344	8	6	14	8	9.17814346146169	6.94979432557949	9.97089438457954	8.78511742746279	16.06	UP_pEhEx_DOWN_U2AF84
EHI_169660A	43.2453280417736	46.2479026734076	-0.0506730427214116	0.160211075491267	-0.0968436600815775	50	30	62	39	57.3633966341356	34.7489716278974	44.1568179888523	42.8274474588811	16.02	DOWN_pEhEx_UP_U2AF84
EHI_024590A	17.0433295274383	15.0605190198834	0.106886637605112	0.159775995479026	0.178435713707049	14	12	25	15	16.061751057558	13.899588651159	17.805168543892	16.4720951764927	15.98	UP_pEhEx_DOWN_U2AF84
EHI_177650A	136.308247425912	142.528446481557	-0.0505319281223453	0.159631570204963	-0.0643770316563981	130	116	206	116	149.144831248753	134.362690294537	146.71458880167	127.384202698211	15.96	DOWN_pEhEx_UP_U2AF84
EHI_088010A	36.2405109108055	38.2909615602347	-0.0500411839238022	0.157660295350288	-0.079400595183694	31	35	53	32	35.5653059131641	40.5404668992137	37.7469573130511	35.1404697098512	15.77	DOWN_pEhEx_UP_U2AF84
EHI_041910A	10.7884536764414	9.27620333559342	0.10626127346712	0.157581327562734	0.217881746717844	8	8	12	12	9.17814346146169	9.26639243410598	8.54648090106818	13.1776761411942	15.76	UP_pEhEx_DOWN_U2AF84
EHI_182620A	30.9038672629757	33.8125966979094	-0.0500098895534394	0.15753455763207	-0.129773428701	15	43	38	32	17.2090189902407	49.8068593333197	27.0638561867159	35.1404697098512	15.75	DOWN_pEhEx_UP_U2AF84
EHI_004980A	15.7885154778795	17.299701451046	-0.0498820531047922	0.157020884581333	-0.131871613282351	22	8	23	14	25.2398945190197	9.26639243410598	16.3807550603807	15.3739554980599	15.7	DOWN_pEhEx_UP_U2AF84
EHI_176180A	9.13947459010005	9.83599894338408	-0.04983451526625	0.156829851938279	-0.105960349906191	10	7	15	7	11.4726793268271	8.10809337984274	10.6831011263352	7.68697774902994	15.68	DOWN_pEhEx_UP_U2AF84
EHI_014190A	55.6635664077594	58.5760006566174	-0.0498024657722706	0.156701054952524	-0.0735763487091051	49	52	74	54	56.2161287014529	60.2315508216889	52.7032988899204	59.2995426353739	15.67	DOWN_pEhEx_UP_U2AF84
EHI_013550A	87.9418727490526	94.6943367879692	-0.049676880354272	0.156196328390454	-0.106727892124884	67	96	67	118	76.8669514897417	111.196709209272	47.7178516976307	129.580482055076	15.62	DOWN_pEhEx_UP_U2AF84
EHI_106090A	333.78499583061	310.433338131437	0.105833185862832	0.156083406763205	0.1046356046121	292	244	503	285	335.002236343352	282.624969240233	358.239991103108	312.969808353362	15.61	UP_pEhEx_DOWN_U2AF84
EHI_104580A	31.0721581861715	27.2022573967098	0.105822838116926	0.156047243313334	0.191896071134151	27	20	40	31	30.9762341824332	23.165981085265	28.4882696702273	34.0423300314183	15.6	UP_pEhEx_DOWN_U2AF84
EHI_048420A	11.8173936124134	9.82268754292813	0.105805258529791	0.155985810713245	0.266722163515375	11	6	21	8	12.6199472595098	6.94979432557949	14.9563415768693	8.78511742746279	15.6	UP_pEhEx_DOWN_U2AF84
EHI_016000A	11.2933264460289	9.84931034384003	0.105705798119381	0.155638355734672	0.197375879492589	9	8	18	9	10.3254113941444	9.26639243410598	12.8197213516023	9.88325710589564	15.56	UP_pEhEx_DOWN_U2AF84
EHI_193790A	13.7837601483495	11.5686313685799	0.105540053764523	0.155059772949645	0.252751306566994	12	8	25	9	13.7672151921925	9.26639243410598	17.805168543892	9.88325710589564	15.51	UP_pEhEx_DOWN_U2AF84
EHI_104410A	19.9279282665415	17.4195040551496	0.105530799114554	0.155027482460356	0.194088183475954	13	17	27	19	14.9144831248753	19.6910839224752	19.2295820274034	20.8646538902241	15.5	UP_pEhEx_DOWN_U2AF84
EHI_012470A	18.4856288969899	19.7518662895039	-0.04938339237145	0.155016568920655	-0.0955848491991141	14	20	26	17	16.061751057558	23.165981085265	18.5173752856477	18.6683745333584	15.5	DOWN_pEhEx_UP_U2AF84
EHI_023610A	24.423117298392	21.4179417124199	0.105454059930694	0.154759795264669	0.189427511457157	21	16	32	24	24.0926265863369	18.532784868212	22.7906157361818	26.3553522823884	15.48	UP_pEhEx_DOWN_U2AF84
EHI_048150A	24.0481466584064	20.8182119032614	0.105352569513123	0.154405945005569	0.20807955325686	22	14	34	22	25.2398945190197	16.2161867596855	24.2150292196932	24.1590729255227	15.44	UP_pEhEx_DOWN_U2AF84
EHI_079880A	62.4764395707578	52.431560371376	0.105220690693345	0.153946443581148	0.25287675769018	26	64	113	41	29.8289662497505	74.1311394728479	80.479361818392	45.0237268157468	15.39	UP_pEhEx_DOWN_U2AF84
EHI_009860A	99.9954175758959	105.79635235195	-0.0490940474974927	0.153853142714468	-0.081355998970591	70	112	136	95	80.3087552877898	129.729494077484	96.8601168787727	104.323269451121	15.39	DOWN_pEhEx_UP_U2AF84
EHI_087390A	391.640802887892	368.222532583871	0.10509585410308	0.153511790402719	0.0889531671831486	312	323	574	345	357.947594997006	374.130594527029	408.806669767761	378.858189059333	15.35	UP_pEhEx_DOWN_U2AF84
EHI_098620A	12.3990439691888	10.3957945511747	0.10504486199996	0.153334334260851	0.254228857930322	12	6	15	13	13.7672151921925	6.94979432557949	10.6831011263352	14.275815819627	15.33	UP_pEhEx_DOWN_U2AF84
EHI_044640A	269.376119869533	249.817826050496	0.10491195831037	0.152872056914368	0.108745536035176	220	211	409	228	252.398945190197	244.401100449545	291.292557378074	250.37584668269	15.29	UP_pEhEx_DOWN_U2AF84
EHI_030890A	34.6107262212611	30.7340792493812	0.104825171791947	0.152570373080273	0.171379948676034	26	27	53	29	29.8289662497505	31.2740744651077	37.7469573130511	31.8460506745526	15.26	UP_pEhEx_DOWN_U2AF84
EHI_127280A	302.144563231594	312.512066968487	-0.048707824737629	0.152299683296216	-0.0486729148408817	268	271	382	306	307.467805958967	313.89904370534	272.06297535067	336.030741600452	15.23	DOWN_pEhEx_UP_U2AF84
EHI_194870A	44.1872132897146	49.0328525232642	-0.0486782332009935	0.152180637208063	-0.150119744964749	17	67	28	63	19.5035548556061	77.6060366356376	19.9417887691591	69.1827997412695	15.22	DOWN_pEhEx_UP_U2AF84
EHI_183540A	8.59621302691858	9.26289193513747	-0.0486401437197628	0.152027399165065	-0.107761447258356	9	7	15	6	10.3254113941444	8.10809337984274	10.6831011263352	6.5888380705971	15.2	DOWN_pEhEx_UP_U2AF84
EHI_151370A	14.9278664651033	12.7680909868969	0.104643236193305	0.151938408883613	0.225465148435319	10	12	16	17	11.4726793268271	13.899588651159	11.3953078680909	18.6683745333584	15.19	UP_pEhEx_DOWN_U2AF84
EHI_024450A	17.2116204506341	18.499161069363	-0.048546233990428	0.151649566681541	-0.104076914951058	20	12	27	14	22.9453586536542	13.899588651159	19.2295820274034	15.3739554980599	15.16	DOWN_pEhEx_UP_U2AF84
EHI_083460A	73.0287420327693	63.6540953281012	0.104492095435667	0.151413898960647	0.19821104331944	64	46	77	84	73.4251476916935	53.2817564961094	54.8399191151875	92.2437329883593	15.14	UP_pEhEx_DOWN_U2AF84
EHI_021360A	5424.72142546477	5248.57111593113	0.104380651603788	0.151027433376042	0.0476243397134324	4484	4568	6385	5804	5144.34941014928	5291.11007987452	4547.44004611003	6373.60269362426	15.1	UP_pEhEx_DOWN_U2AF84
EHI_007990A	62.0675387851552	65.6263329615041	-0.0481537198612193	0.150069977637833	-0.0804358824057928	48	65	92	54	55.0688607687702	75.2894385271111	65.5230202415227	59.2995426353739	15.01	DOWN_pEhEx_UP_U2AF84
EHI_042970A	18.4664345001929	15.5936918267621	0.103890308187875	0.149323319183478	0.243942809204346	18	9	29	15	20.6508227882888	10.4246914883692	20.6539955109148	16.4720951764927	14.93	UP_pEhEx_DOWN_U2AF84
EHI_104780A	18.4664345001929	15.5936918267621	0.103890308187875	0.149323319183478	0.243942809204346	18	9	29	15	20.6508227882888	10.4246914883692	20.6539955109148	16.4720951764927	14.93	UP_pEhEx_DOWN_U2AF84
EHI_011510A	47.8704192032261	42.2627764165932	0.103781985203322	0.148943443646703	0.179746892861954	41	32	75	39	47.0379852399912	37.0655697364239	53.4155056316761	42.8274474588811	14.89	UP_pEhEx_DOWN_U2AF84
EHI_156710A	37.3609641827854	40.5168325909414	-0.0478734302833906	0.148941652525355	-0.116989708177858	40	30	76	19	45.8907173073085	34.7489716278974	54.1277123734318	20.8646538902241	14.89	DOWN_pEhEx_UP_U2AF84
EHI_176170A	39.4808858930973	34.0928528961252	0.103673173612587	0.148562085807521	0.211685032603012	38	21	56	36	43.596181441943	24.3242801395282	39.8835775383182	39.5330284235826	14.86	UP_pEhEx_DOWN_U2AF84
EHI_142140A	18.8414051401785	16.2732900386563	0.103423108560378	0.147686546315579	0.211400605042063	11	17	27	17	12.6199472595098	19.6910839224752	19.2295820274034	18.6683745333584	14.77	UP_pEhEx_DOWN_U2AF84
EHI_155470A	189.197922827374	172.435785325388	0.103101432826612	0.146562073943787	0.133837043939672	130	167	289	159	149.144831248753	193.435942061962	205.827748367392	174.604208870823	14.66	UP_pEhEx_DOWN_U2AF84
EHI_104940A	27.0626475271115	23.7636153472302	0.10282560958168	0.145599490372472	0.187548642978295	21	20	44	21	24.0926265863369	23.165981085265	31.33709663725	23.0609332470898	14.56	UP_pEhEx_DOWN_U2AF84
EHI_098420A	23.5240794920219	24.8965179632674	-0.0469703153453642	0.14530406048271	-0.081805709767781	24	19	31	23	27.5344303843851	22.0076820310017	22.0784089944261	25.2572126039555	14.53	DOWN_pEhEx_UP_U2AF84
EHI_129350A	21.3510332392961	22.6440241316488	-0.0469487184930178	0.145217033919213	-0.0848244784560818	17	22	31	19	19.5035548556061	25.4825791937915	22.0784089944261	20.8646538902241	14.52	DOWN_pEhEx_UP_U2AF84
EHI_077640A	31.4663232229541	33.7061054942618	-0.0466833976822286	0.144173559070297	-0.0992013311381432	23	35	35	35	26.3871624517024	40.5404668992137	24.9272359614489	38.4348887451497	14.42	DOWN_pEhEx_UP_U2AF84
EHI_141990A	36.76457807719	31.7871134626828	0.102263166067507	0.143641216035492	0.209874414584399	35	20	56	31	40.1543776438949	23.165981085265	39.8835775383182	34.0423300314183	14.36	UP_pEhEx_DOWN_U2AF84
EHI_198750A	240.438619142493	221.962593242804	0.102215388342056	0.143475149154069	0.115352076131067	198	185	375	197	227.159050671177	214.285325038701	267.077528158381	216.333516651271	14.35	UP_pEhEx_DOWN_U2AF84
EHI_067860A	157.158866543598	163.466460988922	-0.0464930258057678	0.143432261354632	-0.0567709950869101	143	139	202	157	164.059314373628	161.003568542591	143.865761834648	172.407929513957	14.34	DOWN_pEhEx_UP_U2AF84
EHI_068470A	119.980929032828	125.175499428687	-0.0462984623546895	0.142674483373165	-0.0611471038398867	112	104	154	120	128.494008460464	120.463101643378	109.679838230375	131.776761411942	14.27	DOWN_pEhEx_UP_U2AF84
EHI_141360A	142.39929100169	129.960026501499	0.101815237378738	0.142086024830236	0.131874020247204	105	119	188	139	120.463132931685	137.837587457327	133.894867450068	152.641415302166	14.21	UP_pEhEx_DOWN_U2AF84
EHI_152690A	9.32695991009286	8.12998931910019	0.101648118929155	0.141506786107794	0.198153459364314	6	8	14	8	6.88360759609627	9.26639243410598	9.97089438457954	8.78511742746279	14.15	UP_pEhEx_DOWN_U2AF84
EHI_056360A	9.47605643649173	10.3957945511747	-0.0457832545769432	0.140667098352107	-0.133641331708685	12	6	19	5	13.7672151921925	6.94979432557949	13.5319280933579	5.49069839216425	14.07	DOWN_pEhEx_UP_U2AF84
EHI_103880A	43.918491734557	46.4342622797909	-0.0455969331161984	0.139940864033392	-0.0803612047951937	36	44	70	35	41.3016455765776	50.9651583875829	49.8544719228977	38.4348887451497	13.99	DOWN_pEhEx_UP_U2AF84
EHI_090840A	7.54807869414959	8.14330071955614	-0.0455729173155862	0.139847245761293	-0.109504215664223	5	9	9	8	5.73633966341356	10.4246914883692	6.40986067580113	8.78511742746279	13.98	DOWN_pEhEx_UP_U2AF84
EHI_202600A	340.059066078404	318.349628254601	0.101139207933765	0.139746185534557	0.0951732754532812	270	279	513	290	309.762341824332	323.165436139446	365.362058520665	318.460506745526	13.97	UP_pEhEx_DOWN_U2AF84
EHI_192140A	47.1780611136458	42.3426448193289	0.101122493396814	0.139688445043614	0.156004742842529	35	38	70	41	40.1543776438949	44.0153640620034	49.8544719228977	45.0237268157468	13.97	UP_pEhEx_DOWN_U2AF84
EHI_076480A	26.8796208550956	29.7342906379034	-0.0454155983160059	0.13923392516645	-0.145614869554498	13	38	16	39	14.9144831248753	44.0153640620034	11.3953078680909	42.8274474588811	13.92	DOWN_pEhEx_UP_U2AF84
EHI_048240A	5865.44385569726	5919.25059061876	-0.0453219799985947	0.138868896928769	-0.0131742489238779	5511	4708	7807	5684	6322.59357701442	5453.27194747137	5560.19803288661	6241.82593221231	13.89	DOWN_pEhEx_UP_U2AF84
EHI_131210A	74.4237353127731	79.2877213562312	-0.0450662307696167	0.137871512749953	-0.0913346639299946	79	58	142	44	90.6341666819342	67.1813451472684	101.133357329307	48.3181458510454	13.79	DOWN_pEhEx_UP_U2AF84
EHI_169090A	13.9520510715453	11.0887041635249	0.100495483280558	0.137526290121136	0.331386445588299	4	15	27	8	4.58907173073085	17.3744858139487	19.2295820274034	8.78511742746279	13.75	UP_pEhEx_DOWN_U2AF84
EHI_008740A	15.264448311495	16.2732900386563	-0.0443930752054189	0.135244978851003	-0.0923305076234917	11	17	20	15	12.6199472595098	19.6910839224752	14.2441348351136	16.4720951764927	13.52	DOWN_pEhEx_UP_U2AF84
EHI_065490A	492.45848068297	503.966874769661	-0.0441829328595113	0.134424646520272	-0.0333268143033223	423	446	723	433	485.294335524787	516.601378201409	514.925474289358	475.494480761424	13.44	DOWN_pEhEx_UP_U2AF84
EHI_148250A	10.7308704860505	11.6085655699477	-0.0441321057038429	0.134226204460677	-0.113422602438319	9	11	21	6	10.3254113941444	12.7412895968957	14.9563415768693	6.5888380705971	13.42	DOWN_pEhEx_UP_U2AF84
EHI_079920A	14.8894776715094	15.6602488290419	-0.0440927295707368	0.134072462540891	-0.0728139915793078	13	14	22	13	14.9144831248753	16.2161867596855	15.668548318625	14.275815819627	13.41	DOWN_pEhEx_UP_U2AF84
EHI_202810A	89.0578673730557	81.1534677859865	0.0994262331697693	0.133822782235236	0.134090320456357	71	69	119	86	81.4560232204725	79.9226347441641	84.7526022689261	94.440012345225	13.38	UP_pEhEx_DOWN_U2AF84
EHI_191730A	15.4327392346909	16.2466672377444	-0.0440229074873113	0.133799829903365	-0.0741496451983144	13	15	22	14	14.9144831248753	17.3744858139487	15.668548318625	15.3739554980599	13.38	DOWN_pEhEx_UP_U2AF84
EHI_141370A	32.9809415317167	34.7857625084753	-0.0439909638620959	0.133675093478228	-0.0768643600536346	30	30	53	26	34.4180379804814	34.7489716278974	37.7469573130511	28.5516316392541	13.37	DOWN_pEhEx_UP_U2AF84
EHI_047750A	564.275256107752	537.073250454764	0.0990736875432634	0.132604592531208	0.0712802194997975	447	479	763	539	512.828765909172	554.825246992096	543.413743959585	591.897286675306	13.26	UP_pEhEx_DOWN_U2AF84
EHI_092660A	26.9327453975096	28.4549626168507	-0.0435361967265349	0.131898806208103	-0.0793189852200005	21	28	36	26	24.0926265863369	32.4323735193709	25.6394427032045	28.5516316392541	13.19	DOWN_pEhEx_UP_U2AF84
EHI_049310A	6.44236117098969	6.94384110123911	-0.0434325446562318	0.131493825714082	-0.108144391169377	7	5	12	4	8.03087552877898	5.79149527131624	8.54648090106818	4.3925587137314	13.15	DOWN_pEhEx_UP_U2AF84
EHI_188090A	28.1875594470684	29.5878652328879	-0.0432218434774768	0.130670451224267	-0.0699470387212614	24	27	38	27	27.5344303843851	31.2740744651077	27.0638561867159	29.6497713176869	13.07	DOWN_pEhEx_UP_U2AF84
EHI_069470A	8.2596311805269	8.7030963273468	-0.0431858611610819	0.130530805122873	-0.0754514022952399	7	8	11	8	8.03087552877898	9.26639243410598	7.8342741593125	8.78511742746279	13.05	DOWN_pEhEx_UP_U2AF84
EHI_035110A	25.4520572343641	27.162323195342	-0.0431493411392947	0.130394680356249	-0.0938246077518601	30	17	41	20	34.4180379804814	19.6910839224752	29.2004764119829	21.962793568657	13.04	DOWN_pEhEx_UP_U2AF84
EHI_146190A	6.79813741417835	7.49032530857383	-0.0431429689176454	0.130370927913466	-0.139888852915336	10	3	13	4	11.4726793268271	3.47489716278974	9.25868764282386	4.3925587137314	13.04	DOWN_pEhEx_UP_U2AF84
EHI_127000A	8.2596311805269	8.68978492689086	-0.0431362599014102	0.130345919871362	-0.0732431085808245	8	7	11	8	9.17814346146169	8.10809337984274	7.8342741593125	8.78511742746279	13.03	DOWN_pEhEx_UP_U2AF84
EHI_149730A	17.9615617306054	15.1403874226191	0.0983963686601056	0.130270832908754	0.246510673216583	8	18	23	18	9.17814346146169	20.8493829767385	16.3807550603807	19.7665142117913	13.03	UP_pEhEx_DOWN_U2AF84
EHI_069260A	12.3990439691888	13.2879523933197	-0.0427413432706766	0.128873498984471	-0.0998899240804481	15	8	15	13	17.2090189902407	9.26639243410598	10.6831011263352	14.275815819627	12.89	DOWN_pEhEx_UP_U2AF84
EHI_196940A	127.43749439097	115.286254883479	0.097828834965579	0.128322058015844	0.144569290228039	106	93	149	137	121.610400864367	107.721812046482	106.118804521597	150.4451359453	12.83	UP_pEhEx_DOWN_U2AF84
EHI_194990A	65.6636900106356	68.3986881995455	-0.0424993702951721	0.127970970252656	-0.0588728310013983	60	58	96	58	68.8360759609627	67.1813451472684	68.3718472085454	63.6921013491053	12.8	DOWN_pEhEx_UP_U2AF84
EHI_147500A	131.346574418068	136.157712388565	-0.0424816286608675	0.127904785773051	-0.0519001285677752	124	111	189	118	142.261223652656	128.571195023221	134.607074191824	129.580482055076	12.79	DOWN_pEhEx_UP_U2AF84
EHI_098070A	7.92304933413522	8.7563419291706	-0.0423281220762675	0.127332075957079	-0.144272506448842	3	12	7	10	3.44180379804813	13.899588651159	4.98544719228977	10.9813967843285	12.73	DOWN_pEhEx_UP_U2AF84
EHI_051700A	27.8509776006767	23.8567951504218	0.097290356787693	0.126478681924219	0.223327719905581	14	27	34	29	16.061751057558	31.2740744651077	24.2150292196932	31.8460506745526	12.65	UP_pEhEx_DOWN_U2AF84
EHI_153510A	66.0002718570273	59.7222146731106	0.0970687061084121	0.125721490254671	0.144204301200797	51	52	100	56	58.5106645668183	60.2315508216889	71.2206741755682	61.4958219922396	12.57	UP_pEhEx_DOWN_U2AF84
EHI_020290A	178.654537661316	185.137319310005	-0.0417383566046763	0.125130758545347	-0.0514231802431821	145	174	267	154	166.353850238993	201.544035441805	190.159200048767	169.113510478659	12.51	DOWN_pEhEx_UP_U2AF84
EHI_148830A	24.6297970151818	26.1359117829523	-0.0415656372228003	0.124485780119372	-0.0856287523288358	19	26	28	27	21.7980907209715	30.1157754108444	19.9417887691591	29.6497713176869	12.45	DOWN_pEhEx_UP_U2AF84
EHI_065790A	20.3028989065271	21.9111803179308	-0.0415321397343891	0.124360676270147	-0.109981467662435	28	10	25	21	32.1235021151159	11.5829905426325	17.805168543892	23.0609332470898	12.44	DOWN_pEhEx_UP_U2AF84
EHI_079870A	41.2021839186496	43.4622360349102	-0.0414532819776103	0.124066144301478	-0.0770415904871613	39	36	70	30	44.7434493746258	41.6987659534769	49.8544719228977	32.9441903529855	12.41	DOWN_pEhEx_UP_U2AF84
EHI_201420A	49.6153702735523	52.178643762713	-0.0414387624211635	0.124011911009497	-0.072672325580894	45	45	57	54	51.627056970722	52.1234574418462	40.5957842800739	59.2995426353739	12.4	DOWN_pEhEx_UP_U2AF84
EHI_035420A	20.2837045097301	17.9393654615724	0.0961838681433606	0.122703739177237	0.177192301502965	18	13	28	19	20.6508227882888	15.0578877054222	19.9417887691591	20.8646538902241	12.27	UP_pEhEx_DOWN_U2AF84
EHI_138320A	34.4040465044713	36.4385265309354	-0.0410005293230379	0.122374577804863	-0.082886361360862	38	25	57	26	43.596181441943	28.9574763565812	40.5957842800739	28.5516316392541	12.24	DOWN_pEhEx_UP_U2AF84
EHI_134630A	19.9279282665415	17.9659882624843	0.095909481176926	0.12176979802718	0.14952343707079	16	15	27	19	18.3562869229234	17.3744858139487	19.2295820274034	20.8646538902241	12.18	UP_pEhEx_DOWN_U2AF84
EHI_177990A	69.7263252121097	72.9835442655184	-0.0408126026562464	0.121672176555569	-0.0658677643009206	68	58	112	55	78.0142194224244	67.1813451472684	79.7671550766363	60.3976823138067	12.17	DOWN_pEhEx_UP_U2AF84
EHI_000780A	25.7163201415448	27.2954371999015	-0.040794006158149	0.121602660927109	-0.0859755893666854	20	27	28	29	22.9453586536542	31.2740744651077	19.9417887691591	31.8460506745526	12.16	DOWN_pEhEx_UP_U2AF84
EHI_081920A	11.8365880092104	10.4490401529985	0.0957967102916005	0.121386364003149	0.179882849876813	8	10	18	10	9.17814346146169	11.5829905426325	12.8197213516023	10.9813967843285	12.14	UP_pEhEx_DOWN_U2AF84
EHI_029090A	188.341732462574	194.187228837847	-0.0403811759857463	0.120059055076362	-0.0440956163218206	170	165	253	181	195.035548556061	191.119343953436	180.188305664187	198.763281796346	12.01	DOWN_pEhEx_UP_U2AF84
EHI_113560A	59.5387162892406	52.8715533750631	0.0951947271382846	0.119343566093921	0.171336402085738	37	54	91	50	42.4489135092603	62.5481489302154	64.810813499767	54.9069839216425	11.93	UP_pEhEx_DOWN_U2AF84
EHI_138070A	33.9331038805008	36.545017734583	-0.0400786199356387	0.118927281933181	-0.106981333457737	30	33	74	14	34.4180379804814	38.2238687906872	52.7032988899204	15.3739554980599	11.89	DOWN_pEhEx_UP_U2AF84
EHI_040600A	24.0289522616094	21.4312531128759	0.0948758714239373	0.118264277705438	0.165057535056599	20	17	37	20	22.9453586536542	19.6910839224752	26.3516494449602	21.962793568657	11.83	UP_pEhEx_DOWN_U2AF84
EHI_156270A	72.0145378456174	65.5065303574005	0.0945762847177361	0.117251930517032	0.136649441891321	57	56	94	71	65.3942721629146	64.8647470387419	66.9474337250341	77.9679171687323	11.73	UP_pEhEx_DOWN_U2AF84
