pEhEx_mean	UmasM_mean	theta	prob	log2FC	UmasM_1	UmasM_2	pEhEx_1	pEhEx_2	UmasM_1	UmasM_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_017740A	13.1566179826541	9.81739517761497	0.202058744408303	0.553256895350173	0.422376485922429	8	12	17	10	10.0350521321422	9.40297241957031	13.7966437907869	12.7758573589356	55.33	UP_pEhEx_DOWN_UmasM
EHI_100360A	17.469312772709	21.7476044873556	-0.133400036644417	0.552937762098606	-0.316033640898859	20	23	23	13	25.0876303303554	18.0223638041764	18.6660474816529	16.6086145666163	55.29	DOWN_pEhEx_UP_UmasM
EHI_040450A	40.6581618130215	50.5109917972923	-0.133381505655987	0.552874342945472	-0.313052378466202	34	73	57	28	42.6489715616042	57.2014155523861	46.2593350632268	35.7724006050198	55.29	DOWN_pEhEx_UP_UmasM
EHI_189950A	29.9054135677526	19.0038693924267	0.20177344683052	0.552809437236064	0.654113472342635	8	35	29	29	10.0350521321422	27.4253362237467	23.5354511725189	37.0499863409133	55.28	UP_pEhEx_DOWN_UmasM
EHI_098270A	22.4068849477629	27.2264813296853	-0.133336549156614	0.552720506857654	-0.281068448475828	23	32	29	17	28.8507748799087	25.0745931188542	23.5354511725189	21.7189575101906	55.27	DOWN_pEhEx_UP_UmasM
EHI_093900A	683.467717589329	537.575762033575	0.201623064514717	0.552570502757498	0.346405104227134	199	1033	767	595	249.621921787036	809.439209118011	622.472105149034	760.16351285667	55.26	UP_pEhEx_DOWN_UmasM
EHI_187120A	65.3118297906192	46.343240793146	0.201577548386543	0.552498266871833	0.494985391959882	28	72	70	59	35.1226824624976	56.4178345174219	56.8097097267697	75.3775584177202	55.25	UP_pEhEx_DOWN_UmasM
EHI_008750A	10.4692982826375	13.070567816785	-0.133251748895167	0.55242883208841	-0.320157069492624	10	17	15	7	12.5438151651777	13.3208775943913	12.1735092271649	8.94310015125494	55.24	DOWN_pEhEx_UP_UmasM
EHI_148570A	46.5620387954424	57.4224778963674	-0.133246808387498	0.552411674675363	-0.302461356700778	52	62	50	42	65.2278388589241	48.5820241677799	40.5783640905498	53.6586009075297	55.24	DOWN_pEhEx_UP_UmasM
EHI_188080A	136.155385688822	103.820731500442	0.201503590929465	0.552380974881511	0.391159492151879	75	142	149	121	94.0786137388328	111.268506964915	120.923524989838	154.587874043121	55.24	UP_pEhEx_DOWN_UmasM
EHI_006830A	128.602349054298	155.654306932622	-0.133234034610284	0.552367315432763	-0.275428501310104	134	179	195	79	168.087123213381	140.26100525859	158.255619953144	100.929273135592	55.24	DOWN_pEhEx_UP_UmasM
EHI_050340A	49.2800819479285	35.2725970374527	0.201431833172547	0.552267267703509	0.482456853214356	25	49	49	47	31.3595379129443	38.3954707132454	39.7667968087388	60.0465295869975	55.23	UP_pEhEx_DOWN_UmasM
EHI_011900A	14.5634594602028	20.7808777606263	-0.133135317564866	0.552024579417948	-0.51290349374742	28	8	22	9	35.1226824624976	6.26864827971354	17.8544801998419	11.4982716230421	55.2	DOWN_pEhEx_UP_UmasM
EHI_108610A	1613.6371436613	1738.65830751445	-0.133050268018725	0.551729404525376	-0.107658234389887	1160	2529	2075	1233	1455.08255916061	1981.67643742444	1684.00210975782	1575.26321235676	55.17	DOWN_pEhEx_UP_UmasM
EHI_198670A	142390.644817809	124441.044147496	0.200954338323717	0.551513035238653	0.194391957912759	142736	87115	139174	137368	179045.400141681	68261.6618609056	112949.064878764	175499.397368227	55.15	UP_pEhEx_DOWN_UmasM
EHI_055630A	352.599343291381	290.632032828124	0.200947909312372	0.551502908655349	0.278836065240527	216	388	431	284	270.946407567839	304.029441566107	349.785498460539	362.834348993772	55.15	UP_pEhEx_DOWN_UmasM
EHI_177050.mRNA	39.7191110129214	47.7729856007155	-0.132887318697624	0.551164150248872	-0.266361708650723	36	63	47	33	45.1577345946398	49.3656052027441	38.1436622451168	42.1603292844876	55.12	DOWN_pEhEx_UP_UmasM
EHI_131200A	11.3127092801262	15.3512848308736	-0.132773674475135	0.550770148925183	-0.440414925824572	6	29	14	9	7.52628909910663	22.7238500139616	11.3619419453539	11.4982716230421	55.08	DOWN_pEhEx_UP_UmasM
EHI_049740A	32.7498199753196	41.5560266229006	-0.132721269780898	0.550588523822994	-0.343570741408105	42	38	36	29	52.6840236937464	29.7760793286393	29.2164221451958	37.0499863409133	55.06	DOWN_pEhEx_UP_UmasM
EHI_102270A	108.845121463677	67.1040674095403	0.200309041173494	0.550479670728624	0.697804625161779	7	157	131	89	8.7806706156244	123.022222489378	106.31531391724	113.705130494527	55.05	UP_pEhEx_DOWN_UmasM
EHI_000140A	374.634077364306	280.027859879032	0.200299966215514	0.550465067936527	0.419911768025993	98	547	476	290	122.929388618742	428.618826125413	386.306026142034	370.499863409133	55.05	UP_pEhEx_DOWN_UmasM
EHI_025250A	12.7502742101445	15.6956839423278	-0.132620354782366	0.55023887837684	-0.299839621664534	11	22	16	10	13.7981966816955	17.2387827692122	12.9850765089759	12.7758573589356	55.02	DOWN_pEhEx_UP_UmasM
EHI_004760A	665.653507949049	563.547818232012	0.200076786243566	0.550106424198108	0.240233376526311	503	620	737	586	630.953902808439	485.820241677799	598.125086694704	748.665241233628	55.01	UP_pEhEx_DOWN_UmasM
EHI_023020A	665.653507949049	563.547818232012	0.200076786243566	0.550106424198108	0.240233376526311	503	620	737	586	630.953902808439	485.820241677799	598.125086694704	748.665241233628	55.01	UP_pEhEx_DOWN_UmasM
EHI_068440A	334.317342973653	267.84836655723	0.20003138509742	0.550033579073816	0.319801699857329	174	397	406	271	218.262383874092	311.081670880784	329.496316415264	346.225734427156	55	UP_pEhEx_DOWN_UmasM
EHI_050700A	376.40960027149	304.77648854432	0.199946512013474	0.549897504541856	0.304551811353236	201	447	445	313	252.130684820072	350.260722628994	361.147440405893	399.884335334685	54.99	UP_pEhEx_DOWN_UmasM
EHI_100320A	238.249749727387	190.350995818201	0.199933822329489	0.549877171003077	0.323812581281822	146	247	268	207	183.139701411595	193.544515636156	217.500031525347	264.460247329968	54.99	UP_pEhEx_DOWN_UmasM
EHI_081770A	341.542829966619	275.981004016863	0.199929859880632	0.549870822313748	0.30749753729199	248	301	453	252	311.086616096407	235.857891524222	367.639978660381	321.951605445178	54.99	UP_pEhEx_DOWN_UmasM
EHI_114770A	658.971637873636	769.243193429564	-0.1324431641259	0.549625298884465	-0.223223400071153	917	484	942	442	1150.2678506468	379.253220922669	764.496379465958	564.692895264955	54.96	DOWN_pEhEx_UP_UmasM
EHI_134800A	93.6602540636779	113.933241876935	-0.132312448958034	0.549172934942215	-0.282679881591442	107	117	129	66	134.218822267401	91.6789810908105	104.692179353618	84.3206585689752	54.92	DOWN_pEhEx_UP_UmasM
EHI_137930A	82.8391200230645	55.7583595992019	0.199469889846488	0.549129556324742	0.571124110286637	29	94	67	89	36.3770639790154	73.6566172866341	54.3750078813367	113.705130494527	54.91	UP_pEhEx_DOWN_UmasM
EHI_196560A	12.5624640501245	16.0400830537819	-0.132286446688736	0.549082977550094	-0.352562144176296	16	15	14	11	20.0701042642843	11.7537155244629	11.3619419453539	14.0534430948292	54.91	DOWN_pEhEx_UP_UmasM
EHI_083440A	10.2814881226175	13.0126905566799	-0.132266317848574	0.549013346296418	-0.339870197854489	8	20	13	8	10.0350521321422	15.6716206992839	10.5503746635429	10.2206858871485	54.9	DOWN_pEhEx_UP_UmasM
EHI_069990A	31.6878753653413	23.229497656678	0.199309786342541	0.548868717382677	0.447972976096176	16	33	38	26	20.0701042642843	25.8581741538184	30.8395567088178	33.2172291332326	54.89	UP_pEhEx_DOWN_UmasM
EHI_007770A	701.16647386449	801.914178211467	-0.132156194337135	0.548632234525855	-0.193690830469349	859	657	1032	451	1077.51372268877	514.812739971475	837.537434828948	576.191166887997	54.86	DOWN_pEhEx_UP_UmasM
EHI_053160A	22.7790358226003	32.5403197392279	-0.132122497461432	0.548513815111199	-0.514521744109106	41	17	13	28	51.4296421772286	13.3208775943913	10.5503746635429	35.7724006050198	54.85	DOWN_pEhEx_UP_UmasM
EHI_149860A	77.6250367757846	57.8740381805035	0.198845002657259	0.548114220900118	0.423605734674616	40	82	88	67	50.1752606607108	64.2536448670638	71.4179207993676	85.5982443048687	54.81	UP_pEhEx_DOWN_UmasM
EHI_103690A	356.993800103236	288.302031901458	0.198789197872815	0.548023902841317	0.308318014519239	239	346	368	332	299.797182447747	271.119038097611	298.656759706446	424.158464316663	54.8	UP_pEhEx_DOWN_UmasM
EHI_038580A	13274.4754425917	12098.6470743621	0.198783940659409	0.548015397218549	0.133809124455963	12279	10983	15051	11456	15402.5506413217	8606.07050701173	12214.8991585373	14636.0221903967	54.8	UP_pEhEx_DOWN_UmasM
EHI_186840A	364.331772570473	288.973643429311	0.198723149651012	0.547917081083032	0.334314900737211	207	398	343	360	259.656973919179	311.865251915749	278.367577661172	459.930864921683	54.79	UP_pEhEx_DOWN_UmasM
EHI_094470A	21.529281052602	11.4757845764285	0.198641736630552	0.547785521032627	0.907707351861999	17	2	13	26	21.3244857808021	1.56716206992839	10.5503746635429	33.2172291332326	54.78	UP_pEhEx_DOWN_UmasM
EHI_166440A	53.6576930881251	67.0719701920194	-0.131748354140236	0.547200041360438	-0.321924950864366	68	61	69	41	85.2979431232084	47.7984431328157	55.9981424449587	52.3810151716361	54.72	DOWN_pEhEx_UP_UmasM
EHI_038130A	18.220553412789	9.44081830052702	0.198199239505755	0.547059943495802	0.948582960373795	15	0	31	9	18.8157227477666	0.391790517482096	25.1585857361409	11.4982716230421	54.71	UP_pEhEx_DOWN_UmasM
EHI_084700A	95.3743300659222	72.2585962846479	0.198084481775249	0.546871100711513	0.400431789265724	54	96	104	85	67.7366018919596	75.2237793565625	84.4029973083436	108.594787550953	54.69	UP_pEhEx_DOWN_UmasM
EHI_141010A	65.4312541552947	39.9469211366641	0.198018263478587	0.546762246742511	0.711895610495121	14	78	38	80	17.5613412312488	61.119320727207	30.8395567088178	102.206858871485	54.68	UP_pEhEx_DOWN_UmasM
EHI_138760A	16.4380916152002	20.3757369398912	-0.13160065605576	0.546681947066168	-0.309809420329518	14	29	22	12	17.5613412312488	22.7238500139616	17.8544801998419	15.3310288307228	54.67	DOWN_pEhEx_UP_UmasM
EHI_008690A	7.59416842260098	9.75951791750995	-0.131599698806088	0.546678590220166	-0.361917890747557	6	15	11	5	7.52628909910663	11.7537155244629	8.92724009992095	6.38792867946782	54.67	DOWN_pEhEx_UP_UmasM
EHI_100430A	42.5977103181607	54.3950853992655	-0.131550034926808	0.546504448296921	-0.352700423923266	44	67	71	22	55.1927867267819	52.4999293426009	57.6212770085807	28.1068861896584	54.65	DOWN_pEhEx_UP_UmasM
EHI_054250A	15.4068704576915	19.2932556929519	-0.131521446665893	0.546404221650455	-0.324522773287067	18	20	21	11	22.5788672973199	15.6716206992839	17.0429129180309	14.0534430948292	54.64	DOWN_pEhEx_UP_UmasM
EHI_052840A	33.1868872002987	43.0986615015041	-0.13150981592797	0.546363449071945	-0.377029748154695	47	34	34	31	58.9559312763352	26.6417551887825	27.5932875815739	39.6051578127005	54.64	DOWN_pEhEx_UP_UmasM
EHI_026490A	51.7216140281886	63.3557794720092	-0.131487617644808	0.546285636238119	-0.292708934914499	50	80	75	34	62.7190758258886	62.6864827971354	60.8675461358247	43.4379150203812	54.63	DOWN_pEhEx_UP_UmasM
EHI_035130A	13.5322383026941	18.0342782165215	-0.13142242281229	0.546057144793081	-0.414341195166859	9	31	21	8	11.2894336486599	24.29101208389	17.0429129180309	10.2206858871485	54.61	DOWN_pEhEx_UP_UmasM
EHI_169340A	39.4084070430232	51.4198412639166	-0.131274349264467	0.545538403194665	-0.383821722104973	24	91	57	26	30.1051563964265	71.3058741817415	46.2593350632268	33.2172291332326	54.55	DOWN_pEhEx_UP_UmasM
EHI_121470A	86.1240631008134	63.4165211812902	0.197110951019345	0.545268128635168	0.441557645391104	59	66	92	78	74.0085094745485	51.7163483076367	74.6641899266116	99.6516873996979	54.53	UP_pEhEx_DOWN_UmasM
EHI_023460A	7.59416842260098	9.64662784647593	-0.130992240471448	0.544548445264406	-0.345132715081749	9	10	11	5	11.2894336486599	7.83581034964193	8.92724009992095	6.38792867946782	54.45	DOWN_pEhEx_UP_UmasM
EHI_163530A	757.579370893621	666.147398371897	0.196595050309004	0.544412035180267	0.185555608721456	522	847	954	592	654.787151622276	663.693136614671	774.23518684769	756.330755648989	54.44	UP_pEhEx_DOWN_UmasM
EHI_019060A	45.0664964056877	58.4528107815537	-0.130951586563981	0.544404106412626	-0.375217105042218	60	52	74	24	75.2628909910663	40.746213818138	60.0559788540137	30.6620576614455	54.44	DOWN_pEhEx_UP_UmasM
EHI_182800A	52.4386617705964	67.7607684149276	-0.130795831913608	0.543851322015056	-0.369819366494703	78	47	66	41	97.8417582883861	36.8283086433171	53.5634405995257	52.3810151716361	54.39	DOWN_pEhEx_UP_UmasM
EHI_177400A	645.189640951628	551.55686721299	0.195765204350453	0.54302801637438	0.22621363523784	482	623	742	550	604.611890961566	488.170984782692	602.182923103759	702.67215474146	54.3	UP_pEhEx_DOWN_UmasM
EHI_198940A	13.5322383026941	17.1804415608262	-0.130547388936147	0.542970274053453	-0.344366627861434	14	21	21	8	17.5613412312488	16.455201734248	17.0429129180309	10.2206858871485	54.3	DOWN_pEhEx_UP_UmasM
EHI_188910A	49.2528279406616	60.6177732754324	-0.130519476195731	0.542871340966074	-0.299534295437525	52	70	72	32	65.2278388589241	54.8506724474935	58.4328442903917	40.882743548594	54.29	DOWN_pEhEx_UP_UmasM
EHI_045140A	113.062176451121	139.741436195754	-0.130421078322668	0.542522668221902	-0.305643498482795	150	114	126	99	188.157227477666	89.328237985918	102.257477508185	126.480987853463	54.25	DOWN_pEhEx_UP_UmasM
EHI_116720A	272.498581537664	207.109109863236	0.19502713337904	0.541793305299283	0.395857707040801	104	355	300	241	130.455677717848	278.171267412288	243.470184543299	307.898162350349	54.18	UP_pEhEx_DOWN_UmasM
EHI_177450A	16.6259017752202	10.1617942890691	0.194938505558455	0.541642852676073	0.710277429072154	13	5	24	11	16.306959714731	3.91790517482096	19.4776147634639	14.0534430948292	54.16	UP_pEhEx_DOWN_UmasM
EHI_039860A	368.706415819821	421.991547552185	-0.130149298575496	0.54156031061771	-0.194741581358789	380	459	526	248	476.664976276753	359.663695048564	426.884390232584	316.841262501604	54.16	DOWN_pEhEx_UP_UmasM
EHI_112880A	206.776938529332	146.204814736454	0.194708684699487	0.541253421522089	0.500084471256155	49	289	209	195	61.4646943093708	226.454919104652	169.617561898498	249.129218499245	54.13	UP_pEhEx_DOWN_UmasM
EHI_024660A	31.8072997300169	17.1196998515452	0.194627436342218	0.541115990101987	0.893700491830963	5	35	6	47	6.27190758258886	27.4253362237467	4.86940369086597	60.0465295869975	54.11	UP_pEhEx_DOWN_UmasM
EHI_155380A	58.2503683956086	75.2166537249408	-0.129985686725327	0.540981460372105	-0.368784950586048	32	138	68	49	40.1402085285687	108.134182825059	55.1865751631477	62.6017010587846	54.1	DOWN_pEhEx_UP_UmasM
EHI_007000A	201.443430917377	240.948509367358	-0.129928529900551	0.540779329308789	-0.258350115964645	252	207	262	152	316.104142162478	162.201274237588	212.630627834481	194.193031855822	54.08	DOWN_pEhEx_UP_UmasM
EHI_056680A	118.320860931681	154.873258059497	-0.129920043951686	0.540749323182523	-0.38838360072004	38	328	182	71	47.6664976276753	257.014579468255	147.705245289601	90.708587248443	54.07	DOWN_pEhEx_UP_UmasM
EHI_050610A	147.966609098866	114.211170380756	0.194307604205551	0.540576227808127	0.373567886798165	89	146	155	136	111.639954970082	114.402831104772	125.792928680704	173.751660081525	54.06	UP_pEhEx_DOWN_UmasM
EHI_068670A	11.9375866651254	8.61915941046561	0.194200974482093	0.540396710811357	0.469892125493272	8	9	14	10	10.0350521321422	7.05222931467773	11.3619419453539	12.7758573589356	54.04	UP_pEhEx_DOWN_UmasM
EHI_091060A	58.4074551031591	43.3765900053251	0.194099130208093	0.540225453273567	0.429235883992305	29	63	73	46	36.3770639790154	49.3656052027441	59.2444115722027	58.7689438511039	54.02	UP_pEhEx_DOWN_UmasM
EHI_026480A	608.389759477669	501.627512465924	0.193985385313648	0.540032873372763	0.278379392625667	475	509	593	588	595.831220345941	398.842746796774	481.25939811392	751.220412705415	54	UP_pEhEx_DOWN_UmasM
EHI_094260A	245.53321418009	197.493990957696	0.193976678447268	0.540017985477393	0.314109438540636	172	224	289	205	215.753620841057	175.522151831979	234.542944443378	261.905075858181	54	UP_pEhEx_DOWN_UmasM
EHI_124900A	12.531740597655	15.3541492800497	-0.129666752787535	0.539840329975844	-0.293041767936505	13	18	17	9	16.306959714731	14.1044586293555	13.7966437907869	11.4982716230421	53.98	DOWN_pEhEx_UP_UmasM
EHI_185280A	1666.3993840739	1512.36537930354	0.193521866436353	0.539242347029932	0.139927482254071	1166	1953	1845	1467	1462.60884825972	1530.33376128507	1497.34163494129	1874.21827455586	53.92	UP_pEhEx_DOWN_UmasM
EHI_109900A	463.527222186937	362.216741412329	0.19347400555922	0.539160957677414	0.355800840215693	157	660	501	416	196.93789809329	517.163483076367	406.595208187309	531.475666131722	53.92	UP_pEhEx_DOWN_UmasM
EHI_198600A	15.4068704576915	20.4307497508202	-0.129407370822207	0.538910332420055	-0.407168305731302	9	37	21	11	11.2894336486599	28.9924982936751	17.0429129180309	14.0534430948292	53.89	DOWN_pEhEx_UP_UmasM
EHI_012060A	578.433307340585	464.898802301733	0.193311125520694	0.538884304500284	0.315233918821368	517	351	630	516	648.515244039688	275.036943272432	511.287387540927	659.234239721079	53.89	UP_pEhEx_DOWN_UmasM
EHI_127430A	197.567803352301	234.722957042015	-0.12939445431881	0.53886404532641	-0.248611094121243	237	215	254	151	297.288419414712	168.469922517301	206.138089579993	192.915446119928	53.89	DOWN_pEhEx_UP_UmasM
EHI_141110A	5.93806988009314	7.76245830559435	-0.129341029234835	0.538672617593913	-0.386519542947001	6	10	10	3	7.52628909910663	7.83581034964193	8.11567281810996	3.83275720768069	53.87	DOWN_pEhEx_UP_UmasM
EHI_148730A	5.93806988009314	7.76245830559435	-0.129341029234835	0.538672617593913	-0.386519542947001	6	10	10	3	7.52628909910663	7.83581034964193	8.11567281810996	3.83275720768069	53.87	DOWN_pEhEx_UP_UmasM
EHI_008110A	16.9058822926489	11.3571656070424	0.193139040126323	0.538592570419327	0.573922482036524	6	19	17	16	7.52628909910663	14.8880396643197	13.7966437907869	20.441371774297	53.86	UP_pEhEx_DOWN_UmasM
EHI_135210A	20.1566324727255	24.1440760216543	-0.129295175307082	0.538508349423265	-0.260414622684519	20	29	25	16	25.0876303303554	22.7238500139616	20.2891820452749	20.441371774297	53.85	DOWN_pEhEx_UP_UmasM
EHI_014240A	85.1919511911187	104.344491290564	-0.129259551761624	0.538380750766743	-0.29256539928796	100	104	122	57	125.438151651777	81.492427636276	99.0112083809415	72.8223869459331	53.84	DOWN_pEhEx_UP_UmasM
EHI_110470A	30.4995675002822	22.4885510720168	0.192918945552793	0.538220274702569	0.439598072785951	18	28	32	28	22.5788672973199	21.9402689789974	25.9701530179519	35.7724006050198	53.82	UP_pEhEx_DOWN_UmasM
EHI_200770A	30.4995675002822	22.4885510720168	0.192918945552793	0.538220274702569	0.439598072785951	18	28	32	28	22.5788672973199	21.9402689789974	25.9701530179519	35.7724006050198	53.82	UP_pEhEx_DOWN_UmasM
EHI_118710A	12.2215570445371	19.0674755508838	-0.129155496392047	0.538008138591583	-0.641685751515955	24	10	30	0	30.1051563964265	7.83581034964193	24.3470184543299	0.638792867946782	53.8	DOWN_pEhEx_UP_UmasM
EHI_183560A	13.5936852076332	8.90281681263869	0.192663903116886	0.537780739017057	0.610602843590454	4	16	15	12	5.01752606607108	12.5372965594271	12.1735092271649	15.3310288307228	53.78	UP_pEhEx_DOWN_UmasM
EHI_198760A	37264.7968403574	36168.7873896094	0.192644100746803	0.53774664892827	0.0430681640310043	30497	42600	47997	28424	38254.8731092425	33380.5520894746	38952.7948250824	36314.0969570386	53.77	UP_pEhEx_DOWN_UmasM
