pEhEx_mean	CmasM_mean	theta	prob	log2FC	CmasM_1	CmasM_2	pEhEx_1	pEhEx_2	CmasM_1	CmasM_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_069630A	8.79796908173951	8.74346344255174	0.00288609522696066	0.0166297315870182	0.00896566096562757	11	4	12	8	13.2102224826442	4.20980274213556	8.70027189661975	8.94829544229523	1.66	UP_pEhEx_DOWN_CmasM
EHI_152710A	652.36471662411	628.058588798278	0.0486483703000009	0.0163157752826972	0.0547796074775286	387	749	922	572	464.759645525754	788.285563464884	668.470890723617	639.803124124109	1.63	UP_pEhEx_DOWN_CmasM
EHI_084700A	84.9193075704545	84.605051607659	0.00312485288773421	0.016288031144598	0.00534880108816818	73	77	104	85	87.6678401120932	81.0387027861095	75.4023564373711	95.0756390743868	1.63	UP_pEhEx_DOWN_CmasM
EHI_186750A	121.889712202263	121.5161964445	0.00317312783813844	0.0162189084459506	0.00442774587842172	101	115	166	111	121.293860977006	121.031828836397	120.353761236573	124.157599261846	1.62	UP_pEhEx_DOWN_CmasM
EHI_198010A	302.465653654695	301.72146575201	0.00319631638724502	0.0161857018103705	0.0035539875153105	253	283	405	280	303.835117100816	297.843544006091	293.634176510916	313.190340480333	1.62	UP_pEhEx_DOWN_CmasM
EHI_192140A	48.1854412607548	47.9827861403266	0.00323261918397942	0.0161337099866606	0.00608038596385959	35	51	70	41	42.0325260811406	53.6749849622284	50.7515860636152	45.860014141763	1.61	UP_pEhEx_DOWN_CmasM
EHI_068400A	160.52978610845	151.893148228467	0.0485165533904586	0.0161199490411938	0.079784219958652	140	128	187	167	168.130104324562	134.713687748338	135.579237055658	186.795667357913	1.61	UP_pEhEx_DOWN_CmasM
EHI_200760A	25.8263009426602	23.9616662023493	0.0485088935204598	0.0161085729322936	0.108112792391731	24	18	39	21	28.8223035984964	18.94411233961	28.2758836640142	23.489275536025	1.61	UP_pEhEx_DOWN_CmasM
EHI_027730A	31.1287362239148	29.0003979806846	0.0485030162596557	0.0160998445262865	0.102174308033525	21	31	49	24	25.2195156486843	32.6259712515506	35.5261102445306	26.8448863268857	1.61	UP_pEhEx_DOWN_CmasM
EHI_178580A	151.968355348819	151.434296960706	0.00350426608804958	0.0157444624958325	0.00507895483424276	134	134	203	141	160.924528424938	141.028391861541	147.179599584484	157.713707170453	1.57	UP_pEhEx_DOWN_CmasM
EHI_092290A	47.8495968229284	47.6004100838592	0.00352322800155772	0.0157172782933692	0.00753276612730503	30	56	63	45	36.0278794981205	58.9372383898978	45.6764274572537	50.3341618629107	1.57	UP_pEhEx_DOWN_CmasM
EHI_074810A	106.73921476191	98.7950336693105	0.0481989437365286	0.0156485561702689	0.111579877279934	45	136	132	106	54.0418192471807	143.133293232609	95.7029908628172	118.564914610412	1.56	UP_pEhEx_DOWN_CmasM
EHI_045110A	70.208737141023	69.9051538512503	0.00367481045544076	0.015499903775741	0.00625175403981854	53	72	94	65	63.6492537800129	75.7764493584401	68.1521298568547	72.7049004686487	1.55	UP_pEhEx_DOWN_CmasM
EHI_093740A	2122.98746571874	2067.35493677576	0.0479056009780245	0.0152210346963183	0.0383097523054106	1283	2455	2638	2100	1540.79231320295	2583.7664329857	1912.60977194024	2348.9275536025	1.52	UP_pEhEx_DOWN_CmasM
EHI_069410A	40.5368713720917	37.5824002628166	0.0477267334247004	0.014977891018823	0.109177536345789	23	45	49	41	27.6213742818924	47.3602808490251	35.5261102445306	45.860014141763	1.5	UP_pEhEx_DOWN_CmasM
EHI_029010A	17.1749741978944	17.0195648795099	0.00404522100177891	0.0149682528599483	0.0131137779738056	9	22	35	8	10.8083638494361	23.1539150817456	25.3757930318076	8.94829544229523	1.5	UP_pEhEx_DOWN_CmasM
EHI_201260A	15.178870616272	13.8586704321805	0.0476896656636679	0.0149275257617617	0.131275595646075	9	16	28	9	10.8083638494361	16.8392109685422	20.3006344254461	10.0668323725821	1.49	UP_pEhEx_DOWN_CmasM
EHI_035180A	18.310186803011	17.0280756173427	0.0476647781616353	0.0148937146399409	0.104731107893601	16	14	29	14	19.2148690656643	14.7343095974745	21.0256570834977	15.6595170240166	1.49	UP_pEhEx_DOWN_CmasM
EHI_005870A	315.686203995847	302.919536919208	0.0475417883011324	0.0147266775489658	0.0595565855526952	248	291	379	321	297.830470517796	306.263149490362	274.783587401574	359.050354622096	1.47	UP_pEhEx_DOWN_CmasM
EHI_079910A	23.9768396980115	23.8002050419296	0.00432751760338574	0.0145626242177649	0.0106675121829932	15	28	40	17	18.0139397490602	29.4686191949489	29.0009063220658	19.0151278148774	1.46	UP_pEhEx_DOWN_CmasM
EHI_146990A	9.33720220837846	8.5905130199648	0.0471651518323203	0.0142156889734421	0.120246035961676	9	6	15	7	10.8083638494361	6.31470411320334	10.8753398707747	7.82975851200832	1.42	UP_pEhEx_DOWN_CmasM
EHI_200690A	39.4300319428944	36.9196555746736	0.0470802271762522	0.0141005817520713	0.0949057851245788	35	30	49	39	42.0325260811406	31.5735205660167	35.5261102445306	43.6229402811892	1.41	UP_pEhEx_DOWN_CmasM
EHI_030720A	132.101991975107	131.466241792082	0.00466547104783867	0.0140765126015086	0.00695983276883649	114	119	191	113	136.905942092858	125.241631578533	138.479327687864	126.39467312242	1.41	UP_pEhEx_DOWN_CmasM
EHI_079720A	111.355774579552	104.811043147997	0.0466893327699492	0.0135712894784048	0.0873856431793154	103	81	131	115	123.695719610214	85.2485055282451	94.9779682047656	128.631746982994	1.36	UP_pEhEx_DOWN_CmasM
EHI_052810A	180.462448748755	172.523948085234	0.0466095426675837	0.0134633557476622	0.0649020307707473	148	158	263	153	177.737538857394	166.287208314355	190.680959067583	171.136150333896	1.35	UP_pEhEx_DOWN_CmasM
EHI_165070A	104.733701049705	103.986837299434	0.00525094046955409	0.0133155454334066	0.0103248222347477	106	76	166	80	127.298507560026	79.9862521005756	120.353761236573	89.4829544229523	1.33	UP_pEhEx_DOWN_CmasM
EHI_152500A	60.4127876605575	59.7171721319554	0.00528268028609922	0.0132745362433934	0.0167081099829914	30	79	137	19	36.0278794981205	83.1436041571773	99.3281041530754	21.2522016754512	1.33	UP_pEhEx_DOWN_CmasM
EHI_051450A	10.8082592513216	9.78858418716216	0.046469467358945	0.0132739601104801	0.142962075467491	4	14	16	9	4.80371726641607	14.7343095974745	11.6003625288263	10.0668323725821	1.33	UP_pEhEx_DOWN_CmasM
EHI_037140A	101.413182762113	95.4387565394316	0.0464411941331757	0.0132357453810866	0.0875980497879268	70	101	166	74	84.0650521622811	106.297519238923	120.353761236573	82.7717328412309	1.32	UP_pEhEx_DOWN_CmasM
EHI_163240A	5660.50075686305	5652.07148364677	0.00533608154659316	0.0132055294695842	0.00214997485266818	5027	4972	8517	4623	6037.07167456839	5232.7848084745	6175.01797862586	5170.99622871636	1.32	UP_pEhEx_DOWN_CmasM
EHI_167170A	13.7361867492482	12.8050389497374	0.0463726046514969	0.0131430570714789	0.101269917372308	9	14	21	11	10.8083638494361	14.7343095974745	15.2254758190846	12.3039062331559	1.31	UP_pEhEx_DOWN_CmasM
EHI_078260A	17.9459691892652	16.7986499834622	0.0462451154928583	0.0129708453872553	0.0953145433122568	13	17	28	14	15.6120811158522	17.8916616540761	20.3006344254461	15.6595170240166	1.3	UP_pEhEx_DOWN_CmasM
EHI_143630A	93.5470375966777	92.8896637824499	0.0055760185508957	0.0128953192815884	0.0101738967180618	78	87	152	69	93.6724866951133	91.5632096414484	110.20344402385	77.1790481897963	1.29	UP_pEhEx_DOWN_CmasM
EHI_008240A	25.476269916874	25.3126877921336	0.00569182491567763	0.0127455038986798	0.00929335614873579	21	24	35	23	25.2195156486843	25.2588164528134	25.3757930318076	25.7263493965988	1.27	UP_pEhEx_DOWN_CmasM
EHI_194280A	37.0555241595665	34.6594421872004	0.0460009084810421	0.0126412280713128	0.0964401967095666	33	28	44	38	39.6306674479325	29.4686191949489	31.9009969542724	42.5044033509023	1.26	UP_pEhEx_DOWN_CmasM
EHI_107340A	43.4931720459377	40.292954180218	0.0459321812072997	0.0125570953191869	0.110261347123858	24	49	48	47	28.8223035984964	51.5700835911606	34.801087586479	52.5712357234845	1.26	UP_pEhEx_DOWN_CmasM
EHI_118090A	13.8071196890467	12.3546984198093	0.045872609775799	0.0124843955073772	0.160352594888108	10	12	6	21	12.0092931660402	12.6294082264067	4.35013594830987	23.489275536025	1.25	UP_pEhEx_DOWN_CmasM
EHI_085060A	146.098313765006	139.589392806453	0.0458142172686306	0.0124131519655278	0.0657502095357027	110	139	196	135	132.102224826442	146.290645289211	142.104440978123	151.002485588732	1.24	UP_pEhEx_DOWN_CmasM
EHI_035770A	8.43375146799365	8.36108738608439	0.00599705514667512	0.0123503507078744	0.0124839262424326	6	9	11	8	7.2055758996241	9.47205616980501	7.9752492385681	8.94829544229523	1.24	UP_pEhEx_DOWN_CmasM
EHI_196920A	31158.7998101437	30757.7627681464	0.0456935751451553	0.0122660138518664	0.018689094440742	21481	33785	40575	29599	25797.1626499709	35557.0464107625	29417.7943504455	33107.5745995621	1.23	UP_pEhEx_DOWN_CmasM
EHI_052740A	243.06995222237	229.759870504468	0.0456844540090016	0.0122548924990276	0.0812447204199699	118	301	365	199	141.709659359274	316.787656345701	264.633270188851	222.588849127094	1.23	UP_pEhEx_DOWN_CmasM
EHI_184010A	108.692758579654	102.50827607136	0.0454822242496771	0.0120084234532022	0.0845154357833313	66	119	148	99	79.2613348958651	125.241631578533	107.303353391644	110.735156098403	1.2	UP_pEhEx_DOWN_CmasM
EHI_098750A	794.655391653518	791.235782488445	0.00627461060318876	0.0119906656063331	0.00622168899193038	523	903	1182	658	628.0860325839	950.362969037103	856.976781817045	735.997300128783	1.2	UP_pEhEx_DOWN_CmasM
EHI_179880A	11.5366944788133	10.7742511961446	0.0453856217229562	0.0118907617137155	0.0986423123938147	10	9	18	9	12.0092931660402	9.47205616980501	13.0504078449296	10.0668323725821	1.19	UP_pEhEx_DOWN_CmasM
EHI_107920A	9.52640430923124	8.96437833859943	0.0453640955797668	0.0118645493561397	0.0877282406896215	7	9	14	8	8.40650521622811	9.47205616980501	10.150317212723	8.94829544229523	1.19	UP_pEhEx_DOWN_CmasM
EHI_135210A	17.9601557772249	16.9516004060492	0.0453123015474366	0.0118014894631125	0.0833783782391308	15	15	25	16	18.0139397490602	15.7867602830084	18.1255664512911	17.8965908845905	1.18	UP_pEhEx_DOWN_CmasM
EHI_000720A	138.615349258653	137.55860505286	0.00681657287975864	0.0113080400725166	0.0110406288635878	111	134	218	107	133.303154143046	141.028391861541	158.054939455259	119.683451540699	1.13	UP_pEhEx_DOWN_CmasM
EHI_123490A	9.52640430923124	8.88790312730596	0.0448816367362679	0.0112776762040956	0.100088686964709	6	10	14	8	7.2055758996241	10.5245068553389	10.150317212723	8.94829544229523	1.13	UP_pEhEx_DOWN_CmasM
EHI_048720A	8.43375146799365	7.61335674881513	0.0447102682574555	0.0110695035878609	0.147641825845641	10	3	11	8	12.0092931660402	3.15735205660167	7.9752492385681	8.94829544229523	1.11	UP_pEhEx_DOWN_CmasM
EHI_012290A	10.2690261246827	10.1709602436295	0.00705353500191264	0.0110330366016909	0.0138434775132967	9	9	13	10	10.8083638494361	9.47205616980501	9.42529455467139	11.185369302869	1.1	UP_pEhEx_DOWN_CmasM
EHI_027620A	9.52640430923124	9.41471886852753	0.00724919559536858	0.0108057940649587	0.017013763898203	6	11	14	8	7.2055758996241	11.5769575408728	10.150317212723	8.94829544229523	1.08	UP_pEhEx_DOWN_CmasM
EHI_008720A	13.0077515217565	12.8815141610308	0.00734724297810772	0.0106918624260298	0.0140694185702629	10	13	19	11	12.0092931660402	13.6818589119406	13.7754305029813	12.3039062331559	1.07	UP_pEhEx_DOWN_CmasM
EHI_055630A	314.148990470482	302.282203015362	0.0443826465684466	0.0106719328567578	0.055552901714061	219	323	431	284	263.00352033628	339.941571427446	312.484765620259	317.664488201481	1.07	UP_pEhEx_DOWN_CmasM
EHI_081390A	8.60876698088673	8.51403780867133	0.00743548157904392	0.0105892953814042	0.0159631208768693	8	7	13	7	9.60743453283213	7.36715479873723	9.42529455467139	7.82975851200832	1.06	UP_pEhEx_DOWN_CmasM
EHI_182780A	72.30892329574	67.9423305711182	0.044310221634832	0.01058411790532	0.0898629875311875	48	74	118	53	57.6446071969928	77.8813507295079	85.5526736500942	59.2824573052059	1.06	UP_pEhEx_DOWN_CmasM
EHI_103880A	44.864922973163	44.3800619009018	0.00748874085750598	0.0105273724458982	0.0156762544795914	43	35	70	35	51.6399606139727	36.8357739936862	50.7515860636152	39.1487925600416	1.05	UP_pEhEx_DOWN_CmasM
EHI_148910A	10.1081971997493	9.9415346097491	0.00785592980294096	0.0101001402138603	0.0239852415561764	6	12	8	13	7.2055758996241	12.6294082264067	5.80018126441316	14.5409800937297	1.01	UP_pEhEx_DOWN_CmasM
EHI_054160A	33.1957727453357	31.0311857342774	0.0438051304573306	0.0100015210528392	0.0972807111042544	20	36	41	33	24.0185863320803	37.88822467922	29.7259289801175	36.9117186994678	1	UP_pEhEx_DOWN_CmasM
EHI_064700A	78.353980392446	77.5099998622327	0.00798027348466754	0.00995533968889362	0.0156241156436061	56	83	127	58	67.2520417298249	87.3534068993129	92.077877572559	64.8751419566404	1	UP_pEhEx_DOWN_CmasM
EHI_131660A	42.08363781221	41.4995360852481	0.00826777912490439	0.00962029351963911	0.0201642111363286	26	49	73	28	31.2241622317044	51.5700835911606	52.9266540377701	31.3190340480333	0.96	UP_pEhEx_DOWN_CmasM
EHI_126990A	106.568975706394	105.371780411348	0.00847931405775762	0.00937356554426716	0.0162989518161461	69	121	168	82	82.8641228456771	127.346532949601	121.803806552676	91.7200282835261	0.94	UP_pEhEx_DOWN_CmasM
EHI_053620A	18.135171290118	17.9287566771989	0.00857167638214096	0.00926577977581911	0.0165149281905492	14	18	27	15	16.8130104324562	18.94411233961	19.5756117673944	16.7780539543036	0.93	UP_pEhEx_DOWN_CmasM
EHI_111000A	106.40814678146	105.261383677925	0.00857544429391478	0.00926138192850134	0.0156323456278089	102	83	163	85	122.49479029361	87.3534068993129	118.178693262418	95.0756390743868	0.93	UP_pEhEx_DOWN_CmasM
EHI_012080A	30.9679072989814	30.5808452043493	0.00882285309892222	0.00899814845723945	0.0181456131356455	21	34	44	27	25.2195156486843	35.7833233081523	31.9009969542724	30.2004971177464	0.9	UP_pEhEx_DOWN_CmasM
EHI_024640A	11.7117099917064	10.850726407438	0.0427490752408663	0.00886148842939627	0.110160106939919	11	8	20	8	13.2102224826442	8.41960548427112	14.5004531610329	8.94829544229523	0.89	UP_pEhEx_DOWN_CmasM
EHI_010010A	107.193328360791	101.53111980021	0.0427287355862273	0.00883958025829801	0.0782931277437472	67	116	153	93	80.4622642124691	122.084279521931	110.928466681902	104.023934516682	0.88	UP_pEhEx_DOWN_CmasM
EHI_170020A	102.415939618216	101.148743743743	0.00917888391000114	0.00863042673378345	0.0179618663595506	62	121	149	87	74.457617629449	127.346532949601	108.028376049695	97.3127129349606	0.86	UP_pEhEx_DOWN_CmasM
EHI_096800A	15.5998345818566	14.3939969112348	0.042532929173087	0.00862876826600589	0.116063477180341	16	9	17	17	19.2148690656643	9.47205616980501	12.325385186878	19.0151278148774	0.86	UP_pEhEx_DOWN_CmasM
EHI_186780A	11.5083213028939	10.4003858775099	0.0425028178826676	0.00859636454734403	0.146040349051906	12	6	24	5	14.4111517992482	6.31470411320334	17.4005437932395	5.59268465143452	0.86	UP_pEhEx_DOWN_CmasM
EHI_086520A	79.8959703751876	76.0060278498615	0.0423551819263655	0.0084375471649063	0.0720089017070454	57	79	113	70	68.4529710464289	83.1436041571773	81.9275603598359	78.2975851200833	0.84	UP_pEhEx_DOWN_CmasM
EHI_100310A	25.1262388910879	23.7322405684689	0.0422234570990885	0.00829592776686405	0.0823464202640255	21	21	31	25	25.2195156486843	22.1014643962117	22.475702399601	27.9634232571726	0.83	UP_pEhEx_DOWN_CmasM
EHI_013550A	89.7061064436129	88.29276179621	0.00964773469518825	0.00814547516654029	0.0229110239504862	73	84	67	118	87.6678401120932	88.4058575848468	48.5765180894602	131.987357773855	0.81	UP_pEhEx_DOWN_CmasM
EHI_037230A	37.973161487911	37.4464713158952	0.00980993658223371	0.00797751613975106	0.020150340799321	35	31	45	39	42.0325260811406	32.6259712515506	32.626019612324	43.6229402811892	0.8	UP_pEhEx_DOWN_CmasM
EHI_186770A	672.684908028363	649.327208275696	0.0416686247968095	0.00774605982813736	0.0509852282459709	672	463	721	741	807.024500757899	487.284667402191	522.741336455236	828.835865342596	0.77	UP_pEhEx_DOWN_CmasM
EHI_099310A	12.8611091847828	12.575613315857	0.0101358208372343	0.00763977401930727	0.0323863084943302	6	17	11	16	7.2055758996241	17.8916616540761	7.9752492385681	17.8965908845905	0.76	UP_pEhEx_DOWN_CmasM
EHI_152060A	9.16218669548537	9.0408535498929	0.0101702190515984	0.00760410146899959	0.0192329762019749	8	8	13	8	9.60743453283213	8.41960548427112	9.42529455467139	8.94829544229523	0.76	UP_pEhEx_DOWN_CmasM
EHI_093710A	11.37586555388	10.6977759848511	0.0414839619221138	0.00756937024112525	0.0886654210447295	9	10	13	12	10.8083638494361	10.5245068553389	9.42529455467139	13.4224431634428	0.76	UP_pEhEx_DOWN_CmasM
EHI_151290A	313.458481333663	310.541404405855	0.0103567681650914	0.00741056579013266	0.0134887302741445	265	286	499	238	318.246268900064	301.000896062693	361.786306367771	266.211789408283	0.74	UP_pEhEx_DOWN_CmasM
EHI_169850A	80.6811519545182	76.9916948588439	0.0412804602266642	0.00737481080917801	0.067528852896343	63	74	103	78	75.658546946053	77.8813507295079	74.6773337793195	87.2458805623785	0.74	UP_pEhEx_DOWN_CmasM
EHI_054820.mRNA	22.1699382172419	21.6844313392106	0.010404162968931	0.00736137563869954	0.0319451398233242	8	32	32	19	9.60743453283213	33.6784219370845	23.2007250576527	21.2522016754512	0.74	UP_pEhEx_DOWN_CmasM
EHI_134340A	40.073347642628	39.3922731203618	0.010418798838545	0.00734618368649509	0.024730364815214	26	45	69	27	31.2241622317044	47.3602808490251	50.0265634055635	30.2004971177464	0.73	UP_pEhEx_DOWN_CmasM
EHI_197510A	1288.89783680163	1283.2571240095	0.0104867133655252	0.00727567849144606	0.00632764475065934	998	1293	1837	1120	1198.52745797081	1360.81873639532	1331.86662284087	1252.76136192133	0.73	UP_pEhEx_DOWN_CmasM
EHI_140680A	12.2793162942648	12.0573083124681	0.0105685945952764	0.00719065130232199	0.0263223601962232	13	8	17	11	15.6120811158522	8.41960548427112	12.325385186878	12.3039062331559	0.72	UP_pEhEx_DOWN_CmasM
EHI_144710A	425.660817517591	410.797856398373	0.0410522702574774	0.00715684170331554	0.051275641295283	274	466	529	421	329.0546327495	490.442019458793	383.53698610932	470.904047650786	0.72	UP_pEhEx_DOWN_CmasM
EHI_091070A	171.730636149437	164.094896225689	0.0408724429619233	0.00698521318780165	0.0656170660734349	148	142	198	180	177.737538857394	149.447997345812	143.554486294226	201.336647451643	0.7	UP_pEhEx_DOWN_CmasM
EHI_098730A	49.8031406406717	49.0364176227697	0.0109169305725922	0.00687539177619978	0.0223831369410903	35	53	79	38	42.0325260811406	55.7798863332962	57.27678998608	42.5044033509023	0.69	UP_pEhEx_DOWN_CmasM
EHI_150370A	66.4814414758062	65.4526915497646	0.0110121584126517	0.00679043437609639	0.0224991435199186	43	75	102	53	51.6399606139727	78.9338014150418	73.9523111212678	59.2824573052059	0.68	UP_pEhEx_DOWN_CmasM
EHI_122100A	325.028182661602	313.812817015809	0.0405733165083973	0.00670000568487616	0.0506605399757777	294	259	432	303	353.073219081581	272.584727553278	313.209788278311	338.916689876932	0.67	UP_pEhEx_DOWN_CmasM
EHI_153100A	237.20932076914	228.391948868219	0.0405152416664466	0.0066446738266196	0.0546489048387194	169	240	317	220	202.957054506079	252.588164528134	229.832182602372	246.078124663119	0.66	UP_pEhEx_DOWN_CmasM
EHI_081120A	222.484563751749	219.775903634756	0.011231332545695	0.00659478845963468	0.0176720266373033	139	258	310	198	166.929175007958	271.532276867744	224.75702399601	221.470312196807	0.66	UP_pEhEx_DOWN_CmasM
EHI_030780A	14.4504353887802	14.1645712773544	0.0113077743101783	0.00652651658194447	0.0288260255363064	13	12	26	9	15.6120811158522	12.6294082264067	18.8505891093428	10.0668323725821	0.65	UP_pEhEx_DOWN_CmasM
EHI_187140A	39.0232545652695	36.9196555746736	0.0403620249610212	0.00649875719764914	0.0799450106145802	35	30	57	33	42.0325260811406	31.5735205660167	41.3262915089438	36.9117186994678	0.65	UP_pEhEx_DOWN_CmasM
EHI_198800A	77.8573070296861	76.8387444362569	0.0113483683592815	0.00649025352105004	0.0189984996292082	61	76	115	65	73.256688312845	79.9862521005756	83.3776056759392	72.7049004686487	0.65	UP_pEhEx_DOWN_CmasM
EHI_186870A	7.8661451654353	7.68132122227587	0.0114303134436121	0.00641703512258551	0.0343023282637927	4	10	14	5	4.80371726641607	10.5245068553389	10.150317212723	5.59268465143452	0.64	UP_pEhEx_DOWN_CmasM
EHI_194470A	77.1146852142347	73.5248995663406	0.0401926119816422	0.00633752287048306	0.068772715253715	59	72	116	63	70.8548296796369	75.7764493584401	84.1026283339909	70.4678266080749	0.63	UP_pEhEx_DOWN_CmasM
EHI_131130A	168.471640671061	166.363620350995	0.0118280894559195	0.00606131463983572	0.0181657728282223	157	136	224	157	188.545902706831	143.133293232609	162.405075403569	175.610298055044	0.61	UP_pEhEx_DOWN_CmasM
EHI_014260.mRNA	23.8018241851184	23.3583752498342	0.0118947541162395	0.00600164861744468	0.0271322192765359	23	18	38	18	27.6213742818924	18.94411233961	27.5508610059625	20.1336647451643	0.6	UP_pEhEx_DOWN_CmasM
EHI_011940A	59.1829026129292	58.3152075443758	0.0119671764180178	0.00593681325624607	0.0213082938494331	53	50	85	51	63.6492537800129	52.6225342766945	61.6269259343899	57.0453834446321	0.59	UP_pEhEx_DOWN_CmasM
EHI_014060A	74.4800423902555	70.3554943811784	0.0396596060553977	0.00588862710626359	0.082190799513931	52	74	127	51	62.4483244634088	77.8813507295079	92.077877572559	57.0453834446321	0.59	UP_pEhEx_DOWN_CmasM
EHI_146510A	756.176003888094	735.486689176717	0.039543751054605	0.00579384151825579	0.0400228364365643	476	851	1049	676	571.642354703512	895.63553338934	760.548768296176	756.130964873947	0.58	UP_pEhEx_DOWN_CmasM
EHI_193510A	81.3812140060905	77.8923759187001	0.0395267995045944	0.00577997654777129	0.0632136773482121	61	78	111	74	73.256688312845	82.0911534716434	80.4775150437327	82.7717328412309	0.58	UP_pEhEx_DOWN_CmasM
EHI_142070A	12.0759276054523	11.3010669373661	0.0394658897506095	0.00573016532334814	0.0956750287360678	10	10	21	8	12.0092931660402	10.5245068553389	15.2254758190846	8.94829544229523	0.57	UP_pEhEx_DOWN_CmasM
EHI_056500A	35.3810784278108	34.8803570832481	0.0122242837059724	0.00570650452060706	0.0205632129561274	29	33	47	33	34.8269501815165	34.7308726226184	34.0760649284273	36.9117186994678	0.57	UP_pEhEx_DOWN_CmasM
EHI_185440A	38.8340524644167	36.7581944142539	0.0393475643568833	0.00563343577892161	0.0792563629229182	26	40	58	32	31.2241622317044	42.0980274213556	42.0513141669954	35.7931817691809	0.56	UP_pEhEx_DOWN_CmasM
EHI_007990A	63.3926850529462	60.4904349827228	0.0393360058800288	0.00562398937647757	0.0676093408565676	47	61	92	54	56.4436778803888	64.1994918175673	66.7020845407514	60.4009942354928	0.56	UP_pEhEx_DOWN_CmasM
EHI_083120A	20.3488501485125	19.9680551686244	0.0123705536565416	0.00557538568765681	0.0272534492362292	20	15	27	19	24.0185863320803	15.7867602830084	19.5756117673944	21.2522016754512	0.56	UP_pEhEx_DOWN_CmasM
EHI_200070A	152.100811097833	150.227715055676	0.0124446536336589	0.005508934982698	0.0178768506057964	132	134	214	134	158.52266979173	141.028391861541	155.154848823052	149.883948658445	0.55	UP_pEhEx_DOWN_CmasM
EHI_197030A	51330.9975113942	51047.9859125293	0.0124486921726794	0.00550531283094657	0.00797625560583846	30077	62456	73060	44670	36120.351055499	65731.8600157046	52970.1553972532	49965.044675916	0.55	UP_pEhEx_DOWN_CmasM
EHI_168500A	194.572263242332	192.254066882146	0.0124811695036818	0.00547618211732992	0.0172919482000561	158	184	244	191	189.746832023435	193.650926138236	176.905528564601	213.640553684799	0.55	UP_pEhEx_DOWN_CmasM
EHI_110470A	27.1507156486297	25.6100778994747	0.0390049818130595	0.00535364253282222	0.0842785843607646	18	28	32	28	21.6167276988723	29.4686191949489	23.2007250576527	31.3190340480333	0.54	UP_pEhEx_DOWN_CmasM
EHI_163700A	130.224157554539	128.194829182128	0.0126657996707314	0.00532315528222194	0.0226590329115673	85	146	198	105	102.078991911341	153.657800087948	143.554486294226	117.446377680125	0.53	UP_pEhEx_DOWN_CmasM
EHI_104610A	7.69112965254222	7.23098069234778	0.038947613730283	0.00530682728498899	0.0890041888535751	5	8	12	6	6.00464658302008	8.41960548427112	8.70027189661975	6.71122158172142	0.53	UP_pEhEx_DOWN_CmasM
EHI_180430A	94.828892538768	90.2555850763421	0.0388608090764491	0.00523601117203809	0.0713104778152167	78	82	154	70	93.6724866951133	86.300956213779	111.653489339953	78.2975851200833	0.52	UP_pEhEx_DOWN_CmasM
EHI_069130A	46.1325913272936	43.6238205257998	0.0387547406518672	0.00514951356388715	0.0806702075824407	40	37	75	34	48.0371726641607	38.9406753647539	54.3766993538734	38.0302556297547	0.51	UP_pEhEx_DOWN_CmasM
EHI_062690A	750.783672621705	745.547374116124	0.0129163679248507	0.00513030874651133	0.0100972478519897	580	751	1019	686	696.539003630329	790.390464835951	738.798088554627	767.316334176816	0.51	UP_pEhEx_DOWN_CmasM
EHI_169990A	181.261816916045	178.981665926815	0.0129887113481722	0.00507459805515731	0.0182632392335821	136	184	250	163	163.326387058146	193.650926138236	181.255664512911	182.321519636765	0.51	UP_pEhEx_DOWN_CmasM
EHI_129740A	498.457004045508	483.175627795312	0.0385966190678865	0.00502063673686726	0.0449213813620267	318	553	700	440	381.895522680077	582.005229100241	507.515860636152	492.156249326238	0.5	UP_pEhEx_DOWN_CmasM
EHI_142200A	34.8702184770913	34.2005909194395	0.0131401724756855	0.00495791264024037	0.0279741509749229	27	34	38	38	32.4250915483084	35.7833233081523	27.5508610059625	42.5044033509023	0.5	UP_pEhEx_DOWN_CmasM
EHI_167940A	29.7853584726089	27.3349648078937	0.0384783107527922	0.00492426407645763	0.123855804146182	13	37	21	40	15.6120811158522	38.9406753647539	15.2254758190846	44.7414772114761	0.49	UP_pEhEx_DOWN_CmasM
EHI_013040A	41.1943736597849	38.8060036435122	0.0384364240751944	0.00489015480190969	0.0861674393404069	39	29	66	31	46.8362433475566	30.5210698804828	47.8514954314086	34.674644838894	0.49	UP_pEhEx_DOWN_CmasM
EHI_175040A	200.016564403183	190.384618859771	0.0384148608682082	0.00487259766558401	0.0712025536913114	106	240	224	214	127.298507560026	252.588164528134	162.405075403569	239.366903081397	0.49	UP_pEhEx_DOWN_CmasM
EHI_056660A	52.7878144904371	51.899921962758	0.0134024529088882	0.00475570081150378	0.0244725677659916	38	55	72	48	45.6353140309526	57.884787704364	52.2016313797185	53.6897726537714	0.48	UP_pEhEx_DOWN_CmasM
EHI_147580A	10.0940106117896	9.491194079821	0.0382331186049292	0.00472468134272575	0.0888380003188444	7	10	11	11	8.40650521622811	10.5245068553389	7.9752492385681	12.3039062331559	0.47	UP_pEhEx_DOWN_CmasM
EHI_115280A	623.421286082671	618.584659052524	0.0138872922376108	0.00438139530635051	0.0112363602299493	518	581	879	548	622.08138600088	611.47384829519	637.294916427396	612.958237797223	0.44	UP_pEhEx_DOWN_CmasM
