logFC	AveExpr	t	P.Value	adj.P.Val	B	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_180350A	-0.451019548104451	3.14852336266385	-1.15001238586932	0.285973887003862	0.709560406769245	-4.58759259505892	111	87	11	219	154	44	12.2902899789561	9.30158370322047	3.94726881591183	16.8215694698387	18.5922146253219	3.20726977911832	29.04	UP_pEhEx_DOWN_EhMyb10
EHI_027770A	-0.80966766305095	0.40634356862261	-1.14962091159796	0.286125299163734	0.709560464116625	-4.57854997270334	15	19	0	26	14	32	1.66084999715622	2.03138034897918	0	1.99708130692149	1.69020132957472	2.33255983935878	29.04	UP_pEhEx_DOWN_EhMyb10
EHI_005870A	-1.0309684947407	3.51589726436103	-1.14660783261502	0.287292878358267	0.709766740614486	-4.58441840173441	317	313	0	379	321	128	35.0992966065682	33.4643183805518	0	29.1113005893556	38.7539019138203	9.33023935743511	29.02	UP_pEhEx_DOWN_EhMyb10
EHI_012720A	-0.559629043954474	5.41043398212083	-1.14738161897474	0.28699266188284	0.709766740614486	-4.5906705092017	569	495	36	664	450	668	63.0015765587927	52.9228038286682	12.9183343066205	51.0023841459951	54.3278998791874	48.6921866466145	29.02	UP_pEhEx_DOWN_EhMyb10
EHI_026350A	-0.524882649682016	0.721460807946244	-1.14613956284128	0.287474684128235	0.709766740614486	-4.57969181187755	12	6	7	17	12	52	1.32867999772498	0.641488531256584	2.51189833739844	1.30578393144867	1.44874399677833	3.79040973895801	29.02	UP_pEhEx_DOWN_EhMyb10
EHI_049720A	0.438778691524413	2.687110711744	1.14745124324812	0.286965661393017	0.709766740614486	-4.59094339187081	58	72	23	86	30	94	6.4219533223374	7.69786237507901	8.253380251452	6.60573047674033	3.62185999194582	6.85189452811641	29.02	DOWN_pEhEx_UP_EhMyb10
EHI_058920A	-0.439427730399726	8.08511654093388	-1.14863316813911	0.286507624666473	0.709766740614486	-4.58621365769862	3922	2495	304	5656	4253	1947	434.256912589781	266.752314247529	109.088156367018	434.441995074922	513.45901819152	141.921687725986	29.02	UP_pEhEx_DOWN_EhMyb10
EHI_146980A	0.409354024437046	3.63124250960184	1.14727677583452	0.287033324270496	0.709766740614486	-4.59159404390066	201	159	21	238	108	70	22.2553899618934	16.9994460782995	7.53569501219531	18.2809750402814	13.038695971005	5.10247464859733	29.02	DOWN_pEhEx_UP_EhMyb10
EHI_161930A	0.640361070411578	5.15737126619737	1.14776525990697	0.286843910673138	0.709766740614486	-4.59134577164388	164	121	1127	250	122	1040	18.1586266355747	12.9366853803411	404.415632321148	19.2027048742451	14.7288973005797	75.8081947791603	29.02	DOWN_pEhEx_UP_EhMyb10
EHI_181710A	0.80484758426899	3.81364499380917	1.14589061553993	0.287571376237873	0.709766740614486	-4.59226785035326	28	124	429	74	61	385	3.10025332802495	13.2574296459694	153.943483820561	5.68400064277656	7.36444865028984	28.0636105672853	29.02	DOWN_pEhEx_UP_EhMyb10
EHI_193060A	0.60709830946765	-0.650628824887496	1.14691607199503	0.287173255737695	0.709766740614486	-4.57740540099525	9	9	1	12	5	2	0.996509998293734	0.962232796884876	0.358842619628348	0.921729833963767	0.603643331990971	0.145784989959924	29.02	DOWN_pEhEx_UP_EhMyb10
EHI_110420A	-0.654441086375348	1.32168619255074	-1.14487545403781	0.287965944329335	0.709992835913515	-4.58324470461376	33	25	1	35	38	48	3.65386999374369	2.67286888023577	0.358842619628348	2.68837868239432	4.58768932313138	3.49883975903817	29	UP_pEhEx_DOWN_EhMyb10
EHI_182040A	0.508963703532289	1.50410924973434	1.14507635701218	0.287887823217116	0.709992835913515	-4.58380302704475	9	19	48	18	7	145	0.996509998293734	2.03138034897918	17.2244457421607	1.38259475094565	0.845100664787359	10.5694117720945	29	DOWN_pEhEx_UP_EhMyb10
EHI_087550A	0.610455899284796	0.260379960659194	1.14404518133578	0.288288979640825	0.710415587579678	-4.57913458511271	7	8	11	14	4	21	0.775063332006238	0.855318041675445	3.94726881591183	1.07535147295773	0.482914665592777	1.5307423945792	28.96	DOWN_pEhEx_UP_EhMyb10
EHI_096320A	0.631826090857323	2.82315123506346	1.14362772906118	0.288451510208332	0.710442579267711	-4.58844929233096	12	37	327	32	16	531	1.32867999772498	3.95584594274893	117.34153661847	2.45794622390338	1.93165866237111	38.7059148343597	28.96	DOWN_pEhEx_UP_EhMyb10
EHI_187230A	0.889264070372852	4.47991525764782	1.14322620607112	0.288607909514336	0.710454449523999	-4.59235458822404	52	72	1940	103	78	716	5.75761332347491	7.69786237507901	696.154682078995	7.911514408189	9.41683597905914	52.1910264056526	28.95	DOWN_pEhEx_UP_EhMyb10
EHI_012060A	0.408006032606997	6.10042575681219	1.14180340218129	0.289162671004949	0.711000701993712	-4.59204298754653	622	570	328	630	516	956	68.8699132154114	60.9414104693755	117.700379238098	48.3908162830977	62.2959918614682	69.6852252008435	28.9	DOWN_pEhEx_UP_EhMyb10
EHI_052780A	-0.824824396809771	6.13503586745697	-1.14149548605308	0.28928284427543	0.711000701993712	-4.59032271099526	1732	1511	14	1366	1333	606	191.772813004972	161.54819512145	5.02379667479687	104.923579432875	160.931312308793	44.1728519578568	28.9	UP_pEhEx_DOWN_EhMyb10
EHI_188720A	-0.414922529258061	7.50672256830517	-1.14149021286573	0.289284902646044	0.711000701993712	-4.5892815883793	1251	1736	424	2783	1565	3134	138.514889762829	185.604015043572	152.14927072242	213.764510660097	188.940362913174	228.4450792672	28.9	UP_pEhEx_DOWN_EhMyb10
EHI_091060A	0.455447666256433	2.67626200974299	1.14051057386475	0.289667508877116	0.71119766927234	-4.5937467912321	74	45	29	73	46	69	8.19352665263737	4.81116398442438	10.4064359692221	5.60718982327958	5.55351865431693	5.02958215361736	28.88	DOWN_pEhEx_UP_EhMyb10
EHI_195150A	-0.676843510526737	1.83994527396537	-1.14050798776749	0.289668519445465	0.71119766927234	-4.58840426758048	33	12	14	79	37	40	3.65386999374369	1.28297706251317	5.02379667479687	6.06805474026146	4.46696065673318	2.91569979919847	28.88	UP_pEhEx_DOWN_EhMyb10
EHI_054510A	-0.408322664427992	2.12808888991223	-1.13816199635549	0.290586447476116	0.713077842576208	-4.59116956297348	37	29	11	60	36	86	4.09676332631868	3.10052790107349	3.94726881591183	4.60864916981883	4.34623199033499	6.26875456827671	28.69	UP_pEhEx_DOWN_EhMyb10
EHI_080880A	0.397018288060811	3.53332050633533	1.1376275942571	0.29079587713868	0.713218354866036	-4.59244911012703	247	252	8	238	163	40	27.3486632865058	26.9425183127765	2.87074095702678	18.2809750402814	19.6787726229056	2.91569979919847	28.68	DOWN_pEhEx_UP_EhMyb10
EHI_005130A	-0.573478734314103	3.14595062984945	-1.13643542293744	0.29126352693938	0.713245637808189	-4.59421602121457	91	115	7	142	87	169	10.0758233160811	12.2951968490845	2.51189833739844	10.9071363685712	10.5033939766429	12.3188316516135	28.68	UP_pEhEx_DOWN_EhMyb10
EHI_072140A	0.506668177832274	0.829941089722395	1.13651847000991	0.291230930439676	0.713245637808189	-4.58625144654277	67	51	0	42	42	3	7.41846332063113	5.45265251568096	0	3.22605441887318	5.07060398872415	0.218677484939885	28.68	DOWN_pEhEx_UP_EhMyb10
EHI_178650A	0.500407456919372	0.389860346694645	1.13647824487684	0.291246718686806	0.713245637808189	-4.58175889534648	9	9	10	9	4	43	0.996509998293734	0.962232796884876	3.58842619628348	0.691297375472825	0.482914665592777	3.13437728413836	28.68	DOWN_pEhEx_UP_EhMyb10
EHI_091250A	-0.50542055941467	5.97251023586474	-1.13320988391974	0.292531872883071	0.714112962605704	-4.59539523268657	613	595	95	688	658	1349	67.8734032171177	63.6142793496112	34.0900488646931	52.8458438139226	79.4394624900117	98.3319757279685	28.59	UP_pEhEx_DOWN_EhMyb10
EHI_099190A	0.605930421883099	7.36265920739939	1.13354749838103	0.292398905807081	0.714112962605704	-4.59249967936315	739	833	3326	1149	832	3527	81.8245431932299	89.0599910894557	1193.51055288389	88.2556316020306	100.446250443298	257.091829794325	28.59	DOWN_pEhEx_UP_EhMyb10
EHI_124540A	0.849598389458003	5.12284574101245	1.13349696414331	0.292418805228801	0.714112962605704	-4.59756866170267	135	209	913	501	76	626	14.947649974406	22.345183838771	327.623311720682	38.4822205679873	9.17537864626276	45.6307018574561	28.59	DOWN_pEhEx_UP_EhMyb10
EHI_135100A	0.464594016186927	5.52872650733311	1.13502199583432	0.291818762018247	0.714112962605704	-4.59663283352939	300	257	498	362	260	925	33.2169999431245	27.4770920888237	178.703624574917	27.805516657907	31.3894532635305	67.4255578564647	28.59	DOWN_pEhEx_UP_EhMyb10
EHI_138020A	0.503266261098977	5.8886239175022	1.13407153633745	0.292192614613747	0.714112962605704	-4.59613058994834	355	372	643	419	396	1062	39.3067832660306	39.7722889379082	230.735804421028	32.1837333692348	47.8085518936849	77.4118296687194	28.59	DOWN_pEhEx_UP_EhMyb10
EHI_147500A	0.394705739978955	4.63369088522675	1.13357889596704	0.292386542590119	0.714112962605704	-4.5983551130597	147	148	250	189	118	661	16.276329972131	15.8233837709957	89.710654907087	14.5172448849293	14.2459826349869	48.1819391817547	28.59	DOWN_pEhEx_UP_EhMyb10
EHI_118840A	0.424509713785898	8.05231532500554	1.13161041443912	0.293162481678462	0.715279829061401	-4.59220701512402	3091	2312	958	2417	1693	4343	342.245822747326	247.186914044204	343.771229603957	185.651750724202	204.393632212143	316.572105697974	28.47	DOWN_pEhEx_UP_EhMyb10
EHI_054530A	-0.518388683018318	4.58528334119497	-1.13120348099139	0.29332309612293	0.715289982514064	-4.59905750048653	296	239	26	312	269	420	32.7741066105495	25.5526264950539	9.32990811033705	23.9649756830579	32.4760112611142	30.614847891584	28.47	UP_pEhEx_DOWN_EhMyb10
EHI_068510A	0.557885409748647	1.83539697547074	1.13082671841157	0.293471866092286	0.715289982514064	-4.5908600732023	49	70	7	68	53	7	5.42544332404366	7.48403286466015	2.51189833739844	5.22313572579468	6.39861931910429	0.510247464859733	28.47	DOWN_pEhEx_UP_EhMyb10
EHI_028960A	0.584076051680307	0.0782355253603959	1.13018117762933	0.293726909528688	0.715539514012973	-4.58235848480503	8	11	5	12	3	20	0.885786665149986	1.17606230730374	1.79421309814174	0.921729833963767	0.362185999194582	1.45784989959924	28.45	DOWN_pEhEx_UP_EhMyb10
EHI_037230A	0.495271274961549	1.27776950574574	1.12885944726748	0.29424966748941	0.716068635266286	-4.58936042079945	50	40	3	45	39	5	5.53616665718741	4.27659020837723	1.07652785888504	3.45648687736412	4.70841798952957	0.364462474899809	28.39	DOWN_pEhEx_UP_EhMyb10
EHI_124310A	0.418432921305354	1.59249608586416	1.12916040655278	0.294130568553059	0.716068635266286	-4.59077407416137	44	52	4	53	34	13	4.87182665832492	5.55956727089039	1.43537047851339	4.07097343333997	4.1047746575386	0.947602434739503	28.39	DOWN_pEhEx_UP_EhMyb10
EHI_182970A	-0.636408613048471	4.81210808507749	-1.12818695497087	0.294515935202845	0.716344674777236	-4.59894499767927	460	371	15	512	314	400	50.9327332461242	39.6653741826988	5.38263929442522	39.327139582454	37.908801249033	29.1569979919847	28.37	UP_pEhEx_DOWN_EhMyb10
EHI_190450A	0.609708779930411	3.78946628045606	1.12755514602856	0.294766273006486	0.716581702065042	-4.60152905640376	121	71	135	170	77	156	13.3975233103935	7.59094761986958	48.443753649827	13.0578393144867	9.29610731266095	11.371229216874	28.34	DOWN_pEhEx_UP_EhMyb10
EHI_193940A	-2.6255932013688	0.363001819138756	-1.12678260639617	0.295072606519593	0.716954539532055	-4.58563683733361	13	0	27	108	156	0	1.43940333086873	0	9.6887507299654	8.2955685056739	18.8336719581183	0	28.3	UP_pEhEx_DOWN_EhMyb10
EHI_086110A	-0.48063147921114	8.56372696436272	-1.12613934917329	0.295327873153423	0.71704432739834	-4.59421472187938	6185	3965	322	8737	4272	3461	684.823815494083	423.917004405393	115.547323520328	671.096129945119	515.752862853085	252.280925125648	28.3	UP_pEhEx_DOWN_EhMyb10
EHI_093130A	0.471699290182784	1.90998416464795	1.12591855927284	0.295415531514016	0.71704432739834	-4.59314985500569	55	67	6	86	40	11	6.08978332290615	7.16328859903185	2.15305571777009	6.60573047674033	4.82914665592777	0.80181744477958	28.3	DOWN_pEhEx_UP_EhMyb10
EHI_178450A	0.510416345624817	1.95977672386297	1.12509623029016	0.295742199721849	0.717465678103678	-4.59494452573347	54	43	11	75	33	17	5.9790599897624	4.59733447400552	3.94726881591183	5.76081146227354	3.98404599114041	1.23917241465935	28.25	DOWN_pEhEx_UP_EhMyb10
EHI_038270A	0.571652450928066	1.09506888303848	1.12146343953088	0.297188825920685	0.718743048034186	-4.58933504215628	7	9	49	17	5	97	0.775063332006238	0.962232796884876	17.5832883617891	1.30578393144867	0.603643331990971	7.07057201305629	28.13	DOWN_pEhEx_UP_EhMyb10
EHI_047770A	0.530523456024543	0.791730744154703	1.12171080889885	0.297090138430526	0.718743048034186	-4.58792857770565	5	10	31	10	6	75	0.553616665718741	1.06914755209431	11.1241212084788	0.768108194969805	0.724371998389165	5.46693712349713	28.13	DOWN_pEhEx_UP_EhMyb10
EHI_068030A	0.727775230758374	1.02341222322148	1.1229493469704	0.296596425644455	0.718743048034186	-4.59003857426534	15	24	12	32	3	45	1.66084999715622	2.56595412502634	4.30611143554018	2.45794622390338	0.362185999194582	3.28016227409828	28.13	DOWN_pEhEx_UP_EhMyb10
EHI_104740A	0.588455376089376	5.14182667320787	1.12175106710908	0.297074080015366	0.718743048034186	-4.60242861792695	152	164	810	285	135	857	16.8299466378497	17.5340198543466	290.662521898962	21.8910835566395	16.2983699637562	62.4688681978273	28.13	DOWN_pEhEx_UP_EhMyb10
EHI_110390A	0.666056828288318	-0.0497921327104275	1.12160094214993	0.297133966260353	0.718743048034186	-4.58451404038056	6	9	9	6	1	49	0.664339998862489	0.962232796884876	3.22958357665513	0.460864916981883	0.120728666398194	3.57173225401813	28.13	DOWN_pEhEx_UP_EhMyb10
EHI_152740A	1.19505658656987	-0.228627113868556	1.12218358184362	0.296901600549717	0.718743048034186	-4.58446844501396	0	13	51	9	0	81	0	1.3898918177226	18.3009736010457	0.691297375472825	0	5.90429209337691	28.13	DOWN_pEhEx_UP_EhMyb10
EHI_056360A	0.560921652892334	0.517482391619115	1.12073685722357	0.297478848028484	0.718816503578479	-4.58714973583268	10	16	7	19	5	21	1.10723333143748	1.71063608335089	2.51189833739844	1.45940557044263	0.603643331990971	1.5307423945792	28.12	DOWN_pEhEx_UP_EhMyb10
EHI_195140A	0.575777738419801	6.58237849988406	1.12061896761822	0.297525926379827	0.718816503578479	-4.60011112923457	426	344	2768	556	387	3074	47.1681399192367	36.7786757920441	993.276371131267	42.7068156403212	46.7219938961011	224.071529568403	28.12	DOWN_pEhEx_UP_EhMyb10
EHI_013890A	-0.744970199994596	9.52144145640096	-1.11909372082378	0.298135566867989	0.719664769133039	-4.59537066285095	10471	13101	336	11585	9011	11384	1159.38402134819	1400.69020799875	120.571120195125	889.85334387252	1087.88601291413	829.808162851885	28.03	UP_pEhEx_DOWN_EhMyb10
EHI_044820A	-0.704173211894926	4.1417394895548	-1.11802630745866	0.298562812860955	0.719664769133039	-4.60503446205522	84	59	127	238	262	262	9.30075998407485	6.30797055735641	45.5730126928002	18.2809750402814	31.6309105963269	19.09783368475	28.03	UP_pEhEx_DOWN_EhMyb10
EHI_050980A	-0.555270740898471	2.63713682708416	-1.11847731566676	0.298382230571356	0.719664769133039	-4.60197237289042	28	28	39	81	70	109	3.10025332802495	2.99361314586406	13.9948621655056	6.22167637925542	8.45100664787359	7.94528195281584	28.03	UP_pEhEx_DOWN_EhMyb10
EHI_117470A	0.533359803973275	9.41845517078386	1.11782172305813	0.29864475697968	0.719664769133039	-4.59590094804207	4268	3637	8631	4726	4243	13301	472.567185857517	388.848964696699	3097.17065001227	363.00793294273	512.251731527538	969.543075728472	28.03	DOWN_pEhEx_UP_EhMyb10
EHI_182710A	0.577019772177635	1.04990547408054	1.11791996397026	0.298605405349531	0.719664769133039	-4.59200264585779	16	28	8	20	6	51	1.77157333029997	2.99361314586406	2.87074095702678	1.53621638993961	0.724371998389165	3.71751724397805	28.03	DOWN_pEhEx_UP_EhMyb10
EHI_166910A	0.426580485557391	2.28977543652429	1.11694462884551	0.298996274094882	0.720141591306636	-4.60072416312883	44	75	12	53	37	56	4.87182665832492	8.0186066407073	4.30611143554018	4.07097343333997	4.46696065673318	4.08197971887786	27.99	DOWN_pEhEx_UP_EhMyb10
EHI_077000A	1.51491347106514	-1.14338332398985	1.1155113887426	0.299571400679023	0.721156217248373	-4.58410865251225	0	14	10	10	0	7	0	1.49680657293203	3.58842619628348	0.768108194969805	0	0.510247464859733	27.88	DOWN_pEhEx_UP_EhMyb10
EHI_005910A	0.541239540398377	3.96837993334868	1.11508515820192	0.299742609756642	0.721197952735821	-4.60072764234649	278	396	16	526	260	20	30.781086613962	42.3382430629345	5.74148191405357	40.4024910554118	31.3894532635305	1.45784989959924	27.88	DOWN_pEhEx_UP_EhMyb10
EHI_000430A	0.518809287447003	1.05726232195262	1.11313885176219	0.300525411218446	0.722339796092748	-4.59394076075931	21	22	8	35	12	15	2.32518999601871	2.35212461460747	2.87074095702678	2.68837868239432	1.44874399677833	1.09338742469943	27.77	DOWN_pEhEx_UP_EhMyb10
EHI_068200A	0.494662133682798	12.0684116230137	1.11325835921988	0.300477297949951	0.722339796092748	-4.59440197613431	32432	32114	30099	33719	33190	62300	3590.97914051804	3433.46044879566	10800.8040081936	2589.98402261869	4006.98443775606	4541.20243725162	27.77	DOWN_pEhEx_UP_EhMyb10
EHI_054180A	0.513632053672679	0.945913174112586	1.11172328857116	0.301095785362816	0.722599050688949	-4.59401527335783	25	49	2	44	19	6	2.76808332859371	5.2388230052621	0.717685239256696	3.37967605786714	2.29384466156569	0.437354969879771	27.74	DOWN_pEhEx_UP_EhMyb10
EHI_063560A	-0.564198811122532	4.6111782905643	-1.11192816544517	0.301013180075977	0.722599050688949	-4.6019098499083	494	470	7	548	495	156	54.6973265730116	50.2499349484324	2.51189833739844	42.0923290843453	59.7606898671061	11.371229216874	27.74	UP_pEhEx_DOWN_EhMyb10
EHI_104380A	0.63857739641824	4.59399267719026	1.11211102151013	0.300939468920407	0.722599050688949	-4.60808035824787	169	185	206	373	146	194	18.7122433012935	19.7792297137447	73.9215796434397	28.6504356723737	17.6263852941363	14.1411440261126	27.74	DOWN_pEhEx_UP_EhMyb10
EHI_010620A	-0.606947493769164	2.1552455976149	-1.10856771970524	0.302370407145411	0.722697653386304	-4.59922979360311	92	34	4	148	94	13	10.1865466492248	3.63510167712064	1.43537047851339	11.3680012855531	11.3484946414302	0.947602434739503	27.73	UP_pEhEx_DOWN_EhMyb10
EHI_036500A	0.602421581755624	1.32074099037033	1.1101619487498	0.301725910771594	0.722697653386304	-4.59684997935692	30	52	3	31	13	35	3.32169999431245	5.55956727089039	1.07652785888504	2.3811354044064	1.56947266317652	2.55123732429866	27.73	DOWN_pEhEx_UP_EhMyb10
EHI_079180A	-0.649899668256286	1.23426753846437	-1.11046944271308	0.301601728289645	0.722697653386304	-4.59356074855086	4	11	25	21	22	92	0.442893332574993	1.17606230730374	8.9710654907087	1.61302720943659	2.65603066076027	6.70610953815649	27.73	UP_pEhEx_DOWN_EhMyb10
EHI_102170A	-0.601352922329183	12.9352917651685	-1.10952970697038	0.30198137339019	0.722697653386304	-4.59502834259434	133271	107952	4380	146157	101099	86358	14756.2093314005	11541.6616543685	1571.73067397216	11226.4389452202	12205.547444191	6294.85008147954	27.73	UP_pEhEx_DOWN_EhMyb10
EHI_113590A	-0.442156389087185	4.59853534597013	-1.11101566332724	0.301381236955929	0.722697653386304	-4.60786642768097	133	119	134	334	202	484	14.7262033081185	12.7228558699222	48.0849110301986	25.6548137119915	24.3871906124352	35.2799675703015	27.73	UP_pEhEx_DOWN_EhMyb10
EHI_130870A	0.397165378391764	2.64011652872367	1.10987314546112	0.301842582532008	0.722697653386304	-4.60597863814293	71	51	23	64	48	75	7.86135665320612	5.45265251568096	8.253380251452	4.91589244780675	5.79497598711332	5.46693712349713	27.73	DOWN_pEhEx_UP_EhMyb10
EHI_135760A	1.08206884019022	2.28184411616613	1.10886203203852	0.302251342477232	0.722697653386304	-4.59502449081381	3	21	718	19	12	349	0.332169999431245	2.24520985939804	257.649000893154	1.45940557044263	1.44874399677833	25.4394807480067	27.73	DOWN_pEhEx_UP_EhMyb10
EHI_188220A	-0.442574380940105	3.9139992400176	-1.10862361489843	0.302347791719205	0.722697653386304	-4.60708726777815	193	186	13	266	183	171	21.3696032967434	19.8861444689541	4.66495405516852	20.4316779861968	22.0933459508695	12.4646166415735	27.73	UP_pEhEx_DOWN_EhMyb10
EHI_143620A	0.544003024444543	3.07034282452454	1.10818195647675	0.30252652574003	0.722702255934517	-4.60150063971414	199	168	9	192	189	10	22.0339432956059	17.9616788751844	3.22958357665513	14.7476773434203	22.8177179492587	0.728924949799618	27.73	DOWN_pEhEx_UP_EhMyb10
EHI_013260A	0.401570271689526	6.01772998988169	1.10687208683991	0.303057115758426	0.722765524453812	-4.60632622902243	533	771	235	723	356	1030	59.0155365656178	82.431276266471	84.3280156126618	55.5342224963169	42.9794052377571	75.0792698293607	27.72	DOWN_pEhEx_UP_EhMyb10
EHI_068650A	-0.670375529279037	6.06114838772881	-1.10761064457463	0.30275785538371	0.722765524453812	-4.60378167851581	1415	1435	18	1615	995	510	156.673516398404	153.422673725533	6.45916715331026	124.049473487624	120.125023066203	37.1751724397805	27.72	UP_pEhEx_DOWN_EhMyb10
EHI_134960A	0.529340473353161	7.1864067985456	1.10583374909551	0.303478248799894	0.722765524453812	-4.60315986200228	1092	773	1515	1155	970	2315	120.909879792973	82.6451057768899	543.646568736947	88.7164965190125	117.106806406248	168.746125878612	27.72	DOWN_pEhEx_UP_EhMyb10
EHI_151630A	0.592109297246533	8.74526111158376	1.10606587718073	0.303384060494887	0.722765524453812	-4.60102434255716	3520	2252	4394	3528	3215	5500	389.746132665994	240.772028731638	1576.75447064696	270.988571185347	388.142662470194	400.90872238979	27.72	DOWN_pEhEx_UP_EhMyb10
EHI_159520A	0.380482992488167	4.1903777996723	1.10673933393387	0.303110931926246	0.722765524453812	-4.60733136194204	315	347	19	317	269	70	34.8778499402807	37.0994200576724	6.81800977293861	24.3490297805428	32.4760112611142	5.10247464859733	27.72	DOWN_pEhEx_UP_EhMyb10
EHI_187060A	-0.529980726361896	1.5041418335459	-1.10587302994432	0.303462308544763	0.722765524453812	-4.59853436888613	10	16	17	29	30	66	1.10723333143748	1.71063608335089	6.10032453368192	2.22751376541244	3.62185999194582	4.81090466867748	27.72	UP_pEhEx_DOWN_EhMyb10
EHI_000790A	0.381293060399602	3.2684442656556	1.09913176495352	0.306207813349821	0.723344358259503	-4.61234612712571	60	80	64	71	40	306	6.64339998862489	8.55318041675445	22.9659276562143	5.45356818428562	4.82914665592777	22.3051034638683	27.67	DOWN_pEhEx_UP_EhMyb10
EHI_006770A	2.11315203846094	-1.07997671869185	1.10374207641083	0.304328028726185	0.723344358259503	-4.58647886004585	39	14	0	0	0	54	4.31820999260618	1.49680657293203	0	0	0	3.93619472891794	27.67	DOWN_pEhEx_UP_EhMyb10
EHI_012330A	-0.60300078329614	0.875056465511297	-1.10335753996444	0.304484461886928	0.723344358259503	-4.59714066600752	18	25	2	48	51	4	1.99301999658747	2.67286888023577	0.717685239256696	3.68691933585507	6.1571619863079	0.291569979919847	27.67	UP_pEhEx_DOWN_EhMyb10
EHI_054140A	-0.678506349777513	3.04143565972607	-1.10077716531935	0.305535857875685	0.723344358259503	-4.60598529257623	112	121	3	176	86	148	12.4010133120998	12.9366853803411	1.07652785888504	13.5187042314686	10.3826653102447	10.7880892570343	27.67	UP_pEhEx_DOWN_EhMyb10
EHI_088060A	-0.619720606098775	4.99597454042156	-1.10198168594632	0.305044702697717	0.723344358259503	-4.61050487645795	529	129	58	671	389	350	58.5726432330428	13.7920034220166	20.8128719384442	51.5400598824739	46.9634512288975	25.5123732429866	27.67	UP_pEhEx_DOWN_EhMyb10
EHI_103720A	0.389369349262477	4.2202549795532	1.09879643824625	0.306344901033735	0.723344358259503	-4.6135958809074	125	166	109	198	84	380	13.8404166429685	17.7478493647655	39.1138455394899	15.2085422604021	10.1412079774483	27.6991480923855	27.67	DOWN_pEhEx_UP_EhMyb10
EHI_104890A	0.542961099022976	1.50280739141958	1.0994905767188	0.306061179139507	0.723344358259503	-4.60255673842481	38	22	11	47	12	30	4.20748665946243	2.35212461460747	3.94726881591183	3.61010851635809	1.44874399677833	2.18677484939885	27.67	DOWN_pEhEx_UP_EhMyb10
EHI_137090A	-0.408700464943379	3.3351506200245	-1.10118072483576	0.305371231710876	0.723344358259503	-4.61147931511557	69	56	40	164	66	211	7.63990998691863	5.98722629172812	14.3537047851339	12.5969743975048	7.96809198228081	15.3803164407719	27.67	UP_pEhEx_DOWN_EhMyb10
EHI_146930A	0.482154267338083	-0.0058079410385408	1.10015324600451	0.305790517004016	0.723344358259503	-4.59235729824863	17	16	1	19	11	3	1.88229666344372	1.71063608335089	0.358842619628348	1.45940557044263	1.32801533038014	0.218677484939885	27.67	DOWN_pEhEx_UP_EhMyb10
EHI_167070A	0.685623813708432	0.550917391432176	1.09896760908901	0.306274917106542	0.723344358259503	-4.59366566656112	5	10	21	14	7	25	0.553616665718741	1.06914755209431	7.53569501219531	1.07535147295773	0.845100664787359	1.82231237449904	27.67	DOWN_pEhEx_UP_EhMyb10
EHI_168330A	-0.403740367715726	2.19154261276262	-1.10323013038053	0.304536307614572	0.723344358259503	-4.60311507024562	13	19	55	33	19	331	1.43940333086873	2.03138034897918	19.7363440795591	2.53475704340036	2.29384466156569	24.1274158383674	27.67	UP_pEhEx_DOWN_EhMyb10
EHI_175400A	0.590441224878607	1.49398231922972	1.1003727553435	0.30570090254658	0.723344358259503	-4.59992200202414	63	128	1	63	89	2	6.97556998805614	13.6850886668071	0.358842619628348	4.83908162830977	10.7448513094393	0.145784989959924	27.67	DOWN_pEhEx_UP_EhMyb10
EHI_180150A	0.685832599364035	-0.157425499561675	1.10073037882303	0.305554948353322	0.723344358259503	-4.5899428021343	9	17	2	21	4	4	0.996509998293734	1.81755083856032	0.717685239256696	1.61302720943659	0.482914665592777	0.291569979919847	27.67	DOWN_pEhEx_UP_EhMyb10
EHI_189420A	0.385583390577643	4.10345688777776	1.10442819588803	0.304049069362037	0.723344358259503	-4.61141655212359	141	201	62	160	103	303	15.6119899732685	21.4898657970956	22.2482424169576	12.2897311195169	12.435052639014	22.0864259789284	27.67	DOWN_pEhEx_UP_EhMyb10
EHI_192060A	-0.492115683017963	1.4822292915297	-1.10160264646528	0.305199191270485	0.723344358259503	-4.59968106801838	44	35	1	68	38	26	4.87182665832492	3.74201643233007	0.358842619628348	5.22313572579468	4.58768932313138	1.89520486947901	27.67	UP_pEhEx_DOWN_EhMyb10
EHI_192630A	-0.612970462175982	0.579416417892979	-1.10132525309031	0.305312290885984	0.723344358259503	-4.59579392245621	27	20	0	45	19	15	2.9895299948812	2.13829510418861	0	3.45648687736412	2.29384466156569	1.09338742469943	27.67	UP_pEhEx_DOWN_EhMyb10
EHI_196590A	-0.447365262722518	6.06160712340097	-1.10318662766742	0.304554011440559	0.723344358259503	-4.6071212952962	459	776	123	1155	517	1173	50.8220099129804	82.9658500425182	44.1376422142868	88.7164965190125	62.4167205278664	85.5028966114952	27.67	UP_pEhEx_DOWN_EhMyb10
