logFC	logCPM	PValue	FDR	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_085470A	-1.58135793738663	1.45349798461303	0.00349369995185843	0.041009998941074	4	11	41	23	0.734887268755096	1.57152722753191	3.8500200653687	3.29550683158935	95.9	UP_pEhEx_DOWN_CDC5
EHI_009810A	-1.15657000850309	6.56803063722785	0.00350577871372066	0.0410504236577045	417	284	1317	958	76.6119977677187	40.5739756926421	123.670156733917	137.265023680983	95.89	UP_pEhEx_DOWN_CDC5
EHI_070720A	-1.22320038544387	5.72503380227259	0.00352324403700814	0.0411535679408764	145	254	542	673	26.6396634923722	36.2879923448278	50.8953872056058	96.4293955504189	95.88	UP_pEhEx_DOWN_CDC5
EHI_044610A	-2.40531995553311	1.12612763578122	0.00353447639734609	0.0411835803749591	5	2	19	32	0.918609085943869	0.28573222318762	1.78415564004891	4.58505298308084	95.88	UP_pEhEx_DOWN_CDC5
EHI_086030A	2.10399304686574	1.0334714070775	0.00356711373694096	0.0414622462235142	24	13	5	7	4.40932361253057	1.85725945071953	0.469514642118135	1.00298034004893	95.85	DOWN_pEhEx_UP_CDC5
EHI_109010A	2.42386855530389	0.332765628705798	0.00359829090802501	0.0417226218945144	7	16	6	0	1.28605272032142	2.28585778550096	0.563417570541761	0	95.83	DOWN_pEhEx_UP_CDC5
EHI_098180A	3.28601946325505	1.99714257297097	0.00361037056594258	0.0417608313150634	12	81	14	0	2.20466180626529	11.5721550390986	1.31464099793078	0	95.82	DOWN_pEhEx_UP_CDC5
EHI_048440A	-1.13192604582633	3.39471613766014	0.0036581460157421	0.0422107431039756	30	50	129	111	5.51165451566322	7.14330557969051	12.1134777666479	15.9044025350617	95.78	UP_pEhEx_DOWN_CDC5
EHI_139050A	-1.88176921007458	2.22343681190965	0.00369027550191262	0.042364602710915	15	7	47	65	2.75582725783161	1.00006278115667	4.41343763591046	9.31338887188295	95.76	UP_pEhEx_DOWN_CDC5
EHI_146780A	-1.84110635941849	3.93094573027663	0.003692462170022	0.042364602710915	12	74	251	159	2.20466180626529	10.572092257942	23.5696350343304	22.7819820096829	95.76	UP_pEhEx_DOWN_CDC5
EHI_148170A	-1.07857279157499	3.61064063428988	0.00369821416176477	0.042364602710915	35	61	172	112	6.43026360160709	8.71483280722242	16.1513036888638	16.0476854407829	95.76	UP_pEhEx_DOWN_CDC5
EHI_146960A	2.31889181515075	0.07626935954431	0.00374902400857429	0.0428434137902936	7	11	5	0	1.28605272032142	1.57152722753191	0.469514642118135	0	95.72	DOWN_pEhEx_UP_CDC5
EHI_135580A	1.23313929384084	2.43832039917699	0.00392240000615087	0.0447172413171253	40	52	41	16	7.34887268755096	7.42903780287813	3.8500200653687	2.29252649154042	95.53	DOWN_pEhEx_UP_CDC5
EHI_050130A	-1.08283447863542	6.82310406496967	0.00394218225839898	0.0448219757935405	389	513	1199	1356	71.467786886433	73.2903152476246	112.589611179929	194.29162015805	95.52	UP_pEhEx_DOWN_CDC5
EHI_166490A	-1.20675342800796	6.3297116645784	0.00406837590175134	0.0459407578074248	268	333	777	1052	49.2374470065914	47.5744151607388	72.9625753851581	150.733616818783	95.41	UP_pEhEx_DOWN_CDC5
EHI_137010A	1.26925402258945	2.26495641422327	0.00415696181428446	0.0466089539271422	40	41	34	15	7.34887268755096	5.85751057534622	3.19269956640331	2.14924358581914	95.34	DOWN_pEhEx_UP_CDC5
EHI_137270A	1.26925402258945	2.26495641422327	0.00415696181428446	0.0466089539271422	40	41	34	15	7.34887268755096	5.85751057534622	3.19269956640331	2.14924358581914	95.34	DOWN_pEhEx_UP_CDC5
EHI_066730A	1.46370310565273	2.04083801017725	0.00416953096986106	0.0466398828958105	22	52	23	14	4.04187997815303	7.42903780287813	2.15976735374342	2.00596068009787	95.34	DOWN_pEhEx_UP_CDC5
EHI_014010A	1.08226388478098	3.26434708295469	0.0042085067039409	0.0468553650363818	77	81	62	44	14.1465799235356	11.5721550390986	5.82198156226487	6.30444785173615	95.31	DOWN_pEhEx_UP_CDC5
EHI_065830A	-1.21771189970652	4.24627802978327	0.00420284510635311	0.0468553650363818	66	72	195	237	12.1256399344591	10.2863600347543	18.3110710426072	33.9580486559424	95.31	UP_pEhEx_DOWN_CDC5
EHI_035400A	-1.14265597659015	2.83157480956594	0.00425303478392187	0.0472404844924406	25	27	106	60	4.59304542971935	3.85738501303287	9.95371041290445	8.59697434327657	95.28	UP_pEhEx_DOWN_CDC5
EHI_110730A	-1.28176438463637	2.11068861018424	0.00430149765568146	0.0476213828545577	10	19	55	43	1.83721817188774	2.71445612028239	5.16466106329948	6.16116494601487	95.24	UP_pEhEx_DOWN_CDC5
EHI_086540A	-1.18986969733384	2.45194482284002	0.00433728877974515	0.0477302566178436	15	24	81	46	2.75582725783161	3.42878667825144	7.60613720231378	6.5910136631787	95.23	UP_pEhEx_DOWN_CDC5
EHI_177420A	1.03441475224428	4.44620349752017	0.00436087500248454	0.0478789832836293	145	220	125	117	26.6396634923722	31.4305445506382	11.7378660529534	16.7640999693893	95.21	DOWN_pEhEx_UP_CDC5
EHI_122790A	1.22030482570989	2.00496542864863	0.00441473477669114	0.048247469260666	29	38	27	14	5.32793269847444	5.42891224056478	2.53537906743793	2.00596068009787	95.18	DOWN_pEhEx_UP_CDC5
EHI_124510A	-1.12787480918918	2.80523723995849	0.00451893063170765	0.0490787969254535	21	31	88	70	3.85815816096425	4.42884945940811	8.26345770127917	10.0298034004893	95.09	UP_pEhEx_DOWN_CDC5
EHI_180800A	1.38194086241622	4.65549893089875	0.00452177388585373	0.0490787969254535	240	200	206	58	44.0932361253057	28.573222318762	19.3440032552671	8.31040853183402	95.09	DOWN_pEhEx_UP_CDC5
EHI_005100A	-1.12961776241307	3.09056775976175	0.004599190125625	0.0495942967738359	31	32	108	86	5.69537633285199	4.57171557100192	10.1415162697517	12.3223298920297	95.04	UP_pEhEx_DOWN_CDC5
EHI_101290A	1.90797037790915	0.506643089445905	0.00458267292709051	0.0495942967738359	13	11	6	3	2.38838362345406	1.57152722753191	0.563417570541761	0.429848717163828	95.04	DOWN_pEhEx_UP_CDC5
