logFC	logCPM	PValue	FDR	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_085470A	-0.812884518842315	1.6162660014549	0.259090084546068	0.824233000497189	25	6	41	23	3.28970492637671	0.781119760121874	3.85465209810155	3.29504131151033	17.58	UP_pEhEx_DOWN_EhMyb10
EHI_097860A	0.904949321670413	0.75069727568989	0.263905020791622	0.824233000497189	6	23	12	6	0.78952918233041	2.99429241380052	1.12819085798094	0.859575994307043	17.58	DOWN_pEhEx_UP_EhMyb10
EHI_104680A	-0.501757631692474	5.08953679711367	0.264023253666147	0.824233000497189	258	169	356	320	33.9497548402076	22.0015399100995	33.4696621201013	45.8440530297089	17.58	UP_pEhEx_DOWN_EhMyb10
EHI_110710A	0.445289504072066	4.4071359851718	0.261868866572544	0.824233000497189	158	212	189	124	20.7909351347008	27.5995648576396	17.7690060131998	17.7645705490122	17.58	DOWN_pEhEx_UP_EhMyb10
EHI_114780A	-0.649944051082369	1.75406279656701	0.263013392791228	0.824233000497189	26	11	47	22	3.42129312343178	1.43205289355677	4.41874752709202	3.15177864579249	17.58	UP_pEhEx_DOWN_EhMyb10
EHI_127430A	0.444793325361033	4.76120193650051	0.261258182568704	0.824233000497189	209	265	254	151	27.5019331845093	34.4994560720495	23.8800398272633	21.6326625233939	17.58	DOWN_pEhEx_UP_EhMyb10
EHI_130480A	0.759106748259214	0.57228336927105	0.264323602332893	0.824233000497189	12	12	8	8	1.57905836466082	1.56223952024375	0.752127238653961	1.14610132574272	17.58	DOWN_pEhEx_UP_EhMyb10
EHI_131090A	0.646820340847261	1.51163677744577	0.261992302600946	0.824233000497189	20	29	30	8	2.63176394110137	3.77541217392239	2.82047714495235	1.14610132574272	17.58	DOWN_pEhEx_UP_EhMyb10
EHI_149000A	0.551493485279592	12.726194716917	0.260014093150909	0.824233000497189	52019	71169	53191	41822	6845.0864226076	9265.25203468561	5000.79999390536	5991.53120565152	17.58	DOWN_pEhEx_UP_EhMyb10
EHI_154330A	0.817492244706448	3.9318873452777	0.259381412973309	0.824233000497189	86	208	53	118	11.3165849467359	27.0788183508916	4.98284295608249	16.9049945547052	17.58	DOWN_pEhEx_UP_EhMyb10
EHI_155760A	0.829772084557086	0.322881075726094	0.260315315316672	0.824233000497189	10	10	9	4	1.31588197055068	1.30186626686979	0.846143143485706	0.573050662871362	17.58	DOWN_pEhEx_UP_EhMyb10
EHI_159780A	0.631046005300203	1.18925829562817	0.260718616529881	0.824233000497189	16	22	16	12	2.10541115288109	2.86410578711354	1.50425447730792	1.71915198861409	17.58	DOWN_pEhEx_UP_EhMyb10
EHI_174070A	-0.692960545030643	0.774383192255433	0.263056690922688	0.824233000497189	10	7	20	12	1.31588197055068	0.911306386808854	1.8803180966349	1.71915198861409	17.58	UP_pEhEx_DOWN_EhMyb10
EHI_182790A	0.692741544068093	1.5488394214794	0.26154853799546	0.824233000497189	15	36	25	12	1.97382295582602	4.68671856073125	2.35039762079363	1.71915198861409	17.58	DOWN_pEhEx_UP_EhMyb10
EHI_187190A	-0.722685615863692	2.66315203780578	0.263427224654402	0.824233000497189	52	18	63	65	6.84258624686355	2.34335928036562	5.92300200439994	9.31207327165963	17.58	UP_pEhEx_DOWN_EhMyb10
EHI_194410A	-0.466137097106999	6.30927461455158	0.263634745267926	0.824233000497189	547	467	1000	624	71.9787437891224	60.7971546628192	94.0159048317451	89.3959034079324	17.58	UP_pEhEx_DOWN_EhMyb10
EHI_197880A	0.70310945430369	1.05243210389186	0.263301553186543	0.824233000497189	17	18	21	5	2.23699934993616	2.34335928036562	1.97433400146665	0.716313328589202	17.58	DOWN_pEhEx_UP_EhMyb10
EHI_200760A	-0.55119702666602	1.62000561385184	0.26380372756233	0.824233000497189	19	16	39	21	2.5001757440463	2.08298602699167	3.66662028843806	3.00851598007465	17.58	UP_pEhEx_DOWN_EhMyb10
EHI_005060A	-0.516511104519142	6.28638333608649	0.266573787576766	0.825512330241265	510	468	729	801	67.1099804980849	60.9273412895062	68.5375946223422	114.75339523999	17.45	UP_pEhEx_DOWN_EhMyb10
EHI_008780A	0.69341267154922	0.816855420360353	0.266226915324114	0.825512330241265	12	17	15	6	1.57905836466082	2.21317265367864	1.41023857247618	0.859575994307043	17.45	DOWN_pEhEx_UP_EhMyb10
EHI_022610A	0.97496867218508	1.20435226829771	0.266833385139421	0.825512330241265	12	30	24	3	1.57905836466082	3.90559880060937	2.25638171596188	0.429787997153521	17.45	DOWN_pEhEx_UP_EhMyb10
EHI_075970A	0.500165770990506	1.88363397060597	0.265927701763933	0.825512330241265	28	34	33	18	3.68446951754191	4.42634530735729	3.10252485944759	2.57872798292113	17.45	DOWN_pEhEx_UP_EhMyb10
EHI_092370A	-0.76772561009415	3.86032123233604	0.266373812531308	0.825512330241265	40	122	113	178	5.26352788220273	15.8827684558114	10.6237972459872	25.5007544977756	17.45	UP_pEhEx_DOWN_EhMyb10
EHI_110300A	-0.58289374286305	2.369188206159	0.266694714401756	0.825512330241265	39	21	53	48	5.13193968514766	2.73391916042656	4.98284295608249	6.87660795445634	17.45	UP_pEhEx_DOWN_EhMyb10
EHI_118780A	-0.515871492463765	4.14503628893183	0.26684470593991	0.825512330241265	139	80	189	163	18.2907593906545	10.4149301349583	17.7690060131998	23.351814512008	17.45	UP_pEhEx_DOWN_EhMyb10
EHI_138420A	0.626237996876984	1.91928841795044	0.265754925757199	0.825512330241265	21	45	33	17	2.76335213815643	5.85839820091406	3.10252485944759	2.43546531720329	17.45	DOWN_pEhEx_UP_EhMyb10
EHI_141820A	0.742296097243193	0.711800013407659	0.265976010258483	0.825512330241265	10	17	14	5	1.31588197055068	2.21317265367864	1.31622266764443	0.716313328589202	17.45	DOWN_pEhEx_UP_EhMyb10
EHI_161040A	-0.785317061213549	7.23284809123404	0.266341455884027	0.825512330241265	1323	357	1577	1619	174.091184703855	46.4766257272515	148.263081919662	231.942255797184	17.45	UP_pEhEx_DOWN_EhMyb10
EHI_164870A	0.544528662799002	12.1671807567648	0.265479143515924	0.825512330241265	34466	48993	38367	27051	4535.31879969998	6378.23340127517	3607.10822067957	3875.3983703333	17.45	DOWN_pEhEx_UP_EhMyb10
EHI_175460A	0.523782502535014	10.7326966629294	0.266091674177567	0.825512330241265	14034	16646	15002	9642	1846.70875747083	2167.08658783145	1410.42660428584	1381.33862285142	17.45	DOWN_pEhEx_UP_EhMyb10
EHI_048210A	0.451741896910145	5.35509764691305	0.267039111640433	0.825569532891011	400	318	361	243	52.6352788220273	41.3993472864593	33.93974164426	34.8128277694352	17.44	DOWN_pEhEx_UP_EhMyb10
EHI_027640A	-0.464536055982743	5.87337925750195	0.267416763757257	0.826192805999216	423	326	692	491	55.6618073542939	42.4408402999552	65.0590061435676	70.3419688674597	17.38	UP_pEhEx_DOWN_EhMyb10
EHI_011390A	-0.529166931633159	4.10688587462883	0.268365538415776	0.827406709741376	140	72	200	149	18.4223475877096	9.37343712146249	18.803180966349	21.3461371919582	17.26	UP_pEhEx_DOWN_EhMyb10
EHI_065820A	0.493792270542345	5.55144655914761	0.268514898558729	0.827406709741376	317	518	428	260	41.7134584664567	67.4366726238552	40.2388072679869	37.2482930866385	17.26	DOWN_pEhEx_UP_EhMyb10
EHI_069350A	-0.461800132812631	6.5578562045684	0.268445588778415	0.827406709741376	591	617	1111	791	77.7686244595454	80.3251486658661	104.451670268069	113.320768582812	17.26	UP_pEhEx_DOWN_EhMyb10
EHI_086090A	-0.661448803731055	0.828542887298048	0.268428995135689	0.827406709741376	10	8	20	13	1.31588197055068	1.04149301349583	1.8803180966349	1.86241465433193	17.26	UP_pEhEx_DOWN_EhMyb10
EHI_006020A	0.980469147914208	0.853313171316677	0.270033541647084	0.830726879878355	8	24	17	3	1.05270557644055	3.1244790404875	1.59827038213967	0.429787997153521	16.93	DOWN_pEhEx_UP_EhMyb10
EHI_055690A	0.456313770756759	3.73180034737166	0.27011068590522	0.830726879878355	95	136	124	72	12.5008787202315	17.7053812294292	11.6579721991364	10.3149119316845	16.93	DOWN_pEhEx_UP_EhMyb10
EHI_192800A	0.68540628882244	8.10951767311536	0.27012342183984	0.830726879878355	3818	1369	1977	1657	502.403736356251	178.225491934474	185.86944385236	237.386237094462	16.93	DOWN_pEhEx_UP_EhMyb10
EHI_023900A	-0.447001044205751	3.65008844344101	0.272843852556133	0.833377148658023	90	69	157	95	11.8429377349562	8.98287724140156	14.760497058584	13.6099532431948	16.66	UP_pEhEx_DOWN_EhMyb10
EHI_055830A	-0.666798341957606	1.14240077560773	0.273471299580941	0.833377148658023	11	12	20	21	1.44747016760575	1.56223952024375	1.8803180966349	3.00851598007465	16.66	UP_pEhEx_DOWN_EhMyb10
EHI_059650A	-0.762159031733087	0.574148921997477	0.272010463204605	0.833377148658023	8	6	19	9	1.05270557644055	0.781119760121874	1.78630219180316	1.28936399146056	16.66	UP_pEhEx_DOWN_EhMyb10
EHI_060340A	0.616624133235783	3.48907498963545	0.271430172905159	0.833377148658023	143	60	77	71	18.8171121788748	7.81119760121874	7.23922467204437	10.1716492659667	16.66	DOWN_pEhEx_UP_EhMyb10
EHI_060380A	-0.512215934909337	6.14984982738534	0.272284012123817	0.833377148658023	555	335	807	632	73.0314493655629	43.612519940138	75.8708351992183	90.5420047336752	16.66	UP_pEhEx_DOWN_EhMyb10
EHI_080720A	0.513869359619515	4.87786820500321	0.27315039092965	0.833377148658023	208	317	318	126	27.3703449874542	41.2691606597724	29.897057736495	18.0510958804479	16.66	DOWN_pEhEx_UP_EhMyb10
EHI_086790.mRNA	0.6952200822893	0.987002276865473	0.271191413037749	0.833377148658023	13	20	12	11	1.71064656171589	2.60373253373958	1.12819085798094	1.57588932289624	16.66	DOWN_pEhEx_UP_EhMyb10
EHI_092690A	0.64675225942624	1.24454122755113	0.272343935430641	0.833377148658023	16	24	21	9	2.10541115288109	3.1244790404875	1.97433400146665	1.28936399146056	16.66	DOWN_pEhEx_UP_EhMyb10
EHI_098350A	0.438096153435135	3.25691070383139	0.273249430322606	0.833377148658023	82	82	86	54	10.7902321585156	10.6753033883323	8.08536781553008	7.73618394876338	16.66	DOWN_pEhEx_UP_EhMyb10
EHI_137750A	-0.687312053314924	1.03462275912098	0.273372099387093	0.833377148658023	7	14	19	19	0.921117379385478	1.82261277361771	1.78630219180316	2.72199064863897	16.66	UP_pEhEx_DOWN_EhMyb10
EHI_165270A	0.486709130648103	6.08947153141049	0.272753751270456	0.833377148658023	715	494	546	431	94.0855608943739	64.3121935833677	51.3326840381328	61.7462089243892	16.66	DOWN_pEhEx_UP_EhMyb10
EHI_179050A	-0.666798341957606	1.14240077560773	0.273471299580941	0.833377148658023	11	12	20	21	1.44747016760575	1.56223952024375	1.8803180966349	3.00851598007465	16.66	UP_pEhEx_DOWN_EhMyb10
EHI_181190A	0.460602223105654	3.20253704256616	0.273347062675979	0.833377148658023	69	90	87	48	9.07958559679972	11.7167964018281	8.17938372036183	6.87660795445634	16.66	DOWN_pEhEx_UP_EhMyb10
EHI_197530A	-0.600102962526924	1.15772104412115	0.272478234396206	0.833377148658023	12	12	25	17	1.57905836466082	1.56223952024375	2.35039762079363	2.43546531720329	16.66	UP_pEhEx_DOWN_EhMyb10
EHI_009470A	0.472405511590643	6.83543339379392	0.273851721170373	0.833880630725088	1011	1013	916	732	133.035667222674	131.87905283391	86.1185688258785	104.868271305459	16.61	DOWN_pEhEx_UP_EhMyb10
EHI_029100A	0.693038139263674	0.425039059515488	0.274226860646006	0.833880630725088	11	10	10	5	1.44747016760575	1.30186626686979	0.940159048317451	0.716313328589202	16.61	DOWN_pEhEx_UP_EhMyb10
EHI_103470A	-0.634933720441877	1.59279089902856	0.273997418142166	0.833880630725088	23	10	31	27	3.02652853226657	1.30186626686979	2.9144930497841	3.86809197438169	16.61	UP_pEhEx_DOWN_EhMyb10
EHI_138390A	-0.811008228869615	0.322440580730192	0.274347260566703	0.833880630725088	5	6	11	11	0.657940985275342	0.781119760121874	1.0341749531492	1.57588932289624	16.61	UP_pEhEx_DOWN_EhMyb10
EHI_069370A	-0.669957232026675	3.92849060116679	0.275123581717824	0.834218811263152	134	42	220	112	17.6328184053792	5.46783832085312	20.6834990629839	16.0454185603981	16.58	UP_pEhEx_DOWN_EhMyb10
EHI_149230A	-0.585602722464756	1.91569031210316	0.274941922442853	0.834218811263152	16	27	36	36	2.10541115288109	3.51503892054844	3.38457257394282	5.15745596584226	16.58	UP_pEhEx_DOWN_EhMyb10
EHI_178910A	-0.523888338873016	2.40107382710176	0.274764506172141	0.834218811263152	38	25	68	38	5.0003514880926	3.25466566717448	6.39308152855867	5.44398129727794	16.58	UP_pEhEx_DOWN_EhMyb10
EHI_179820A	-0.652209749638996	1.13090110414548	0.275169554620788	0.834218811263152	9	14	18	22	1.18429377349561	1.82261277361771	1.69228628697141	3.15177864579249	16.58	UP_pEhEx_DOWN_EhMyb10
EHI_148670A	0.445384110465099	3.9906390015032	0.27546877452593	0.834586803647636	153	123	158	81	20.1329941494255	16.0129550824984	14.8545129634157	11.6042759231451	16.54	DOWN_pEhEx_UP_EhMyb10
EHI_025270A	-0.479557043260534	7.23650950345193	0.27658167695921	0.837241389360389	1012	909	1748	1301	133.167255419729	118.339643658464	164.33980164589	186.38472809891	16.28	UP_pEhEx_DOWN_EhMyb10
EHI_025850A	0.517550179872573	10.5747311857391	0.27670176750436	0.837241389360389	12833	14613	14656	7892	1688.67133280769	1902.41717577683	1377.89710121406	1130.6289578452	16.28	DOWN_pEhEx_UP_EhMyb10
EHI_030770A	0.543727698046898	1.60290877539423	0.277206795984179	0.838229055124841	23	28	28	13	3.02652853226657	3.64522554723541	2.63244533528886	1.86241465433193	16.18	DOWN_pEhEx_UP_EhMyb10
EHI_027720A	0.434114284598954	3.51700401267339	0.277528876568287	0.838662599958128	103	94	108	62	13.553584296672	12.237542908576	10.1537177218285	8.88228527450611	16.13	DOWN_pEhEx_UP_EhMyb10
EHI_120880A	-0.696822216559188	1.31293197444656	0.279457847851719	0.84076849266397	12	14	19	27	1.57905836466082	1.82261277361771	1.78630219180316	3.86809197438169	15.92	UP_pEhEx_DOWN_EhMyb10
EHI_129500A	0.66452454275735	1.92561350361602	0.279479831356444	0.84076849266397	19	48	31	18	2.5001757440463	6.248958080975	2.9144930497841	2.57872798292113	15.92	DOWN_pEhEx_UP_EhMyb10
EHI_130690A	0.464804537019468	3.00218715403168	0.279220039816278	0.84076849266397	65	73	76	41	8.55323280857944	9.50362374814947	7.14520876721263	5.87376929443146	15.92	DOWN_pEhEx_UP_EhMyb10
EHI_141330A	-0.439602854245482	4.15620791845885	0.279128611115592	0.84076849266397	102	126	186	161	13.421996099617	16.4035149625594	17.4869582987046	23.0652891805723	15.92	UP_pEhEx_DOWN_EhMyb10
EHI_146350A	0.423946818158736	3.5503878802871	0.278760725523666	0.84076849266397	101	100	102	70	13.2904079025619	13.0186626686979	9.589622292838	10.0283866002488	15.92	DOWN_pEhEx_UP_EhMyb10
EHI_151180A	0.526128218823852	1.78293347720286	0.279308249587033	0.84076849266397	24	34	31	16	3.15811672932164	4.42634530735729	2.9144930497841	2.29220265148545	15.92	DOWN_pEhEx_UP_EhMyb10
EHI_151200A	-0.561304850259575	1.33348803288856	0.278775628650699	0.84076849266397	14	14	30	18	1.84223475877096	1.82261277361771	2.82047714495235	2.57872798292113	15.92	UP_pEhEx_DOWN_EhMyb10
EHI_056100A	-0.415535676675386	3.7588447078336	0.280243561398168	0.842222807265367	85	89	166	103	11.1849967496808	11.5866097751411	15.6066402020697	14.7560545689376	15.78	UP_pEhEx_DOWN_EhMyb10
EHI_164810A	-0.426556684647477	3.91954516632253	0.280322187289261	0.842222807265367	89	105	167	129	11.7113495379011	13.6695958021328	15.7006561069014	18.4808838776014	15.78	UP_pEhEx_DOWN_EhMyb10
EHI_114390A	0.466152608186827	3.39046422679177	0.280806899490232	0.843139334169969	72	110	96	57	9.47435018796492	14.3205289355677	9.02552686384753	8.1659719459169	15.69	DOWN_pEhEx_UP_EhMyb10
EHI_054830A	0.428604798965081	5.397075562945	0.281324062868756	0.843670152672216	351	384	403	234	46.187457166329	49.9916646478	37.8884096471933	33.5234637779747	15.63	DOWN_pEhEx_UP_EhMyb10
EHI_099790A	0.51579838231077	13.2752211016064	0.281343232246328	0.843670152672216	77508	100894	86126	57397	10199.1379773442	13135.0495129561	8097.21381953888	8222.84722420689	15.63	DOWN_pEhEx_UP_EhMyb10
EHI_050610A	-0.434179657822212	3.90976803806533	0.281603598084622	0.843911676763173	93	99	155	136	12.2377023261214	12.8884760420109	14.5724652489205	19.4837225376263	15.61	UP_pEhEx_DOWN_EhMyb10
EHI_114320A	-0.525544267454677	5.10507941042373	0.281896359638136	0.844249914347015	215	213	285	377	28.2914623668397	27.7297514843265	26.7945328770474	54.0100249756258	15.58	UP_pEhEx_DOWN_EhMyb10
EHI_187770A	0.476374183394562	7.37526495429487	0.28251778019491	0.845571391871628	1372	1577	1537	927	180.539006359554	205.304310285366	144.502445726392	132.804491120438	15.44	DOWN_pEhEx_UP_EhMyb10
EHI_052740A	-0.467447225773	4.77272074467791	0.282912411458347	0.84569080775384	211	136	365	199	27.7651095786194	17.7053812294292	34.315805263587	28.5092704778502	15.43	UP_pEhEx_DOWN_EhMyb10
EHI_169960A	-0.677520583534329	0.968493757341221	0.282918083991803	0.84569080775384	7	13	18	18	0.921117379385478	1.69242614693073	1.69228628697141	2.57872798292113	15.43	UP_pEhEx_DOWN_EhMyb10
EHI_165790A	0.454667260410774	4.45191212727247	0.283232890214862	0.846092905014861	149	234	195	127	19.6066413612052	30.4636706447531	18.3331014421903	18.1943585461657	15.39	DOWN_pEhEx_UP_EhMyb10
EHI_001910A	0.566234133423883	1.24065751388839	0.291051696610439	0.846978021886645	17	22	22	9	2.23699934993616	2.86410578711354	2.06834990629839	1.28936399146056	15.3	DOWN_pEhEx_UP_EhMyb10
EHI_001950A	-0.468105789685076	4.9256537699725	0.288181962147358	0.846978021886645	236	150	338	267	31.0548145049961	19.5279940030469	31.7773758331299	38.2511317466634	15.3	UP_pEhEx_DOWN_EhMyb10
EHI_008110A	-0.694113311718712	0.848145541756729	0.29115991616554	0.846978021886645	12	6	17	16	1.57905836466082	0.781119760121874	1.59827038213967	2.29220265148545	15.3	UP_pEhEx_DOWN_EhMyb10
EHI_008230A	-0.464413363503916	4.50998775049588	0.28415629475899	0.846978021886645	179	110	289	175	23.5542872728572	14.3205289355677	27.1705964963743	25.0709665006221	15.3	UP_pEhEx_DOWN_EhMyb10
EHI_009690A	0.531289994530365	1.85215607507533	0.291497688786414	0.846978021886645	37	24	31	18	4.86876329103753	3.1244790404875	2.9144930497841	2.57872798292113	15.3	DOWN_pEhEx_UP_EhMyb10
EHI_010730A	0.406931440669463	4.04692663680919	0.291079766615098	0.846978021886645	137	147	156	93	18.0275829965444	19.1374341229859	14.6664811537522	13.3234279117592	15.3	DOWN_pEhEx_UP_EhMyb10
EHI_013190A	0.771694585615979	0.704653750462659	0.289165694748885	0.846978021886645	8	19	15	4	1.05270557644055	2.4735459070526	1.41023857247618	0.573050662871362	15.3	DOWN_pEhEx_UP_EhMyb10
EHI_024660A	-1.77165264189713	1.33333389686353	0.290852552290054	0.846978021886645	16	0	6	47	2.10541115288109	0	0.564095428990471	6.7333452887385	15.3	UP_pEhEx_DOWN_EhMyb10
EHI_025110A	0.439486004982832	5.5959367886394	0.289314799096348	0.846978021886645	405	442	492	247	53.2932198073027	57.5424889956448	46.2558251772186	35.3858784323066	15.3	DOWN_pEhEx_UP_EhMyb10
EHI_026370A	-0.60798647415403	1.16353540673362	0.292322698370186	0.846978021886645	14	10	24	18	1.84223475877096	1.30186626686979	2.25638171596188	2.57872798292113	15.3	UP_pEhEx_DOWN_EhMyb10
EHI_029530A	-0.560437533507327	8.95131942565214	0.29119079977628	0.846978021886645	3970	2130	5867	4382	522.405142308621	277.297514843265	551.591313647849	627.777001175577	15.3	UP_pEhEx_DOWN_EhMyb10
EHI_035750A	-0.508091010894669	2.20599250899384	0.288026254155319	0.846978021886645	32	23	57	34	4.21082230576219	2.99429241380052	5.35890657540947	4.87093063440657	15.3	UP_pEhEx_DOWN_EhMyb10
EHI_038900A	0.655604541795315	0.741334161508347	0.286869912759914	0.846978021886645	11	16	14	6	1.44747016760575	2.08298602699167	1.31622266764443	0.859575994307043	15.3	DOWN_pEhEx_UP_EhMyb10
EHI_044370A	0.46137135719421	6.22604862965854	0.28859773787101	0.846978021886645	583	739	759	378	76.7159188831048	96.2079171216775	71.3580717672945	54.1532876413437	15.3	DOWN_pEhEx_UP_EhMyb10
EHI_044980A	0.4693132454357	2.56732788269477	0.29139598867433	0.846978021886645	44	57	47	36	5.78988067042301	7.42063772115781	4.41874752709202	5.15745596584226	15.3	DOWN_pEhEx_UP_EhMyb10
EHI_048670A	0.501006441418329	5.77373390112712	0.290541164918502	0.846978021886645	357	620	543	273	46.9769863486594	80.715708545927	51.0506363236376	39.1107077409704	15.3	DOWN_pEhEx_UP_EhMyb10
EHI_050950A	0.582023348370797	2.83828340389371	0.289255780054729	0.846978021886645	49	78	80	24	6.44782165569835	10.1545568815844	7.52127238653961	3.43830397722817	15.3	DOWN_pEhEx_UP_EhMyb10
EHI_052870A	-0.523720927757669	2.1657787598553	0.28406363108094	0.846978021886645	28	25	39	45	3.68446951754191	3.25466566717448	3.66662028843806	6.44681995730282	15.3	UP_pEhEx_DOWN_EhMyb10
