logFC	logCPM	PValue	FDR	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_177520A	-1.4595458792147	7.5786553896179	0.00114977111694997	0.0423941945542364	484	825	2107	2448	74.7958855908163	128.718847473797	199.47000339049	360.451192713527	95.76	UP_pEhEx_DOWN_U2AF84
EHI_201200A	-1.07731354048579	4.75789001092364	0.00115522836871493	0.0423941945542364	103	118	324	285	15.9173062311035	18.4106957598886	30.6731281910388	41.9642932693444	95.76	UP_pEhEx_DOWN_U2AF84
EHI_015310A	-1.1852028765853	10.0309206072162	0.00119916653587454	0.0436681106217697	3206	5014	12746	11539	495.445473562308	782.298546949842	1206.66571581167	1699.03852643847	95.63	UP_pEhEx_DOWN_U2AF84
EHI_127360A	-1.58996981030024	1.34081688771853	0.00121531740410382	0.0439184167254006	7	7	33	24	1.08175867590024	1.09215991795949	3.12411490834655	3.53383522268163	95.61	UP_pEhEx_DOWN_U2AF84
EHI_152800A	-2.33406641717653	6.39694490803438	0.00123222886959307	0.0441922080958605	90	267	755	1419	13.908325833003	41.6580997278835	71.4759622970195	208.938007541052	95.58	UP_pEhEx_DOWN_U2AF84
EHI_005020A	-1.18599978194199	7.11924741715371	0.00125344689543113	0.0446151699471501	478	612	1570	1609	73.8686638686161	95.4859813987441	148.632133518305	236.914203053948	95.54	UP_pEhEx_DOWN_U2AF84
EHI_180000A	-1.60069748070314	2.19870003540857	0.00130868083337457	0.0462335452626508	10	17	54	53	1.54536953700034	2.65238837218734	5.11218803183981	7.80388611675528	95.38	UP_pEhEx_DOWN_U2AF84
EHI_111760A	-1.03939549957535	9.99217599231294	0.00132841626781678	0.0465831304581083	3491	5085	13331	10035	539.488505366817	793.376168974859	1262.04775282327	1477.58485248376	95.34	UP_pEhEx_DOWN_U2AF84
EHI_100490A	-1.23280568503463	2.5413934664796	0.00144332699796549	0.0502405147674163	19	23	76	56	2.93620212030064	3.58852544472404	7.19493130407084	8.24561551959048	94.98	UP_pEhEx_DOWN_U2AF84
EHI_056250A	-1.35425354304923	2.4522132623332	0.00147518351133625	0.0509745893625242	14	23	71	55	2.16351735180047	3.58852544472404	6.72158056038197	8.09837238531208	94.9	UP_pEhEx_DOWN_U2AF84
EHI_131670A	0.973438071782734	5.86566473036087	0.00157580535294177	0.0540569749335242	546	447	459	237	84.3771767202184	69.7422119039847	43.4535982706383	34.8966228239811	94.59	DOWN_pEhEx_UP_U2AF84
EHI_031240A	-1.35072812512338	4.18124110432915	0.00160162328631341	0.0543242561630745	57	72	191	226	8.80860636090192	11.2336448704405	18.0819984089149	33.2769483469187	94.57	UP_pEhEx_DOWN_U2AF84
EHI_069950A	-1.41713930229129	2.52957188652052	0.00161269889323305	0.0543242561630745	16	22	66	66	2.47259125920054	3.43250259930126	6.2482298166931	9.71804686237449	94.57	UP_pEhEx_DOWN_U2AF84
EHI_096340A	-1.02347549735256	7.77511311615031	0.00161802283882414	0.0543242561630745	880	977	2553	2342	135.99251925603	152.434319978061	241.692889727537	344.843420480016	94.57	UP_pEhEx_DOWN_U2AF84
EHI_012420A	-1.10901166900138	3.07806847917918	0.00163997361874359	0.0546734866981136	33	33	113	78	5.09971947210111	5.14875389895189	10.6977268073685	11.4849644737153	94.53	UP_pEhEx_DOWN_U2AF84
EHI_196370A	-1.89609053181667	2.18789301403078	0.00166974402333431	0.0552767007445077	11	12	42	65	1.69990649070037	1.87227414507341	3.97614624698652	9.57080372809609	94.47	UP_pEhEx_DOWN_U2AF84
EHI_087650A	2.23675210302741	0.450994869768135	0.00169737325581323	0.0558011457848598	9	16	5	2	1.3908325833003	2.49636552676455	0.473350743688871	0.294486268556803	94.42	DOWN_pEhEx_UP_U2AF84
EHI_143440A	-1.44806149999628	4.64391856123985	0.00173545492753657	0.0566596112204007	58	112	291	304	8.96314331460195	17.4745586873519	27.5490132826923	44.761912820634	94.33	UP_pEhEx_DOWN_U2AF84
EHI_006850A	-1.90851011805754	2.80196291999459	0.00175175840624111	0.0568001664051055	20	16	61	105	3.09073907400067	2.49636552676455	5.77487907300422	15.4605290992322	94.32	UP_pEhEx_DOWN_U2AF84
EHI_000690A	-4.21194536813801	4.0419844794542	0.00177018116740884	0.0570070588198194	0	21	184	298	0	3.27647975387848	17.4193073677504	43.8784540149636	94.3	UP_pEhEx_DOWN_U2AF84
EHI_030170A	-1.23956008621244	3.78616537699758	0.00182533782924394	0.058386143808384	53	50	151	161	8.19045854610178	7.80114227113923	14.2951924594039	23.7061446188226	94.16	UP_pEhEx_DOWN_U2AF84
EHI_022970A	-0.916789020374849	5.80356260069285	0.00186693121406169	0.0589203491157868	249	246	693	541	38.4797014713084	38.381619974005	65.6064130752775	79.6585356446152	94.11	UP_pEhEx_DOWN_U2AF84
EHI_162230A	-1.89521806916655	2.58978634617852	0.00186588559119861	0.0589203491157868	12	19	55	88	1.8544434444004	2.96443406303291	5.20685818057758	12.9573958164993	94.11	UP_pEhEx_DOWN_U2AF84
EHI_005100A	-1.12812039851931	3.1118760327281	0.00193423089627419	0.0602629872404586	33	34	108	86	5.09971947210111	5.30477674437467	10.2243760636796	12.6629095479425	93.97	UP_pEhEx_DOWN_U2AF84
EHI_015440A	-1.12679565324813	5.16375736607633	0.00194581518163897	0.0602629872404586	129	158	401	405	19.9352670273043	24.6516095768	37.9627296438474	59.6334693827526	93.97	UP_pEhEx_DOWN_U2AF84
EHI_100810A	1.90517708011666	4.34895587338787	0.00200403657314477	0.0602629872404586	207	205	141	24	31.989149415907	31.9846833116708	13.3484909720262	3.53383522268163	93.97	DOWN_pEhEx_UP_U2AF84
EHI_117850A	-1.57566015096616	9.23251824669125	0.00200270208779505	0.0602629872404586	1174	2709	7024	7714	181.42638364384	422.665888250323	664.963124734126	1135.83353782359	93.97	UP_pEhEx_DOWN_U2AF84
EHI_156380A	-1.77699946554595	1.16418022726835	0.00200700210765582	0.0602629872404586	6	5	25	25	0.927221722200202	0.780114227113923	2.36675371844435	3.68107835696004	93.97	UP_pEhEx_DOWN_U2AF84
EHI_158570A	-2.71507587684204	9.30652115935491	0.00201131220616655	0.0602629872404586	474	1675	4325	12142	73.2505160538159	261.338266083164	409.448393290873	1787.82613640835	93.97	UP_pEhEx_DOWN_U2AF84
EHI_174910A	-1.27228148537765	6.5420154267143	0.00196588474850916	0.0602629872404586	330	370	940	1181	50.9971947210111	57.7284528064303	88.9899398135077	173.894141582792	93.97	UP_pEhEx_DOWN_U2AF84
EHI_194075A	-0.892619276164956	4.87805689945185	0.00197876912621784	0.0602629872404586	128	134	397	258	19.7807300736043	20.9070612866531	37.5840490488963	37.9887286438276	93.97	UP_pEhEx_DOWN_U2AF84
EHI_033850A	-1.28024901106205	1.87811417721249	0.00204907969972433	0.0610084484182073	11	14	49	33	1.69990649070037	2.18431983591898	4.63883728815093	4.85902343118725	93.9	UP_pEhEx_DOWN_U2AF84
EHI_114920A	-2.20867817471638	7.42423483316358	0.00218785487952214	0.0647331562478612	158	625	1963	2567	24.4168386846053	97.5142783892403	185.837501972251	377.973125692656	93.53	UP_pEhEx_DOWN_U2AF84
EHI_157360A	-1.79644836824631	3.06426568060379	0.00221318815304389	0.0650759796056506	12	34	98	107	1.8544434444004	5.30477674437467	9.27767457630187	15.755015367789	93.49	UP_pEhEx_DOWN_U2AF84
EHI_148470A	-1.59233747365276	5.9675905128611	0.00222725660913535	0.0650853875780664	162	237	564	909	25.0349864994055	36.9774143651999	53.3939638881046	133.844009059067	93.49	UP_pEhEx_DOWN_U2AF84
EHI_056690A	-1.08583205189881	4.69127907704505	0.00229262584561446	0.0664911272288882	87	123	312	271	13.4447149719029	19.1908099870025	29.5370864061855	39.9028893894468	93.35	UP_pEhEx_DOWN_U2AF84
EHI_083400A	0.879631985023884	5.93718847007174	0.00230634335345947	0.0664911272288882	529	491	488	270	81.7500485073178	76.6072171025872	46.1990325840338	39.7556462551684	93.35	DOWN_pEhEx_UP_U2AF84
EHI_090020A	-1.64592415034242	10.551814057046	0.00231749809733134	0.0664911272288882	2808	6536	16174	20499	433.939765989694	1019.76531768332	1531.19498568476	3018.33700957295	93.35	UP_pEhEx_DOWN_U2AF84
EHI_005070A	-1.06352520302182	3.88329981847846	0.00240401627657579	0.0681580213283181	57	63	174	154	8.80860636090192	9.82943926163543	16.4726058803727	22.6754426788738	93.18	UP_pEhEx_DOWN_U2AF84
EHI_048860A	-2.53491900104806	1.33144871605019	0.0024331866507152	0.0681580213283181	0	8	39	25	0	1.24818276338228	3.69213580077319	3.68107835696004	93.18	UP_pEhEx_DOWN_U2AF84
EHI_076020A	-1.0739816435916	6.03628025414574	0.00241868012985577	0.0681580213283181	222	319	789	696	34.3072037214075	49.7712876898683	74.6947473541038	102.481221457767	93.18	UP_pEhEx_DOWN_U2AF84
EHI_168290A	-1.1138745781789	3.22161414043958	0.00242131005508676	0.0681580213283181	32	41	119	91	4.94518251840108	6.39693666233417	11.2657476997951	13.3991252193345	93.18	UP_pEhEx_DOWN_U2AF84
EHI_139050A	-1.71632952432591	2.27384638317582	0.00248531907821438	0.0692088265662757	12	15	47	65	1.8544434444004	2.34034268134177	4.44949699067539	9.57080372809609	93.08	UP_pEhEx_DOWN_U2AF84
EHI_124510A	-1.2543997818387	2.79184694630275	0.00250154313832048	0.069253246881925	31	19	88	70	4.79064556470104	2.96443406303291	8.33097308892413	10.3070193994881	93.07	UP_pEhEx_DOWN_U2AF84
EHI_017660A	-2.03989156368053	4.88668079767791	0.0025715617018246	0.0707777505606842	36	111	293	452	5.56333033320121	17.3185358419291	27.7383535801678	66.5538966938374	92.92	UP_pEhEx_DOWN_U2AF84
EHI_086080A	-1.5293931602709	5.34514640177161	0.00265438632005765	0.0726350568737163	109	158	372	576	16.8445279533037	24.6516095768	35.217295330452	84.8120453443592	92.74	UP_pEhEx_DOWN_U2AF84
EHI_097650A	-1.96750054932308	1.58682981893618	0.00269605615381737	0.0733513208745483	8	6	27	42	1.23629562960027	0.936137072536707	2.5560940159199	6.18421163969286	92.66	UP_pEhEx_DOWN_U2AF84
EHI_103370A	-1.3892424580195	3.1410087138887	0.00272859671340143	0.0734288760233501	19	41	134	80	2.93620212030064	6.39693666233417	12.6857999308617	11.7794507422721	92.66	UP_pEhEx_DOWN_U2AF84
EHI_109870A	-1.30023939578533	1.94272946583501	0.00272992863965138	0.0734288760233501	11	15	54	33	1.69990649070037	2.34034268134177	5.11218803183981	4.85902343118725	92.66	UP_pEhEx_DOWN_U2AF84
EHI_182950A	-1.72010735980169	2.11875926340344	0.002803887164394	0.0749921007697242	10	14	42	58	1.54536953700034	2.18431983591898	3.97614624698652	8.54010178814728	92.5	UP_pEhEx_DOWN_U2AF84
EHI_045280A	-1.14784440780741	2.66578850503231	0.00288202420008974	0.076648890804634	25	23	78	63	3.86342384250084	3.58852544472404	7.38427160154639	9.27631745953929	92.34	UP_pEhEx_DOWN_U2AF84
EHI_009810A	-0.848605448890981	6.69541572122384	0.00298472906376062	0.0789369127812446	480	470	1317	958	74.1777377760161	73.3307373487087	124.680585887649	141.058922638709	92.11	UP_pEhEx_DOWN_U2AF84
EHI_032780A	-1.65244703247003	2.79155128763584	0.00313166330883133	0.082362745022264	23	18	63	97	3.55434993510077	2.80841121761012	5.96421937047977	14.2825840250049	91.76	UP_pEhEx_DOWN_U2AF84
EHI_035600A	-0.887145465944333	8.83808301209351	0.00321247659912185	0.0840213492831096	1863	2269	5632	4443	287.902344743163	354.015836264298	533.182277691144	654.201245598938	91.6	UP_pEhEx_DOWN_U2AF84
EHI_028880A	-0.877689417636293	6.16040267353798	0.00325159247853453	0.0845771362273761	300	346	1057	572	46.3610861100101	53.9839045162835	100.066347215827	84.2230728072456	91.54	UP_pEhEx_DOWN_U2AF84
EHI_183560A	-2.2795186676858	0.334584007297524	0.00328766556438922	0.0850481354197737	1	3	15	12	0.154536953700034	0.468068536268354	1.42005223106661	1.76691761134082	91.5	UP_pEhEx_DOWN_U2AF84
EHI_023400A	1.46708661461058	7.745185275218	0.00333967384453768	0.0859239998915292	2311	1748	1723	438	357.134900000778	272.727933799027	163.116666275185	64.4924928139398	91.41	DOWN_pEhEx_UP_U2AF84
EHI_035220A	-1.29672933374659	3.47583663543376	0.00340730179805021	0.0870903856081712	26	54	166	101	4.01796079620087	8.42523365283037	15.7152446904705	14.8715565621185	91.29	UP_pEhEx_DOWN_U2AF84
EHI_037820A	1.63624412257868	1.58049215508378	0.0034585957951703	0.0870903856081712	27	28	21	4	4.17249774990091	4.36863967183797	1.98807312349326	0.588972537113606	91.29	DOWN_pEhEx_UP_U2AF84
EHI_075690A	-1.12181473982735	2.9543639515042	0.00343809311866403	0.0870903856081712	32	28	93	79	4.94518251840108	4.36863967183797	8.804323832613	11.6322076079937	91.29	UP_pEhEx_DOWN_U2AF84
EHI_175700A	1.85426035177619	0.371643941066694	0.00345507036345897	0.0870903856081712	10	12	5	3	1.54536953700034	1.87227414507341	0.473350743688871	0.441729402835204	91.29	DOWN_pEhEx_UP_U2AF84
EHI_086200A	-1.20665431024736	3.84371537811943	0.00351946034199363	0.087231022298418	46	63	157	166	7.10869987020155	9.82943926163543	14.8632133518305	24.4423602902146	91.28	UP_pEhEx_DOWN_U2AF84
EHI_151360A	-1.53991306890579	2.6785175755981	0.00349181285342376	0.087231022298418	22	18	61	85	3.39981298140074	2.80841121761012	5.77487907300422	12.5156664136641	91.28	UP_pEhEx_DOWN_U2AF84
EHI_153260A	-1.29209518245155	3.02243176822814	0.00350847766304047	0.087231022298418	22	36	95	90	3.39981298140074	5.61682243522024	8.99366413008855	13.2518820850561	91.28	UP_pEhEx_DOWN_U2AF84
EHI_161860A	-1.17995731278031	2.43952219497514	0.003537888750636	0.087231069507869	17	23	69	52	2.62712821290057	3.58852544472404	6.53224026290642	7.65664298247687	91.28	UP_pEhEx_DOWN_U2AF84
EHI_013220A	-1.2073741234208	7.22194571803344	0.00360966818588128	0.0885397367459169	435	723	1690	1738	67.2235748595146	112.804517240673	159.992551366838	255.908567375862	91.15	UP_pEhEx_DOWN_U2AF84
EHI_023000A	-1.38878295928513	3.70259173874832	0.00363050365433194	0.0885917747402444	29	61	157	149	4.48157165730098	9.51739357078986	14.8632133518305	21.9392270074818	91.14	UP_pEhEx_DOWN_U2AF84
EHI_141940A	-0.906489518692392	10.8795999093938	0.00375398167127272	0.0911351242656669	7635	9238	21731	19399	1179.88964149976	1441.33904601568	2057.27700222057	2856.36956186671	90.89	UP_pEhEx_DOWN_U2AF84
EHI_004400A	-1.03184834111178	4.38714790927836	0.00380358828192736	0.0914019640946402	82	92	233	227	12.6720302034028	14.3541017788962	22.0581446559014	33.4241914811971	90.86	UP_pEhEx_DOWN_U2AF84
EHI_170630A	1.23825549772091	1.79196121614017	0.00379134886440166	0.0914019640946402	30	29	17	16	4.63610861100101	4.52466251726075	1.60939252854216	2.35589014845442	90.86	DOWN_pEhEx_UP_U2AF84
EHI_020990A	-2.44313240310421	1.06052169833155	0.00386787959850507	0.0920127739664474	2	5	17	31	0.309073907400067	0.780114227113923	1.60939252854216	4.56453716263044	90.8	UP_pEhEx_DOWN_U2AF84
EHI_056460A	-0.967112575958202	4.95977724829523	0.00386558654444479	0.0920127739664474	112	156	387	305	17.3081388144038	24.3395638859544	36.6373475615186	44.9091559549124	90.8	UP_pEhEx_DOWN_U2AF84
EHI_138470A	-1.91230157465537	5.97236643950241	0.00389848030436897	0.0922770288044136	91	246	574	973	14.0628627867031	38.381619974005	54.3406653754824	143.267569652885	90.77	UP_pEhEx_DOWN_U2AF84
EHI_117270A	3.0969483547843	4.8600679158091	0.00395716504824924	0.0932000962110045	400	269	119	5	61.8147814800135	41.970145418729	11.2657476997951	0.736215671392007	90.68	DOWN_pEhEx_UP_U2AF84
EHI_126130A	-1.56096897805653	2.30362958761208	0.00403774065923249	0.0941609077872246	17	13	48	64	2.62712821290057	2.0282969904962	4.54416713941316	9.42356059381769	90.58	UP_pEhEx_DOWN_U2AF84
EHI_150120A	-0.876117524241481	5.08840771580493	0.00402271452652094	0.0941609077872246	167	139	423	321	25.8076712679056	21.6871755137671	40.0454729160785	47.2650461033669	90.58	UP_pEhEx_DOWN_U2AF84
EHI_125600A	-1.35810844136585	1.82081773412992	0.00410020317891538	0.0946846919462704	8	15	45	34	1.23629562960027	2.34034268134177	4.26015669319984	5.00626656546565	90.53	UP_pEhEx_DOWN_U2AF84
EHI_139060A	-1.46478965561821	1.83064174859383	0.00408812797474396	0.0946846919462704	12	10	38	41	1.8544434444004	1.56022845422785	3.59746565203542	6.03696850541446	90.53	UP_pEhEx_DOWN_U2AF84
EHI_133100A	-1.4024194220477	2.55139121795198	0.00421719538732504	0.0969136066194017	16	23	61	71	2.47259125920054	3.58852544472404	5.77487907300422	10.4542625337665	90.31	UP_pEhEx_DOWN_U2AF84
EHI_098440A	0.973359537280921	6.78087702490999	0.00424046165098802	0.0969775142791174	751	1121	726	540	116.057252228725	174.901609718941	68.730527983624	79.5112925103368	90.3	DOWN_pEhEx_UP_U2AF84
EHI_100350A	-1.67666740829697	2.08549805700705	0.00429645144645457	0.0977855824399804	15	9	41	56	2.3180543055005	1.40420560880506	3.88147609824874	8.24561551959048	90.22	UP_pEhEx_DOWN_U2AF84
EHI_037810A	-1.27579989432438	2.98717875268753	0.00439857531779066	0.0991564550210522	21	36	93	87	3.24527602770071	5.61682243522024	8.804323832613	12.8101526822209	90.08	UP_pEhEx_DOWN_U2AF84
EHI_052110A	-1.27579989432438	2.98717875268753	0.00439857531779066	0.0991564550210522	21	36	93	87	3.24527602770071	5.61682243522024	8.804323832613	12.8101526822209	90.08	UP_pEhEx_DOWN_U2AF84
EHI_069280A	-1.08849488934607	3.49702425760799	0.00447182362439951	0.0999022687742661	34	56	156	102	5.25425642580114	8.73727934367593	14.7685432030928	15.0187996963969	90.01	UP_pEhEx_DOWN_U2AF84
EHI_159820A	-1.07543732596677	3.47235235678414	0.00447386585976857	0.0999022687742661	35	54	144	106	5.40879337950118	8.42523365283037	13.6325014182395	15.6077722335106	90.01	UP_pEhEx_DOWN_U2AF84
EHI_192740A	-0.999321221457554	3.04630049791635	0.0045279882921094	0.100636134154206	33	35	117	68	5.09971947210111	5.46079958979746	11.0764074023196	10.0125331309313	89.94	UP_pEhEx_DOWN_U2AF84
EHI_008470A	-1.0310828099451	4.95834199184176	0.00457835597786878	0.101117757997923	113	147	347	339	17.4626757681038	22.9353582771493	32.8505416120076	49.9154225203781	89.89	UP_pEhEx_DOWN_U2AF84
EHI_038300A	-1.34569401698303	3.13413481127271	0.00459237810932686	0.101117757997923	19	42	138	75	2.93620212030064	6.55295950775695	13.0644805258128	11.0432350708801	89.89	UP_pEhEx_DOWN_U2AF84
EHI_163490A	1.63806617257009	1.62844242190133	0.00469135062331228	0.102818767827594	30	27	22	4	4.63610861100101	4.21261682641518	2.08274327223103	0.588972537113606	89.72	DOWN_pEhEx_UP_U2AF84
EHI_087210A	1.20500937883054	6.12355509314871	0.0047162858490598	0.102888927232484	721	530	590	191	111.421143617724	82.6921080740758	55.8553877552868	28.1234386471747	89.71	DOWN_pEhEx_UP_U2AF84
EHI_109930A	2.84828009019718	-0.00105741270964558	0.00484637231438306	0.105241864845364	11	7	0	3	1.69990649070037	1.09215991795949	0	0.441729402835204	89.48	DOWN_pEhEx_UP_U2AF84
EHI_067190A	2.34897689169319	0.111384514122522	0.00499734697478693	0.106087177482697	12	7	5	0	1.8544434444004	1.09215991795949	0.473350743688871	0	89.39	DOWN_pEhEx_UP_U2AF84
EHI_136360A	2.34897689169319	0.111384514122522	0.00499734697478693	0.106087177482697	12	7	5	0	1.8544434444004	1.09215991795949	0.473350743688871	0	89.39	DOWN_pEhEx_UP_U2AF84
EHI_154240A	-0.963776251669263	4.81092621986391	0.00495647160985374	0.106087177482697	122	120	310	300	18.8535083514041	18.7227414507341	29.34774610871	44.1729402835204	89.39	UP_pEhEx_DOWN_U2AF84
EHI_186720A	-1.2401158781673	10.3863633205491	0.00498589344154001	0.106087177482697	3225	7009	17410	14346	498.381675682608	1093.5641235683	1648.20728952465	2112.35000435795	89.39	UP_pEhEx_DOWN_U2AF84
EHI_198680A	-1.18064813646872	3.42720307182685	0.00493246312429252	0.106087177482697	33	49	122	119	5.09971947210111	7.64511942571644	11.5497581460084	17.5219329791298	89.39	UP_pEhEx_DOWN_U2AF84
EHI_026310A	0.798406140768992	5.01545095449024	0.00506663324963516	0.107077865195414	270	256	250	158	41.7249774990091	39.9418484282328	23.6675371844435	23.2644152159874	89.29	DOWN_pEhEx_UP_U2AF84
EHI_095070A	-1.03602977679506	2.72778064541221	0.00509223682285772	0.107140662752926	26	27	83	62	4.01796079620087	4.21261682641518	7.85762234523526	9.12907432526089	89.29	UP_pEhEx_DOWN_U2AF84
EHI_198930A	-1.13835862670645	6.85211171957516	0.00517170727374707	0.108192864070807	373	553	1232	1361	57.6422837301126	86.2806335187999	116.633623244938	200.397905752904	89.18	UP_pEhEx_DOWN_U2AF84
EHI_202460A	-1.47376221755017	6.32315385643985	0.00518795524800869	0.108192864070807	189	354	764	1103	29.2074842493064	55.2320872796657	72.3279936356595	162.409177109077	89.18	UP_pEhEx_DOWN_U2AF84
EHI_054230A	-1.02747130195064	3.23767704133558	0.00531570733843448	0.10964063893066	39	38	110	96	6.02694119430131	5.92886812606581	10.4137163611552	14.1353408907265	89.04	UP_pEhEx_DOWN_U2AF84
EHI_092470A	-1.0242748615173	10.5889896887173	0.00528811627372369	0.10964063893066	4960	8100	18512	16144	766.503290352167	1263.78504792455	1752.53379343368	2377.09315979051	89.04	UP_pEhEx_DOWN_U2AF84
EHI_141810A	-1.10445280891426	5.42934797661864	0.00532685824969408	0.10964063893066	125	224	537	448	19.3171192125042	34.9491173747037	50.8378698721847	65.9649241567238	89.04	UP_pEhEx_DOWN_U2AF84
EHI_140540A	-0.886365014396971	9.87689528013193	0.00535644171857602	0.109772273141727	3436	5056	12921	8262	530.988972913316	788.851506457599	1223.23299184078	1216.52277540815	89.02	UP_pEhEx_DOWN_U2AF84
EHI_124880A	-1.07774484903706	3.48740738308426	0.00539322120343119	0.109948671979015	48	42	124	122	7.41777377760162	6.55295950775695	11.739098443484	17.963662381965	89.01	UP_pEhEx_DOWN_U2AF84
EHI_141890A	-1.24258048912276	3.60094470127215	0.00541149990940231	0.109948671979015	30	60	152	128	4.63610861100101	9.36137072536707	14.3898626081417	18.8471211876354	89.01	UP_pEhEx_DOWN_U2AF84
EHI_101730A	2.52044349312611	1.38722714173072	0.00548299691884634	0.110925245358199	27	27	14	0	4.17249774990091	4.21261682641518	1.32538208232884	0	88.91	DOWN_pEhEx_UP_U2AF84
