NOISeq_CDC5_1	NOISeq_CDC5_2	NOISeq_CDC5_3	NOISeq_pEhEx_1	NOISeq_pEhEx_2	NOISeq_pEhEx_3	DESeq2_CDC5_1	DESeq2_CDC5_2	DESeq2_CDC5_3	DESeq2_pEhEx_1	DESeq2_pEhEx_2	DESeq2_pEhEx_3
EHI_081130A	16.0548119396696	57.4717015060587	35.22113736372	106.248722058458	187.871848827201	112.237687564028	15.6577124002204	60.9107733032586	20.4932412952683	115.206554622971	201.203094602337	75.0070419488634
EHI_081290A	21.8227737819979	18.4043631489943	33.3470526760074	12.8390174027449	8.65043973867549	6.40923748830837	17.0811408002404	14.056332300752	27.5598762246712	9.36053256311638	5.58897485006491	4.20600235227271
EHI_081390A	19.5651645203263	21.3792902177539	29.5801843754945	11.5554212844456	10.1708849920338	7.35854541033446	17.0811408002404	18.7417764010026	20.4932412952683	9.36053256311638	7.82456479009087	4.20600235227271
EHI_081690A	68.3651475671191	130.176755249212	60.6876697918654	169.020969915366	205.008595307933	259.124816268667	99.6399880014025	190.931847085214	23.3198952670295	250.574256304962	298.451256993466	113.562063511363
EHI_082070A	299.886711126433	330.517684119336	256.037134588086	498.825632478386	678.535777037239	673.212249589303	307.460534404328	337.351975218048	173.132555770371	514.109250005007	686.326111587971	501.916280704544
EHI_083400A	531.080965903865	594.027189910182	774.29454562519	264.435345906718	231.88511036608	163.19646388089	706.020486409937	785.983247817049	366.051689343069	351.379991600061	301.804641903505	83.4190466534088
EHI_083430A	136.183835187661	154.579724889046	425.081161723944	95.7057229816481	107.123328078683	30.8072883918076	232.018829203266	262.384869614037	139.212708109237	162.729258404946	178.847195202077	9.81400548863633
EHI_083560A	134.732705015601	109.430981490795	6.98862824819996	69.0569808662574	169.618049649486	1720.14109594912	422.75823480595	340.866058293236	0	215.292248951677	524.245840936088	262.174146624999
EHI_083590A	1642.05074669811	2183.37235986431	661.093750692751	2007.75568813541	3069.23090827291	6408.11564266011	2298.83686603236	3042.02458208774	291.145359091399	2818.96038343082	4226.38278161908	3107.53473793749
EHI_084660A	92.7016890737718	92.8894226164329	249.371272479018	43.9929059662019	49.8791348275928	15.9595013993709	148.036553602084	147.591489157896	88.332936617536	69.1239327737825	77.1278529308957	4.90700274431817
EHI_085700A	23.8670517713587	10.4050278699377	35.1175006761749	10.3151389828703	9.09568813432534	4.49236775730641	24.1982828003406	9.37088820050132	20.4932412952683	9.36053256311638	7.82456479009087	1.4020007840909
EHI_085950A	23.7312786773602	22.8019822279041	43.7162225072893	14.5728382996664	6.38115964481568	5.09556374363253	27.0451396003807	25.7699425513786	21.9065682811489	15.8409012606585	5.58897485006491	1.4020007840909
EHI_086030A	38.4423491808999	18.3076119264869	59.8661117731333	5.78342832674238	10.4850790476382	3.79483836739318	34.1622816004808	15.2276933258147	45.2264635481784	3.60020483196784	7.82456479009087	1.4020007840909
EHI_086230A	3842.50188270302	4232.98368292117	14009.4885678394	2263.5027632082	3679.0895289126	783.974232216338	3897.34695925486	4271.95365840354	9780.22274229358	2301.25092859384	3668.60309158261	598.654334806816
EHI_086530A	40.9058104875794	43.846525815837	31.5258178248342	80.6724210044722	103.814174690875	115.251257291303	42.7028520006011	45.683079977444	18.3732508164475	86.4049159672281	109.543907061272	77.8110435170452
EHI_087110A	15195.0518061654	14935.9334031412	41405.9787368444	9457.52475181322	7698.68732456087	2795.94809885864	21338.6151447003	20868.9680225164	18256.6513401123	13316.4376324826	10627.9945748834	1350.82775547159
EHI_087380A	24.8205280559159	20.8944843722052	7.04552283510764	58.5077426944797	63.5413960793354	209.920537483141	18.5045692002605	15.2276933258147	4.94664445058201	46.0826218491883	49.1829786805712	217.31012153409
EHI_087570A	2195.13482628006	2681.96765465741	3399.0643363391	5916.79197581585	11225.5561836507	5863.49164572328	1392.11297521959	1692.61668121555	4604.61931999891	3765.09421327197	7005.22107707136	8714.13587351702
EHI_087730A	11.9713651793214	17.7340266056968	28.419922630701	5.15938080295256	4.47403432387743	2.73335689466506	12.8108556001803	19.9131374260653	13.4266063658655	4.32024579836141	3.35338491003895	0
EHI_087790A	39.2525898721806	67.7185866966661	154.615132862564	22.4351470140794	27.5568721330965	7.63823873321227	83.9822756011821	146.420128132833	34.6265111540741	46.8026628155819	57.0075434706621	0.701000392045452
EHI_087870A	62.8321203473371	45.7079790401645	88.8594425550623	35.9422520128042	25.1629635424303	17.2706966170379	65.4777064009216	46.8544410025066	55.8264159422827	36.722089286072	24.5914893402856	10.5150058806818
EHI_088600A	864.47461971488	5.37198061650961	12.5948001716386	5.33025108212654	5.4317829593115	28.2907113723745	175.081693202464	0	77.7329842234317	0	0	201.187112517045
EHI_089770A	2.99511057470537	2.99782405155715	14.0902297466388	84.7130716985282	91.8462673631322	14.9646048152634	0	0	28.2665397176115	36.722089286072	39.1228239504544	32.9470184261363
EHI_090020A	3412.1007437554	4369.27697888948	9971.75053310067	16150.0824251069	32405.7717762714	8770.98191600857	2452.56713323452	3125.19121486719	11326.4024648469	11645.9425904496	22913.6790902961	10927.1941112045
EHI_090400A	1415.88281195935	3134.74926539279	541.841954020719	2630.58991005898	2988.07474794051	9629.31623085631	2288.87286723222	5045.0519349449	194.332460558579	4266.24272588189	4751.74641752519	3809.93713076703
EHI_090410A	274.669088880118	313.262491119463	43.071032053202	239.097159881928	347.085865676027	1814.68021236729	355.857100005009	404.11955364662	19.7865778023281	310.337656515628	442.646808125141	973.689544551133
EHI_091130A	30.7451225466246	82.6116273855391	44.8969133765441	1.85964634512762	28.2515246842865	6.10006010739397	29.8919964004207	83.1666327794493	28.9732032105518	0	26.8270792803116	2.80400156818181
EHI_091250A	512.944220982524	540.819102203437	190.567019058357	445.314964732608	673.429838591213	1411.2728773627	569.371360008014	597.394122781959	115.186149349267	495.388184878775	735.509090268542	945.649528869315
EHI_091470A	11.6804443447921	14.7485985894222	7.70218120822059	28.0159384521881	32.521837798316	52.6388330817234	7.11714200010018	9.37088820050132	6.35997143646259	19.4411060926263	22.3558994002596	59.5850333238634
EHI_092080A	3288.05135306137	3299.92664276575	13085.6659853002	1463.21135798697	2954.31096256819	454.949811383302	5975.55242328411	5966.91306166922	4003.95535099967	2664.87161662259	5278.2278484013	151.416084681818
EHI_092110A	568.176399468355	333.875639912039	257.931698521894	641.902497314161	1150.01039388602	1633.7578114829	165.117694402324	96.0516040551386	1040.2086616081	187.210651262328	329.74951615383	7254.65305727839
EHI_092120A	31623.6477092243	25706.3263214873	40331.1545433319	15694.7823370168	18607.415048773	11775.3754352561	25428.1249379579	20565.5855170252	39129.3709310896	12653.2799024342	14709.0640104008	12529.6810074204
EHI_092320A	2.78850609778123	21.6174049375174	17.4205361391694	45.8314508167926	109.637472963225	27.7526316800678	0	9.37088820050132	30.3865301964324	21.601228991807	52.5363635906101	54.6780305795453
EHI_092500A	212.867015872541	209.873390977501	1238.73774375804	92.6046942043591	150.790557019553	19.0787996586406	281.838823203967	276.441201914789	585.824035647499	121.686923320513	195.614119752272	8.41200470454543
EHI_092620A	129.247410045936	140.617801609491	87.1021046004461	244.687422982287	202.831658665104	330.56184261285	116.721128801643	126.506990706768	68.5463588152079	223.212699582006	181.082785142103	290.214162306817
EHI_092680A	680.585228135523	623.497909141348	194.651931018459	830.911037386708	693.024772441088	2482.61167465	543.749648807653	495.485713601508	187.972489122117	666.03789391405	544.366150396322	2652.58548349999
EHI_092930A	71.1177767116545	133.578617649108	245.414949018403	403.542421189558	494.167960251127	158.449452072957	101.063416401423	190.931847085214	101.759542983401	586.113346644364	704.210831108178	71.5020399886361
EHI_093570A	130.674242686306	167.135272389535	28.6069425744945	150.567237080933	156.247636672569	737.447191830282	167.964551202364	214.359067586468	12.7199428729252	194.411060926263	197.849709692298	395.364221113635
EHI_093580A	307.539155191803	374.383512880133	310.354906069253	532.81535239613	793.907472656051	693.96846749341	243.406256403426	295.182978315792	303.158638471383	424.104129205811	620.376208357205	745.864417136361
EHI_093740A	1147.09757673687	1412.13326977638	3318.46041881438	1103.87163811685	1390.94638524201	416.286229713016	1968.60147722771	2411.83235060403	1098.86173152215	1899.46806934623	2347.36943702726	150.014083897727
EHI_093910A	33.0380878083375	39.1935940979447	22.8626521256868	47.1899559063231	152.406264696194	139.63561600161	15.6577124002204	18.7417764010026	38.8664921117158	23.0413109245942	76.0100579608828	274.792153681817
EHI_094030A	523.070061829704	1595.64514177877	442.242437725074	1443.55326688574	1717.46580962556	2836.77535133264	920.958174812963	2800.72421092483	139.919371602177	2553.26526683159	2978.9235950846	991.21455435227
EHI_094810A	21.9775799434648	8.1078921342514	12.4550904336669	25.7800420730451	55.4641141324391	39.1262477943786	15.6577124002204	4.68544410025066	10.5999523941043	18.7210651262328	41.3584138904803	40.6580227386362
EHI_095050A	362.417085691998	585.642130276556	72.9447826643962	429.63339432445	564.992415776203	2743.63953603651	627.731924408836	1010.88456462908	22.6132317740892	746.68248215013	963.53926415119	979.297547687497
EHI_095200A	28.4207363350729	16.4825161539529	47.9203476706611	7.54753820662322	6.88891417947724	3.54960082371058	29.8919964004207	16.3990543508773	27.5598762246712	6.48036869754211	5.58897485006491	0.701000392045452
EHI_095820A	31.8306028226551	63.1961755997237	22.9310478561152	81.692245722984	124.861283276038	189.334635348824	29.8919964004207	60.9107733032586	14.839933351746	79.924547269686	120.721856761402	146.5090819375
EHI_095830A	45.7510883608308	73.2705615320085	41.1614268803667	275.930524960927	345.421306993876	411.981319346051	44.1262804006211	71.4530225288226	27.5598762246712	276.49573109513	339.809670883946	317.55317759659
EHI_095850A	723.4725583351	979.079166492835	363.628913985076	945.537285094313	1335.98092736856	2544.58906684067	569.371360008014	767.241471416046	360.398381399547	746.68248215013	1035.07814223202	2778.06455367613
EHI_095940A	49.489373266327	51.1042035498577	29.7448463665703	93.973758257293	76.924183078325	135.554533584233	51.2434224007213	52.7112461278199	17.6665873235072	99.3656533623124	79.3634428709217	93.9340525340906
EHI_096200A	9.57310544577757	8.35012494471207	8.32858466211613	25.1096303801346	59.114334370006	41.9366091216238	4.27028520006011	3.514083075188	9.89328890116403	13.6807783614778	33.5338491003895	64.4920360681816
EHI_096320A	32.0912323375365	40.2760528949929	8.36509181743503	45.8244397696782	36.8824103952031	196.745736843866	15.6577124002204	19.9131374260653	12.0132793799849	23.0413109245942	17.8847195202077	372.231208176135
EHI_096350A	209.087518686904	292.093470154403	1280.58334215776	162.449209948859	410.562190311789	44.4580052679999	347.316529604889	483.772103350881	439.544692608859	270.015362397588	672.912571947815	15.422008625
EHI_096380A	50.0882408794751	41.7572714553924	13.1276370808164	73.3879769481509	91.3568599872035	281.893767641878	48.3965656006812	39.8262748521306	7.77329842234317	72.0040966393568	88.3058026310256	217.31012153409
EHI_096500A	12.9099599862035	7.15173311355095	5.48869611831644	16.9299201192581	19.4597057332049	32.0398245308313	9.96399880014025	4.68544410025066	2.82665397176115	13.6807783614778	15.6491295801817	26.6380148977272
EHI_096730A	146.117569071037	146.122113258522	133.608050717541	69.977628946936	66.8124406764169	69.8538102068813	156.577124002204	155.791016333335	83.386292166954	74.1642195385375	69.3032881408049	46.9670262670453
EHI_096750A	18.9797389660932	42.6271000265144	18.6524014993524	57.4070974656182	80.7374411110033	96.0682301355216	21.3514260003005	50.3685240776946	8.47996191528345	69.1239327737825	96.1303674211164	53.9770301874998
EHI_097910A	3.81548494029515	3.81894165075894	7.24960885219625	15.1246482052535	32.5770430795524	11.5019294425942	0	0	21.9065682811489	3.60020483196784	8.94235976010385	40.6580227386362
EHI_097930A	37.7756877469539	31.6461476867948	58.2477673154174	110.686511254798	190.612969342632	85.3086700332313	24.1982828003406	19.9131374260653	69.2530223081482	74.1642195385375	126.310831611467	112.160062727272
EHI_098210A	90.8246806505576	112.207150532074	279.901035092193	52.1923495650598	88.8737090108247	23.9650332760223	82.558847201162	101.908409180452	219.77234630443	46.8026628155819	79.3634428709217	18.9270105852272
EHI_098250A	12.6104319992276	12.9762851566541	6.54640755743511	29.6523564455997	28.7258145119671	56.7934425824891	11.3874272001603	11.7136102506267	2.82665397176115	29.5216796221363	27.9448742503245	39.2560219545453
EHI_098300A	41.2373989967933	56.493869896217	137.676005622902	23.1824115672536	23.5514098470953	7.76219400476887	69.7479916009817	96.0516040551386	43.1064730693576	38.1621712188591	38.0050289804414	1.4020007840909
EHI_098310A	50.3510086261364	51.7241228700381	90.2438661633664	32.2506606003926	29.0872895554791	16.5197468079847	52.6668508007413	53.8826071528826	55.8264159422827	33.1218844541041	29.0626692203375	9.81400548863633
EHI_098380A	116.157842803479	285.308787186719	148.048417374671	376.791336064661	308.458885778348	399.922197608301	106.757130001503	263.5562306391	114.479485856327	351.379991600061	281.684332443271	342.088191318181
EHI_098440A	995.658509364264	1093.80692911939	3603.342404226	335.59597953011	394.967665879339	94.2248410864107	1551.53695602184	1696.13076429074	1367.39385883946	522.74974160173	603.60928380701	37.8540211704544
EHI_098470A	1.77564561227526	1.77725429187011	683.47849557977	300.733912547777	7555.08023110865	2.57537596448901	0	0	390.078248103039	349.939909667274	8668.49999245067	0
EHI_098550A	158.952711240795	164.621660874878	128.153683477959	201.216744504566	372.488592057952	335.709977004098	129.531984401823	133.535156857144	118.012803321028	164.889381304127	300.686846933492	342.088191318181
EHI_098800A	300.434168208195	273.524965487692	384.51424295176	620.915440549959	815.110413311232	516.064666911192	241.982828003406	219.044511686718	366.758352836009	503.308635509104	648.321082607529	540.471302267044
EHI_098970A	43.1337938130779	59.5077983034836	227.898631918191	47.9221239161247	37.6859059692383	8.82275942961953	81.135418801142	112.450658406016	62.1863873787453	90.7251617655895	69.3032881408049	1.4020007840909
EHI_099200A	10.0236780714836	16.7357363630924	11.901321465107	37.6013544507274	36.4959204675911	39.7798395760082	5.69371360008014	10.542249225564	11.3066158870446	25.9214747901684	24.5914893402856	46.2660258749999
EHI_099360A	7.40286661360662	3.47068675365006	6.19269863955435	23.2967750417987	12.9392955136672	14.5159055833534	1.42342840002004	0	14.839933351746	7.20040966393568	3.35338491003895	43.462024306818
EHI_099670A	23.5395792564042	15.3098512709339	35.1840451253757	7.99935198029135	7.29388855955715	4.28335631143175	22.7748544003206	14.056332300752	21.9065682811489	6.48036869754211	5.58897485006491	1.4020007840909
EHI_099720A	84.4106612172375	77.5360928400101	72.6736196044586	157.145011549283	335.653928049692	267.452971044753	39.855995200561	36.3121917769426	139.919371602177	75.6043014713246	159.844680711856	572.717320301135
EHI_099860A	17.7591921925811	20.1129116805612	46.7646137318037	178.60558604025	388.203928756893	108.48206873503	7.11714200010018	8.19952717543866	91.8662540822374	84.2447930680474	181.082785142103	237.639132903408
EHI_100320A	49.253974699935	123.831045238257	38.6915514103437	133.03850459784	162.366921338567	267.600335222118	69.7479916009817	178.046875809525	14.839933351746	192.970978993476	231.383558792687	120.572067431818
EHI_100340A	21.9195435843949	22.9631142757328	8.93943259411946	35.6917379913635	33.7655829325586	89.512450519256	15.6577124002204	16.3990543508773	7.06663492940288	26.641515756562	24.5914893402856	95.3360533181815
EHI_100810A	118.216007509532	124.849148837209	172.894792410385	59.1547142049314	17.0741465241063	19.695532112047	204.973689602885	215.53042861153	54.4130889564022	101.525776261493	26.8270792803116	5.60800313636362
EHI_101230A	131.093113204698	212.077687565275	96.1507013759238	263.905852655683	369.186287297183	494.765105166	166.541122802344	269.413035764413	46.639790534059	338.419254204977	465.0027075254	269.184150545454
EHI_101730A	81.4177326433926	41.2834554559498	28.8792846889116	19.9405353418473	2.58207529675066	12.3236625763793	45.5497088006411	22.2558594761906	42.3998095764173	10.0805735295099	0	18.2260101931818
EHI_102170A	24466.8280596348	63686.3975062972	7600.5785866578	49127.9658677015	53804.3139802716	226527.493654481	52268.2908487357	135371.850944442	1850.75168801061	105239.027525185	113007.953673342	60536.9918562612
EHI_103280A	65.7551062810984	36.2059899156668	55.0204036679481	17.2586440945589	29.0904956011597	19.5503076778985	48.3965656006812	25.7699425513786	55.8264159422827	11.5206554622971	20.1203094602337	20.3290113693181
EHI_103310A	192.266900203642	435.54140990246	325.545113609709	1317.05611178988	2052.93788081822	1272.8334960869	337.352530804748	763.727388340858	102.466206476342	2332.93273111516	3566.88374931142	443.032247772726
EHI_103320A	51.8929668536556	38.1739706974123	95.8812348476023	20.264610781355	26.2071650443613	10.3542096564777	58.3605644008214	42.168996902256	53.7064254634619	21.601228991807	27.9448742503245	4.90700274431817
EHI_103370A	6.04016027099837	40.2330150684915	30.4087862861835	131.680141253067	124.632700262368	60.758606929266	2.84685680004007	28.112664601504	31.0931936893727	96.4854894967381	89.4235976010385	70.1000392045452
EHI_103410A	68.6739823794846	330.707889480327	63.7874034868019	256.246870563615	279.38191719646	532.128214620912	156.577124002204	762.556027315795	12.7199428729252	594.753838241087	636.025337937387	124.778069784091
EHI_103430A	205.080980440178	238.49690741265	1272.90424000073	124.925074926634	213.319098183542	25.6993112037425	338.775959204768	392.405943395993	440.251356101799	205.93171638856	346.516440704024	8.41200470454543
EHI_103470A	26.6535454554579	20.0842129149742	27.9725916985703	49.3458747138915	67.0226139214031	49.5520244685708	11.3874272001603	8.19952717543866	53.7064254634619	22.3212699582006	30.1804641903505	106.552059590909
EHI_103510A	836.886159018141	1234.48242656161	2686.97656310353	3485.81353098978	7817.21662072063	2027.44434292428	464.037658406531	681.732116586471	4388.38029115919	1942.67052732985	4273.33017035963	3631.18203079544
EHI_103540A	13.2326799534708	13.1533638467976	7.61567636250598	24.2744321541124	21.4873063385955	41.1501787450371	7.11714200010018	7.02816615037599	7.77329842234317	14.4008193278714	12.2957446701428	56.0800313636362
EHI_103560A	34.8382306193074	41.8973838918389	40.7212674624225	17.6877950532933	20.6338269703066	17.7048504042064	24.1982828003406	29.2840256265666	42.3998095764173	11.5206554622971	13.4135396401558	18.9270105852272
EHI_103900A	170.148703710151	168.525831563017	739.063545850552	30.3096092935961	28.6627677838149	6.59659977127736	331.658817204668	326.809725992484	201.399095487982	56.8832363450919	52.5363635906101	0.701000392045452
EHI_104360A	701.365067823919	620.470005944215	1033.26831775931	1292.14876627131	2501.05437076605	1177.25696633627	391.44281000551	344.380141368424	1669.13917032496	724.361212191929	1376.00560808598	2086.17716672727
EHI_104390A	1318.43086306089	3263.37635123065	1130.85893782196	2766.48307585682	3455.4584715741	5072.14245904695	1941.55633762733	4785.00978738099	464.277914861769	4087.67256621628	5006.60367068815	2288.7662800284
EHI_104560A	129.682582627337	119.091160063087	583.792425518848	112.293554538584	120.149367757954	23.6554957095201	143.766268402024	131.192434807019	351.211755991323	124.567087186087	130.782011491519	14.020007840909
EHI_105120A	17.0343805782802	16.5020006226991	8.18803538476077	40.845291545887	50.4810457607663	91.079737456707	17.0811408002404	16.3990543508773	3.53331746470144	43.9224989500076	53.6541585606231	58.884032931818
EHI_105270A	130.326700322828	124.21165206676	45.2327790265543	197.603285036112	195.723264823287	521.341162025898	140.919411601983	133.535156857144	26.8532127317309	215.292248951677	209.027659392428	356.10819915909
EHI_106330A	886.275778198993	1217.97059901841	190.212127153816	771.496734499877	768.921055349114	3806.44386687319	1226.99528081727	1678.5603489148	84.0929556598942	1070.70091702724	1046.25609193215	1872.3720471534
EHI_107090A	53.9586093628611	50.6892523904287	152.08190215714	29.2417909282076	29.5667312963493	9.86864959428728	64.0542780009016	59.7394122781959	79.8529747022525	33.8419254204977	33.5338491003895	4.20600235227271
EHI_107130A	162.174385696019	105.337960896619	868.921770731226	80.0769779729336	227.805390965066	19.6945131970267	175.081693202464	112.450658406016	545.544216549902	85.6848750008346	242.561508492817	11.9170066647727
EHI_107170A	162.036544955296	290.295590244651	213.134076907894	101.616629294366	21.5035813480441	39.2353223312361	408.52395080575	730.929279639103	39.5731556046561	255.614543069717	50.3007736505842	7.01000392045452
EHI_107290A	3992.94113343562	6107.84908887703	1157.98541814905	5406.45494800053	10645.6789104441	28686.823658078	6270.20210208825	9544.2496322106	434.598048158277	8513.76438663755	16439.4106239809	11840.5976220397
EHI_107660A	49.9757971140339	61.5580882741063	26.0915029246694	94.9066471677624	115.05922922985	211.065710897658	51.2434224007213	63.2534953533839	15.5465968446863	99.3656533623124	118.486266821376	149.313083505681
EHI_108690A	3821.88972206764	3284.09188871439	4200.3924904911	1766.70254416277	1480.60250354247	1294.98072324112	3700.91384005209	3163.84612869426	3129.81261023253	1714.41754098309	1408.42166221636	1057.10859120454
EHI_109000A	30.1182062744763	35.081561134394	89.487887884245	11.3280575726431	16.3099798177324	4.99373651699243	44.1262804006211	51.5398851027573	33.2131841681935	15.1208602942649	22.3558994002596	0.701000392045452
EHI_109880A	8.63733998576193	8.86244358260324	8.37203791071424	34.464606031705	56.0564075250961	44.2849775013348	5.69371360008014	5.85680512531333	5.6533079435223	28.0815976893491	45.8295937705322	40.6580227386362
EHI_110280A	1286.58394300677	1452.01573160515	319.498014231923	1059.9913746078	1228.48677571633	4460.32293654957	1646.90665882318	1849.57905857395	158.999285911565	1360.15738551745	1545.91044352795	2453.50137215908
EHI_110400A	7053.02254502474	9814.87147641286	2587.96462828313	10557.2850758884	13252.6901103103	33319.1487441413	12015.1591245691	16636.840638965	867.076105837733	18034.8660852597	22198.2903094878	12259.7958564829
EHI_110470A	12.1300354598611	18.8768792070112	5.7494485025863	22.6135622952078	30.6666925209902	70.5494441886245	11.3874272001603	18.7417764010026	2.11999047882086	23.0413109245942	31.2982591603635	46.2660258749999
EHI_110570A	208.768501436507	257.080527149469	296.156453702395	516.183385159072	949.131951014647	574.290940237852	98.2165596013824	120.650185581455	598.543978520424	245.533969540207	443.764603095154	1275.82071352272
EHI_110730A	14.7307440028859	22.1102064654115	5.73815385351418	37.629917518228	46.1846175207049	136.256473536311	14.2342840002004	22.2558594761906	2.11999047882086	39.6022531516462	48.0651837105582	91.1300509659088
EHI_110740A	4138.00656994758	5704.04218885669	34106.1692039379	2137.60590585705	2843.69240501913	286.424280976914	11905.5551377676	16329.9440503986	5451.20218454138	6164.99075426173	8042.5348092434	49.0700274431817
EHI_110750A	109.218051301149	123.783384784777	29.9373221179651	143.232374990757	186.023782716685	579.237480744886	156.577124002204	176.875514784462	11.3066158870446	206.651757354954	263.799612923064	264.978148193181
EHI_110810A	80.1938018463224	158.084072878992	47.5293983588321	144.538366146454	174.826468781246	334.027790809416	129.531984401823	256.528064488724	15.5465968446863	236.17343697709	280.566537473258	127.582071352272
EHI_111050A	592.061745078531	906.987469957688	556.343839461126	1232.30201443976	1916.13196572252	1805.54013561633	886.795893212482	1352.92198394738	221.89233678325	1853.38544749704	2826.90347916283	792.831443403407
EHI_111070A	756.676002587336	1096.14533740161	170.447094791092	734.235279993429	866.018045958037	3771.75126209123	1225.57185241725	1767.58378681956	60.0663968999245	1192.38784034775	1379.35899299602	1485.41983074431
EHI_111610A	173.142333933158	219.919395173538	100.880798940211	218.471959982053	319.161920499311	467.334401027394	219.207973603085	277.612562939852	49.4664445058201	277.935813027917	399.052804294634	256.566143488636
EHI_111800A	13.4456320988927	11.5004957669118	13.8376414318527	27.7334208763049	27.6952485295425	24.3050269860063	8.54057040012021	7.02816615037599	12.7199428729252	19.4411060926263	19.0025144902207	25.9370145056817
EHI_112800A	96.5513523541676	75.957004366612	43.6781845900345	218.690866681897	310.786101108624	500.33406659464	78.2885620011019	60.9107733032586	38.8664921117158	180.010241598392	251.503868252921	508.225284232953
EHI_112830A	882.664984417679	940.7409192531	1557.05953349558	493.031401482423	639.745845545831	295.297484618967	1266.85127601783	1343.55109574688	662.85035637799	708.520310931271	902.060540800476	136.695076448863
EHI_113950A	809.78481401826	996.698606599679	4260.08128799781	120.570808364469	622.322261303158	51.9803230080087	1258.31070561771	1541.51110898247	1622.4993797909	185.770569329541	950.125724511034	20.3290113693181
EHI_114320A	184.797480373979	182.452191029983	75.6404789278181	213.950525802975	446.030585570041	715.974386457019	176.505121602484	173.361431709275	55.1197524493424	205.211675422167	421.408703694894	586.737328142044
EHI_114330A	1290.8000386284	1476.02185073526	2981.87275006325	1119.79777944482	1038.2127145268	461.721272456002	1505.9872472212	1713.70117966668	1704.47234497197	1309.7545178699	1190.45164306383	288.111161130681
EHI_114770A	235.493334364867	467.24080161083	76.789980875855	360.203986980195	268.004965986594	1167.10495499328	441.262804006211	873.835324696749	21.1999047882086	678.278590342741	494.065376745738	370.829207392044
EHI_114920A	230.68113279491	228.152460529865	1106.22974801945	2458.06438934259	5086.65805283662	747.944462290851	130.955412801843	128.849712756893	1726.37891325312	1413.44041703057	2869.37968802332	1279.32571548295
EHI_115270A	375.820601510095	318.718203582777	490.013808605709	112.352273238406	180.428646574925	96.1433527850846	350.163386404929	295.182978315792	381.598286187755	103.685899160674	164.315860591908	80.615045085227
EHI_115390A	72.3276550715162	58.5587379742671	48.8254168788085	105.257118352924	123.811813396462	151.242483944986	49.8199940007012	39.8262748521306	54.4130889564022	73.4441785721439	84.9524177209866	189.270105852272
EHI_115400A	375.820601510095	318.718203582777	490.013808605709	112.352273238406	180.428646574925	96.1433527850846	350.163386404929	295.182978315792	381.598286187755	103.685899160674	164.315860591908	80.615045085227
EHI_115500A	37.7126276657021	26.3675985012701	59.2127513206043	22.4338956913544	13.1972034454404	8.65803789020756	49.8199940007012	33.9694697268173	25.4398857458504	28.8016386557427	15.6491295801817	2.80400156818181
EHI_116360A	259796.012305943	245298.212320733	717411.17548863	167068.507639355	151270.611203093	52545.357078882	270953.866229014	254543.778912268	481875.955826461	174715.060331534	155107.465628941	38711.344649926
EHI_116830A	1563.87683281352	1418.78416425579	3821.7713077146	983.66352971303	2015.87152993635	492.844660347845	2250.44030043168	2031.14001745866	1624.61937026972	1418.48070379533	2852.61276347313	228.526127806817
EHI_117270A	475.482691699347	459.821930980403	90.3584605991669	104.293621392066	8.90279003356165	145.319702797807	395.71309520557	380.692333145366	81.2663016881331	85.6848750008346	5.58897485006491	144.406080761363
EHI_117850A	1028.94362845851	1477.76029893198	1609.34842865258	5084.70000468907	8840.06298389079	4858.58870007788	1019.17473441435	1457.17311517796	1158.22146492913	5057.56774794842	8622.67039868014	3838.6781468409
EHI_117880A	372.072996356298	554.825964922121	1593.39039958135	187.370238063778	472.780751822938	78.6823235837615	446.956517606291	664.161701210531	869.196096316554	224.652781514793	558.897485006491	45.5650254829544
EHI_118080A	57.9371126716152	134.932549449941	30.2392656076677	203.912884365714	229.654583995317	576.025169825265	82.558847201162	194.445930160402	11.3066158870446	297.376919120544	328.631721183817	260.772145840908
EHI_118270A	11820.2756800832	11898.3471365604	33029.4482966522	41491.5667900288	151948.983576086	30321.2202018682	5141.42338087237	5149.30306617548	76388.2035963663	18099.6697722351	64994.1885314048	76917.2680171872
EHI_118670A	31.3856608242179	52.4545426454577	94.5873988751207	201.808625072353	418.429860300187	128.559724339478	14.2342840002004	24.598581526316	178.079200220953	99.3656533623124	203.438684542363	266.380148977272
EHI_118720A	138.205283976645	160.330003493168	113.119124564925	232.851143617291	269.833249034273	326.706874963577	98.2165596013824	113.622019431079	125.786101743371	167.049504203308	190.025144902207	402.37422503409
EHI_119540A	2276.3575601916	1830.73846446687	2845.69643507544	6139.39282037557	10811.8498983809	6189.17942860737	1019.17473441435	815.267273443615	6305.55834750619	2758.47694225376	4764.04216219533	15046.2724148636
EHI_119590A	189814.312628214	163712.021689506	243359.161030213	95618.8983202895	98697.1301135208	69448.026432008	139814.831163568	119980.167075119	267307.479484044	70621.6179838811	71472.9281776001	83670.0047937611
EHI_119890A	660.721414295662	590.248188471316	881.034191838643	412.966760096849	244.770078306966	216.540694924059	589.299357608295	523.598378203012	733.516705672019	368.660974793507	213.49883927248	196.280109772727
EHI_120300A	275.721408468164	237.044818040205	549.984809501548	111.369336703515	144.170309329095	56.5018480094555	260.487397203666	222.558594761906	419.051451313591	104.405940127067	133.017601431545	45.5650254829544
