baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	CmasM_1.1	CmasM_2.1	CmasM_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_177050.mRNA	40.402185177145	0.332013752607198	0.468394761517291	0.70883318919215	0.478427999194187	0.836147487263772	35	48	47	47	33	40	45.323777487359	55.0607705148565	35.1580529684322	35.8622507868184	40.0086697423244	30.9995895630795	16.39	DOWN_pEhEx_UP_CmasM
EHI_189100A	16.0984655822966	-0.609038627078144	0.859090786807892	-0.708933952535026	0.478365464261964	0.836147487263772	8	5	18	13	3	69	10.3597205685392	5.73549692863088	13.4647862432294	9.91934596231147	3.63715179475676	53.4742919963122	16.39	UP_pEhEx_DOWN_CmasM
EHI_035150A	9.1709451014966	0.594814519377767	0.841605273457149	0.706761872979224	0.479714471907511	0.836345810254469	12	7	13	14	4	8	15.5395808528088	8.02969570008324	9.72456784233232	10.682372574797	4.84953572634235	6.19991791261591	16.37	DOWN_pEhEx_UP_CmasM
EHI_080250A	70.8974303356043	0.309662434689592	0.438265346224213	0.706563814267831	0.479837582855896	0.836345810254469	64	54	117	68	41	118	82.8777645483137	61.9433668292135	87.5211105809909	51.8858096490138	49.7077411950091	91.4487892110846	16.37	DOWN_pEhEx_UP_CmasM
EHI_089990A	722.26768977555	-0.340890522270928	0.482585384507488	-0.706383850847102	0.479949460926248	0.836345810254469	516	639	603	762	513	1649	668.201976670779	732.996507479027	451.070339148184	581.426278713949	621.952956903407	1277.95807973795	16.37	UP_pEhEx_DOWN_CmasM
EHI_127090A	9.13140837035237	0.60392611245273	0.854000215046797	0.707173255711225	0.479458816345433	0.836345810254469	7	10	15	15	7	4	9.06475549747181	11.4709938572618	11.2206552026911	11.4453991872825	8.48668752109911	3.09995895630795	16.37	DOWN_pEhEx_UP_CmasM
EHI_132040A	388.398905545777	0.42749409241201	0.603843694858986	0.707954883112328	0.478973275538137	0.836345810254469	574	336	291	387	173	618	743.309950792688	385.425393603995	217.680710932208	295.291299031888	209.742420164307	478.943658749579	16.37	DOWN_pEhEx_UP_CmasM
EHI_138000A	13.761129527093	0.564353379044186	0.79877506033682	0.706523534680984	0.479862622278228	0.836345810254469	17	8	22	13	4	26	22.0144062081458	9.17679508580941	16.456960963947	9.91934596231147	4.84953572634235	20.1497332160017	16.37	DOWN_pEhEx_UP_CmasM
EHI_174160A	15.9492938156542	0.77914228114978	1.10190147692402	0.707088879964815	0.479511245953393	0.836345810254469	7	12	48	22	16	1	9.06475549747181	13.7651926287141	35.9060966486117	16.7865854746809	19.3981429053694	0.774989739076988	16.37	DOWN_pEhEx_UP_CmasM
EHI_095130A	23.2920484774101	0.495916975170781	0.702576266744209	0.705855006274119	0.480278310654575	0.836608078455482	18	22	37	37	24	8	23.3093712792132	25.2361864859759	27.6776161666381	28.2319846619634	29.0972143580541	6.19991791261591	16.34	DOWN_pEhEx_UP_CmasM
EHI_088100A	9.35619825463029	-0.579961213433925	0.821988442826573	-0.705558841483964	0.480462527493693	0.836618306040429	5	3	17	10	6	24	6.47482535533701	3.44129815717853	12.71674256305	7.63026612485498	7.27430358951353	18.5997537378477	16.34	UP_pEhEx_DOWN_CmasM
EHI_134850A	60.4289827441819	0.420626575583036	0.596458834631311	0.705206379989388	0.480681811497791	0.836689565022685	52	123	18	108	34	22	67.3381836955049	141.09322444432	13.4647862432294	82.4068741484337	41.22105367391	17.0497742596937	16.33	DOWN_pEhEx_UP_CmasM
EHI_103250A	58.223742033139	0.41352009028082	0.587756114833197	0.703557274598793	0.481708526784426	0.837234049331508	28	100	59	86	52	33	36.2590219898872	114.709938572618	44.1345771305852	65.6202886737528	63.0439644424506	25.5746613895406	16.28	DOWN_pEhEx_UP_CmasM
EHI_135740A	49.9393320856544	0.337943271718879	0.480288096447153	0.703626165667554	0.481665612079625	0.837234049331508	37	57	69	76	39	38	47.9137076294938	65.3846649863921	51.6150139323793	57.9900225488978	47.2829733318379	29.4496100849256	16.28	DOWN_pEhEx_UP_CmasM
EHI_178750A	362.521373985909	-0.245685611220404	0.348900700452974	-0.704170587509378	0.481326545472348	0.837234049331508	300	325	324	479	388	433	388.48952132022	372.807300361007	242.366152378129	365.489747380553	470.404965455208	335.570557020336	16.28	UP_pEhEx_DOWN_CmasM
EHI_189150A	21254.6829281281	-0.316383657612262	0.449374666481669	-0.704053168126618	0.48139966342104	0.837234049331508	16437	13013	23775	18486	16340	51117	21285.3408731349	14927.2043064547	17784.7384962655	14105.3099584069	19810.3534421085	39615.1504923984	16.28	UP_pEhEx_DOWN_CmasM
EHI_086210A	17.181282105567	-0.442978900725887	0.631198392999296	-0.701806128847957	0.482800076107329	0.838253162757491	13	14	15	24	15	29	16.8345459238762	16.0593914001665	11.2206552026911	18.3126386996519	18.1857589737838	22.4747024332327	16.17	UP_pEhEx_DOWN_CmasM
EHI_143580A	207.812151604752	0.26818903366825	0.382324227945226	0.701470150373709	0.483009656562247	0.838253162757491	197	185	285	263	122	281	255.108119000278	212.213386359343	213.192448851132	200.675999083686	147.910839653442	217.772116680634	16.17	DOWN_pEhEx_UP_CmasM
EHI_159790A	31.3050982916363	-0.374804633745192	0.533856182462855	-0.702070419070722	0.482635248882401	0.838253162757491	14	15	62	35	15	79	18.1295109949436	17.2064907858927	46.3787081711234	26.7059314369924	18.1857589737838	61.2241893870821	16.17	UP_pEhEx_DOWN_CmasM
EHI_188100A	33.180771280317	0.372490007728061	0.531008803106814	0.701476144178222	0.483005917246221	0.838253162757491	34	35	36	58	22	22	44.0288124162916	40.1484785004162	26.9295724864587	44.2555435241589	26.6724464948829	17.0497742596937	16.17	DOWN_pEhEx_UP_CmasM
EHI_005920A	26.484384595052	-0.838942172137402	1.19888269853444	-0.6997700218403	0.484070939175977	0.839175998409115	11	0	14	7	4	160	14.2446157817414	0	10.4726115225117	5.34118628739848	4.84953572634235	123.998358252318	16.08	UP_pEhEx_DOWN_CmasM
EHI_092430A	8269.09115439832	-0.511823651294126	0.731428886555814	-0.699758596771075	0.48407807539865	0.839175998409115	1004	8391	13134	11807	10693	8892	1300.14493135167	9625.31094562835	9824.80569547636	9009.05521361627	12964.0213804447	6891.20875987258	16.08	UP_pEhEx_DOWN_CmasM
EHI_151580A	94.6835735474507	0.277034997368071	0.395651218969818	0.700200034993963	0.483802389765389	0.839175998409115	91	87	126	127	63	107	117.841821467133	99.7976465581774	94.2535037026056	96.9043797856582	76.380187689892	82.9239020812377	16.08	DOWN_pEhEx_UP_CmasM
EHI_040830A	17460.635193746	0.217848629148836	0.312079664036287	0.698054549057403	0.485143080741202	0.840711559570365	13039	17569	25793	20289	14036	20559	16885.0495616478	20153.3891078232	19294.2906428675	15481.0469407183	17017.0208637353	15933.0140456838	15.93	DOWN_pEhEx_UP_CmasM
EHI_104580A	35.0528422442106	0.454144761020802	0.651367564790885	0.697217340207293	0.485666788720909	0.841308310889875	24	22	91	40	31	23	31.0791617056176	25.2361864859759	68.0719748963263	30.5210644994199	37.5839018791532	17.8247639987707	15.87	DOWN_pEhEx_UP_CmasM
EHI_009880A	11.5443617944222	0.510042832737857	0.731990609280695	0.696788765144215	0.485934998093034	0.841462191234559	14	10	15	16	7	10	18.1295109949436	11.4709938572618	11.2206552026911	12.208425799768	8.48668752109911	7.74989739076988	15.85	DOWN_pEhEx_UP_CmasM
EHI_111000A	140.834725062695	-0.300850961258939	0.431963678075039	-0.696472820584412	0.486132772726766	0.841494035742162	102	83	184	163	85	326	132.086437248875	95.2092490152727	137.640037153011	124.373337835136	103.052634184775	252.646654939098	15.85	UP_pEhEx_DOWN_CmasM
EHI_065790A	42.0980919356993	-0.472734287618688	0.679972388905085	-0.695225711120272	0.486913861834196	0.841506521135197	28	15	44	25	21	157	36.2590219898872	17.2064907858927	32.913921927894	19.0756653121374	25.4600625632973	121.673389035087	15.85	UP_pEhEx_DOWN_CmasM
EHI_068480A	4163.53287772332	0.336126667274861	0.48361508530126	0.695029327022495	0.487036922805811	0.841506521135197	4733	3881	4303	4521	2005	6840	6129.06968136201	4451.89271600329	3218.831955812	3449.64331504693	2430.8297828291	5300.9298152866	15.85	DOWN_pEhEx_UP_CmasM
EHI_103760A	8.07478617152082	0.636775047911626	0.91569085857379	0.695403958606093	0.486802180426766	0.841506521135197	8	9	9	16	6	2	10.3597205685392	10.3238944715356	6.73239312161469	12.208425799768	7.27430358951353	1.54997947815398	15.85	DOWN_pEhEx_UP_CmasM
EHI_156670A	586.58601319174	0.27314841626013	0.39270078166161	0.695563719288702	0.486702093735459	0.841506521135197	499	634	634	892	613	320	646.187570462633	727.261010550396	474.259693233746	680.619738337064	743.191350061965	247.996716504636	15.85	DOWN_pEhEx_UP_CmasM
EHI_178610A	9.94554432174926	0.624376795208379	0.898312851908641	0.695054950935821	0.487020865035087	0.841506521135197	9	13	9	23	6	2	11.6546856396066	14.9122920144403	6.73239312161469	17.5496120871664	7.27430358951353	1.54997947815398	15.85	DOWN_pEhEx_UP_CmasM
EHI_138770A	6176.71303214648	0.300146604844875	0.432673574215023	0.693702187357791	0.487868993980966	0.842156160811093	6870	4236	8559	5555	4083	9953	8896.41003823305	4859.11299793608	6402.50585865557	4238.61283235694	4950.16359266395	7713.47287303326	15.78	DOWN_pEhEx_UP_CmasM
EHI_193460A	18.0100624002799	0.566026368534762	0.816104819795892	0.693570672302028	0.487951491171296	0.842156160811093	14	14	35	32	16	5	18.1295109949436	16.0593914001665	26.1815288062793	24.4168515995359	19.3981429053694	3.87494869538494	15.78	DOWN_pEhEx_UP_CmasM
EHI_198740A	43140.924377318	0.228388835875123	0.329143146188423	0.693889082971755	0.487751770441951	0.842156160811093	41203	39091	55570	46570	34041	54548	53356.4458231901	44841.262087422	41568.7873075698	35534.1493434496	41270.761415105	42274.1402871716	15.78	DOWN_pEhEx_UP_CmasM
EHI_042930A	17319.7182337447	0.237104722659916	0.34249643918551	0.692283759865574	0.488759146760307	0.843019722411372	17033	15780	21514	19649	12228	23031	22057.140055491	18101.2283067591	16093.4117353798	14992.7099087275	14825.0307154286	17848.7886806821	15.7	DOWN_pEhEx_UP_CmasM
EHI_192110A	3780.87195400948	-0.326490256937923	0.471669894867827	-0.692200754151191	0.488811265179905	0.843019722411372	2619	2148	4429	2878	2524	10659	3391.51352112552	2463.96948053983	3313.0854595146	2195.99059073326	3060.05704332202	8260.61562882162	15.7	UP_pEhEx_DOWN_CmasM
EHI_140980A	18.9341909016665	0.464820915183054	0.671894378440679	0.691806525099678	0.489058838359825	0.84313671839248	21	25	16	30	8	17	27.1942664924154	28.6774846431544	11.9686988828706	22.8907983745649	9.6990714526847	13.1748255643088	15.69	DOWN_pEhEx_UP_CmasM
EHI_104450A	69.2440509885606	-0.378816883988527	0.548085516965857	-0.691163828020154	0.489462592557809	0.843213008332237	47	35	81	57	38	212	60.8633583401678	40.1484785004162	60.5915380945322	43.4925169116734	46.0705894002523	164.297824684321	15.68	UP_pEhEx_DOWN_CmasM
EHI_121830A	15.6649608938989	0.59917790265164	0.866905715665095	0.691168476368791	0.489459671735039	0.843213008332237	17	16	19	18	2	30	22.0144062081458	18.3535901716188	14.2128299234088	13.734479024739	2.42476786317118	23.2496921723096	15.68	DOWN_pEhEx_UP_CmasM
EHI_004940A	101.743642189121	0.462328833368328	0.670695419753298	0.689327554284457	0.490617161877812	0.843267437276279	50	124	153	164	116	30	64.74825355337	142.240323830046	114.45068306745	125.136364447622	140.636536063928	23.2496921723096	15.67	DOWN_pEhEx_UP_CmasM
EHI_011790A	7.57010124381988	0.707451811646906	1.0272463778805	0.688687569876451	0.491019900085303	0.843267437276279	5	9	11	13	8	1	6.47482535533701	10.3238944715356	8.2284804819735	9.91934596231147	9.6990714526847	0.774989739076988	15.67	DOWN_pEhEx_UP_CmasM
EHI_020330A	572.941096080991	-0.357055515233609	0.517824262448245	-0.68953029266236	0.490489616922231	0.843267437276279	374	372	607	670	235	1647	484.316936579208	426.720971490138	454.062513868902	511.227830365283	284.910223922613	1276.4081002598	15.67	UP_pEhEx_DOWN_CmasM
EHI_073470A	2177.61123131982	-0.453336520737223	0.659652606582511	-0.687235245057004	0.491934497539042	0.843267437276279	973	583	1985	788	669	10632	1260.00101414858	668.758941878361	1484.86670515613	601.264970638572	811.084850230758	8239.69090586654	15.67	UP_pEhEx_DOWN_CmasM
EHI_086220A	22.452958560492	0.39087053661539	0.568668772363767	0.687343064382929	0.491866567225819	0.843267437276279	24	22	26	34	17	16	31.0791617056176	25.2361864859759	19.4491356846646	25.9429048245069	20.610526836955	12.3998358252318	15.67	DOWN_pEhEx_UP_CmasM
EHI_087910A	18.2532927683591	-0.411168025605621	0.598398520544332	-0.687114041043421	0.49201086672888	0.843267437276279	14	17	13	33	19	18	18.1295109949436	19.500689557345	9.72456784233232	25.1798782120214	23.0352947001262	13.9498153033858	15.67	UP_pEhEx_DOWN_CmasM
EHI_110980A	54.1980266025575	-0.306929851952358	0.445553368401568	-0.688873373471454	0.49090295674431	0.843267437276279	36	53	52	83	48	74	46.6187425584264	60.7962674434874	38.8982713693293	63.3312088362963	58.1944287161082	57.3492406916971	15.67	UP_pEhEx_DOWN_CmasM
EHI_131260A	9.45565995281515	0.602846420555076	0.876463638419439	0.68781680623079	0.491568151338895	0.843267437276279	9	8	15	15	9	3	11.6546856396066	9.17679508580941	11.2206552026911	11.4453991872825	10.9114553842703	2.32496921723096	15.67	DOWN_pEhEx_UP_CmasM
EHI_135090A	593.696307586835	-0.578366924913873	0.84011404176488	-0.688438588288397	0.491176630627522	0.843267437276279	144	57	355	153	41	3714	186.474970233706	65.3846649863921	265.55550646369	116.743071710281	49.7077411950091	2878.31189093193	15.67	UP_pEhEx_DOWN_CmasM
EHI_139470A	28.0473563878015	0.373512441178129	0.542710079030265	0.688235681647067	0.491304377483634	0.843267437276279	28	28	32	42	26	16	36.2590219898872	32.1187828003329	23.9373977657411	32.0471177243909	31.5219822212253	12.3998358252318	15.67	DOWN_pEhEx_UP_CmasM
EHI_161180A	13648.012835285	0.222985274333329	0.324052269018382	0.688115145771995	0.491380273437489	0.843267437276279	9381	13553	22027	16421	10378	16264	12148.0673316833	15546.6379747469	16477.1581433119	12529.6600036244	12582.1204419952	12604.4331163481	15.67	DOWN_pEhEx_UP_CmasM
EHI_164760A	47.6981964051602	-0.334268933457687	0.485290436423171	-0.688801815097395	0.490947993257663	0.843267437276279	33	29	64	60	29	105	42.7338473452242	33.2658821860591	47.8747955314822	45.7815967491299	35.159134015982	81.3739226030838	15.67	UP_pEhEx_DOWN_CmasM
EHI_183510A	45.233490396381	0.350998323896194	0.509337441932209	0.689127275946289	0.490743176698115	0.843267437276279	42	46	51	73	44	22	54.3885329848308	52.7665717434041	38.1502276891499	55.7009427114413	53.3448929897659	17.0497742596937	15.67	DOWN_pEhEx_UP_CmasM
EHI_188220A	201.557265675202	0.257488196092245	0.373838109830001	0.688769254181536	0.490968486774004	0.843267437276279	196	173	267	266	183	171	253.813153929211	198.448193730629	199.727662607902	202.965078921142	221.866259480163	132.523245382165	15.67	DOWN_pEhEx_UP_CmasM
EHI_016140A	84.047577641145	0.302843345960477	0.441301930510412	0.686249764668391	0.492555621215126	0.843320862902664	68	81	127	89	85	74	88.0576248325833	92.9150502438203	95.001547382785	67.9093685112093	103.052634184775	57.3492406916971	15.67	DOWN_pEhEx_UP_CmasM
EHI_147000A	41.8981413371567	-0.569103897466644	0.829304269135349	-0.68624257543013	0.492560153956726	0.843320862902664	25	6	38	19	13	198	32.374126776685	6.88259631435706	28.4256598468176	14.4975056372245	15.7609911106126	153.447968337244	15.67	UP_pEhEx_DOWN_CmasM
EHI_185600A	55.7954067788614	-0.332020452063444	0.483847459068088	-0.686208940112923	0.492581360979173	0.843320862902664	42	32	71	64	37	125	54.3885329848308	36.7071803432377	53.1111012927381	48.8337031990718	44.8582054686667	96.8737173846235	15.67	UP_pEhEx_DOWN_CmasM
EHI_006200A	42.311350830232	0.811547860426208	1.18315256529264	0.68591987562101	0.492763635932251	0.84332514270638	80	37	27	60	0	54	103.597205685392	42.4426772718685	20.1971793648441	45.7815967491299	0	41.8494459101574	15.67	DOWN_pEhEx_UP_CmasM
EHI_096840A	18.0751356216749	-0.417813538145631	0.610293948605668	-0.684610324418593	0.493589850283272	0.844028118056051	10	14	23	27	19	24	12.949650710674	16.0593914001665	17.2050046441264	20.6017185371084	23.0352947001262	18.5997537378477	15.6	UP_pEhEx_DOWN_CmasM
EHI_111980A	30312.0266715926	0.216685743037346	0.316550019056825	0.684522918946494	0.493645022020088	0.844028118056051	26815	24842	45920	32707	22499	41378	34724.4883806724	28496.2429402097	34350.1657938385	24956.3114145632	27277.4260767441	32067.5254235276	15.6	DOWN_pEhEx_UP_CmasM
EHI_140370A	23087.0527904518	0.231253839609626	0.33788620284969	0.684413384326616	0.493714166690642	0.844028118056051	20476	18046	35962	22786	15670	36156	26515.7047951761	20700.5555148146	26901.1468266119	17386.3243920945	18998.0562079462	28020.5290060676	15.6	DOWN_pEhEx_UP_CmasM
EHI_155340A	262.900868883944	0.311315205024301	0.455182123177714	0.68393548246348	0.494015906992199	0.844236291329839	188	257	429	447	189	191	243.453433360671	294.804542131627	320.910738796967	341.072895781017	229.140563069676	148.023040163705	15.58	DOWN_pEhEx_UP_CmasM
EHI_081340A	44.312978109051	0.340313842392932	0.497974021474818	0.683396779183474	0.494356154688231	0.844510095281315	35	53	51	71	39	26	45.323777487359	60.7962674434874	38.1502276891499	54.1748894864703	47.2829733318379	20.1497332160017	15.55	DOWN_pEhEx_UP_CmasM
EHI_068320A	165.673221629443	-0.258981627850866	0.379459053111876	-0.68250217178113	0.494921469973181	0.84498439933438	107	91	268	180	105	369	138.561262604212	104.386044101082	200.475706288082	137.34479024739	127.300312816487	285.971213719409	15.5	UP_pEhEx_DOWN_CmasM
EHI_087580A	56.4320900451613	0.343476480232162	0.503765960453219	0.68181756449592	0.495354316386601	0.84498439933438	64	40	79	53	36	86	82.8777645483137	45.8839754290471	59.0954507341733	40.4404104617314	43.6458215370812	66.649117560621	15.5	DOWN_pEhEx_UP_CmasM
EHI_105250A	57.1533816080859	0.320921586042626	0.470472245669869	0.682126499482856	0.495158965653253	0.84498439933438	65	61	53	86	35	53	84.1727296193811	69.9730625292968	39.6463150495087	65.6202886737528	42.4334376054956	41.0744561710804	15.5	DOWN_pEhEx_UP_CmasM
EHI_167720A	685.102456172703	-0.321589450042934	0.471542246284311	-0.68199499106817	0.495242118135383	0.84498439933438	276	585	1100	793	800	883	357.410359614603	671.053140649813	822.84804819735	605.080103701	969.90714526847	684.315939604981	15.5	UP_pEhEx_DOWN_CmasM
EHI_176180A	25.3725533359977	-0.532711263174914	0.782912480858038	-0.680422494467179	0.496236981836093	0.846182363428975	14	5	31	15	7	110	18.1295109949436	5.73549692863088	23.1893540855617	11.4453991872825	8.48668752109911	85.2488712984687	15.38	UP_pEhEx_DOWN_CmasM
EHI_007310A	57.0262471690513	0.313298032899611	0.464474086723288	0.674522092523666	0.499979444956179	0.846254706375988	51	47	91	67	53	50	66.0432186244375	53.9136711291303	68.0719748963263	51.1227830365283	64.2563483740362	38.7494869538494	15.37	DOWN_pEhEx_UP_CmasM
