baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	UmasM_1.1	UmasM_2.1	UmasM_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_177440A	9.84351426672673	0.403649155664005	0.735594216690143	0.548738892320623	0.583184651653435	0.999717028849961	9	25	4	14	7	9	10.7991190485063	16.9427617964187	6.24433985004541	10.3846124959417	8.22678855822747	6.46346385122079	0.03	DOWN_pEhEx_UP_UmasM
EHI_177450A	81.6587963084572	0.113166739325765	0.72212647601029	0.156713184026994	0.875470896120587	0.999717028849961	13	5	213	24	11	150	15.5987275145091	3.38855235928374	332.511097014918	17.8021928501858	12.9278105915003	107.724397520347	0.03	DOWN_pEhEx_UP_UmasM
EHI_177460A	78.752461593718	-0.491575827885131	0.611887528721058	-0.803376118667761	0.421757373944802	0.999717028849961	35	208	16	181	62	80	41.9965740775244	140.963778146204	24.9773594001816	134.258204411818	72.8658415157291	57.4530120108515	0.03	UP_pEhEx_DOWN_UmasM
EHI_177470A	22224.3933755838	0.234585401408939	0.425633334076785	0.551144336281283	0.5815347345024	0.999717028849961	25571	22705	16324	24258	15016	36415	30682.6970210393	15387.4162635075	25483.1509280353	17993.5664233253	17647.6367129062	26151.8929046895	0.03	DOWN_pEhEx_UP_UmasM
EHI_177490A	71.5455093282218	0.262996784025966	0.434578924385587	0.605176112481281	0.545061985954979	0.999717028849961	93	128	23	125	62	41	111.590896834565	86.7469403976639	35.9049541377611	92.7197544280508	72.8658415157291	29.4446686555614	0.03	DOWN_pEhEx_UP_UmasM
EHI_177500A	29.58338187897	0.682158421599489	0.603226677364053	1.13084922666277	0.258118556588223	0.999717028849961	13	12	53	11	4	81	15.5987275145091	8.13252566228099	82.7375030131016	8.15933838966847	4.70102203327284	58.1711746609871	0.03	DOWN_pEhEx_UP_UmasM
EHI_177510A	15.0900824811621	0.801975781941614	0.835138777461003	0.960290437452549	0.33690906142918	0.999717028849961	10	4	27	8	1	37	11.999021165007	2.710841887427	42.1492939878065	5.93406428339525	1.17525550831821	26.5720180550188	0.03	DOWN_pEhEx_UP_UmasM
EHI_177520A	1670.62987121208	-0.480494700661556	0.65893672824172	-0.72919702312495	0.465881151916177	0.999717028849961	318	2654	1332	2107	2448	1844	381.568873047222	1798.64359230781	2079.36517006512	1562.88418063922	2877.02548436298	1324.29192685013	0.03	UP_pEhEx_DOWN_UmasM
EHI_177530A	20.2391971891384	0.299728755560772	0.5935118057216	0.505008919235157	0.613552571444409	0.999717028849961	20	44	9	29	12	25	23.9980423300139	29.819260761697	14.0497646626022	21.5109830273078	14.1030660998185	17.9540662533911	0.03	DOWN_pEhEx_UP_UmasM
EHI_177540A	369.381100157255	-0.25966343251633	0.460263710925504	-0.564162297292991	0.572643684159021	0.999717028849961	157	463	350	464	372	538	188.384632290609	313.779948469675	546.379736878973	344.175728436925	437.195049094374	386.371505772976	0.03	UP_pEhEx_DOWN_UmasM
EHI_177550A	22.7707991002691	0.503759152268563	0.709762389498884	0.70975746210536	0.477854551866451	0.999717028849961	9	13	34	12	1	75	10.7991190485063	8.81023613413774	53.076888725386	8.90109642509288	1.17525550831821	53.8621987601733	0.03	DOWN_pEhEx_UP_UmasM
EHI_177560A	27.7456329223759	0.945758614614972	0.817343081731826	1.15711337840048	0.247226041477335	0.999717028849961	1	34	57	10	6	54	1.1999021165007	23.0421560431295	88.981842863147	7.41758035424406	7.05153304990926	38.7807831073248	0.03	DOWN_pEhEx_UP_UmasM
EHI_177570A	39.7489717312289	-0.208798295743974	0.479970289721854	-0.435023375853063	0.663545460024867	0.999717028849961	21	44	37	43	34	75	25.1979444465146	29.819260761697	57.76014361292	31.8955955232495	39.9586872828192	53.8621987601733	0.03	UP_pEhEx_DOWN_UmasM
EHI_177580A	35.6310195116445	0.694340216604491	0.651850490608589	1.06518323850034	0.286793017144153	0.999717028849961	4	26	72	7	9	88	4.79960846600279	17.6204722682755	112.398117300817	5.19230624797085	10.5772995748639	63.1983132119366	0.03	DOWN_pEhEx_UP_UmasM
EHI_177590A	14.8181772786602	0.321833918781207	0.788987105338347	0.407907704199035	0.683341436397642	0.999717028849961	18	11	11	16	3	38	21.5982380970126	7.45481519042424	17.1719345876249	11.8681285667905	3.52576652495463	27.2901807051545	0.03	DOWN_pEhEx_UP_UmasM
EHI_177610A	47.4117348353222	-0.0275695165771903	0.520019335995772	-0.0530163297185827	0.957718896777071	0.999717028849961	11	21	80	17	18	137	13.1989232815077	14.2319199089917	124.886797000908	12.6098866022149	21.1545991497278	98.3882830685832	0.03	UP_pEhEx_DOWN_UmasM
EHI_177620A	2747.02420631922	-0.49540729965312	0.414280327633376	-1.19582627174983	0.231764361418918	0.999717028849961	2400	2642	1389	3297	3222	4750	2879.76507960167	1790.51106664553	2168.34701292827	2445.57624279427	3786.67324780127	3411.27258814431	0.03	UP_pEhEx_DOWN_UmasM
EHI_177630A	3442.015199997	-0.427262357764177	0.366237609544861	-1.16662611001408	0.243361394317422	0.999717028849961	3204	4561	1261	5080	4210	4222	3844.48638126823	3091.03746213863	1968.52813772681	3768.13081995598	4947.82569001967	3032.08270887269	0.03	UP_pEhEx_DOWN_UmasM
EHI_177640A	668.173156684091	0.601267874187397	0.403772601988974	1.48912499566728	0.136454456838977	0.999717028849961	860	1591	80	1171	727	71	1031.9158201906	1078.23736072409	124.886797000908	868.59865948198	854.410754547339	50.9895481596307	0.03	DOWN_pEhEx_UP_UmasM
EHI_177650A	212.908805693476	0.386102846592794	0.401824306635509	0.960874790839929	0.336615127479205	0.999717028849961	180	206	242	206	116	355	215.982380970126	139.60835720249	377.782560927747	152.802155297428	136.329638964912	254.947740798154	0.03	DOWN_pEhEx_UP_UmasM
EHI_177660A	176.134865607628	-0.841671921444998	0.462612205430671	-1.81938978601189	0.0688519838886205	0.999717028849961	138	346	15	374	235	111	165.586492077096	234.487823262435	23.4162744376703	277.417505248728	276.185044454779	79.7160541650564	0.03	UP_pEhEx_DOWN_UmasM
EHI_177670A	129.608688420332	-0.0427993045665805	0.442060977617188	-0.0968176489978345	0.922871207905746	0.999717028849961	179	224	25	211	129	89	214.782478853625	151.807145695912	39.0271240627838	156.51094547455	151.607960573049	63.9164758620723	0.03	UP_pEhEx_DOWN_UmasM
EHI_177870A	31.3716608781298	-0.716332520377994	0.538976770603598	-1.32906009952113	0.183828142769484	0.999717028849961	22	41	11	39	40	57	26.3978465630153	27.7861293461267	17.1719345876249	28.9285633815519	47.0102203327284	40.9352710577317	0.03	UP_pEhEx_DOWN_UmasM
EHI_177990A	71.3116095528174	0.324333638738894	0.440541785604626	0.736215381462077	0.461599632959951	0.999717028849961	63	161	34	112	55	59	75.5938333395439	109.111385968937	53.076888725386	83.0768999675335	64.6390529575016	42.371596358003	0.03	DOWN_pEhEx_UP_UmasM
EHI_178010A	149.720859863532	-0.532235366531845	0.460379379810068	-1.15607994161559	0.247648459735642	0.999717028849961	84	153	108	174	199	226	100.791777786059	103.689702194083	168.597175951226	129.065898163847	233.875846155324	162.304758930655	0.03	UP_pEhEx_DOWN_UmasM
EHI_178020A	75.3591895579268	0.0219106482047961	0.418593661983249	0.0523434781620582	0.958255010215704	0.999717028849961	84	132	22	134	84	41	100.791777786059	89.4577822850909	34.3438691752497	99.3955767468705	98.7214626987297	29.4446686555614	0.03	DOWN_pEhEx_UP_UmasM
EHI_178030A	34.1402758177108	0.392226591635681	1.73071079286783	0.226627460377567	0.820713437505559	0.999717028849961	50	70	9	63	0	51	59.9951058250349	47.4397330299724	14.0497646626022	46.7307562317376	0	36.6262951569178	0.03	DOWN_pEhEx_UP_UmasM
EHI_178040A	29.8860400032972	0.205040683705964	0.550260179947978	0.372624971200622	0.709427584920463	0.999717028849961	16	41	30	32	11	68	19.1984338640112	27.7861293461267	46.8325488753405	23.736257133581	12.9278105915003	48.8350602092238	0.03	DOWN_pEhEx_UP_UmasM
EHI_178060A	17.256204079115	-0.228988217377788	0.699059192071759	-0.327566277612557	0.743239622874937	0.999717028849961	19	43	0	34	20	4	22.7981402135132	29.1415502898402	0	25.2197732044298	23.5051101663642	2.87265060054257	0.03	UP_pEhEx_DOWN_UmasM
EHI_178070A	134.325603092477	-0.44110617860289	0.495914707035725	-0.88947992940067	0.373745205106486	0.999717028849961	186	186	17	218	171	94	223.18179366913	126.054147765355	26.538444362693	161.703251722521	200.968691922414	67.5072891127505	0.03	UP_pEhEx_DOWN_UmasM
EHI_178080A	545.206829312376	-0.430769716753738	0.470130214176884	-0.916277456253138	0.359521388976608	0.999717028849961	701	667	123	836	612	622	841.131383666989	452.032884728452	192.013450388896	620.109717614804	719.256371090745	446.69716838437	0.03	UP_pEhEx_DOWN_UmasM
EHI_178340A	3300.29704594276	-0.170392132815422	0.89368925253532	-0.190661499320971	0.848790804373994	0.999717028849961	207	8808	1984	1876	4864	4705	248.379738115644	5969.27383611424	3097.19256562252	1391.53807445619	5716.44279245978	3378.9552688882	0.03	UP_pEhEx_DOWN_UmasM
EHI_178450A	38.7810890421922	0.313880523804872	0.516958017465696	0.607168306129811	0.54373922321176	0.999717028849961	52	64	13	75	33	17	62.3949100580363	43.3734701988319	20.2941045126476	55.6318526568305	38.7834317745009	12.2087650523059	0.03	DOWN_pEhEx_UP_UmasM
EHI_178460A	570.409917019053	-0.0035783328866565	0.551975523165766	-0.00648277457328824	0.99482753048685	0.999717028849961	1119	721	59	885	555	265	1342.69046836428	488.629250208716	92.1040127881697	656.4558613506	652.266807116607	190.313102285946	0.03	UP_pEhEx_DOWN_UmasM
EHI_178470A	867.957942039272	-0.241583879149022	0.36331864813006	-0.664936634528433	0.506091022826859	0.999717028849961	621	1534	385	1394	917	989	745.139214346933	1039.60786382825	601.01771056687	1034.01070138162	1077.7093011278	710.262860984152	0.03	UP_pEhEx_DOWN_UmasM
EHI_178490A	562.41328503242	0.0821144267313443	0.381786358873383	0.215079519796507	0.829705321088151	0.999717028849961	534	726	383	785	360	889	640.747730211372	492.017802568	597.895540641848	582.280057808159	423.091982994556	638.446595970587	0.03	DOWN_pEhEx_UP_UmasM
EHI_178500A	163.329014130932	0.45405195860412	0.460425151389346	0.986158026411037	0.32405557278171	0.999717028849961	169	137	177	154	96	252	202.783457688618	92.8463346443746	276.312038364509	114.230737455359	112.824528798548	180.976987834182	0.03	DOWN_pEhEx_UP_UmasM
EHI_178530A	30.2118851096179	-0.328177235404741	0.50987901510061	-0.643637462388965	0.519810551540179	0.999717028849961	27	47	11	48	29	42	32.3973571455188	31.8523921772672	17.1719345876249	35.6043857003715	34.0824097412281	30.162831305697	0.03	UP_pEhEx_DOWN_UmasM
EHI_178560A	101.574207992763	0.0421184983060515	0.405923977129344	0.103759572430063	0.917360149765823	0.999717028849961	80	139	73	108	70	199	95.9921693200558	94.2017555880881	113.959202263329	80.1098678258359	82.2678855822747	142.914367376993	0.03	DOWN_pEhEx_UP_UmasM
EHI_178570A	132.718165148715	-0.104324571127452	0.454516222327576	-0.229528817680492	0.818457925142616	0.999717028849961	192	184	17	245	175	38	230.381206368134	124.698726821642	26.538444362693	181.73071867898	205.669713955687	27.2901807051545	0.03	UP_pEhEx_DOWN_UmasM
EHI_178580A	99.1868648084754	-0.399228994116788	0.413397723889663	-0.965726154368822	0.334181228519053	0.999717028849961	101	170	12	203	141	33	121.19011376657	115.210780215647	18.7330195501362	150.576881191155	165.711026672868	23.6993674544762	0.03	UP_pEhEx_DOWN_UmasM
EHI_178590A	3159.07600699505	0.09157115776499	0.46781768588726	0.195741119943588	0.844812797861442	0.999717028849961	1411	1909	5254	2288	1906	5331	1693.06188638248	1293.74929077453	8201.94039303464	1697.14238505104	2240.03699885451	3828.52508787312	0.03	DOWN_pEhEx_UP_UmasM
EHI_178610A	9.65479561287273	0.303430755897251	0.838583473690673	0.361837271323543	0.71747363814837	0.999717028849961	11	26	1	23	6	2	13.1989232815077	17.6204722682755	1.56108496251135	17.0604348147613	7.05153304990926	1.43632530027129	0.03	DOWN_pEhEx_UP_UmasM
EHI_178620A	318.155011994825	0.61953295712958	0.721341673476151	0.858862006605061	0.390416652920763	0.999717028849961	21	299	621	59	99	768	25.1979444465146	202.635431085168	969.433761719549	43.76372409004	116.350295323503	551.548915304174	0.03	DOWN_pEhEx_UP_UmasM
EHI_178640A	139.414036065701	2.61994227918894	0.887420218706459	2.95231303497668	0.00315403008059895	0.999717028849961	7	14	333	0	0	416	8.39931481550488	9.48794660599449	519.84129251628	0	0	298.755662456428	0.03	DOWN_pEhEx_UP_UmasM
EHI_178650A	12.7121085046269	0.0457015863269496	0.738139964528633	0.0619145264084625	0.950630899291509	0.999717028849961	5	16	11	9	4	43	5.99951058250349	10.843367549708	17.1719345876249	6.67582231881966	4.70102203327284	30.8809939558327	0.03	DOWN_pEhEx_UP_UmasM
EHI_178660A	115.11299642928	0.325197875057223	0.430040773058011	0.756202424120734	0.449527839601239	0.999717028849961	72	117	149	123	52	195	86.3929523880502	79.2921252072396	232.601659414191	91.236238357202	61.1132864325469	140.041716776451	0.03	DOWN_pEhEx_UP_UmasM
EHI_178670A	176.960468747738	-0.0375271339891787	0.407881328164615	-0.0920050303798984	0.926694042881298	0.999717028849961	185	200	107	252	152	239	221.981891552629	135.54209437135	167.036090988715	186.92302492695	178.638837264368	171.640873382419	0.03	UP_pEhEx_DOWN_UmasM
EHI_178680A	176.118281990999	-0.119441498037743	0.49019414129904	-0.243661618886789	0.80749290120883	0.999717028849961	91	181	195	189	183	230	109.191092601563	122.665595406072	304.411567689714	140.192268695213	215.071758022233	165.177409531198	0.03	UP_pEhEx_DOWN_UmasM
EHI_178700A	9.01382757305898	0.0142547994618079	0.7708498684418	0.0184923161375413	0.985246107352838	0.999717028849961	8	16	4	10	6	18	9.59921693200558	10.843367549708	6.24433985004541	7.41758035424406	7.05153304990926	12.9269277024416	0.03	DOWN_pEhEx_UP_UmasM
EHI_178730A	24.5666751944779	-0.171646371819342	0.564170816729952	-0.304245392936556	0.76094094435646	0.999717028849961	20	49	6	47	33	10	23.9980423300139	33.2078131209807	9.36650977506811	34.8626276649471	38.7834317745009	7.18162650135644	0.03	UP_pEhEx_DOWN_UmasM
EHI_178740A	551.046485512668	0.852320125553461	0.445504016643278	1.91315923922618	0.0557276698951077	0.999717028849961	85	162	1436	113	64	966	101.991679902559	109.789096440793	2241.7180061663	83.8186580029579	75.2163525323655	693.745120031032	0.03	DOWN_pEhEx_UP_UmasM
EHI_178750A	363.065132815606	-0.0772245042492145	0.372545254384458	-0.207288922192311	0.835784225077793	0.999717028849961	309	493	225	479	388	433	370.769753998715	334.111262625377	351.244116565054	355.302098968291	455.999137227466	310.964427508734	0.03	UP_pEhEx_DOWN_UmasM
EHI_178810A	17.8142503308012	-0.0153296674874208	0.645327136256616	-0.023754878148073	0.981048131903648	0.999717028849961	22	41	1	34	19	5	26.3978465630153	27.7861293461267	1.56108496251135	25.2197732044298	22.329854658046	3.59081325067822	0.03	UP_pEhEx_DOWN_UmasM
EHI_178820A	166.654070696036	0.082936616547478	0.433126741895313	0.191483481681498	0.848146820807746	0.999717028849961	197	198	89	231	178	153	236.380716950637	134.186673427636	138.93656166351	171.346106183038	209.195480480641	109.878885470753	0.03	DOWN_pEhEx_UP_UmasM
EHI_178830A	11.3941610544269	0.477270116232826	0.779525169546562	0.612257480422918	0.540367416694492	0.999717028849961	16	22	4	14	4	18	19.1984338640112	14.9096303808485	6.24433985004541	10.3846124959417	4.70102203327284	12.9269277024416	0.03	DOWN_pEhEx_UP_UmasM
EHI_178840A	14.9617076510506	-0.149586526484996	0.754041663876576	-0.198379656789735	0.842748032674994	0.999717028849961	18	36	1	32	9	11	21.5982380970126	24.397576986843	1.56108496251135	23.736257133581	10.5772995748639	7.89978915149208	0.03	UP_pEhEx_DOWN_UmasM
EHI_178850A	128.443167783637	0.0506977732639651	0.448622903044885	0.113007545802656	0.91002457285415	0.999717028849961	176	231	8	227	181	13	211.182772504123	156.551118998909	12.4886797000908	168.37907404134	212.721247005596	9.33611445176337	0.03	DOWN_pEhEx_UP_UmasM
EHI_178860A	12.639775510151	-1.56898255274267	2.29359510045246	-0.684071287226398	0.49393015180132	0.999717028849961	0	6	17	30	0	32	0	4.06626283114049	26.538444362693	22.2527410627322	0	22.9812048043406	0.03	UP_pEhEx_DOWN_UmasM
EHI_178870A	25.1277940736237	0.0709946279499873	0.568485020536556	0.124883902627689	0.90061546243712	0.999717028849961	16	53	13	42	26	19	19.1984338640112	35.9186550084077	20.2941045126476	31.1538374878251	30.5566432162735	13.6450903525772	0.03	DOWN_pEhEx_UP_UmasM
EHI_178880A	213.776270126495	0.262495995485262	0.415045017710174	0.632451864940982	0.527091652406253	0.999717028849961	177	196	236	234	122	351	212.382674620623	132.831252483923	368.416051152679	173.571380289311	143.381172014822	252.075090197611	0.03	DOWN_pEhEx_UP_UmasM
EHI_178890A	478.319724131214	-0.322027883757972	0.467932209926021	-0.688193453938305	0.49133096563324	0.999717028849961	613	570	136	774	440	619	735.539997414927	386.294968958347	212.307554901544	574.120719418491	517.112423660013	444.542680433963	0.03	UP_pEhEx_DOWN_UmasM
EHI_178910A	54.9116595566443	0.0614109708328319	0.542466784874003	0.113206877444295	0.909866543310046	0.999717028849961	19	91	56	68	38	87	22.7981402135132	61.6716529389642	87.4207579006357	50.4395464088596	44.659709316092	62.480150561801	0.03	DOWN_pEhEx_UP_UmasM
EHI_178920A	620.602654332226	-0.00181202639620787	0.46117506915902	-0.00392915080928423	0.996864999298683	0.999717028849961	302	528	850	606	480	923	362.370439183211	357.831129140363	1326.92221813465	449.50536946719	564.122643992741	662.864126075199	0.03	UP_pEhEx_DOWN_UmasM
EHI_178940A	180.412147001947	0.0647977871183355	0.531490642870404	0.121917079797274	0.90296468881187	0.999717028849961	273	196	69	302	112	221	327.57327780469	132.831252483923	107.714862413283	224.010926698171	131.62861693164	158.713945679977	0.03	DOWN_pEhEx_UP_UmasM
EHI_178960A	9634.74971325952	-0.565823744921717	0.522992369386181	-1.08189675039773	0.279298408982776	0.999717028849961	3749	5929	11868	8458	10570	16805	4498.43303476111	4018.14538763866	18526.9563350847	6273.78946361963	12422.4507229235	12068.7233355295	0.03	UP_pEhEx_DOWN_UmasM
EHI_178970A	383.967675341884	0.375970020395777	0.544541330041546	0.690434315366093	0.489921103277372	0.999717028849961	649	317	203	502	287	395	778.736473608953	214.834219578589	316.900247389804	372.362533783052	337.298330887326	283.674246803579	0.03	DOWN_pEhEx_UP_UmasM
EHI_178990A	58.3316011675697	0.367413573554382	0.513848559022399	0.715023068768334	0.474594788851873	0.999717028849961	34	46	91	51	34	81	40.7966719610237	31.1746817054105	142.058731588533	37.8296598066447	39.9586872828192	58.1711746609871	0.03	DOWN_pEhEx_UP_UmasM
EHI_179000A	5423.7610948713	-0.411890905768974	0.409694031879397	-1.00536223063709	0.314722459674456	0.999717028849961	2776	7825	3438	7046	6375	8108	3330.92827540594	5303.08444227906	5367.01010111403	5226.42711760037	7492.25386552859	5822.8627672998	0.03	UP_pEhEx_DOWN_UmasM
EHI_179010A	17.7241563843026	-0.0615416336079453	0.692571399961899	-0.0888596231541338	0.929193472619042	0.999717028849961	19	38	4	32	9	24	22.7981402135132	25.7529979305565	6.24433985004541	23.736257133581	10.5772995748639	17.2359036032554	0.03	UP_pEhEx_DOWN_UmasM
EHI_179020A	26.5130097273109	-0.181927878503913	0.559481319774378	-0.32517239105906	0.745050602957811	0.999717028849961	20	58	6	51	34	12	23.9980423300139	39.3072073676914	9.36650977506811	37.8296598066447	39.9586872828192	8.61795180162772	0.03	UP_pEhEx_DOWN_UmasM
EHI_179030A	10.9276619934311	-0.477694740308879	0.789416921879596	-0.60512351213791	0.545096932798389	0.999717028849961	11	24	0	22	15	3	13.1989232815077	16.265051324562	0	16.3186767793369	17.6288326247732	2.15448795040693	0.03	UP_pEhEx_DOWN_UmasM
EHI_179050A	14.6804256011527	-0.146854646395162	0.78131971058322	-0.187957176052223	0.850910221359385	0.999717028849961	5	43	4	20	21	10	5.99951058250349	29.1415502898402	6.24433985004541	14.8351607084881	24.6803656746824	7.18162650135644	0.03	UP_pEhEx_DOWN_UmasM
EHI_179060A	16.7722303667711	0.469034253696203	0.607714715738588	0.771800059385036	0.440232856568429	0.999717028849961	19	23	13	21	9	22	22.7981402135132	15.5873408527052	20.2941045126476	15.5769187439125	10.5772995748639	15.7995783029842	0.03	DOWN_pEhEx_UP_UmasM
EHI_179080A	58.8180483830776	-0.740996808534173	0.595276291375267	-1.24479476046702	0.213207202609677	0.999717028849961	13	86	38	75	73	109	15.5987275145091	58.2831005796804	59.3212285754314	55.6318526568305	85.7936521072294	78.2797288647852	0.03	UP_pEhEx_DOWN_UmasM
EHI_179090A	5.61285937147782	0.359639262593228	0.98972359776194	0.363373434165336	0.716325943947416	0.999717028849961	8	11	1	13	4	1	9.59921693200558	7.45481519042424	1.56108496251135	9.64285446051728	4.70102203327284	0.718162650135644	0.03	DOWN_pEhEx_UP_UmasM
EHI_179200A	17.5225062853115	0.539708432095394	0.63353707841195	0.851897150910646	0.394271178301012	0.999717028849961	19	44	6	33	11	8	22.7981402135132	29.819260761697	9.36650977506811	24.4780151690054	12.9278105915003	5.74530120108515	0.03	DOWN_pEhEx_UP_UmasM
EHI_179310A	316.56671333363	0.405089369992937	0.41370920465979	0.979164508379885	0.327498702014482	0.999717028849961	170	295	481	282	147	505	203.983359805119	199.924589197741	750.88186696796	209.175765989683	172.762559722777	362.6721383185	0.03	DOWN_pEhEx_UP_UmasM
EHI_179320A	187.262557084055	0.767536073772391	0.505233059815436	1.5191723084249	0.128719129647337	0.999717028849961	54	64	380	60	14	503	64.7947142910376	43.3734701988319	593.212285754314	44.5054821254644	16.4535771164549	361.235813018229	0.03	DOWN_pEhEx_UP_UmasM
EHI_179330A	359.254870305138	-0.184165968035068	0.467399587192136	-0.394022530360862	0.693564405215212	0.999717028849961	159	432	368	442	353	494	190.784436523611	292.770923842116	574.479266204177	327.857051657588	414.865194436328	354.772349167008	0.03	UP_pEhEx_DOWN_UmasM
EHI_179350A	28.6013968441027	0.956801825824697	0.625583404343444	1.52945525597641	0.126151623207729	0.999717028849961	9	10	67	9	4	53	10.7991190485063	6.77710471856749	104.592692488261	6.67582231881966	4.70102203327284	38.0626204571891	0.03	DOWN_pEhEx_UP_UmasM
EHI_179380A	104.617014265805	1.55279043912602	1.54292230907655	1.00639574007804	0.31422524200581	0.999717028849961	26	73	116	17	0	492	31.1974550290181	49.4728644455427	181.085855651317	12.6098866022149	0	353.336023866737	0.03	DOWN_pEhEx_UP_UmasM
EHI_179390A	347.195182790506	-0.0410514828233252	0.797557544279896	-0.0514714996024394	0.958949811760736	0.999717028849961	26	767	312	300	329	607	31.1974550290181	519.803931914126	487.058508303542	222.527410627322	386.659062236691	435.924728632336	0.03	UP_pEhEx_DOWN_UmasM
EHI_179400A	9.07270955264756	0.926616507816911	0.851598356394399	1.08809100071556	0.276554936165691	0.999717028849961	3	11	15	5	1	21	3.59970634950209	7.45481519042424	23.4162744376703	3.70879017712203	1.17525550831821	15.0814156528485	0.03	DOWN_pEhEx_UP_UmasM
EHI_179500A	22.3379849706927	-0.0761093062212056	0.61057322814464	-0.124652216495768	0.900798887954793	0.999717028849961	15	58	6	35	23	20	17.9985317475105	39.3072073676914	9.36650977506811	25.9615312398542	27.0308766913188	14.3632530027129	0.03	UP_pEhEx_DOWN_UmasM
EHI_179820A	19.3230330173639	-0.264242851689169	0.599241633707721	-0.440962104141871	0.659240431958846	0.999717028849961	12	26	13	18	22	34	14.3988253980084	17.6204722682755	20.2941045126476	13.3516446376393	25.8556211830006	24.4175301046119	0.03	UP_pEhEx_DOWN_UmasM
EHI_179830A	213.455064350906	0.262253394905131	0.443316636570674	0.591571290745643	0.554137703292349	0.999717028849961	144	252	233	274	84	378	172.7859047761	170.783038907901	363.732796265145	203.241701706287	98.7214626987297	271.465481751273	0.03	DOWN_pEhEx_UP_UmasM
EHI_179850A	17.1521341256036	1.47063736126487	0.961934467379405	1.52883321175851	0.126305796740631	0.999717028849961	5	55	17	11	20	2	5.99951058250349	37.2740759521212	26.538444362693	8.15933838966847	23.5051101663642	1.43632530027129	0.03	DOWN_pEhEx_UP_UmasM
EHI_179880A	8.97937635231708	-0.262680347031851	0.763802423489033	-0.343911381993178	0.730912931820685	0.999717028849961	8	18	2	18	9	7	9.59921693200558	12.1987884934215	3.1221699250227	13.3516446376393	10.5772995748639	5.02713855094951	0.03	UP_pEhEx_DOWN_UmasM
EHI_179930A	11.9622173415322	0.250330641769528	0.794906947466331	0.314918170695862	0.752823784827564	0.999717028849961	3	16	15	4	8	30	3.59970634950209	10.843367549708	23.4162744376703	2.96703214169763	9.40204406654568	21.5448795040693	0.03	DOWN_pEhEx_UP_UmasM
EHI_179960A	76.7415266780622	0.153002938835193	0.526479434618416	0.290615224023114	0.771345615310088	0.999717028849961	61	59	90	72	70	99	73.1940291065425	39.9849178395482	140.497646626022	53.4065785505573	82.2678855822747	71.0981023634287	0.03	DOWN_pEhEx_UP_UmasM
EHI_179970A	19.2776355115731	0.106792027148426	0.619550108506961	0.172370282374385	0.863146433708824	0.999717028849961	14	14	20	16	7	53	16.7986296310098	9.48794660599449	31.221699250227	11.8681285667905	8.22678855822747	38.0626204571891	0.03	DOWN_pEhEx_UP_UmasM
EHI_179980A	3607.37057084409	0.124605158921899	0.49354656920521	0.252468898978589	0.800678650644674	0.999717028849961	2758	2248	4610	3376	2811	5301	3309.33003730892	1523.49314073397	7196.60167717733	2504.1751275928	3303.64323388249	3806.98020836905	0.03	DOWN_pEhEx_UP_UmasM
EHI_179990A	30.6652240004987	0.176622912560086	0.66939737438957	0.26385360821164	0.791892724406885	0.999717028849961	12	76	17	42	41	17	14.3988253980084	51.5059958611129	26.538444362693	31.1538374878251	48.1854758410466	12.2087650523059	0.03	DOWN_pEhEx_UP_UmasM
EHI_180000A	38.6132146380747	-0.573978291361366	0.767684138005977	-0.747675069661134	0.454656172108743	0.999717028849961	4	59	33	54	53	46	4.79960846600279	39.9849178395482	51.5158037628746	40.0549339129179	62.2885419408652	33.0354819062396	0.03	UP_pEhEx_DOWN_UmasM
EHI_180020A	139.710950398389	-0.937626580398734	0.515385580724079	-1.81927204692347	0.0688699358112273	0.999717028849961	106	266	14	272	174	143	127.189624349074	180.270985513895	21.8551894751589	201.758185635439	204.494458447369	102.697258969397	0.03	UP_pEhEx_DOWN_UmasM
EHI_180030A	13.0743000123282	0.317049793280513	0.714476764283469	0.443751020508657	0.657222603638897	0.999717028849961	11	35	3	23	15	3	13.1989232815077	23.7198665149862	4.68325488753405	17.0604348147613	17.6288326247732	2.15448795040693	0.03	DOWN_pEhEx_UP_UmasM
EHI_180150A	10.1236680656035	0.667871622869684	0.801762320304619	0.833004502651029	0.404842189877466	0.999717028849961	15	22	3	21	4	4	17.9985317475105	14.9096303808485	4.68325488753405	15.5769187439125	4.70102203327284	2.87265060054257	0.03	DOWN_pEhEx_UP_UmasM
EHI_180350A	116.564647213414	-0.354435583650541	0.485805555039771	-0.729583225168196	0.465644978977311	0.999717028849961	86	301	11	219	154	44	103.19158201906	203.990852028881	17.1719345876249	162.445009757945	180.989348281004	31.5991566059683	0.03	UP_pEhEx_DOWN_UmasM
EHI_180420A	15.6490559906633	0.149793755085747	0.786493129471603	0.190457804998735	0.8489504046804	0.999717028849961	28	19	1	26	22	1	33.5972592620195	12.8764989652782	1.56108496251135	19.2857089210346	25.8556211830006	0.718162650135644	0.03	DOWN_pEhEx_UP_UmasM
