baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1.1	CDC5_2.1	CDC5_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_104690A	9.20599819825013	-0.464495626549488	1.23521898138766	-0.376043141781766	0.706884823342135	NA	1	4	30	12	16	2	1.42342840002004	4.68544410025066	21.1999047882086	8.64049159672281	17.8847195202077	1.4020007840909	NA	UP_pEhEx_DOWN_CDC5
EHI_105080A	12.9313891924766	-0.555670877192682	0.709554231177149	-0.783126719251361	0.433552702180535	NA	8	8	15	22	9	29	11.3874272001603	9.37088820050132	10.5999523941043	15.8409012606585	10.0601547301168	20.3290113693181	NA	UP_pEhEx_DOWN_CDC5
EHI_105090A	7.5954869204054	-0.208760381700047	0.940622768353863	-0.221938473874483	0.824361779492876	NA	6	7	6	11	3	19	8.54057040012021	8.19952717543866	4.23998095764173	7.92045063032925	3.35338491003895	13.3190074488636	NA	UP_pEhEx_DOWN_CDC5
EHI_105240A	14.019286898045	1.45913154256205	0.87505549997518	1.66747314039331	0.0954203609502278	NA	13	19	21	20	12	1	18.5045692002605	22.2558594761906	14.839933351746	14.4008193278714	13.4135396401558	0.701000392045452	NA	DOWN_pEhEx_UP_CDC5
EHI_105300A	10.3937219998892	-0.792331844478319	0.911214695135267	-0.869533655140076	0.38455530817616	NA	7	1	16	14	6	33	9.96399880014025	1.17136102506267	11.3066158870446	10.0805735295099	6.70676982007789	23.1330129374999	NA	UP_pEhEx_DOWN_CDC5
EHI_105340A	14.6375326630996	0.584099401880776	0.815810736373585	0.715974154100001	0.474007308216532	NA	10	8	42	20	13	8	14.2342840002004	9.37088820050132	29.6798667034921	14.4008193278714	14.5313346101688	5.60800313636362	NA	DOWN_pEhEx_UP_CDC5
EHI_105360A	13.9294065534581	0.387468538206948	0.99808065105017	0.388213655679286	0.697857928355629	NA	8	9	16	8	1	62	11.3874272001603	10.542249225564	11.3066158870446	5.76032773114854	1.11779497001298	43.462024306818	NA	DOWN_pEhEx_UP_CDC5
EHI_106070A	14.3931927663393	-0.172115089696113	0.691758687544924	-0.248807991565607	0.803509309095173	NA	6	7	32	11	8	43	8.54057040012021	8.19952717543866	22.6132317740892	7.92045063032925	8.94235976010385	30.1430168579544	NA	UP_pEhEx_DOWN_CDC5
EHI_106080A	7.32406103873177	0.31093269419431	0.879248214412081	0.353634717816537	0.723612652442737	NA	7	4	14	11	4	10	9.96399880014025	4.68544410025066	9.89328890116403	7.92045063032925	4.47117988005193	7.01000392045452	NA	DOWN_pEhEx_UP_CDC5
EHI_106250A	14.8647490850514	-0.327685911274165	0.715602121367582	-0.457916349727872	0.647012540104369	NA	7	10	21	14	8	48	9.96399880014025	11.7136102506267	14.839933351746	10.0805735295099	8.94235976010385	33.6480188181817	NA	UP_pEhEx_DOWN_CDC5
EHI_106280A	11.9345457603799	1.17731275655257	0.825583295551422	1.42603752146683	0.153857511655336	NA	11	15	19	10	14	3	15.6577124002204	17.57041537594	13.4266063658655	7.20040966393568	15.6491295801817	2.10300117613636	NA	DOWN_pEhEx_UP_CDC5
EHI_106290A	12.0140005821373	1.08432738885105	0.72498769600178	1.49564936733546	0.134745051206496	NA	9	9	37	9	5	15	12.8108556001803	10.542249225564	26.1465492387906	6.48036869754211	5.58897485006491	10.5150058806818	NA	DOWN_pEhEx_UP_CDC5
EHI_107110A	9.91286454100119	0.447943534777316	0.770112758357733	0.581659672451807	0.560795940294163	NA	7	7	22	7	6	20	9.96399880014025	8.19952717543866	15.5465968446863	5.04028676475497	6.70676982007789	14.020007840909	NA	DOWN_pEhEx_UP_CDC5
EHI_107140A	7.23313562640437	-1.58825475850571	0.94495684709419	-1.68076961756477	0.0928076722179783	NA	3	1	8	12	8	21	4.27028520006011	1.17136102506267	5.6533079435223	8.64049159672281	8.94235976010385	14.7210082329545	NA	UP_pEhEx_DOWN_CDC5
EHI_107260A	14.1179971485828	0.194848912329138	0.68046302202757	0.286347539868585	0.774611950192724	NA	11	9	27	18	8	25	15.6577124002204	10.542249225564	19.0799143093878	12.9607373950842	8.94235976010385	17.5250098011363	NA	DOWN_pEhEx_UP_CDC5
EHI_107920A	10.3208480450188	1.46851205628115	0.956786314655777	1.53483806549791	0.1248236099518	NA	10	10	23	14	8	1	14.2342840002004	11.7136102506267	16.2532603376266	10.0805735295099	8.94235976010385	0.701000392045452	NA	DOWN_pEhEx_UP_CDC5
EHI_108700A	7.7097415493623	-0.440881887977519	0.820561185161591	-0.537293130542968	0.591065149773386	NA	6	6	6	14	9	9	8.54057040012021	7.02816615037599	4.23998095764173	10.0805735295099	10.0601547301168	6.30900352840907	NA	UP_pEhEx_DOWN_CDC5
EHI_108730A	9.08317389960592	-0.521082392261827	0.802981807454674	-0.648934244118899	0.516380879368186	NA	6	8	7	14	8	18	8.54057040012021	9.37088820050132	4.94664445058201	10.0805735295099	8.94235976010385	12.6180070568181	NA	UP_pEhEx_DOWN_CDC5
EHI_109570A	9.55330807342709	-1.15892429806041	0.78921380240026	-1.46845416861152	0.14198089684075	NA	5	4	8	20	14	14	7.11714200010018	4.68544410025066	5.6533079435223	14.4008193278714	15.6491295801817	9.81400548863633	NA	UP_pEhEx_DOWN_CDC5
EHI_109690A	14.8790062902995	0.933261389771309	0.795448319505042	1.17325207293419	0.240694735550014	NA	12	10	34	8	3	39	17.0811408002404	11.7136102506267	24.0265587599698	5.76032773114854	3.35338491003895	27.3390152897726	NA	DOWN_pEhEx_UP_CDC5
EHI_109830A	11.6204992225793	0.17641306891371	0.741317364263936	0.237972395384091	0.811902504519931	NA	9	12	13	25	9	8	12.8108556001803	14.056332300752	9.18662540822374	18.0010241598392	10.0601547301168	5.60800313636362	NA	DOWN_pEhEx_UP_CDC5
EHI_109960A	8.26358799101909	0.995340533548688	0.828203904445891	1.20180613518674	0.229438647892792	NA	9	11	9	9	8	3	12.8108556001803	12.8849712756893	6.35997143646259	6.48036869754211	8.94235976010385	2.10300117613636	NA	DOWN_pEhEx_UP_CDC5
EHI_109980A	10.0409275030063	0.832929067251559	0.803877959608443	1.03613870401083	0.300137437997814	NA	9	10	18	10	11	5	12.8108556001803	11.7136102506267	12.7199428729252	7.20040966393568	12.2957446701428	3.50500196022726	NA	DOWN_pEhEx_UP_CDC5
EHI_110140A	8.98297373398589	-0.541029180762546	0.905813556815758	-0.597285364843122	0.550316873888003	NA	1	6	19	11	4	28	1.42342840002004	7.02816615037599	13.4266063658655	7.92045063032925	4.47117988005193	19.6280109772727	NA	UP_pEhEx_DOWN_CDC5
EHI_110150A	9.94005799598052	-0.282909876946588	0.852863799215519	-0.331717534742141	0.740102558891591	NA	3	7	19	13	3	30	4.27028520006011	8.19952717543866	13.4266063658655	9.36053256311638	3.35338491003895	21.0300117613636	NA	UP_pEhEx_DOWN_CDC5
EHI_110220A	11.8296357222135	1.2018546136878	0.766860847827858	1.56723950256695	0.11705872022692	NA	10	8	38	11	5	10	14.2342840002004	9.37088820050132	26.8532127317309	7.92045063032925	5.58897485006491	7.01000392045452	NA	DOWN_pEhEx_UP_CDC5
EHI_110370A	14.0524722653615	-0.886064790073663	0.848262432994774	-1.04456445978095	0.296224312707208	NA	7	2	19	8	9	61	9.96399880014025	2.34272205012533	13.4266063658655	5.76032773114854	10.0601547301168	42.7610239147726	NA	UP_pEhEx_DOWN_CDC5
EHI_110390A	10.636087342478	0.304756045163304	1.11139043230831	0.274211506869229	0.78392208571867	NA	6	9	7	6	1	49	8.54057040012021	10.542249225564	4.94664445058201	4.32024579836141	1.11779497001298	34.3490192102272	NA	DOWN_pEhEx_UP_CDC5
EHI_110430A	15.1142479746543	0.511143881702401	0.748676614932361	0.682729861608647	0.494777556731424	NA	10	19	18	31	14	5	14.2342840002004	22.2558594761906	12.7199428729252	22.3212699582006	15.6491295801817	3.50500196022726	NA	DOWN_pEhEx_UP_CDC5
EHI_110600A	9.14097312198486	0.606492958444699	1.13569517466868	0.534027943388626	0.593322201255696	NA	6	4	26	0	7	22	8.54057040012021	4.68544410025066	18.3732508164475	0	7.82456479009087	15.422008625	NA	DOWN_pEhEx_UP_CDC5
EHI_110680A	13.3044020284817	0.297019780353301	0.775374870239493	0.383066039090949	0.701670799439593	NA	9	10	23	12	4	37	12.8108556001803	11.7136102506267	16.2532603376266	8.64049159672281	4.47117988005193	25.9370145056817	NA	DOWN_pEhEx_UP_CDC5
EHI_110940A	8.71326733137187	0.360179702946465	0.947257886386702	0.380234050434105	0.703771685425896	NA	5	8	17	12	1	20	7.11714200010018	9.37088820050132	12.0132793799849	8.64049159672281	1.11779497001298	14.020007840909	NA	DOWN_pEhEx_UP_CDC5
EHI_111230A	7.58460405750209	0.224680635412745	0.835023487074604	0.269071036791892	0.787875018055769	NA	7	8	8	11	5	10	9.96399880014025	9.37088820050132	5.6533079435223	7.92045063032925	5.58897485006491	7.01000392045452	NA	DOWN_pEhEx_UP_CDC5
EHI_111740A	15.5449571942023	0.0987322082291916	0.651448723555537	0.151557911864992	0.8795356313007	NA	16	14	14	20	16	17	22.7748544003206	16.3990543508773	9.89328890116403	14.4008193278714	17.8847195202077	11.9170066647727	NA	DOWN_pEhEx_UP_CDC5
EHI_111780A	10.021483680974	-0.549808474069859	0.752457282273786	-0.730683969737711	0.464972209191244	NA	6	9	8	20	10	14	8.54057040012021	10.542249225564	5.6533079435223	14.4008193278714	11.1779497001298	9.81400548863633	NA	UP_pEhEx_DOWN_CDC5
EHI_111800A	15.4448857519917	-1.2026567832527	0.666469768210641	-1.80451813513107	0.0711501187971344	NA	6	6	18	27	17	37	8.54057040012021	7.02816615037599	12.7199428729252	19.4411060926263	19.0025144902207	25.9370145056817	NA	UP_pEhEx_DOWN_CDC5
EHI_111820A	13.6157179930992	-0.443662127620352	0.974323324857169	-0.4553541071034	0.648854506077952	NA	7	1	24	10	2	63	9.96399880014025	1.17136102506267	16.9599238305669	7.20040966393568	2.23558994002596	44.1630246988635	NA	UP_pEhEx_DOWN_CDC5
EHI_112010A	8.38989902820598	-0.0903166193541167	0.883513924851396	-0.102224330385407	0.918578616059537	NA	6	12	4	21	5	6	8.54057040012021	14.056332300752	2.82665397176115	15.1208602942649	5.58897485006491	4.20600235227271	NA	UP_pEhEx_DOWN_CDC5
EHI_112060A	10.7000583660132	-0.680893001991388	0.795348274480797	-0.856094146222766	0.391945706294038	NA	7	11	5	22	9	17	9.96399880014025	12.8849712756893	3.53331746470144	15.8409012606585	10.0601547301168	11.9170066647727	NA	UP_pEhEx_DOWN_CDC5
EHI_112590A	7.74121152510528	0.543572717788331	0.867490820981517	0.626603422931103	0.530919224034256	NA	6	12	6	15	6	3	8.54057040012021	14.056332300752	4.23998095764173	10.8006144959035	6.70676982007789	2.10300117613636	NA	DOWN_pEhEx_UP_CDC5
EHI_114380A	13.6875597400444	-0.0338624650856722	0.684794535198366	-0.0494490877849415	0.960561409586156	NA	11	8	22	20	13	18	15.6577124002204	9.37088820050132	15.5465968446863	14.4008193278714	14.5313346101688	12.6180070568181	NA	UP_pEhEx_DOWN_CDC5
EHI_114430A	10.1380824337266	-0.00837395007055387	0.825732906325259	-0.0101412333290922	0.991908605192184	NA	7	15	4	26	8	4	9.96399880014025	17.57041537594	2.82665397176115	18.7210651262328	8.94235976010385	2.80400156818181	NA	UP_pEhEx_DOWN_CDC5
EHI_116040A	14.5397508574672	-2.75289286574498	1.3803270679385	-1.99437722383898	0.0461108456568804	NA	1	0	48	28	24	7	1.42342840002004	0	33.9198476611338	20.1611470590199	26.8270792803116	4.90700274431817	NA	UP_pEhEx_DOWN_CDC5
EHI_116050A	9.17965156059944	1.12109502079026	1.28096879816309	0.875193074490108	0.381468860818888	NA	7	7	21	26	3	0	9.96399880014025	8.19952717543866	14.839933351746	18.7210651262328	3.35338491003895	0	NA	DOWN_pEhEx_UP_CDC5
EHI_117590A	11.7729883488948	0.295477328864754	0.739189063520393	0.399731737720173	0.689354113353194	NA	11	17	6	23	9	6	15.6577124002204	19.9131374260653	4.23998095764173	16.5609422270521	10.0601547301168	4.20600235227271	NA	DOWN_pEhEx_UP_CDC5
EHI_117790A	11.9455622338589	1.00396346447943	0.758645120172604	1.32336376756897	0.185714434920848	NA	7	15	29	13	4	14	9.96399880014025	17.57041537594	20.4932412952683	9.36053256311638	4.47117988005193	9.81400548863633	NA	DOWN_pEhEx_UP_CDC5
EHI_117800A	8.92733087208265	-0.630320330296451	0.798883237735201	-0.789001822197924	0.430110941515588	NA	6	6	8	14	8	19	8.54057040012021	7.02816615037599	5.6533079435223	10.0805735295099	8.94235976010385	13.3190074488636	NA	UP_pEhEx_DOWN_CDC5
EHI_117840A	14.486945190725	1.47944284825531	0.892049057786153	1.65847700341383	0.0972212254306709	NA	13	13	38	16	12	2	18.5045692002605	15.2276933258147	26.8532127317309	11.5206554622971	13.4135396401558	1.4020007840909	NA	DOWN_pEhEx_UP_CDC5
EHI_118140A	11.3999693718993	-0.0532267122073624	0.910627676255888	-0.0584505760095145	0.953389729772244	NA	8	8	12	4	8	39	11.3874272001603	9.37088820050132	8.47996191528345	2.88016386557427	8.94235976010385	27.3390152897726	NA	UP_pEhEx_DOWN_CDC5
EHI_118210A	8.10788066282316	0.165199374781595	1.03038664076779	0.160327558845772	0.872623050851431	NA	10	9	3	9	3	17	14.2342840002004	10.542249225564	2.11999047882086	6.48036869754211	3.35338491003895	11.9170066647727	NA	DOWN_pEhEx_UP_CDC5
EHI_118240A	9.919025997251	1.4558881366879	0.848783017902165	1.71526539289893	0.0862965804254419	NA	10	6	30	5	2	16	14.2342840002004	7.02816615037599	21.1999047882086	3.60020483196784	2.23558994002596	11.2160062727272	NA	DOWN_pEhEx_UP_CDC5
EHI_118480A	13.8694983331822	0.662810420288069	0.706922641941858	0.9375996480568	0.348450192323586	NA	13	20	10	25	12	4	18.5045692002605	23.4272205012533	7.06663492940288	18.0010241598392	13.4135396401558	2.80400156818181	NA	DOWN_pEhEx_UP_CDC5
EHI_118740A	9.04202090802023	-0.00888177985367612	0.886335754619852	-0.0100207847955829	0.992004704334139	NA	7	3	17	9	3	27	9.96399880014025	3.514083075188	12.0132793799849	6.48036869754211	3.35338491003895	18.9270105852272	NA	UP_pEhEx_DOWN_CDC5
EHI_118770A	7.44899306811259	0.3552752276848	0.999691068967686	0.355385017145015	0.722301171839012	NA	8	9	5	9	2	15	11.3874272001603	10.542249225564	3.53331746470144	6.48036869754211	2.23558994002596	10.5150058806818	NA	DOWN_pEhEx_UP_CDC5
EHI_119270A	7.69563660794593	0.124907273170827	0.836133097298409	0.149386830367569	0.881248402969823	NA	6	8	9	10	5	13	8.54057040012021	9.37088820050132	6.35997143646259	7.20040966393568	5.58897485006491	9.11300509659088	NA	DOWN_pEhEx_UP_CDC5
EHI_119370A	15.6828917493542	0.162254426887367	0.679593950442294	0.238752017703761	0.811297878601845	NA	10	19	15	28	19	8	14.2342840002004	22.2558594761906	10.5999523941043	20.1611470590199	21.2381044302467	5.60800313636362	NA	DOWN_pEhEx_UP_CDC5
EHI_119490A	12.0420811326563	0.0612594129214354	0.770128635532346	0.0795443905018417	0.936599624930882	NA	9	4	27	12	6	29	12.8108556001803	4.68544410025066	19.0799143093878	8.64049159672281	6.70676982007789	20.3290113693181	NA	DOWN_pEhEx_UP_CDC5
EHI_119510A	9.93229048531801	0.649683191989287	0.975891601238969	0.665732947352415	0.50558181026091	NA	11	7	14	10	1	25	15.6577124002204	8.19952717543866	9.89328890116403	7.20040966393568	1.11779497001298	17.5250098011363	NA	DOWN_pEhEx_UP_CDC5
EHI_119520A	9.69521898320586	0.251201473009861	0.788897193161938	0.31842105053389	0.750165572585845	NA	9	9	9	17	12	4	12.8108556001803	10.542249225564	6.35997143646259	12.2406964286907	13.4135396401558	2.80400156818181	NA	DOWN_pEhEx_UP_CDC5
EHI_119530A	13.5367293146259	0.660288351955541	0.790079970419103	0.8357234415211	0.403310504600076	NA	10	20	10	27	14	2	14.2342840002004	23.4272205012533	7.06663492940288	19.4411060926263	15.6491295801817	1.4020007840909	NA	DOWN_pEhEx_UP_CDC5
EHI_119600A	13.2233170328981	-0.664481504530392	0.829341639426108	-0.80121565461274	0.423006809973055	NA	4	20	5	32	13	13	5.69371360008014	23.4272205012533	3.53331746470144	23.0413109245942	14.5313346101688	9.11300509659088	NA	UP_pEhEx_DOWN_CDC5
EHI_119610A	8.2152385471457	0.440156520415261	0.823262978884714	0.534648747368122	0.592892768450049	NA	7	6	16	7	8	10	9.96399880014025	7.02816615037599	11.3066158870446	5.04028676475497	8.94235976010385	7.01000392045452	NA	DOWN_pEhEx_UP_CDC5
EHI_120290A	11.8592878015538	0.762299049774336	0.829542295687004	0.918939340088767	0.358127301454094	NA	11	6	31	13	11	7	15.6577124002204	7.02816615037599	21.9065682811489	9.36053256311638	12.2957446701428	4.90700274431817	NA	DOWN_pEhEx_UP_CDC5
EHI_120610A	12.2690648487951	0.413332770292391	0.726217525406659	0.569158352466002	0.569248681259622	NA	11	12	17	12	7	22	15.6577124002204	14.056332300752	12.0132793799849	8.64049159672281	7.82456479009087	15.422008625	NA	DOWN_pEhEx_UP_CDC5
EHI_120650A	11.7147012126681	1.8880179727883	0.964841227519063	1.95681726582418	0.050368956373527	NA	14	11	30	8	0	15	19.9279976002805	12.8849712756893	21.1999047882086	5.76032773114854	0	10.5150058806818	NA	DOWN_pEhEx_UP_CDC5
EHI_120920A	9.48657096150025	-0.108651582200208	0.787836222274232	-0.137911381995823	0.890310454836798	NA	9	10	6	15	8	12	12.8108556001803	11.7136102506267	4.23998095764173	10.8006144959035	8.94235976010385	8.41200470454543	NA	UP_pEhEx_DOWN_CDC5
EHI_121790A	12.3254598998673	0.432636340686021	0.751949000186335	0.575353302655915	0.565052379178674	NA	4	12	33	11	8	20	5.69371360008014	14.056332300752	23.3198952670295	7.92045063032925	8.94235976010385	14.020007840909	NA	DOWN_pEhEx_UP_CDC5
EHI_121830A	15.706204626246	0.778244332897759	0.807947101410855	0.96323674104254	0.335428730914244	NA	14	12	34	18	2	30	19.9279976002805	14.056332300752	24.0265587599698	12.9607373950842	2.23558994002596	21.0300117613636	NA	DOWN_pEhEx_UP_CDC5
EHI_121900A	15.9682054483468	0.224962736583975	1.13711188653159	0.197836940452848	0.843172643044234	NA	9	3	21	8	0	84	12.8108556001803	3.514083075188	14.839933351746	5.76032773114854	0	58.884032931818	NA	DOWN_pEhEx_UP_CDC5
EHI_122840A	8.93052303054948	0.471863250772607	0.821161983572993	0.574628709331456	0.565542431356071	NA	8	5	20	11	4	14	11.3874272001603	5.85680512531333	14.1332698588058	7.92045063032925	4.47117988005193	9.81400548863633	NA	DOWN_pEhEx_UP_CDC5
EHI_123290.mRNA	10.3657184275399	1.4161354865889	1.04789822239214	1.35140556241821	0.176565552950973	NA	8	15	14	20	8	0	11.3874272001603	17.57041537594	9.89328890116403	14.4008193278714	8.94235976010385	0	NA	DOWN_pEhEx_UP_CDC5
EHI_123291A	9.23787022716926	-0.385516126256403	1.56661919436667	-0.24608157977552	0.805619081924106	NA	0	7	19	19	18	0	0	8.19952717543866	13.4266063658655	13.6807783614778	20.1203094602337	0	NA	UP_pEhEx_DOWN_CDC5
EHI_124440A	7.75691126314083	1.40584606581454	0.875266526517843	1.60619196921371	0.108231737322883	NA	6	9	21	8	3	5	8.54057040012021	10.542249225564	14.839933351746	5.76032773114854	3.35338491003895	3.50500196022726	NA	DOWN_pEhEx_UP_CDC5
EHI_124820A	11.8594890421239	1.40980348924604	1.27627089820148	1.10462715339881	0.269321180250913	NA	9	5	45	7	14	0	12.8108556001803	5.85680512531333	31.7998571823129	5.04028676475497	15.6491295801817	0	NA	DOWN_pEhEx_UP_CDC5
EHI_124900A	13.1301869132885	1.17935488840318	0.7733096568362	1.52507456486216	0.12724050050197	NA	9	18	27	17	9	5	12.8108556001803	21.084498451128	19.0799143093878	12.2406964286907	10.0601547301168	3.50500196022726	NA	DOWN_pEhEx_UP_CDC5
EHI_125170A	12.5030127555883	0.870230977356959	0.749450965296056	1.16115799118784	0.245577654972925	NA	11	21	9	21	10	3	15.6577124002204	24.598581526316	6.35997143646259	15.1208602942649	11.1779497001298	2.10300117613636	NA	DOWN_pEhEx_UP_CDC5
EHI_125340A	10.9327168053376	-1.13520572534086	0.850184825945903	-1.33524580855445	0.181795908582248	NA	3	2	24	15	11	27	4.27028520006011	2.34272205012533	16.9599238305669	10.8006144959035	12.2957446701428	18.9270105852272	NA	UP_pEhEx_DOWN_CDC5
EHI_125360A	10.3312374912803	0.0666765858543655	0.792821081151133	0.0841004199302506	0.932976590772454	NA	7	11	9	23	12	4	9.96399880014025	12.8849712756893	6.35997143646259	16.5609422270521	13.4135396401558	2.80400156818181	NA	DOWN_pEhEx_UP_CDC5
EHI_125700A	10.5225028095241	-0.224367200542882	0.824501247580289	-0.272124755664524	0.785526095286721	NA	9	4	16	23	9	11	12.8108556001803	4.68544410025066	11.3066158870446	16.5609422270521	10.0601547301168	7.71100431249998	NA	UP_pEhEx_DOWN_CDC5
EHI_125810A	16.1699536404368	-0.681243191403026	0.673376674767424	-1.01168219353354	0.311690032073935	NA	8	9	21	25	24	22	11.3874272001603	10.542249225564	14.839933351746	18.0010241598392	26.8270792803116	15.422008625	NA	UP_pEhEx_DOWN_CDC5
EHI_125880A	11.9167513619149	-1.91127541936892	0.853337710951605	-2.23976439203367	0.02510622270308	NA	1	2	17	12	7	56	1.42342840002004	2.34272205012533	12.0132793799849	8.64049159672281	7.82456479009087	39.2560219545453	NA	UP_pEhEx_DOWN_CDC5
EHI_125990A	12.9885789027387	-0.416725548516205	0.895646437489665	-0.465279077851536	0.641731615598287	NA	10	8	8	10	7	48	14.2342840002004	9.37088820050132	5.6533079435223	7.20040966393568	7.82456479009087	33.6480188181817	NA	UP_pEhEx_DOWN_CDC5
EHI_126040A	11.7578073451141	-1.17826818158466	0.781170809707691	-1.50833616277285	0.131468512278087	NA	5	12	3	26	18	12	7.11714200010018	14.056332300752	2.11999047882086	18.7210651262328	20.1203094602337	8.41200470454543	NA	UP_pEhEx_DOWN_CDC5
EHI_126070A	9.02560893712852	0.126405147207301	0.85022700739582	0.148672232365883	0.88181227305251	NA	5	15	4	17	11	3	7.11714200010018	17.57041537594	2.82665397176115	12.2406964286907	12.2957446701428	2.10300117613636	NA	DOWN_pEhEx_UP_CDC5
EHI_126300A	11.094117269564	-0.135199794946047	0.880265789049568	-0.153589741448459	0.877933226096928	NA	6	3	27	13	2	34	8.54057040012021	3.514083075188	19.0799143093878	9.36053256311638	2.23558994002596	23.8340133295454	NA	UP_pEhEx_DOWN_CDC5
EHI_126530A	14.5641942323452	1.17391218469554	1.13896804929241	1.03068052297414	0.302690661317425	NA	10	12	17	6	0	61	14.2342840002004	14.056332300752	12.0132793799849	4.32024579836141	0	42.7610239147726	NA	DOWN_pEhEx_UP_CDC5
EHI_127000A	7.07845559602842	-0.424965247834742	0.870017781557072	-0.488455818769797	0.625227012743027	NA	4	8	5	11	8	10	5.69371360008014	9.37088820050132	3.53331746470144	7.92045063032925	8.94235976010385	7.01000392045452	NA	UP_pEhEx_DOWN_CDC5
EHI_127210A	12.79057550481	1.11573858702534	0.826713465301838	1.34960737166411	0.177141958332991	NA	12	19	11	20	13	1	17.0811408002404	22.2558594761906	7.77329842234317	14.4008193278714	14.5313346101688	0.701000392045452	NA	DOWN_pEhEx_UP_CDC5
EHI_127300A	11.1109292419343	-0.0333216374416265	0.736459226740615	-0.0452457328684709	0.963911441995634	NA	7	7	20	10	8	26	9.96399880014025	8.19952717543866	14.1332698588058	7.20040966393568	8.94235976010385	18.2260101931818	NA	UP_pEhEx_DOWN_CDC5
EHI_127350A	8.16152379322275	1.3333092571699	0.870272762134283	1.53205904537338	0.125507864857616	NA	7	9	21	9	2	7	9.96399880014025	10.542249225564	14.839933351746	6.48036869754211	2.23558994002596	4.90700274431817	NA	DOWN_pEhEx_UP_CDC5
EHI_127390A	12.2942310682597	-0.381625906403233	0.794006318052528	-0.4806333371997	0.630777117556295	NA	6	9	14	12	6	42	8.54057040012021	10.542249225564	9.89328890116403	8.64049159672281	6.70676982007789	29.442016465909	NA	UP_pEhEx_DOWN_CDC5
EHI_127840A	14.1934734153997	0.405233856224857	0.760533991540336	0.532828066506433	0.594152603419832	NA	11	7	29	9	5	41	15.6577124002204	8.19952717543866	20.4932412952683	6.48036869754211	5.58897485006491	28.7410160738635	NA	DOWN_pEhEx_UP_CDC5
EHI_128160A	10.6249453408276	0.440497485071363	0.726734614726386	0.606132522306247	0.544426756325006	NA	8	9	21	12	7	15	11.3874272001603	10.542249225564	14.839933351746	8.64049159672281	7.82456479009087	10.5150058806818	NA	DOWN_pEhEx_UP_CDC5
EHI_128180A	13.5982685124881	-1.95436245839106	0.799038567641783	-2.44589252325955	0.014449406683799	NA	2	5	10	14	16	54	2.84685680004007	5.85680512531333	7.06663492940288	10.0805735295099	17.8847195202077	37.8540211704544	NA	UP_pEhEx_DOWN_CDC5
EHI_128200A	15.7664616092616	1.93211971115235	0.905404534293521	2.13398501771362	0.0328440072578479	NA	16	18	37	13	13	1	22.7748544003206	21.084498451128	26.1465492387906	9.36053256311638	14.5313346101688	0.701000392045452	NA	DOWN_pEhEx_UP_CDC5
EHI_129520A	10.1822742273475	2.94110123880414	1.25095964667495	2.35107602920812	0.0187192085567112	NA	9	11	38	1	7	0	12.8108556001803	12.8849712756893	26.8532127317309	0.720040966393568	7.82456479009087	0	NA	DOWN_pEhEx_UP_CDC5
EHI_129850A	13.3433074465468	-0.158758581888647	0.774962409604386	-0.204859719543935	0.837681726869108	NA	11	17	7	24	8	19	15.6577124002204	19.9131374260653	4.94664445058201	17.2809831934456	8.94235976010385	13.3190074488636	NA	UP_pEhEx_DOWN_CDC5
EHI_129880A	13.7875754748447	-0.944339895634403	1.07066250075301	-0.882014542370012	0.377768943180717	NA	0	8	26	4	14	52	0	9.37088820050132	18.3732508164475	2.88016386557427	15.6491295801817	36.4520203863635	NA	UP_pEhEx_DOWN_CDC5
EHI_129940A	14.1100017744792	0.11349428343042	1.09396408203937	0.1037458955863	0.917371003731343	NA	7	0	32	4	2	67	9.96399880014025	0	22.6132317740892	2.88016386557427	2.23558994002596	46.9670262670453	NA	DOWN_pEhEx_UP_CDC5
EHI_130940A	15.3550046941014	0.566980458086674	1.05106081962414	0.539436393689783	0.589585774767153	NA	9	7	26	9	0	66	12.8108556001803	8.19952717543866	18.3732508164475	6.48036869754211	0	46.2660258749999	NA	DOWN_pEhEx_UP_CDC5
EHI_130980A	13.3588287694375	0.980210773596103	0.729410114661537	1.3438403908766	0.179000005176516	NA	15	14	20	21	8	6	21.3514260003005	16.3990543508773	14.1332698588058	15.1208602942649	8.94235976010385	4.20600235227271	NA	DOWN_pEhEx_UP_CDC5
EHI_131020A	15.9799485703927	0.578371930343139	0.676856763820299	0.854496787590193	0.392829788578593	NA	10	10	47	16	10	20	14.2342840002004	11.7136102506267	33.2131841681935	11.5206554622971	11.1779497001298	14.020007840909	NA	DOWN_pEhEx_UP_CDC5
EHI_131070A	8.53176010605256	-1.50156678309208	0.914393244046522	-1.64214553516068	0.100559846847834	NA	5	4	3	15	8	25	7.11714200010018	4.68544410025066	2.11999047882086	10.8006144959035	8.94235976010385	17.5250098011363	NA	UP_pEhEx_DOWN_CDC5
EHI_131080A	5.31558268656083	-0.647254558270988	1.09603947563635	-0.590539458348615	0.554829039956085	NA	1	8	2	12	8	3	1.42342840002004	9.37088820050132	1.41332698588058	8.64049159672281	8.94235976010385	2.10300117613636	NA	UP_pEhEx_DOWN_CDC5
