logFC	AveExpr	t	P.Value	adj.P.Val	B	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_105330A	0.124144648554298	2.61294340412862	0.452865546006141	0.666688617559592	0.871230276568969	-6.27660051312856	38	44	70	34	5.87240424060128	6.86500519860252	6.62691041164419	5.00626656546565	12.88	DOWN_pEhEx_UP_U2AF84
EHI_148890A	0.0923154629123163	7.60795723847598	0.453508032355486	0.666251671787254	0.871230276568969	-6.5245594830555	1360	1234	1829	1402	210.170257032046	192.532191251716	173.151702041389	206.434874258319	12.88	DOWN_pEhEx_UP_U2AF84
EHI_196940A	-0.117163887459675	4.01751784959995	-0.453371760248362	0.666344336493445	0.871230276568969	-6.44149841567671	106	93	149	137	16.3809170922036	14.510124624319	14.1058521619284	20.172309396141	12.88	UP_pEhEx_DOWN_U2AF84
EHI_000540A	0.26628662593971	1.59613585207124	0.452276934670855	0.667089049730163	0.871412682511752	-6.09569258613694	33	14	44	11	5.09971947210111	2.18431983591898	4.16548654446206	1.61967447706242	12.86	DOWN_pEhEx_UP_U2AF84
EHI_138070A	0.253951852766328	2.13378846982165	0.450754172227301	0.668125543064487	0.872525881618561	-6.20113644369591	30	33	74	14	4.63610861100101	5.14875389895189	7.00559100659529	2.06140387989762	12.75	DOWN_pEhEx_UP_U2AF84
EHI_122710A	-0.122983971473937	2.1214709332901	-0.45031612000289	0.668423859495978	0.872674724449521	-6.19425534636648	28	25	51	28	4.32703470360094	3.90057113556961	4.82817758562648	4.12280775979524	12.73	UP_pEhEx_DOWN_U2AF84
EHI_122800A	0.249613577933682	0.952141949007666	0.448590600914719	0.669599595529401	0.873550890745115	-5.92189578939775	8	20	14	16	1.23629562960027	3.12045690845569	1.32538208232884	2.35589014845442	12.64	DOWN_pEhEx_UP_U2AF84
EHI_125150A	-0.197578706729282	4.73817086740668	-0.448849454640003	0.669423151849108	0.873550890745115	-6.48664808782389	118	215	211	279	18.235360536604	33.5449117658987	19.9754013836703	41.080834463674	12.64	UP_pEhEx_DOWN_U2AF84
EHI_140990A	0.296717355180736	-0.135179148150955	0.448518804196366	0.669648538765108	0.873550890745115	-5.53639247812459	5	8	12	3	0.772684768500168	1.24818276338228	1.13604178485329	0.441729402835204	12.64	DOWN_pEhEx_UP_U2AF84
EHI_124820A	0.296772545888182	0.345216883866103	0.44806399553623	0.669958619470591	0.873714629359168	-5.70093996998677	7	9	7	14	1.08175867590024	1.40420560880506	0.662691041164419	2.06140387989762	12.63	DOWN_pEhEx_UP_U2AF84
EHI_093880A	0.108166019781473	2.73145799206341	0.447776522565294	0.67015465042249	0.87372958278713	-6.29608976052776	47	41	67	43	7.26323682390158	6.39693666233417	6.34289996543087	6.33145477397126	12.63	DOWN_pEhEx_UP_U2AF84
EHI_010010A	-0.0958803238790462	3.77523247653296	-0.446559118713793	0.67098512730134	0.87384528411056	-6.42380888888287	80	90	153	93	12.3629562960027	14.0420560880506	14.4845327568794	13.6936114878913	12.62	UP_pEhEx_DOWN_U2AF84
EHI_054240A	0.177707553428769	0.611984126266049	0.44550725161974	0.671703090965787	0.87384528411056	-5.80313724552807	10	10	15	9	1.54536953700034	1.56022845422785	1.42005223106661	1.32518820850561	12.62	DOWN_pEhEx_UP_U2AF84
EHI_074180A	0.0844289273450531	14.1200680580763	0.446769068133791	0.670841869570955	0.87384528411056	-6.70162608776867	124433	111781	162615	132226	19229.4967597563	17440.3896842043	15394.7862369931	19469.3706730959	12.62	DOWN_pEhEx_UP_U2AF84
EHI_098790A	-0.150610628597762	4.01444318051446	-0.446966078046983	0.670707454845927	0.87384528411056	-6.44423441875355	71	136	178	116	10.9721237127024	21.2191069774987	16.8512864753238	17.0802035762946	12.62	UP_pEhEx_DOWN_U2AF84
EHI_104470A	-0.0864995534260811	5.14356011549679	-0.445641043419784	0.671611748745503	0.87384528411056	-6.50509734917122	218	223	400	237	33.6890559066073	34.793094529281	37.8680594951097	34.8966228239811	12.62	UP_pEhEx_DOWN_U2AF84
EHI_110320A	-0.104544987518597	5.66125494689663	-0.445482327975507	0.671720107494366	0.87384528411056	-6.51607050644764	322	306	469	420	49.7608990914108	47.7429906993721	44.4002997580161	61.8421163969286	12.62	UP_pEhEx_DOWN_U2AF84
EHI_124530A	-0.174995853480214	2.17949587267315	-0.445524722338155	0.671691163022865	0.87384528411056	-6.20626412053773	37	20	61	26	5.71786728690125	3.12045690845569	5.77487907300422	3.82832149123844	12.62	UP_pEhEx_DOWN_U2AF84
EHI_175430A	-0.142764063566359	2.56497113460557	-0.446903312797514	0.670750276486847	0.87384528411056	-6.27010525389877	46	28	71	38	7.10869987020155	4.36863967183797	6.72158056038197	5.59523910257925	12.62	UP_pEhEx_DOWN_U2AF84
EHI_003940A	-0.0874835625482633	10.3081905462859	-0.443467245935673	0.673096603416133	0.873954832850239	-6.60111990246094	7301	8584	12824	9564	1128.27429896395	1339.30010510918	1214.04998741322	1408.23333623863	12.6	UP_pEhEx_DOWN_U2AF84
EHI_039000A	0.376468159485514	0.0911649023449417	0.443621625447267	0.672991098001673	0.873954832850239	-5.61407029063295	11	6	20	2	1.69990649070037	0.936137072536707	1.89340297475548	0.294486268556803	12.6	DOWN_pEhEx_UP_U2AF84
EHI_101130A	0.215977350240751	1.83171999032375	0.443941723898488	0.672772363660044	0.873954832850239	-6.1478289904536	26	24	54	13	4.01796079620087	3.74454829014683	5.11218803183981	1.91416074561922	12.6	DOWN_pEhEx_UP_U2AF84
EHI_141380A	-0.251420535872987	0.135202112083525	-0.444233129674973	0.672573266571402	0.873954832850239	-5.61832108229744	9	4	13	7	1.3908325833003	0.624091381691138	1.23071193359106	1.03070193994881	12.6	UP_pEhEx_DOWN_U2AF84
EHI_151630A	0.103338317847361	8.68501867476531	0.444203782944608	0.672593315810781	0.873954832850239	-6.56204479974147	2812	2675	3528	3215	434.557913804495	417.361111505949	333.996284746867	473.386676705061	12.6	DOWN_pEhEx_UP_U2AF84
EHI_155190A	0.100581944681274	3.49658661633199	0.444727346404725	0.67223566962832	0.873954832850239	-6.39676675504204	75	75	125	67	11.5902715275025	11.7017134067088	11.8337685922218	9.8652899966529	12.6	DOWN_pEhEx_UP_U2AF84
EHI_175030A	0.0997644538955695	4.41001904211021	0.443884355867962	0.672811562635212	0.873954832850239	-6.47322786187008	126	158	205	147	19.4716561662042	24.6516095768	19.4073804912437	21.644740738925	12.6	DOWN_pEhEx_UP_U2AF84
EHI_039590A	-0.114569149843361	3.13336315054536	-0.441855122996145	0.674198841464367	0.875093726181583	-6.35132662916956	55	52	83	72	8.49953245350185	8.1131879619848	7.85762234523526	10.6015056680449	12.49	UP_pEhEx_DOWN_U2AF84
EHI_061870A	0.284673377036251	-0.210395767990838	0.441643709927379	0.674343454395947	0.875093726181583	-5.51467205734212	7	5	11	3	1.08175867590024	0.780114227113923	1.04137163611552	0.441729402835204	12.49	DOWN_pEhEx_UP_U2AF84
EHI_012490A	0.108138408446536	3.95809295373646	0.440800579659059	0.674920332840624	0.875218737791216	-6.44473555731782	97	111	182	87	14.9900845089033	17.3185358419291	17.2299670702749	12.8101526822209	12.48	DOWN_pEhEx_UP_U2AF84
EHI_044880A	-0.107206381716272	4.7020573836696	-0.440968694524008	0.67480528754097	0.875218737791216	-6.48934483282557	187	139	315	165	28.8984103419063	21.6871755137671	29.8210968523989	24.2951171559362	12.48	UP_pEhEx_DOWN_U2AF84
EHI_072130A	0.19417714137591	0.916296926486015	0.440422196894036	0.675179305114812	0.875218737791216	-5.91719976842613	12	14	24	8	1.8544434444004	2.18431983591898	2.27208356970658	1.17794507422721	12.48	DOWN_pEhEx_UP_U2AF84
EHI_192760A	0.108894435050769	2.4497089592733	0.440597788584473	0.675059120789314	0.875218737791216	-6.25763203399517	36	36	54	36	5.56333033320121	5.61682243522024	5.11218803183981	5.30075283402245	12.48	DOWN_pEhEx_UP_U2AF84
EHI_045080A	-0.0989552779490867	9.81539619240496	-0.438809423060182	0.676283664999628	0.87606124968319	-6.59227148494173	5387	5821	8373	7466	832.490569582081	908.208983206029	792.673155381383	1099.31724052255	12.39	UP_pEhEx_DOWN_U2AF84
EHI_056920A	-0.216196695463926	5.54955298614118	-0.43866234064168	0.676384424924389	0.87606124968319	-6.51723521557957	315	248	313	582	48.6791404155106	38.6936656648506	29.6317565549233	85.6955041500296	12.39	UP_pEhEx_DOWN_U2AF84
EHI_176970A	0.0890468432709891	6.0924191778745	0.438840489457349	0.676262383670059	0.87606124968319	-6.52003028863402	440	466	642	488	67.9962596280148	72.7066459670176	60.778235489651	71.8546495278599	12.39	DOWN_pEhEx_UP_U2AF84
EHI_138350A	0.0892235113987859	5.25873372098747	0.438112772344627	0.676760975925315	0.876309206791697	-6.51315998788452	249	259	426	231	38.4797014713084	40.4099169645012	40.3294833622918	34.0131640183107	12.37	DOWN_pEhEx_UP_U2AF84
EHI_083660A	0.130382945758469	1.66316507888403	0.437385941165161	0.677259140765756	0.876714457857557	-6.11619569481378	23	19	33	19	3.55434993510077	2.96443406303291	3.12411490834655	2.79761955128963	12.33	DOWN_pEhEx_UP_U2AF84
EHI_178070A	-0.093796255910638	4.46525060613317	-0.437046285762598	0.677491999594739	0.876776141629714	-6.47902301150832	135	139	218	171	20.8624887495045	21.6871755137671	20.6380924248348	25.1785759616066	12.32	UP_pEhEx_DOWN_U2AF84
EHI_044590A	-0.0765532285699949	9.78480022238452	-0.436322986598107	0.677988004855118	0.877178249517389	-6.59279451012306	5522	5542	9672	6084	853.353058331586	864.678609333072	915.649678591752	895.827228949794	12.28	UP_pEhEx_DOWN_U2AF84
EHI_049430A	0.218551905791619	1.18912655427414	0.436031386278874	0.678188021059472	0.877197292812989	-6.00407953498605	21	12	31	9	3.24527602770071	1.87227414507341	2.934774610871	1.32518820850561	12.28	DOWN_pEhEx_UP_U2AF84
EHI_081320A	-0.108530171834969	10.2453635845317	-0.435379664375769	0.678635158025219	0.877233108883352	-6.60365861187354	7904	7148	10827	10557	1221.46008204507	1115.25129908206	1024.99370038388	1554.44576857708	12.28	UP_pEhEx_DOWN_U2AF84
EHI_106280A	0.277473179099167	0.614077522770524	0.435465034757023	0.67857657846314	0.877233108883352	-5.80703551827622	6	16	10	14	0.927221722200202	2.49636552676455	0.946701487377742	2.06140387989762	12.28	DOWN_pEhEx_UP_U2AF84
EHI_182820A	0.0990583219478567	3.8602578254634	0.435180797858023	0.678771626075141	0.877233108883352	-6.43902107739711	109	85	146	96	16.8445279533037	13.2619418609367	13.821841715715	14.1353408907265	12.28	DOWN_pEhEx_UP_U2AF84
EHI_021250A	-0.21679371079864	0.452072189799772	-0.434889926939664	0.678971254327557	0.87725161517103	-5.7375687941731	9	7	19	7	1.3908325833003	1.09215991795949	1.79873282601771	1.03070193994881	12.27	UP_pEhEx_DOWN_U2AF84
EHI_005870A	0.101062779871204	5.41577728253063	0.434174916389498	0.679462096260902	0.877332119415962	-6.51888695190178	262	308	379	321	40.4886818694088	48.0550363902176	35.8799863716164	47.2650461033669	12.27	DOWN_pEhEx_UP_U2AF84
EHI_054520A	-0.390065273226307	4.17875175400391	-0.433989310054265	0.679589539902478	0.877332119415962	-6.46003546608748	49	204	103	305	7.57231073130165	31.828660466248	9.75102531999074	44.9091559549124	12.27	UP_pEhEx_DOWN_U2AF84
EHI_200200A	-0.0943823087530536	3.78736525687937	-0.434402037499159	0.679306162978343	0.877332119415962	-6.43082184469073	82	89	141	103	12.6720302034028	13.8860332426278	13.3484909720262	15.1660428306753	12.27	UP_pEhEx_DOWN_U2AF84
EHI_044920A	0.094253586138096	3.87533816692917	0.431282223461164	0.681449637126379	0.879014327563018	-6.44217017345127	89	106	148	97	13.753788879303	16.5384216148152	14.0111820131906	14.2825840250049	12.1	DOWN_pEhEx_UP_U2AF84
EHI_087550A	0.246949803877465	0.12085931727624	0.431394004098206	0.681372781457888	0.879014327563018	-5.63170741388623	8	7	14	4	1.23629562960027	1.09215991795949	1.32538208232884	0.588972537113606	12.1	DOWN_pEhEx_UP_U2AF84
EHI_098750A	0.0871026007718189	6.74678941809834	0.431787235102213	0.681102445706618	0.879014327563018	-6.52026999150745	685	741	1182	658	105.857813284523	115.612928458283	111.900115808049	96.8859823551881	12.1	DOWN_pEhEx_UP_U2AF84
EHI_024460A	0.327804363453389	-0.273921088256784	0.428644128667868	0.683264696797903	0.879387673708041	-5.49921286970886	7	5	13	2	1.08175867590024	0.780114227113923	1.23071193359106	0.294486268556803	12.06	DOWN_pEhEx_UP_U2AF84
EHI_053100A	0.166831105053357	1.50539037984122	0.428631158710442	0.683273626133826	0.879387673708041	-6.08651149455362	14	25	25	20	2.16351735180047	3.90057113556961	2.36675371844435	2.94486268556803	12.06	DOWN_pEhEx_UP_U2AF84
EHI_053110A	-0.181916068353935	1.27675897246135	-0.428232782975022	0.683547920481877	0.879387673708041	-6.02131027955475	15	14	36	12	2.3180543055005	2.18431983591898	3.40812535455987	1.76691761134082	12.06	UP_pEhEx_DOWN_U2AF84
EHI_055350A	0.0959256879175436	4.13101205873564	0.427302855562546	0.684188411349859	0.879387673708041	-6.464092279776	130	104	189	108	20.0898039810044	16.2263759239696	17.8926581114393	15.9022585020674	12.06	DOWN_pEhEx_UP_U2AF84
EHI_086110A	0.0901056255250772	9.54110247868728	0.4277850597427	0.683856255436181	0.879387673708041	-6.59135889215543	5053	4858	8737	4272	780.87522704627	757.958983063887	827.133089521933	629.022669637331	12.06	DOWN_pEhEx_UP_U2AF84
EHI_112010A	0.236988165050256	0.565688396962846	0.429710224971768	0.682530921373148	0.879387673708041	-5.79755585292016	11	10	21	5	1.69990649070037	1.56022845422785	1.98807312349326	0.736215671392007	12.06	DOWN_pEhEx_UP_U2AF84
EHI_127420A	-0.139344570944662	1.23564405553705	-0.42684180046094	0.684506071721239	0.879387673708041	-6.00844953241883	15	13	26	16	2.3180543055005	2.0282969904962	2.46142386718213	2.35589014845442	12.06	UP_pEhEx_DOWN_U2AF84
EHI_131950A	-0.247631966736557	0.303928268592014	-0.429535708234596	0.682651012146062	0.879387673708041	-5.67550735980612	6	7	10	13	0.927221722200202	1.09215991795949	0.946701487377742	1.91416074561922	12.06	UP_pEhEx_DOWN_U2AF84
EHI_133540A	0.203598799689466	2.97421857061028	0.428134061862793	0.683615901303632	0.879387673708041	-6.33912711151691	41	68	51	77	6.33601510170138	10.6095534887493	4.82817758562648	11.3377213394369	12.06	DOWN_pEhEx_UP_U2AF84
EHI_152690A	-0.201921434380904	0.29863105786139	-0.427442545187434	0.684092181191237	0.879387673708041	-5.68404410832754	6	8	14	8	0.927221722200202	1.24818276338228	1.32538208232884	1.17794507422721	12.06	UP_pEhEx_DOWN_U2AF84
EHI_182810A	-0.187658522431478	0.945514974230466	-0.429391086036656	0.682750539220263	0.879387673708041	-5.91539055274836	13	10	27	10	2.00898039810044	1.56022845422785	2.5560940159199	1.47243134278401	12.06	UP_pEhEx_DOWN_U2AF84
EHI_189930A	-0.109123638846286	8.91380000495027	-0.427345602758105	0.684158962734895	0.879387673708041	-6.57612461903692	3214	2773	4315	4184	496.681769191908	432.651350357382	408.501691803496	616.065273820832	12.06	UP_pEhEx_DOWN_U2AF84
EHI_190450A	0.135044169013274	3.83623898791746	0.426813648150663	0.684525470556428	0.879387673708041	-6.44104589441051	122	76	170	77	18.8535083514041	11.8577362521316	16.0939252854216	11.3377213394369	12.06	DOWN_pEhEx_UP_U2AF84
EHI_192780A	0.0902071838392402	5.50778802605539	0.429284165518028	0.68282412500225	0.879387673708041	-6.52295826611534	276	330	439	317	42.6521992212093	51.4875389895189	41.5601952958829	46.6760735662533	12.06	DOWN_pEhEx_UP_U2AF84
EHI_200980A	-0.109026823049612	3.4761905865874	-0.426917463773746	0.684453935919156	0.879387673708041	-6.40043006832221	58	81	123	77	8.96314331460195	12.6378504792455	11.6444282947462	11.3377213394369	12.06	UP_pEhEx_DOWN_U2AF84
EHI_192810A	-0.0878284695769076	9.46634154516321	-0.426488445319981	0.684749576326935	0.879436921956514	-6.59017370622319	4302	4530	6820	5603	664.817974817545	706.783489765214	645.65041439162	825.003281361883	12.06	UP_pEhEx_DOWN_U2AF84
EHI_019140A	-0.356524581248941	-0.464698090498894	-0.426156598159974	0.68497829719725	0.879492069143418	-5.42945764928623	7	2	12	3	1.08175867590024	0.312045690845569	1.13604178485329	0.441729402835204	12.05	UP_pEhEx_DOWN_U2AF84
EHI_001100A	0.135762933844593	1.45523788012162	0.423460112383799	0.68683816869752	0.87973265438692	-6.07660746234335	20	16	25	19	3.09073907400067	2.49636552676455	2.36675371844435	2.79761955128963	12.03	DOWN_pEhEx_UP_U2AF84
EHI_002130A	-0.0930350936164599	4.23314330330327	-0.42529726920982	0.685570747639818	0.87973265438692	-6.4710139564493	116	118	227	118	17.9262866292039	18.4106957598886	21.4901237634747	17.3746898448514	12.03	UP_pEhEx_DOWN_U2AF84
EHI_004550A	-0.157211671506863	8.3896108398888	-0.423896609928924	0.686536935546464	0.87973265438692	-6.56336424094577	2018	2058	2558	3540	311.855572566668	321.095015880091	242.166240471226	521.240695345541	12.03	UP_pEhEx_DOWN_U2AF84
EHI_007270A	-0.1621363499079	1.12436301978493	-0.423692155972107	0.686678024259711	0.87973265438692	-5.97730783838005	13	13	29	12	2.00898039810044	2.0282969904962	2.74543431339545	1.76691761134082	12.03	UP_pEhEx_DOWN_U2AF84
EHI_027620A	-0.199823024896029	0.29863105786139	-0.424368888254202	0.686211080743633	0.87973265438692	-5.68538515429116	8	6	14	8	1.23629562960027	0.936137072536707	1.32538208232884	1.17794507422721	12.03	UP_pEhEx_DOWN_U2AF84
EHI_048730A	-0.105008537547952	3.45845635309833	-0.424704749440395	0.685979393828424	0.87973265438692	-6.39943237827957	79	58	117	79	12.2084193423027	9.0493250345215	11.0764074023196	11.6322076079937	12.03	UP_pEhEx_DOWN_U2AF84
EHI_124900A	0.194901933036975	0.720011879425496	0.424472086083293	0.68613988786297	0.87973265438692	-5.85344755629949	8	15	17	9	1.23629562960027	2.34034268134177	1.60939252854216	1.32518820850561	12.03	DOWN_pEhEx_UP_U2AF84
EHI_138020A	-0.107674253206788	5.53569671223871	-0.42349602105586	0.686813385229122	0.87973265438692	-6.52504877718483	308	268	419	396	47.5973817396104	41.8141225733063	39.6667923211274	58.308281174247	12.03	UP_pEhEx_DOWN_U2AF84
EHI_182860A	0.0880186765977534	6.8189788160914	0.424250695727739	0.686292622328882	0.87973265438692	-6.52407237989821	762	736	1045	823	117.757158719426	114.832814231169	98.930305430974	121.181099511124	12.03	DOWN_pEhEx_UP_U2AF84
EHI_177580A	0.246220363795725	0.0558315646194827	0.422760737879769	0.687320948579455	0.880053753202969	-5.61021170465897	7	6	7	9	1.08175867590024	0.936137072536707	0.662691041164419	1.32518820850561	11.99	DOWN_pEhEx_UP_U2AF84
EHI_189150A	0.091384182451272	11.0467081835385	0.422516966697962	0.687489262465075	0.880053753202969	-6.62838035674539	14177	13911	18486	16340	2190.87039260538	2170.43380267636	1750.07236956649	2405.95281410908	11.99	DOWN_pEhEx_UP_U2AF84
EHI_201420A	0.121220940648214	2.77261037294873	0.422289170852081	0.687646563814487	0.880053753202969	-6.31403000592041	45	45	57	54	6.95416291650151	7.0210280440253	5.39619847805313	7.95112925103368	11.99	DOWN_pEhEx_UP_U2AF84
EHI_001180A	-0.329971231317096	-0.358986067671689	-0.421229259476011	0.688378696903941	0.880394741608441	-5.46352165205483	8	2	11	4	1.23629562960027	0.312045690845569	1.04137163611552	0.588972537113606	11.96	UP_pEhEx_DOWN_U2AF84
EHI_176580A	0.136735425266727	1.91723985423805	0.421572263876651	0.688141726218564	0.880394741608441	-6.17379091416022	29	22	44	20	4.48157165730098	3.43250259930126	4.16548654446206	2.94486268556803	11.96	DOWN_pEhEx_UP_U2AF84
EHI_194410A	-0.0824032970061738	6.50299448427024	-0.421095786455395	0.68847091961015	0.880394741608441	-6.5259627638172	537	599	1000	624	82.9863441369181	93.4576844082479	94.6701487377742	91.8797157897225	11.96	UP_pEhEx_DOWN_U2AF84
EHI_192430A	-0.170617931561304	1.3124957441132	-0.420520852532822	0.688868235338099	0.880664927380653	-6.03497848233079	13	17	35	13	2.00898039810044	2.65238837218734	3.3134552058221	1.91416074561922	11.93	UP_pEhEx_DOWN_U2AF84
EHI_154440A	-0.217325327810185	0.301177645077646	-0.420118523180136	0.689146335205334	0.880782600124743	-5.6840709238572	9	5	12	10	1.3908325833003	0.780114227113923	1.13604178485329	1.47243134278401	11.92	UP_pEhEx_DOWN_U2AF84
EHI_181220A	0.0990291939034476	2.9104364531819	0.418755537350238	0.690088860405017	0.881649861100726	-6.33472130479823	51	48	72	52	7.88138463870172	7.48909658029366	6.81625070911974	7.65664298247687	11.84	DOWN_pEhEx_UP_U2AF84
EHI_183060A	0.0895815335172892	5.15397648920214	0.418598667414766	0.690197377532592	0.881649861100726	-6.51941243012848	263	212	385	221	40.6432188231088	33.0768432296303	36.4480072640431	32.5407326755267	11.84	DOWN_pEhEx_UP_U2AF84
EHI_159480A	-0.108847132607752	13.549419940922	-0.418111759234128	0.690534255047098	0.88184223452737	-6.69835025175552	73180	75184	103259	108194	11309.0142717685	11730.4216102666	9775.54488851382	15930.8236701174	11.82	UP_pEhEx_DOWN_U2AF84
EHI_069250A	0.118240958477468	4.78613568705776	0.417689234263726	0.6908266507796	0.881977714344829	-6.50524729707838	146	233	260	193	22.5623952402049	36.3533229835088	24.6142386718213	28.4179249157315	11.8	DOWN_pEhEx_UP_U2AF84
EHI_138410A	-0.197821055319775	1.09019085179283	-0.417186444574632	0.691174667608283	0.882184113361448	-5.95889128514131	11	13	17	22	1.69990649070037	2.0282969904962	1.60939252854216	3.23934895412483	11.78	UP_pEhEx_DOWN_U2AF84
EHI_056400A	-0.0945419367165635	3.43028732872963	-0.416258679727364	0.691817057684775	0.882766024549791	-6.40013830769915	67	66	108	82	10.3539758979023	10.2975077979038	10.2243760636796	12.0739370108289	11.72	UP_pEhEx_DOWN_U2AF84
EHI_010550A	0.244018103507483	0.273944052189355	0.413027429810205	0.694056590541222	0.884596157753558	-5.69516450353843	9	8	17	4	1.3908325833003	1.24818276338228	1.60939252854216	0.588972537113606	11.54	DOWN_pEhEx_UP_U2AF84
EHI_017590A	0.172964104975515	1.82948589399926	0.412416122320855	0.694480661639076	0.884596157753558	-6.16164500610289	22	27	49	15	3.39981298140074	4.21261682641518	4.63883728815093	2.20864701417602	11.54	DOWN_pEhEx_UP_U2AF84
EHI_049460A	0.145705557962032	1.03233782007866	0.413110485023859	0.693998983552968	0.884596157753558	-5.96396139234893	15	12	21	12	2.3180543055005	1.87227414507341	1.98807312349326	1.76691761134082	11.54	DOWN_pEhEx_UP_U2AF84
EHI_057700A	-0.0910444542179777	8.18026204700008	-0.411764171945856	0.694933060981302	0.884596157753558	-6.56284247282738	1711	1909	2764	2331	264.412727780758	297.847611912096	261.668291111208	343.223746002954	11.54	UP_pEhEx_DOWN_U2AF84
EHI_070110A	-0.179276136600712	0.978696017531722	-0.411785660161516	0.69491814774732	0.884596157753558	-5.93392883146248	15	9	26	11	2.3180543055005	1.40420560880506	2.46142386718213	1.61967447706242	11.54	UP_pEhEx_DOWN_U2AF84
EHI_134630A	-0.128801905663049	1.38163254945211	-0.412429620269612	0.694471296643926	0.884596157753558	-6.05609310287123	16	15	27	19	2.47259125920054	2.34034268134177	2.5560940159199	2.79761955128963	11.54	UP_pEhEx_DOWN_U2AF84
EHI_164380A	0.178476822093407	0.875493305135597	0.412874027820653	0.694162995861361	0.884596157753558	-5.91514261954343	13	12	23	8	2.00898039810044	1.87227414507341	2.17741342096881	1.17794507422721	11.54	DOWN_pEhEx_UP_U2AF84
EHI_177180A	-0.0863229499661923	4.0085659923565	-0.412998104238865	0.694076931255444	0.884596157753558	-6.46052219621781	102	98	165	119	15.7627692774034	15.2902388514329	15.6205745417327	17.5219329791298	11.54	UP_pEhEx_DOWN_U2AF84
EHI_192450A	0.0795235908369337	8.89853402322406	0.412000558865878	0.694769012167824	0.884596157753558	-6.58303750263716	3357	2969	4596	3367	518.780553571013	463.231828060247	435.10400359881	495.767633115378	11.54	DOWN_pEhEx_UP_U2AF84
EHI_000780A	0.14951470950586	1.82890565433639	0.409661499215294	0.696393080073968	0.884803786514239	-6.16149888763533	20	27	28	29	3.09073907400067	4.21261682641518	2.65076416465768	4.27005089407364	11.52	DOWN_pEhEx_UP_U2AF84
EHI_035530A	0.0803959995998723	6.29945537334632	0.409471747968419	0.696524906803699	0.884803786514239	-6.53213241019097	491	553	802	524	75.8776442667165	86.2806335187999	75.9254592876949	77.1554023618824	11.52	DOWN_pEhEx_UP_U2AF84
EHI_040580A	0.179610684723191	1.75698153931937	0.409129080093847	0.696762999463	0.884803786514239	-6.14887896302843	20	27	47	14	3.09073907400067	4.21261682641518	4.44949699067539	2.06140387989762	11.52	DOWN_pEhEx_UP_U2AF84
EHI_107920A	-0.18793300906209	0.305100715817791	-0.409107047758795	0.69677830927864	0.884803786514239	-5.69473440863006	7	7	14	8	1.08175867590024	1.09215991795949	1.32538208232884	1.17794507422721	11.52	UP_pEhEx_DOWN_U2AF84
EHI_128450A	-0.158747900843398	1.17151421230983	-0.410202322181782	0.69601741560723	0.884803786514239	-5.99282400150176	13	13	20	20	2.00898039810044	2.0282969904962	1.89340297475548	2.94486268556803	11.52	UP_pEhEx_DOWN_U2AF84
EHI_131930A	0.0961643604066645	3.406243894127	0.411006476077085	0.695459012214985	0.884803786514239	-6.40177436977911	63	78	108	69	9.73582808310212	12.1697819429772	10.2243760636796	10.1597762652097	11.52	DOWN_pEhEx_UP_U2AF84
EHI_143630A	0.107877952838418	3.66469663756448	0.410872004551189	0.695552374478346	0.884803786514239	-6.43158612590027	92	78	152	69	14.2173997404031	12.1697819429772	14.3898626081417	10.1597762652097	11.52	DOWN_pEhEx_UP_U2AF84
EHI_177040A	0.33858997483894	0.0738690110584415	0.410685534179494	0.695681848726483	0.884803786514239	-5.62261647516379	7	9	20	2	1.08175867590024	1.40420560880506	1.89340297475548	0.294486268556803	11.52	DOWN_pEhEx_UP_U2AF84
EHI_184010A	0.0921921862862701	3.8886285466762	0.4098490136107	0.696262818797663	0.884803786514239	-6.45329725607179	88	109	148	99	13.599251925603	17.0064901510835	14.0111820131906	14.5770702935617	11.52	DOWN_pEhEx_UP_U2AF84
EHI_009510A	0.113808745605502	2.5907013653007	0.40757101648464	0.697846051873959	0.884972732271985	-6.2946572668015	47	34	65	36	7.26323682390158	5.30477674437467	6.15355966795532	5.30075283402245	11.5	DOWN_pEhEx_UP_U2AF84
EHI_092100A	0.113376400104611	1.83778707957365	0.407971261074634	0.697567756256225	0.884972732271985	-6.16413604722666	24	23	37	22	3.70888688880081	3.58852544472404	3.50279550329764	3.23934895412483	11.5	DOWN_pEhEx_UP_U2AF84
EHI_127300A	0.195198018586941	0.233827884141043	0.407754268050774	0.697718628111532	0.884972732271985	-5.67998983989778	7	8	10	8	1.08175867590024	1.24818276338228	0.946701487377742	1.17794507422721	11.5	DOWN_pEhEx_UP_U2AF84
EHI_170170A	0.0908955261225118	3.2309548529098	0.40808846053599	0.697486275615255	0.884972732271985	-6.38130287614054	63	61	99	59	9.73582808310212	9.51739357078986	9.37234472503964	8.68734492242569	11.5	DOWN_pEhEx_UP_U2AF84
EHI_201820A	0.0795726751798792	4.95882362702557	0.408107041961232	0.697473357648195	0.884972732271985	-6.51705794163003	198	213	316	207	30.5983168326067	33.2328660750531	29.9157670011366	30.4793287956291	11.5	DOWN_pEhEx_UP_U2AF84
