logFC	AveExpr	t	P.Value	adj.P.Val	B	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_093840A	-1.70479764847758	1.00111565687146	-3.6887912638911	0.00976421054913474	0.361235047081491	-2.29594055237327	9	7	35	27	1.18429377349561	0.911306386808854	3.29055666911108	3.86809197438169	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_095180A	-1.00759553809894	6.27165166575346	-3.4924184824336	0.0124161854323774	0.361235047081491	-2.77096109226543	393	440	1111	801	51.7141614426419	57.2821157422708	104.451670268069	114.75339523999	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_096340A	-1.17076710146816	7.56151373046302	-3.59124964535735	0.0109938307644364	0.361235047081491	-2.64489022766874	863	1068	2553	2342	113.560614058524	139.039317301694	240.022605035445	335.521163111182	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_098800A	-1.09543113242874	5.6621747618885	-3.69461913544805	0.00969570795507925	0.361235047081491	-2.52095353291834	258	271	699	580	33.9497548402076	35.2805758321713	65.7171174773898	83.0923461163475	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_103400A	3.03696244826563	0.955326454994736	3.86360771779058	0.00792328110513518	0.361235047081491	-2.0824125619079	26	68	7	4	3.42129312343178	8.85269061471458	0.658111333822216	0.573050662871362	63.88	DOWN_pEhEx_UP_EhMyb10
EHI_103510A	-2.23793419817789	7.41878820523227	-3.49530508169342	0.0123718801201004	0.361235047081491	-2.77576235746518	1076	334	2698	3823	141.588900031254	43.482333313451	253.654911236048	547.693171039304	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_104360A	-1.3959449987423	6.31434503500976	-3.4947907791085	0.0123797612114382	0.361235047081491	-2.7691378764777	433	323	1006	1231	56.9776893248446	42.0502804198942	94.5800002607356	176.356341498662	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_105280A	-2.01585096470173	2.81835487528315	-3.54484070439044	0.0116380523041924	0.361235047081491	-2.63129026914744	49	14	136	109	6.44782165569835	1.82261277361771	12.7861630571173	15.6156305632446	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_107100A	-1.09618737174938	3.50775454943395	-3.71528767345693	0.00945701325419574	0.361235047081491	-2.4725245609987	62	56	170	120	8.15846821741424	7.29045109447083	15.9827038213967	17.1915198861409	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_109900A	-1.28990292562924	5.08537754112228	-3.70383939434942	0.00958841275943801	0.361235047081491	-2.51215943438693	206	133	501	416	27.1071685933441	17.3148213493682	47.1019683207043	59.5972689386216	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_111760A	-1.61036377596663	9.5850002488316	-3.49792258303542	0.0123318553345267	0.361235047081491	-2.79594347900767	5265	2140	13331	10035	692.811857494935	278.599381110135	1253.32602731199	1437.64085047853	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_112830A	1.13091344056339	7.25915247343006	3.78448431728186	0.00870399354855927	0.361235047081491	-2.39968998861895	1697	1768	984	807	223.305170402451	230.169955982579	92.5116503544372	115.612971234297	63.88	DOWN_pEhEx_UP_EhMyb10
EHI_116040A	-2.78822793358554	0.214497660003503	-4.07548944293333	0.0061895676379444	0.361235047081491	-1.90560461234665	4	2	28	24	0.526352788220273	0.260373253373958	2.63244533528886	3.43830397722817	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_117270A	3.87639074497414	3.60206437366478	3.72736876388359	0.00932050647038971	0.361235047081491	-2.40420336834333	331	432	119	5	43.5556932252276	56.240622728775	11.1878926749777	0.716313328589202	63.88	DOWN_pEhEx_UP_EhMyb10
EHI_118270A	-2.57532862326382	10.8215329703277	-3.66251307956544	0.0100798071655567	0.361235047081491	-2.60393183422078	8972	3544	25137	58145	1180.60930397807	461.381404978654	2363.27779975558	8330.00769816383	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_119540A	-1.81961707188788	7.96103319217036	-3.72116432438576	0.00939033749160736	0.361235047081491	-2.48760686604659	1523	671	3831	4262	200.408824114869	87.355226506963	360.174931410416	610.585481289436	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_124510A	-1.48049468298291	2.45349598251679	-4.02043593026609	0.00659538584179657	0.361235047081491	-2.04085095186957	30	20	88	70	3.94764591165205	2.60373253373958	8.27339962519357	10.0283866002488	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_126980A	-2.98074925759231	1.85345658521779	-3.60409156605991	0.0108225832942989	0.361235047081491	-2.42524503745662	6	14	61	127	0.78952918233041	1.82261277361771	5.73497019473645	18.1943585461657	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_134840A	-1.69744438288403	2.35064592433992	-3.66013299895964	0.0101089434511281	0.361235047081491	-2.46220697410626	22	20	69	91	2.8949403352115	2.60373253373958	6.48709743339041	13.0369025803235	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_138470A	-1.99071684295851	5.44862326227752	-3.9131909387827	0.00747380098434521	0.361235047081491	-2.24839375877041	206	136	574	973	27.1071685933441	17.7053812294292	53.9651293734217	139.394573743459	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_140380A	1.33181089722741	2.58393722661447	3.87474032792156	0.00781980833629988	0.361235047081491	-2.23035799386237	66	80	46	22	8.68482100563451	10.4149301349583	4.32473162226028	3.15177864579249	63.88	DOWN_pEhEx_UP_EhMyb10
EHI_140540A	-1.37973157964401	9.53814174122481	-3.55600475319104	0.0114793661748402	0.361235047081491	-2.72108486036138	4936	2512	12921	8262	649.519340663817	327.028806237691	1214.77950633098	1183.6361441608	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_148150A	-1.51216171553709	4.03943979079969	-3.63536709488679	0.0104177019910402	0.361235047081491	-2.58475222735185	107	51	278	205	14.0799370848923	6.63951796103593	26.1364215432251	29.3688464721573	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_148190A	-1.76165782996452	6.92014121242126	-4.01853622207396	0.00660990873761725	0.361235047081491	-2.12189041332666	626	400	1695	2191	82.3742113564728	52.0746506747916	159.356958689808	313.888500587788	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_150530A	-1.28909709750849	1.56749777047781	-3.49194621590139	0.0124234506622253	0.361235047081491	-2.60745862522454	14	14	50	31	1.84223475877096	1.82261277361771	4.70079524158726	4.44114263725305	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_151350A	-2.00753903903211	2.32360223120751	-4.0132013236565	0.00665088373762869	0.361235047081491	-2.03124185527197	11	31	99	75	1.44747016760575	4.03578542729635	9.30757457834277	10.744699928838	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_152100A	-1.3559507274596	1.54039326019875	-3.52846825159352	0.0118751564504089	0.361235047081491	-2.55701130776811	12	15	52	30	1.57905836466082	1.95279940030469	4.88882705125075	4.29787997153521	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_153650A	-1.49613869208569	2.02868962550444	-3.57362128513778	0.0112337897669313	0.361235047081491	-2.5482159845322	25	13	70	49	3.28970492637671	1.69242614693073	6.58111333822216	7.01987062017418	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_156290A	-1.58727229159584	1.99467776140217	-3.63061045491086	0.0104781872276016	0.361235047081491	-2.47256806109847	12	24	65	54	1.57905836466082	3.1244790404875	6.11103381406343	7.73618394876338	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_156380A	-3.14820557079037	-0.0231888602194743	-4.01441947010231	0.00664150283838461	0.361235047081491	-2.01760426689578	2	2	25	25	0.263176394110137	0.260373253373958	2.35039762079363	3.58156664294601	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_157010A	1.54417985222154	6.90768374947969	3.52015076478687	0.0119976420324988	0.361235047081491	-2.73371476387894	1039	2358	787	466	136.720136740216	306.980065727897	73.9905171025834	66.7604022245136	63.88	DOWN_pEhEx_UP_EhMyb10
EHI_158270A	0.988853180667582	9.09927027282374	3.61259776023968	0.0107107733044188	0.361235047081491	-2.64333103634991	5985	5820	4054	2776	787.555359374584	757.686167318218	381.140478187895	397.697160032725	63.88	DOWN_pEhEx_UP_EhMyb10
EHI_159450A	3.71195623328237	-0.848248357965728	3.7701571632406	0.00885428412338007	0.361235047081491	-2.26533300766231	11	20	3	0	1.44747016760575	2.60373253373958	0.282047714495235	0	63.88	DOWN_pEhEx_UP_EhMyb10
EHI_159680A	-1.48999699250292	2.79251239421278	-3.84799640872665	0.00807095004171704	0.361235047081491	-2.26754575882621	24	40	106	94	3.15811672932164	5.20746506747916	9.96568591216498	13.466690577477	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_159690A	-1.21340738105993	2.82138475999394	-3.92887468738492	0.00733757873415512	0.361235047081491	-2.17702258475574	34	36	118	72	4.47399869987232	4.68671856073125	11.0938767701459	10.3149119316845	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_159910A	-3.58879046561812	-0.976556166076144	-3.97368586174541	0.00696333796784093	0.361235047081491	-2.08844740330533	2	0	18	12	0.263176394110137	0	1.69228628697141	1.71915198861409	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_160980A	-1.0493424887556	10.7148921407104	-3.56377613395988	0.0113703107285014	0.361235047081491	-2.72757180730167	10003	7955	23229	18708	1316.27673514185	1035.63461529492	2183.89545333661	2680.15795024936	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_163670A	-1.3912705961981	8.1660569580684	-3.52154097891759	0.0119770729597882	0.361235047081491	-2.74178012239178	1530	1194	3643	4428	201.329941494255	155.442832264253	342.499941302047	634.367083798597	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_170160A	-2.7883636865954	-0.967469540379021	-3.62856047361263	0.0105043741281767	0.361235047081491	-2.40367055186174	1	1	15	8	0.131588197055068	0.130186626686979	1.41023857247618	1.14610132574272	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_177460A	-1.71042691117767	2.77954830273536	-3.50277910700794	0.0122579698028797	0.361235047081491	-2.68934578832753	39	21	181	62	5.13193968514766	2.73391916042656	17.0168787745459	8.88228527450611	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_177520A	-1.91465799398904	7.08134657287249	-3.63347638058419	0.0104416979686745	0.361235047081491	-2.59711742481741	839	336	2107	2448	110.402497329202	43.742706566825	198.091511480487	350.707005677273	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_182550A	-1.92752347128712	3.83733859053371	-3.94297230177308	0.0072174848297809	0.361235047081491	-2.19339232353871	81	38	220	261	10.6586439614605	4.9470918141052	20.6834990629839	37.3915557523564	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_187800A	-1.50862102684346	1.72925788383422	-3.6769922658558	0.00990454335368215	0.361235047081491	-2.39225250454371	13	16	49	47	1.71064656171589	2.08298602699167	4.60677933675551	6.7333452887385	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_193300A	1.49463906917175	1.79286807760831	3.93270422441103	0.00730473765332414	0.361235047081491	-2.10335086388442	46	41	18	17	6.05305706453314	5.33765169416614	1.69228628697141	2.43546531720329	63.88	DOWN_pEhEx_UP_EhMyb10
EHI_193940A	-5.47672492105168	1.18124881673624	-3.79767176428345	0.00856815293465153	0.361235047081491	-2.19608046258183	13	0	108	156	1.71064656171589	0	10.1537177218285	22.3489758519831	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_194190A	-1.99323960605934	2.73263741005133	-3.51693924374989	0.012045307221627	0.361235047081491	-2.66095486817084	44	14	113	115	5.78988067042301	1.82261277361771	10.6237972459872	16.4752065575517	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_194540A	-1.06417953555707	11.8449498799409	-3.64160563504076	0.0103389563769477	0.361235047081491	-2.64457057490158	21534	17512	50011	42079	2833.62023538384	2279.82820654238	4701.82941654041	6028.34971074101	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_196370A	-2.36113599058374	1.4151399103667	-3.58197861868621	0.0111193168374661	0.361235047081491	-2.4332863104657	7	10	42	65	0.921117379385478	1.30186626686979	3.9486680029333	9.31207327165963	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_197680A	-1.17454304297068	3.20486372535275	-3.84228667947174	0.00812571948571738	0.361235047081491	-2.30253268093991	50	43	140	101	6.57940985275342	5.5980249475401	13.1622266764443	14.4695292375019	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_201940A	-1.25206323505924	4.04509217894995	-3.80946503177943	0.00844866125433797	0.361235047081491	-2.37131062622551	97	68	246	195	12.7640551143416	8.85269061471458	23.1279125886093	27.9362198149789	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_202460A	-1.91309382058063	5.78087589815947	-3.85631093361957	0.00799192560399971	0.361235047081491	-2.31791251643424	292	160	764	1103	38.42375354008	20.8298602699167	71.8281512914533	158.018720286778	63.88	UP_pEhEx_DOWN_EhMyb10
EHI_025360A	-0.974103454477976	5.23584290234269	-3.48068934379414	0.0125980143271682	0.362714608818407	-2.79659104553668	201	209	545	379	26.4492276080687	27.2090049775786	51.2386681333011	54.2965503070615	63.73	UP_pEhEx_DOWN_EhMyb10
EHI_010020A	-2.03676477150379	5.65668786817054	-3.47427380609057	0.0126987068173978	0.363384335939317	-2.79721233193894	246	147	610	1264	32.3706964755468	19.1374341229859	57.3497019473645	181.08400946735	63.66	UP_pEhEx_DOWN_EhMyb10
EHI_005010A	-1.50767351156515	3.74195626286765	-3.35089789726572	0.0148175295177044	0.366989878995241	-2.9388911222779	88	41	198	190	11.579761340846	5.33765169416614	18.6151491566855	27.2199064863897	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_006960A	-2.75047952002239	0.0920545856419515	-3.32695892372986	0.0152719590432662	0.366989878995241	-2.65607683722526	6	1	25	22	0.78952918233041	0.130186626686979	2.35039762079363	3.15177864579249	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_007930A	-1.17199825685756	3.90514751481095	-3.31844624623901	0.0154372107245886	0.366989878995241	-2.99171744065344	91	63	201	186	11.9745259320112	8.20175748127968	18.8971968711808	26.6468558235183	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_015320A	1.12244413155453	10.3960750886774	3.4472331092498	0.0131329385306781	0.366989878995241	-2.87335372270819	12107	19048	9253	6695	1593.13830174571	2479.79486513358	869.929167408138	959.143546980942	63.3	DOWN_pEhEx_UP_EhMyb10
EHI_015440A	-1.29724145589726	4.90264450365386	-3.3705615133848	0.0144553230680699	0.366989878995241	-2.93770493665212	184	115	401	405	24.2122282581326	14.9714620690026	37.7003778375298	58.0213796157254	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_022010A	-2.47855665355658	7.77142702613515	-3.31608034219474	0.0154834851994583	0.366989878995241	-3.00954047750441	1659	301	5923	3332	218.304818914358	39.1861746327807	556.856204318426	477.351202171844	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_022970A	-0.984120946296838	5.66113408590112	-3.32685415910112	0.0152739809803969	0.366989878995241	-2.99198746061527	253	298	693	541	33.2918138549323	38.7956147527198	65.1530220483994	77.5051021533517	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_025470A	-1.11813621970354	2.75406510688596	-3.31690936184038	0.0154672532492117	0.366989878995241	-2.93714146604362	41	29	105	69	5.3951160792578	3.77541217392239	9.87167000733324	9.88512393453099	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_026430A	-1.24518367376213	1.77009172984959	-3.37249147376188	0.0144202988906629	0.366989878995241	-2.78105369912218	17	16	62	32	2.23699934993616	2.08298602699167	5.8289860995682	4.58440530297089	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_047920A	-3.48694482369403	-0.462429030509166	-3.32202082923166	0.0153675824313614	0.366989878995241	-2.68273877859099	5	0	26	16	0.657940985275342	0	2.44441352562537	2.29220265148545	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_075690A	-1.14981927841843	2.74395974470854	-3.3790326026167	0.0143022827473555	0.366989878995241	-2.85565431469198	30	38	93	79	3.94764591165205	4.9470918141052	8.7434791493523	11.3177505917094	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_091130A	5.26353568221332	1.03536114677168	3.3688766325056	0.0144859758286601	0.366989878995241	-2.6091243028243	112	55	0	24	14.7378780701677	7.16026446778385	0	3.43830397722817	63.3	DOWN_pEhEx_UP_EhMyb10
EHI_091470A	-1.70501709810294	0.605942904448237	-3.32390370443854	0.0153310445996566	0.366989878995241	-2.6884820805917	7	5	27	20	0.921117379385478	0.650933133434895	2.53842943045712	2.86525331435681	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_094470A	1.80423591089148	1.98955272222442	3.37341029440941	0.0144036571595643	0.366989878995241	-2.79651454870817	58	51	13	26	7.63211542919396	6.63951796103593	1.22220676281269	3.72482930866385	63.3	DOWN_pEhEx_UP_EhMyb10
EHI_098470A	-11.7083239155445	1.94145944004971	-3.43080983621199	0.0134046139193192	0.366989878995241	-2.56804556581676	0	0	486	7755	0	0	45.6917297482281	1111.00197264185	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_105140A	-1.82920792014784	9.45487648154475	-3.41573488296544	0.0136594214698781	0.366989878995241	-2.89973355800971	4781	1688	11325	11496	629.123170120282	219.755025847621	1064.73012221951	1646.94760509229	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_109930A	4.18879726562505	-0.60971161847763	3.44299575818689	0.0132024498572874	0.366989878995241	-2.56406917591869	14	31	0	3	1.84223475877096	4.03578542729635	0	0.429787997153521	63.3	DOWN_pEhEx_UP_EhMyb10
EHI_110570A	-1.57361923949701	4.6336597229002	-3.45013202760604	0.0130856149522009	0.366989878995241	-2.83131323996564	152	79	341	397	20.0014059523704	10.2847435082713	32.0594235476251	56.8752782899827	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_120650A	3.54900743902103	-0.245169199979956	3.33439357299854	0.0151292166723204	0.366989878995241	-2.6640819639936	19	26	8	0	2.5001757440463	3.38485229386146	0.752127238653961	0	63.3	DOWN_pEhEx_UP_EhMyb10
EHI_125600A	-2.06915961681567	1.16474452355261	-3.35734795731969	0.0146976349519583	0.366989878995241	-2.68813189851512	15	4	45	34	1.97382295582602	0.520746506747916	4.23071571742853	4.87093063440657	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_130670A	-1.09855916283769	3.91383523927745	-3.41057097599798	0.0137479235298103	0.366989878995241	-2.87317559976577	72	85	276	130	9.47435018796492	11.0658632683932	25.9483897335617	18.6241465433193	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_135060A	-2.04687788503447	6.82577565238744	-3.40400334672546	0.0138613931688009	0.366989878995241	-2.89153624391524	748	241	1817	2184	98.4279713971911	31.374977031562	170.826899079281	312.885661927764	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_152670A	-1.62748116512485	4.80103137116463	-3.37287874288589	0.0144132820839998	0.366989878995241	-2.93196279274004	194	75	523	340	25.5281102286833	9.76399700152343	49.1703182270027	48.7093063440658	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_153260A	-1.3049814207143	2.77469307160837	-3.33195421022845	0.0151758899521398	0.366989878995241	-2.91552017572715	41	26	95	90	5.3951160792578	3.38485229386146	8.93151095901579	12.8936399146056	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_161170A	1.15082067358185	6.46586693140162	3.36977028799986	0.0144697088441249	0.366989878995241	-2.92528899019634	802	1260	678	385	105.533734038165	164.035149625594	63.7427834759232	55.1561263013686	63.3	DOWN_pEhEx_UP_EhMyb10
EHI_161860A	-1.16092650978352	2.22647737126483	-3.3645903393865	0.0145642770690305	0.366989878995241	-2.83338509186564	26	21	69	52	3.42129312343178	2.73391916042656	6.48709743339041	7.4496586173277	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_161940A	-1.17471078162723	5.3965458082887	-3.4198363116352	0.0135895740404537	0.366989878995241	-2.8729619483954	253	181	566	523	33.2918138549323	23.5637794303432	53.2130021347677	74.9263741704305	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_167270A	-1.82920792014784	9.45487648154475	-3.41573488296544	0.0136594214698781	0.366989878995241	-2.89973355800971	4781	1688	11325	11496	629.123170120282	219.755025847621	1064.73012221951	1646.94760509229	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_167290A	-1.09487009609457	2.41621109637999	-3.34511572031139	0.0149259198758838	0.366989878995241	-2.874753307488	25	30	81	55	3.28970492637671	3.90559880060937	7.61528829137136	7.87944661448122	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_172160A	-1.19367962971291	3.68915532656633	-3.38454128544733	0.0142037148230367	0.366989878995241	-2.89809676424367	51	82	230	122	6.71099804980848	10.6753033883323	21.6236581113014	17.4780452175765	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_181250A	-1.03518056382615	6.77589389384669	-3.40510027624082	0.0138423701735744	0.366989878995241	-2.88044340754834	663	515	1669	1094	87.2429746475103	67.0461127437942	156.912545164183	156.729356295317	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_182950A	-1.78977516391438	1.62150143016874	-3.35205036651245	0.0147960289404315	0.366989878995241	-2.7643396390135	12	12	42	58	1.57905836466082	1.56223952024375	3.9486680029333	8.30923461163474	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_198330A	-0.941799340928527	4.51269960561811	-3.32072348360999	0.01539281327555	0.366989878995241	-3.00376158757916	132	119	346	214	17.369642011269	15.4922085757505	32.5295030717838	30.6582104636179	63.3	UP_pEhEx_DOWN_EhMyb10
EHI_199650A	-1.55416619395546	0.923508459147975	-3.40612921203476	0.013824552346468	0.366989878995241	-2.62396056011261	7	9	33	23	0.921117379385478	1.17167964018281	3.10252485944759	3.29504131151033	63.3	UP_pEhEx_DOWN_EhMyb10
