logFC	AveExpr	t	P.Value	adj.P.Val	B	CmasM_1	CmasM_2	pEhEx_1	pEhEx_2	CmasM_1	CmasM_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_163520A	-0.190446956663101	0.780677622567523	-0.392176170701203	0.707211706784102	0.932789583203754	-5.66193272371296	13	9	20	11	2.02081680367404	1.20934431786944	1.90545180927525	1.59240796208035	6.72	UP_pEhEx_DOWN_CmasM
EHI_121850A	-0.16968692331217	1.02809883580704	-0.391734884116882	0.707522462853204	0.932923773716165	-5.73426104718424	12	14	26	12	1.86536935723757	1.88120227224134	2.47708735205782	1.73717232226947	6.71	UP_pEhEx_DOWN_CmasM
EHI_183090A	0.123224316247419	3.81208636215779	0.39117748345626	0.707915073348681	0.932923773716165	-6.08002467624456	89	115	166	78	13.8348227328453	15.4527329505539	15.8152500169845	11.2916200947516	6.71	DOWN_pEhEx_UP_CmasM
EHI_197670A	0.189320177805811	0.565142350348718	0.391290061127176	0.707835770424037	0.932923773716165	-5.60451341661915	11	10	14	9	1.70992191080111	1.34371590874382	1.33381626649267	1.3028792417021	6.71	DOWN_pEhEx_UP_CmasM
EHI_023120A	0.179224592050722	1.17185478060799	0.389288693460105	0.709246176024635	0.933384161768671	-5.77977816710061	16	17	29	10	2.48715914298343	2.28431704486449	2.76290512344911	1.44764360189123	6.66	DOWN_pEhEx_UP_CmasM
EHI_059860A	0.249819577688402	0.174573295127764	0.388506788453731	0.709797537053027	0.933384161768671	-5.47557330028106	9	8	15	4	1.39902701792818	1.07497272699505	1.42908885695644	0.579057440756491	6.66	DOWN_pEhEx_UP_CmasM
EHI_074800A	0.123708595592469	8.89276121865678	0.387309593532643	0.710642105238845	0.933384161768671	-6.12565574494419	3901	3020	4412	3407	606.400488548647	405.802204440633	420.342669126119	493.212175164341	6.66	DOWN_pEhEx_UP_CmasM
EHI_075190A	0.278698664303792	-0.0253822829920057	0.38883091514226	0.709568955935981	0.933384161768671	-5.40981006108085	8	7	14	3	1.24357957149171	0.940601136120672	1.33381626649267	0.434293080567368	6.66	DOWN_pEhEx_UP_CmasM
EHI_087880A	-0.147521871982899	1.84345339879093	-0.387485470994899	0.710518003805569	0.933384161768671	-5.89633301966414	20	27	47	21	3.10894892872929	3.62803295360831	4.47781175179683	3.04005156397158	6.66	UP_pEhEx_DOWN_CmasM
EHI_104400A	0.160406469001377	2.35914950119057	0.389988208232671	0.708753072512356	0.933384161768671	-5.96096470166307	31	45	68	24	4.81887083953039	6.04672158934718	6.47853615153584	3.47434464453895	6.66	DOWN_pEhEx_UP_CmasM
EHI_124430A	0.127973867954653	2.70787937582857	0.386982742000486	0.710872761209459	0.933384161768671	-5.99658324486308	50	44	69	40	7.77237232182322	5.9123499984728	6.5738087419996	5.79057440756491	6.66	DOWN_pEhEx_UP_CmasM
EHI_126070A	0.168429060187817	0.818292359543627	0.387077993724822	0.710805539596525	0.933384161768671	-5.68598773786043	11	14	17	11	1.70992191080111	1.88120227224134	1.61963403788396	1.59240796208035	6.66	DOWN_pEhEx_UP_CmasM
EHI_138190A	-0.144053793132687	2.23686188914154	-0.390224479828683	0.708586553582475	0.933384161768671	-5.94512443469147	27	34	42	42	4.19708105378454	4.56863408972898	4.00144879947802	6.08010312794316	6.66	UP_pEhEx_DOWN_CmasM
EHI_139340A	0.225690218546759	0.287066117474822	0.387305234315319	0.710645181280316	0.933384161768671	-5.51388810341816	9	9	15	5	1.39902701792818	1.20934431786944	1.42908885695644	0.723821800945614	6.66	DOWN_pEhEx_UP_CmasM
EHI_152710A	-0.132935154668658	6.34928891650737	-0.387470671263811	0.710528446322389	0.933384161768671	-6.10813136644127	387	749	922	572	60.1581617709117	100.644321564912	87.8413284075889	82.8052140281782	6.66	UP_pEhEx_DOWN_CmasM
EHI_194600A	0.141253673894092	2.18824721908534	0.389599031265628	0.709027393349534	0.933384161768671	-5.94190997562023	37	29	47	28	5.75155551814918	3.89677613535707	4.47781175179683	4.05340208529544	6.66	DOWN_pEhEx_UP_CmasM
EHI_195050A	-0.125691396724217	2.8013662365967	-0.387515671863327	0.71049669463577	0.933384161768671	-6.00421002012768	38	55	82	46	5.90700296458564	7.390437498091	7.81235241802851	6.65916056869965	6.66	UP_pEhEx_DOWN_CmasM
EHI_000570A	0.160805123411773	2.72292208917224	0.384195190485811	0.712841241154866	0.933440713038255	-5.99909567268152	64	36	67	41	9.94863657193372	4.83737727147774	6.38326356107208	5.93533876775403	6.66	DOWN_pEhEx_UP_CmasM
EHI_011800A	0.227961125112767	0.601703021787555	0.386006274576144	0.711562040308719	0.933440713038255	-5.62024845337176	16	8	17	7	2.48715914298343	1.07497272699505	1.61963403788396	1.01335052132386	6.66	DOWN_pEhEx_UP_CmasM
EHI_069410A	-0.150400461346565	2.3263902643227	-0.384263823893736	0.712792745865424	0.933440713038255	-5.95776820032739	23	45	49	41	3.57529126803868	6.04672158934718	4.66835693272435	5.93533876775403	6.66	UP_pEhEx_DOWN_CmasM
EHI_075850A	-0.222234960933578	0.281676041989371	-0.384409749203379	0.712689642115148	0.933440713038255	-5.49864885909224	5	10	12	10	0.777237232182322	1.34371590874382	1.14327108556515	1.44764360189123	6.66	UP_pEhEx_DOWN_CmasM
EHI_104370A	0.187680452186671	0.910373978596691	0.386507734819607	0.711208027711365	0.933440713038255	-5.71384040151531	17	11	20	10	2.64260658941989	1.4780874996182	1.90545180927525	1.44764360189123	6.66	DOWN_pEhEx_UP_CmasM
EHI_127280A	0.116649861431894	5.38811343233287	0.38370629392537	0.713186729428379	0.933440713038255	-6.12152719465396	323	281	382	306	50.209525198978	37.7584170357013	36.3941295571572	44.2978942178716	6.66	DOWN_pEhEx_UP_CmasM
EHI_128070A	0.127964490101548	2.53970685969343	0.383231556531881	0.713522281675483	0.933440713038255	-5.98215511529977	37	47	66	33	5.75155551814918	6.31546477109594	6.28799097060831	4.77722388624105	6.66	DOWN_pEhEx_UP_CmasM
EHI_152680A	0.122636178571571	4.57680278399236	0.383764313447765	0.713145724986144	0.933440713038255	-6.11347789213113	197	150	240	157	30.6231469479835	20.1557386311573	22.865421711303	22.7280045496923	6.66	DOWN_pEhEx_UP_CmasM
EHI_152870A	-0.160013262989283	3.49510588921384	-0.384839105001285	0.712386317882259	0.933440713038255	-6.06101549095156	63	84	87	119	9.79318912549725	11.2872136334481	8.28871537034732	17.2269588625056	6.66	UP_pEhEx_DOWN_CmasM
EHI_153030A	0.233419393768011	0.124221857863017	0.385960267835565	0.711594523249146	0.933440713038255	-5.46001351545017	9	7	12	5	1.39902701792818	0.940601136120672	1.14327108556515	0.723821800945614	6.66	DOWN_pEhEx_UP_CmasM
EHI_164490A	-0.161777098399295	3.31049436200749	-0.384412871822334	0.712687435895093	0.933440713038255	-6.04775377819374	63	67	158	49	9.79318912549725	9.00289658858358	15.0530692932744	7.09345364926701	6.66	UP_pEhEx_DOWN_CmasM
EHI_182520A	0.106017954166261	6.02773402218245	0.384245571089306	0.712805642870208	0.933440713038255	-6.11447949338739	455	481	649	441	70.7285881285913	64.6327352105776	61.8319112109818	63.8410828434031	6.66	DOWN_pEhEx_UP_CmasM
EHI_182860A	0.111961135740325	6.82403222603654	0.383228661182671	0.713524328367161	0.933440713038255	-6.10403544724529	700	948	1045	823	108.813212505525	127.384268148914	99.5598570346316	119.141068435648	6.66	DOWN_pEhEx_UP_CmasM
EHI_189960A	0.369258313901674	-0.199998727182803	0.381359646977261	0.714846047487251	0.934906891456477	-5.35627638832881	15	3	10	3	2.33171169654696	0.403114772623145	0.952725904637623	0.434293080567368	6.51	DOWN_pEhEx_UP_CmasM
EHI_020260A	0.216421918047255	0.778370939750707	0.380005503590401	0.715804326288513	0.935634089883158	-5.67841410614768	12	14	25	6	1.86536935723757	1.88120227224134	2.38181476159406	0.868586161134737	6.44	DOWN_pEhEx_UP_CmasM
EHI_029230A	-0.15670849643509	1.34350292517804	-0.380107409786524	0.71573219157371	0.935634089883158	-5.81334041445447	16	16	23	22	2.48715914298343	2.14994545399011	2.19126958066653	3.1848159241607	6.44	UP_pEhEx_DOWN_CmasM
EHI_021370A	-0.127237065880702	3.16722870464243	-0.379710350263283	0.71601326951771	0.935644306122581	-6.03825518515614	50	70	116	54	7.77237232182322	9.40601136120672	11.0516204937964	7.81727545021263	6.44	UP_pEhEx_DOWN_CmasM
EHI_013040A	-0.146665827326885	2.364441917632	-0.379396862001522	0.716235221188257	0.935671510521699	-5.96432065266217	39	29	66	31	6.06245041102211	3.89677613535707	6.28799097060831	4.48769516586281	6.43	UP_pEhEx_DOWN_CmasM
EHI_117910A	0.131221382541602	2.52051775551307	0.378170221859237	0.717103975752437	0.936543429309472	-5.98233210349339	37	46	68	31	5.75155551814918	6.18109318022156	6.47853615153584	4.48769516586281	6.35	DOWN_pEhEx_UP_CmasM
EHI_125950A	-0.109413309741059	10.4988814740719	-0.377099146630514	0.71786292451269	0.937008508651244	-6.14243984236045	8039	11550	14314	11449	1249.64202190274	1551.99187459911	1363.73185989829	1657.40715980527	6.3	UP_pEhEx_DOWN_CmasM
EHI_136490A	0.126415473682839	3.94024656109221	0.377123708599845	0.717845516376086	0.937008508651244	-6.09266408086606	123	99	133	117	19.1200359116851	13.3027874965638	12.6712545316804	16.9374301421274	6.3	DOWN_pEhEx_UP_CmasM
EHI_000290A	0.176913467338461	1.18405382564993	0.374869292442957	0.719444074798425	0.937156585066857	-5.78814093442595	21	13	25	12	3.26439637516575	1.74683068136696	2.38181476159406	1.73717232226947	6.28	DOWN_pEhEx_UP_CmasM
EHI_021410A	-0.13644896733556	3.70006241459991	-0.374680500247404	0.719578012528561	0.937156585066857	-6.07911480243831	106	69	149	89	16.4774293222652	9.27163977033234	14.1956159791006	12.8840280568319	6.28	UP_pEhEx_DOWN_CmasM
EHI_035180A	-0.157323465215657	1.22044516824085	-0.374643914246894	0.719603969528625	0.937156585066857	-5.78989415370509	16	14	29	14	2.48715914298343	1.88120227224134	2.76290512344911	2.02670104264772	6.28	UP_pEhEx_DOWN_CmasM
EHI_091550A	0.189651121393328	0.579020577743662	0.375402041966271	0.719066175776553	0.937156585066857	-5.6151407355767	8	14	16	8	1.24357957149171	1.88120227224134	1.5243614474202	1.15811488151298	6.28	DOWN_pEhEx_UP_CmasM
EHI_100430A	0.163966404854628	2.33703583202194	0.373814758506999	0.720192345574809	0.937156585066857	-5.96519648365372	37	37	71	22	5.75155551814918	4.97174886235213	6.76435392292713	3.1848159241607	6.28	DOWN_pEhEx_UP_CmasM
EHI_117800A	0.187597609770389	0.47888609534773	0.373876149541284	0.720148774918272	0.937156585066857	-5.58254241845037	8	12	14	8	1.24357957149171	1.61245909049258	1.33381626649267	1.15811488151298	6.28	DOWN_pEhEx_UP_CmasM
EHI_131070A	0.188660683992794	0.530697752259741	0.375979979627985	0.718656319417085	0.937156585066857	-5.59909218387976	8	13	15	8	1.24357957149171	1.74683068136696	1.42908885695644	1.15811488151298	6.28	DOWN_pEhEx_UP_CmasM
EHI_140230A	-0.16179585639673	0.969722624765615	-0.374373338687748	0.719795949657282	0.937156585066857	-5.72508049189756	11	14	24	12	1.70992191080111	1.88120227224134	2.2865421711303	1.73717232226947	6.28	UP_pEhEx_DOWN_CmasM
EHI_169670A	-0.151324377373177	2.50238093929957	-0.375766801358848	0.718807487492422	0.937156585066857	-5.98011954771337	30	44	47	55	4.66342339309393	5.9123499984728	4.47781175179683	7.96203981040175	6.28	UP_pEhEx_DOWN_CmasM
EHI_174940A	-0.139194992338166	3.09317099906278	-0.375680168438511	0.718868924162919	0.937156585066857	-6.03361327152129	39	79	89	65	6.06245041102211	10.6153556790762	8.47926055127485	9.40968341229298	6.28	UP_pEhEx_DOWN_CmasM
EHI_189490A	0.114153821968142	9.71794256098037	0.375163855570943	0.719235119714262	0.937156585066857	-6.13733093906262	6547	5611	7660	6203	1017.71443181953	753.958996396156	729.788042952419	897.973326253128	6.28	DOWN_pEhEx_UP_CmasM
EHI_004770A	0.113762862590829	5.30800761354672	0.373060502536048	0.72072775064424	0.937328905786135	-6.12604064481877	314	258	416	252	48.8104981810498	34.6678704455905	39.6333976329251	36.4806187676589	6.27	DOWN_pEhEx_UP_CmasM
EHI_060990A	0.173223808204155	0.936403500150495	0.37333607477881	0.720532117276011	0.937328905786135	-5.72616538296404	16	12	21	10	2.48715914298343	1.61245909049258	2.00072439973901	1.44764360189123	6.27	DOWN_pEhEx_UP_CmasM
EHI_016480A	0.132997607263856	2.2722958781325	0.370152289621103	0.722793719172503	0.93746828702083	-5.95926250802489	37	32	42	36	5.75155551814918	4.29989090798022	4.00144879947802	5.21151696680842	6.25	DOWN_pEhEx_UP_CmasM
EHI_040290A	0.204623185231322	0.438776205247022	0.370542650640652	0.722516264065237	0.93746828702083	-5.57137648055339	11	9	16	6	1.70992191080111	1.20934431786944	1.5243614474202	0.868586161134737	6.25	DOWN_pEhEx_UP_CmasM
EHI_049610A	0.118732460488902	2.91608274288357	0.370615626854899	0.72246440011482	0.93746828702083	-6.02167824267669	44	66	78	48	6.83968764320443	8.8685249977092	7.43126205617346	6.94868928907789	6.25	DOWN_pEhEx_UP_CmasM
EHI_060020A	-0.126454724820715	7.10717123704387	-0.370572503496825	0.722495047549493	0.93746828702083	-6.10952794027442	679	1228	1702	882	105.548816130359	165.008313593741	162.153948969323	127.682165686806	6.25	UP_pEhEx_DOWN_CmasM
EHI_070670.mRNA	0.127725805583169	4.31221200778454	0.371576671314104	0.721781536670832	0.93746828702083	-6.11066507572695	108	190	232	112	16.7883242151381	25.5306022661325	22.1032409875929	16.2136083411817	6.25	DOWN_pEhEx_UP_CmasM
EHI_099730A	0.100533894144452	10.2801380840103	0.372045416457145	0.72144857274701	0.93746828702083	-6.14276716380429	8376	9472	11946	8754	1302.02781135183	1272.76770876214	1138.1263656801	1267.26720909558	6.25	DOWN_pEhEx_UP_CmasM
EHI_103590A	0.10279097981909	4.88244126745197	0.369752421007784	0.723077978812742	0.93746828702083	-6.12477210121506	210	212	291	201	32.6439637516575	28.4867772653689	27.7243238249548	29.0976363980137	6.25	DOWN_pEhEx_UP_CmasM
EHI_138020A	-0.119799002206353	5.52299459599065	-0.368939248812111	0.723656194903655	0.93746828702083	-6.12648914759962	324	287	419	396	50.3649726454144	38.5646465809476	39.9192154043164	57.3266866348926	6.25	UP_pEhEx_DOWN_CmasM
EHI_152200A	0.194668165381702	0.676336984511251	0.369378907019979	0.723343546214325	0.93746828702083	-5.64992023452459	9	15	20	7	1.39902701792818	2.01557386311573	1.90545180927525	1.01335052132386	6.25	DOWN_pEhEx_UP_CmasM
EHI_158610A	0.161835534353519	1.15629599755275	0.369893762765027	0.7229774959998	0.93746828702083	-5.78338422973431	12	21	25	12	1.86536935723757	2.82180340836202	2.38181476159406	1.73717232226947	6.25	DOWN_pEhEx_UP_CmasM
EHI_162200A	-0.100921508923701	5.74004832969792	-0.368985505986388	0.723623297920192	0.93746828702083	-6.12468202716338	339	375	596	372	52.6966843419614	50.3893465778932	56.7824639164024	53.8523419903537	6.25	UP_pEhEx_DOWN_CmasM
EHI_178780A	0.25866884498379	-0.122904232427525	0.369137339772408	0.723515321853932	0.93746828702083	-5.3862551271149	9	5	10	4	1.39902701792818	0.671857954371909	0.952725904637623	0.579057440756491	6.25	DOWN_pEhEx_UP_CmasM
EHI_199170A	0.218005247858822	2.43147519227609	0.37257571752188	0.721071962681937	0.93746828702083	-5.975594557713	22	69	36	51	3.41984382160222	9.27163977033234	3.42981325669544	7.38298236964526	6.25	DOWN_pEhEx_UP_CmasM
EHI_199660A	-0.169620350988338	3.83992277737314	-0.369029146127767	0.72359226268759	0.93746828702083	-6.08946817648761	138	63	163	101	21.4517476082321	8.46541022508605	15.5294322455933	14.6212003791014	6.25	UP_pEhEx_DOWN_CmasM
EHI_175040A	-0.150153775543346	4.60969742255613	-0.368159782594952	0.724210627576926	0.937664302668484	-6.11979285240104	106	240	224	214	16.4774293222652	32.2491818098516	21.3410602638828	30.9795730804723	6.23	UP_pEhEx_DOWN_CmasM
EHI_187140A	-0.127644582441731	2.30771130311441	-0.368311940703246	0.724102383731559	0.937664302668484	-5.96255768365537	35	30	57	33	5.44066062527625	4.03114772623145	5.43053765643445	4.77722388624105	6.23	UP_pEhEx_DOWN_CmasM
EHI_188980A	-0.12853078998869	2.67199811685152	-0.367116848982759	0.724952744660249	0.938103046351446	-6.00049380072607	42	41	58	55	6.5287927503315	5.50923522584965	5.52581024689822	7.96203981040175	6.19	UP_pEhEx_DOWN_CmasM
EHI_189110A	-0.196831281193877	0.294644696806178	-0.367116763364998	0.724952805596184	0.938103046351446	-5.51390783386409	7	8	14	8	1.08813212505525	1.07497272699505	1.33381626649267	1.15811488151298	6.19	UP_pEhEx_DOWN_CmasM
EHI_021780A	0.113961390237792	3.27619161388337	0.364094404004262	0.727105224256112	0.938572373767962	-6.05432623334079	68	71	110	56	10.5704263576796	9.54038295208111	10.4799849510139	8.10680417059087	6.14	DOWN_pEhEx_UP_CmasM
EHI_042170A	-0.127255643656173	8.75950268090171	-0.364317312083286	0.72694638537324	0.938572373767962	-6.13372048900274	3170	2594	3818	3898	492.768405203592	348.559906728146	363.750750390645	564.2914760172	6.14	UP_pEhEx_DOWN_CmasM
EHI_067920A	0.199931508149305	0.383415619684564	0.365577067624117	0.726048987864166	0.938572373767962	-5.55439220594507	10	9	15	6	1.55447446436464	1.20934431786944	1.42908885695644	0.868586161134737	6.14	DOWN_pEhEx_UP_CmasM
EHI_093130A	0.121443239226436	2.8646656594102	0.364057804024666	0.727131305902781	0.938572373767962	-6.01979791454097	48	57	86	40	7.46147742895029	7.65918067983976	8.19344277988356	5.79057440756491	6.14	DOWN_pEhEx_UP_CmasM
EHI_123290.mRNA	-0.195798458692787	0.558635786309902	-0.36425444998972	0.726991177901466	0.938572373767962	-5.60172404579642	7	12	20	8	1.08813212505525	1.61245909049258	1.90545180927525	1.15811488151298	6.14	UP_pEhEx_DOWN_CmasM
EHI_134620A	0.134473519088346	2.98529064546367	0.36470605280003	0.726669412999417	0.938572373767962	-6.02992090769193	69	47	74	55	10.725873804116	6.31546477109594	7.05017169431841	7.96203981040175	6.14	DOWN_pEhEx_UP_CmasM
EHI_148090A	0.16532251846398	0.771783108013969	0.364158293287096	0.727059696817842	0.938572373767962	-5.67931387835602	10	14	15	12	1.55447446436464	1.88120227224134	1.42908885695644	1.73717232226947	6.14	DOWN_pEhEx_UP_CmasM
EHI_158310A	-0.101858559724081	4.06338432736468	-0.364956275582534	0.726491156162075	0.938572373767962	-6.10262670952864	103	120	183	118	16.0110869829558	16.1245909049258	17.4348840548685	17.0821945023165	6.14	UP_pEhEx_DOWN_CmasM
EHI_166430A	-0.192554544585491	1.10696842566951	-0.365517576518106	0.726091356382317	0.938572373767962	-5.7612472538263	16	11	17	22	2.48715914298343	1.4780874996182	1.61963403788396	3.1848159241607	6.14	UP_pEhEx_DOWN_CmasM
EHI_111740A	0.149473374071703	1.18105174132408	0.363308115104298	0.727665630708219	0.939001529557457	-5.79110297028923	17	15	20	16	2.64260658941989	2.01557386311573	1.90545180927525	2.31622976302596	6.1	DOWN_pEhEx_UP_CmasM
EHI_146170A	0.104998836252167	4.54506961722887	0.362977479302488	0.727901336530275	0.93904520730417	-6.12103669027028	138	202	239	153	21.4517476082321	27.1430613566251	22.7701491208392	22.1489471089358	6.1	DOWN_pEhEx_UP_CmasM
EHI_004870A	-0.185629808839394	1.05660263497842	-0.359943093076559	0.730065997290232	0.940025866078363	-5.7530155966935	9	19	30	11	1.39902701792818	2.55306022661325	2.85817771391287	1.59240796208035	6	UP_pEhEx_DOWN_CmasM
EHI_022490A	0.126248827587695	3.59538244524955	0.36033523664758	0.729786100545698	0.940025866078363	-6.07909187591494	86	87	95	102	13.3684803935359	11.6903284060712	9.05089609405742	14.7659647392905	6	DOWN_pEhEx_UP_CmasM
EHI_042890A	0.150990178802488	1.84025209938427	0.361180105192343	0.729183218135484	0.940025866078363	-5.9088080368425	27	25	46	17	4.19708105378454	3.35928977185954	4.38253916133307	2.46099412321509	6	DOWN_pEhEx_UP_CmasM
EHI_079720A	-0.122647014438417	3.79291616410668	-0.359838044339613	0.730140984544548	0.940025866078363	-6.09063036294834	103	81	131	115	16.0110869829558	10.8840988608249	12.4807093507529	16.6479014217491	6	UP_pEhEx_DOWN_CmasM
EHI_093570A	0.100649072165001	4.73617754649004	0.35939783387976	0.730455256078833	0.940025866078363	-6.12658762203544	192	189	270	177	29.8459097158011	25.3962306752582	25.7235994252158	25.6232917534747	6	DOWN_pEhEx_UP_CmasM
EHI_095950A	0.173512445125564	3.37643381922512	0.361389635743207	0.72903373315501	0.940025866078363	-6.06333868146728	55	106	153	44	8.54960955400554	14.2433886326845	14.5767063409556	6.3696318483214	6	DOWN_pEhEx_UP_CmasM
EHI_134660A	-0.143550661451024	2.0856750948633	-0.359934243089627	0.730072314579467	0.940025866078363	-5.93934621190769	32	24	55	25	4.97431828596686	3.22491818098516	5.23999247550693	3.61910900472807	6	UP_pEhEx_DOWN_CmasM
EHI_164750A	0.101317691057346	6.80161952038365	0.35936234853042	0.730480591941061	0.940025866078363	-6.11377989858273	718	889	1202	699	111.611266541381	119.456344287325	114.517653737442	101.190287772197	6	DOWN_pEhEx_UP_CmasM
EHI_183050A	0.258984896331465	-0.0935611427533517	0.360351578753374	0.729774437158164	0.940025866078363	-5.39853927727296	4	11	11	4	0.621789785745857	1.4780874996182	1.04799849510139	0.579057440756491	6	DOWN_pEhEx_UP_CmasM
EHI_194180A	-0.202391582649877	1.19398125310043	-0.359080013814796	0.730682186530387	0.940025866078363	-5.78654832992155	8	25	32	13	1.24357957149171	3.35928977185954	3.04872289484039	1.8819366824586	6	UP_pEhEx_DOWN_CmasM
EHI_110320A	-0.118475246195885	5.64713259342507	-0.357759312225692	0.731625509143594	0.940979228237766	-6.12995098579513	371	298	469	420	57.6710026279283	40.0427340805658	44.6828449275045	60.8010312794316	5.9	UP_pEhEx_DOWN_CmasM
EHI_121620.mRNA	-0.109481949325074	10.5748935265191	-0.356875858123283	0.732256804955263	0.941010678633117	-6.15108229726097	8436	12225	14227	12804	1311.35465813801	1642.69269843932	1355.44314452795	1853.56286786153	5.9	UP_pEhEx_DOWN_CmasM
EHI_132880A	-0.106321753903065	6.64467260215217	-0.357150014854935	0.732060874841627	0.941010678633117	-6.11662289615928	639	696	948	823	99.3309182729007	93.5226272485697	90.3184157596467	119.141068435648	5.9	UP_pEhEx_DOWN_CmasM
EHI_192110A	0.115807820521758	8.36396369534965	0.357356922170863	0.731913019844602	0.941010678633117	-6.13244171526018	2619	2148	2878	2524	407.1168622171	288.630177198172	274.194515354708	365.385245117346	5.9	DOWN_pEhEx_UP_CmasM
EHI_031400A	0.0971241404954361	10.4994029038099	0.356422755944853	0.732580668484125	0.9411668792566	-6.15062845432683	10230	10487	14090	10081	1590.22737704503	1409.15487349964	1342.39079963441	1459.36951506655	5.88	DOWN_pEhEx_UP_CmasM
EHI_008650A	-0.107386204418564	12.053673165366	-0.354859891641926	0.733698208684794	0.941858741571756	-6.16581804217453	27276	29410	38432	36775	4239.984549001	3951.86848761557	3661.51619670331	5323.70934595499	5.81	UP_pEhEx_DOWN_CmasM
EHI_027730A	-0.130887267803139	1.97159816409619	-0.355263211216676	0.733409744265968	0.941858741571756	-5.92648421300853	21	31	49	24	3.26439637516575	4.16551931710583	4.66835693272435	3.47434464453895	5.81	UP_pEhEx_DOWN_CmasM
EHI_183120A	0.151286888849174	4.69361296459461	0.354820218705368	0.733726586297516	0.941858741571756	-6.12762525303706	122	289	209	209	18.9645884652486	38.8333897626963	19.9119714069263	30.2557512795267	5.81	DOWN_pEhEx_UP_CmasM
EHI_069620A	0.233754082354271	0.199349135676131	0.354491004577682	0.733962086920373	0.941901138856158	-5.49607955948948	12	6	13	5	1.86536935723757	0.806229545246291	1.23854367602891	0.723821800945614	5.81	DOWN_pEhEx_UP_CmasM
EHI_148720A	-0.249073227381733	0.880356073256943	-0.353723704996923	0.734511088806032	0.94234572121502	-5.70922919568477	20	7	30	8	3.10894892872929	0.940601136120672	2.85817771391287	1.15811488151298	5.77	UP_pEhEx_DOWN_CmasM
EHI_200690A	-0.124257072527054	2.31310083482806	-0.353381937718808	0.734755677059794	0.942399616675534	-5.96879818923825	35	30	49	39	5.44066062527625	4.03114772623145	4.66835693272435	5.64581004737579	5.76	UP_pEhEx_DOWN_CmasM
EHI_001410A	0.144861615368889	1.50758159698509	0.347874582770558	0.738701638155533	0.942825282838296	-5.86236320792373	21	20	35	14	3.26439637516575	2.68743181748764	3.33454066623168	2.02670104264772	5.72	DOWN_pEhEx_UP_CmasM
EHI_003930A	0.14518846330389	4.19976735874308	0.349439840046871	0.737579273226973	0.942825282838296	-6.11509842256474	95	185	137	162	14.7675074114641	24.8587443117606	13.0523448935354	23.4518263506379	5.72	DOWN_pEhEx_UP_CmasM
EHI_007480A	-0.110123274183116	4.54724525324212	-0.348851447866463	0.738001097590127	0.942825282838296	-6.12591076901694	119	202	241	177	18.4982461259393	27.1430613566251	22.9606943017667	25.6232917534747	5.72	UP_pEhEx_DOWN_CmasM
EHI_008100A	0.152896887135476	1.22040683946714	0.347562398542446	0.738925572010166	0.942825282838296	-5.8061100732609	20	14	25	13	3.10894892872929	1.88120227224134	2.38181476159406	1.8819366824586	5.72	DOWN_pEhEx_UP_CmasM
EHI_023040A	-0.11452997626171	4.24242408102555	-0.348240249386148	0.738439375626924	0.942825282838296	-6.11643320989253	94	167	222	126	14.6120599650276	22.4400556760218	21.1505150829552	18.2403093838295	5.72	UP_pEhEx_DOWN_CmasM
EHI_031230A	0.221953870847459	0.30078905709884	0.350654344090531	0.736708892872768	0.942825282838296	-5.53162760615581	12	7	15	5	1.86536935723757	0.940601136120672	1.42908885695644	0.723821800945614	5.72	DOWN_pEhEx_UP_CmasM
EHI_048620A	0.233166594936761	0.00023248419741443	0.347971913168158	0.738631827398964	0.942825282838296	-5.43259039623653	9	6	12	4	1.39902701792818	0.806229545246291	1.14327108556515	0.579057440756491	5.72	DOWN_pEhEx_UP_CmasM
EHI_056920A	-0.187655400627936	5.55866306552659	-0.347308555992157	0.739107676854026	0.942825282838296	-6.13447938527822	377	248	313	582	58.6036873065471	33.3241545368467	29.8203208151576	84.2528576300694	5.72	UP_pEhEx_DOWN_CmasM
EHI_079880A	-0.146310832372573	2.94599289259288	-0.350925054667591	0.736514943808662	0.942825282838296	-6.03104153375635	38	67	113	41	5.90700296458564	9.00289658858358	10.7658027224051	5.93533876775403	5.72	UP_pEhEx_DOWN_CmasM
EHI_110420A	-0.137524686340949	2.03516034085701	-0.348638961059647	0.73815345560658	0.942825282838296	-5.93662535444053	23	30	35	38	3.57529126803868	4.03114772623145	3.33454066623168	5.50104568718666	5.72	UP_pEhEx_DOWN_CmasM
EHI_111830A	0.116043237395976	2.70108865258176	0.350317901368824	0.736949964347855	0.942825282838296	-6.01040387660964	50	43	63	44	7.77237232182322	5.77797840759842	6.00217319921703	6.3696318483214	5.72	DOWN_pEhEx_UP_CmasM
EHI_112060A	0.163501276130718	0.897857655263061	0.351855077030391	0.735848793196011	0.942825282838296	-5.72316681274521	14	13	22	9	2.1762642501105	1.74683068136696	2.09599699020277	1.3028792417021	5.72	DOWN_pEhEx_UP_CmasM
EHI_119620A	0.12920861939271	2.96965341337174	0.347262145986666	0.739140973024778	0.942825282838296	-6.03519536945969	40	78	71	57	6.21789785745857	10.4809840882018	6.76435392292713	8.25156853078	5.72	DOWN_pEhEx_UP_CmasM
EHI_148910A	0.23052597588771	0.356356941329392	0.350481557022154	0.736832696067732	0.942825282838296	-5.5468990923567	6	12	8	13	0.932684678618786	1.61245909049258	0.762180723710099	1.8819366824586	5.72	DOWN_pEhEx_UP_CmasM
