logFC	AveExpr	t	P.Value	adj.P.Val	B	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_072240A	-0.246129061426822	0.0169111910458465	-0.377454442050728	0.716287213981243	0.852183948424415	-5.82158026650864	3	8	9	10	0.551165451566322	1.14292889275048	0.845126355812642	1.43282905721276	14.78	UP_pEhEx_DOWN_CDC5
EHI_081930A	-0.12579204828262	3.53941034528992	-0.376305876182004	0.717105755643124	0.852183948424415	-6.56084555445391	45	102	134	82	8.26748177349483	14.5723433825686	12.582992408766	11.7491982691446	14.78	UP_pEhEx_DOWN_CDC5
EHI_083250A	0.0901431625985912	10.7939526047151	0.380727895757512	0.713956509048892	0.852183948424415	-6.77852816010596	10049	12694	15949	13827	1846.22054092999	1813.54242057183	1497.65780542843	1981.17273740809	14.78	DOWN_pEhEx_UP_CDC5
EHI_083630A	0.241398935673747	0.184894328386378	0.378435541671374	0.71558833193278	0.852183948424415	-5.9018617781677	11	5	11	6	2.02093998907651	0.714330557969051	1.0329322126599	0.859697434327657	14.78	DOWN_pEhEx_UP_CDC5
EHI_098750A	-0.0933582737430989	6.63136546826053	-0.378964023599978	0.715211989647283	0.852183948424415	-6.6700393975311	542	647	1182	658	99.5772249163154	92.4343742011952	110.993261396727	94.2801519645997	14.78	UP_pEhEx_DOWN_CDC5
EHI_135740A	-0.117876714201649	2.62010537879012	-0.37659475050306	0.716899848198753	0.852183948424415	-6.4451633918129	31	42	76	39	5.69537633285199	6.00037668694003	7.13662256019565	5.58803332312977	14.78	UP_pEhEx_DOWN_CDC5
EHI_140230A	-0.160956838272837	0.948490778537521	-0.377981009090182	0.71591208040906	0.852183948424415	-6.13334456441911	9	13	24	12	1.65349635469896	1.85725945071953	2.25367028216705	1.71939486865531	14.78	UP_pEhEx_DOWN_CDC5
EHI_140350A	-0.091808241369431	7.60414712344203	-0.378326267274706	0.715666158808167	0.852183948424415	-6.69104398497212	943	1434	2238	1339	173.249673609014	204.870004025524	210.154753812077	191.855810760789	14.78	UP_pEhEx_DOWN_CDC5
EHI_140590A	0.111836273825649	5.80906351341309	0.379868287757863	0.714568239934877	0.852183948424415	-6.66893280319068	368	351	479	450	67.6096287254688	50.1460051694274	44.9795027149173	64.4773075745743	14.78	DOWN_pEhEx_UP_CDC5
EHI_171760A	0.16698131697987	1.82822393613401	0.379615295226465	0.714748321706592	0.852183948424415	-6.32997868460314	17	31	49	16	3.12327089220916	4.42884945940811	4.60124349275772	2.29252649154042	14.78	DOWN_pEhEx_UP_CDC5
EHI_193840A	0.190302941112257	1.87885322990714	0.377479702170601	0.716269216431336	0.852183948424415	-6.33910713831334	16	36	55	15	2.93954907502038	5.14318001737716	5.16466106329948	2.14924358581914	14.78	DOWN_pEhEx_UP_CDC5
EHI_195120A	-0.104806315312491	3.33042718094539	-0.376565257319862	0.716920869576333	0.852183948424415	-6.5370343770502	55	64	104	77	10.1046999453826	9.14343114200385	9.7659045560572	11.0327837405383	14.78	UP_pEhEx_DOWN_CDC5
EHI_197510A	0.0927548678715823	7.42656214761857	0.376947414170561	0.716648505962094	0.852183948424415	-6.6856335317397	1067	1128	1837	1120	196.031178940422	161.152973877818	172.499679514203	160.476854407829	14.78	DOWN_pEhEx_UP_CDC5
EHI_201820A	-0.0946427848787734	4.84516811934749	-0.378138049690467	0.715800218602557	0.852183948424415	-6.65166105416925	138	212	316	207	25.3536107720508	30.2876156578877	29.6733253818661	29.6595614843042	14.78	UP_pEhEx_DOWN_CDC5
EHI_051940A	-0.157414476524852	0.965987931649198	-0.375909880827872	0.717388058610298	0.852189612851913	-6.13961784016262	11	11	21	14	2.02093998907651	1.57152722753191	1.97196149689616	2.00596068009787	14.78	UP_pEhEx_DOWN_CDC5
EHI_045530A	-0.158609487610195	1.37588806734625	-0.375106390319051	0.717961006304683	0.852444211781334	-6.24378715554036	13	17	37	14	2.38838362345406	2.42872389709477	3.4744083516742	2.00596068009787	14.76	UP_pEhEx_DOWN_CDC5
EHI_119520A	-0.171016876501676	0.70039407456499	-0.375178598725747	0.717909508549748	0.852444211781334	-6.05807764366527	9	9	17	12	1.65349635469896	1.28579500434429	1.59634978320166	1.71939486865531	14.76	UP_pEhEx_DOWN_CDC5
EHI_197110A	-0.187538310846316	0.97432399415799	-0.374834918429943	0.718154629121865	0.852461200211073	-6.14118772560277	8	15	30	10	1.46977453751019	2.14299167390715	2.81708785270881	1.43282905721276	14.75	UP_pEhEx_DOWN_CDC5
EHI_054740A	-0.100176322827472	9.63218061103203	-0.374294338745498	0.718540253874063	0.852706032680303	-6.75402327197965	4706	4749	7396	6791	864.59487169037	678.471163959004	694.506058621145	973.034212753186	14.73	UP_pEhEx_DOWN_CDC5
EHI_009850A	-0.274693950158516	-0.31653408441222	-0.373670872722816	0.7189851137323	0.852808191288262	-5.72472603992901	6	3	11	4	1.10233090313264	0.42859833478143	1.0329322126599	0.573131622885105	14.72	UP_pEhEx_DOWN_CDC5
EHI_056400A	-0.105491046905883	3.40318543753886	-0.373690625413953	0.718971017883549	0.852808191288262	-6.54681724873976	60	65	108	82	11.0233090313264	9.28629725359766	10.1415162697517	11.7491982691446	14.72	UP_pEhEx_DOWN_CDC5
EHI_030720A	0.0949593920863658	4.14554633073824	0.372819739550526	0.719592606400995	0.853103055069908	-6.61911107760668	103	123	191	113	18.9233471704437	17.5725317260386	17.9354593289127	16.1909683465042	14.69	DOWN_pEhEx_UP_CDC5
EHI_095440A	-0.295767634786343	1.12940273903314	-0.373040432821392	0.719435066904117	0.853103055069908	-6.18391638877074	29	5	19	20	5.32793269847444	0.714330557969051	1.78415564004891	2.86565811442552	14.69	UP_pEhEx_DOWN_CDC5
EHI_111080A	0.127478975557505	1.99775877854232	0.371964983443118	0.720202900819979	0.853613709922258	-6.35909068061191	24	27	45	23	4.40932361253057	3.85738501303287	4.22563177906321	3.29550683158935	14.64	DOWN_pEhEx_UP_CDC5
EHI_022730A	0.101404003871639	3.85797609093038	0.371071286156648	0.72084123010371	0.854157329988294	-6.59757775529834	74	114	136	107	13.5954144719693	16.2867367216944	12.7707982656133	15.3312709121765	14.58	DOWN_pEhEx_UP_CDC5
EHI_001850A	-0.0965521276230678	4.30621685671082	-0.369561363945334	0.721920237261696	0.854371124705527	-6.62933936403266	112	124	235	131	20.5768435251427	17.7153978376325	22.0671881795523	18.7700606494872	14.56	UP_pEhEx_DOWN_CDC5
EHI_043240A	0.102637252334256	6.16921036632973	0.370198586971476	0.721464788735873	0.854371124705527	-6.67261089469338	341	620	804	445	62.6491396613719	88.5769891881623	75.497954452596	63.7608930459679	14.56	DOWN_pEhEx_UP_CDC5
EHI_102280A	-0.0965521276230678	4.30621685671082	-0.369561363945334	0.721920237261696	0.854371124705527	-6.62933936403266	112	124	235	131	20.5768435251427	17.7153978376325	22.0671881795523	18.7700606494872	14.56	UP_pEhEx_DOWN_CDC5
EHI_166950A	0.145769722177605	2.74422532186122	0.370226663691928	0.721444723940927	0.854371124705527	-6.4662193788047	28	66	82	36	5.14421088128567	9.42916336519147	7.70004013073741	5.15818460596594	14.56	DOWN_pEhEx_UP_CDC5
EHI_169990A	-0.0918089487584816	4.50803652811574	-0.369718295368598	0.721808061072839	0.854371124705527	-6.64037955129787	126	146	250	163	23.1489489657855	20.8584522926963	23.4757321059067	23.355113632568	14.56	UP_pEhEx_DOWN_CDC5
EHI_201190A	-0.177548859564672	0.814334759414472	-0.368843584837407	0.722433405385892	0.854765656845329	-6.09204925030973	6	15	21	12	1.10233090313264	2.14299167390715	1.97196149689616	1.71939486865531	14.52	UP_pEhEx_DOWN_CDC5
EHI_040420A	-0.108690121715188	7.48420656217162	-0.368543242375661	0.722648176758788	0.854807024710445	-6.69116727163302	734	1537	1932	1333	134.85181381656	219.585213519686	181.420457714447	190.996113326461	14.52	UP_pEhEx_DOWN_CDC5
EHI_180780A	-0.127306219483704	3.2079953069322	-0.367928590893803	0.723087789304123	0.855114266256667	-6.52539637331365	57	51	83	83	10.4721435797601	7.28617169128432	7.79394305916103	11.8924811748659	14.49	UP_pEhEx_DOWN_CDC5
EHI_078410A	-0.125467293670644	2.19125859817221	-0.366699230576133	0.723967387344033	0.855941546738008	-6.3875702486761	20	35	55	30	3.67443634377548	5.00031390578335	5.16466106329948	4.29848717163828	14.41	UP_pEhEx_DOWN_CDC5
EHI_021270A	-0.169050791649415	3.50801274195642	-0.366173661614722	0.724343562786521	0.856173370832204	-6.56063969938681	34	124	142	77	6.24654178441831	17.7153978376325	13.334215836155	11.0327837405383	14.38	UP_pEhEx_DOWN_CDC5
EHI_197670A	-0.189029599353926	0.336462426326284	-0.365433545939417	0.724873436485071	0.856586705704704	-5.94053825820967	5	9	14	9	0.918609085943869	1.28579500434429	1.31464099793078	1.28954615149149	14.34	UP_pEhEx_DOWN_CDC5
EHI_192960A	0.107789583929541	3.61067371832881	0.364332567889203	0.725661958899536	0.857305405717792	-6.5765252737219	72	85	148	68	13.2279708375917	12.1436194854739	13.8976334066968	9.74323758904678	14.27	DOWN_pEhEx_UP_CDC5
EHI_019170A	-0.118236626185459	2.09233121114724	-0.363809276953238	0.726036864356098	0.857404577570644	-6.37416374605866	22	28	49	29	4.04187997815303	4.00025112462668	4.60124349275772	4.15520426591701	14.26	UP_pEhEx_DOWN_CDC5
EHI_020110A	-0.188755936112883	0.668029607217243	-0.363711937043818	0.726106611127348	0.857404577570644	-6.05226303543836	11	7	15	13	2.02093998907651	1.00006278115667	1.4085439263544	1.86267777437659	14.26	UP_pEhEx_DOWN_CDC5
EHI_068240A	-0.117125930646303	2.97672095109554	-0.361967361755013	0.727357113913373	0.858667921416482	-6.49864836761345	46	46	74	67	8.4512035906836	6.57184113331527	6.94881670334839	9.5999546833255	14.13	UP_pEhEx_DOWN_CDC5
EHI_142740A	0.163054144082439	0.796777428395338	0.360738283922784	0.728238639213902	0.859068608144638	-6.10646453025151	8	14	15	13	1.46977453751019	2.00012556231334	1.4085439263544	1.86267777437659	14.09	DOWN_pEhEx_UP_CDC5
EHI_146500A	-0.116949952019692	3.18626499607869	-0.361016086604484	0.728039354060695	0.859068608144638	-6.52543197928813	37	76	97	69	6.79770723598463	10.8578244811296	9.10858405709181	9.88652049476805	14.09	UP_pEhEx_DOWN_CDC5
EHI_179310A	0.0958921547322775	4.61650669211566	0.360981221461464	0.72806436377631	0.859068608144638	-6.65026914393285	150	163	282	147	27.5582725783161	23.2871761897911	26.4806258154628	21.0625871410276	14.09	DOWN_pEhEx_UP_CDC5
EHI_012250A	0.153289580520505	3.29233681540833	0.360420449356152	0.728466669017026	0.859124421857341	-6.54207310190158	83	50	122	50	15.2489108266682	7.14330557969051	11.4561572676825	7.16414528606381	14.09	DOWN_pEhEx_UP_CDC5
EHI_096450A	0.090311407493997	6.29179625654754	0.359476387387424	0.72914415598674	0.859710148204604	-6.67659411351861	488	509	781	548	89.6562467881217	72.7188508012494	73.3381870988526	78.5190323352593	14.03	DOWN_pEhEx_UP_CDC5
EHI_052050A	-0.127611844269796	5.61899135081585	-0.358851199681856	0.729592950336038	0.860026006917313	-6.67566788121517	180	465	589	333	33.0699270939793	66.4327418911217	55.3088248415162	47.713207605185	14	UP_pEhEx_DOWN_CDC5
EHI_068020A	0.160680410208205	1.01944367296338	0.357897743017157	0.730277610290617	0.860340160129392	-6.17434346068959	15	11	18	14	2.75582725783161	1.57152722753191	1.69025271162528	2.00596068009787	13.97	DOWN_pEhEx_UP_CDC5
EHI_085840A	-0.102217189392151	4.01014873440913	-0.357472093066853	0.730583345907101	0.860340160129392	-6.61375732284208	96	95	157	131	17.6372944501223	13.572280601412	14.7427597625094	18.7700606494872	13.97	UP_pEhEx_DOWN_CDC5
EHI_182030A	0.110809864616388	3.33635361318617	0.357532839009661	0.730539710171602	0.860340160129392	-6.54800472912445	60	70	124	55	11.0233090313264	10.0006278115667	11.6439631245297	7.88055981467019	13.97	DOWN_pEhEx_UP_CDC5
EHI_187220A	0.122905213717167	1.92012308629396	0.357543753075226	0.730531870364391	0.860340160129392	-6.35293509532663	24	24	39	24	4.40932361253057	3.42878667825144	3.66221420852145	3.43878973731063	13.97	DOWN_pEhEx_UP_CDC5
EHI_010010A	-0.103960537195296	3.74003223477094	-0.35689081596604	0.731000949037534	0.860466257037481	-6.59009188133077	58	107	153	93	10.6558653969489	15.2866739405377	14.3671480488149	13.3253102320787	13.95	UP_pEhEx_DOWN_CDC5
EHI_052840A	0.156731103803571	1.98690554666625	0.356336113364206	0.731399550455996	0.860466257037481	-6.36332099767095	15	41	34	31	2.75582725783161	5.85751057534622	3.19269956640331	4.44177007735956	13.95	DOWN_pEhEx_UP_CDC5
EHI_110250A	-0.12463366276346	2.50930436149664	-0.356315425280053	0.731414418318986	0.860466257037481	-6.43753047776112	33	33	52	50	6.06281996722954	4.71458168259573	4.8829522780286	7.16414528606381	13.95	UP_pEhEx_DOWN_CDC5
EHI_136490A	0.101977145470592	3.9094502559914	0.356780634894567	0.731080116597834	0.860466257037481	-6.60774211415761	92	99	133	117	16.9024071813672	14.1437450477872	12.4890894803424	16.7640999693893	13.95	DOWN_pEhEx_UP_CDC5
EHI_000430A	-0.193648506624566	1.18123226646767	-0.355023185418042	0.732343351535555	0.861132894682173	-6.20175089637927	7	22	35	12	1.28605272032142	3.14305445506382	3.28660249482694	1.71939486865531	13.89	UP_pEhEx_DOWN_CDC5
EHI_031380A	0.341689823617358	0.00786560696918502	0.355095049863152	0.732291678923078	0.861132894682173	-5.84947967615277	17	3	13	3	3.12327089220916	0.42859833478143	1.22073806950715	0.429848717163828	13.89	DOWN_pEhEx_UP_CDC5
EHI_117260A	-0.182969259171161	0.651271577311651	-0.353194359823445	0.733658823801249	0.862392244730152	-6.05290716449068	7	11	23	8	1.28605272032142	1.57152722753191	2.15976735374342	1.14626324577021	13.76	UP_pEhEx_DOWN_CDC5
EHI_194520A	0.0850047552470304	9.46709679254577	0.353029905133891	0.733777162375571	0.862392244730152	-6.75868050008293	4214	4797	6499	5406	774.203737633493	685.328737315507	610.275131825151	774.587388329219	13.76	DOWN_pEhEx_UP_CDC5
EHI_005130A	0.0923133468894693	3.74095463487527	0.351567570495554	0.734829768030789	0.863415896494901	-6.59460313789947	71	101	142	87	13.0442490204029	14.4294772709748	13.334215836155	12.465612797751	13.66	DOWN_pEhEx_UP_CDC5
EHI_183150A	0.16171655227161	2.66509608684496	0.350944319281092	0.735278575121677	0.863729761830603	-6.46305364753902	26	65	89	29	4.77676724690812	9.28629725359766	8.35736062970279	4.15520426591701	13.63	DOWN_pEhEx_UP_CDC5
EHI_175420A	-0.220755745340956	-0.0570760660307858	-0.350595393110486	0.735529886843047	0.863811532127432	-5.81424117455013	3	8	12	6	0.551165451566322	1.14292889275048	1.12683514108352	0.859697434327657	13.62	UP_pEhEx_DOWN_CDC5
EHI_064320A	0.205676844938789	0.0307264882742544	0.349851684638816	0.736065652222667	0.864227243928515	-5.85886127230677	7	6	11	5	1.28605272032142	0.857196669562861	1.0329322126599	0.716414528606381	13.58	DOWN_pEhEx_UP_CDC5
EHI_117940A	0.0998545224585625	2.97572471810881	0.349175567516174	0.736552859914773	0.864585752107365	-6.50515310980809	46	54	81	52	8.4512035906836	7.71477002606575	7.60613720231378	7.45071109750636	13.54	DOWN_pEhEx_UP_CDC5
EHI_159810A	0.225411876635271	1.93227439916711	0.348864581024077	0.736776998805268	0.86463536221186	-6.35904878594418	27	25	74	11	4.96048906409689	3.57165278984525	6.94881670334839	1.57611196293404	13.54	DOWN_pEhEx_UP_CDC5
EHI_191910A	0.10263875042464	6.37797838746919	0.347584128574979	0.737700151362444	0.86529151729017	-6.68109590928745	424	666	690	693	77.8980504880401	95.1488303214775	64.7930206123026	99.2950536648444	13.47	DOWN_pEhEx_UP_CDC5
EHI_198970A	0.10263875042464	6.37797838746919	0.347584128574979	0.737700151362444	0.86529151729017	-6.68109590928745	424	666	690	693	77.8980504880401	95.1488303214775	64.7930206123026	99.2950536648444	13.47	DOWN_pEhEx_UP_CDC5
EHI_082050A	-0.166336986047955	0.591279953836553	-0.346934301293589	0.73816882502199	0.865627674927119	-6.03526821784243	7	10	19	9	1.28605272032142	1.4286611159381	1.78415564004891	1.28954615149149	13.44	UP_pEhEx_DOWN_CDC5
EHI_089990A	-0.0824729780432967	6.14032004960278	-0.346641530955245	0.738380017725904	0.865661801299371	-6.68204778896296	366	488	762	513	67.2421850910912	69.7186624577793	71.5540314588037	73.5041306350147	13.43	UP_pEhEx_DOWN_CDC5
EHI_036580A	-0.0835863463621983	7.96758650078329	-0.345517884486678	0.739190792746451	0.866229705916643	-6.71658377376089	1425	1579	2553	1933	261.803589494003	225.585590206626	239.734176265519	276.965856759227	13.38	UP_pEhEx_DOWN_CDC5
EHI_047810A	0.103241612503392	6.75674886049891	0.345395844680471	0.739278872589284	0.866229705916643	-6.6835378131589	512	935	1316	613	94.0655704006522	133.579814340212	123.576253805493	87.8324212071423	13.38	DOWN_pEhEx_UP_CDC5
EHI_074080A	0.162973925995089	0.88521642192757	0.345212711519592	0.739411053136251	0.866229705916643	-6.13814282725123	9	14	14	16	1.65349635469896	2.00012556231334	1.31464099793078	2.29252649154042	13.38	DOWN_pEhEx_UP_CDC5
EHI_008660A	-0.0999045928145797	3.37767704939817	-0.344307055382084	0.740064868132618	0.866568567266617	-6.55545850780339	61	62	105	81	11.2070308485152	8.85769891881623	9.85980748448083	11.6059153634234	13.34	UP_pEhEx_DOWN_CDC5
EHI_158080A	-0.13340774419002	2.49608377134773	-0.344470102101462	0.739947143969929	0.866568567266617	-6.44044850229774	26	42	83	30	4.77676724690812	6.00037668694003	7.79394305916103	4.29848717163828	13.34	UP_pEhEx_DOWN_CDC5
EHI_106260A	0.213476107613408	0.401997022862314	0.344045788126342	0.740253525564618	0.866576030665893	-5.98584814543007	4	16	15	7	0.734887268755096	2.28585778550096	1.4085439263544	1.00298034004893	13.34	DOWN_pEhEx_UP_CDC5
EHI_014190A	-0.103520897514136	2.83447945927196	-0.342909416913337	0.741074303285781	0.867109829638347	-6.48748866136593	41	43	74	54	7.53259450473973	6.14324279853384	6.94881670334839	7.73727690894891	13.29	UP_pEhEx_DOWN_CDC5
EHI_142140A	-0.129527478014187	1.28807715191827	-0.343124242332868	0.740919111881046	0.867109829638347	-6.23656019862193	13	15	27	17	2.38838362345406	2.14299167390715	2.53537906743793	2.43580939726169	13.29	UP_pEhEx_DOWN_CDC5
EHI_052140A	-0.085399807100292	6.33807904087832	-0.342350862061238	0.741477866952722	0.867368548103651	-6.68356825938956	457	513	821	628	83.9608704552697	73.2903152476246	77.0943042357977	89.9816647929614	13.26	UP_pEhEx_DOWN_CDC5
EHI_093570A	-0.0864543562921284	4.62303039115336	-0.34129248815667	0.742242792949322	0.867868767469022	-6.65708855382494	118	183	270	177	21.6791744282753	26.1444984216673	25.3537906743793	25.3610743126659	13.21	UP_pEhEx_DOWN_CDC5
EHI_118030A	0.161872702950471	0.851054908758788	0.34125402849989	0.742270594978764	0.867868767469022	-6.13261252308271	8	16	22	9	1.46977453751019	2.28585778550096	2.06586442531979	1.28954615149149	13.21	DOWN_pEhEx_UP_CDC5
EHI_117920A	-0.0857763298211481	7.93041719920835	-0.34079576184521	0.742601901826986	0.868042646000859	-6.71706823852214	1344	1585	2351	2000	246.922122301712	226.442786876189	220.765784723947	286.565811442552	13.2	UP_pEhEx_DOWN_CDC5
EHI_084980A	-0.123387362533564	2.86160020741381	-0.340177459604861	0.743048998948077	0.868185844557609	-6.49189523065712	28	64	90	47	5.14421088128567	9.14343114200385	8.45126355812642	6.73429656889998	13.18	UP_pEhEx_DOWN_CDC5
EHI_194490A	-0.0979070841422704	2.90242481238258	-0.340121247836988	0.743089651136919	0.868185844557609	-6.49760824918516	39	50	84	52	7.16515087036218	7.14330557969051	7.88784598758466	7.45071109750636	13.18	UP_pEhEx_DOWN_CDC5
EHI_181710A	0.125077052654587	3.03967080204827	0.339712935480391	0.743384967486114	0.86831747799238	-6.51732235336327	63	44	74	61	11.5744744828928	6.28610891012765	6.94881670334839	8.74025724899785	13.17	DOWN_pEhEx_UP_CDC5
EHI_070730A	-0.0848656593654925	6.30887872422022	-0.339183529192991	0.743767934403448	0.86855140264161	-6.68474608540181	455	495	814	608	83.5934268208921	70.718725238936	76.4369837368323	87.1160066785359	13.14	UP_pEhEx_DOWN_CDC5
EHI_001870A	-0.310146213003011	-0.333829975698721	-0.3380026950801	0.744622413743289	0.868824864686463	-5.73488436908995	9	2	13	3	1.65349635469896	0.28573222318762	1.22073806950715	0.429848717163828	13.12	UP_pEhEx_DOWN_CDC5
EHI_026450A	0.0924048890180236	3.59790918740612	0.338173432576683	0.744498840499707	0.868824864686463	-6.58490977761105	68	86	113	90	12.4930835688366	12.2864855970677	10.6110309118698	12.8954615149149	13.12	DOWN_pEhEx_UP_CDC5
