pEhEx_mean	UmasM_mean	theta	prob	log2FC	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_110570A	740.851556728682	800.199928332517	-0.0858195734854819	0.189662578349489	-0.111175998541316	199.333189928925	1092.90019478453	1020.85368550882	631.86071318844	1154.04750735421	437.027573130459	204.190796984332	1106.19530119324	1068.93600040582	644.547723371228	1163.30376150221	439.090221160547	18.97	DOWN_pEhEx_UP_UmasM
EHI_049730A	16.2990021884803	13.6463145001341	0.144900778401981	0.189657593125896	0.256272275652323	11.4017388393101	16.7659421183652	11.5223706109491	11.9136164730356	18.8381212023048	17.7993923762901	11.6795910477129	16.9698994289866	12.06507546664	12.1528276953073	18.9892158811705	17.8834005347656	18.97	UP_pEhEx_DOWN_UmasM
EHI_054140A	122.318593125887	105.005022138728	0.144838867498321	0.189482555137078	0.220185388243352	104.547546772906	123.381922210851	77.9605860667919	120.278681995357	92.8359602554422	149.637039444736	107.095295599936	124.882860533062	81.6325377891882	122.693734603307	93.5805684598033	150.343284459045	18.95	UP_pEhEx_DOWN_UmasM
EHI_049060A	108.854600971366	120.123560618535	-0.0856747041432379	0.189240412552812	-0.142116756607476	170.694776666475	64.7414338630316	115.032848753818	116.538982951157	95.9690027974421	111.157920708881	174.854486104486	65.5290119569591	120.450907909401	118.878946858602	96.7387401562275	111.682555034666	18.92	DOWN_pEhEx_UP_UmasM
EHI_004840A	2022.30099714684	1839.56409167249	0.144734639901711	0.189188010083395	0.136633800760796	1090.01720778365	1509.47933893204	2723.73733420118	1872.03058123747	3004.48382957214	1187.81637302865	1116.58014635365	1527.8421213056	2852.0256462863	1909.61872455913	3028.58185476856	1193.4225344074	18.92	UP_pEhEx_DOWN_UmasM
EHI_099780A	63.7825012769706	52.2731794174014	0.144676691190255	0.189024320387321	0.287089763862866	40.2032575773675	50.0063499543772	61.4830167481816	42.8517118542863	104.920664107611	43.6138512186276	41.1829821667738	50.6146760823505	64.3788732397322	43.7121231653517	105.762199942287	43.8196964097131	18.9	UP_pEhEx_DOWN_UmasM
EHI_004990A	87.3610629975004	96.4274685276294	-0.085475380050384	0.188660528399452	-0.142453763205882	81.3042951867333	77.7886887124907	120.747338771131	74.0647905823583	121.032243039216	66.3090083864479	83.2856226218422	78.7349863696435	126.434551001623	75.5519233201461	122.003004809884	66.6219683778409	18.87	DOWN_pEhEx_UP_UmasM
EHI_198950A	204.580027559345	220.059784217388	-0.0854623647684205	0.188622666446917	-0.105230211106188	268.73026345887	176.221976146337	196.497084497135	186.485899577876	205.710420345267	216.571582080739	275.2790274868	178.365712542029	205.75211763974	190.230314221021	207.360359294465	217.593739433311	18.86	DOWN_pEhEx_UP_UmasM
EHI_052870A	56.8114012993891	48.1642663838281	0.144510005275199	0.188553299626192	0.23821729718596	38.4737598372859	52.5757443831402	48.8708304844385	42.092484288115	74.5515711723666	53.0178054308331	39.4113378056125	53.2153271368323	51.1726516895603	42.9376512143628	75.1495260100202	53.2680346581291	18.86	UP_pEhEx_DOWN_UmasM
EHI_126860A	129.686002897426	104.393306149669	0.144452812824956	0.188391714957928	0.31299356971641	29.62238737163	92.2746141483101	179.195289450204	153.220046890388	184.195021238089	51.8162603581572	30.344263733242	93.3971327641717	187.635406244327	156.296522851833	185.672391899619	52.0608186284482	18.84	UP_pEhEx_DOWN_UmasM
EHI_015280A	7.28940729560065	8.05321563719031	-0.0853182211754624	0.188203370106508	-0.14376345102805	7.33595642478181	9.69956190327404	6.40476110766067	6.71191333775982	6.71521596046903	8.2363543619387	7.51472842807881	9.81755685673574	6.70642602280975	6.84668055953004	6.76907660761981	8.27522765310903	18.82	DOWN_pEhEx_UP_UmasM
EHI_065310A	180.817778892244	196.996641415761	-0.0852285836580089	0.187942646533419	-0.123634495877091	159.258876724507	263.345464200173	150.511188407291	181.556735113079	138.535570577441	216.291526250618	163.139901472513	266.549055878077	157.600281055191	185.202178007464	139.646721064429	217.312361817925	18.79	DOWN_pEhEx_UP_UmasM
EHI_162210A	40.2840556494911	33.4052875136094	0.144256611062364	0.187837770302114	0.270132459918508	28.3887952372935	43.0742989461248	25.743965522844	45.7132331300365	25.1264871776713	48.5061079948073	29.0806098422188	43.598296828733	26.956508979892	46.6311003784722	25.3280188734473	48.7350432708725	18.78	UP_pEhEx_DOWN_UmasM
EHI_166890A	10.7823602087139	11.9793638555876	-0.0851361530649448	0.18767381589232	-0.151878286291848	13.1125829438936	10.6461103669749	11.1246816464282	14.0342151754224	7.54054503054506	10.4477969103811	13.4321271976407	10.7756200613123	11.6486553104758	14.3160054926896	7.60102538405946	10.4971075924546	18.77	DOWN_pEhEx_UP_UmasM
EHI_179880A	11.1234595959171	9.43010794682223	0.14385697987867	0.186711292566302	0.238259371253301	8.40008904341229	11.1606653213563	7.87760607568309	11.4967934228025	9.39379318322941	12.1549489121246	8.60479319638288	11.2964345651972	8.24864214220499	11.7276353349203	9.46913786060506	12.2123168746305	18.67	UP_pEhEx_DOWN_UmasM
EHI_128180A	26.6136909615229	22.1077598780019	0.143696334296494	0.186258806254629	0.267615758651704	15.0536877951303	23.3900707803348	25.6800714426256	21.4369684309175	36.4337173334024	21.7182986870219	15.4205353836809	23.6746104678706	26.8896054818416	21.8673972122842	36.725940786116	21.8208029882557	18.63	UP_pEhEx_DOWN_UmasM
EHI_035200A	106.476973172103	116.216857054823	-0.0845405925858279	0.185944325022869	-0.126277878990787	97.4743687649391	95.9949344075781	143.819230531859	116.941061619213	118.432403044439	82.4505339793692	99.8497493104604	97.1627106361269	150.59313126694	119.289098787187	119.382312311564	82.8396774612645	18.59	DOWN_pEhEx_UP_UmasM
EHI_104430A	21.3967347022042	23.3901448744883	-0.0843615389828597	0.185424898656472	-0.12851014988305	25.9802883974128	20.3905273722797	21.7468691617886	24.3914096579049	18.9043304421873	20.3598389768607	26.6134094158733	20.638577681391	22.7711489639818	24.8811600985374	19.0559561646603	20.455931727846	18.54	DOWN_pEhEx_UP_UmasM
EHI_019630A	30.1033035569454	25.1531456156711	0.143358202922441	0.185307185929405	0.259182985355824	16.114041726604	26.5895078516351	30.2185240042293	35.2884735341999	32.0562923642402	22.4929456543083	16.5067293809288	26.9129686195348	31.6418196317216	35.9970240323062	32.3134058602405	22.5991060727744	18.53	UP_pEhEx_DOWN_UmasM
EHI_022950A	570.524904312575	516.058937533837	0.143267545548858	0.185052338752979	0.144754022899494	683.503439856171	411.910804612625	410.636914471806	532.900806691779	512.91694475532	649.302082766092	700.159929089218	416.921690331519	429.977955906287	543.600819874745	517.030891163261	652.366607167507	18.51	UP_pEhEx_DOWN_UmasM
EHI_194450A	901.406954068827	950.129593356517	-0.0840915493144211	0.184641788301267	-0.075945723877547	1024.02084994075	574.266792223227	1163.63701466897	876.871629836838	1124.22814853615	692.749725867243	1048.97550454358	581.252734897618	1218.44443923857	894.478167265951	1133.24523093257	696.019311003872	18.46	DOWN_pEhEx_UP_UmasM
EHI_014190A	75.8935759385137	81.7089909934428	-0.0840706522229177	0.18458126071346	-0.106517063666679	74.8113084923622	82.4830493217214	80.295257129896	70.5333397368797	80.6217506223541	74.9150956729757	76.6344064926816	83.4864537706182	84.0771721024922	71.9495651498386	81.2683924710319	75.2686739916316	18.46	DOWN_pEhEx_UP_UmasM
EHI_044650A	22.0192431473098	18.8338075302887	0.143041132616009	0.184416411651859	0.225440189574714	18.2677740540266	18.9828743083295	17.547899090906	25.7150798753196	17.2131116061738	22.4870062330602	18.7129466224436	19.2138005494234	18.3744069654888	26.2314080366056	17.3511725912627	22.5931386191175	18.44	UP_pEhEx_DOWN_UmasM
EHI_021450A	18901.170291181	19512.9895271575	-0.0839926801465956	0.184355847838073	-0.0459592623012807	25198.2391964131	10603.8190002536	21043.5372293615	17494.4907050173	22642.2436187207	16285.3631017225	25812.3022360301	10732.8142210613	22034.6900242939	17845.7592315843	22823.8499738147	16362.2254650751	18.44	DOWN_pEhEx_UP_UmasM
EHI_183510A	37.5064564110333	32.7071584693187	0.142826539092332	0.183814160406877	0.197532537933639	28.9493899925757	33.3427494026045	32.7833507379794	39.6767213407479	37.6895005491932	34.362740130943	29.654865890131	33.7483632028234	34.3274499717269	40.4733826256846	37.9917962463561	34.5249226626579	18.38	UP_pEhEx_DOWN_UmasM
EHI_139000A	12.5271735753471	13.9361740414217	-0.0837267502848838	0.183587144587236	-0.153773600727001	14.4776029229341	15.6600465585835	10.4690662239073	13.1501624593622	8.46185087501507	15.5080057287086	14.8304117358012	15.8505506744719	10.9621603332798	13.414202051546	8.52972073458543	15.5811991824712	18.36	DOWN_pEhEx_UP_UmasM
EHI_183580A	10.4167764991283	11.5194603599885	-0.0836974290412824	0.183502395939195	-0.145164233320869	12.3168009498816	10.8880512211004	10.3396005363205	12.8737094996018	7.26552670776129	10.7813975310841	12.6169525664564	11.0205041205132	10.8265967983253	13.1321982457806	7.32380122531589	10.832282714872	18.35	DOWN_pEhEx_UP_UmasM
EHI_054520A	75.27957970357	60.1606896640489	0.142490085215537	0.182871068430036	0.323437467588286	70.8013824028488	39.9336021581308	64.4055231553175	32.2901146177436	145.369303779193	48.8364077721663	72.5267613766928	40.4193935346069	67.4390300029878	32.9384616417127	146.53526550306	49.0669019708877	18.29	UP_pEhEx_DOWN_UmasM
EHI_006010A	124.720034054707	134.103174991391	-0.0834102376609197	0.182672396856596	-0.104650167438767	150.619604097412	112.830989618828	127.08239167805	127.2173388526	121.670714546609	122.365453280611	154.290095959841	114.203576082204	133.067985560178	129.771711422	122.646597297567	122.942984028504	18.27	DOWN_pEhEx_UP_UmasM
EHI_137000A	161.474717471717	172.988013914892	-0.0832833489679834	0.182305730269777	-0.0993637831260293	165.193520910495	164.123521739249	173.755988975346	183.040584277994	147.737770524695	149.828089891684	169.219168686304	166.120080707861	181.939914150666	186.715821095425	148.92272897963	150.535236610719	18.23	DOWN_pEhEx_UP_UmasM
EHI_056250A	51.5920782059552	41.3890959062427	0.142277495331131	0.182276047490796	0.317898826553358	16.8215486639034	72.6080201576009	30.687332121249	45.1529096735968	54.6210312266381	53.8363891183038	17.2314777555002	73.4912950977351	32.1327086598736	46.0595262947201	55.0591294363202	54.0904818318745	18.23	UP_pEhEx_DOWN_UmasM
EHI_057830A	32.0892315311071	27.3647758744556	0.142276602168544	0.182273549033779	0.229769200055419	20.3777664199002	32.2638230868106	26.8420983161824	29.6478794292862	36.540632413267	29.5103386776238	20.8743579908775	32.656311772546	28.1063639421539	30.2431735192121	36.8337133984003	29.6496192303464	18.23	UP_pEhEx_DOWN_UmasM
EHI_051010A	217.320655718877	185.587038700276	0.142008206552671	0.181523052490671	0.227729348221894	186.866469164451	247.183483861015	107.114493541832	200.627599780709	133.210390082395	308.862177523174	191.420271164789	250.190465409824	112.159597342329	204.65596291239	134.278828961991	310.319920698217	18.15	UP_pEhEx_DOWN_UmasM
EHI_025850A	3677.32022818199	3818.35485882515	-0.0829629293198419	0.181382255515552	-0.0542963711465809	5535.36603192539	2771.43392717345	2848.52521175763	3745.43191666631	3171.56930575025	4009.46190489046	5670.25893711858	2805.14835886842	2982.6910458708	3820.63572642037	3197.00747129799	4028.38544474996	18.14	DOWN_pEhEx_UP_UmasM
EHI_138470A	515.503784977287	443.031634995352	0.141946119045798	0.18134951661264	0.218573301170203	128.838619311399	759.600936132144	395.274003057669	317.324177996087	843.047812770328	385.571814511091	131.978324176399	768.841464519114	413.891449764683	323.695669360325	849.809635627875	387.391605738363	18.13	UP_pEhEx_DOWN_UmasM
EHI_126950A	21.579838794432	17.0720080659253	0.141867562493363	0.18113003174483	0.338051324757334	8.99090972362122	29.7837698252731	10.8380847064723	19.1234776336584	18.3015916715906	26.6170110133458	9.21001175336128	30.1460887185894	11.3485596248023	19.5074542766186	18.4483830148809	26.7426358679522	18.11	UP_pEhEx_DOWN_UmasM
EHI_161660A	8.45954848041183	9.61670941012117	-0.0827496371186862	0.18076784309828	-0.18496266235269	15.7697808665273	4.56404516905071	7.78565151623327	8.10378693951215	9.33138787076267	7.78565151623327	16.1540791302874	4.61956667638161	8.15235651342912	8.26650132462075	9.4062320146432	7.82239761590812	18.08	DOWN_pEhEx_UP_UmasM
EHI_025860A	14.3168325525266	15.837682908873	-0.0826503768619077	0.180481940251235	-0.145648934182862	16.9601515844146	16.9957930346418	12.1959782630582	15.5659376776527	10.0427955364841	16.8439064684966	17.3734583299023	17.2025464765153	12.7704101093116	15.8784831575331	10.1233456587709	16.9234050004711	18.05	DOWN_pEhEx_UP_UmasM
EHI_067900A	106.602357975175	117.455220775607	-0.0824706396167635	0.179964281277079	-0.139871491300837	129.43742828607	60.6880213810435	151.238762953201	120.778271004271	122.845040673539	74.8595801712948	132.591725696854	61.4262898028494	158.362124437982	123.2033547642	123.83034232711	75.212896472295	18	DOWN_pEhEx_UP_UmasM
EHI_031380A	29.027030918626	33.0814126594416	-0.0824585073803646	0.179929341446302	-0.1886238316393	49.8701264007789	13.0661182068382	33.6035805988335	42.7646356326662	18.4158700077323	25.0488778884227	51.0854256589949	13.2250672423839	35.1863127444443	43.6232985569634	18.5635779418181	25.1671015928502	17.99	DOWN_pEhEx_UP_UmasM
EHI_158100A	169.748159234613	149.884593505493	0.141412611924712	0.179860718187521	0.179543832172331	138.186638936051	168.905830476287	129.045494914991	146.129258930016	172.596649930178	186.291547204122	141.554148343281	170.96056612365	135.123551164012	149.063360318743	173.980993682638	187.170791252982	17.99	UP_pEhEx_DOWN_UmasM
EHI_056700A	122.546606159664	105.576358260294	0.141370453516717	0.179743251785682	0.215043722544214	133.610397861073	97.6567518227803	76.8428229453434	123.908366876196	96.6769796607641	143.091980977743	136.866387551285	98.8447440229909	80.462127908318	126.396299231348	97.4523954805627	143.76733514492	17.97	UP_pEhEx_DOWN_UmasM
EHI_035480A	16.8354322675555	18.5406664291644	-0.082393764729271	0.179743039142188	-0.139192337030069	14.3592133386658	17.2807862308336	22.1597463910219	19.2912000521059	16.9456114982215	13.9490448678191	14.7091370821671	17.4910066085602	23.2034727537081	19.6785443613671	17.0815269486005	14.0148804619262	17.97	DOWN_pEhEx_UP_UmasM
EHI_010550A	13.5539245739109	11.1401892903093	0.141369144299276	0.179739604321999	0.282936901479113	10.1056643162834	13.8249783971109	8.4997959424473	16.8537695327285	7.52781530345826	15.7623800486488	10.3519321169435	13.9931589498868	8.90013721648733	17.1921731416522	7.5881935558127	15.8367740781237	17.97	UP_pEhEx_DOWN_UmasM
EHI_085970A	12.6801181308148	14.3823472355807	-0.0822391796257615	0.17929929690998	-0.181730960476215	12.3453719343079	20.6239405766696	8.91932791870239	12.9036864843255	7.28134498244711	17.318373879755	12.6462198053077	20.8748303521881	9.3394291925132	13.1627771326364	7.33974637343607	17.400111765334	17.93	DOWN_pEhEx_UP_UmasM
EHI_087000A	133.908320138392	148.131434298877	-0.0822030041466692	0.179195459727167	-0.145632218321228	238.81054198994	93.6649356409314	100.893173097031	121.540127221736	104.955540342573	170.558202088632	244.630183837288	94.804367486633	105.645252056702	123.980508146669	105.797355908623	171.363189144789	17.92	DOWN_pEhEx_UP_UmasM
EHI_024590A	12.3174383412162	10.2642283779517	0.141016019248468	0.178756764849196	0.263077074104438	8.26892679059782	13.8500535273477	7.74342827328681	11.4865722324681	10.9209905246719	14.181857824698	8.47043461341936	14.0185391185216	8.10814455134285	11.7172089152637	11.0085843743186	14.2487922309085	17.88	UP_pEhEx_DOWN_UmasM
EHI_096240A	103.671782828821	111.934440322721	-0.0819738674570097	0.178537803187477	-0.110630719503443	93.9724911988394	114.25792784318	116.976810333606	118.221705149942	94.2152416530203	96.1128668357483	96.2625334964838	115.647872978118	122.486430282036	120.595456113973	94.970912642125	96.5664927111704	17.85	DOWN_pEhEx_UP_UmasM
EHI_050720A	170.650918372031	184.211861934006	-0.0817890180449324	0.178007322741541	-0.110317785281907	132.122413848685	183.907173626053	218.333907236834	186.383477228733	182.184996744274	140.424872676793	135.342142434364	186.144400277079	228.61745700452	190.125835353156	183.64624562794	141.087638838039	17.8	DOWN_pEhEx_UP_UmasM
EHI_091460A	15.2148885998521	16.7873184127014	-0.0817755621621082	0.177968709343737	-0.141888023413707	16.0629187133421	19.6395411598569	13.1770882162853	15.6803904480875	11.53736812157	17.9195159921849	16.4543605364533	19.8784557385024	13.7977304435064	15.9952340032139	11.6299057431599	18.0040911005623	17.8	DOWN_pEhEx_UP_UmasM
EHI_191770A	3791.34699474271	3497.87140129031	0.140715050009657	0.177920550698772	0.116233252288992	5830.01244775301	2085.47654739874	2322.2942636456	3583.15028424435	3146.60136460477	4523.48076842023	5972.08567504351	2110.84632292156	2431.67456530212	3655.09567219746	3171.83927010488	4544.83033368745	17.79	UP_pEhEx_DOWN_UmasM
EHI_068440A	314.432003149191	282.120766346145	0.140602017592913	0.177606845579785	0.156435200030932	213.520846368932	304.359313541668	301.238235588217	322.156036963874	338.032474382134	277.291831802574	218.724196449107	308.061837778856	315.426587854735	328.624546298444	340.743727145319	278.600571767263	17.76	UP_pEhEx_DOWN_UmasM
EHI_152070A	9.01437096643248	10.1276398143635	-0.0815764238857686	0.177397292223611	-0.167999274593547	11.8666486568697	9.71963343004308	7.94295906351906	12.4014048632055	4.49248021796502	9.80709995944503	12.1558303845097	9.83787255317869	8.31707326257375	12.6504102950932	4.5285129968475	9.85338673093482	17.74	DOWN_pEhEx_UP_UmasM
EHI_147700A	561.833371694634	516.100640606319	0.140440948630996	0.177160137712649	0.122489898635572	419.952462369256	538.803822970002	540.424237788451	543.167314276016	612.209309444183	519.396558655829	430.186403063567	545.358359417145	565.878275666923	554.073466697495	617.119648857317	521.847965281897	17.72	UP_pEhEx_DOWN_UmasM
EHI_176180A	27.4088391903426	30.5169816316748	-0.0814303746701857	0.176979751031411	-0.15497104646074	40.4507002288676	26.402054160827	22.2404634273189	25.7109185173383	19.6228630862387	35.867227410604	41.4364548184467	26.7232345587735	23.2879915708204	26.2271631235147	19.780251934341	36.0365107018921	17.7	DOWN_pEhEx_UP_UmasM
EHI_194250A	18.7946455987581	20.6658625536363	-0.0813634246385248	0.176788364693139	-0.136927868847115	15.7569125971071	25.8056905575421	18.4987133443229	16.8572839775991	19.1045255144516	19.9689532704152	16.1408972703591	26.1196162056022	19.3700046692574	17.1957581523879	19.2577569389917	20.0632011500881	17.68	DOWN_pEhEx_UP_UmasM
EHI_127840A	15.3043119115225	16.7810399394676	-0.081209329745823	0.176347889838415	-0.132893941813124	12.1493644086674	18.8888813116183	17.6779436535368	16.4331621695555	14.7127691374768	14.4183839189971	12.4454357166683	19.1186641300109	18.510576640562	16.763120483831	14.8307756575634	14.4864346622822	17.63	DOWN_pEhEx_UP_UmasM
EHI_164770A	21.017469789371	22.8989810227143	-0.0811679105172031	0.176229500999184	-0.123694402180908	22.4552552209814	20.0089824604898	24.1221250522526	18.0451478693667	24.8812702420716	19.7676724542463	23.0024737059276	20.2523912842888	25.2582796542407	18.4074729356195	25.0808351294945	19.8609703447092	17.62	DOWN_pEhEx_UP_UmasM
EHI_110710A	132.678370135603	145.036126890874	-0.0810367760460694	0.175854696894635	-0.12847910952947	211.892265943512	97.4445869043278	114.318563997712	121.021879347664	124.796669018486	148.586056671839	217.055928685278	98.629998123054	119.702980266897	123.45185447284	125.797624072674	149.287341341128	17.59	DOWN_pEhEx_UP_UmasM
EHI_162230A	40.443585930718	29.5673690450829	0.139887316769481	0.17562722252517	0.45190504376958	1.60791637472027	69.7094493739861	14.4177214523223	29.3086023855532	71.3000443839702	21.0200384178472	1.64710014501527	70.5574632654122	15.0967976341576	29.8970841967304	71.8719197421131	21.1192471257197	17.56	UP_pEhEx_DOWN_UmasM
EHI_140180A	32.9662718015587	35.8110733923983	-0.0808773438923954	0.175399050920156	-0.119415022316797	36.0115300433033	38.3347124824426	29.9280258383383	33.8343122891144	28.8774127471364	35.2681261729987	36.8891052352556	38.8010534017997	31.3376389719653	34.5136649622274	29.1090294438677	35.4345818738474	17.54	DOWN_pEhEx_UP_UmasM
EHI_106360A	13.3514062703783	11.4505627835301	0.139785430709355	0.175345604389343	0.221573198331723	9.48779271306991	13.167069277995	10.6319502509418	11.8563724220259	15.0644570563812	12.8794491117405	9.71900342534356	13.3272463810619	11.13271621495	12.0944342519665	15.1852843552809	12.9402365127474	17.53	UP_pEhEx_DOWN_UmasM
EHI_017150A	9.30752346567128	7.06209833051943	0.139771290205439	0.175306531288852	0.39830043944689	13.994570276885	1.35346094302944	5.35252899276488	11.0170702884334	11.48373803057	5.35252899276488	14.3356079301661	1.36992576510878	5.60463366572514	11.2382799316608	11.5758455019719	5.37779143399675	17.53	UP_pEhEx_DOWN_UmasM
EHI_170150A	65.262609875229	72.1283088340982	-0.0808386598940089	0.175288500972187	-0.144308915393021	106.084828207514	44.9475861456206	59.6255071609705	62.5487611055512	59.1375483665686	72.2766649656238	108.670039481944	45.4943725250836	62.4338747575263	63.8046656941789	59.6118721477671	72.6177906285764	17.53	DOWN_pEhEx_UP_UmasM
EHI_011960A	8.58538871235136	9.81217646442423	-0.0808165343402081	0.175225272333029	-0.192689724670285	12.949438971704	9.41784635073141	6.29173465555567	12.9765583209893	2.82832614814718	9.58278725034129	13.2650075237095	9.53241424080167	6.58807601304027	13.2371121489448	2.85101126767118	9.62801532852199	17.52	DOWN_pEhEx_UP_UmasM
EHI_185560A	19.1608054759249	21.0673555810741	-0.0808103550600733	0.175207613822133	-0.136851025483915	15.336349714432	26.5760486547426	19.2952295348137	18.0065952787398	19.8494256506743	19.2003225401404	15.710085571484	26.8993456918133	20.2040368552678	18.3681462549129	20.0086316862523	19.2909426975387	17.52	DOWN_pEhEx_UP_UmasM
EHI_154210A	49.9771341962904	38.2529864807537	0.139710581261703	0.175138813173975	0.385695790299938	6.96559854959543	76.7736811811028	27.1360015520512	28.5725405428305	82.8234001241125	38.4832368045182	7.13534519676297	77.7076312943538	28.4141100510386	29.146243109312	83.487700714916	38.6648669291753	17.51	UP_pEhEx_DOWN_UmasM
EHI_025310A	17.5649472339553	19.464280805891	-0.080756218297403	0.175052910002993	-0.148129796275091	21.5968261796894	18.6985029788548	16.4158432656067	22.8179645803793	10.9284621513459	18.3546331297803	22.1231253637954	18.9259698490903	17.1890311929279	23.2761221188041	11.0161159285736	18.4412618694659	17.51	DOWN_pEhEx_UP_UmasM
EHI_025720A	9.78492056858385	11.146129956339	-0.0806689838393552	0.174804275929534	-0.187910834882752	18.6043493023549	4.22617938382269	9.75535847406449	11.2318988210479	9.52564992199519	8.39611142779055	19.0577239684834	4.27759076143827	10.2148368740953	11.4574219652162	9.60205218103655	8.43573872767207	17.48	DOWN_pEhEx_UP_UmasM
EHI_128430A	26.0307958102191	28.5755004581565	-0.0805105389241807	0.174352966015023	-0.134559347049848	19.6180871433152	34.687510617228	28.6537986504563	26.8506984045798	27.0506023886485	23.669458516082	20.0961658744835	35.1094834075249	30.0033955508387	27.3898284327072	27.2675668107978	23.7811717465122	17.44	DOWN_pEhEx_UP_UmasM
EHI_190440A	218.086841689482	185.786735009524	0.139358342304834	0.174167165443733	0.231255228940292	67.0930931540212	278.716595213057	192.33672002197	195.130097528953	284.574837963215	172.262105429917	68.7281037751338	282.107176355703	201.395799564543	199.048077366355	286.857323742638	173.075134433736	17.42	UP_pEhEx_DOWN_UmasM
EHI_040700A	37.4361533355259	41.9963480884283	-0.0804140570875145	0.174078168902077	-0.165831677927652	25.4149953947476	65.9475619417017	30.6795138415562	37.7332023574632	29.4778545782467	43.8816436879847	26.0343406276547	66.7498125567111	32.1245221383931	38.4908400971522	29.7142872311274	44.0887527846984	17.41	DOWN_pEhEx_UP_UmasM
EHI_138060A	54.783062659777	43.9646193759326	0.139258566526589	0.173892302920426	0.317386943839454	26.8156552337472	75.6874237053739	25.3709520010281	58.1876013792965	32.4697976515484	71.4741710187402	27.4691335436325	76.6081595207448	26.5659264823537	59.3559390774673	32.7302277441414	71.8115091344979	17.39	UP_pEhEx_DOWN_UmasM
EHI_076840A	40.0286375192279	32.825691453238	0.139149155941807	0.173591063933774	0.286207109679287	49.608749454818	17.99390652879	28.2745458759821	48.3634165743517	27.0503462356418	43.3394503968604	50.8176791440863	18.2128019989805	29.6062799311923	49.334496348337	27.2673086032679	43.5440004927407	17.36	UP_pEhEx_DOWN_UmasM
EHI_030400A	48.2634121203479	52.8475245632708	-0.0802284677349588	0.173549618379685	-0.130905981129928	68.4630674050159	36.8096222099544	48.8188680089429	48.260900048546	45.6586680933108	49.6568878822647	70.1314633173072	37.2574104402806	51.1182417760577	49.2299214128539	46.0248819911251	49.8912545178456	17.35	DOWN_pEhEx_UP_UmasM
EHI_202050A	24.2765719083049	26.4631333540699	-0.0802058207474896	0.173485124364652	-0.124419180126138	23.0195681447257	24.6035399332851	29.2505677981323	24.4249636457893	28.1281640998062	19.9136087530761	23.580538531404	24.9028414459071	30.6282725875166	24.915387810515	28.3537713074518	20.0075954220917	17.35	DOWN_pEhEx_UP_UmasM
EHI_060980A	167.68484637284	181.803494715504	-0.08015980833147	0.173354092795196	-0.116627613093787	253.403294192275	119.519178832032	157.673695703349	166.807981076543	153.965603831287	177.823562891833	259.578550957948	120.973126967494	165.100143190781	170.157286564789	155.200513789527	178.66284042088	17.34	DOWN_pEhEx_UP_UmasM
EHI_135580A	26.3400664978278	19.3398574417923	0.139005742137654	0.173196466230396	0.445681827368693	38.278707330611	13.7118834288352	4.85518037182853	14.4670522363206	9.4126397570293	53.479855352382	39.2115320090668	13.8786881838532	5.08385987294986	14.7575334059932	9.48813559687946	53.7322653262009	17.32	UP_pEhEx_DOWN_UmasM
EHI_118260A	67.114743673909	73.7687316477134	-0.0798524949831715	0.172479691942936	-0.13637970021377	105.308254391994	52.9300008461234	57.211747545137	66.0414731451699	61.3296630903024	72.1590425024717	107.874541118803	53.5738931217589	59.9064268124232	67.3675072295667	61.8215691381538	72.4996130202645	17.25	DOWN_pEhEx_UP_UmasM
EHI_170300A	57.0155981495606	45.6574985811128	0.138533215208811	0.171898745905824	0.320504839908105	12.0592754705553	81.2037863158815	39.0371208691571	53.213106009139	69.9121544152104	47.1587188772738	12.3531513756655	82.1916285589442	40.8757733273375	54.2815617679866	70.4728979419525	47.3812948531943	17.19	UP_pEhEx_DOWN_UmasM
EHI_165770A	135.711939757541	114.816359689887	0.138477020604127	0.1717446635834	0.241219432669144	46.7160950255539	161.037388676197	124.823700096403	143.172867148356	155.011181545303	106.964822790283	47.854532798401	162.996404905169	130.702909369819	146.047607713004	156.2544777554	107.469666865536	17.17	UP_pEhEx_DOWN_UmasM
EHI_169840A	513.561568568115	542.978415799271	-0.0795879966148245	0.171729956405504	-0.0803576048132968	653.962732110306	345.856026722922	581.186508723827	502.403851958969	574.817592657748	454.509119267454	669.899335455714	350.063357547198	608.560453808252	512.49152263169	579.428024804153	456.654275310582	17.17	DOWN_pEhEx_UP_UmasM
EHI_080740A	31.0455888895397	26.1853691365848	0.138446574731045	0.171661201674144	0.245627355095083	18.9877048286919	35.2640902923789	21.8580517705178	27.4874401937113	34.2422127595854	30.7775918094253	19.4504215943982	35.6930771615193	22.8875682851605	28.0393552382101	34.5168588394677	30.9228534428317	17.17	UP_pEhEx_DOWN_UmasM
EHI_184530A	19.3137216767405	20.8927196176462	-0.0795618465902654	0.171655838275232	-0.113374108466341	19.1953558855282	19.4010861975894	22.130026948911	19.159232889848	20.8838880926576	17.5325064196494	19.6631329587484	19.6370999769559	23.1723535227788	19.5439274557458	21.0513912279724	17.6152549509834	17.17	DOWN_pEhEx_UP_UmasM
