pEhEx_mean	CDC5_mean	theta	prob	log2FC	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_103540A	29.1992669111174	11.2430837938471	0.590914102965754	0.956285810169304	1.37689435118992	13.0240864087129	12.9343025276003	7.83763458181442	24.0570311371223	20.8968191983156	40.0853842303133	13.2326799534708	13.1533638467976	7.61567636250598	24.2744321541124	21.4873063385955	41.1501787450371	95.63	UP_pEhEx_DOWN_CDC5
EHI_032780A	108.736720953157	34.6936679233224	0.5909213303845	0.956285079332262	1.64809494818576	22.4493461311793	21.048950214179	59.5215663543527	82.1543299472724	192.980456536707	48.0714486515179	22.808894474153	21.4054449530177	57.8359428743916	82.8967505219009	198.433558122591	49.3483782811522	95.63	UP_pEhEx_DOWN_CDC5
EHI_096320A	94.9491033972104	26.3665235651218	0.591039004962455	0.956273175152009	1.8484470131721	31.5853617253496	39.6052795945655	8.60889168441605	45.4140375923715	35.8688543590157	191.654780066141	32.0912323375365	40.2760528949929	8.36509181743503	45.8244397696782	36.8824103952031	196.745736843866	95.63	UP_pEhEx_DOWN_CDC5
EHI_111610A	336.871123788553	162.679896403533	0.591125349037019	0.956264434523763	1.05016079038577	170.413002209746	216.256770662811	103.820960973018	216.515332284961	310.391113830848	455.241741361469	173.142333933158	219.919395173538	100.880798940211	218.471959982053	319.161920499311	467.334401027394	95.63	UP_pEhEx_DOWN_CDC5
EHI_051710A	70123.7063229465	29369.1137759781	0.839418207950344	0.956213649161046	1.25560251795472	41580.8991919171	38942.6926600403	8132.59803388501	26649.4036416619	33728.5170448255	141281.153781948	42246.8581608978	39602.2440822372	7902.28658479796	26890.2316732196	34681.5929836403	145034.027814951	95.62	UP_pEhEx_DOWN_CDC5
EHI_161860A	78.9868968905614	27.023694190995	0.829106272671089	0.956160258033735	1.54738843761626	32.208324904174	23.8888947161389	24.7301938741336	67.9734770920224	79.2196617330946	84.3534695597656	32.7241728839586	24.2934880662261	24.0298461176572	68.5877466984393	81.4581933998893	86.5941643518898	95.62	UP_pEhEx_DOWN_CDC5
EHI_020990A	55.2019431371596	7.50734056743946	0.830115106759839	0.956107105405912	2.87834521464886	3.67011995668199	3.67011995668199	14.8890498112726	40.6838885085933	108.538192465212	15.4401575395544	3.72890053502174	3.73227880271235	14.4673987443841	41.0515447952925	111.605185880415	15.8502969300148	95.61	UP_pEhEx_DOWN_CDC5
EHI_199170A	18.1664663908178	58.3712462312831	-0.600767825373077	0.956086172252533	-1.68398004592284	37.0908854252704	42.3207835229696	94.3063617943554	14.7532686638365	30.7277995082543	8.47800748355412	37.6849324106996	43.0375478516393	91.6356488496742	14.8865924972374	31.5960833502366	8.70321016122857	95.61	DOWN_pEhEx_UP_CDC5
EHI_090410A	816.924645611622	205.685045009266	0.836118072636874	0.956057441817977	1.98976610618703	270.33933866426	308.045293803327	44.3263335029028	236.955813572043	337.54768825048	1767.72387839658	274.669088880118	313.262491119463	43.071032053202	239.097159881928	347.085865676027	1814.68021236729	95.61	UP_pEhEx_DOWN_CDC5
EHI_068440A	328.481294359403	78.7592060806307	0.831710524865088	0.956050418395781	2.06029074384467	61.7980644343592	147.918693339781	30.0154565953039	186.982456119548	193.857123594037	569.100980376346	62.7878211754474	150.423912622213	29.1654326208408	188.67219812836	199.334997400934	584.218101338614	95.61	UP_pEhEx_DOWN_CDC5
EHI_174880A	40.4180693092435	16.5413236014336	0.593162417113106	0.956048035654738	1.28892572818362	18.7307122289625	12.0591008618996	18.5275827883293	30.8055962887223	53.8496128644491	34.4243603862301	19.030702995076	12.263339361618	18.0028901350983	31.0839834231938	55.3712561156894	35.3387802132057	95.6	UP_pEhEx_DOWN_CDC5
EHI_024240A	230.986505883808	72.8805488398468	0.832573468431213	0.956032780003391	1.66420284381671	41.5877146051389	101.546611578708	76.5132284033058	178.109679330698	321.661725325345	181.698669637195	42.253782729661	103.266451875082	74.3464088415284	179.719238931031	330.75100874797	186.525160650744	95.6	UP_pEhEx_DOWN_CDC5
EHI_194560A	193.345861490868	30.3072769570803	0.833463977312453	0.956026489008219	2.67344774425837	33.4259831911654	51.8869974679337	6.74901830035676	65.8083031697052	65.150932094221	422.998949492758	33.9613331652103	52.7657796125649	6.55788919521794	66.4030063129958	66.9919198165047	434.235138687452	95.6	UP_pEhEx_DOWN_CDC5
EHI_033850A	36.6166368749157	10.0887141912632	0.595075650860954	0.955833837227211	1.85975697575787	9.46273041232023	17.0967095379553	4.05892665283907	19.5765944353858	20.4169495237975	65.7628786332414	9.61428534046272	17.3862673040062	3.94397971026814	19.753506187929	20.9938768553273	67.5097485656535	95.58	UP_pEhEx_DOWN_CDC5
EHI_120360A	474.708524424561	233.440459470193	0.690337467611098	0.955818418267664	1.02398732876685	273.561680082917	245.884030819942	180.992471026416	370.517249505372	413.844126597081	601.563693366099	277.943039263723	250.048436287189	175.866847197197	373.865577335007	425.538233366001	617.543126599741	95.58	UP_pEhEx_DOWN_CDC5
EHI_148650A	20.0732316260926	8.99466936479283	0.56059941297272	0.955776692337928	1.15813074198697	8.62497311753792	10.8091316979977	7.61123836326634	14.243755339015	22.1793244467536	22.3894223300436	8.76311053920191	10.9922001428627	7.39569158110804	14.3724747507666	22.8060516889052	22.9841561599076	95.58	UP_pEhEx_DOWN_CDC5
EHI_143780A	21.810542081259	7.2277886979479	0.595747910528681	0.955756747277716	1.59339939209086	7.12451022428214	10.4344801182809	4.27610471513357	13.2163802030371	16.7291257456739	33.4006387437713	7.23861625795776	10.6112032910203	4.15500738937285	13.3358153270427	17.2018452312185	34.2878652879475	95.58	UP_pEhEx_DOWN_CDC5
EHI_100340A	53.6283222884058	17.7037762114063	0.595825131934415	0.955747870111739	1.59893800105747	21.5740145372313	22.5806774964639	9.19997157263846	35.372083958338	32.8376796304162	87.1962426868932	21.9195435843949	22.9631142757328	8.93943259411946	35.6917379913635	33.7655829325586	89.512450519256	95.57	UP_pEhEx_DOWN_CDC5
EHI_115390A	127.151417273797	59.7618832261949	0.595880060421589	0.955741552917753	1.08925002649979	71.1875170187224	57.5834776119305	50.2484293693034	104.314439058508	120.409372789283	147.328961034293	72.3276550715162	58.5587379742671	48.8254168788085	105.257118352924	123.811813396462	151.242483944986	95.57	UP_pEhEx_DOWN_CDC5
EHI_030780A	24.9911460528948	10.03527966731	0.560360230936371	0.955733477067207	1.31633623968491	10.8768405801237	12.2545661815277	7.06704710152239	25.2931268969304	14.5710460603548	32.9597499736323	11.0510438724833	12.462115172143	6.86691156648962	25.5216983893523	14.9827840974891	33.8352651184279	95.57	UP_pEhEx_DOWN_CDC5
EHI_055430A	130.80005413511	63.9746949112736	0.560011213774094	0.955666843038056	1.03178987060434	67.049352901233	55.7853114204087	68.3731612328827	99.0931153814213	167.805360700866	118.046481886592	68.1232141884273	56.730117209937	66.436864642716	99.9886100888873	172.547082712409	121.182169589449	95.57	UP_pEhEx_DOWN_CDC5
EHI_019190A	39.6785647319291	9.66247365647334	0.597087788254714	0.955600396064659	2.03789536012941	11.5358767670199	14.5538579832979	3.15608086950432	21.2032845088366	11.0401355535244	81.6916849199688	11.7206351716565	14.8003488414194	3.06670210573623	21.3948964990892	11.352099685933	83.8616742981807	95.56	UP_pEhEx_DOWN_CDC5
EHI_175230A	22.2202859640685	74.8233350652824	-0.598463309842128	0.955539439097458	-1.75161088827195	41.9391180927603	39.1131445850423	140.701247635887	26.005390233202	31.494595807548	8.5393922394205	42.6108142895189	39.7755828597364	136.716652787309	26.240398379124	32.3845472224584	8.76622549024746	95.55	DOWN_pEhEx_UP_CDC5
EHI_165160A	28.5362241169774	11.8294661494942	0.559331190693428	0.955529270093698	1.27040948361694	10.1954887138169	16.7034593439976	8.80110855572953	20.1343290029251	28.4088266928616	34.8721487024977	10.3587794863606	16.9863568432054	8.55186519504738	20.3162809477307	29.211582685215	35.7984632026085	95.55	UP_pEhEx_DOWN_CDC5
EHI_124880A	167.243885764165	74.6595754596007	0.688913264784968	0.955522112961283	1.16355425852132	68.0540776996051	78.7116689093764	77.0531605536991	131.74892543413	200.19120741881	159.654392540792	69.1440306419545	80.0447660741224	74.8710503608777	132.939527475316	205.848065166205	163.895317872885	95.55	UP_pEhEx_DOWN_CDC5
EHI_137110A	232.427455499746	110.415784547656	0.688739678322662	0.955487760573345	1.07383406909912	118.679048025776	115.824730822827	96.6604637046492	219.314409049382	204.073942631645	257.202476679589	120.579809625425	117.78639193873	93.9230836727716	221.296331727045	209.84051589079	264.034587475092	95.55	UP_pEhEx_DOWN_CDC5
EHI_114770A	608.554767515181	253.24879062074	0.598183742612399	0.955470626889338	1.26483172610124	231.781131730575	459.459188665591	79.0280181301489	356.978011905012	260.639990430679	1136.90516019084	235.493334364867	467.24080161083	76.789980875855	360.203986980195	268.004965986594	1167.10495499328	95.55	UP_pEhEx_DOWN_CDC5
EHI_044180A	17.2969003006211	5.11051830991525	0.558650251023278	0.955392120526738	1.75897200001183	3.29127042623703	6.3305868018157	5.73874188811115	5.1596278435826	35.2228096639028	10.8998217823115	3.34398335698865	6.43780454263626	5.57622334794963	5.20625489137131	36.2181102382953	11.1893555030958	95.54	UP_pEhEx_DOWN_CDC5
EHI_009800A	77.8097113544683	29.6248805432257	0.558424129989918	0.955342502407691	1.3931408911898	27.8615878456264	44.7363564886014	16.9977528539286	65.2121240608203	45.3687300122939	115.468125759326	28.3078185591615	45.4940320762539	16.5163842833069	65.8014395923212	46.6507266352655	118.53532417328	95.53	UP_pEhEx_DOWN_CDC5
EHI_120470A	34.9200392502652	14.4356633389507	0.599607246815042	0.955300129741677	1.27441777760829	19.045358965224	11.4656605007938	12.6104621604564	27.8876198397591	36.2084298697859	38.2316446795903	19.3503891080742	11.6598482205732	12.2533396515446	28.1396375089403	37.2315813841349	39.2471980121915	95.53	UP_pEhEx_DOWN_CDC5
EHI_098380A	362.856613872194	181.001878430375	0.599747184898664	0.955283279941072	1.00339489699933	114.326786942761	280.557141902085	152.363275507784	373.416805235949	299.982206454891	389.57388381438	116.157842803479	285.308787186719	148.048417374671	376.791336064661	308.458885778348	399.922197608301	95.53	UP_pEhEx_DOWN_CDC5
EHI_188820A	314.730704888995	108.938238558019	0.6000806855139	0.955243060645903	1.53060748845314	85.2612935410911	213.33863467398	33.492879713723	151.546828613292	170.18853946623	586.104896152225	86.6268369575169	216.951836286337	32.5443767102762	152.916342352306	174.997603612505	601.673694866737	95.52	UP_pEhEx_DOWN_CDC5
EHI_103410A	358.897915112462	149.95907281169	0.557907653082215	0.955227746699328	1.25900473169779	67.591439049823	325.200149606153	65.6464817640701	253.951932008208	271.704294569797	518.358962060218	68.6739823794846	330.707889480327	63.7874034868019	256.246870563615	279.38191719646	532.128214620912	95.52	UP_pEhEx_DOWN_CDC5
EHI_005100A	134.565568605702	61.0267809918561	0.687150617814482	0.955185540572871	1.14079491466908	66.2602396694129	56.855425795975	59.5143552505648	115.50228351481	142.35792547943	137.040801926624	67.3214625326076	57.818355536625	57.828935985758	116.546066255817	146.380572348064	140.681038810632	95.52	UP_pEhEx_DOWN_CDC5
EHI_187040A	273.518649682447	134.539380492732	0.601233301512069	0.955103781569	1.02361068536229	127.363350188255	123.277127187179	151.672380401565	202.390998533192	377.347758915783	226.56730374883	129.403199422535	125.365005528578	147.377088101217	204.219986019635	388.010577832796	232.585647513765	95.51	UP_pEhEx_DOWN_CDC5
EHI_044510A	62.5794680560828	157.151762482648	-0.596428053931119	0.955024780327665	-1.32839715187693	113.926571165409	110.670761903829	243.058292364339	73.734557441776	77.0442011999371	34.5360377647287	115.751217177094	112.545133022604	236.174992920076	74.4008893629424	79.2212602829464	35.4534240958884	95.5	DOWN_pEhEx_UP_CDC5
EHI_127020A	134.753029859731	56.7359821882278	0.556133679012599	0.954817404234998	1.24798181813484	68.7548240228082	68.8987010529941	33.1311673914776	102.343061641983	90.5934595802978	198.72376057576	69.8560001062628	70.0656012636118	32.1929079152212	103.267925793176	93.1533837662686	204.002491820809	95.48	UP_pEhEx_DOWN_CDC5
EHI_068090A	242.985303842983	82.1768646034104	0.684817170645854	0.954785599526792	1.56406486814212	104.455659844689	105.106463029422	38.1594404190529	130.917641309635	176.790840096501	396.610046424875	106.128619902943	106.886594613499	37.078782555152	132.1007311182	181.786467258968	407.145262938982	95.48	UP_pEhEx_DOWN_CDC5
EHI_054760A	15.9836886031491	56.5977797203055	-0.595387401174481	0.95474944128502	-1.82414507685135	27.4418203470459	31.1643997624504	109.178621755471	22.8084200151108	18.8638071108481	5.8129823373226	27.8813280715163	31.6922144250028	106.086733224762	23.0145374565756	19.3968468720655	5.96739352299078	95.47	DOWN_pEhEx_UP_CDC5
EHI_019060A	30.1191750375593	75.101089725297	-0.59537975568742	0.954747376182749	-1.31815158634117	68.2211823137393	63.1907201274714	92.809975687103	44.0827249926624	23.0579343370431	21.6466320409077	69.3138116007253	64.260947337838	90.1816397111739	44.4810962293489	23.7094886993711	22.2216350127383	95.47	DOWN_pEhEx_UP_CDC5
EHI_134740A	154.833729506614	62.4045592038362	0.604462082696498	0.954713577772122	1.31099644766066	77.9490115103049	52.6563729755377	55.9384828599742	67.7667679212574	227.131273733544	159.969155985764	79.1974415430195	53.5481856189758	54.3543306624191	68.3791695172914	233.549384309236	164.21844242992	95.47	UP_pEhEx_DOWN_CDC5
EHI_110810A	219.683606431987	93.429718904955	0.55553580411202	0.954674263891368	1.23347378223774	78.9296656733359	155.451278260649	48.9146385032881	143.243885287135	170.022107547263	325.384548659172	80.1938018463224	158.084072878992	47.5293983588321	144.538366146454	174.826468781246	334.027790809416	95.47	UP_pEhEx_DOWN_CDC5
EHI_005010A	228.719151483667	112.928063556568	0.55534414204994	0.95462491060757	1.01817312059278	78.9232003589215	112.289506642611	146.692308195037	205.17782090416	304.796681936242	165.448771777108	80.1872329835431	114.191293569634	142.538049257173	207.03199262943	313.409405211267	169.843614137702	95.46	UP_pEhEx_DOWN_CDC5
EHI_008090A	437.984404192753	195.523318545052	0.683529989789239	0.954589274742633	1.16353882225604	218.233698608451	249.981356810887	120.869101331998	327.325105337665	332.901484954705	614.811049061338	221.728925785991	254.215156482797	117.446143777519	330.283110021668	342.308373341894	631.142373937027	95.46	UP_pEhEx_DOWN_CDC5
EHI_164840A	36.2439182905347	15.3450906884344	0.555186097316612	0.954583580503081	1.23996175994681	14.0640949272012	12.1010487453304	19.6039160244497	30.0347281741398	49.5971578724416	27.3507191740507	14.2893452305709	12.3059976937693	19.0487421072636	30.3061490495114	50.9986383389265	28.0772407307097	95.46	UP_pEhEx_DOWN_CDC5
EHI_023000A	135.777985401447	50.1769855232722	0.605709844425724	0.954563978789381	1.43615187884078	35.1641571704732	34.8859356502744	79.2292677962817	134.149374386611	196.843130241991	71.5494305575888	35.7273457091875	35.4767799628049	76.9855312436771	135.361669048159	202.405380456114	73.4500096003541	95.46	UP_pEhEx_DOWN_CDC5
EHI_120310A	84.9067693501543	238.261356994737	-0.594620611857807	0.954542911814854	-1.48859349842839	113.099364032937	142.9625557523	450.917770385778	98.4397312611933	123.347733617909	30.690757904546	114.910761509363	145.38383560037	438.147985787554	99.3293214008258	126.833204291356	31.5060014477216	95.45	DOWN_pEhEx_UP_CDC5
EHI_167130A	212.679131431244	69.6770975619706	0.60600024610153	0.95452954555473	1.60992204562448	32.1483724722248	152.450520335245	28.495309280974	145.738215049759	150.906401273611	321.18097982565	32.6632602548866	155.032492731955	27.6883351817574	147.055236921059	155.170604762779	329.712561900229	95.45	UP_pEhEx_DOWN_CDC5
EHI_081690A	211.782800292981	85.2851506514947	0.683057080710441	0.954520090772081	1.31221895224602	67.2874725595572	128.008740126551	62.4564066025968	167.507223660914	199.374806815854	252.4197498168	68.3651475671191	130.176755249212	60.6876697918654	169.020969915366	205.008595307933	259.124816268667	95.45	UP_pEhEx_DOWN_CDC5
EHI_152280A	219.254450022135	90.3166390414479	0.606127650232195	0.954514418304251	1.2795424190036	81.2689797514901	139.366381250392	52.6459301502481	175.277514539915	150.776388944601	311.857171255294	82.5705823386688	141.726754626794	51.15502153643	176.861480146447	155.036918639799	320.141083501763	95.45	UP_pEhEx_DOWN_CDC5
EHI_059890A	12.2001082564214	32.2408748263871	-0.594475852899087	0.954504054359433	-1.40199694114277	25.8699275787514	25.020169967728	45.2118380179348	16.23877078795	11.5571575148284	8.21906670633395	26.2842598955787	25.4439231177704	43.9314594862019	16.3855189574913	11.8837312783247	8.43739109845579	95.45	DOWN_pEhEx_UP_CDC5
EHI_153060A	311.037007823154	119.640534775702	0.554745696660772	0.954468635278458	1.37837998117267	152.918878545614	173.114470167475	35.7848416310657	148.608839153785	139.944796782332	606.880445100124	155.368024684179	176.046416758806	34.7714313165436	149.951802571906	143.899255212814	623.00110806603	95.45	UP_pEhEx_DOWN_CDC5
EHI_049430A	23.3849651194938	57.722934623342	-0.594261115637826	0.954444356016529	-1.30356337117736	69.7446206851863	44.0492346665196	58.4635104289107	31.7281929706435	15.5025791559402	21.4342200779773	70.8616493350257	44.7952728417586	56.8078506078429	32.0149175203088	15.9406397787497	22.0035807166401	95.44	DOWN_pEhEx_UP_CDC5
EHI_138060A	54.5759992104555	22.594924934499	0.607297349999756	0.954376096149797	1.2722678751382	27.6049335210074	19.5300965426488	20.4275131662448	68.0852987782691	37.4892566887243	54.4518561106371	28.0470536632771	19.8608672744725	19.849015355464	68.7005789062326	38.5486008771033	55.8982695308006	95.44	UP_pEhEx_DOWN_CDC5
EHI_201940A	77.3656087521722	22.3461102745805	0.681477125742449	0.954303595422048	1.79166866191225	7.2082569107567	41.4469417980999	19.2263846172703	74.3938361476867	91.3069160801898	62.3120267033368	7.32370422992792	42.1489063398764	18.6819022165099	75.0661259054759	93.8870006017761	63.9672311003763	95.43	UP_pEhEx_DOWN_CDC5
EHI_180000A	51.2808330496794	19.6116338493697	0.607952910957617	0.954299464906382	1.38670996675193	15.1127526276443	16.8961948189889	26.5382481542405	46.9137191461917	70.4799174246358	34.2168118528666	15.3547982147759	17.1823565751845	25.7866971291968	47.337673797746	72.4714877441314	35.1257185347368	95.43	UP_pEhEx_DOWN_CDC5
EHI_169820A	335.464067766967	753.433756096373	-0.593613994064026	0.954262491052814	-1.16732242708182	404.288520285249	343.639822274266	1481.94870403631	384.443387765443	504.742540285805	109.162557144117	410.763598298767	349.459864958091	1439.98059592655	387.917564732623	519.005188412415	112.062259723801	95.43	DOWN_pEhEx_UP_CDC5
EHI_170460A	28.3508170769616	13.4538477601938	0.553761145259756	0.954209323079649	1.07537147630495	12.0560072597463	15.5721541840718	12.7821593454701	21.9891025231711	33.1685158089153	28.1129030427425	12.2490960654421	15.835891376783	12.4201744509688	22.1878158732927	34.105767639515	28.8596706122108	95.42	UP_pEhEx_DOWN_CDC5
EHI_096750A	78.2981204325922	26.3648493648782	0.680650051142168	0.954199055687475	1.57036192172257	18.6805515721989	41.9171714581172	19.1960241042999	56.8929613864613	78.5187162525264	93.5823861463297	18.9797389660932	42.6271000265144	18.6524014993524	57.4070974656182	80.7374411110033	96.0682301355216	95.42	UP_pEhEx_DOWN_CDC5
EHI_039060A	129.423079979813	53.5445215890404	0.608859031971993	0.954194368443479	1.27328403744691	63.1585270019087	61.4591382402876	36.3375996232151	91.4907346814801	109.804050509237	175.894333410774	64.1700728881677	62.5000385803654	35.3085354556885	92.3175274245894	112.9068136217	180.566642906691	95.42	UP_pEhEx_DOWN_CDC5
EHI_024500A	32.5523117326033	13.1013805030381	0.553608465555269	0.954166825942146	1.31304116364185	12.019005959073	18.2416809101381	9.27059984455158	20.6464553479313	30.7025446239845	43.5857912706275	12.2115021525713	18.5506304399658	9.00806070574149	20.8330353279919	31.5701148317888	44.7435676610996	95.42	UP_pEhEx_DOWN_CDC5
EHI_068210A	85.3748098790376	24.3355475503853	0.609610412850818	0.954108306249681	1.81074522501858	27.877512100889	36.4658885776539	9.29099016000039	32.2953295345108	55.1715532518941	158.888576345631	28.3239978570235	37.0834917024051	9.02787357680182	32.5871792413518	56.730550934524	163.109159178841	95.41	UP_pEhEx_DOWN_CDC5
EHI_192540A	117.448643380113	47.9487333235712	0.679356857676108	0.954044297834974	1.29246544049596	37.0067991902698	59.2251983194054	47.9403665013404	91.9830492167731	146.926355401195	106.670213695043	37.599499452	60.2282636216037	46.5827172934631	92.8142909577674	151.078093644668	109.503711754443	95.4	UP_pEhEx_DOWN_CDC5
EHI_095940A	102.833315798577	43.097360959071	0.610857802781672	0.953967925904349	1.25463630808033	48.7092468041313	50.2530939495644	30.6117573038091	93.132132365251	74.8102493833092	132.046949213804	49.489373266327	51.1042035498577	29.7448463665703	93.973758257293	76.924183078325	135.554533584233	95.4	UP_pEhEx_DOWN_CDC5
EHI_178870A	25.6520094387609	11.6884610273548	0.552640435462085	0.953898358461476	1.13398685461285	9.16818712446003	15.8345395139721	10.2239382955948	24.5283472356349	23.655392071425	27.0144341637524	9.31502465235106	16.1027205857702	9.93440104877358	24.7500074897086	24.3238289604985	27.7320229275437	95.39	UP_pEhEx_DOWN_CDC5
EHI_045430A	16.599329847967	4.80463909385883	0.611701411169261	0.953873995233336	1.78862502748637	3.22693434711831	3.22693434711831	7.83223104995222	26.833585203592	14.5123672779578	7.82377252143927	3.27861687232914	3.28158719705238	7.61042585618963	27.0760776657541	14.9224472126755	8.03159665048866	95.39	UP_pEhEx_DOWN_CDC5
EHI_199640A	28.5572918939534	12.5230003383597	0.611706346276002	0.953873462510561	1.18927892063033	12.083188205687	12.3988758834176	13.0208837832816	21.9787165240598	34.6598278193874	27.3046583685436	12.2767123409472	12.6088689697699	12.6521383221108	22.177336016932	35.6392200616915	28.0299564046105	95.39	UP_pEhEx_DOWN_CDC5
EHI_153730A	335.485484773775	146.464835016485	0.61278725969672	0.953756365677887	1.19569602046049	156.51028586865	201.505331568359	84.0083449950025	210.806077755876	252.541139018279	511.125877936128	159.016951925363	204.918118896045	81.6292671664182	212.711111483047	259.677263112894	524.702996918767	95.38	UP_pEhEx_DOWN_CDC5
EHI_081290A	9.27615969590674	24.8077125336191	-0.591768187684006	0.953733905948185	-1.41918915115767	21.4787701670354	18.0978496124295	34.3189496000405	12.7240315846302	8.412719228577	6.24339322883633	21.8227737819979	18.4043631489943	33.3470526760074	12.8390174027449	8.65043973867549	6.40923748830837	95.37	DOWN_pEhEx_UP_CDC5
EHI_093570A	354.661178253523	106.437614190196	0.676007570260885	0.953694349171494	1.73643334166346	128.614357342873	164.351735517865	29.4406894055645	149.218761851565	151.953835546434	718.365142888902	130.674242686306	167.135272389535	28.6069425744945	150.567237080933	156.247636672569	737.447191830282	95.37	UP_pEhEx_DOWN_CDC5
EHI_017560A	667.170659921641	276.427507166015	0.613369101102482	0.953694117891078	1.2711546602159	326.303549990431	425.621068062966	85.2434296993417	342.633599871746	292.515424599685	1286.29968670432	331.529622055958	432.829582975083	82.8293748379794	345.729945910561	300.781113024339	1320.46787236582	95.37	UP_pEhEx_DOWN_CDC5
EHI_183470A	395.135894988928	153.049237180821	0.613886004021663	0.953640300324936	1.36835305548319	197.166621483413	204.060826593754	60.6426514433168	189.546693253334	224.632961014276	726.210063235389	200.324438714697	207.516894965028	58.9252793474382	191.259608020144	230.980476083584	745.5004980589	95.36	UP_pEhEx_DOWN_CDC5
EHI_014240A	65.4745613476477	152.271388403431	-0.591395696529008	0.95362605949998	-1.21763849249747	129.728929052119	114.339172561802	209.672826658957	87.0672464860156	63.7117678309899	42.6003660612452	131.806665356949	116.275673577134	203.734988302653	87.8540646027108	65.5120886947378	43.7319664432352	95.36	DOWN_pEhEx_UP_CDC5
EHI_007030A	99.6005475869975	38.23937697445	0.551442908733712	0.953548727560468	1.38109465600394	35.9240550629835	59.9396161798593	19.9108267643359	71.3316756787926	65.83224343131	152.038741701376	36.4994141133237	60.9547811927791	19.3469612756558	71.9762929945281	67.6924831545448	156.077371274165	95.35	UP_pEhEx_DOWN_CDC5
EHI_013930A	14.5070670941645	42.5334432575918	-0.591113008682013	0.953541744883742	-1.55184177377644	28.2072197535003	29.9932692533191	68.3465390480675	16.2817817696599	19.1297504272667	7.58269949539321	28.6589861017495	30.5012491088739	66.4109963859736	16.4289186251995	19.6703050215742	7.78411996284099	95.35	DOWN_pEhEx_UP_CDC5
EHI_160910A	73.8018000951292	23.1176657513004	0.550899458697244	0.9533884995458	1.67466027274469	16.2641583995425	9.42063232278229	42.7101560678271	63.3649128938392	129.097159120981	27.1780486215403	16.5246448817877	9.58018450117753	41.500624022381	63.9375353602646	132.745092884687	27.8999835025144	95.34	UP_pEhEx_DOWN_CDC5
EHI_141050A	49.9194588007134	12.5505907683591	0.61664902652607	0.953361465351644	1.99184701856438	17.8659255961437	2.86854014450236	16.3617811606614	27.2469866071306	99.9278298326609	21.3518487313341	18.1520659543639	2.91712306475524	15.8984230169223	27.4932149369915	102.751517873998	21.9190213266548	95.34	UP_pEhEx_DOWN_CDC5
EHI_152770A	25.1069759221466	10.3476737981057	0.550795015426779	0.953357179015534	1.27878178967492	10.1344568533502	13.6601362902012	7.39154855704903	17.2863782235441	22.5037084336142	33.4299938425923	10.2967701406624	13.8914906651094	7.18222328951727	17.4425935181269	23.1396018828779	34.3180001509845	95.34	UP_pEhEx_DOWN_CDC5
EHI_050910A	23.4204946583583	63.9976623892633	-0.590438645326589	0.95333800316777	-1.45024766251302	49.1213160628994	43.9064495123298	97.3793371562858	31.3688824279709	24.760896538689	13.1722772270878	49.9080422192828	44.6500694122755	94.6215989577231	31.6523599237106	25.4605719701094	13.5221745476981	95.33	DOWN_pEhEx_UP_CDC5
EHI_012420A	196.803085915734	85.7755038948148	0.61739232132	0.953290290794939	1.19811524148673	122.67894723431	64.9706054682059	68.4918736520136	162.847939395492	174.450427718866	237.915903556305	124.643771151145	66.0709776384519	66.5522151805439	164.319580157709	179.379921208125	244.235702004955	95.33	UP_pEhEx_DOWN_CDC5
EHI_152870A	62.4984745262375	189.559120066881	-0.590132571630649	0.953245864683439	-1.60075498734801	107.644379520181	98.8680837977774	355.284563053437	53.1641950428079	111.042247649373	21.8717952254906	109.36841005812	100.542559311013	345.223067057426	53.6446346283864	114.179998837363	22.4527792432427	95.32	DOWN_pEhEx_UP_CDC5
EHI_152040A	9.4767804590644	26.7271369948295	-0.589734794967538	0.953126359169295	-1.49583638312256	19.268980920058	20.162861225327	40.1792587052821	9.16505540504042	13.1438855666482	5.74121492831135	19.577592588305	20.5043487519553	39.0414005132135	9.24787910653831	13.5152959390479	5.89371974474001	95.31	DOWN_pEhEx_UP_CDC5
EHI_069550A	218.123640372827	90.425071606137	0.549959919982901	0.953096071774154	1.27035139817782	87.9364089737242	143.380006020534	42.5819383865345	117.640310332572	165.252313976367	349.76029745749	89.3447969930817	145.808355999078	41.3760374070595	118.703414211	169.921893847757	359.051036547356	95.31	UP_pEhEx_DOWN_CDC5
EHI_001060A	23.4217282726891	6.62101644067844	0.668223138799315	0.953090056496076	1.82272291739014	2.38925921677581	7.91771832721543	9.55797072827297	27.3116429372846	30.5506493085173	11.5841106854987	2.42752555145241	8.05181646030699	9.28729337774018	27.5584555600224	31.4139273688134	11.8918212825832	95.31	UP_pEhEx_DOWN_CDC5
EHI_092620A	260.861860605392	118.129425899319	0.668083571862772	0.953081028410223	1.14291764674882	127.210016599782	138.275897174855	89.6406877958028	242.496010459708	197.257694009132	322.008284705556	129.247410045936	140.617801609491	87.1021046004461	244.687422982287	202.831658665104	330.56184261285	95.31	UP_pEhEx_DOWN_CDC5
