pEhEx_mean	CmasM_mean	theta	prob	log2FC	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_178530A	39.1393618828173	32.1052744779044	0.170540080803393	0.515262294421742	0.285809902061273	35.9850707350286	28.5458106792886	31.2927753640969	40.1779539175079	37.5503761471962	39.3905381186256	36.3883719756185	28.7093362414273	30.1711791914489	40.4961818479182	37.7800651090564	40.5016563945941	51.53	UP_pEhEx_DOWN_CmasM
EHI_142740A	32.5741570033701	23.3358772483679	0.170201045169851	0.514278224775629	0.481178140838995	37.7089017838525	21.621629376105	10.744087766761	17.6316341052361	22.8147251438871	56.2125968219663	38.1315227919559	21.7454895508188	10.3589979951577	17.77128478139	22.9542787534937	57.7982274493123	51.43	UP_pEhEx_DOWN_CmasM
EHI_148700A	22.9452984825812	27.8633908221654	-0.160724426165812	0.51408647231152	-0.280172262626603	28.3316523876053	26.2158532382971	28.571006041411	26.6829099752699	20.4563552239018	21.5713170334956	28.6491782482606	26.3660315669458	27.5469635698852	26.8942509319595	20.5814831048158	22.1797952553581	51.41	DOWN_pEhEx_UP_CmasM
EHI_095950A	58.5271085990661	74.0692758600624	-0.160648317465019	0.513838752907232	-0.339770225424407	52.6221154254756	88.4343798546565	79.8277601558022	87.9062400090515	39.8920691156655	47.6982735020221	53.211875678827	88.9409789434191	76.9665722547593	88.6024979839018	40.1360817962766	49.0437342637064	51.38	DOWN_pEhEx_UP_CmasM
EHI_085970A	13.0519196492806	10.158690274468	0.170043381025262	0.513820208952281	0.361547598682412	12.7925288932411	8.45935002586021	9.09477480944391	16.1463083680219	8.84086100136109	14.0331719115204	12.935900649015	8.50780967494316	8.76879974016095	16.2741945791085	8.8949389732406	14.4290160539319	51.38	UP_pEhEx_DOWN_CmasM
EHI_125720A	112.328454610853	89.772964691967	0.169744393213073	0.512946118506596	0.32337048699051	129.565011615173	62.8776896062853	75.8492681951194	98.4529024758323	106.242088876195	130.820287711946	131.017106299277	63.2378864020383	73.1306774687947	99.2326948829345	106.891952808428	134.510433099309	51.29	UP_pEhEx_DOWN_CmasM
EHI_119490A	15.4238027833661	12.4465606019459	0.169702894965412	0.512824847195627	0.309411376948969	11.7829436023631	14.0190458794698	11.383634526056	16.1259618945376	12.9659224958063	17.0082565623989	11.9150004713804	14.0993544187452	10.9756221089184	16.2536869521678	13.0452327340299	17.4880211356051	51.28	UP_pEhEx_DOWN_CmasM
EHI_141350A	24.3594072132705	30.6422240272207	-0.160237568996306	0.512495557176408	-0.331041986901834	26.998363533911	27.4001574870628	36.8148626203697	33.2028955571325	20.7272661711753	19.1425750836858	27.3009466130801	27.5571201393448	35.4953437048649	33.4658778075096	20.8540511660951	19.6825439706435	51.25	DOWN_pEhEx_UP_CmasM
EHI_148540A	223.73523561046	261.658170233471	-0.160223677034594	0.512449736512994	-0.225890826153285	247.570161620807	230.941143200341	300.836928058647	215.191038281508	268.170542696542	187.496184002923	250.344794302508	232.264096704344	290.054325902851	216.895450579251	269.810894135686	192.785028651164	51.24	DOWN_pEhEx_UP_CmasM
EHI_037190A	28.3530704029632	21.7966412261235	0.1695111717768	0.512264724184282	0.379399136881548	28.1169521942454	22.0506848327688	15.1130465627098	17.9776733650802	28.1242075804282	38.4034267109552	28.4320718110733	22.1770028649779	14.5713644976146	18.1200648318111	28.296238348295	39.4867007995157	51.23	UP_pEhEx_DOWN_CmasM
EHI_105350A	172.260553960186	127.770085736095	0.169387183427728	0.511902624754919	0.431042272046924	231.021465528857	109.649483489039	43.5131052517843	129.968230239296	49.0714704949244	330.871030712574	233.610629361179	110.277613957191	41.9535078129958	130.99763858132	49.3716319386007	340.204156553763	51.19	UP_pEhEx_DOWN_CmasM
EHI_134660A	33.565764183355	42.5110894442589	-0.160055472685227	0.511895030446418	-0.340848743558658	42.8306673636686	29.0243639026907	54.535215352773	44.697449212425	31.8894812358941	24.1824580634332	43.3106903545987	29.1906308718173	52.5805632612751	45.0514736305597	32.0845435119847	24.8645906870395	51.19	DOWN_pEhEx_UP_CmasM
EHI_159900A	36.794532948692	26.5536272259564	0.169174174499986	0.511280794150876	0.470582475227957	46.1899024063308	19.9944208422243	13.4919509415813	33.887974576988	17.3426398337107	58.1246992730611	46.707573889607	20.1089595023659	13.0083722125756	34.1563829692515	17.4487216722443	59.7642659997957	51.13	UP_pEhEx_DOWN_CmasM
EHI_176180A	28.8050972535775	20.9800547606447	0.169157078486406	0.51123089981516	0.457305685202983	36.8635193181121	13.5028644816255	12.5127161815392	24.9801164624886	18.7366975264606	42.0197453072873	37.2766657360524	13.5802160597484	12.064235201014	25.1779705090035	18.8513065675704	43.2050275906078	51.12	UP_pEhEx_DOWN_CmasM
EHI_200220A	41.4724656521477	30.493251329574	0.169117499563274	0.51111539732936	0.443663836705537	45.7998702372549	29.3040192029322	16.3847282488315	33.1401260033922	21.7081637783254	68.3168568664986	46.3131704506004	29.4718881861228	15.7974665476897	33.4026110899461	21.840948749176	70.2439213811414	51.11	UP_pEhEx_DOWN_CmasM
EHI_138320A	42.6995713188964	34.8370082164019	0.168949669475413	0.510625741488275	0.293600854644014	36.3119117553236	33.524636151154	34.1428872958762	49.6016680204076	35.4629179024272	42.7094779590058	36.7188760535724	33.7166830694813	32.9191373641861	49.9945361139756	35.6798382540533	43.9142160454572	51.06	UP_pEhEx_DOWN_CmasM
EHI_163240A	6614.01228785409	6846.97742258025	-0.159611515244995	0.510431759673923	-0.0499415294089061	7121.24574235829	6222.9105402334	7078.08534182856	7339.91235131647	6141.62764100504	6321.16045921733	7201.05681911248	6258.55867633516	6824.39248982991	7398.04784327677	6179.19488324689	6499.466144974	51.04	DOWN_pEhEx_UP_CmasM
EHI_055680A	32.5308656497036	41.2168663909273	-0.159552984462291	0.510238932252783	-0.341425611613273	42.0799840517691	49.894931771005	31.3990836867221	40.8743711038054	18.1193368738873	38.1474740211726	42.5515937895141	50.1807564356955	30.2736772094147	41.1981149796109	18.2301696298588	39.2235282613892	51.02	DOWN_pEhEx_UP_CmasM
EHI_146540A	27.6051518235015	36.8626153152277	-0.159463385315575	0.509943791136469	-0.417220894673314	56.7595415155171	33.8359250766015	19.9910004248114	19.2934105310565	18.0629931675922	44.6582480629923	57.3956718062446	34.0297552231963	19.2744826566368	19.4462232431338	18.173481279149	45.9179565606547	50.99	DOWN_pEhEx_UP_CmasM
EHI_054260A	1187.57630847968	1061.64493997771	0.168641974785414	0.50972540692123	0.161718870581659	1292.05903787388	1126.81283756727	760.08699167388	925.289899816588	1038.75749689614	1576.3991391628	1306.53973784879	1133.26781986777	732.843941135158	932.618622689155	1045.1113914657	1620.86580495117	50.97	UP_pEhEx_DOWN_CmasM
EHI_021780A	54.6121040176992	65.7897717648214	-0.159105645458341	0.508765870096403	-0.268642567811288	65.3921580014615	60.4508179005421	70.3075189152733	64.3796906548226	50.8802630519749	48.3824685286618	66.1250379960857	60.7971122864325	67.7875556583797	64.8896075052327	51.1914885575137	49.7472288895578	50.88	DOWN_pEhEx_UP_CmasM
EHI_153480A	143.185283606951	117.088769710508	0.168300023803573	0.508720353481413	0.290280512115789	148.350730015885	108.00068419479	93.8462076924023	141.462660108709	111.196494316535	174.717799396835	150.013364887395	108.61936946503	90.4825703626789	142.583109638049	111.876663464294	179.646194623684	50.87	UP_pEhEx_DOWN_CmasM
EHI_148410A	27.6284703134448	21.580302828095	0.167712232423069	0.50699461130637	0.356440577902349	30.745153758088	14.9425300484115	18.7863216590747	24.5792548256904	27.0873175454975	30.9022180564913	31.0897288387948	15.0281287954008	18.1129820071649	24.7739338631115	27.253005841727	31.7738999600776	50.7	UP_pEhEx_DOWN_CmasM
EHI_163740A	128.014500815805	152.479007918508	-0.158560115875152	0.506945916452435	-0.252303397254283	136.316334594545	137.469645187367	180.210470049853	138.672623208282	141.338537037036	103.932052916626	137.844094460837	138.257144314957	173.751363398964	139.770974358237	142.203079690767	106.86374181884	50.69	DOWN_pEhEx_UP_CmasM
EHI_159480A	97759.2870502884	103264.389213293	-0.158497640892213	0.506737465548112	-0.0790371568529216	90495.701842915	91049.6723060787	125779.256001972	83233.2330206938	134431.28449397	75697.6331414786	91509.9288008121	91571.2531787914	121271.073826089	83892.4786243877	135253.576714317	77832.8927151802	50.67	DOWN_pEhEx_UP_CmasM
EHI_037140A	80.7656393378983	99.6189437883467	-0.158425748208786	0.50649762108365	-0.302678466718512	75.6206414847747	95.9155604393201	124.844724043478	108.321626331229	74.9816046733245	59.1324542365953	76.468156798822	96.4650157031731	120.370037377523	109.179583584025	75.4402537922712	60.8004474589089	50.65	DOWN_pEhEx_UP_CmasM
EHI_159860A	857.574030507183	958.913320148103	-0.15832928081804	0.506175840677798	-0.161139192368134	1143.71277384963	1026.74029555145	700.432780982047	875.136516008804	586.621287287825	1096.10617989619	1156.53088900545	1032.62200919016	675.327857650511	882.068000944243	590.209545204445	1127.02486410449	50.62	DOWN_pEhEx_UP_CmasM
EHI_086240A	29.4462061907741	21.8670414731951	0.16736942810766	0.505987254933981	0.429323728672475	35.221855873451	16.8434411605742	13.467059490428	30.1172892234528	16.0218156912974	41.5497195680671	35.616603414014	16.9399293358472	12.9843729212266	30.3558320481777	16.1198182838367	42.721743484938	50.6	UP_pEhEx_DOWN_CmasM
EHI_040450A	71.3690083581222	55.9391039133165	0.16720823290197	0.50551117661992	0.351440583477944	78.1644763231113	49.7138032770958	39.6055100620365	66.4662727259127	50.8910854982665	95.3734735707198	79.0405015643368	49.9985903415892	38.1859687147287	66.9927162689334	51.2023772027814	98.0637442445524	50.55	UP_pEhEx_DOWN_CmasM
EHI_087760A	37.8186285671931	27.2644816245562	0.166974690566368	0.504821742712839	0.472074321203749	40.9269170749783	28.7980218643374	12.1726667114588	31.4157220375209	13.9942236538049	66.7439096134941	41.3856038607122	28.9629922260748	11.7363737896697	31.664549049142	14.0798238270357	68.626604832275	50.48	UP_pEhEx_DOWN_CmasM
EHI_040320A	201.381241217545	239.360576874485	-0.157897744483503	0.504737076310052	-0.249256255628917	151.915741576557	280.447007102845	280.626844573662	206.854843343437	236.760278711239	160.492884859738	153.618331172507	282.053556484183	270.56861256471	208.493229131516	238.208499160849	165.020027316983	50.47	DOWN_pEhEx_UP_CmasM
EHI_133920A	38.1709374139301	50.000672028701	-0.157816029450823	0.504464760222442	-0.38947286825779	25.1384059261765	46.8278657466674	76.3089369835608	39.9046701434233	54.5805106095799	20.378023935283	25.4201436048691	47.0961206284787	73.573870800911	40.2207335402682	54.9143698702853	20.9528420490754	50.45	DOWN_pEhEx_UP_CmasM
EHI_052990A	21.878098296793	27.432340851019	-0.157468436541824	0.50329363488771	-0.3263903945603	20.3701612038133	30.4978443221612	30.8844695872807	29.3254702487243	18.1289610470558	18.141752031766	20.5984589705457	30.6725521695869	29.7775079170448	29.5577415018778	18.2398526723801	18.6534899567438	50.33	DOWN_pEhEx_UP_CmasM
EHI_049480A	10.652539748368	13.740729516952	-0.157452105656134	0.503238544773476	-0.367261166411063	17.7494427336329	12.8932223103644	10.4738332833434	13.7686800398832	5.46158456096566	12.576021783553	17.9483689029591	12.9670815343944	10.0984299774088	13.8777343377345	5.49499210082631	12.93076300594	50.32	DOWN_pEhEx_UP_CmasM
EHI_197100A	41.7235451770006	31.1528958252385	0.166324405945173	0.502904025496084	0.421495470790305	46.1073217583505	29.8122697123107	17.5202645415215	30.700343474868	26.6945754607289	66.5955023774807	46.6240677223182	29.9830502243132	16.8923029297784	30.9435043582457	26.8578614235869	68.4740113627117	50.29	UP_pEhEx_DOWN_CmasM
EHI_025710A	19.810767784794	14.2914371880064	0.166251402767846	0.502688916795984	0.471133789013946	25.9813581709992	8.10689030850311	8.73323132962951	10.0181450490771	21.8643157313165	27.1547185364862	26.2725432032514	8.15333088115976	8.42021470773537	10.0974933795586	21.9980558558475	27.9206919271976	50.27	UP_pEhEx_DOWN_CmasM
EHI_119600A	18.855939223921	23.3803232363682	-0.15727729764363	0.502648953448691	-0.31027586183319	21.710221193272	21.4601693245268	26.4846969918751	24.5955562238071	16.0868480450001	15.8459680569718	21.9535376287238	21.5831045703256	25.5354320438414	24.7903643758216	16.1852484288624	16.2929470917718	50.26	DOWN_pEhEx_UP_CmasM
EHI_040270A	19.686852762787	24.9851682063698	-0.157181499169587	0.502325923105297	-0.343839437348189	19.7589657599422	22.9464604727987	31.6145381610723	17.1030340308397	27.6016734190733	14.4023841587877	19.9804135781898	23.0779099835541	30.4814093609284	17.2384979505442	27.7705079385566	14.8086429463208	50.23	DOWN_pEhEx_UP_CmasM
EHI_174170A	827.668277947353	930.608895861287	-0.1571631355904	0.502264007837232	-0.169122313867128	1273.59679846816	850.894708281796	661.769771097359	692.955437452997	694.914302835058	1080.20001023086	1287.87058363356	855.769085018049	638.050608006171	698.443964200278	699.164969837016	1110.67001725271	50.23	DOWN_pEhEx_UP_CmasM
EHI_183550A	136.091323144556	114.4806702684	0.166064574063841	0.502136308891314	0.249471063027438	126.562610469951	110.731433792223	104.667678867557	123.430576382854	135.693484967219	147.746587789643	127.981055863339	111.365762246256	100.916178188825	124.408203490305	136.523497843019	151.914185942547	50.21	UP_pEhEx_DOWN_CmasM
EHI_012050A	32.171997801213	25.3026736915098	0.166001359316953	0.501948511387432	0.346515686389934	30.9884468912088	25.9661234967188	18.7843697128586	24.4202451336375	29.2065447062826	42.3008428291134	31.3357486699716	26.1148712407948	18.1111000226374	24.6136647409412	29.3851959375463	43.4940542398018	50.19	UP_pEhEx_DOWN_CmasM
EHI_083260A	132.299369820527	109.571133068829	0.165995761164162	0.501931881790891	0.27193842479791	84.4597045999808	119.045151220508	123.035077412697	132.812897059484	151.349042590021	112.466163940954	85.4062833602629	119.72710506277	118.62525213124	133.864836475061	152.274817722999	115.638580875359	50.19	UP_pEhEx_DOWN_CmasM
EHI_178040A	32.9773300793043	25.2679888854895	0.165691501455863	0.501028385589659	0.384163756846155	37.6043070853688	19.4328449269762	18.5811602967408	36.6632340442635	20.4881157069751	41.2378216855237	38.0257558525735	19.5441665820639	17.9151740417762	36.9536237718242	20.6134378611064	42.4010476662891	50.1	UP_pEhEx_DOWN_CmasM
EHI_131080A	8.35898349924715	10.4970330982148	-0.156781262602638	0.500976932169313	-0.328582201361389	7.97548792280459	10.0036414438677	13.2474690127516	9.3269985471021	9.53672134415312	6.22629560744152	8.06487288462004	10.0609476142519	12.7726530090863	9.40087267843986	9.59505576979249	6.40192536959852	50.1	DOWN_pEhEx_UP_CmasM
EHI_104590A	18.0120665985962	22.5561113148019	-0.156760204264581	0.500905982086461	-0.324554650721155	28.4579367510249	20.4512605163198	18.5359420111044	20.6347126429235	12.441302182572	20.7269655425383	28.7768779386309	20.5684161967084	17.8715764706822	20.7981490865127	12.5174034117928	21.3116265123968	50.09	DOWN_pEhEx_UP_CmasM
EHI_051020A	77.43142428251	64.8956093985615	0.165595177448718	0.500742484405767	0.254798305480418	59.619481108228	70.2724661878296	63.8245528377971	76.1094181346914	78.1596530979627	77.4546032009955	60.2876640575217	70.6750241906602	61.5369521583772	76.712239838043	78.6377417730016	79.639422939059	50.07	UP_pEhEx_DOWN_CmasM
EHI_160670A	398.718700955961	332.89418684339	0.165529008987754	0.500546125255904	0.260307595443573	245.453177996516	302.511282156805	441.525639453852	311.817093398813	627.599790772578	258.896752922173	248.204084668943	304.244227422356	425.700470175145	314.286828629795	631.438706895313	266.199646649962	50.05	UP_pEhEx_DOWN_CmasM
EHI_067860A	189.057293673979	160.39182690664	0.165513498727684	0.500500101895597	0.23722288018855	145.26607358836	182.316727003825	151.446371762794	168.098473269685	201.004408284158	196.438125554087	146.894137296369	183.361134031025	146.018228398896	169.429890727219	202.233916443734	201.979202214244	50.05	UP_pEhEx_DOWN_CmasM
EHI_161030A	549.110724503342	482.142823859769	0.165512408846028	0.500496867968074	0.187636512964252	482.976703568109	525.091842545057	432.621713539433	401.339817088473	644.961407420656	595.518738944892	488.389645650655	528.099847456577	417.115678920753	404.518613590792	648.906521459717	612.316979997874	50.05	UP_pEhEx_DOWN_CmasM
EHI_087360A	36.5491090168683	25.4235574003104	0.165501537348161	0.500464610198109	0.52367032293859	53.4672035731895	11.5545986337133	11.2937529685642	41.4336577151604	12.0658628225258	55.2063318512962	54.0664351181465	11.6207895104796	10.8889620876982	41.7618313989447	12.13966755606	56.7635780124029	50.05	UP_pEhEx_DOWN_CmasM
EHI_129490A	38.0370387518685	29.6957563300814	0.165223837213115	0.499640895717685	0.357148156783673	17.906454768353	44.3621261237262	26.5125663388505	37.1330271938806	37.7220657214063	38.9441250074537	18.1071406437767	44.6162559396054	25.5623024972212	37.427137899917	37.952804877808	40.0426509759762	49.96	UP_pEhEx_DOWN_CmasM
EHI_127670A	175.989941105722	139.986251222173	0.165159156074647	0.499449114085343	0.33020783288861	207.429102380916	124.756720415933	87.3526597517688	82.9498805089146	201.574840304291	239.987318047578	209.753855747129	125.471393159538	84.2217642748334	83.6068818299956	202.80783769492	246.756819248102	49.94	UP_pEhEx_DOWN_CmasM
EHI_167070A	15.7410003287355	12.3555847994491	0.165074031821904	0.499196761503187	0.349363929781464	16.9845040989212	9.44169369529319	10.4998823929382	16.1895703721295	12.9754771320195	17.865427028997	17.1748572491022	9.49578073056469	10.1235454343862	16.3177992382468	13.0548458142508	18.3693704486101	49.92	UP_pEhEx_DOWN_CmasM
EHI_141360A	187.170896165034	158.42592740557	0.164918242276102	0.498735048303785	0.240547661921741	144.837869884353	184.274001727772	144.248436275917	167.012237609198	190.060192431627	202.537507748521	146.46113451648	185.329621063955	139.078281434901	168.335051579185	191.22275677238	208.250634229575	49.87	UP_pEhEx_DOWN_CmasM
EHI_188950A	33.3908072283615	39.9466901369829	-0.155956806963361	0.498175306562673	-0.258624999501125	35.1612793511019	42.4500173542129	41.5491657341477	34.6932395214677	34.1642893009517	31.1467274570368	35.5553479827142	42.6931935956809	40.059959848063	34.968025983586	34.3732661727537	32.025306419576	49.82	DOWN_pEhEx_UP_CmasM
EHI_197110A	19.3297826142747	24.4029510601802	-0.155869648501538	0.497877692942426	-0.336230211249188	27.9264433765201	17.6610034675145	27.1159913340963	26.9030128636455	14.7818826916669	16.2611743926475	28.2394278733951	17.7621750738284	26.1440995237977	27.1160971367515	14.8723008349228	16.7198654621111	49.79	DOWN_pEhEx_UP_CmasM
EHI_059680A	462.498401733651	534.265972734064	-0.155541002723221	0.496755902437537	-0.208109755117783	355.978264404886	506.608349283534	724.958680403343	471.299456178143	605.058039470127	313.041418592512	359.967876561401	509.510470930436	698.974699378725	475.032365296686	608.759071715618	321.871611271925	49.68	DOWN_pEhEx_UP_CmasM
EHI_042250A	154.327248980405	122.066767579795	0.164168906676175	0.496501551999767	0.33832233252606	174.644532362396	117.995910437679	73.3259831240575	166.907354510437	71.7519362582377	220.796683923583	176.601853971755	118.671853671562	70.6978320230224	168.229337757896	72.1908300708059	227.02486059997	49.65	UP_pEhEx_DOWN_CmasM
EHI_179320A	105.679077640666	78.4300004877984	0.1639277647022	0.495783093900186	0.430212265509892	134.386433148001	69.5060830959574	31.7640906072677	91.7252647669504	34.7419240744338	186.91203869181	135.892563721042	69.9042508494685	30.6256015458715	92.4517711797223	34.9544342352483	192.184405917756	49.58	UP_pEhEx_DOWN_CmasM
EHI_005900A	45.2259783615025	37.5267439925254	0.163903991125028	0.495712284384658	0.269232592382566	32.9824955997633	40.5699003480474	38.4135813835654	44.8369049736142	46.901247546512	43.6622413295274	33.3521455996502	40.802306280913	37.0367611636836	45.192033945713	47.1881341230054	44.8938547226951	49.57	UP_pEhEx_DOWN_CmasM
EHI_137090A	134.976509645107	111.040814900142	0.163539147403189	0.494626067214648	0.281618292066069	106.942975576695	133.109425574269	92.0578965926683	151.547391404857	94.7956993155313	156.790453961535	108.141534696949	133.871947048525	88.7583559389868	152.747716658474	95.3755477218228	161.213159190121	49.46	UP_pEhEx_DOWN_CmasM
EHI_118030A	26.6169580651849	20.2912807960911	0.163013772399235	0.493050764834105	0.391485769791176	29.9457006869132	17.5348604201624	13.3077281631464	25.4143845182301	16.8507576068712	37.019934018297	30.2813159293089	17.6353094121159	12.8307523500151	25.6156781680882	16.9538306894445	38.0641828970253	49.31	UP_pEhEx_DOWN_CmasM
EHI_169860A	25.607991275772	18.4100355355527	0.162983471541193	0.492959966951679	0.476101679073552	34.7171627010008	10.678544375736	9.81750426087817	17.0597296630922	19.2469140858929	39.8324388647093	35.1062539130252	10.739716748505	9.46562511063221	17.1948505922264	19.3646440308094	40.9560221644776	49.3	UP_pEhEx_DOWN_CmasM
EHI_068390A	13.3463536881447	16.8136966198162	-0.15401635523691	0.491511327867833	-0.333191305042636	24.0764009072702	11.1186349511414	15.02269231621	12.4359533270163	13.2450444567628	14.2292767901736	24.3462362072017	11.1823283964258	14.4842487295136	12.5344518144719	13.3260620343003	14.6306526091016	49.15	DOWN_pEhEx_UP_CmasM
EHI_049720A	65.3029661819037	81.5197563941341	-0.153991050772168	0.491424133619154	-0.320001217151994	109.953641983605	77.5833179628202	56.5939313716337	70.8555267692301	38.9957527122221	84.870567986366	111.185943027166	78.0277564068704	54.5654907465061	71.416735229178	39.2342827850586	87.2645753720353	49.14	DOWN_pEhEx_UP_CmasM
EHI_079840A	77.8881646238084	65.2365427262502	0.162470285528793	0.491423129143656	0.255723795381282	71.6388206899951	57.8117235573231	65.2015683196538	77.3230757292476	79.407248122911	76.4126370130514	72.4417099067876	58.1428998093879	62.8646126285369	77.9355101606475	79.8929681144773	78.5680652340231	49.14	UP_pEhEx_DOWN_CmasM
EHI_183540A	10.6160230186757	13.3716243590626	-0.153898228866112	0.491104320489529	-0.332931327866573	11.4184902779244	11.5101677114979	16.8459394472874	14.2900569485105	9.56289971868742	8.00499389040268	11.546462550889	11.5761040643477	16.2421470067353	14.403240792006	9.62139427278053	8.23079672111945	49.11	DOWN_pEhEx_UP_CmasM
EHI_135140A	11.6926760715744	14.8949235659114	-0.153882522661209	0.491050210701106	-0.349215566916132	11.8871718911838	11.8263544868548	20.5267825232236	14.8143035235179	12.436904504628	7.87259578857289	12.0203968945781	11.8941021254573	19.7910612442079	14.9316396417393	12.5129788340362	8.09466396732315	49.11	DOWN_pEhEx_UP_CmasM
EHI_186360A	192.578386128413	162.398536706828	0.162289521018856	0.490882219416969	0.245907159446984	124.863636533016	200.52771044352	159.472191883451	202.904804106711	184.774486079833	188.7570403949	126.263040743977	201.676439654369	153.756386941922	204.511903761754	185.9047186964	194.081450959409	49.09	UP_pEhEx_DOWN_CmasM
EHI_140660A	147.549581655888	116.157875696273	0.162229808091333	0.490703498447846	0.345112855758799	36.3935504447535	195.919822200135	114.657501791565	170.058698501077	153.238706657056	119.241840674002	36.8014297053479	197.042154980217	110.547945714211	171.405641846758	154.176040528516	122.60538417356	49.07	UP_pEhEx_DOWN_CmasM
EHI_137030A	17.5942038220506	12.8007633623358	0.16220663794489	0.490633648923901	0.458870383667018	16.8787604092591	15.3079280415958	6.25198102305577	23.9012535365587	3.39731154597137	25.0789621841792	17.0679284412687	15.3956199823259	6.02789741572663	24.090562490986	3.41809229551835	25.7863831678999	49.06	UP_pEhEx_DOWN_CmasM
EHI_124540A	358.272702923177	289.674776551348	0.162110443702625	0.490343697410853	0.30662406035533	332.018809877016	419.188753871834	119.664462830841	388.885626325757	92.3928609810747	582.847261100059	335.739897405468	421.59008965414	115.375447173027	391.965779891716	92.9580116533036	599.288068330368	49.03	UP_pEhEx_DOWN_CmasM
EHI_183420A	25.5266314174116	20.4781139815673	0.161943078438433	0.489839369784219	0.317920316916658	26.4979523923308	15.0586344776826	19.5664843095981	26.8371475000103	23.460972787672	26.0721762085971	26.7949271336508	15.1448983324972	18.8651820550527	27.0497100890505	23.6044793789964	26.8076135207862	48.98	UP_pEhEx_DOWN_CmasM
EHI_041070A	21.8137259989898	29.7009893624401	-0.15342114720217	0.489441029117236	-0.445274771558071	9.2103166336517	26.6506067567156	51.9785358241308	30.9124690907754	26.4177157452635	8.41567070331863	9.31354088884154	26.8032755843832	50.115520282624	31.1573101068915	26.5793082065603	8.65305780107367	48.94	DOWN_pEhEx_UP_CmasM
EHI_081740A	84.1446002647753	66.1335501729341	0.161669411956315	0.489015130252955	0.347488343536168	39.1440521104062	106.730444428665	52.1159550299987	74.121635338082	81.0247969799317	96.2479982101654	39.5827575083777	107.341853090994	50.2480141070403	74.7087128846563	81.5204112297145	98.9629372524968	48.9	UP_pEhEx_DOWN_CmasM
EHI_069730A	63.6809034626189	50.6072211799985	0.161610336114759	0.488837269918475	0.331517545253016	28.2294240461607	62.3344976341121	60.1627245960642	67.5203540104336	74.675639258477	48.8986851415534	28.5458041867692	62.6915827377993	58.0063712251056	68.0551463635093	75.1324168414842	50.2780068093099	48.88	UP_pEhEx_DOWN_CmasM
EHI_129800A	63.6809034626189	50.6072211799985	0.161610336114759	0.488837269918475	0.331517545253016	28.2294240461607	62.3344976341121	60.1627245960642	67.5203540104336	74.675639258477	48.8986851415534	28.5458041867692	62.6915827377993	58.0063712251056	68.0551463635093	75.1324168414842	50.2780068093099	48.88	UP_pEhEx_DOWN_CmasM
EHI_165220A	20.8933230734036	26.8522196319391	-0.153156697948267	0.48851854173451	-0.361999377151559	17.8692686106405	22.7144704538586	39.1029019547862	25.4344244380704	24.9001554837473	12.4849766195738	18.0695377236893	22.8445910025927	37.701375095579	25.6358768133388	25.0524652992548	12.8371496631426	48.85	DOWN_pEhEx_UP_CmasM
EHI_125830A	399.381727295905	460.955007534094	-0.153059452681246	0.488179423889664	-0.206857612879022	634.747536941723	388.72486644488	355.544804716143	424.260828764346	284.600048615153	483.310966389137	641.861444567331	390.951688902888	342.801361939507	427.621170253338	286.340896415333	496.944079146158	48.82	DOWN_pEhEx_UP_CmasM
EHI_050150A	16.1147699165964	19.8992162787924	-0.152934152995241	0.487742557595382	-0.3043280219885	24.8537145701514	13.6135462930712	20.8594454011441	15.9633397724001	17.358740026245	14.945189903552	25.1322615818612	13.691531915385	20.1118008137508	16.0897767878001	17.4649203467883	15.3667600174115	48.77	DOWN_pEhEx_UP_CmasM
EHI_038580A	16914.4248196572	17477.3607474808	-0.15289151710594	0.487593926119858	-0.0472332215491647	20175.5634336832	16147.2999463087	15883.8919283016	14749.9677762761	17305.3972196007	18509.0689921808	20401.6802536922	16239.8002550373	15314.5812108515	14866.7943256993	17411.2512516979	19031.1681005109	48.76	DOWN_pEhEx_UP_CmasM
EHI_110190A	55.8886601641232	65.8811562910107	-0.152830071426692	0.487379741780607	-0.237310287016911	60.4016087530671	69.4147933189589	66.7658951945806	55.6441714965453	57.8780757489653	53.8058090986725	61.0785573666494	69.8124381161501	64.3728708737152	56.0848990052457	58.2321056282169	55.323549670349	48.74	DOWN_pEhEx_UP_CmasM
EHI_103290A	30.1936658973276	24.7668687650441	0.161024536020175	0.487074873645586	0.285834446596446	23.8327321758873	25.1445613806761	24.9270695391669	35.6299146693048	25.2016627044113	29.5425838661852	24.0998365682604	25.2886027806805	24.0336331000795	35.9121200307125	25.3558167858788	30.3759135545026	48.71	UP_pEhEx_DOWN_CmasM
EHI_013920A	132.653768710489	111.261959116788	0.160776085716198	0.486324662485541	0.253705249186658	93.2655406547871	118.743680688051	119.744377531104	122.998961347985	154.030410429827	120.40242585727	94.3108104703539	119.423907547015	115.452497569281	123.973169865242	154.972587012236	123.798706848356	48.63	UP_pEhEx_DOWN_CmasM
EHI_164730A	132.653768710489	111.261959116788	0.160776085716198	0.486324662485541	0.253705249186658	93.2655406547871	118.743680688051	119.744377531104	122.998961347985	154.030410429827	120.40242585727	94.3108104703539	119.423907547015	115.452497569281	123.973169865242	154.972587012236	123.798706848356	48.63	UP_pEhEx_DOWN_CmasM
