pEhEx_mean	EhMyb10_mean	theta	prob	log2FC	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_170130A	223.467128866214	40.1504257558287	0.783286202451175	0.953185836288813	2.47657544096118	99.4336480553514	14.3173804964027	6.31964251947556	77.1008301327277	99.0385598407642	497.977861542721	100.412411041931	14.6248277406033	6.42819059543041	77.5325001373717	101.039877358435	486.423736268939	95.32	UP_pEhEx_DOWN_EhMyb10
EHI_118640A	32.7550732814148	10.4838435363351	0.783099413693878	0.95317136451414	1.64355064852597	13.1513290894512	10.1878878631545	7.35020011718511	24.7683136832865	28.7671864339016	45.8690719913967	13.2807825932583	10.4066595894866	7.47644935962957	24.9069858358986	29.3484981395327	44.8048138287168	95.32	UP_pEhEx_DOWN_EhMyb10
EHI_152380A	39.0289787737208	7.10839867184301	0.781130546752065	0.95302592186673	2.45694921218092	12.0393615800018	6.37023333932413	2.59032446624679	12.6967010701479	25.7235248080578	79.5813289476442	12.1578695672578	6.50702586820762	2.63481665643687	12.767787010474	26.2433318498544	77.7348760927591	95.3	UP_pEhEx_DOWN_EhMyb10
EHI_097930A	95.6775238851946	28.7568629984588	0.780843478579385	0.953005443430563	1.73427374836066	46.0874760754777	20.4851970054974	18.0553734526229	59.3232105611138	100.96035300443	130.497749707483	46.5411325248765	20.9250901387301	18.3654979640789	59.6553477188374	103.000505076339	127.469929668665	95.3	UP_pEhEx_DOWN_EhMyb10
EHI_001070A	439.077682374442	142.67888362468	0.780179164252999	0.952958875684901	1.62170437366425	224.925192459915	152.339613901828	43.8427533893234	216.845274958785	248.544106588264	861.537668436387	227.139216157472	155.610910246049	44.5958096753883	218.059342313019	253.566551131368	841.548197180861	95.3	UP_pEhEx_DOWN_EhMyb10
EHI_150530A	29.035031427393	10.238810455573	0.779219346334212	0.952893194338265	1.50374648276389	11.3716579616389	11.039727073317	7.49469207427474	25.6300592774612	25.020281635078	37.4853446719093	11.4835934897682	11.2767909458788	7.62342315392513	25.7735561475764	25.5258779201396	36.6156064732505	95.29	UP_pEhEx_DOWN_EhMyb10
EHI_112990A	330.440729502798	92.2854902202908	0.774733230746925	0.952610516454301	1.84021578153371	158.301053358687	93.2057804755277	21.5634630906347	153.040866447511	163.787991072349	680.934629987733	159.859270469236	95.2072541639562	21.933843602222	153.897707436335	167.097729988629	665.135525999935	95.26	UP_pEhEx_DOWN_EhMyb10
EHI_152670A	379.135644543028	174.119520333	0.773716912494673	0.952550818624131	1.12263614737368	225.409668578933	85.5271279588698	196.804006159204	419.637966169397	428.737357578268	306.633821747076	227.628461158076	87.363712507416	200.184370814792	421.987423658938	437.401049634988	299.519277380247	95.26	UP_pEhEx_DOWN_EhMyb10
EHI_090020A	14738.4536356405	5589.15563494828	1.2979773380734	0.95254833110729	1.39888291045801	8077.6601747514	1206.82494363246	7025.03356449941	12422.8246932568	24744.9172690789	7955.49723616139	8157.17163743872	1232.73994975006	7145.69764867738	12492.3772620657	25244.9491403375	7770.913103451	95.25	UP_pEhEx_DOWN_EhMyb10
EHI_005870A	245.213375494386	53.0160453081017	0.768600421598499	0.952265343451577	2.20953671233899	75.8173395177655	72.3437086178898	8.25373511932481	63.0954037373722	83.5818159616207	592.014876698323	76.5636382517679	73.897196272661	8.39550375004762	63.4486605463772	85.2707919797667	578.278896492046	95.23	UP_pEhEx_DOWN_EhMyb10
EHI_140640A	48.5191455056554	7.55700381719879	0.766053498237968	0.952128173973725	2.68266788603467	18.4199005728092	1.82732228908769	2.30745129797507	19.3672502980357	45.7648897301553	82.044613452434	18.6012146173981	1.86656167384718	2.34708477375836	19.475683125694	46.6896818076907	80.141007258111	95.21	UP_pEhEx_DOWN_EhMyb10
EHI_127360A	36.7115468900944	7.26850563663412	0.76326515020319	0.951977728922911	2.33650321574249	8.79846169889547	9.80366210091307	2.73320682496534	16.4969936510995	18.6176611833612	75.7442768677352	8.88506828346859	10.0141830755255	2.78015320541682	16.5893565648804	18.9938767858925	73.9868516259973	95.2	UP_pEhEx_DOWN_EhMyb10
EHI_130260A	23939.1359725839	2162.17773874744	1.30499734863922	0.951681290218614	3.46881405474522	6513.58692747064	1.33668352253016	5.66239703945219	5916.48627009764	7788.53226330224	58395.9085613833	6577.70262592043	1.3653870738169	5.75965606985316	5949.6113305061	7945.91870026735	57041.0016566781	95.17	UP_pEhEx_DOWN_EhMyb10
EHI_198670A	191288.662885214	467840.185531167	-1.11682274683088	0.951500458356705	-1.2902644165937	235109.621704495	305825.088090103	800942.124378264	194144.085062995	301187.653490592	89994.0065828704	237423.894589113	312392.286647432	814699.346607927	195231.053620357	307273.890285697	87905.9578838243	95.15	DOWN_pEhEx_UP_EhMyb10
EHI_069200A	27.3847798122455	129.275323362625	-0.835109804430418	0.951494581540782	-2.2390007279953	49.2566370968445	149.802187398898	172.583083446575	56.0086542844621	11.2662519410822	15.7651527135184	49.7414887962104	153.018995788016	175.547422266809	56.322233995776	11.4939142516453	15.3993682811583	95.15	DOWN_pEhEx_UP_EhMyb10
EHI_048440A	86.3201935305955	29.6775007721611	0.753486793767342	0.951407070542858	1.54032849579551	45.5719317378672	18.1158231527087	23.4299808226139	70.5194020995583	94.7381539533667	97.3709583682952	46.0205134894604	18.5048370443298	23.8324212027646	70.914224186161	96.6525712005839	95.1117489979626	95.14	UP_pEhEx_DOWN_EhMyb10
EHI_107100A	103.17779278412	49.0823402925033	0.75171257129693	0.95129128857045	1.07185654446979	52.1282109023901	45.7003990720394	45.1664906613385	97.4865379790928	107.957129110998	108.432643215737	52.6413285882613	46.6817560847344	45.9422838559396	98.0323429234717	110.138668240755	105.916779679955	95.13	UP_pEhEx_DOWN_EhMyb10
EHI_033850A	27.2797251160747	5.9553146563569	0.751236806282726	0.951259720273894	2.19557946535214	2.73079107425679	11.4673622170178	3.08511612505601	20.9028801864975	22.0331112967809	39.7923617985332	2.75767128311806	11.7136090016694	3.13810700522686	21.0199106564892	22.4783444633167	38.8690959896164	95.13	UP_pEhEx_DOWN_EhMyb10
EHI_086530A	82.9246883251911	25.5634225721141	0.749422065148581	0.951135094705311	1.69772067942134	37.0138409141128	24.2156798480732	13.912262765794	54.2143851391091	69.1190043569948	128.121219513224	37.378182142524	24.7356802795491	14.151223965063	54.5179191457402	70.5157237201	125.148539932851	95.11	UP_pEhEx_DOWN_EhMyb10
EHI_197990A	1093.55518849465	2455.91798002962	-1.12160833270679	0.950579843574358	-1.16723634924252	1333.52545921145	2399.81672252465	3340.40872185268	1059.79013877938	1667.60208562909	616.534849490364	1346.65185441734	2451.34968542329	3397.78458425985	1065.72366262525	1701.30008438675	602.229954761519	95.06	DOWN_pEhEx_UP_EhMyb10
EHI_023000A	95.8752279514842	24.2545941562308	0.741872355938943	0.950563460487241	1.98290006313391	51.0095785369391	7.23942034807528	13.6434561990637	71.4587169039515	105.771725603401	114.419285233696	51.511685101562	7.39487754474509	13.8778002960943	71.8587980004154	107.909103284021	111.76451911371	95.06	UP_pEhEx_DOWN_EhMyb10
EHI_025830A	1904.00774281552	694.5454096691	1.46414216481426	0.950558930262	1.45489841909698	1166.89629059301	402.810291367879	475.160733527973	1488.03339997724	1889.11500997512	2408.61266661156	1178.38249190159	411.460121834271	483.322236846366	1496.36456040149	1927.28922180169	2352.72782787629	95.06	UP_pEhEx_DOWN_EhMyb10
EHI_039020A	1279.36674816126	443.895534236864	0.738506163730667	0.950282234035402	1.52713779221144	613.483269660738	69.1651815994165	610.034705064933	370.327129173578	3165.01533791824	407.568598302092	619.522017398281	70.6504144939896	620.512844183786	372.400506506805	3228.97225176734	398.112156548128	95.03	UP_pEhEx_DOWN_EhMyb10
EHI_146950A	218.543511630029	82.1549696354851	0.737668869108039	0.95021036452566	1.41150079339778	97.2291253015351	99.7487149431586	43.7051332840976	145.363181623508	173.603233875979	343.475591672335	98.1861883372764	101.890689694024	44.4558257659459	146.177037001958	177.111313896922	335.506241383601	95.02	UP_pEhEx_DOWN_EhMyb10
EHI_159680A	59.2936621936438	23.6640386199927	0.737433506508354	0.950189743677193	1.32518159355982	18.0369674177754	27.9842539008795	22.6227931628001	51.7299879741097	71.4285145224369	57.480377466594	18.2145121065596	28.5851795901142	23.0113690455306	52.0196124063055	72.8719032147283	56.1467127932773	95.02	UP_pEhEx_DOWN_EhMyb10
EHI_153250A	39.0861902240661	7.9649972574009	0.737127814133628	0.950163013202734	2.29491320023638	16.2132144822799	4.18675133396452	3.22563132134288	17.371912241121	33.5052646047172	67.5943073566355	16.3728072814891	4.27665640843706	3.28103573268299	17.4691736250113	34.1823208249959	66.0259784100964	95.02	UP_pEhEx_DOWN_EhMyb10
